actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
486,PT03M25.00S,2024-10-27T21:23:37.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,90.62089356110381,55.392156862745104,1610612755,69,77,2024-10-27T21:24:04Z,4750000,False,27.0,36.0,1,right,T. Maxey driving Layup (19 PTS),[1630178],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,19.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
487,PT03M05.00S,2024-10-27T21:23:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.389618922470433,54.90196078431373,1610612754,71,77,2024-10-27T21:24:00Z,4760000,False,-25.0,8.0,1,left,T. McConnell driving Layup (8 PTS) (O. Toppin 1 AST),"[204456, 1630167]",1610612754.0,IND,driving,,,,,,Restricted Area,0-8 Center,2.57,Made,8.0,McConnell,T. McConnell,O. Toppin,1630167.0,1.0,,,,,,,,,,,,,,,
488,PT02M50.00S,2024-10-27T21:24:11.2Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612755,71,77,2024-10-27T21:26:39Z,4770000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (2 TO),"[1626162, 1630167]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Oubre Jr.,K. Oubre Jr.,,,,2.0,Toppin,1630167.0,,,,,,,,,,,,
489,PT02M50.00S,2024-10-27T21:24:11.2Z,3,REGULAR,steal,,[],1630167,,,1610612754,71,77,2024-10-27T21:24:12Z,4780000,False,,,0,,O. Toppin STEAL (2 STL),[1630167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
490,PT02M48.00S,2024-10-27T21:24:13.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630167,5.075558475689881,52.20588235294118,1610612754,73,77,2024-10-27T21:28:01Z,4790000,False,-11.0,-5.0,1,left,O. Toppin driving DUNK (11 PTS),[1630167],1610612754.0,IND,driving,,,,,,Restricted Area,0-8 Center,1.2,Made,11.0,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
492,PT02M32.00S,2024-10-27T21:24:32.9Z,3,REGULAR,foul,offensive,[],1630178,,,1610612755,73,77,2024-10-27T21:25:04Z,4800000,False,,,0,,T. Maxey offensive FOUL (1 PF),"[1630178, 204456]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Maxey,T. Maxey,,,,,,,202027.0,1.0,0.0,McConnell,204456.0,,,,,,,
494,PT02M32.00S,2024-10-27T21:24:32.9Z,3,REGULAR,turnover,offensive foul,[],1630178,,,1610612755,73,77,2024-10-27T21:24:32Z,4820000,False,,,0,,T. Maxey offensive foul TURNOVER (5 TO),[1630178],1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Maxey,T. Maxey,,,,5.0,,,202027.0,,,,,,,,,,,
495,PT02M32.00S,2024-10-27T21:24:42.7Z,3,REGULAR,substitution,out,[],1630167,,,1610612754,73,77,2024-10-27T21:24:55Z,4830000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
496,PT02M32.00S,2024-10-27T21:24:42.7Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,73,77,2024-10-27T21:24:55Z,4840000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
497,PT02M32.00S,2024-10-27T21:24:42.7Z,3,REGULAR,substitution,out,[],203083,,,1610612754,73,77,2024-10-27T21:24:55Z,4850000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
498,PT02M32.00S,2024-10-27T21:24:42.7Z,3,REGULAR,substitution,in,[],1630543,,,1610612754,73,77,2024-10-27T21:24:55Z,4860000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,,,,,,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,
499,PT02M32.00S,2024-10-27T21:24:42.7Z,3,REGULAR,substitution,in,[],1627783,,,1610612754,73,77,2024-10-27T21:24:55Z,4870000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
500,PT02M32.00S,2024-10-27T21:24:42.7Z,3,REGULAR,substitution,in,[],1627824,,,1610612754,73,77,2024-10-27T21:24:55Z,4880000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,
504,PT02M32.00S,2024-10-27T21:24:42.7Z,3,REGULAR,substitution,out,[],1626162,,,1610612754,73,77,2024-10-27T21:25:34Z,4885000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
505,PT02M32.00S,2024-10-27T21:24:42.7Z,3,REGULAR,substitution,in,[],1642272,,,1610612754,73,77,2024-10-27T21:25:34Z,4887500,False,,,0,,SUB in: J. McCain,[1642272],1610612755.0,PHI,,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
501,PT02M20.00S,2024-10-27T21:25:07.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,7.5722733245729295,47.30392156862745,1610612754,75,77,2024-10-27T21:25:18Z,4890000,False,13.0,19.0,1,left,B. Mathurin driving Layup (2 PTS),[1631097],1610612754.0,IND,driving,,,,,,Restricted Area,0-8 Center,2.31,Made,2.0,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
502,PT02M04.00S,2024-10-27T21:25:22.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,65.39093298291722,30.14705882352941,1610612755,75,77,2024-10-27T21:25:27Z,4900000,False,-99.0,273.0,1,right,MISS T. Maxey 29' 3PT,[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,29.03,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
503,PT02M01.00S,2024-10-27T21:25:25.9Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612755,75,77,2024-10-27T21:25:27Z,4910000,False,,,0,,G. Yabusele REBOUND (Off:4 Def:1),[1627824],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Yabusele,G. Yabusele,,,,,,,,,,,,502.0,5.0,1.0,4.0,,,
506,PT01M51.00S,2024-10-27T21:25:35.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627824,78.79434954007884,4.411764705882353,1610612755,75,77,2024-10-27T21:25:40Z,4920000,False,-228.0,147.0,1,right,MISS G. Yabusele 27' 3PT,[1627824],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,
507,PT01M48.00S,2024-10-27T21:25:38.9Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,75,77,2024-10-27T21:25:40Z,4930000,False,,,0,,I. Jackson REBOUND (Off:0 Def:1),[1630543],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,,Jackson,I. Jackson,,,,,,,,,,,,506.0,1.0,1.0,0.0,,,
508,PT01M39.00S,2024-10-27T21:25:47.5Z,3,REGULAR,turnover,bad pass,[],1630543,,,1610612754,75,77,2024-10-27T21:25:50Z,4940000,False,,,0,,I. Jackson bad pass TURNOVER (1 TO),"[1630543, 1630178]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,,Jackson,I. Jackson,,,,1.0,Maxey,1630178.0,,,,,,,,,,,,
509,PT01M39.00S,2024-10-27T21:25:47.5Z,3,REGULAR,steal,,[],1630178,,,1610612755,75,77,2024-10-27T21:25:49Z,4950000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
510,PT01M35.00S,2024-10-27T21:25:53.7Z,3,REGULAR,foul,offensive,[],1642272,,,1610612755,75,77,2024-10-27T21:25:58Z,4960000,False,,,0,,J. McCain charge offensive FOUL (1 PF),"[1642272, 204456]",1610612755.0,PHI,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCain,J. McCain,,,,,,,1627964.0,1.0,0.0,McConnell,204456.0,,,,,,,
512,PT01M35.00S,2024-10-27T21:25:53.7Z,3,REGULAR,turnover,offensive foul,[],1642272,,,1610612755,75,77,2024-10-27T21:25:53Z,4980000,False,,,0,,J. McCain offensive foul TURNOVER (1 TO),[1642272],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,McCain,J. McCain,,,,1.0,,,1627964.0,,,,,,,,,,,
513,PT01M35.00S,2024-10-27T21:26:09.6Z,3,REGULAR,substitution,out,[],1630178,,,1610612754,75,77,2024-10-27T21:26:29Z,4990000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
514,PT01M35.00S,2024-10-27T21:26:09.6Z,3,REGULAR,substitution,out,[],201569,,,1610612754,75,77,2024-10-27T21:26:29Z,5000000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
515,PT01M35.00S,2024-10-27T21:26:09.6Z,3,REGULAR,substitution,in,[],1628997,,,1610612754,75,77,2024-10-27T21:26:29Z,5010000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
516,PT01M35.00S,2024-10-27T21:26:09.6Z,3,REGULAR,substitution,in,[],200768,,,1610612754,75,77,2024-10-27T21:26:29Z,5020000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
517,PT01M26.00S,2024-10-27T21:26:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,8.229303547963205,47.30392156862745,1610612754,77,77,2024-10-27T21:30:21Z,5030000,False,13.0,25.0,1,left,T. McConnell driving Layup (10 PTS) (B. Mathurin 2 AST),"[204456, 1631097]",1610612754.0,IND,driving,,,,,,Restricted Area,0-8 Center,2.83,Made,10.0,McConnell,T. McConnell,B. Mathurin,1631097.0,2.0,,,,,,,,,,,,,,,
518,PT01M06.00S,2024-10-27T21:27:02.4Z,3,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612755,77,77,2024-10-27T21:27:07Z,5040000,False,,,0,,C. Martin step out-of-bounds TURNOVER (4 TO),[1628997],1610612755.0,PHI,step,,,,,,Left Corner 3,24+ Left,,,,Martin,C. Martin,,,,4.0,,,202027.0,,,,,,,,,,,
519,PT00M53.80S,2024-10-27T21:27:24.5Z,3,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612754,77,77,2024-10-27T21:27:34Z,5050000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1628997, 1631097]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Martin,C. Martin,,,,,,,202027.0,2.0,0.0,Mathurin,1631097.0,,,,,,,
521,PT00M53.80S,2024-10-27T21:27:51.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631097,,,1610612754,77,77,2024-10-27T21:27:51Z,5070000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,,,,,,,Missed,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
522,PT00M53.80S,2024-10-27T21:27:51.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,77,77,2024-10-27T21:27:51Z,5080000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,521.0,,,,,,
523,PT00M53.80S,2024-10-27T21:28:09.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631097,,,1610612754,78,77,2024-10-27T21:28:09Z,5090000,False,,,0,,B. Mathurin Free Throw 2 of 2 (3 PTS),[1631097],1610612754.0,IND,,,,,,,,,,Made,3.0,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
524,PT00M33.00S,2024-10-27T21:28:32.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628997,90.75229960578186,36.51960784313725,1610612755,78,77,2024-10-27T21:28:37Z,5100000,False,-67.0,34.0,1,right,MISS C. Martin 7' turnaround fadeaway Shot,[1628997],1610612755.0,PHI,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
525,PT00M30.80S,2024-10-27T21:28:34.5Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,78,77,2024-10-27T21:28:37Z,5110000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Mathurin,B. Mathurin,,,,,,,,,,,,524.0,1.0,1.0,0.0,,,
526,PT00M19.80S,2024-10-27T21:28:46.9Z,3,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612754,78,77,2024-10-27T21:29:01Z,5120000,False,,,0,,P. Siakam lost ball out-of-bounds TURNOVER (1 TO),[1627783],1610612754.0,IND,lost ball,,,,,,Mid-Range,8-16 Right,,,,Siakam,P. Siakam,,,,1.0,,,203591.0,,,,,,,,,,,
527,PT00M19.80S,2024-10-27T21:28:49.7Z,3,REGULAR,substitution,out,[],1630231,,,1610612755,78,77,2024-10-27T21:28:53Z,5130000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
528,PT00M19.80S,2024-10-27T21:28:49.7Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,78,77,2024-10-27T21:28:53Z,5140000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
529,PT00M02.30S,2024-10-27T21:29:17.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,84.70762155059133,40.44117647058824,1610612755,78,79,2024-10-27T21:33:27Z,5150000,False,-48.0,91.0,1,right,T. Maxey 10' driving floating Jump Shot (21 PTS),[1630178],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.3,Made,21.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
530,PT00M00.00S,2024-10-27T21:29:23.5Z,3,REGULAR,3pt,Jump Shot,[],1631097,65.1281208935611,57.107843137254896,1610612754,78,79,2024-10-27T21:34:00Z,5160000,False,-36.0,560.0,1,left,MISS B. Mathurin 56' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Center,56.08,Missed,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
531,PT00M00.00S,2024-10-27T21:29:25.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,78,79,2024-10-27T21:29:25Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,530.0,,,,,,
532,PT00M00.00S,2024-10-27T21:29:26.4Z,3,REGULAR,period,end,[],0,,,1610612754,78,79,2024-10-27T21:29:26Z,5180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2024-10-27T21:31:33.2Z,4,REGULAR,substitution,out,['startperiod'],1630543,,,1610612754,78,79,2024-10-27T21:31:56Z,5190000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,,,,,,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2024-10-27T21:31:33.2Z,4,REGULAR,substitution,out,['startperiod'],200768,,,1610612754,78,79,2024-10-27T21:31:56Z,5200000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2024-10-27T21:31:33.2Z,4,REGULAR,substitution,out,['startperiod'],1628997,,,1610612754,78,79,2024-10-27T21:31:56Z,5210000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2024-10-27T21:31:33.2Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612754,78,79,2024-10-27T21:31:56Z,5220000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2024-10-27T21:31:33.2Z,4,REGULAR,substitution,in,['startperiod'],201569,,,1610612754,78,79,2024-10-27T21:31:56Z,5230000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2024-10-27T21:31:33.2Z,4,REGULAR,substitution,in,['startperiod'],1630231,,,1610612754,78,79,2024-10-27T21:31:56Z,5240000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2024-10-27T21:32:10.6Z,4,REGULAR,period,start,[],0,,,1610612754,78,79,2024-10-27T21:32:10Z,5250000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M42.00S,2024-10-27T21:32:27.7Z,4,REGULAR,3pt,Jump Shot,[],1631097,36.35019710906702,23.774509803921568,1610612754,78,79,2024-10-27T21:32:31Z,5260000,False,131.0,289.0,1,left,MISS B. Mathurin 31' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Right Center,31.75,Missed,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
542,PT11M39.00S,2024-10-27T21:32:30.7Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,78,79,2024-10-27T21:32:31Z,5270000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Maxey,T. Maxey,,,,,,,,,,,,541.0,3.0,3.0,0.0,,,
543,PT11M28.00S,2024-10-27T21:32:42.3Z,4,REGULAR,2pt,Jump Shot,[],1630178,92.46057818659659,72.79411764705883,1610612755,78,81,2024-10-27T21:34:46Z,5280000,False,114.0,18.0,1,right,T. Maxey 11' step back Jump Shot (23 PTS),[1630178],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Right,11.55,Made,23.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
544,PT11M13.00S,2024-10-27T21:32:58.3Z,4,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612754,78,81,2024-10-27T21:33:05Z,5290000,False,,,0,,K. Martin shooting personal FOUL (4 PF) (Toppin 2 FT),"[1630231, 1630167]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Martin,K. Martin,,,,,,,1627964.0,4.0,0.0,Toppin,1630167.0,,,,,,,
546,PT11M13.00S,2024-10-27T21:33:25.1Z,4,REGULAR,freethrow,1 of 2,[],1630167,,,1610612754,79,81,2024-10-27T21:33:25Z,5310000,False,,,0,,O. Toppin Free Throw 1 of 2 (12 PTS),[1630167],1610612754.0,IND,,,,,,,,,,Made,12.0,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
547,PT11M13.00S,2024-10-27T21:33:41.5Z,4,REGULAR,freethrow,2 of 2,[],1630167,,,1610612754,80,81,2024-10-27T21:33:41Z,5320000,False,,,0,,O. Toppin Free Throw 2 of 2 (13 PTS),[1630167],1610612754.0,IND,,,,,,,,,,Made,13.0,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
548,PT11M00.00S,2024-10-27T21:33:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630178,69.59592641261499,19.11764705882353,1610612755,80,81,2024-10-27T21:34:00Z,5330000,False,-154.0,233.0,1,right,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Left Center,27.98,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
549,PT10M58.00S,2024-10-27T21:33:58.1Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,80,81,2024-10-27T21:34:00Z,5340000,False,,,0,,T. McConnell REBOUND (Off:1 Def:3),[204456],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,,McConnell,T. McConnell,,,,,,,,,,,,548.0,4.0,3.0,1.0,,,
550,PT10M53.00S,2024-10-27T21:34:04.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,19.267411300919843,92.8921568627451,1610612754,83,81,2024-10-27T21:34:10Z,5350000,False,-214.0,129.0,1,left,P. Siakam 25' 3PT running (15 PTS) (T. McConnell 3 AST),"[1627783, 204456]",1610612754.0,IND,running,,,,,,Above the Break 3,24+ Left Center,25.01,Made,15.0,Siakam,P. Siakam,T. McConnell,204456.0,3.0,,,,,,,,,,,,,,,
553,PT10M29.00S,2024-10-27T21:34:44.0Z,4,REGULAR,3pt,Jump Shot,[],1642272,92.9862023653088,1.715686274509804,1610612755,83,81,2024-10-27T21:34:48Z,5380000,False,-241.0,13.0,1,right,MISS J. McCain 24' 3PT,[1642272],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,24.18,Missed,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
554,PT10M25.00S,2024-10-27T21:34:48.0Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,83,81,2024-10-27T21:34:48Z,5390000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,,,,Left Corner 3,24+ Left,,,,Siakam,P. Siakam,,,,,,,,,,,,553.0,3.0,3.0,0.0,,,
555,PT10M20.00S,2024-10-27T21:34:52.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627783,32.40801576872536,51.9607843137255,1610612754,83,81,2024-10-27T21:35:04Z,5400000,False,-10.0,252.0,1,left,MISS P. Siakam 25' running 3PT,[1627783],1610612754.0,IND,running,,,,,,Above the Break 3,24+ Center,25.23,Missed,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
556,PT10M17.00S,2024-10-27T21:34:57.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,83,81,2024-10-27T21:34:57Z,5410000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,555.0,,,,,,
558,PT10M04.00S,2024-10-27T21:35:20.8Z,4,REGULAR,3pt,Jump Shot,[],1630178,66.44218134034165,43.13725490196079,1610612755,83,84,2024-10-27T21:35:25Z,5430000,False,-34.0,263.0,1,right,T. Maxey 26' 3PT step back (26 PTS),[1630178],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Center,26.51,Made,26.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
559,PT09M47.00S,2024-10-27T21:35:36.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,10.200394218134035,40.19607843137255,1610612754,85,84,2024-10-27T21:35:39Z,5440000,False,49.0,43.0,1,left,P. Siakam 6' Layup (17 PTS),[1627783],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,6.55,Made,17.0,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
560,PT09M28.00S,2024-10-27T21:35:57.8Z,4,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612755,85,84,2024-10-27T21:36:04Z,5450000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Gordon 2 FT),"[1631097, 201569]",1610612754.0,IND,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Mathurin,B. Mathurin,,,,,,,203591.0,2.0,0.0,Gordon,201569.0,,,,,,,
562,PT09M28.00S,2024-10-27T21:36:26.0Z,4,REGULAR,freethrow,1 of 2,[],201569,,,1610612755,85,84,2024-10-27T21:36:26Z,5470000,False,,,0,,MISS E. Gordon Free Throw 1 of 2,[201569],1610612755.0,PHI,,,,,,,,,,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
563,PT09M28.00S,2024-10-27T21:36:26.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,85,84,2024-10-27T21:36:26Z,5480000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,562.0,,,,,,
564,PT09M28.00S,2024-10-27T21:36:26.6Z,4,REGULAR,substitution,out,[],1642272,,,1610612755,85,84,2024-10-27T21:36:31Z,5490000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
565,PT09M28.00S,2024-10-27T21:36:26.6Z,4,REGULAR,substitution,in,[],1628997,,,1610612755,85,84,2024-10-27T21:36:31Z,5500000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
566,PT09M28.00S,2024-10-27T21:36:46.7Z,4,REGULAR,freethrow,2 of 2,[],201569,,,1610612755,85,85,2024-10-27T21:36:46Z,5510000,False,,,0,,E. Gordon Free Throw 2 of 2 (13 PTS),[201569],1610612755.0,PHI,,,,,,,,,,Made,13.0,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
567,PT09M12.00S,2024-10-27T21:37:02.8Z,4,REGULAR,3pt,Jump Shot,[],1630167,32.53942181340342,37.00980392156863,1610612754,85,85,2024-10-27T21:37:06Z,5520000,False,65.0,253.0,1,left,MISS O. Toppin 26' 3PT,[1630167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,26.16,Missed,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
568,PT09M10.00S,2024-10-27T21:37:04.8Z,4,REGULAR,rebound,offensive,[],204456,,,1610612754,85,85,2024-10-27T21:37:06Z,5530000,False,,,0,,T. McConnell REBOUND (Off:2 Def:3),[204456],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,,,,McConnell,T. McConnell,,,,,,,,,,,,567.0,5.0,3.0,2.0,,,
