actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
429,PT02M18.00S,2025-03-02T23:38:56.6Z,3,REGULAR,rebound,offensive,[],1629632,,,1610612741,94,87,2025-03-02T23:39:03Z,4260000,False,,,0,,C. White REBOUND (Off:1 Def:4),[1629632],1610612741.0,CHI,,White,C. White,Restricted Area,0-8 Center,,,,,,,,,,,427.0,5.0,4.0,1.0,,,,,,,,,,,,
430,PT02M18.00S,2025-03-02T23:38:57.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629632,5.590000152587891,50.0,1610612741,94,89,2025-03-02T23:42:40Z,4270000,False,0.0,0.0,1,left,C. White putback Layup (24 PTS),[1629632],1610612741.0,CHI,,White,C. White,Restricted Area,0-8 Center,0.0,Made,24.0,,,,putback,,,,,,,,,,,,,,,,,,,
431,PT02M12.00S,2025-03-02T23:39:06.9Z,3,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612754,94,89,2025-03-02T23:39:17Z,4280000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (McConnell 2 FT),"[1641763, 204456]",1610612741.0,CHI,203591.0,Phillips,J. Phillips,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,,,1.0,0.0,McConnell,204456.0,,,,,,,,
433,PT02M12.00S,2025-03-02T23:39:28.1Z,3,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,95,89,2025-03-02T23:39:51Z,4300000,False,,,0,,T. McConnell Free Throw 1 of 2 (8 PTS),[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,Made,8.0,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M12.00S,2025-03-02T23:39:28.1Z,3,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,95,89,2025-03-02T23:39:51Z,4310000,False,,,0,,MISS T. McConnell Free Throw 2 of 2,[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M11.00S,2025-03-02T23:39:29.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,95,89,2025-03-02T23:39:54Z,4320000,False,,,0,,J. Giddey REBOUND (Off:2 Def:5),[1630581],1610612741.0,CHI,,Giddey,J. Giddey,,,,,,,,,,,,,434.0,7.0,5.0,2.0,,,,,,,,,,,,
436,PT02M04.00S,2025-03-02T23:39:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.229303547963205,47.549019607843135,1610612741,95,89,2025-03-02T23:40:00Z,4330000,False,12.0,25.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,,White,C. White,Restricted Area,0-8 Center,2.78,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
437,PT02M02.00S,2025-03-02T23:39:58.7Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612754,95,89,2025-03-02T23:40:00Z,4340000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612754.0,IND,,Bryant,T. Bryant,Restricted Area,0-8 Center,,,,,,,,,,,436.0,1.0,1.0,0.0,,,,,,,,,,,,
438,PT01M57.00S,2025-03-02T23:40:03.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,92.85479632063075,95.83333333333334,1610612754,95,89,2025-03-02T23:40:08Z,4350000,False,229.0,15.0,1,right,MISS B. Sheppard running 3PT,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,Right Corner 3,24+ Right,22.97,Missed,,,,,running,,,,,,,,,,,,,,,,,,,
439,PT01M54.00S,2025-03-02T23:40:06.6Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,95,89,2025-03-02T23:40:08Z,4360000,False,,,0,,C. White REBOUND (Off:1 Def:5),[1629632],1610612741.0,CHI,,White,C. White,Right Corner 3,24+ Right,,,,,,,,,,,438.0,6.0,5.0,1.0,,,,,,,,,,,,
440,PT01M46.00S,2025-03-02T23:40:14.0Z,3,REGULAR,3pt,Jump Shot,[],1629632,30.56833114323259,70.34313725490196,1610612741,95,89,2025-03-02T23:40:18Z,4370000,False,-102.0,235.0,1,left,MISS C. White 25' pullup 3PT,[1629632],1610612741.0,CHI,,White,C. White,Above the Break 3,24+ Left Center,25.59,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
441,PT01M44.00S,2025-03-02T23:40:16.0Z,3,REGULAR,rebound,offensive,[],1641763,,,1610612741,95,89,2025-03-02T23:40:43Z,4380000,False,,,0,,J. Phillips REBOUND (Off:2 Def:2),[1641763],1610612741.0,CHI,,Phillips,J. Phillips,Above the Break 3,24+ Left Center,,,,,,,,,,,440.0,4.0,2.0,2.0,,,,,,,,,,,,
442,PT01M30.00S,2025-03-02T23:40:34.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,95,89,2025-03-02T23:40:38Z,4390000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,2005.0,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M11.00S,2025-03-02T23:41:23.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628418,92.9862023653088,4.901960784313726,1610612754,95,89,2025-03-02T23:45:41Z,4440000,False,-225.0,13.0,1,right,MISS T. Bryant 3PT,[1628418],1610612754.0,IND,,Bryant,T. Bryant,Left Corner 3,24+ Left,22.59,Missed,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M09.00S,2025-03-02T23:41:25.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,95,89,2025-03-02T23:41:27Z,4450000,False,,,0,,J. Giddey REBOUND (Off:2 Def:6),[1630581],1610612741.0,CHI,,Giddey,J. Giddey,Left Corner 3,24+ Left,,,,,,,,,,,447.0,8.0,6.0,2.0,,,,,,,,,,,,
449,PT00M58.30S,2025-03-02T23:41:36.7Z,3,REGULAR,3pt,Jump Shot,[],1630188,9.806176084099869,2.696078431372549,1610612741,95,92,2025-03-02T23:41:41Z,4460000,False,237.0,40.0,1,left,J. Smith 3PT  (8 PTS) (J. Giddey 3 AST),"[1630188, 1630581]",1610612741.0,CHI,,Smith,J. Smith,Right Corner 3,24+ Right,23.98,Made,8.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,,,,,,,
451,PT00M33.40S,2025-03-02T23:42:03.6Z,3,REGULAR,3pt,Jump Shot,[],1641767,66.96780551905388,36.029411764705884,1610612754,95,92,2025-03-02T23:42:08Z,4480000,False,-70.0,258.0,1,right,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,Above the Break 3,24+ Center,26.73,Missed,,,,,,,,,,,,,,,,,,,,,,,,
452,PT00M30.30S,2025-03-02T23:42:06.7Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612741,95,92,2025-03-02T23:42:08Z,4490000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,Carter,J. Carter,Above the Break 3,24+ Center,,,,,,,,,,,451.0,1.0,1.0,0.0,,,,,,,,,,,,
453,PT00M22.30S,2025-03-02T23:42:14.7Z,3,REGULAR,3pt,Jump Shot,[],1630581,16.376478318002626,97.79411764705883,1610612741,95,92,2025-03-02T23:42:18Z,4500000,False,-239.0,101.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M19.00S,2025-03-02T23:42:17.9Z,3,REGULAR,rebound,defensive,[],1641767,,,1610612754,95,92,2025-03-02T23:42:17Z,4510000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:3),[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,Above the Break 3,24+ Left Center,,,,,,,,,,,453.0,3.0,3.0,0.0,,,,,,,,,,,,
455,PT00M06.00S,2025-03-02T23:42:32.8Z,3,REGULAR,foul,personal,[],1628975,,,1610612754,95,92,2025-03-02T23:42:41Z,4520000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 204456]",1610612741.0,CHI,203591.0,Carter,J. Carter,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,0.0,McConnell,204456.0,,,,,,,,
457,PT00M06.00S,2025-03-02T23:42:37.5Z,3,REGULAR,substitution,out,[],204456,,,1610612754,95,92,2025-03-02T23:42:41Z,4540000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M06.00S,2025-03-02T23:42:37.5Z,3,REGULAR,substitution,in,[],1630169,,,1610612754,95,92,2025-03-02T23:42:41Z,4550000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M01.20S,2025-03-02T23:43:03.4Z,3,REGULAR,3pt,Jump Shot,[],1630167,80.23981603153744,6.127450980392156,1610612754,95,92,2025-03-02T23:43:07Z,4560000,False,-219.0,133.0,1,right,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,Toppin,O. Toppin,Above the Break 3,24+ Left Center,25.67,Missed,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M01.20S,2025-03-02T23:43:03.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,95,92,2025-03-02T23:43:07Z,4570000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,459.0,,,,,,,,,,,,,,,
461,PT00M00.00S,2025-03-02T23:43:06.6Z,3,REGULAR,period,end,[],0,,,1610612754,95,92,2025-03-02T23:43:06Z,4580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2025-03-02T23:45:10.4Z,4,REGULAR,substitution,out,['startperiod'],1630169,,,1610612754,95,92,2025-03-02T23:45:33Z,4590000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2025-03-02T23:45:10.4Z,4,REGULAR,substitution,in,['startperiod'],204456,,,1610612754,95,92,2025-03-02T23:45:33Z,4600000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2025-03-02T23:45:54.0Z,4,REGULAR,period,start,[],0,,,1610612754,95,92,2025-03-02T23:45:54Z,4610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT11M49.00S,2025-03-02T23:46:04.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,9.543363994743759,46.81372549019608,1610612741,95,92,2025-03-02T23:46:08Z,4620000,False,16.0,37.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,Restricted Area,0-8 Center,4.05,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
466,PT11M47.00S,2025-03-02T23:46:06.7Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,95,92,2025-03-02T23:46:08Z,4630000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,Toppin,O. Toppin,Restricted Area,0-8 Center,,,,,,,,,,,465.0,3.0,3.0,0.0,,,,,,,,,,,,
467,PT11M32.00S,2025-03-02T23:46:20.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,91.67214191852825,47.30392156862745,1610612754,97,92,2025-03-02T23:46:24Z,4640000,False,-13.0,26.0,1,right,O. Toppin driving DUNK (4 PTS),[1630167],1610612754.0,IND,,Toppin,O. Toppin,Restricted Area,0-8 Center,2.91,Made,4.0,,,,driving,,,,,,,,,,,,,,,,,,,
468,PT11M04.00S,2025-03-02T23:46:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,4.02431011826544,47.05882352941176,1610612741,97,94,2025-03-02T23:46:53Z,4650000,False,15.0,-15.0,1,left,J. Smith cutting Layup (10 PTS) (J. Giddey 4 AST),"[1630188, 1630581]",1610612741.0,CHI,,Smith,J. Smith,In The Paint (Non-RA),0-8 Center,2.08,Made,10.0,J. Giddey,1630581.0,4.0,cutting,,,,,,,,,,,,,,,,,,,
470,PT11M03.00S,2025-03-02T23:46:55.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,97,94,2025-03-02T23:46:59Z,4670000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,2005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT10M52.00S,2025-03-02T23:47:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,92.85479632063075,44.11764705882353,1610612754,99,94,2025-03-02T23:47:17Z,4680000,False,-29.0,15.0,1,right,T. McConnell driving Layup (10 PTS) (B. Sheppard 1 AST),"[204456, 1641767]",1610612754.0,IND,,McConnell,T. McConnell,Restricted Area,0-8 Center,3.29,Made,10.0,B. Sheppard,1641767.0,1.0,driving,,,,,,,,,,,,,,,,,,,
473,PT10M52.00S,2025-03-02T23:47:15.6Z,4,REGULAR,foul,personal,['1freethrow'],1628975,,,1610612754,99,94,2025-03-02T23:47:24Z,4700000,False,,,0,,J. Carter shooting personal FOUL (2 PF) (McConnell 1 FT),"[1628975, 204456]",1610612741.0,CHI,202056.0,Carter,J. Carter,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,,,2.0,0.0,McConnell,204456.0,,,,,,,,
475,PT10M52.00S,2025-03-02T23:47:40.5Z,4,REGULAR,freethrow,1 of 1,[],204456,,,1610612754,100,94,2025-03-02T23:47:40Z,4720000,False,,,0,,T. McConnell Free Throw 1 of 1 (11 PTS),[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,Made,11.0,,,,,,,,,,,,,,,,,,,,,,,
476,PT10M44.00S,2025-03-02T23:47:52.8Z,4,REGULAR,foul,personal,['2freethrow'],1641767,,,1610612741,100,94,2025-03-02T23:48:03Z,4730000,False,,,0,,B. Sheppard shooting personal FOUL (3 PF) (White 2 FT),"[1641767, 1629632]",1610612754.0,IND,2005.0,Sheppard,B. Sheppard,In The Paint (Non-RA),8-16 Right,,,,,,,shooting,,,,,,,,3.0,0.0,White,1629632.0,,,,,,,,
478,PT10M44.00S,2025-03-02T23:48:16.4Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,100,95,2025-03-02T23:48:16Z,4750000,False,,,0,,C. White Free Throw 1 of 2 (25 PTS),[1629632],1610612741.0,CHI,,White,C. White,,,,Made,25.0,,,,,,,,,,,,,,,,,,,,,,,
479,PT10M44.00S,2025-03-02T23:48:29.4Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,100,96,2025-03-02T23:48:29Z,4760000,False,,,0,,C. White Free Throw 2 of 2 (26 PTS),[1629632],1610612741.0,CHI,,White,C. White,,,,Made,26.0,,,,,,,,,,,,,,,,,,,,,,,
480,PT10M31.00S,2025-03-02T23:48:45.1Z,4,REGULAR,3pt,Jump Shot,[],1628418,69.20170827858082,33.088235294117645,1610612754,103,96,2025-03-02T23:48:48Z,4770000,False,-85.0,237.0,1,right,T. Bryant 25' 3PT  (5 PTS) (T. McConnell 4 AST),"[1628418, 204456]",1610612754.0,IND,,Bryant,T. Bryant,Above the Break 3,24+ Left Center,25.16,Made,5.0,T. McConnell,204456.0,4.0,,,,,,,,,,,,,,,,,,,,
482,PT10M12.00S,2025-03-02T23:49:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,9.017739816031538,42.64705882352941,1610612741,103,96,2025-03-02T23:49:05Z,4790000,False,37.0,32.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,,White,C. White,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
483,PT10M11.00S,2025-03-02T23:49:04.3Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612741,103,96,2025-03-02T23:53:17Z,4800000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612741.0,CHI,,Smith,J. Smith,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,482.0,4.0,2.0,2.0,,,,,,,,,,,,
512,PT10M11.00S,2025-03-02T23:49:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,7.835085413929041,49.01960784313725,1610612741,103,96,2025-03-02T23:53:17Z,4805000,False,5.0,21.0,1,left,MISS J. Smith tip Layup,[1630188],1610612741.0,CHI,,Smith,J. Smith,Restricted Area,0-8 Center,2.17,Missed,,,,,tip,,,,,,,,,,,,,,,,,,,
513,PT10M10.00S,2025-03-02T23:49:07.2Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,103,96,2025-03-02T23:53:03Z,4807500,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,Restricted Area,0-8 Center,,,,,,,,,,,512.0,2.0,2.0,0.0,,,,,,,,,,,,
484,PT10M05.00S,2025-03-02T23:49:09.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,92.46057818659659,45.34313725490196,1610612754,105,96,2025-03-02T23:49:14Z,4810000,False,-23.0,18.0,1,right,O. Toppin running Layup (6 PTS) (T. McConnell 5 AST),"[1630167, 204456]",1610612754.0,IND,,Toppin,O. Toppin,Restricted Area,0-8 Center,2.97,Made,6.0,T. McConnell,204456.0,5.0,running,,,,,,,,,,,,,,,,,,,
486,PT09M55.00S,2025-03-02T23:49:20.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,19.530223390275953,42.15686274509804,1610612741,105,96,2025-03-02T23:55:49Z,4830000,False,39.0,131.0,1,left,MISS J. Giddey 13' floating Shot,[1630581],1610612741.0,CHI,,Giddey,J. Giddey,In The Paint (Non-RA),8-16 Center,13.68,Missed,,,,,floating,,,,,,,,,,,,,,,,,,,
487,PT09M52.00S,2025-03-02T23:49:23.0Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,105,96,2025-03-02T23:49:23Z,4840000,False,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612754.0,IND,,Toppin,O. Toppin,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,486.0,4.0,4.0,0.0,,,,,,,,,,,,
488,PT09M36.00S,2025-03-02T23:49:39.3Z,4,REGULAR,2pt,Jump Shot,[],1630167,93.24901445466492,33.82352941176471,1610612754,105,96,2025-03-02T23:57:15Z,4850000,False,-81.0,11.0,1,right,MISS O. Toppin 8' driving floating Shot,[1630167],1610612754.0,IND,,Toppin,O. Toppin,Mid-Range,0-8 Center,8.16,Missed,,,,,driving floating,,,,,,,,,,,,,,,,,,,
489,PT09M34.00S,2025-03-02T23:49:41.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,105,96,2025-03-02T23:49:44Z,4860000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,Mid-Range,0-8 Center,,,,,,,,,,,488.0,,,,,,,,,,,,,,,
490,PT09M34.00S,2025-03-02T23:49:44.2Z,4,REGULAR,foul,personal,[],1630188,,,1610612754,105,96,2025-03-02T23:50:03Z,4870000,False,,,0,,J. Smith loose ball personal FOUL (2 PF),"[1630188, 1628418]",1610612741.0,CHI,202056.0,Smith,J. Smith,Restricted Area,0-8 Center,,,,,,,loose ball,,,,,,,,2.0,0.0,Bryant,1628418.0,,,,,,,,
492,PT09M34.00S,2025-03-02T23:50:04.3Z,4,REGULAR,foul,technical,['1freethrow'],1630581,,,1610612754,105,96,2025-03-02T23:50:10Z,4890000,False,,,0,,J. Giddey technical FOUL (1 Tech),[1630581],1610612741.0,CHI,203591.0,Giddey,J. Giddey,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
493,PT09M34.00S,2025-03-02T23:50:14.9Z,4,REGULAR,freethrow,1 of 1,[],1629614,,,1610612754,106,96,2025-03-02T23:50:14Z,4900000,False,,,0,,A. Nembhard technical Free Throw 1 of 1 (8 PTS),[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,Made,8.0,,,,technical,,,,,,,,,,,,,,,,,,,
494,PT09M34.00S,2025-03-02T23:50:18.8Z,4,REGULAR,substitution,out,[],1629632,,,1610612754,106,96,2025-03-02T23:50:26Z,4910000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M34.00S,2025-03-02T23:50:18.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612754,106,96,2025-03-02T23:50:26Z,4920000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M34.00S,2025-03-02T23:50:18.8Z,4,REGULAR,substitution,in,[],1629659,,,1610612754,106,96,2025-03-02T23:50:26Z,4930000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M34.00S,2025-03-02T23:50:18.8Z,4,REGULAR,substitution,in,[],1630200,,,1610612754,106,96,2025-03-02T23:50:26Z,4940000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M31.00S,2025-03-02T23:50:36.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628418,65.78515111695138,52.94117647058824,1610612754,106,96,2025-03-02T23:50:41Z,4950000,False,15.0,269.0,1,right,MISS T. Bryant 26' 3PT,[1628418],1610612754.0,IND,,Bryant,T. Bryant,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M27.00S,2025-03-02T23:50:39.7Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,106,96,2025-03-02T23:50:39Z,4960000,False,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612741.0,CHI,,Smith,J. Smith,Above the Break 3,24+ Center,,,,,,,,,,,498.0,5.0,3.0,2.0,,,,,,,,,,,,
500,PT09M20.00S,2025-03-02T23:50:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,5.995400788436268,53.18627450980392,1610612741,106,96,2025-03-02T23:50:50Z,4970000,False,-16.0,4.0,1,left,MISS T. Horton-Tucker driving finger roll Layup,[1629659],1610612741.0,CHI,,Horton-Tucker,T. Horton-Tucker,Restricted Area,0-8 Center,1.64,Missed,,,,,driving finger roll,,,,,,,,,,,,,,,,,,,
501,PT09M18.00S,2025-03-02T23:50:48.5Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,106,96,2025-03-02T23:50:50Z,4980000,False,,,0,,O. Toppin REBOUND (Off:0 Def:5),[1630167],1610612754.0,IND,,Toppin,O. Toppin,Restricted Area,0-8 Center,,,,,,,,,,,500.0,5.0,5.0,0.0,,,,,,,,,,,,
502,PT09M14.00S,2025-03-02T23:50:52.3Z,4,REGULAR,turnover,bad pass,[],204456,,,1610612754,106,96,2025-03-02T23:50:56Z,4990000,False,,,0,,T. McConnell bad pass TURNOVER (2 TO),"[204456, 1630188]",1610612754.0,IND,,McConnell,T. McConnell,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Smith,1630188.0,,,,,,,,,,,,,,,,
503,PT09M14.00S,2025-03-02T23:50:52.3Z,4,REGULAR,steal,,[],1630188,,,1610612741,106,96,2025-03-02T23:50:54Z,5000000,False,,,0,,J. Smith STEAL (2 STL),[1630188],1610612741.0,CHI,,Smith,J. Smith,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M11.00S,2025-03-02T23:50:55.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629659,4.418528252299605,49.50980392156863,1610612741,106,98,2025-03-02T23:51:01Z,5010000,False,2.0,-11.0,1,left,T. Horton-Tucker running DUNK (4 PTS) (J. Giddey 5 AST),"[1629659, 1630581]",1610612741.0,CHI,,Horton-Tucker,T. Horton-Tucker,Restricted Area,0-8 Center,1.13,Made,4.0,J. Giddey,1630581.0,5.0,running,,,,,,,,,,,,,,,,,,,
506,PT08M47.00S,2025-03-02T23:51:19.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,89.43823915900131,51.9607843137255,1610612754,106,98,2025-03-02T23:59:36Z,5030000,False,10.0,47.0,1,right,MISS T. Bryant Hook,[1628418],1610612754.0,IND,,Bryant,T. Bryant,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M46.00S,2025-03-02T23:51:20.7Z,4,REGULAR,rebound,offensive,[],1628418,,,1610612754,106,98,2025-03-02T23:51:23Z,5040000,False,,,0,,T. Bryant REBOUND (Off:1 Def:1),[1628418],1610612754.0,IND,,Bryant,T. Bryant,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,506.0,2.0,1.0,1.0,,,,,,,,,,,,
508,PT08M45.00S,2025-03-02T23:51:21.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,93.51182654402102,49.01960784313725,1610612754,108,98,2025-03-02T23:51:25Z,5050000,False,-5.0,8.0,1,right,T. Bryant putback Layup (7 PTS),[1628418],1610612754.0,IND,,Bryant,T. Bryant,Restricted Area,0-8 Center,0.98,Made,7.0,,,,putback,,,,,,,,,,,,,,,,,,,
509,PT08M35.00S,2025-03-02T23:51:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.30946123521682,49.01960784313725,1610612741,108,100,2025-03-02T23:51:35Z,5060000,False,5.0,16.0,1,left,J. Giddey driving finger roll Layup (16 PTS) (J. Smith 2 AST),"[1630581, 1630188]",1610612741.0,CHI,,Giddey,J. Giddey,Restricted Area,0-8 Center,1.69,Made,16.0,J. Smith,1630188.0,2.0,driving finger roll,,,,,,,,,,,,,,,,,,,
511,PT08M34.00S,2025-03-02T23:51:36.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,108,100,2025-03-02T23:51:36Z,5080000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M34.00S,2025-03-02T23:53:50.1Z,4,REGULAR,substitution,out,[],1630167,,,1610612754,108,100,2025-03-02T23:54:26Z,5090000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M34.00S,2025-03-02T23:53:50.1Z,4,REGULAR,substitution,out,[],1629614,,,1610612754,108,100,2025-03-02T23:54:26Z,5100000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
