actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
262,PT05M21.00S,2024-12-15T22:56:14.9Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,48,34,2024-12-15T22:56:17Z,2520000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,,
263,PT05M15.00S,2024-12-15T22:56:20.4Z,2,REGULAR,turnover,lost ball,[],1630167,,,1610612754,48,34,2024-12-15T22:56:23Z,2530000,False,,,0,,O. Toppin lost ball TURNOVER (1 TO),"[1630167, 1627749]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,,
264,PT05M15.00S,2024-12-15T22:56:20.4Z,2,REGULAR,steal,,[],1627749,,,1610612740,48,34,2024-12-15T22:56:22Z,2540000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT05M10.00S,2024-12-15T22:56:25.0Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612740,48,34,2024-12-15T22:57:28Z,2550000,False,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 1630169]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,3.0,Haliburton,1630169.0,,,,,,
266,PT05M10.00S,2024-12-15T22:56:25.0Z,2,REGULAR,steal,,[],1630169,,,1610612754,48,34,2024-12-15T22:56:27Z,2560000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
267,PT05M06.00S,2024-12-15T22:56:29.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,9.149145860709593,52.69607843137255,1610612754,48,34,2024-12-15T22:57:46Z,2570000,False,-13.0,34.0,1,left,MISS B. Mathurin running reverse Layup - blocked,"[1631097, 1628464]",1610612754.0,IND,running reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,,,,,,Theis,1628464.0
268,PT05M06.00S,2024-12-15T22:56:29.4Z,2,REGULAR,block,,[],1628464,,,1610612754,48,34,2024-12-15T22:56:49Z,2580000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
269,PT05M05.00S,2024-12-15T22:56:30.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,48,34,2024-12-15T22:56:45Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,267.0,,,,,,,,,,,,,,,,
271,PT05M01.00S,2024-12-15T22:56:49.4Z,2,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612740,48,34,2024-12-15T22:57:02Z,2610000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1631097, 1630530]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Murphy III,1630530.0,,
273,PT05M01.00S,2024-12-15T22:57:11.4Z,2,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,48,35,2024-12-15T22:57:11Z,2630000,False,,,0,,T. Murphy III Free Throw 1 of 2 (5 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
274,PT05M01.00S,2024-12-15T22:57:29.4Z,2,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,48,36,2024-12-15T22:57:29Z,2640000,False,,,0,,T. Murphy III Free Throw 2 of 2 (6 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
275,PT04M47.00S,2024-12-15T22:57:45.5Z,2,REGULAR,2pt,Jump Shot,[],1629614,7.5722733245729295,22.54901960784314,1610612754,48,36,2024-12-15T22:57:51Z,2650000,False,137.0,19.0,1,left,MISS A. Nembhard 13' fadeaway Shot,[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,13.86,Missed,,,,,,,,,,,,,,,,,,
276,PT04M43.00S,2024-12-15T22:57:49.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,48,36,2024-12-15T22:57:51Z,2660000,False,,,0,,D. Theis REBOUND (Off:1 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Right,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,
277,PT04M35.00S,2024-12-15T22:57:56.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.89027595269383,42.8921568627451,1610612740,48,38,2024-12-15T22:58:01Z,2670000,False,-36.0,80.0,1,right,D. Murray 8' turnaround fadeaway Jump Shot (8 PTS),[1627749],1610612740.0,NOP,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.76,Made,8.0,,,,,,,,,,,,,,,,,
278,PT04M21.00S,2024-12-15T22:58:10.5Z,2,REGULAR,turnover,bad pass,[],1629614,,,1610612754,48,38,2024-12-15T22:58:14Z,2680000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1630529]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,
279,PT04M21.00S,2024-12-15T22:58:10.5Z,2,REGULAR,steal,,[],1630529,,,1610612740,48,38,2024-12-15T22:58:12Z,2690000,False,,,0,,H. Jones STEAL (2 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
280,PT04M16.00S,2024-12-15T22:58:15.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630530,91.80354796320631,45.34313725490196,1610612740,48,40,2024-12-15T22:58:25Z,2700000,False,-23.0,25.0,1,right,T. Murphy III running reverse Layup (8 PTS) (H. Jones 1 AST),"[1630530, 1630529]",1610612740.0,NOP,running reverse,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.38,Made,8.0,,,,,H. Jones,1630529.0,1.0,,,,,,,,,,
282,PT04M15.00S,2024-12-15T22:58:26.7Z,2,REGULAR,timeout,full,['team'],0,,,1610612754,48,40,2024-12-15T22:58:26Z,2720000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M15.00S,2024-12-15T22:59:17.3Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,48,40,2024-12-15T22:59:46Z,2730000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M15.00S,2024-12-15T22:59:17.3Z,2,REGULAR,substitution,in,[],1627783,,,1610612754,48,40,2024-12-15T22:59:46Z,2740000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M05.00S,2024-12-15T23:00:02.4Z,2,REGULAR,3pt,Jump Shot,[],1630169,25.837713534822605,13.970588235294118,1610612754,51,40,2024-12-15T23:00:06Z,2760000,False,180.0,190.0,1,left,T. Haliburton 26' 3PT  (11 PTS) (A. Nembhard 4 AST),"[1630169, 1629614]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.21,Made,11.0,,,,,A. Nembhard,1629614.0,4.0,,,,,,,,,,
288,PT03M41.00S,2024-12-15T23:00:25.5Z,2,REGULAR,3pt,Jump Shot,[],1630530,74.19513797634691,14.950980392156863,1610612740,51,40,2024-12-15T23:01:31Z,2780000,False,-175.0,190.0,1,right,MISS T. Murphy III 25' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
289,PT03M39.00S,2024-12-15T23:00:27.5Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,51,40,2024-12-15T23:00:59Z,2790000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,,
290,PT03M32.00S,2024-12-15T23:00:34.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627783,5.732588699080158,54.65686274509803,1610612754,51,40,2024-12-15T23:01:56Z,2800000,False,-23.0,1.0,1,left,MISS P. Siakam running finger roll Layup,[1627783],1610612754.0,IND,running finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
291,PT03M29.00S,2024-12-15T23:00:37.2Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612740,51,40,2024-12-15T23:00:40Z,2810000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,290.0,3.0,3.0,0.0,,,,,,,,,,,,,
292,PT03M17.00S,2024-12-15T23:00:50.0Z,2,REGULAR,3pt,Jump Shot,[],1630529,93.24901445466492,97.05882352941177,1610612740,51,40,2024-12-15T23:00:53Z,2820000,False,235.0,11.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
293,PT03M14.00S,2024-12-15T23:00:53.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,51,40,2024-12-15T23:00:55Z,2830000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,,292.0,3.0,2.0,1.0,,,,,,,,,,,,,
294,PT03M06.00S,2024-12-15T23:01:00.3Z,2,REGULAR,turnover,bad pass,[],1631097,,,1610612754,51,40,2024-12-15T23:01:03Z,2840000,False,,,0,,B. Mathurin bad pass TURNOVER (2 TO),"[1631097, 1627749]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,Murray,1627749.0,,,,,,
295,PT03M06.00S,2024-12-15T23:01:00.3Z,2,REGULAR,steal,,[],1627749,,,1610612740,51,40,2024-12-15T23:01:01Z,2850000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
296,PT03M03.00S,2024-12-15T23:01:04.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628464,92.85479632063075,46.32352941176471,1610612740,51,40,2024-12-15T23:01:11Z,2860000,False,-18.0,15.0,1,right,MISS D. Theis running DUNK - blocked,"[1628464, 1631097]",1610612740.0,NOP,running,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Mathurin,1631097.0
297,PT03M03.00S,2024-12-15T23:01:04.2Z,2,REGULAR,block,,[],1631097,,,1610612740,51,40,2024-12-15T23:01:06Z,2870000,False,,,0,,B. Mathurin BLOCK (1 BLK),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
298,PT02M58.00S,2024-12-15T23:01:09.2Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,51,40,2024-12-15T23:01:11Z,2880000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,,
299,PT02M52.00S,2024-12-15T23:01:14.3Z,2,REGULAR,3pt,Jump Shot,[],1630169,31.488173455978973,17.401960784313726,1610612754,51,40,2024-12-15T23:01:18Z,2890000,False,163.0,243.0,1,left,MISS T. Haliburton 29' 3PT,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,29.3,Missed,,,,,,,,,,,,,,,,,,
300,PT02M48.00S,2024-12-15T23:01:18.3Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,51,40,2024-12-15T23:01:18Z,2900000,False,,,0,,H. Jones REBOUND (Off:3 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,299.0,4.0,1.0,3.0,,,,,,,,,,,,,
301,PT02M43.00S,2024-12-15T23:01:23.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630529,87.86136662286465,55.14705882352941,1610612740,51,40,2024-12-15T23:03:44Z,2910000,False,26.0,62.0,1,right,MISS H. Jones 6' running Layup - blocked,"[1630529, 1626167]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
302,PT02M43.00S,2024-12-15T23:01:23.7Z,2,REGULAR,block,,[],1626167,,,1610612740,51,40,2024-12-15T23:01:25Z,2920000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
303,PT02M40.00S,2024-12-15T23:01:26.7Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,51,40,2024-12-15T23:01:33Z,2930000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,301.0,1.0,1.0,0.0,,,,,,,,,,,,,
304,PT02M39.00S,2024-12-15T23:01:28.8Z,2,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,51,40,2024-12-15T23:01:44Z,2940000,False,,,0,,A. Nembhard bad pass out-of-bounds TURNOVER (2 TO),[1629614],1610612754.0,IND,bad pass,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1146.0,2.0,,,,,,,,
305,PT02M39.00S,2024-12-15T23:01:35.6Z,2,REGULAR,substitution,out,[],1628464,,,1610612740,51,40,2024-12-15T23:01:38Z,2950000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M39.00S,2024-12-15T23:01:35.6Z,2,REGULAR,substitution,in,[],1642274,,,1610612740,51,40,2024-12-15T23:01:38Z,2960000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M24.00S,2024-12-15T23:02:05.3Z,2,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,51,40,2024-12-15T23:08:16Z,2970000,False,,,0,,H. Jones bad pass out-of-bounds TURNOVER (2 TO),[1630529],1610612740.0,NOP,bad pass,,,Jones,H. Jones,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2005.0,2.0,,,,,,,,
308,PT02M12.00S,2024-12-15T23:02:24.3Z,2,REGULAR,foul,personal,['2freethrow'],203468,,,1610612754,51,40,2024-12-15T23:02:29Z,2980000,False,,,0,,C. McCollum shooting personal FOUL (3 PF) (Mathurin 2 FT),"[203468, 1631097]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201245.0,,,,3.0,0.0,Mathurin,1631097.0,,
310,PT02M12.00S,2024-12-15T23:02:53.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631097,,,1610612754,52,40,2024-12-15T23:02:53Z,3000000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
311,PT02M12.00S,2024-12-15T23:02:54.2Z,2,REGULAR,substitution,out,[],203468,,,1610612754,52,40,2024-12-15T23:02:58Z,3010000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M12.00S,2024-12-15T23:02:54.2Z,2,REGULAR,substitution,in,[],1630527,,,1610612754,52,40,2024-12-15T23:02:58Z,3020000,False,,,0,,SUB in: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M12.00S,2024-12-15T23:03:18.5Z,2,REGULAR,foul,technical,['1freethrow'],1628464,,,1610612754,52,40,2024-12-15T23:03:27Z,3030000,False,,,0,,D. Theis technical FOUL (1 Tech),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,2005.0,,,,1.0,1.0,,,,
314,PT02M12.00S,2024-12-15T23:03:31.9Z,2,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,53,40,2024-12-15T23:03:31Z,3040000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (12 PTS),[1630169],1610612754.0,IND,technical,,,Haliburton,T. Haliburton,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
315,PT02M12.00S,2024-12-15T23:03:53.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631097,,,1610612754,54,40,2024-12-15T23:03:53Z,3050000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
316,PT02M01.00S,2024-12-15T23:04:08.1Z,2,REGULAR,3pt,Jump Shot,[],1630529,71.82982917214193,19.362745098039216,1610612740,54,40,2024-12-15T23:04:15Z,3060000,False,-153.0,212.0,1,right,MISS H. Jones 26' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
317,PT01M58.00S,2024-12-15T23:04:11.1Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,54,40,2024-12-15T23:04:12Z,3070000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:3),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,316.0,4.0,3.0,1.0,,,,,,,,,,,,,
318,PT01M47.00S,2024-12-15T23:04:22.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,5.863994743758213,54.65686274509803,1610612754,54,40,2024-12-15T23:07:00Z,3080000,False,-23.0,3.0,1,left,MISS M. Turner cutting DUNK - blocked,"[1626167, 1630530]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,Murphy III,1630530.0
319,PT01M47.00S,2024-12-15T23:04:22.3Z,2,REGULAR,block,,[],1630530,,,1610612754,54,40,2024-12-15T23:04:24Z,3090000,False,,,0,,T. Murphy III BLOCK (2 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
320,PT01M44.00S,2024-12-15T23:04:25.3Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,54,40,2024-12-15T23:04:26Z,3100000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,318.0,4.0,3.0,1.0,,,,,,,,,,,,,
321,PT01M44.00S,2024-12-15T23:04:25.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,5.206964520367937,55.392156862745104,1610612754,56,40,2024-12-15T23:04:31Z,3110000,False,-27.0,-4.0,1,left,M. Turner putback Layup (8 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.72,Made,8.0,,,,,,,,,,,,,,,,,
322,PT01M44.00S,2024-12-15T23:04:27.6Z,2,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612754,56,40,2024-12-15T23:04:32Z,3120000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Turner 1 FT),"[1630529, 1626167]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Turner,1626167.0,,
324,PT01M44.00S,2024-12-15T23:04:49.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1626167,,,1610612754,57,40,2024-12-15T23:04:49Z,3140000,False,,,0,,M. Turner Free Throw 1 of 1 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
325,PT01M32.00S,2024-12-15T23:05:08.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,90.88370565045992,64.70588235294117,1610612740,57,40,2024-12-15T23:05:13Z,3150000,False,74.0,33.0,1,right,MISS Y. Missi 8' driving Layup - blocked,"[1642274, 1626167]",1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,8.07,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
326,PT01M32.00S,2024-12-15T23:05:08.4Z,2,REGULAR,block,,[],1626167,,,1610612740,57,40,2024-12-15T23:05:10Z,3160000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT01M32.00S,2024-12-15T23:05:08.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,57,40,2024-12-15T23:05:13Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,325.0,,,,,,,,,,,,,,,,
329,PT01M31.00S,2024-12-15T23:05:21.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,93.11760840998686,82.35294117647058,1610612740,57,40,2024-12-15T23:05:26Z,3190000,False,162.0,12.0,1,right,MISS D. Murray 16' Jump Shot,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right,16.23,Missed,,,,,,,,,,,,,,,,,,
330,PT01M27.00S,2024-12-15T23:05:25.3Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,57,40,2024-12-15T23:05:26Z,3200000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:4),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,,,,329.0,5.0,4.0,1.0,,,,,,,,,,,,,
331,PT01M21.00S,2024-12-15T23:05:33.1Z,2,REGULAR,foul,offensive,[],1631097,,,1610612754,57,40,2024-12-15T23:05:42Z,3210000,False,,,0,,B. Mathurin offensive FOUL (2 PF),"[1631097, 1630527]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2005.0,,,,2.0,0.0,Boston,1630527.0,,
333,PT01M21.00S,2024-12-15T23:05:33.1Z,2,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,57,40,2024-12-15T23:05:33Z,3230000,False,,,0,,B. Mathurin offensive foul TURNOVER (3 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,,,,,,,,,,,2005.0,3.0,,,,,,,,
334,PT01M03.00S,2024-12-15T23:06:07.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630527,77.7431011826544,51.470588235294116,1610612740,57,40,2024-12-15T23:06:12Z,3240000,False,7.0,157.0,1,right,MISS B. Boston 15' turnaround fadeaway Shot,[1630527],1610612740.0,NOP,turnaround fadeaway,,,Boston,B. Boston,,,,,Mid-Range,8-16 Center,15.69,Missed,,,,,,,,,,,,,,,,,,
335,PT01M02.00S,2024-12-15T23:06:08.5Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,57,40,2024-12-15T23:06:36Z,3250000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,334.0,2.0,2.0,0.0,,,,,,,,,,,,,
336,PT00M55.10S,2024-12-15T23:06:15.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,10.85742444152431,36.029411764705884,1610612754,59,40,2024-12-15T23:06:18Z,3260000,False,70.0,50.0,1,left,P. Siakam 8' driving floating bank Jump Shot (6 PTS),[1627783],1610612754.0,IND,driving floating bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,8.57,Made,6.0,,,,,,,,,,,,,,,,,
337,PT00M44.80S,2024-12-15T23:06:31.6Z,2,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612740,59,40,2024-12-15T23:06:36Z,3270000,False,,,0,,D. Murray bad pass out-of-bounds TURNOVER (4 TO),[1627749],1610612740.0,NOP,bad pass,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1146.0,4.0,,,,,,,,
338,PT00M34.50S,2024-12-15T23:06:50.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627783,32.40801576872536,65.19607843137256,1610612754,59,40,2024-12-15T23:06:54Z,3280000,False,-76.0,252.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
339,PT00M30.90S,2024-12-15T23:06:53.8Z,2,REGULAR,rebound,defensive,[],1642274,,,1610612740,59,40,2024-12-15T23:06:54Z,3290000,False,,,0,,Y. Missi REBOUND (Off:1 Def:2),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,338.0,3.0,2.0,1.0,,,,,,,,,,,,,
340,PT00M20.80S,2024-12-15T23:07:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,91.67214191852825,46.81372549019608,1610612740,59,40,2024-12-15T23:09:36Z,3300000,False,-16.0,26.0,1,right,MISS B. Boston driving Layup,[1630527],1610612740.0,NOP,driving,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
