actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
350,PT10M21.00S,2024-12-08T23:24:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,14.273981603153747,34.31372549019608,1610612754,64,68,2024-12-08T23:28:11Z,3470000,False,78.0,82.0,1,left,MISS T. Haliburton 11' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,11.32,Missed,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
351,PT10M19.00S,2024-12-08T23:24:39.4Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612754,64,68,2024-12-08T23:28:11Z,3480000,False,,,0,,P. Siakam REBOUND (Off:1 Def:5),[1627783],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Right,,,Siakam,P. Siakam,350.0,6.0,5.0,1.0,,,,,,,,,,,,,,
352,PT10M08.00S,2024-12-08T23:24:51.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630169,17.296320630749015,47.30392156862745,1610612754,66,68,2024-12-09T00:00:11Z,3490000,False,13.0,110.0,1,left,T. Haliburton 11' driving floating Jump Shot (2 PTS) (P. Siakam 2 AST),"[1630169, 1627783]",1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,11.09,Made,Haliburton,T. Haliburton,,,,,2.0,P. Siakam,1627783.0,2.0,,,,,,,,,,
353,PT09M54.00S,2024-12-08T23:25:05.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.06636005256242,49.01960784313725,1610612766,66,70,2024-12-08T23:25:09Z,3500000,False,-5.0,22.0,1,right,N. Richards alley-oop DUNK (6 PTS) (V. Micić 6 AST),"[1630208, 203995]",1610612766.0,CHA,alley-oop,,,,,,Restricted Area,0-8 Center,2.26,Made,Richards,N. Richards,,,,,6.0,V. Micić,203995.0,6.0,,,,,,,,,,
355,PT09M38.00S,2024-12-08T23:25:20.8Z,3,REGULAR,2pt,Jump Shot,[],1630169,21.23850197109067,58.08823529411765,1610612754,68,70,2024-12-08T23:25:24Z,3520000,False,-40.0,147.0,1,left,T. Haliburton 15' driving floating Jump Shot (4 PTS),[1630169],1610612754.0,IND,driving floating,,,,,,Mid-Range,8-16 Center,15.25,Made,Haliburton,T. Haliburton,,,,,4.0,,,,,,,,,,,,,
356,PT09M17.00S,2024-12-08T23:25:41.5Z,3,REGULAR,3pt,Jump Shot,[],1641706,65.1281208935611,18.627450980392158,1610612766,68,70,2024-12-08T23:25:45Z,3530000,False,-157.0,275.0,1,right,MISS B. Miller 31' 3PT,[1641706],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,31.69,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
357,PT09M15.00S,2024-12-08T23:25:43.5Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,68,70,2024-12-08T23:25:45Z,3540000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Mathurin,B. Mathurin,356.0,2.0,2.0,0.0,,,,,,,,,,,,,,
358,PT09M06.00S,2024-12-08T23:25:54.6Z,3,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612754,68,70,2024-12-08T23:26:01Z,3550000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Turner 2 FT),"[1630208, 1626167]",1610612766.0,CHA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Richards,N. Richards,,,,,,,,,202053.0,2.0,0.0,Turner,1626167.0,,,,,
361,PT09M06.00S,2024-12-08T23:26:22.5Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,69,70,2024-12-08T23:26:39Z,3570000,False,,,0,,M. Turner Free Throw 1 of 2 (7 PTS),[1626167],1610612754.0,IND,,,,,,,,,,Made,Turner,M. Turner,,,,,7.0,,,,,,,,,,,,,
362,PT09M06.00S,2024-12-08T23:26:22.5Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,69,70,2024-12-08T23:26:39Z,3580000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,,,,,,,Missed,Turner,M. Turner,,,,,,,,,,,,,,,,,,
363,PT09M05.00S,2024-12-08T23:26:23.5Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,69,70,2024-12-08T23:26:39Z,3590000,False,,,0,,N. Richards REBOUND (Off:0 Def:7),[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,362.0,7.0,7.0,0.0,,,,,,,,,,,,,,
364,PT08M50.00S,2024-12-08T23:26:52.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,86.15308804204993,41.17647058823529,1610612766,69,70,2024-12-08T23:26:57Z,3600000,False,-44.0,78.0,1,right,MISS N. Richards 8' fadeaway Shot,[1630208],1610612766.0,CHA,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,8.93,Missed,Richards,N. Richards,,,,,,,,,,,,,,,,,,
365,PT08M47.00S,2024-12-08T23:26:55.5Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,69,70,2024-12-08T23:26:57Z,3610000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:2),[1629614],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,,,Nembhard,A. Nembhard,364.0,3.0,2.0,1.0,,,,,,,,,,,,,,
366,PT08M40.00S,2024-12-08T23:27:04.3Z,3,REGULAR,turnover,traveling,[],1627783,,,1610612754,69,70,2024-12-08T23:27:09Z,3620000,False,,,0,,P. Siakam traveling TURNOVER (3 TO),[1627783],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Siakam,P. Siakam,,,,,,,,,1628480.0,,,,,3.0,,,,
367,PT08M29.00S,2024-12-08T23:27:26.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,91.40932982917214,1.2254901960784315,1610612766,69,70,2024-12-08T23:27:31Z,3630000,False,-244.0,28.0,1,right,MISS C. Martin 24' 3PT,[1628998],1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,24.55,Missed,Martin,C. Martin,,,,,,,,,,,,,,,,,,
368,PT08M26.00S,2024-12-08T23:27:29.5Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612766,69,70,2024-12-08T23:27:47Z,3640000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[1630182],1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,,,Green,J. Green,367.0,3.0,2.0,1.0,,,,,,,,,,,,,,
369,PT08M25.00S,2024-12-08T23:27:33.7Z,3,REGULAR,turnover,out-of-bounds,[],1630182,,,1610612766,69,70,2024-12-08T23:27:39Z,3650000,False,,,0,,J. Green step out-of-bounds TURNOVER (2 TO),[1630182],1610612766.0,CHA,step,,,,,,In The Paint (Non-RA),0-8 Center,,,Green,J. Green,,,,,,,,,204059.0,,,,,2.0,,,,
370,PT08M12.00S,2024-12-08T23:28:00.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,16.245072273324574,52.94117647058824,1610612754,69,70,2024-12-08T23:28:04Z,3660000,False,-15.0,100.0,1,left,MISS P. Siakam 10' driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,10.13,Missed,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
371,PT08M09.00S,2024-12-08T23:28:03.2Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,69,70,2024-12-08T23:28:04Z,3670000,False,,,0,,N. Richards REBOUND (Off:0 Def:8),[1630208],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Richards,N. Richards,370.0,8.0,8.0,0.0,,,,,,,,,,,,,,
372,PT08M02.00S,2024-12-08T23:28:12.4Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612766,69,70,2024-12-08T23:28:17Z,3680000,False,,,0,,P. Siakam shooting personal FOUL (3 PF) (Richards 2 FT),"[1627783, 1630208]",1610612754.0,IND,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,Siakam,P. Siakam,,,,,,,,,202053.0,3.0,0.0,Richards,1630208.0,,,,,
374,PT08M02.00S,2024-12-08T23:28:40.4Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,69,70,2024-12-08T23:28:40Z,3700000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,,,,,,,Missed,Richards,N. Richards,,,,,,,,,,,,,,,,,,
375,PT08M02.00S,2024-12-08T23:28:40.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,69,70,2024-12-08T23:28:40Z,3710000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,374.0,,,,,,,,,,,,,,,,,
376,PT08M02.00S,2024-12-08T23:28:57.7Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,69,71,2024-12-08T23:28:57Z,3720000,False,,,0,,N. Richards Free Throw 2 of 2 (7 PTS),[1630208],1610612766.0,CHA,,,,,,,,,,Made,Richards,N. Richards,,,,,7.0,,,,,,,,,,,,,
377,PT07M51.00S,2024-12-08T23:29:10.3Z,3,REGULAR,3pt,Jump Shot,[],1630169,20.318659658344284,95.09803921568627,1610612754,69,71,2024-12-08T23:29:15Z,3730000,False,-225.0,138.0,1,left,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Left Center,26.46,Missed,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
378,PT07M47.00S,2024-12-08T23:29:14.3Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,69,71,2024-12-08T23:29:15Z,3740000,False,,,0,,N. Richards REBOUND (Off:0 Def:9),[1630208],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Richards,N. Richards,377.0,9.0,9.0,0.0,,,,,,,,,,,,,,
379,PT07M33.00S,2024-12-08T23:29:27.7Z,3,REGULAR,2pt,Jump Shot,[],1641706,87.86136662286465,23.52941176470588,1610612766,69,71,2024-12-08T23:29:32Z,3750000,False,-132.0,62.0,1,right,MISS B. Miller 14' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,,,,Mid-Range,8-16 Left,14.6,Missed,Miller,B. Miller,,,,,,,,,,,,,,,,,,
380,PT07M31.00S,2024-12-08T23:29:29.7Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,69,71,2024-12-08T23:29:32Z,3760000,False,,,0,,P. Siakam REBOUND (Off:1 Def:6),[1627783],1610612754.0,IND,,,,,,,Mid-Range,8-16 Left,,,Siakam,P. Siakam,379.0,7.0,6.0,1.0,,,,,,,,,,,,,,
381,PT07M21.00S,2024-12-08T23:29:39.8Z,3,REGULAR,3pt,Jump Shot,[],1629614,15.193823915900131,96.56862745098039,1610612754,69,71,2024-12-08T23:29:45Z,3770000,False,-233.0,90.0,1,left,MISS A. Nembhard 24' 3PT,[1629614],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left,24.97,Missed,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
382,PT07M18.00S,2024-12-08T23:29:42.8Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,69,71,2024-12-08T23:29:45Z,3780000,False,,,0,,N. Richards REBOUND (Off:0 Def:10),[1630208],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left,,,Richards,N. Richards,381.0,10.0,10.0,0.0,,,,,,,,,,,,,,
383,PT07M03.00S,2024-12-08T23:29:57.6Z,3,REGULAR,3pt,Jump Shot,[],203995,76.82325886990802,91.66666666666666,1610612766,69,71,2024-12-08T23:30:02Z,3790000,False,208.0,165.0,1,right,MISS V. Micić 26' pullup 3PT,[203995],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Right Center,26.6,Missed,Micić,V. Micić,,,,,,,,,,,,,,,,,,
384,PT07M01.00S,2024-12-08T23:29:59.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,69,71,2024-12-08T23:30:02Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,,,383.0,,,,,,,,,,,,,,,,,
386,PT07M01.00S,2024-12-08T23:30:07.4Z,3,REGULAR,substitution,out,[],1630208,,,1610612766,69,71,2024-12-08T23:30:10Z,3820000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
387,PT07M01.00S,2024-12-08T23:30:07.4Z,3,REGULAR,substitution,in,[],201959,,,1610612766,69,71,2024-12-08T23:30:10Z,3830000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,,,,,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,
388,PT07M01.00S,2024-12-08T23:30:23.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628998,92.72339027595268,55.392156862745104,1610612766,69,73,2024-12-08T23:30:27Z,3840000,False,27.0,16.0,1,right,C. Martin cutting Layup (10 PTS) (V. Micić 7 AST),"[1628998, 203995]",1610612766.0,CHA,cutting,,,,,,Restricted Area,0-8 Center,3.13,Made,Martin,C. Martin,,,,,10.0,V. Micić,203995.0,7.0,,,,,,,,,,
390,PT06M49.00S,2024-12-08T23:30:34.4Z,3,REGULAR,3pt,Jump Shot,[],1631097,28.597240473061763,19.362745098039216,1610612754,69,73,2024-12-08T23:30:38Z,3860000,False,153.0,216.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,26.51,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
391,PT06M46.00S,2024-12-08T23:30:37.4Z,3,REGULAR,rebound,defensive,[],203995,,,1610612766,69,73,2024-12-08T23:30:38Z,3870000,False,,,0,,V. Micić REBOUND (Off:0 Def:1),[203995],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Micić,V. Micić,390.0,1.0,1.0,0.0,,,,,,,,,,,,,,
392,PT06M33.00S,2024-12-08T23:30:52.1Z,3,REGULAR,turnover,bad pass,[],1641706,,,1610612766,69,73,2024-12-08T23:31:06Z,3880000,False,,,0,,B. Miller bad pass TURNOVER (4 TO),"[1641706, 1629614]",1610612766.0,CHA,,,,,,,Mid-Range,16-24 Left,,,Miller,B. Miller,,,,,,,,,,,,,,4.0,Nembhard,1629614.0,,
393,PT06M33.00S,2024-12-08T23:30:52.1Z,3,REGULAR,steal,,[],1629614,,,1610612754,69,73,2024-12-08T23:30:53Z,3890000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,,,,Mid-Range,16-24 Left,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
394,PT06M32.00S,2024-12-08T23:30:53.7Z,3,REGULAR,turnover,bad pass,[],1629614,,,1610612754,69,73,2024-12-08T23:31:08Z,3900000,False,,,0,,A. Nembhard bad pass TURNOVER (2 TO),"[1629614, 203995]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,2.0,Micić,203995.0,,
395,PT06M32.00S,2024-12-08T23:30:53.7Z,3,REGULAR,steal,,[],203995,,,1610612766,69,73,2024-12-08T23:30:55Z,3910000,False,,,0,,V. Micić STEAL (2 STL),[203995],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
396,PT06M30.00S,2024-12-08T23:30:56.1Z,3,REGULAR,turnover,out-of-bounds,[],203995,,,1610612766,69,73,2024-12-08T23:31:05Z,3920000,False,,,0,,V. Micić bad pass out-of-bounds TURNOVER (3 TO),[203995],1610612766.0,CHA,bad pass,,,,,,Mid-Range,8-16 Right,,,Micić,V. Micić,,,,,,,,,202053.0,,,,,3.0,,,,
397,PT06M30.00S,2024-12-08T23:31:00.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,69,73,2024-12-08T23:31:00Z,3930000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M30.00S,2024-12-08T23:33:25.2Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,69,73,2024-12-08T23:33:45Z,3940000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,
399,PT06M30.00S,2024-12-08T23:33:25.2Z,3,REGULAR,substitution,out,[],1641706,,,1610612754,69,73,2024-12-08T23:33:45Z,3950000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,
400,PT06M30.00S,2024-12-08T23:33:25.2Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,69,73,2024-12-08T23:33:45Z,3960000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
401,PT06M30.00S,2024-12-08T23:33:25.2Z,3,REGULAR,substitution,in,[],203552,,,1610612754,69,73,2024-12-08T23:33:45Z,3970000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
402,PT06M09.00S,2024-12-08T23:34:18.2Z,3,REGULAR,turnover,lost ball,[],1629614,,,1610612754,69,73,2024-12-08T23:34:22Z,3980000,False,,,0,,A. Nembhard lost ball TURNOVER (3 TO),"[1629614, 201959]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,3.0,Gibson,201959.0,,
403,PT06M09.00S,2024-12-08T23:34:18.2Z,3,REGULAR,steal,,[],201959,,,1610612766,69,73,2024-12-08T23:35:00Z,3990000,False,,,0,,T. Gibson STEAL (1 STL),[201959],1610612766.0,CHA,,,,,,,Mid-Range,16-24 Center,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,
404,PT05M58.00S,2024-12-08T23:34:28.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203995,89.43823915900131,46.81372549019608,1610612766,69,73,2024-12-08T23:34:32Z,4000000,False,-16.0,47.0,1,right,MISS V. Micić driving Layup - blocked,"[203995, 1626167]",1610612766.0,CHA,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,Micić,V. Micić,,,,,,,,,,,,,,,,,Turner,1626167.0
405,PT05M58.00S,2024-12-08T23:34:28.4Z,3,REGULAR,block,,[],1626167,,,1610612766,69,73,2024-12-08T23:34:30Z,4010000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
406,PT05M55.00S,2024-12-08T23:34:31.4Z,3,REGULAR,rebound,offensive,[],201959,,,1610612766,69,73,2024-12-08T23:34:32Z,4020000,False,,,0,,T. Gibson REBOUND (Off:2 Def:2),[201959],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Gibson,T. Gibson,404.0,4.0,2.0,2.0,,,,,,,,,,,,,,
407,PT05M55.00S,2024-12-08T23:34:31.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",201959,92.85479632063075,51.71568627450981,1610612766,69,75,2024-12-08T23:34:34Z,4030000,False,9.0,15.0,1,right,T. Gibson DUNK (6 PTS),[201959],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,1.7,Made,Gibson,T. Gibson,,,,,6.0,,,,,,,,,,,,,
408,PT05M50.00S,2024-12-08T23:34:36.5Z,3,REGULAR,3pt,Jump Shot,[],1626167,31.750985545335087,81.37254901960785,1610612754,72,75,2024-12-08T23:34:43Z,4040000,False,-157.0,246.0,1,left,M. Turner 29' 3PT  (10 PTS) (T. Haliburton 6 AST),"[1626167, 1630169]",1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,29.18,Made,Turner,M. Turner,,,,,10.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,
410,PT05M25.00S,2024-12-08T23:35:01.5Z,3,REGULAR,2pt,Jump Shot,[],203995,77.87450722733246,78.18627450980392,1610612766,72,75,2024-12-08T23:37:35Z,4060000,False,141.0,155.0,1,right,MISS V. Micić 20' step back Shot,[203995],1610612766.0,CHA,step back,,,,,,Mid-Range,16-24 Right Center,20.98,Missed,Micić,V. Micić,,,,,,,,,,,,,,,,,,
411,PT05M24.00S,2024-12-08T23:35:02.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,72,75,2024-12-08T23:35:06Z,4070000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,Mid-Range,16-24 Right Center,,,,,410.0,,,,,,,,,,,,,,,,,
412,PT05M24.00S,2024-12-08T23:35:06.6Z,3,REGULAR,foul,personal,[],1630182,,,1610612754,72,75,2024-12-08T23:35:14Z,4080000,False,,,0,,J. Green loose ball personal FOUL (3 PF),"[1630182, 1630169]",1610612766.0,CHA,loose ball,,,,,,In The Paint (Non-RA),8-16 Center,,,Green,J. Green,,,,,,,,,204059.0,3.0,0.0,Haliburton,1630169.0,,,,,
414,PT05M04.00S,2024-12-08T23:35:36.0Z,3,REGULAR,2pt,Jump Shot,[],1630169,21.632720105124836,32.1078431372549,1610612754,74,75,2024-12-08T23:35:40Z,4100000,False,89.0,151.0,1,left,T. Haliburton 17' turnaround Jump Shot (6 PTS),[1630169],1610612754.0,IND,turnaround,,,,,,Mid-Range,16-24 Right Center,17.54,Made,Haliburton,T. Haliburton,,,,,6.0,,,,,,,,,,,,,
415,PT04M42.00S,2024-12-08T23:35:56.2Z,3,REGULAR,2pt,Jump Shot,[],203995,76.69185282522996,40.44117647058824,1610612766,74,75,2024-12-08T23:36:01Z,4110000,False,-48.0,167.0,1,right,MISS V. Micić 17' driving floating Shot,[203995],1610612766.0,CHA,driving floating,,,,,,Mid-Range,16-24 Center,17.33,Missed,Micić,V. Micić,,,,,,,,,,,,,,,,,,
416,PT04M41.00S,2024-12-08T23:35:57.2Z,3,REGULAR,rebound,offensive,[],203995,,,1610612766,74,75,2024-12-08T23:36:01Z,4120000,False,,,0,,V. Micić REBOUND (Off:1 Def:1),[203995],1610612766.0,CHA,,,,,,,Mid-Range,16-24 Center,,,Micić,V. Micić,415.0,2.0,1.0,1.0,,,,,,,,,,,,,,
417,PT04M31.00S,2024-12-08T23:36:08.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203552,95.0886990801577,94.85294117647058,1610612766,74,78,2024-12-08T23:36:12Z,4130000,False,224.0,-6.0,1,right,S. Curry 3PT pullup (7 PTS) (V. Micić 8 AST),"[203552, 203995]",1610612766.0,CHA,pullup,,,,,,Right Corner 3,24+ Right,22.44,Made,Curry,S. Curry,,,,,7.0,V. Micić,203995.0,8.0,,,,,,,,,,
419,PT04M18.00S,2024-12-08T23:36:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,19.004599211563733,46.32352941176471,1610612754,74,78,2024-12-08T23:36:26Z,4150000,False,18.0,126.0,1,left,MISS O. Toppin 12' Jump Shot,[1630167],1610612754.0,IND,,,,,,,In The Paint (Non-RA),8-16 Center,12.74,Missed,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,
420,PT04M17.00S,2024-12-08T23:36:21.5Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612766,74,78,2024-12-08T23:36:51Z,4160000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630182],1610612766.0,CHA,,,,,,,In The Paint (Non-RA),8-16 Center,,,Green,J. Green,419.0,4.0,3.0,1.0,,,,,,,,,,,,,,
421,PT04M10.00S,2024-12-08T23:36:28.7Z,3,REGULAR,3pt,Jump Shot,[],203552,79.188567674113,4.6568627450980395,1610612766,74,78,2024-12-08T23:36:33Z,4170000,False,-227.0,143.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,26.81,Missed,Curry,S. Curry,,,,,,,,,,,,,,,,,,
422,PT04M07.00S,2024-12-08T23:36:31.7Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,74,78,2024-12-08T23:36:33Z,4180000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:3),[1629614],1610612754.0,IND,,,,,,,Above the Break 3,24+ Left Center,,,Nembhard,A. Nembhard,421.0,4.0,3.0,1.0,,,,,,,,,,,,,,
423,PT03M59.00S,2024-12-08T23:36:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,9.017739816031538,52.94117647058824,1610612754,74,78,2024-12-08T23:37:10Z,4190000,False,-15.0,32.0,1,left,MISS B. Mathurin cutting Layup - blocked,"[1631097, 1630182]",1610612754.0,IND,cutting,,,,,,Restricted Area,0-8 Center,3.55,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,Green,1630182.0
424,PT03M59.00S,2024-12-08T23:36:41.6Z,3,REGULAR,block,,[],1630182,,,1610612754,74,78,2024-12-08T23:38:52Z,4200000,False,,,0,,J. Green BLOCK (1 BLK),[1630182],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Green,J. Green,,,,,,,,,,,,,,,,,,
425,PT03M58.00S,2024-12-08T23:36:42.6Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,74,78,2024-12-08T23:37:10Z,4210000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:2),[1631097],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,Mathurin,B. Mathurin,423.0,3.0,2.0,1.0,,,,,,,,,,,,,,
426,PT03M58.00S,2024-12-08T23:36:44.9Z,3,REGULAR,foul,personal,['2freethrow'],201959,,,1610612754,74,78,2024-12-08T23:37:00Z,4220000,False,,,0,,T. Gibson shooting personal FOUL (1 PF) (Mathurin 2 FT),"[201959, 1631097]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,,,Gibson,T. Gibson,,,,,,,,,1628480.0,1.0,0.0,Mathurin,1631097.0,,,,,
428,PT03M58.00S,2024-12-08T23:37:23.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631097,,,1610612754,75,78,2024-12-08T23:37:23Z,4240000,False,,,0,,B. Mathurin Free Throw 1 of 2 (3 PTS),[1631097],1610612754.0,IND,,,,,,,,,,Made,Mathurin,B. Mathurin,,,,,3.0,,,,,,,,,,,,,
429,PT03M58.00S,2024-12-08T23:37:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,75,78,2024-12-08T23:37:28Z,4250000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
