actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
518,PT11M04.00S,2024-11-26T01:47:40.0Z,4,REGULAR,turnover,bad pass,[],1631097,,,1610612754,87,86,2024-11-26T01:47:42Z,5130000,False,,,0,,B. Mathurin bad pass TURNOVER (2 TO),"[1631097, 203901]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,2.0,Payton,203901.0,,,,,,,,,
519,PT11M04.00S,2024-11-26T01:47:40.0Z,4,REGULAR,steal,,[],203901,,,1610612740,87,86,2024-11-26T01:47:41Z,5140000,False,,,0,,E. Payton STEAL (2 STL),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
520,PT10M52.00S,2024-11-26T01:47:51.7Z,4,REGULAR,turnover,bad pass,[],203901,,,1610612740,87,86,2024-11-26T01:47:55Z,5150000,False,,,0,,E. Payton bad pass TURNOVER (4 TO),"[203901, 1629650]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,4.0,Brown,1629650.0,,,,,,,,,
521,PT10M52.00S,2024-11-26T01:47:51.7Z,4,REGULAR,steal,,[],1629650,,,1610612754,87,86,2024-11-26T01:48:07Z,5160000,False,,,0,,M. Brown STEAL (1 STL),[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
522,PT10M42.00S,2024-11-26T01:48:02.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629650,89.30683311432325,49.50980392156863,1610612754,87,86,2024-11-26T01:55:59Z,5170000,False,-2.0,48.0,1,right,MISS M. Brown Layup,[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
523,PT10M39.00S,2024-11-26T01:48:05.3Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612754,87,86,2024-11-26T01:48:05Z,5180000,False,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,522.0,,,,,,,,,,,,,6.0,4.0,2.0,,
524,PT10M31.00S,2024-11-26T01:48:13.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627783,90.09526938239159,43.38235294117647,1610612754,87,86,2024-11-26T01:48:19Z,5190000,False,-33.0,41.0,1,right,MISS P. Siakam floating Shot,[1627783],1610612754.0,IND,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
525,PT10M26.00S,2024-11-26T01:48:18.7Z,4,REGULAR,rebound,offensive,[],1629650,,,1610612754,87,86,2024-11-26T01:48:19Z,5200000,False,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,524.0,,,,,,,,,,,,,2.0,1.0,1.0,,
526,PT10M26.00S,2024-11-26T01:48:18.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629650,94.40999984741211,50.0,1610612754,89,86,2024-11-26T01:48:23Z,5210000,False,0.0,0.0,1,right,M. Brown putback Layup (6 PTS),[1629650],1610612754.0,IND,putback,,,Brown,M. Brown,,,,,Restricted Area,0-8 Center,0.0,Made,,,6.0,,,,,,,,,,,,,,,
527,PT10M10.00S,2024-11-26T01:48:34.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,5.995400788436268,48.529411764705884,1610612740,89,86,2024-11-26T01:48:38Z,5220000,False,7.0,4.0,1,left,MISS Y. Missi alley-oop DUNK,[1642274],1610612740.0,NOP,alley-oop,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.84,Missed,,,,,,,,,,,,,,,,,,
528,PT10M09.00S,2024-11-26T01:48:35.7Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612754,89,86,2024-11-26T01:48:52Z,5230000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:9),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,527.0,,,,,,,,,,,,,9.0,9.0,0.0,,
529,PT10M02.00S,2024-11-26T01:48:43.0Z,4,REGULAR,3pt,Jump Shot,[],1631097,64.99671484888306,17.401960784313726,1610612754,89,86,2024-11-26T01:48:50Z,5240000,False,-163.0,277.0,1,right,MISS B. Mathurin 32' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,32.1,Missed,,,,,,,,,,,,,,,,,,
530,PT09M58.00S,2024-11-26T01:48:47.0Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,89,86,2024-11-26T01:48:50Z,5250000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:4),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,529.0,,,,,,,,,,,,,7.0,4.0,3.0,,
531,PT09M50.00S,2024-11-26T01:48:54.2Z,4,REGULAR,2pt,Jump Shot,[],203901,13.61695137976347,24.019607843137255,1610612740,89,86,2024-11-26T01:59:42Z,5260000,False,130.0,75.0,1,left,MISS E. Payton 15' driving floating Shot,[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,Mid-Range,8-16 Right,15.02,Missed,,,,,,,,,,,,,,,,,,
532,PT09M48.00S,2024-11-26T01:48:56.2Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,89,86,2024-11-26T01:48:57Z,5270000,False,,,0,,T. McConnell REBOUND (Off:1 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,531.0,,,,,,,,,,,,,4.0,3.0,1.0,,
533,PT09M39.00S,2024-11-26T01:49:04.4Z,4,REGULAR,2pt,Jump Shot,[],204456,95.48291721419186,19.362745098039216,1610612754,89,86,2024-11-26T01:49:08Z,5280000,False,-153.0,-10.0,1,right,MISS T. McConnell 15' turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,15.35,Missed,,,,,,,,,,,,,,,,,,
534,PT09M37.00S,2024-11-26T01:49:06.4Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,89,86,2024-11-26T01:49:08Z,5290000,False,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:5),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,,,533.0,,,,,,,,,,,,,8.0,5.0,3.0,,
535,PT09M32.00S,2024-11-26T01:49:12.7Z,4,REGULAR,3pt,Jump Shot,[],1630527,32.933639947437584,12.254901960784313,1610612740,89,86,2024-11-26T02:01:08Z,5300000,False,189.0,257.0,1,left,MISS B. Boston Jr. 31' 3PT,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,31.89,Missed,,,,,,,,,,,,,,,,,,
536,PT09M27.00S,2024-11-26T01:49:17.7Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,89,86,2024-11-26T02:01:08Z,5310000,False,,,0,,Y. Missi REBOUND (Off:3 Def:6),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,535.0,,,,,,,,,,,,,9.0,6.0,3.0,,
537,PT09M19.00S,2024-11-26T01:49:25.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203901,7.5722733245729295,46.81372549019608,1610612740,89,88,2024-11-26T02:01:51Z,5320000,False,16.0,19.0,1,left,E. Payton driving reverse Layup (8 PTS),[203901],1610612740.0,NOP,driving reverse,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,2.45,Made,,,8.0,,,,,,,,,,,,,,,
538,PT09M16.00S,2024-11-26T01:49:32.3Z,4,REGULAR,turnover,inbound,[],1629650,,,1610612754,89,88,2024-11-26T01:49:41Z,5330000,False,,,0,,M. Brown inbound TURNOVER (3 TO),[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,Mid-Range,8-16 Right,,,,202007.0,,,,,3.0,,,,,,,,,,,
539,PT09M12.00S,2024-11-26T01:50:01.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630530,7.5722733245729295,48.77450980392157,1610612740,89,90,2024-11-26T01:50:05Z,5340000,False,6.0,19.0,1,left,T. Murphy III driving Layup (24 PTS) (E. Payton 16 AST),"[1630530, 203901]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.97,Made,,,24.0,E. Payton,203901.0,16.0,,,,,,,,,,,,
541,PT09M09.00S,2024-11-26T01:50:07.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,89,90,2024-11-26T01:50:07Z,5360000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M09.00S,2024-11-26T01:52:12.7Z,4,REGULAR,substitution,out,[],1629650,,,1610612754,89,90,2024-11-26T01:52:36Z,5370000,False,,,0,,SUB out: M. Brown,[1629650],1610612754.0,IND,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M09.00S,2024-11-26T01:52:12.7Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,89,90,2024-11-26T01:52:36Z,5380000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M51.00S,2024-11-26T01:53:23.5Z,4,REGULAR,2pt,Jump Shot,[],204456,86.15308804204993,66.66666666666666,1610612754,89,90,2024-11-26T01:53:27Z,5390000,False,83.0,78.0,1,right,MISS T. McConnell 11' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,11.39,Missed,,,,,,,,,,,,,,,,,,
545,PT08M47.00S,2024-11-26T01:53:27.5Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,89,90,2024-11-26T01:53:27Z,5400000,False,,,0,,Y. Missi REBOUND (Off:3 Def:7),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Right,,,544.0,,,,,,,,,,,,,10.0,7.0,3.0,,
546,PT08M25.00S,2024-11-26T01:53:54.0Z,4,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612740,89,90,2024-11-26T01:53:58Z,5410000,False,,,0,,M. Turner shooting personal FOUL (4 PF) (Missi 2 FT),"[1626167, 1642274]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,,,,,,,,4.0,0.0,Missi,1642274.0,,,,,
549,PT08M25.00S,2024-11-26T01:55:27.2Z,4,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,89,90,2024-11-26T01:55:27Z,5440000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
550,PT08M25.00S,2024-11-26T01:55:27.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,89,90,2024-11-26T01:55:27Z,5450000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,,,
551,PT08M25.00S,2024-11-26T01:55:27.9Z,4,REGULAR,substitution,out,[],1631097,,,1610612740,89,90,2024-11-26T01:55:30Z,5460000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M25.00S,2024-11-26T01:55:27.9Z,4,REGULAR,substitution,in,[],1630169,,,1610612740,89,90,2024-11-26T01:55:30Z,5470000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M25.00S,2024-11-26T01:55:44.8Z,4,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,89,91,2024-11-26T01:55:44Z,5480000,False,,,0,,Y. Missi Free Throw 2 of 2 (12 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,12.0,,,,,,,,,,,,,,,
554,PT08M13.00S,2024-11-26T01:55:58.1Z,4,REGULAR,3pt,Jump Shot,[],1627783,91.80354796320631,1.9607843137254901,1610612754,89,91,2024-11-26T01:56:03Z,5490000,False,-240.0,25.0,1,right,MISS P. Siakam 24' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,24.14,Missed,,,,,,,,,,,,,,,,,,
555,PT08M09.00S,2024-11-26T01:56:02.1Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612754,89,91,2024-11-26T01:56:03Z,5500000,False,,,0,,M. Turner REBOUND (Off:3 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,554.0,,,,,,,,,,,,,6.0,3.0,3.0,,
556,PT08M08.00S,2024-11-26T01:56:01.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626167,93.11760840998686,51.225490196078425,1610612754,91,91,2024-11-26T01:56:08Z,5510000,False,6.0,12.0,1,right,M. Turner putback Layup (12 PTS),[1626167],1610612754.0,IND,putback,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.36,Made,,,12.0,,,,,,,,,,,,,,,
557,PT07M55.00S,2024-11-26T01:56:14.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642274,6.1268068331143235,50.245098039215684,1610612740,91,93,2024-11-26T01:56:18Z,5520000,False,-1.0,5.0,1,left,Y. Missi cutting DUNK (14 PTS) (E. Payton 17 AST),"[1642274, 203901]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.52,Made,,,14.0,E. Payton,203901.0,17.0,,,,,,,,,,,,
559,PT07M38.00S,2024-11-26T01:56:31.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,93.9060446780552,50.98039215686274,1610612754,93,93,2024-11-26T01:56:36Z,5540000,False,5.0,5.0,1,right,M. Turner cutting DUNK (14 PTS) (P. Siakam 5 AST),"[1626167, 1627783]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.69,Made,,,14.0,P. Siakam,1627783.0,5.0,,,,,,,,,,,,
561,PT07M21.00S,2024-11-26T01:56:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,13.61695137976347,49.01960784313725,1610612740,93,95,2024-11-26T01:56:53Z,5560000,False,5.0,75.0,1,left,E. Payton 7' driving floating Jump Shot (10 PTS),[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,,,10.0,,,,,,,,,,,,,,,
562,PT07M04.00S,2024-11-26T01:57:08.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,88.12417871222075,48.77450980392157,1610612754,95,95,2024-11-26T02:06:03Z,5570000,False,-6.0,59.0,1,right,M. Turner Hook (16 PTS) (T. Haliburton 11 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,,,16.0,T. Haliburton,1630169.0,11.0,,,,,,,,,,,,
564,PT07M04.00S,2024-11-26T01:57:09.7Z,4,REGULAR,foul,personal,['1freethrow'],203901,,,1610612754,95,95,2024-11-26T01:57:20Z,5590000,False,,,0,,E. Payton shooting personal FOUL (5 PF) (Turner 1 FT),"[203901, 1626167]",1610612740.0,NOP,shooting,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,,,,,,,,5.0,0.0,Turner,1626167.0,,,,,
566,PT07M04.00S,2024-11-26T01:57:20.6Z,4,REGULAR,substitution,out,[],1641716,,,1610612754,95,95,2024-11-26T01:59:42Z,5610000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M04.00S,2024-11-26T01:57:20.6Z,4,REGULAR,substitution,in,[],1631245,,,1610612754,95,95,2024-11-26T01:59:42Z,5620000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M04.00S,2024-11-26T01:57:30.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,95,95,2024-11-26T01:59:42Z,5630000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M04.00S,2024-11-26T02:00:10.5Z,4,REGULAR,substitution,out,[],203901,,,1610612754,95,95,2024-11-26T02:00:16Z,5640000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M04.00S,2024-11-26T02:00:10.5Z,4,REGULAR,substitution,in,[],203468,,,1610612754,95,95,2024-11-26T02:00:16Z,5650000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M04.00S,2024-11-26T02:00:49.7Z,4,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,96,95,2024-11-26T02:00:49Z,5660000,False,,,0,,M. Turner Free Throw 1 of 1 (17 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,17.0,,,,,,,,,,,,,,,
572,PT06M51.00S,2024-11-26T02:01:04.8Z,4,REGULAR,3pt,Jump Shot,[],1630530,28.991458607095925,79.16666666666666,1610612740,96,95,2024-11-26T02:06:59Z,5670000,False,-146.0,220.0,1,left,MISS T. Murphy III 26' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
573,PT06M48.00S,2024-11-26T02:01:07.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,96,95,2024-11-26T02:01:30Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,572.0,,,,,,,,,,,,,,,,,
574,PT06M48.00S,2024-11-26T02:01:14.6Z,4,REGULAR,foul,personal,[],1626167,,,1610612740,96,95,2024-11-26T02:01:20Z,5690000,False,,,0,,M. Turner loose ball personal FOUL (5 PF),"[1626167, 1642274]",1610612754.0,IND,loose ball,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,202901.0,,,,,,,,5.0,0.0,Missi,1642274.0,,,,,
576,PT06M39.00S,2024-11-26T02:01:42.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,14.931011826544022,3.9215686274509802,1610612740,96,95,2024-11-26T02:01:47Z,5710000,False,230.0,88.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,24.66,Missed,,,,,,,,,,,,,,,,,,
577,PT06M36.00S,2024-11-26T02:01:45.8Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,96,95,2024-11-26T02:01:47Z,5720000,False,,,0,,M. Turner REBOUND (Off:3 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,576.0,,,,,,,,,,,,,7.0,4.0,3.0,,
578,PT06M16.00S,2024-11-26T02:02:05.7Z,4,REGULAR,3pt,Jump Shot,[],1626167,66.3107752956636,29.166666666666668,1610612754,96,95,2024-11-26T02:02:10Z,5730000,False,-104.0,264.0,1,right,MISS M. Turner 28' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,28.4,Missed,,,,,,,,,,,,,,,,,,
579,PT06M12.00S,2024-11-26T02:02:09.7Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,96,95,2024-11-26T02:02:10Z,5740000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,578.0,,,,,,,,,,,,,4.0,4.0,0.0,,
580,PT06M06.00S,2024-11-26T02:02:20.0Z,4,REGULAR,foul,offensive,[],1630526,,,1610612740,96,95,2024-11-26T02:02:26Z,5750000,False,,,0,,J. Robinson-Earl offensive FOUL (2 PF),"[1630526, 1631245]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,1162.0,,,,,,,,2.0,0.0,Jackson,1631245.0,,,,,
582,PT06M06.00S,2024-11-26T02:02:20.0Z,4,REGULAR,turnover,offensive foul,[],1630526,,,1610612740,96,95,2024-11-26T02:02:20Z,5770000,False,,,0,,J. Robinson-Earl offensive foul TURNOVER (3 TO),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,1162.0,,,,,3.0,,,,,,,,,,,
583,PT06M06.00S,2024-11-26T02:02:25.4Z,4,REGULAR,substitution,out,[],1642274,,,1610612754,96,95,2024-11-26T02:02:34Z,5780000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M06.00S,2024-11-26T02:02:25.4Z,4,REGULAR,substitution,out,[],1630530,,,1610612754,96,95,2024-11-26T02:02:34Z,5790000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M06.00S,2024-11-26T02:02:25.4Z,4,REGULAR,substitution,in,[],1628464,,,1610612754,96,95,2024-11-26T02:02:34Z,5800000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M06.00S,2024-11-26T02:02:25.4Z,4,REGULAR,substitution,in,[],1629750,,,1610612754,96,95,2024-11-26T02:02:34Z,5810000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M54.00S,2024-11-26T02:02:59.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631245,94.03745072273325,96.81372549019608,1610612754,99,95,2024-11-26T02:03:03Z,5820000,False,234.0,4.0,1,right,Q. Jackson 3PT  (12 PTS) (T. Haliburton 12 AST),"[1631245, 1630169]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Right Corner 3,24+ Right,23.41,Made,,,12.0,T. Haliburton,1630169.0,12.0,,,,,,,,,,,,
589,PT05M38.00S,2024-11-26T02:03:16.5Z,4,REGULAR,2pt,Jump Shot,[],203468,10.5946123521682,26.715686274509803,1610612740,99,95,2024-11-26T02:03:20Z,5840000,False,116.0,47.0,1,left,MISS C. McCollum 12' driving floating bank Shot,[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,12.56,Missed,,,,,,,,,,,,,,,,,,
590,PT05M34.00S,2024-11-26T02:03:20.5Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,99,95,2024-11-26T02:03:20Z,5850000,False,,,0,,P. Siakam REBOUND (Off:2 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,589.0,,,,,,,,,,,,,7.0,5.0,2.0,,
591,PT05M28.00S,2024-11-26T02:03:25.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630169,69.99014454664915,76.47058823529412,1610612754,102,95,2024-11-26T03:48:24Z,5860000,False,132.0,230.0,1,right,T. Haliburton 26' 3PT running (27 PTS) (P. Siakam 6 AST),"[1630169, 1627783]",1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.5,Made,,,27.0,P. Siakam,1627783.0,6.0,,,,,,,,,,,,
593,PT05M27.00S,2024-11-26T02:03:34.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,102,95,2024-11-26T02:03:34Z,5880000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M27.00S,2024-11-26T02:04:43.2Z,4,REGULAR,substitution,out,[],1630527,,,1610612740,102,95,2024-11-26T02:04:50Z,5890000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M27.00S,2024-11-26T02:04:43.2Z,4,REGULAR,substitution,out,[],1630526,,,1610612740,102,95,2024-11-26T02:04:50Z,5900000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M27.00S,2024-11-26T02:04:43.2Z,4,REGULAR,substitution,out,[],1628464,,,1610612740,102,95,2024-11-26T02:04:50Z,5910000,False,,,0,,SUB out: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M27.00S,2024-11-26T02:04:43.2Z,4,REGULAR,substitution,in,[],1642274,,,1610612740,102,95,2024-11-26T02:04:50Z,5920000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M27.00S,2024-11-26T02:04:43.2Z,4,REGULAR,substitution,in,[],203901,,,1610612740,102,95,2024-11-26T02:04:50Z,5930000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M27.00S,2024-11-26T02:04:43.2Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,102,95,2024-11-26T02:04:50Z,5940000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
