actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
286,PT05M06.00S,2026-01-28T00:54:35.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641731,93.77463863337714,2.2058823529411766,1610612764,47,38,2026-01-28T01:11:20Z,2800000,False,-239.0,6.0,1,right,B. Coulibaly 3PT running (5 PTS) (K. Middleton 3 AST),"[1641731, 203114]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,23.91,Made,5.0,,,,,,,,,,,,,,,K. Middleton,203114.0,3.0
304,PT04M52.00S,2026-01-28T00:54:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,6.652431011826544,50.0,1610612757,47,38,2026-01-28T01:13:18Z,2825000,False,0.0,10.0,1,left,MISS D. Clingan driving Layup - blocked,"[1642270, 203114]",1610612757.0,POR,driving,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,Middleton,203114.0,,,
305,PT04M52.00S,2026-01-28T00:54:59.4Z,2,REGULAR,block,,[],203114,,,1610612757,47,38,2026-01-28T00:58:55Z,2832500,False,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT04M52.00S,2026-01-28T00:54:59.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,47,38,2026-01-28T01:07:28Z,2836250,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,304.0,,,,,,,,,,,,,,
348,PT04M52.00S,2026-01-28T00:55:14.0Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612757,47,38,2026-01-28T01:07:28Z,2843125,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M48.00S,2026-01-28T00:58:01.7Z,2,REGULAR,jumpball,recovered,[],1630166,,,1610612757,47,38,2026-01-28T01:07:28Z,2860000,False,,,0,,Jump Ball D. Clingan vs. A. Sarr: Tip to D. Avdija,"[1630166, 1642270, 1642259]",1610612757.0,POR,heldball,D. Avdija,1630166.0,Avdija,D. Avdija,Clingan,1642270.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
295,PT04M39.00S,2026-01-28T00:58:10.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631101,22.946780551905388,32.84313725490196,1610612757,47,40,2026-01-28T01:14:02Z,2890000,False,86.0,163.0,1,left,S. Sharpe 18' step back Jump Shot (7 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,18.44,Made,7.0,,,,,,,,,,,,,,,,,
296,PT04M26.00S,2026-01-28T00:58:23.4Z,2,REGULAR,3pt,Jump Shot,[],1642848,78.13731931668858,7.107843137254902,1610612764,47,40,2026-01-28T00:58:27Z,2900000,False,-214.0,153.0,1,right,MISS T. Johnson 26' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
297,PT04M24.00S,2026-01-28T00:58:25.4Z,2,REGULAR,rebound,offensive,[],1642848,,,1610612764,47,40,2026-01-28T00:58:27Z,2910000,False,,,0,,T. Johnson REBOUND (Off:1 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,296.0,2.0,1.0,1.0,,,,,,,,,,,
298,PT04M21.00S,2026-01-28T00:58:28.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642273,96.13994743758212,95.83333333333334,1610612764,47,40,2026-01-28T00:59:05Z,2920000,False,229.0,-16.0,1,right,MISS K. George 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
299,PT04M18.00S,2026-01-28T00:58:31.0Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,47,40,2026-01-28T00:58:31Z,2930000,False,,,0,,D. Clingan REBOUND (Off:1 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,,,,298.0,5.0,4.0,1.0,,,,,,,,,,,
300,PT04M08.00S,2026-01-28T00:58:42.0Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612757,47,40,2026-01-28T01:15:09Z,2940000,False,,,0,,D. Avdija bad pass TURNOVER (5 TO),"[1630166, 203114]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,5.0,,,,,Middleton,203114.0,,,,,,,,,
301,PT04M08.00S,2026-01-28T00:58:42.0Z,2,REGULAR,steal,,[],203114,,,1610612764,47,40,2026-01-28T00:58:43Z,2950000,False,,,0,,K. Middleton STEAL (3 STL),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
302,PT03M57.00S,2026-01-28T00:58:51.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642273,87.33574244415243,52.20588235294118,1610612764,47,40,2026-01-28T00:59:12Z,2960000,False,11.0,67.0,1,right,MISS K. George 6' pullup Shot,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
303,PT03M55.00S,2026-01-28T00:58:54.2Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,47,40,2026-01-28T00:58:54Z,2970000,False,,,0,,D. Avdija REBOUND (Off:2 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,302.0,5.0,3.0,2.0,,,,,,,,,,,
350,PT03M52.00S,2026-01-28T00:59:03.8Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612757,47,40,2026-01-28T01:06:00Z,2995000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M52.00S,2026-01-28T01:00:57.1Z,2,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612757,47,40,2026-01-28T01:01:05Z,3030000,False,,,0,,K. George shooting personal FOUL (1 PF) (Avdija 2 FT),"[1642273, 1630166]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,,
314,PT03M52.00S,2026-01-28T01:01:11.7Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,47,40,2026-01-28T01:01:11Z,3050000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
315,PT03M52.00S,2026-01-28T01:01:11.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,47,40,2026-01-28T01:01:11Z,3060000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,314.0,,,,,,,,,,,,,,
316,PT03M52.00S,2026-01-28T01:01:12.3Z,2,REGULAR,substitution,out,[],1631126,,,1610612757,47,40,2026-01-28T01:01:23Z,3070000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M52.00S,2026-01-28T01:01:12.3Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,47,40,2026-01-28T01:01:23Z,3080000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT03M52.00S,2026-01-28T01:01:11.7Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,47,40,2026-01-28T01:01:28Z,3090000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
319,PT03M49.00S,2026-01-28T01:01:14.7Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,47,40,2026-01-28T01:01:28Z,3100000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,318.0,2.0,2.0,0.0,,,,,,,,,,,
320,PT03M36.00S,2026-01-28T01:01:41.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,91.80354796320631,54.166666666666664,1610612764,47,40,2026-01-28T01:16:57Z,3110000,False,21.0,25.0,1,right,MISS K. Middleton driving Layup,[203114],1610612764.0,WAS,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
321,PT03M34.00S,2026-01-28T01:01:43.0Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,47,40,2026-01-28T01:01:45Z,3120000,False,,,0,,D. Avdija REBOUND (Off:2 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,320.0,6.0,4.0,2.0,,,,,,,,,,,
323,PT03M28.00S,2026-01-28T01:01:48.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,7.30946123521682,50.73529411764706,1610612757,47,42,2026-01-28T01:17:36Z,3140000,False,-4.0,16.0,1,left,S. Sharpe running alley-oop Layup (9 PTS) (D. Avdija 1 AST),"[1631101, 1630166]",1610612757.0,POR,running alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.66,Made,9.0,,,,,,,,,,,,,,,D. Avdija,1630166.0,1.0
325,PT03M20.00S,2026-01-28T01:01:56.0Z,2,REGULAR,3pt,Jump Shot,[],1642259,67.7562417871222,26.225490196078432,1610612764,50,42,2026-01-28T01:02:01Z,3160000,False,-119.0,251.0,1,right,A. Sarr 27' 3PT  (16 PTS) (K. George 5 AST),"[1642259, 1642273]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,27.74,Made,16.0,,,,,,,,,,,,,,,K. George,1642273.0,5.0
327,PT03M10.00S,2026-01-28T01:02:09.8Z,2,REGULAR,violation,kicked ball,[],1642273,,,1610612757,50,42,2026-01-28T01:02:19Z,3180000,False,,,0,,K. George kicked ball VIOLATION,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,2534.0,,,,,,,,,,,,,,,,
328,PT03M02.00S,2026-01-28T01:02:41.4Z,2,REGULAR,turnover,bad pass,[],203924,,,1610612757,50,42,2026-01-28T01:02:44Z,3190000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 1642259]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,1.0,,,,,Sarr,1642259.0,,,,,,,,,
329,PT03M02.00S,2026-01-28T01:02:41.4Z,2,REGULAR,steal,,[],1642259,,,1610612764,50,42,2026-01-28T01:02:43Z,3200000,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT02M58.00S,2026-01-28T01:02:45.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642273,74.45795006570303,90.19607843137256,1610612764,53,42,2026-01-28T01:19:02Z,3210000,False,201.0,188.0,1,right,K. George 27' 3PT running pullup (6 PTS) (K. Middleton 4 AST),"[1642273, 203114]",1610612764.0,WAS,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,27.49,Made,6.0,,,,,,,,,,,,,,,K. Middleton,203114.0,4.0
332,PT02M47.00S,2026-01-28T01:02:56.2Z,2,REGULAR,3pt,Jump Shot,[],1641739,31.882391590013142,63.725490196078425,1610612757,53,45,2026-01-28T01:03:00Z,3230000,False,-69.0,247.0,1,left,T. Camara 25' 3PT  (6 PTS) (S. Sharpe 1 AST),"[1641739, 1631101]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,25.65,Made,6.0,,,,,,,,,,,,,,,S. Sharpe,1631101.0,1.0
334,PT02M28.00S,2026-01-28T01:03:14.5Z,2,REGULAR,2pt,Jump Shot,[],1642273,78.53153745072274,41.42156862745098,1610612764,55,45,2026-01-28T01:19:52Z,3250000,False,-43.0,149.0,1,right,K. George 15' driving floating bank Jump Shot (8 PTS),[1642273],1610612764.0,WAS,driving floating bank,,,George,K. George,,,,,Mid-Range,8-16 Center,15.53,Made,8.0,,,,,,,,,,,,,,,,,
335,PT02M12.00S,2026-01-28T01:03:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.601182654402102,43.38235294117647,1610612757,55,47,2026-01-28T01:03:38Z,3260000,False,33.0,0.0,1,left,J. Grant driving Layup (4 PTS) (T. Camara 3 AST),"[203924, 1641739]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.31,Made,4.0,,,,,,,,,,,,,,,T. Camara,1641739.0,3.0
337,PT01M55.00S,2026-01-28T01:03:47.8Z,2,REGULAR,3pt,Jump Shot,[],1642259,67.23061760840999,46.81372549019608,1610612764,58,47,2026-01-28T01:03:52Z,3280000,False,-16.0,256.0,1,right,A. Sarr 25' 3PT  (19 PTS) (B. Coulibaly 3 AST),"[1642259, 1641731]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,25.6,Made,19.0,,,,,,,,,,,,,,,B. Coulibaly,1641731.0,3.0
339,PT01M43.00S,2026-01-28T01:03:59.5Z,2,REGULAR,3pt,Jump Shot,[],203924,4.28712220762155,1.4705882352941175,1610612757,58,47,2026-01-28T01:04:03Z,3300000,False,243.0,-12.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,24.29,Missed,,,,,,,,,,,,,,,,,,
340,PT01M42.00S,2026-01-28T01:04:03.1Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,58,47,2026-01-28T01:04:03Z,3310000,False,,,0,,D. Clingan REBOUND (Off:2 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,,,,339.0,6.0,4.0,2.0,,,,,,,,,,,
341,PT01M42.00S,2026-01-28T01:04:04.0Z,2,REGULAR,foul,personal,[],1642259,,,1610612757,58,47,2026-01-28T01:04:36Z,3320000,False,,,0,,A. Sarr personal FOUL (1 PF),"[1642259, 1642270]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,,,,1.0,0.0,Clingan,1642270.0,,,,,
343,PT01M34.00S,2026-01-28T01:04:43.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,30.962549277266753,16.911764705882355,1610612757,58,50,2026-01-28T01:22:42Z,3340000,False,165.0,239.0,1,left,S. Sharpe 29' 3PT step back (12 PTS),[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,29.02,Made,12.0,,,,,,,,,,,,,,,,,
344,PT01M09.00S,2026-01-28T01:05:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,81.02825229960578,63.970588235294116,1610612764,58,50,2026-01-28T01:22:26Z,3350000,False,70.0,126.0,1,right,MISS A. Sarr 14' Jump Shot,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,14.39,Missed,,,,,,,,,,,,,,,,,,
345,PT01M06.00S,2026-01-28T01:05:10.2Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,58,50,2026-01-28T01:05:10Z,3360000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,344.0,7.0,5.0,2.0,,,,,,,,,,,
346,PT00M59.20S,2026-01-28T01:05:20.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612757,58,50,2026-01-28T01:05:26Z,3370000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Avdija 2 FT),"[203114, 1630166]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,1628172.0,,,,,,,,1.0,0.0,Avdija,1630166.0,,,,,
349,PT00M59.20S,2026-01-28T01:05:47.7Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,58,51,2026-01-28T01:06:05Z,3390000,False,,,0,,D. Avdija Free Throw 1 of 2 (10 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
351,PT00M59.20S,2026-01-28T01:05:47.7Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,58,51,2026-01-28T01:06:05Z,3400000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
352,PT00M57.20S,2026-01-28T01:05:49.7Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,58,51,2026-01-28T01:06:05Z,3410000,False,,,0,,D. Clingan REBOUND (Off:3 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,351.0,7.0,4.0,3.0,,,,,,,,,,,
353,PT00M56.50S,2026-01-28T01:06:04.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,7.046649145860711,49.01960784313725,1610612757,58,51,2026-01-28T01:23:41Z,3420000,False,5.0,14.0,1,left,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
354,PT00M55.40S,2026-01-28T01:06:05.4Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,58,51,2026-01-28T01:06:05Z,3430000,False,,,0,,D. Clingan REBOUND (Off:4 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,353.0,8.0,4.0,4.0,,,,,,,,,,,
355,PT00M54.80S,2026-01-28T01:06:06.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,6.652431011826544,49.50980392156863,1610612757,58,51,2026-01-28T01:09:37Z,3440000,False,2.0,10.0,1,left,MISS D. Clingan tip Layup,[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.03,Missed,,,,,,,,,,,,,,,,,,
356,PT00M53.60S,2026-01-28T01:06:07.3Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,58,51,2026-01-28T01:06:10Z,3450000,False,,,0,,D. Clingan REBOUND (Off:5 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,355.0,9.0,4.0,5.0,,,,,,,,,,,
357,PT00M53.60S,2026-01-28T01:06:08.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,6.521024967148489,50.245098039215684,1610612757,58,51,2026-01-28T01:24:12Z,3460000,False,-1.0,9.0,1,left,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
358,PT00M53.60S,2026-01-28T01:06:08.2Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,58,51,2026-01-28T01:06:15Z,3470000,False,,,0,,D. Clingan REBOUND (Off:6 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,357.0,10.0,4.0,6.0,,,,,,,,,,,
359,PT00M49.40S,2026-01-28T01:06:13.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,6.783837056504599,49.50980392156863,1610612757,58,53,2026-01-28T01:09:42Z,3480000,False,2.0,11.0,1,left,D. Clingan tip Layup (6 PTS),[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.16,Made,6.0,,,,,,,,,,,,,,,,,
360,PT00M40.50S,2026-01-28T01:06:22.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,91.67214191852825,41.911764705882355,1610612764,58,53,2026-01-28T01:25:31Z,3490000,False,-40.0,26.0,1,right,MISS K. Middleton driving Layup - blocked,"[203114, 1630166]",1610612764.0,WAS,driving,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,Avdija,1630166.0,,,
361,PT00M40.50S,2026-01-28T01:06:22.7Z,2,REGULAR,block,,[],1630166,,,1610612764,58,53,2026-01-28T01:06:24Z,3500000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT00M40.20S,2026-01-28T01:06:23.0Z,2,REGULAR,rebound,offensive,[],203114,,,1610612764,58,53,2026-01-28T01:06:26Z,3510000,False,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,360.0,3.0,2.0,1.0,,,,,,,,,,,
363,PT00M40.20S,2026-01-28T01:06:26.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,92.85479632063075,51.470588235294116,1610612764,60,53,2026-01-28T01:26:06Z,3520000,False,7.0,15.0,1,right,K. Middleton driving reverse Layup (9 PTS),[203114],1610612764.0,WAS,driving reverse,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1.65,Made,9.0,,,,,,,,,,,,,,,,,
364,PT00M34.70S,2026-01-28T01:06:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630166,34.510512483574246,24.509803921568626,1610612757,60,53,2026-01-28T01:06:38Z,3530000,False,127.0,272.0,1,left,MISS D. Avdija 30' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,30.03,Missed,,,,,,,,,,,,,,,,,,
365,PT00M31.50S,2026-01-28T01:06:36.1Z,2,REGULAR,rebound,offensive,[],203924,,,1610612757,60,53,2026-01-28T01:06:36Z,3540000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,364.0,1.0,0.0,1.0,,,,,,,,,,,
366,PT00M20.60S,2026-01-28T01:06:47.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631101,10.726018396846255,74.50980392156863,1610612757,60,53,2026-01-28T01:06:52Z,3550000,False,-123.0,48.0,1,left,MISS S. Sharpe 13' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,13.17,Missed,,,,,,,,,,,,,,,,,,
367,PT00M18.90S,2026-01-28T01:06:48.7Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,60,53,2026-01-28T01:06:52Z,3560000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,,,,,,366.0,3.0,3.0,0.0,,,,,,,,,,,
368,PT00M02.40S,2026-01-28T01:07:05.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,87.20433639947439,41.17647058823529,1610612764,60,53,2026-01-28T01:07:11Z,3570000,False,-44.0,68.0,1,right,MISS B. Coulibaly 8' driving floating Shot,[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Left,8.09,Missed,,,,,,,,,,,,,,,,,,
369,PT00M00.80S,2026-01-28T01:07:06.9Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,60,53,2026-01-28T01:07:06Z,3580000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:3),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,368.0,3.0,3.0,0.0,,,,,,,,,,,
370,PT00M00.10S,2026-01-28T01:07:08.2Z,2,REGULAR,heave,,[],0,,,1610612757,60,53,2026-01-28T01:12:05Z,3590000,False,,,0,,POR Heave,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,58.78,,,,,,,,,,,,,,,,,,,
371,PT00M00.10S,2026-01-28T01:07:08.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,60,53,2026-01-28T01:07:17Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,370.0,,,,,,,,,,,,,,
372,PT00M00.00S,2026-01-28T01:07:18.8Z,2,REGULAR,period,end,[],0,,,1610612757,60,53,2026-01-28T01:07:18Z,3610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2026-01-28T01:21:28.0Z,3,REGULAR,substitution,out,['startperiod'],203924,,,1610612757,60,53,2026-01-28T01:22:16Z,3630000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2026-01-28T01:21:28.0Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612757,60,53,2026-01-28T01:22:16Z,3650000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2026-01-28T01:22:32.1Z,3,REGULAR,period,start,[],0,,,1610612764,60,53,2026-01-28T01:22:32Z,3660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M40.00S,2026-01-28T01:23:03.7Z,3,REGULAR,2pt,Jump Shot,[],203114,2.9730617608409986,78.67647058823529,1610612764,60,53,2026-01-28T01:27:45Z,3680000,False,-143.0,-25.0,1,left,MISS K. Middleton 14' turnaround Shot,[203114],1610612764.0,WAS,turnaround,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,14.55,Missed,,,,,,,,,,,,,,,,,,
