actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
263,PT06M57.00S,2026-03-17T23:52:43.0Z,2,REGULAR,substitution,out,[],1629750,,,1610612764,47,49,2026-03-17T23:55:23Z,2500000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M57.00S,2026-03-17T23:52:43.0Z,2,REGULAR,substitution,in,[],1642848,,,1610612764,47,49,2026-03-17T23:55:23Z,2510000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M57.00S,2026-03-17T23:52:43.0Z,2,REGULAR,substitution,in,[],202699,,,1610612764,47,49,2026-03-17T23:55:23Z,2520000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M57.00S,2026-03-17T23:52:43.0Z,2,REGULAR,substitution,in,[],1629130,,,1610612764,47,49,2026-03-17T23:55:23Z,2530000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M40.00S,2026-03-17T23:55:55.2Z,2,REGULAR,3pt,Jump Shot,[],1630536,67.36202365308804,23.52941176470588,1610612764,47,49,2026-03-17T23:56:01Z,2540000,False,-132.0,254.0,1,right,MISS S. Cooper 28' step back 3PT,[1630536],1610612764.0,WAS,step back,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,,,28.67,Missed,,,,,,,,,,,,,,,,
268,PT06M38.00S,2026-03-17T23:55:57.9Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,47,49,2026-03-17T23:55:57Z,2550000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,267.0,1.0,1.0,0.0,,,,,,,,,,,
269,PT06M30.00S,2026-03-17T23:56:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629130,5.995400788436268,1.715686274509804,1610612765,47,52,2026-03-17T23:56:09Z,2560000,False,241.0,4.0,1,left,D. Robinson 24' 3PT  (6 PTS) (M. Sasser 4 AST),"[1629130, 1631204]",1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,24.14,Made,6.0,,,,,M. Sasser,1631204.0,4.0,,,,,,,,
271,PT06M14.00S,2026-03-17T23:56:24.4Z,2,REGULAR,foul,personal,[],1631204,,,1610612764,47,52,2026-03-17T23:56:30Z,2580000,False,,,0,,M. Sasser personal FOUL (2 PF),"[1631204, 1642267]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,1627534.0,,,,,,,,,,,,2.0,0.0,Carrington,1642267.0,,,,
273,PT06M00.00S,2026-03-17T23:56:57.5Z,2,REGULAR,3pt,Jump Shot,[],1630551,95.3515111695138,94.6078431372549,1610612764,50,52,2026-03-17T23:57:01Z,2600000,False,223.0,-9.0,1,right,J. Champagnie 3PT  (10 PTS) (S. Cooper 2 AST),"[1630551, 1630536]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,22.32,Made,10.0,,,,,S. Cooper,1630536.0,2.0,,,,,,,,
275,PT05M37.00S,2026-03-17T23:57:19.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,19.267411300919843,54.41176470588235,1610612765,50,52,2026-03-17T23:57:23Z,2620000,False,-22.0,129.0,1,left,MISS A. Thompson 13' pullup Shot,[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,13.05,Missed,,,,,,,,,,,,,,,,
276,PT05M34.00S,2026-03-17T23:57:22.7Z,2,REGULAR,rebound,defensive,[],1630536,,,1610612764,50,52,2026-03-17T23:57:23Z,2630000,False,,,0,,S. Cooper REBOUND (Off:1 Def:2),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,275.0,3.0,2.0,1.0,,,,,,,,,,,
278,PT05M34.00S,2026-03-17T23:57:30.2Z,2,REGULAR,substitution,out,[],1630536,,,1610612764,50,52,2026-03-17T23:57:36Z,2650000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M34.00S,2026-03-17T23:57:30.2Z,2,REGULAR,substitution,in,[],1642860,,,1610612764,50,52,2026-03-17T23:57:36Z,2660000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M29.00S,2026-03-17T23:57:57.7Z,2,REGULAR,substitution,out,[],1631105,,,1610612764,50,52,2026-03-17T23:58:05Z,2680000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M29.00S,2026-03-17T23:57:57.7Z,2,REGULAR,substitution,in,[],1628989,,,1610612764,50,52,2026-03-17T23:58:05Z,2690000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M23.00S,2026-03-17T23:58:22.2Z,2,REGULAR,2pt,Jump Shot,[],1642848,82.07950065703022,21.323529411764707,1610612764,50,52,2026-03-17T23:58:33Z,2700000,False,-143.0,116.0,1,right,MISS T. Johnson 18' pullup bank Shot,[1642848],1610612764.0,WAS,pullup bank,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Left Center,,,18.44,Missed,,,,,,,,,,,,,,,,
284,PT05M18.00S,2026-03-17T23:58:27.2Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,50,52,2026-03-17T23:58:33Z,2710000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,283.0,3.0,2.0,1.0,,,,,,,,,,,
285,PT05M05.00S,2026-03-17T23:58:39.9Z,2,REGULAR,2pt,Jump Shot,[],202699,9.017739816031538,21.813725490196077,1610612765,50,54,2026-03-17T23:58:43Z,2720000,False,141.0,32.0,1,left,T. Harris 14' pullup Jump Shot (4 PTS),[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,14.46,Made,4.0,,,,,,,,,,,,,,,
286,PT04M56.00S,2026-03-17T23:58:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,91.67214191852825,37.99019607843137,1610612764,50,54,2026-03-17T23:58:55Z,2730000,False,-60.0,26.0,1,right,MISS J. Hardy 6' driving Layup - blocked,"[1630702, 202699]",1610612764.0,WAS,driving,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,6.53,Missed,,,,,,,,,,,,,,,Harris,202699.0
287,PT04M56.00S,2026-03-17T23:58:49.5Z,2,REGULAR,block,,[],202699,,,1610612764,50,54,2026-03-17T23:58:51Z,2740000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT04M56.00S,2026-03-17T23:58:49.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,50,54,2026-03-17T23:58:55Z,2750000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,286.0,,,,,,,,,,,,,,
290,PT04M43.00S,2026-03-17T23:59:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642848,91.27792378449409,37.5,1610612764,50,54,2026-03-17T23:59:27Z,2770000,False,-62.0,29.0,1,right,MISS T. Johnson 6' driving Layup,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,6.91,Missed,,,,,,,,,,,,,,,,
291,PT04M41.00S,2026-03-17T23:59:24.8Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,50,54,2026-03-17T23:59:27Z,2780000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,290.0,2.0,2.0,0.0,,,,,,,,,,,
292,PT04M38.00S,2026-03-17T23:59:28.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,20.05584756898817,3.9215686274509802,1610612765,50,54,2026-03-17T23:59:33Z,2790000,False,230.0,136.0,1,left,MISS K. Huerter 26' bank 3PT,[1628989],1610612765.0,DET,bank,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,26.75,Missed,,,,,,,,,,,,,,,,
293,PT04M35.00S,2026-03-17T23:59:31.8Z,2,REGULAR,rebound,defensive,[],1642860,,,1610612764,50,54,2026-03-17T23:59:33Z,2800000,False,,,0,,W. Riley REBOUND (Off:1 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,,,,292.0,2.0,1.0,1.0,,,,,,,,,,,
294,PT04M25.00S,2026-03-17T23:59:41.4Z,2,REGULAR,3pt,Jump Shot,[],1630551,66.83639947437582,30.392156862745097,1610612764,50,54,2026-03-17T23:59:45Z,2810000,False,-98.0,259.0,1,right,MISS J. Champagnie 27' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,27.71,Missed,,,,,,,,,,,,,,,,
295,PT04M22.00S,2026-03-17T23:59:44.4Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,50,54,2026-03-17T23:59:45Z,2820000,False,,,0,,A. Thompson REBOUND (Off:1 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,294.0,4.0,3.0,1.0,,,,,,,,,,,
296,PT04M11.00S,2026-03-17T23:59:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,4.418528252299605,38.48039215686275,1610612765,50,54,2026-03-18T00:08:34Z,2830000,False,58.0,-11.0,1,left,MISS T. Harris finger roll Layup,[202699],1610612765.0,DET,finger roll,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,5.86,Missed,,,,,,,,,,,,,,,,
297,PT04M08.00S,2026-03-17T23:59:58.1Z,2,REGULAR,rebound,defensive,[],1642848,,,1610612764,50,54,2026-03-18T00:00:01Z,2840000,False,,,0,,T. Johnson REBOUND (Off:0 Def:3),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,
298,PT04M03.00S,2026-03-18T00:00:05.3Z,2,REGULAR,foul,personal,[],202699,,,1610612764,50,54,2026-03-18T00:00:11Z,2850000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1642267]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,200832.0,,,,,,,,,,,,1.0,0.0,Carrington,1642267.0,,,,
300,PT03M53.00S,2026-03-18T00:00:33.0Z,2,REGULAR,3pt,Jump Shot,[],1630702,92.32917214191852,3.6764705882352944,1610612764,50,54,2026-03-18T00:00:37Z,2870000,False,-232.0,20.0,1,right,MISS J. Hardy 3PT,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,,23.24,Missed,,,,,,,,,,,,,,,,
301,PT03M50.00S,2026-03-18T00:00:36.0Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612765,50,54,2026-03-18T00:00:37Z,2880000,False,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,,,,300.0,3.0,2.0,1.0,,,,,,,,,,,
302,PT03M35.00S,2026-03-18T00:00:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.732588699080158,51.9607843137255,1610612765,50,56,2026-03-18T00:00:56Z,2890000,False,-10.0,1.0,1,left,K. Huerter driving reverse Layup (4 PTS) (D. Robinson 2 AST),"[1628989, 1629130]",1610612765.0,DET,driving reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,0.99,Made,4.0,,,,,D. Robinson,1629130.0,2.0,,,,,,,,
304,PT03M18.00S,2026-03-18T00:01:07.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,92.72339027595268,55.392156862745104,1610612764,50,56,2026-03-18T00:01:15Z,2910000,False,27.0,16.0,1,right,MISS T. Johnson driving Layup,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,3.13,Missed,,,,,,,,,,,,,,,,
305,PT03M17.00S,2026-03-18T00:01:08.5Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612765,50,56,2026-03-18T00:01:15Z,2920000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,304.0,3.0,3.0,0.0,,,,,,,,,,,
306,PT03M15.00S,2026-03-18T00:01:13.3Z,2,REGULAR,turnover,out-of-bounds,[],1631204,,,1610612765,50,56,2026-03-18T00:01:25Z,2930000,False,,,0,,M. Sasser bad pass out-of-bounds TURNOVER (3 TO),[1631204],1610612765.0,DET,bad pass,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Right,200832.0,3.0,,,,,,,,,,,,,,,,,,
307,PT02M53.00S,2026-03-18T00:01:42.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642860,72.09264126149803,43.627450980392155,1610612764,50,56,2026-03-18T00:01:53Z,2940000,False,-32.0,210.0,1,right,MISS W. Riley 21' pullup Shot,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Mid-Range,16-24 Center,,,21.22,Missed,,,,,,,,,,,,,,,,
308,PT02M52.00S,2026-03-18T00:01:43.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,50,56,2026-03-18T00:01:53Z,2950000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,16-24 Center,,,,,,307.0,,,,,,,,,,,,,,
309,PT02M52.00S,2026-03-18T00:01:49.1Z,2,REGULAR,foul,personal,[],1642848,,,1610612765,50,56,2026-03-18T00:02:38Z,2960000,False,,,0,,T. Johnson loose ball personal FOUL (2 PF),"[1642848, 1629130]",1610612764.0,WAS,loose ball,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),8-16 Center,1627534.0,,,,,,,,,,,,2.0,0.0,Robinson,1629130.0,,,,
311,PT02M38.00S,2026-03-18T00:02:12.5Z,2,REGULAR,3pt,Jump Shot,[],1631204,12.302890932982917,95.83333333333334,1610612765,50,59,2026-03-18T00:02:16Z,2980000,False,-229.0,63.0,1,left,M. Sasser 3PT  (6 PTS) (T. Harris 2 AST),"[1631204, 202699]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Left Corner 3,24+ Left,,,23.77,Made,6.0,,,,,T. Harris,202699.0,2.0,,,,,,,,
313,PT02M23.00S,2026-03-18T00:02:28.1Z,2,REGULAR,2pt,Jump Shot,[],1630702,91.27792378449409,75.98039215686273,1610612764,52,59,2026-03-18T00:02:33Z,3000000,False,130.0,29.0,1,right,J. Hardy 13' step back Jump Shot (8 PTS),[1630702],1610612764.0,WAS,step back,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,,13.32,Made,8.0,,,,,,,,,,,,,,,
314,PT02M08.00S,2026-03-18T00:02:42.9Z,2,REGULAR,3pt,Jump Shot,[],1631204,4.02431011826544,2.2058823529411766,1610612765,52,59,2026-03-18T00:02:46Z,3010000,False,239.0,-15.0,1,left,MISS M. Sasser 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,,,23.95,Missed,,,,,,,,,,,,,,,,
315,PT02M06.00S,2026-03-18T00:02:44.9Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,52,59,2026-03-18T00:02:46Z,3020000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,314.0,4.0,3.0,1.0,,,,,,,,,,,
316,PT01M53.00S,2026-03-18T00:03:01.2Z,2,REGULAR,foul,offensive,[],1630551,,,1610612764,52,59,2026-03-18T00:03:13Z,3030000,False,,,0,,J. Champagnie charge offensive FOUL (3 PF),"[1630551, 1629130]",1610612764.0,WAS,charge,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,1627534.0,,,,,,,,,,,,3.0,0.0,Robinson,1629130.0,,,,
318,PT01M53.00S,2026-03-18T00:03:01.2Z,2,REGULAR,turnover,offensive foul,[],1630551,,,1610612764,52,59,2026-03-18T00:03:01Z,3050000,False,,,0,,J. Champagnie offensive foul TURNOVER (1 TO),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,1627534.0,1.0,,,,,,,,,,,,,,,,,,
319,PT01M53.00S,2026-03-18T00:03:27.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612765,52,59,2026-03-18T00:05:11Z,3060000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M53.00S,2026-03-18T00:04:51.7Z,2,REGULAR,substitution,out,[],1641709,,,1610612765,52,59,2026-03-18T00:05:08Z,3080000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M53.00S,2026-03-18T00:04:51.7Z,2,REGULAR,substitution,out,[],1628989,,,1610612765,52,59,2026-03-18T00:05:08Z,3090000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M53.00S,2026-03-18T00:04:51.7Z,2,REGULAR,substitution,in,[],1641842,,,1610612765,52,59,2026-03-18T00:05:08Z,3100000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M53.00S,2026-03-18T00:04:51.7Z,2,REGULAR,substitution,in,[],1631105,,,1610612765,52,59,2026-03-18T00:05:08Z,3110000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M40.00S,2026-03-18T00:05:26.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631105,5.601182654402102,49.754901960784316,1610612765,52,61,2026-03-18T00:05:32Z,3120000,False,1.0,0.0,1,left,J. Duren Layup (13 PTS) (T. Harris 3 AST),"[1631105, 202699]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,0.12,Made,13.0,,,,,T. Harris,202699.0,3.0,,,,,,,,
328,PT01M27.00S,2026-03-18T00:05:38.6Z,2,REGULAR,3pt,Jump Shot,[],1630702,69.85873850197109,20.833333333333336,1610612764,52,61,2026-03-18T00:05:44Z,3140000,False,-146.0,231.0,1,right,MISS J. Hardy 27' pullup 3PT,[1630702],1610612764.0,WAS,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,27.3,Missed,,,,,,,,,,,,,,,,
329,PT01M26.00S,2026-03-18T00:05:39.6Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,52,61,2026-03-18T00:05:44Z,3150000,False,,,0,,R. Holland II REBOUND (Off:0 Def:3),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Left Center,,,,,,328.0,3.0,3.0,0.0,,,,,,,,,,,
331,PT01M24.00S,2026-03-18T00:05:43.9Z,2,REGULAR,turnover,bad pass,[],1641842,,,1610612765,52,61,2026-03-18T00:06:06Z,3170000,False,,,0,,R. Holland II bad pass TURNOVER (1 TO),"[1641842, 1642860]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Riley,1642860.0,,
332,PT01M24.00S,2026-03-18T00:05:43.9Z,2,REGULAR,steal,,[],1642860,,,1610612764,52,61,2026-03-18T00:05:47Z,3180000,False,,,0,,W. Riley STEAL (1 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
333,PT01M24.00S,2026-03-18T00:05:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642860,93.38042049934296,49.754901960784316,1610612764,54,61,2026-03-18T00:06:03Z,3190000,False,-1.0,10.0,1,right,W. Riley driving Layup (13 PTS),[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,0.98,Made,13.0,,,,,,,,,,,,,,,
334,PT01M24.00S,2026-03-18T00:05:49.6Z,2,REGULAR,foul,personal,['1freethrow'],1641842,,,1610612764,54,61,2026-03-18T00:05:58Z,3200000,False,,,0,,R. Holland II shooting personal FOUL (2 PF) (Riley 1 FT),"[1641842, 1642860]",1610612765.0,DET,shooting,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,,,,,2.0,0.0,Riley,1642860.0,,,,
336,PT01M24.00S,2026-03-18T00:05:59.6Z,2,REGULAR,substitution,out,[],1630551,,,1610612764,54,61,2026-03-18T00:06:08Z,3220000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M24.00S,2026-03-18T00:05:59.6Z,2,REGULAR,substitution,in,[],1642364,,,1610612764,54,61,2026-03-18T00:06:08Z,3230000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT01M24.00S,2026-03-18T00:06:21.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642860,,,1610612764,55,61,2026-03-18T00:06:21Z,3240000,False,,,0,,W. Riley Free Throw 1 of 1 (14 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
339,PT01M02.00S,2026-03-18T00:06:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.521024967148489,52.450980392156865,1610612765,55,63,2026-03-18T00:06:50Z,3250000,False,-12.0,9.0,1,left,J. Duren Layup (15 PTS) (T. Harris 4 AST),"[1631105, 202699]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,1.51,Made,15.0,,,,,T. Harris,202699.0,4.0,,,,,,,,
341,PT00M44.70S,2026-03-18T00:07:02.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,93.77463863337714,61.274509803921575,1610612764,55,63,2026-03-18T00:07:10Z,3270000,False,56.0,6.0,1,right,MISS W. Riley driving Layup - blocked,"[1642860, 202699]",1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,5.67,Missed,,,,,,,,,,,,,,,Harris,202699.0
342,PT00M44.70S,2026-03-18T00:07:02.8Z,2,REGULAR,block,,[],202699,,,1610612764,55,63,2026-03-18T00:07:04Z,3280000,False,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT00M42.70S,2026-03-18T00:07:04.8Z,2,REGULAR,rebound,defensive,[],1641842,,,1610612765,55,63,2026-03-18T00:07:10Z,3290000,False,,,0,,R. Holland II REBOUND (Off:0 Def:4),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,341.0,4.0,4.0,0.0,,,,,,,,,,,
344,PT00M40.30S,2026-03-18T00:07:07.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1629130,18.05190538764782,90.19607843137254,1610612765,55,63,2026-03-18T00:12:07Z,3300000,False,-201.0,117.0,1,left,MISS D. Robinson 23' running Shot,[1629130],1610612765.0,DET,running,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Left,,,23.27,Missed,,,,,,,,,,,,,,,,
345,PT00M40.30S,2026-03-18T00:07:07.3Z,2,REGULAR,rebound,defensive,[],1642848,,,1610612764,55,63,2026-03-18T00:07:14Z,3310000,False,,,0,,T. Johnson REBOUND (Off:0 Def:4),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,344.0,4.0,4.0,0.0,,,,,,,,,,,
346,PT00M27.70S,2026-03-18T00:07:23.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612764,55,63,2026-03-18T00:07:27Z,3320000,False,,,0,,R. Holland II personal FOUL (3 PF) (Johnson 2 FT),"[1641842, 1642848]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Right Center,1627534.0,,,,,,,,,,,,3.0,0.0,Johnson,1642848.0,,,,
348,PT00M27.70S,2026-03-18T00:07:51.0Z,2,REGULAR,freethrow,1 of 2,[],1642848,,,1610612764,56,63,2026-03-18T00:07:51Z,3340000,False,,,0,,T. Johnson Free Throw 1 of 2 (6 PTS),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
349,PT00M27.70S,2026-03-18T00:07:52.7Z,2,REGULAR,substitution,out,[],1641842,,,1610612764,56,63,2026-03-18T00:07:58Z,3350000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M27.70S,2026-03-18T00:07:52.7Z,2,REGULAR,substitution,in,[],1628989,,,1610612764,56,63,2026-03-18T00:07:58Z,3360000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M27.70S,2026-03-18T00:08:17.4Z,2,REGULAR,freethrow,2 of 2,[],1642848,,,1610612764,57,63,2026-03-18T00:08:17Z,3370000,False,,,0,,T. Johnson Free Throw 2 of 2 (7 PTS),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
