actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
261,PT05M17.00S,2026-03-03T00:54:32.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,37,47,2026-03-03T00:54:32Z,2550000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M17.00S,2026-03-03T00:57:10.4Z,2,REGULAR,substitution,out,[],1630702,,,1610612764,37,47,2026-03-03T00:57:25Z,2560000,False,,,0,,SUB out: J. Hardy,[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M17.00S,2026-03-03T00:57:10.4Z,2,REGULAR,substitution,out,[],1642860,,,1610612764,37,47,2026-03-03T00:57:25Z,2570000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M17.00S,2026-03-03T00:57:10.4Z,2,REGULAR,substitution,out,[],1642263,,,1610612764,37,47,2026-03-03T00:57:25Z,2580000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M17.00S,2026-03-03T00:57:10.4Z,2,REGULAR,substitution,in,[],1642848,,,1610612764,37,47,2026-03-03T00:57:25Z,2590000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M17.00S,2026-03-03T00:57:10.4Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,37,47,2026-03-03T00:57:25Z,2600000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M17.00S,2026-03-03T00:57:10.4Z,2,REGULAR,substitution,in,[],1631106,,,1610612764,37,47,2026-03-03T00:57:25Z,2610000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M01.00S,2026-03-03T00:57:44.2Z,2,REGULAR,2pt,Jump Shot,[],1642273,8.09789750328515,89.70588235294117,1610612764,37,47,2026-03-03T00:57:48Z,2620000,False,-199.0,24.0,1,left,MISS K. George 19' step back Shot,[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Mid-Range,16-24 Left,19.99,Missed,,,,,,,,,,,,,,,,,,
269,PT04M57.00S,2026-03-03T00:57:48.2Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,37,47,2026-03-03T00:57:48Z,2630000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left,,,268.0,2.0,0.0,2.0,,,,,,,,,,,,,,
270,PT04M57.00S,2026-03-03T00:57:47.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630551,5.863994743758213,44.11764705882353,1610612764,39,47,2026-03-03T00:57:59Z,2640000,False,29.0,3.0,1,left,J. Champagnie reverse DUNK (2 PTS),[1630551],1610612764.0,WAS,reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,2.0,,,,,,,,,,,,,
336,PT04M38.00S,2026-03-03T00:57:57.3Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,39,47,2026-03-03T01:09:09Z,2645000,False,,,0,,A. Sengun bad pass TURNOVER (4 TO),"[1630578, 1642848]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,4.0,Johnson,1642848.0
337,PT04M38.00S,2026-03-03T00:57:57.3Z,2,REGULAR,steal,,[],1642848,,,1610612764,39,47,2026-03-03T01:20:22Z,2647500,False,,,0,,T. Johnson STEAL (1 STL),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
273,PT04M33.00S,2026-03-03T00:58:12.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641731,18.2161629434954,4.6568627450980395,1610612764,42,47,2026-03-03T01:09:14Z,2670000,False,227.0,119.0,1,left,B. Coulibaly 25' 3PT running (6 PTS) (J. Champagnie 1 AST),"[1641731, 1630551]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,6.0,,,,,,,,J. Champagnie,1630551.0,1.0,,,
275,PT04M09.00S,2026-03-03T00:58:38.6Z,2,REGULAR,foul,personal,['2freethrow'],1642882,,,1610612745,42,47,2026-03-03T00:58:53Z,2690000,False,,,0,,J. Reese shooting personal FOUL (3 PF) (Durant 2 FT),"[1642882, 201142]",1610612764.0,WAS,shooting,,,Reese,J. Reese,,,,,Mid-Range,8-16 Left,,,,,,,,1627962.0,3.0,0.0,Durant,201142.0,,,,,,,,
277,PT04M09.00S,2026-03-03T00:59:03.8Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,42,48,2026-03-03T00:59:03Z,2710000,False,,,0,,K. Durant Free Throw 1 of 2 (13 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
278,PT04M09.00S,2026-03-03T00:59:05.3Z,2,REGULAR,substitution,out,[],1630551,,,1610612745,42,48,2026-03-03T00:59:08Z,2720000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M09.00S,2026-03-03T00:59:05.3Z,2,REGULAR,substitution,in,[],1642267,,,1610612745,42,48,2026-03-03T00:59:08Z,2730000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M09.00S,2026-03-03T00:59:25.2Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,42,49,2026-03-03T00:59:25Z,2740000,False,,,0,,K. Durant Free Throw 2 of 2 (14 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
282,PT03M51.00S,2026-03-03T00:59:50.4Z,2,REGULAR,foul,personal,['2freethrow'],1629006,,,1610612764,42,49,2026-03-03T00:59:56Z,2760000,False,,,0,,J. Okogie shooting personal FOUL (2 PF) (George 2 FT),"[1629006, 1642273]",1610612745.0,HOU,shooting,,,Okogie,J. Okogie,,,,,Mid-Range,16-24 Center,,,,,,,,201245.0,2.0,0.0,George,1642273.0,,,,,,,,
284,PT03M51.00S,2026-03-03T01:00:13.3Z,2,REGULAR,freethrow,1 of 2,[],1642273,,,1610612764,43,49,2026-03-03T01:00:13Z,2780000,False,,,0,,K. George Free Throw 1 of 2 (9 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
285,PT03M51.00S,2026-03-03T01:00:13.9Z,2,REGULAR,substitution,out,[],1642882,,,1610612764,43,49,2026-03-03T01:00:20Z,2790000,False,,,0,,SUB out: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M51.00S,2026-03-03T01:00:13.9Z,2,REGULAR,substitution,in,[],1642860,,,1610612764,43,49,2026-03-03T01:00:20Z,2800000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M51.00S,2026-03-03T01:00:13.3Z,2,REGULAR,freethrow,2 of 2,[],1642273,,,1610612764,43,49,2026-03-03T01:00:38Z,2810000,False,,,0,,MISS K. George Free Throw 2 of 2,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
288,PT03M49.00S,2026-03-03T01:00:15.3Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,43,49,2026-03-03T01:00:38Z,2820000,False,,,0,,A. Thompson REBOUND (Off:0 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,287.0,5.0,5.0,0.0,,,,,,,,,,,,,,
289,PT03M39.00S,2026-03-03T01:00:46.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,89.17542706964521,59.55882352941176,1610612745,43,51,2026-03-03T01:00:50Z,2830000,False,48.0,49.0,1,right,A. Thompson 6' driving floating Jump Shot (2 PTS),[1641708],1610612745.0,HOU,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,,,,,2.0,,,,,,,,,,,,,
290,PT03M30.00S,2026-03-03T01:00:55.2Z,2,REGULAR,2pt,Jump Shot,[],1642267,23.078186596583443,35.294117647058826,1610612764,43,51,2026-03-03T01:01:04Z,2840000,False,74.0,164.0,1,left,MISS B. Carrington 18' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,18.01,Missed,,,,,,,,,,,,,,,,,,
291,PT03M28.00S,2026-03-03T01:00:57.0Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,43,51,2026-03-03T01:00:57Z,2850000,False,,,0,,A. Thompson REBOUND (Off:0 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,290.0,6.0,6.0,0.0,,,,,,,,,,,,,,
292,PT03M19.00S,2026-03-03T01:01:08.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642848,,,1610612745,43,51,2026-03-03T01:01:21Z,2860000,False,,,0,,T. Johnson shooting personal FOUL (1 PF) (Sengun 2 FT),"[1642848, 1630578]",1610612764.0,WAS,shooting,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,1.0,0.0,Sengun,1630578.0,,,,,,,,
294,PT03M19.00S,2026-03-03T01:01:36.6Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,43,52,2026-03-03T01:01:36Z,2880000,False,,,0,,A. Sengun Free Throw 1 of 2 (18 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
295,PT03M19.00S,2026-03-03T01:01:37.5Z,2,REGULAR,substitution,out,[],1629006,,,1610612745,43,52,2026-03-03T01:01:39Z,2890000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M19.00S,2026-03-03T01:01:37.5Z,2,REGULAR,substitution,in,[],1642263,,,1610612745,43,52,2026-03-03T01:01:39Z,2900000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M19.00S,2026-03-03T01:02:06.4Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,43,53,2026-03-03T01:02:06Z,2910000,False,,,0,,A. Sengun Free Throw 2 of 2 (19 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
298,PT03M00.00S,2026-03-03T01:02:25.5Z,2,REGULAR,3pt,Jump Shot,[],1641731,3.630091984231275,96.56862745098039,1610612764,46,53,2026-03-03T01:02:30Z,2920000,False,-233.0,-18.0,1,left,B. Coulibaly 3PT  (9 PTS) (K. George 1 AST),"[1641731, 1642273]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,23.35,Made,,,,,9.0,,,,,,,,K. George,1642273.0,1.0,,,
300,PT02M47.00S,2026-03-03T01:02:39.0Z,2,REGULAR,turnover,lost ball,[],1641708,,,1610612745,46,53,2026-03-03T01:02:43Z,2940000,False,,,0,,A. Thompson lost ball TURNOVER (2 TO),"[1641708, 1642273]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,George,1642273.0
301,PT02M47.00S,2026-03-03T01:02:39.0Z,2,REGULAR,steal,,[],1642273,,,1610612764,46,53,2026-03-03T01:02:40Z,2950000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
302,PT02M43.00S,2026-03-03T01:02:43.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641731,5.863994743758213,45.09803921568628,1610612764,48,53,2026-03-03T01:02:48Z,2960000,False,25.0,3.0,1,left,B. Coulibaly running alley-oop DUNK (11 PTS) (T. Johnson 2 AST),"[1641731, 1642848]",1610612764.0,WAS,running alley-oop,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.46,Made,,,,,11.0,,,,,,,,T. Johnson,1642848.0,2.0,,,
304,PT02M30.00S,2026-03-03T01:02:57.4Z,2,REGULAR,3pt,Jump Shot,[],1642263,68.67608409986859,25.98039215686275,1610612745,48,53,2026-03-03T01:05:06Z,2980000,False,-120.0,242.0,1,right,MISS R. Sheppard 27' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,,
305,PT02M28.00S,2026-03-03T01:02:59.4Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,48,53,2026-03-03T01:05:06Z,2990000,False,,,0,,B. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,304.0,1.0,1.0,0.0,,,,,,,,,,,,,,
306,PT02M22.00S,2026-03-03T01:03:04.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,32.670827858081466,70.58823529411765,1610612764,48,53,2026-03-03T01:05:41Z,3000000,False,-103.0,255.0,1,left,MISS K. George 27' running pullup 3PT,[1642273],1610612764.0,WAS,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,27.46,Missed,,,,,,,,,,,,,,,,,,
307,PT02M19.00S,2026-03-03T01:03:07.4Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,48,53,2026-03-03T01:03:09Z,3010000,False,,,0,,A. Thompson REBOUND (Off:0 Def:7),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,306.0,7.0,7.0,0.0,,,,,,,,,,,,,,
308,PT02M10.00S,2026-03-03T01:03:15.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,89.04402102496715,42.8921568627451,1610612745,48,55,2026-03-03T01:06:18Z,3020000,False,-36.0,50.0,1,right,A. Thompson 6' driving finger roll Layup (4 PTS),[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,,,,,4.0,,,,,,,,,,,,,
309,PT01M55.00S,2026-03-03T01:03:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,7.966491458607096,46.07843137254902,1610612764,48,55,2026-03-03T01:06:49Z,3030000,False,20.0,22.0,1,left,MISS T. Johnson driving Layup,[1642848],1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
310,PT01M53.00S,2026-03-03T01:03:35.4Z,2,REGULAR,rebound,defensive,[],1642263,,,1610612745,48,55,2026-03-03T01:06:49Z,3040000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:7),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,309.0,7.0,7.0,0.0,,,,,,,,,,,,,,
312,PT01M36.00S,2026-03-03T01:03:56.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,92.59198423127464,52.94117647058824,1610612745,48,57,2026-03-03T01:09:06Z,3060000,False,15.0,17.0,1,right,A. Thompson DUNK (6 PTS) (T. Eason 2 AST),"[1641708, 1631106]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,6.0,,,,,,,,T. Eason,1631106.0,2.0,,,
314,PT01M13.00S,2026-03-03T01:04:19.8Z,2,REGULAR,3pt,Jump Shot,[],1641731,32.013797634691194,49.754901960784316,1610612764,51,57,2026-03-03T01:09:29Z,3080000,False,1.0,248.0,1,left,B. Coulibaly 24' 3PT pullup (14 PTS),[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,24.84,Made,,,,,14.0,,,,,,,,,,,,,
315,PT00M45.90S,2026-03-03T01:04:51.0Z,2,REGULAR,2pt,Jump Shot,[],1631106,78.9257555847569,41.17647058823529,1610612745,51,57,2026-03-03T01:10:27Z,3090000,False,-44.0,146.0,1,right,MISS T. Eason 15' pullup Shot,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Mid-Range,8-16 Center,15.21,Missed,,,,,,,,,,,,,,,,,,
316,PT00M44.70S,2026-03-03T01:04:52.2Z,2,REGULAR,rebound,defensive,[],1642848,,,1610612764,51,57,2026-03-03T01:10:27Z,3100000,False,,,0,,T. Johnson REBOUND (Off:1 Def:3),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Center,,,315.0,4.0,3.0,1.0,,,,,,,,,,,,,,
317,PT00M37.30S,2026-03-03T01:04:58.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642848,13.87976346911958,50.245098039215684,1610612764,51,57,2026-03-03T01:13:33Z,3110000,False,-1.0,78.0,1,left,MISS T. Johnson 7' running reverse Layup,[1642848],1610612764.0,WAS,running reverse,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
319,PT00M35.80S,2026-03-03T01:05:00.1Z,2,REGULAR,rebound,defensive,[],201142,,,1610612745,51,57,2026-03-03T01:21:02Z,3130000,False,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,317.0,2.0,2.0,0.0,,,,,,,,,,,,,,
320,PT00M30.80S,2026-03-03T01:05:06.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631106,73.06176084099869,79.55346200980392,1610612745,51,57,2026-03-03T01:15:09Z,3140000,False,148.0,201.0,1,right,MISS T. Eason 24' running 3PT,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
321,PT00M28.60S,2026-03-03T01:05:08.3Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,51,57,2026-03-03T01:15:09Z,3150000,False,,,0,,A. Thompson REBOUND (Off:1 Def:7),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,320.0,8.0,7.0,1.0,,,,,,,,,,,,,,
322,PT00M22.80S,2026-03-03T01:05:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,92.06636005256242,52.450980392156865,1610612745,51,59,2026-03-03T01:05:27Z,3160000,False,12.0,22.0,1,right,T. Eason driving Layup (4 PTS) (K. Durant 1 AST),"[1631106, 201142]",1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,4.0,,,,,,,,K. Durant,201142.0,1.0,,,
324,PT00M22.80S,2026-03-03T01:05:15.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642860,,,1610612745,51,59,2026-03-03T01:05:57Z,3180000,False,,,0,,W. Riley shooting personal FOUL (2 PF) (Eason 1 FT),"[1642860, 1631106]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,1146.0,2.0,0.0,Eason,1631106.0,,,,,,,,
326,PT00M22.80S,2026-03-03T01:05:26.9Z,2,REGULAR,substitution,out,[],1642263,,,1610612745,51,59,2026-03-03T01:05:41Z,3200000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M22.80S,2026-03-03T01:05:26.9Z,2,REGULAR,substitution,in,[],1629006,,,1610612745,51,59,2026-03-03T01:05:41Z,3210000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M22.80S,2026-03-03T01:05:38.4Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,51,59,2026-03-03T01:05:46Z,3220000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M22.80S,2026-03-03T01:05:38.4Z,2,REGULAR,substitution,in,[],1642263,,,1610612745,51,59,2026-03-03T01:05:46Z,3230000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M22.80S,2026-03-03T01:05:58.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1631106,,,1610612745,51,60,2026-03-03T01:05:58Z,3240000,False,,,0,,T. Eason Free Throw 1 of 1 (5 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
331,PT00M05.50S,2026-03-03T01:06:20.3Z,2,REGULAR,3pt,Jump Shot,[],1642273,26.62614980289093,84.06862745098039,1610612764,51,60,2026-03-03T01:16:08Z,3250000,False,-170.0,198.0,1,left,MISS K. George 26' pullup 3PT,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
332,PT00M01.50S,2026-03-03T01:06:24.3Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,51,60,2026-03-03T01:16:08Z,3260000,False,,,0,,A. Thompson REBOUND (Off:1 Def:8),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,331.0,9.0,8.0,1.0,,,,,,,,,,,,,,
333,PT00M00.10S,2026-03-03T01:06:23.0Z,2,REGULAR,heave,,[],0,,,1610612745,51,60,2026-03-03T01:12:31Z,3270000,False,,,0,,HOU Heave,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Center,65.79,,,,,,,,,,,,,,,,,,,
334,PT00M00.10S,2026-03-03T01:06:23.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,51,60,2026-03-03T01:12:31Z,3280000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Center,,,333.0,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2026-03-03T01:06:31.3Z,2,REGULAR,period,end,[],0,,,1610612745,51,60,2026-03-03T01:06:31Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-03-03T01:21:03.1Z,3,REGULAR,substitution,out,['startperiod'],1642860,,,1610612745,51,60,2026-03-03T01:21:42Z,3300000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2026-03-03T01:21:03.1Z,3,REGULAR,substitution,out,['startperiod'],1629006,,,1610612745,51,60,2026-03-03T01:21:42Z,3310000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2026-03-03T01:21:03.1Z,3,REGULAR,substitution,in,['startperiod'],1642882,,,1610612745,51,60,2026-03-03T01:21:42Z,3320000,False,,,0,,SUB in: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-03-03T01:21:03.1Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,51,60,2026-03-03T01:21:42Z,3330000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-03-03T01:21:52.5Z,3,REGULAR,period,start,[],0,,,1610612764,51,60,2026-03-03T01:21:52Z,3340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT11M45.00S,2026-03-03T01:22:11.0Z,3,REGULAR,2pt,Jump Shot,[],1641731,84.57621550591328,70.83333333333334,1610612764,51,60,2026-03-03T01:22:37Z,3350000,False,104.0,92.0,1,right,MISS B. Coulibaly 13' Jump Shot,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,13.93,Missed,,,,,,,,,,,,,,,,,,
344,PT11M42.00S,2026-03-03T01:22:14.0Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,51,60,2026-03-03T01:22:37Z,3360000,False,,,0,,T. Eason REBOUND (Off:0 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Right,,,343.0,3.0,3.0,0.0,,,,,,,,,,,,,,
345,PT11M23.00S,2026-03-03T01:22:31.4Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,51,60,2026-03-03T01:22:39Z,3370000,False,,,0,,A. Sengun lost ball TURNOVER (5 TO),"[1630578, 1642882]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,5.0,Reese,1642882.0
346,PT11M23.00S,2026-03-03T01:22:31.4Z,3,REGULAR,steal,,[],1642882,,,1610612764,51,60,2026-03-03T01:22:36Z,3380000,False,,,0,,J. Reese STEAL (2 STL),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
347,PT11M23.00S,2026-03-03T01:23:01.3Z,3,REGULAR,jumpball,recovered,[],201142,,,1610612764,51,60,2026-03-03T01:23:45Z,3390000,False,,,0,,Jump Ball A. Sengun vs. J. Reese: Tip to K. Durant,"[201142, 1630578, 1642882]",1610612745.0,HOU,heldball,K. Durant,201142.0,Durant,K. Durant,Sengun,1630578.0,Reese,1642882.0,,,,,,,,,,,,,,,,,,,,,,
