actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
338,PT01M12.00S,2025-11-02T00:03:17.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,4.681340341655716,98.52941176470588,1610612753,54,73,2025-11-02T00:03:21Z,3380000,False,-243.0,-8.0,1,left,W. Carter Jr. 24' 3PT  (14 PTS) (P. Banchero 3 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,24.27,Made,,14.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,
340,PT01M00.00S,2025-11-02T00:03:31.9Z,2,REGULAR,foul,personal,[],1628976,,,1610612764,54,73,2025-11-02T00:04:06Z,3400000,False,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 203114]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,200833.0,1.0,0.0,Middleton,203114.0,,,,,,,,
342,PT00M54.90S,2025-11-02T00:04:03.0Z,2,REGULAR,2pt,Jump Shot,[],1642259,86.15308804204993,31.372549019607842,1610612764,56,73,2025-11-02T00:04:11Z,3420000,False,-93.0,78.0,1,right,A. Sarr 12' turnaround fadeaway Jump Shot (4 PTS) (B. Coulibaly 3 AST),"[1642259, 1641731]",1610612764.0,WAS,turnaround fadeaway,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,12.13,Made,,4.0,B. Coulibaly,1641731.0,3.0,,,,,,,,,,,,,
343,PT00M35.70S,2025-11-02T00:04:27.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,11.251642575558476,51.470588235294116,1610612753,56,73,2025-11-02T00:04:34Z,3430000,False,-7.0,53.0,1,left,MISS F. Wagner driving floating Shot - blocked,"[1630532, 1641731]",1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,Coulibaly,1641731.0
344,PT00M35.70S,2025-11-02T00:04:27.6Z,2,REGULAR,block,,[],1641731,,,1610612753,56,73,2025-11-02T00:04:31Z,3440000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT00M30.90S,2025-11-02T00:04:32.4Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,56,73,2025-11-02T00:04:34Z,3450000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,343.0,,,,,,,,,,3.0,3.0,0.0,,,,,
346,PT00M28.60S,2025-11-02T00:04:34.7Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612764,56,73,2025-11-02T00:04:40Z,3460000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1630591]",1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Suggs,1630591.0,,
347,PT00M28.60S,2025-11-02T00:04:34.7Z,2,REGULAR,steal,,[],1630591,,,1610612753,56,73,2025-11-02T00:04:37Z,3470000,False,,,0,,J. Suggs STEAL (3 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
348,PT00M25.50S,2025-11-02T00:04:38.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630532,7.30946123521682,51.71568627450981,1610612753,56,75,2025-11-02T00:04:44Z,3480000,False,-9.0,16.0,1,left,F. Wagner running DUNK (20 PTS) (J. Suggs 5 AST),"[1630532, 1630591]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.83,Made,,20.0,J. Suggs,1630591.0,5.0,,,,,,,,,,,,,
351,PT00M12.60S,2025-11-02T00:04:57.0Z,2,REGULAR,foul,offensive,['inpenalty'],203468,,,1610612764,56,75,2025-11-02T00:05:08Z,3500000,False,,,0,,C. McCollum offensive FOUL (1 PF),"[203468, 1630591]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,200833.0,1.0,0.0,Suggs,1630591.0,,,,,,,,
353,PT00M12.60S,2025-11-02T00:04:57.0Z,2,REGULAR,turnover,offensive foul,[],203468,,,1610612764,56,75,2025-11-02T00:04:57Z,3520000,False,,,0,,C. McCollum offensive foul TURNOVER (3 TO),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,200833.0,,,,,,,,3.0,,,,
354,PT00M12.60S,2025-11-02T00:05:08.2Z,2,REGULAR,substitution,out,[],203468,,,1610612753,56,75,2025-11-02T00:05:23Z,3530000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M12.60S,2025-11-02T00:05:08.2Z,2,REGULAR,substitution,out,[],203114,,,1610612753,56,75,2025-11-02T00:05:23Z,3540000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M12.60S,2025-11-02T00:05:08.2Z,2,REGULAR,substitution,in,[],1642267,,,1610612753,56,75,2025-11-02T00:05:23Z,3550000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M12.60S,2025-11-02T00:05:08.2Z,2,REGULAR,substitution,in,[],1641715,,,1610612753,56,75,2025-11-02T00:05:23Z,3560000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M00.60S,2025-11-02T00:05:46.2Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,56,75,2025-11-02T00:05:51Z,3570000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1641731]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Coulibaly,1641731.0,,
359,PT00M00.60S,2025-11-02T00:05:46.2Z,2,REGULAR,steal,,[],1641731,,,1610612764,56,75,2025-11-02T00:05:48Z,3580000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
360,PT00M00.20S,2025-11-02T00:05:50.3Z,2,REGULAR,heave,,['fromturnover'],0,,,1610612764,56,75,2025-11-02T00:19:46Z,3590000,False,,,0,,WAS Heave,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,41.24,,,,,,,,,,,,,,,,,,,
361,PT00M00.10S,2025-11-02T00:05:50.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,56,75,2025-11-02T00:19:46Z,3600000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,360.0,,,,,,,,,,,,,,,,,
362,PT00M00.00S,2025-11-02T00:05:55.1Z,2,REGULAR,period,end,[],0,,,1610612764,56,75,2025-11-02T00:05:55Z,3610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2025-11-02T00:19:50.6Z,3,REGULAR,substitution,out,['startperiod'],1642848,,,1610612764,56,75,2025-11-02T00:21:00Z,3620000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2025-11-02T00:19:50.6Z,3,REGULAR,substitution,out,['startperiod'],1642267,,,1610612764,56,75,2025-11-02T00:21:00Z,3630000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2025-11-02T00:19:50.6Z,3,REGULAR,substitution,out,['startperiod'],1641715,,,1610612764,56,75,2025-11-02T00:21:00Z,3640000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2025-11-02T00:19:50.6Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612764,56,75,2025-11-02T00:21:00Z,3650000,False,,,0,,SUB in: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2025-11-02T00:19:50.6Z,3,REGULAR,substitution,in,['startperiod'],1642273,,,1610612764,56,75,2025-11-02T00:21:00Z,3660000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2025-11-02T00:19:50.6Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612764,56,75,2025-11-02T00:21:00Z,3670000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-11-02T00:21:07.8Z,3,REGULAR,period,start,[],0,,,1610612764,56,75,2025-11-02T00:21:07Z,3680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M43.00S,2025-11-02T00:21:25.5Z,3,REGULAR,foul,personal,['2freethrow'],1630217,,,1610612764,56,75,2025-11-02T00:21:31Z,3690000,False,,,0,,D. Bane shooting personal FOUL (3 PF) (Sarr 2 FT),"[1630217, 1642259]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,3.0,0.0,Sarr,1642259.0,,,,,,,,
372,PT11M43.00S,2025-11-02T00:21:56.9Z,3,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,57,75,2025-11-02T00:22:13Z,3710000,False,,,0,,A. Sarr Free Throw 1 of 2 (5 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
373,PT11M43.00S,2025-11-02T00:21:56.9Z,3,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,57,75,2025-11-02T00:22:13Z,3720000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
374,PT11M41.00S,2025-11-02T00:21:58.9Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,57,75,2025-11-02T00:22:13Z,3730000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,373.0,,,,,,,,,,8.0,8.0,0.0,,,,,
375,PT11M28.00S,2025-11-02T00:22:26.9Z,3,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,57,75,2025-11-02T00:22:34Z,3740000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (3 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,1630888.0,,,,,,,,3.0,,,,
376,PT11M10.00S,2025-11-02T00:22:51.2Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612764,57,75,2025-11-02T00:23:02Z,3750000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Sarr 2 FT),"[1628976, 1642259]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1630888.0,2.0,0.0,Sarr,1642259.0,,,,,,,,
378,PT11M10.00S,2025-11-02T00:23:19.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642259,,,1610612764,58,75,2025-11-02T00:23:40Z,3770000,False,,,0,,A. Sarr Free Throw 1 of 2 (6 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
379,PT11M10.00S,2025-11-02T00:23:19.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642259,,,1610612764,58,75,2025-11-02T00:23:40Z,3780000,False,,,0,,MISS A. Sarr Free Throw 2 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT11M08.00S,2025-11-02T00:23:21.8Z,3,REGULAR,rebound,offensive,[],203114,,,1610612764,58,75,2025-11-02T00:23:52Z,3790000,False,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,379.0,,,,,,,,,,2.0,1.0,1.0,,,,,
381,PT11M08.00S,2025-11-02T00:23:37.6Z,3,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612764,58,75,2025-11-02T00:23:49Z,3800000,False,,,0,,P. Banchero shooting personal FOUL (2 PF) (Middleton 2 FT),"[1631094, 203114]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,2.0,0.0,Middleton,203114.0,,,,,,,,
383,PT11M08.00S,2025-11-02T00:23:58.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203114,,,1610612764,58,75,2025-11-02T00:24:14Z,3820000,False,,,0,,MISS K. Middleton Free Throw 1 of 2,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
384,PT11M08.00S,2025-11-02T00:23:58.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,58,75,2025-11-02T00:24:14Z,3830000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,383.0,,,,,,,,,,,,,,,,,
385,PT11M08.00S,2025-11-02T00:23:58.2Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203114,,,1610612764,58,75,2025-11-02T00:24:14Z,3840000,False,,,0,,MISS K. Middleton Free Throw 2 of 2,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
386,PT11M05.00S,2025-11-02T00:24:01.2Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,58,75,2025-11-02T00:24:14Z,3850000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,385.0,,,,,,,,,,2.0,1.0,1.0,,,,,
388,PT10M55.00S,2025-11-02T00:24:30.5Z,3,REGULAR,foul,personal,[],1641731,,,1610612753,58,75,2025-11-02T00:24:35Z,3870000,False,,,0,,B. Coulibaly personal FOUL (2 PF),"[1641731, 1630217]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,,,,,,,,200833.0,2.0,0.0,Bane,1630217.0,,,,,,,,
395,PT10M47.00S,2025-11-02T00:24:42.1Z,3,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,58,75,2025-11-02T00:36:03Z,3885000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (1 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,1630888.0,,,,,,,,1.0,,,,
661,PT10M47.00S,2025-11-02T00:26:47.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,58,75,2025-11-02T01:13:28Z,3915000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT10M34.00S,2025-11-02T00:28:24.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642259,10.5946123521682,53.92156862745098,1610612764,58,75,2025-11-02T00:28:52Z,3920000,False,-20.0,47.0,1,left,MISS A. Sarr Layup,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,5.1,Missed,,,,,,,,,,,,,,,,,,
394,PT10M31.00S,2025-11-02T00:28:26.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,58,75,2025-11-02T00:28:26Z,3930000,False,,,0,,P. Banchero REBOUND (Off:1 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,393.0,,,,,,,,,,7.0,6.0,1.0,,,,,
396,PT10M17.00S,2025-11-02T00:28:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,86.02168199737189,37.99019607843137,1610612753,58,75,2025-11-02T00:30:37Z,3940000,False,-60.0,79.0,1,right,MISS F. Wagner 9' driving floating bank Shot,[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Left,9.91,Missed,,,,,,,,,,,,,,,,,,
397,PT10M11.00S,2025-11-02T00:28:47.8Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,58,75,2025-11-02T00:30:37Z,3950000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,396.0,,,,,,,,,,9.0,8.0,1.0,,,,,
398,PT10M11.00S,2025-11-02T00:28:47.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,94.82588699080158,51.9607843137255,1610612753,58,77,2025-11-02T00:30:53Z,3960000,False,10.0,-4.0,1,right,W. Carter Jr. putback Layup (16 PTS),[1628976],1610612753.0,ORL,putback,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.05,Made,,16.0,,,,,,,,,,,,,,,,
399,PT09M53.00S,2025-11-02T00:29:05.3Z,3,REGULAR,3pt,Jump Shot,[],1642273,36.35019710906702,29.65686274509804,1610612764,61,77,2025-11-02T00:29:10Z,3970000,False,102.0,289.0,1,left,K. George 30' 3PT pullup (13 PTS) (K. Middleton 2 AST),"[1642273, 203114]",1610612764.0,WAS,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,30.66,Made,,13.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,
401,PT09M36.00S,2025-11-02T00:29:21.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,82.07950065703022,38.48039215686275,1610612753,61,79,2025-11-02T00:29:28Z,3990000,False,-58.0,116.0,1,right,J. Suggs 12' driving floating Jump Shot (6 PTS),[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,12.95,Made,,6.0,,,,,,,,,,,,,,,,
402,PT09M26.00S,2025-11-02T00:29:36.0Z,3,REGULAR,foul,personal,[],1628976,,,1610612764,61,79,2025-11-02T00:29:41Z,4000000,False,,,0,,W. Carter Jr. personal FOUL (3 PF),"[1628976, 1642273]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,200833.0,3.0,0.0,George,1642273.0,,,,,,,,
404,PT09M15.00S,2025-11-02T00:30:07.3Z,3,REGULAR,2pt,Jump Shot,[],1642273,22.815374507227332,29.65686274509804,1610612764,61,79,2025-11-02T00:30:13Z,4020000,False,102.0,162.0,1,left,MISS K. George 19' step back Shot,[1642273],1610612764.0,WAS,step back,,,George,K. George,,,,,Mid-Range,16-24 Right Center,19.13,Missed,,,,,,,,,,,,,,,,,,
405,PT09M12.00S,2025-11-02T00:30:10.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,61,79,2025-11-02T00:30:13Z,4030000,False,,,0,,P. Banchero REBOUND (Off:1 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,404.0,,,,,,,,,,8.0,7.0,1.0,,,,,
406,PT09M05.00S,2025-11-02T00:30:19.3Z,3,REGULAR,foul,personal,[],1641731,,,1610612753,61,79,2025-11-02T00:30:25Z,4040000,False,,,0,,B. Coulibaly personal FOUL (3 PF),"[1641731, 1631094]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,,,,,,200833.0,3.0,0.0,Banchero,1631094.0,,,,,,,,
408,PT09M00.00S,2025-11-02T00:30:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.85479632063075,50.98039215686274,1610612753,61,79,2025-11-02T00:33:14Z,4060000,False,5.0,15.0,1,right,MISS D. Bane Layup,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,,
409,PT08M54.00S,2025-11-02T00:30:52.9Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,61,79,2025-11-02T00:32:53Z,4070000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,408.0,,,,,,,,,,2.0,2.0,0.0,,,,,
410,PT08M51.00S,2025-11-02T00:30:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,6.521024967148489,48.28431372549019,1610612764,61,79,2025-11-02T00:32:00Z,4080000,False,9.0,9.0,1,left,MISS B. Coulibaly Layup,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
411,PT08M47.00S,2025-11-02T00:30:59.1Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,61,79,2025-11-02T00:30:59Z,4090000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,410.0,,,,,,,,,,3.0,2.0,1.0,,,,,
412,PT08M42.00S,2025-11-02T00:31:04.4Z,3,REGULAR,3pt,Jump Shot,[],1631094,78.26872536136662,8.57843137254902,1610612753,61,82,2025-11-02T00:32:01Z,4100000,False,-207.0,152.0,1,right,P. Banchero 25' 3PT  (26 PTS) (D. Bane 3 AST),"[1631094, 1630217]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.68,Made,,26.0,D. Bane,1630217.0,3.0,,,,,,,,,,,,,
414,PT08M24.00S,2025-11-02T00:31:22.7Z,3,REGULAR,3pt,Jump Shot,[],203468,11.777266754270697,1.4705882352941175,1610612764,61,82,2025-11-02T00:32:03Z,4120000,False,243.0,58.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,24.95,Missed,,,,,,,,,,,,,,,,,,
415,PT08M24.00S,2025-11-02T00:31:22.7Z,3,REGULAR,rebound,offensive,[],203468,,,1610612764,61,82,2025-11-02T00:32:03Z,4130000,False,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,,,414.0,,,,,,,,,,5.0,4.0,1.0,,,,,
416,PT08M18.00S,2025-11-02T00:31:29.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203468,6.389618922470433,13.725490196078432,1610612764,61,82,2025-11-02T00:32:09Z,4140000,False,181.0,8.0,1,left,MISS C. McCollum 18' Jump Shot,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right,18.16,Missed,,,,,,,,,,,,,,,,,,
417,PT08M15.00S,2025-11-02T00:31:31.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,61,82,2025-11-02T00:31:31Z,4150000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right,,,416.0,,,,,,,,,,10.0,9.0,1.0,,,,,
418,PT08M08.00S,2025-11-02T00:31:38.3Z,3,REGULAR,3pt,Jump Shot,[],1630591,93.77463863337714,97.05882352941177,1610612753,61,82,2025-11-02T00:32:11Z,4160000,False,235.0,6.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
419,PT08M06.00S,2025-11-02T00:31:40.3Z,3,REGULAR,rebound,defensive,[],1642259,,,1610612764,61,82,2025-11-02T00:32:11Z,4170000,False,,,0,,A. Sarr REBOUND (Off:0 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,418.0,,,,,,,,,,4.0,4.0,0.0,,,,,
420,PT08M01.00S,2025-11-02T00:31:45.6Z,3,REGULAR,turnover,lost ball,[],1642273,,,1610612764,61,82,2025-11-02T00:36:41Z,4180000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1642273, 1630591]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Suggs,1630591.0,,
421,PT08M01.00S,2025-11-02T00:31:45.6Z,3,REGULAR,steal,,[],1630591,,,1610612753,61,82,2025-11-02T00:31:48Z,4190000,False,,,0,,J. Suggs STEAL (4 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
422,PT07M55.00S,2025-11-02T00:31:51.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630532,78.13731931668858,93.38235294117648,1610612753,61,82,2025-11-02T00:36:54Z,4200000,False,217.0,153.0,1,right,MISS F. Wagner 26' running 3PT,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.54,Missed,,,,,,,,,,,,,,,,,,
423,PT07M51.00S,2025-11-02T00:31:55.4Z,3,REGULAR,rebound,defensive,[],1642273,,,1610612764,61,82,2025-11-02T00:31:55Z,4210000,False,,,0,,K. George REBOUND (Off:0 Def:3),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,422.0,,,,,,,,,,3.0,3.0,0.0,,,,,
424,PT07M38.00S,2025-11-02T00:32:08.5Z,3,REGULAR,3pt,Jump Shot,[],1641731,9.937582128777924,3.431372549019608,1610612764,61,82,2025-11-02T00:32:18Z,4220000,False,233.0,41.0,1,left,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,23.64,Missed,,,,,,,,,,,,,,,,,,
