actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
437,PT09M34.00S,2026-04-08T00:36:00.3Z,3,REGULAR,rebound,defensive,[],1642860,,,1610612764,42,74,2026-04-08T00:36:00Z,4270000,False,,,0,,W. Riley REBOUND (Off:0 Def:3),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,,,,435.0,3.0,3.0,0.0,,,,,,,,,,,,,
438,PT09M28.00S,2026-04-08T00:36:06.4Z,3,REGULAR,3pt,Jump Shot,[],1630264,71.30420499342969,19.852941176470587,1610612764,45,74,2026-04-08T00:36:09Z,4280000,False,-151.0,217.0,1,right,A. Gill 26' 3PT  (6 PTS) (J. Reese 3 AST),"[1630264, 1642882]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Left Center,26.44,Made,6.0,,,,,,,,,,,J. Reese,1642882.0,3.0,,,,
440,PT09M15.00S,2026-04-08T00:36:19.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,15.325229960578188,4.166666666666666,1610612741,45,74,2026-04-08T00:36:22Z,4300000,False,229.0,92.0,1,left,MISS C. Sexton 24' 3PT,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right,24.68,Missed,,,,,,,,,,,,,,,,,,
441,PT09M13.00S,2026-04-08T00:36:21.0Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,45,74,2026-04-08T00:36:22Z,4310000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right,,,,440.0,3.0,3.0,0.0,,,,,,,,,,,,,
442,PT09M08.00S,2026-04-08T00:36:27.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630264,92.32917214191852,47.30392156862745,1610612764,47,74,2026-04-08T00:36:33Z,4320000,False,-13.0,20.0,1,right,A. Gill running Layup (8 PTS) (B. Carrington 3 AST),"[1630264, 1642267]",1610612764.0,WAS,running,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,2.38,Made,8.0,,,,,,,,,,,B. Carrington,1642267.0,3.0,,,,
444,PT09M08.00S,2026-04-08T00:36:31.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,47,74,2026-04-08T00:36:31Z,4340000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT09M08.00S,2026-04-08T00:36:32.5Z,3,REGULAR,substitution,out,[],1630264,,,1610612741,47,74,2026-04-08T00:39:32Z,4350000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT09M08.00S,2026-04-08T00:36:32.5Z,3,REGULAR,substitution,in,[],1630536,,,1610612741,47,74,2026-04-08T00:39:32Z,4360000,False,,,0,,SUB in: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT08M50.00S,2026-04-08T00:39:51.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.1268068331143235,52.94117647058824,1610612741,47,76,2026-04-08T00:39:55Z,4370000,False,-15.0,5.0,1,left,T. Jones driving reverse Layup (14 PTS) (C. Sexton 5 AST),"[1630200, 1629012]",1610612741.0,CHI,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.56,Made,14.0,,,,,,,,,,,C. Sexton,1629012.0,5.0,,,,
451,PT08M35.00S,2026-04-08T00:40:05.9Z,3,REGULAR,turnover,lost ball,[],1642882,,,1610612764,47,76,2026-04-08T00:40:11Z,4390000,False,,,0,,J. Reese lost ball TURNOVER (4 TO),"[1642882, 1629012]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,4.0,,,,Sexton,1629012.0,,
452,PT08M35.00S,2026-04-08T00:40:05.9Z,3,REGULAR,steal,,[],1629012,,,1610612741,47,76,2026-04-08T00:40:07Z,4400000,False,,,0,,C. Sexton STEAL (3 STL),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
453,PT08M31.00S,2026-04-08T00:40:09.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,4.944152431011826,53.92156862745098,1610612741,47,78,2026-04-08T00:40:14Z,4410000,False,-20.0,-6.0,1,left,T. Jones running Layup (16 PTS) (C. Sexton 6 AST),"[1630200, 1629012]",1610612741.0,CHI,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.05,Made,16.0,,,,,,,,,,,C. Sexton,1629012.0,6.0,,,,
455,PT08M12.00S,2026-04-08T00:40:28.3Z,3,REGULAR,3pt,Jump Shot,[],1642860,90.88370565045992,0.7352941176470588,1610612764,47,78,2026-04-08T00:41:49Z,4430000,False,-246.0,33.0,1,right,MISS W. Riley 24' step back 3PT,[1642860],1610612764.0,WAS,step back,,,Riley,W. Riley,,,,,Left Corner 3,24+ Left,24.85,Missed,,,,,,,,,,,,,,,,,,
456,PT08M11.00S,2026-04-08T00:40:29.3Z,3,REGULAR,rebound,defensive,[],1630172,,,1610612741,47,78,2026-04-08T00:40:40Z,4440000,False,,,0,,P. Williams REBOUND (Off:0 Def:6),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,455.0,6.0,6.0,0.0,,,,,,,,,,,,,
457,PT07M56.00S,2026-04-08T00:40:46.9Z,3,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612741,47,78,2026-04-08T00:40:53Z,4450000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (2 TO),[1630200],1610612741.0,CHI,bad pass,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,1627962.0,,,,,2.0,,,,,,,
459,PT07M45.00S,2026-04-08T00:41:21.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642860,94.82588699080158,95.58823529411765,1610612764,47,78,2026-04-08T00:41:26Z,4470000,False,228.0,-4.0,1,right,MISS W. Riley 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
460,PT07M43.00S,2026-04-08T00:41:23.1Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612741,47,78,2026-04-08T00:41:26Z,4480000,False,,,0,,C. Sexton REBOUND (Off:4 Def:4),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,,,,459.0,8.0,4.0,4.0,,,,,,,,,,,,,
461,PT07M35.00S,2026-04-08T00:41:32.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631159,6.521024967148489,52.20588235294118,1610612741,47,80,2026-04-08T00:41:53Z,4490000,False,-11.0,9.0,1,left,L. Miller cutting DUNK (4 PTS) (P. Williams 4 AST),"[1631159, 1630172]",1610612741.0,CHI,cutting,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,1.41,Made,4.0,,,,,,,,,,,P. Williams,1630172.0,4.0,,,,
463,PT07M35.00S,2026-04-08T00:41:36.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,47,80,2026-04-08T00:41:36Z,4510000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT07M35.00S,2026-04-08T00:41:36.7Z,3,REGULAR,substitution,out,[],1642882,,,1610612764,47,80,2026-04-08T00:43:54Z,4520000,False,,,0,,SUB out: J. Reese,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT07M35.00S,2026-04-08T00:41:36.7Z,3,REGULAR,substitution,out,[],1630200,,,1610612764,47,80,2026-04-08T00:43:54Z,4530000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT07M35.00S,2026-04-08T00:41:36.7Z,3,REGULAR,substitution,in,[],1630551,,,1610612764,47,80,2026-04-08T00:43:54Z,4540000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT07M35.00S,2026-04-08T00:41:36.7Z,3,REGULAR,substitution,in,[],1642265,,,1610612764,47,80,2026-04-08T00:43:54Z,4550000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT07M25.00S,2026-04-08T00:44:36.6Z,3,REGULAR,3pt,Jump Shot,[],1642267,68.80749014454665,23.03921568627451,1610612764,50,80,2026-04-08T00:44:43Z,4560000,False,-135.0,241.0,1,right,B. Carrington 27' 3PT  (9 PTS) (B. Coulibaly 1 AST),"[1642267, 1641731]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,27.59,Made,9.0,,,,,,,,,,,B. Coulibaly,1641731.0,1.0,,,,
470,PT07M07.00S,2026-04-08T00:44:54.3Z,3,REGULAR,3pt,Jump Shot,[],1642265,5.995400788436268,98.0392156862745,1610612741,50,83,2026-04-08T00:44:57Z,4580000,False,-240.0,4.0,1,left,R. Dillingham 24' 3PT  (15 PTS) (P. Williams 5 AST),"[1642265, 1630172]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Left Corner 3,24+ Left,24.02,Made,15.0,,,,,,,,,,,P. Williams,1630172.0,5.0,,,,
472,PT06M59.00S,2026-04-08T00:45:05.7Z,3,REGULAR,foul,personal,[],1642265,,,1610612764,50,83,2026-04-08T00:45:17Z,4600000,False,,,0,,R. Dillingham personal FOUL (2 PF),"[1642265, 1630551]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627539.0,2.0,0.0,Champagnie,1630551.0,,,,,,,,
474,PT06M59.00S,2026-04-08T00:45:14.2Z,3,REGULAR,substitution,out,[],1631159,,,1610612764,50,83,2026-04-08T00:45:18Z,4620000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT06M59.00S,2026-04-08T00:45:14.2Z,3,REGULAR,substitution,in,[],1630644,,,1610612764,50,83,2026-04-08T00:45:18Z,4630000,False,,,0,,SUB in: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT06M53.00S,2026-04-08T00:45:35.6Z,3,REGULAR,foul,personal,[],1630644,,,1610612764,50,83,2026-04-08T00:45:44Z,4640000,False,,,0,,M. McClung personal FOUL (1 PF),"[1630644, 1642860]",1610612741.0,CHI,,,,McClung,M. McClung,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,201639.0,1.0,0.0,Riley,1642860.0,,,,,,,,
478,PT06M46.00S,2026-04-08T00:46:02.7Z,3,REGULAR,3pt,Jump Shot,[],1642267,65.78515111695138,63.970588235294116,1610612764,50,83,2026-04-08T00:48:15Z,4660000,False,70.0,269.0,1,right,MISS B. Carrington 27' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,27.8,Missed,,,,,,,,,,,,,,,,,,
479,PT06M43.00S,2026-04-08T00:46:05.7Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612741,50,83,2026-04-08T00:46:07Z,4670000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:5),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,,478.0,5.0,5.0,0.0,,,,,,,,,,,,,
480,PT06M30.00S,2026-04-08T00:46:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,5.601182654402102,51.71568627450981,1610612741,50,85,2026-04-08T00:48:59Z,4680000,False,-9.0,0.0,1,left,G. Yabusele driving Layup (8 PTS) (C. Sexton 7 AST),"[1627824, 1629012]",1610612741.0,CHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,0.86,Made,8.0,,,,,,,,,,,C. Sexton,1629012.0,7.0,,,,
482,PT06M30.00S,2026-04-08T00:46:21.1Z,3,REGULAR,foul,personal,['1freethrow'],1641731,,,1610612741,50,85,2026-04-08T00:46:29Z,4700000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Yabusele 1 FT),"[1641731, 1627824]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,1.0,0.0,Yabusele,1627824.0,,,,,,,,
484,PT06M30.00S,2026-04-08T00:46:48.8Z,3,REGULAR,freethrow,1 of 1,[],1627824,,,1610612741,50,86,2026-04-08T00:46:48Z,4720000,False,,,0,,G. Yabusele Free Throw 1 of 1 (9 PTS),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
485,PT06M15.00S,2026-04-08T00:47:06.8Z,3,REGULAR,3pt,Jump Shot,[],1630551,67.36202365308804,17.892156862745097,1610612764,50,86,2026-04-08T00:47:11Z,4730000,False,-161.0,254.0,1,right,MISS J. Champagnie 30' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,30.07,Missed,,,,,,,,,,,,,,,,,,
486,PT06M11.00S,2026-04-08T00:47:10.8Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,50,86,2026-04-08T00:47:11Z,4740000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,485.0,2.0,1.0,1.0,,,,,,,,,,,,,
487,PT06M08.00S,2026-04-08T00:47:13.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642860,78.0059132720105,93.62745098039215,1610612764,50,86,2026-04-08T00:47:16Z,4750000,False,218.0,154.0,1,right,MISS W. Riley 26' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
488,PT06M05.00S,2026-04-08T00:47:16.0Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,50,86,2026-04-08T00:47:16Z,4760000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:3),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,487.0,3.0,3.0,0.0,,,,,,,,,,,,,
490,PT05M56.00S,2026-04-08T00:47:24.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,8.754927726675426,49.01960784313725,1610612741,50,86,2026-04-08T00:47:28Z,4780000,False,5.0,30.0,1,left,MISS R. Dillingham driving Layup,[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
491,PT05M54.00S,2026-04-08T00:47:26.9Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,50,86,2026-04-08T00:47:26Z,4790000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:5),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,490.0,6.0,5.0,1.0,,,,,,,,,,,,,
492,PT05M51.00S,2026-04-08T00:47:29.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630536,77.34888304862024,88.97058823529412,1610612764,53,86,2026-04-08T00:50:31Z,4800000,False,195.0,160.0,1,right,S. Cooper 25' 3PT running pullup (5 PTS) (B. Carrington 4 AST),"[1630536, 1642267]",1610612764.0,WAS,running pullup,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,25.24,Made,5.0,,,,,,,,,,,B. Carrington,1642267.0,4.0,,,,
495,PT05M25.00S,2026-04-08T00:48:09.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627824,17.427726675427067,53.431372549019606,1610612741,53,86,2026-04-08T00:48:15Z,4830000,False,-17.0,111.0,1,left,MISS G. Yabusele 11' floating Shot,[1627824],1610612741.0,CHI,floating,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,11.26,Missed,,,,,,,,,,,,,,,,,,
496,PT05M22.00S,2026-04-08T00:48:12.7Z,3,REGULAR,rebound,defensive,[],1642860,,,1610612764,53,86,2026-04-08T00:48:15Z,4840000,False,,,0,,W. Riley REBOUND (Off:0 Def:4),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Center,,,,495.0,4.0,4.0,0.0,,,,,,,,,,,,,
497,PT05M05.00S,2026-04-08T00:48:29.3Z,3,REGULAR,3pt,Jump Shot,[],1641731,81.42247043363994,4.166666666666666,1610612764,53,86,2026-04-08T00:48:35Z,4850000,False,-229.0,122.0,1,right,MISS B. Coulibaly 25' step back 3PT,[1641731],1610612764.0,WAS,step back,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
498,PT05M02.00S,2026-04-08T00:48:32.3Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,53,86,2026-04-08T00:48:35Z,4860000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:4),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,497.0,4.0,4.0,0.0,,,,,,,,,,,,,
499,PT04M55.00S,2026-04-08T00:48:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,6.389618922470433,42.8921568627451,1610612741,53,86,2026-04-08T00:52:13Z,4870000,False,36.0,8.0,1,left,MISS R. Dillingham driving reverse Layup,[1642265],1610612741.0,CHI,driving reverse,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
500,PT04M53.00S,2026-04-08T00:48:42.3Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,53,86,2026-04-08T00:48:43Z,4880000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,499.0,3.0,2.0,1.0,,,,,,,,,,,,,
501,PT04M52.00S,2026-04-08T00:48:45.2Z,3,REGULAR,foul,personal,[],1629012,,,1610612764,53,86,2026-04-08T00:48:55Z,4890000,False,,,0,,C. Sexton personal FOUL (4 PF),"[1629012, 1642267]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627962.0,4.0,0.0,Carrington,1642267.0,,,,,,,,
503,PT04M52.00S,2026-04-08T00:48:54.9Z,3,REGULAR,substitution,out,[],1629012,,,1610612764,53,86,2026-04-08T00:49:03Z,4910000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M52.00S,2026-04-08T00:48:54.9Z,3,REGULAR,substitution,out,[],1627824,,,1610612764,53,86,2026-04-08T00:49:03Z,4920000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M52.00S,2026-04-08T00:48:54.9Z,3,REGULAR,substitution,in,[],1630200,,,1610612764,53,86,2026-04-08T00:49:03Z,4930000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT04M52.00S,2026-04-08T00:48:54.9Z,3,REGULAR,substitution,in,[],1642950,,,1610612764,53,86,2026-04-08T00:49:03Z,4940000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT04M45.00S,2026-04-08T00:49:24.1Z,3,REGULAR,turnover,out-of-bounds,[],1630536,,,1610612764,53,86,2026-04-08T00:49:38Z,4960000,False,,,0,,S. Cooper bad pass out-of-bounds TURNOVER (2 TO),[1630536],1610612764.0,WAS,bad pass,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2.0,,,,,,,
509,PT04M29.00S,2026-04-08T00:49:42.9Z,3,REGULAR,violation,kicked ball,[],1630551,,,1610612741,53,86,2026-04-08T00:50:26Z,4970000,False,,,0,,J. Champagnie kicked ball VIOLATION,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,1627962.0,,,,,,,,,,,,
511,PT04M29.00S,2026-04-08T00:50:20.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,53,86,2026-04-08T00:50:20Z,4990000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT04M22.00S,2026-04-08T00:51:48.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642950,8.623521681997373,53.92156862745098,1610612741,53,86,2026-04-08T00:53:17Z,5000000,False,-20.0,29.0,1,left,MISS L. Olbrich driving DUNK - blocked,"[1642950, 1630551]",1610612741.0,CHI,driving,,,Olbrich,L. Olbrich,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,Champagnie,1630551.0
513,PT04M22.00S,2026-04-08T00:51:48.5Z,3,REGULAR,block,,[],1630551,,,1610612741,53,86,2026-04-08T00:51:50Z,5010000,False,,,0,,J. Champagnie BLOCK (2 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
514,PT04M22.00S,2026-04-08T00:51:48.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,53,86,2026-04-08T00:51:56Z,5020000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,512.0,,,,,,,,,,,,,,,,
516,PT04M10.00S,2026-04-08T00:52:07.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641731,93.38042049934296,51.470588235294116,1610612764,55,86,2026-04-08T00:52:10Z,5040000,False,7.0,10.0,1,right,B. Coulibaly DUNK (13 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.22,Made,13.0,,,,,,,,,,,,,,,,,
517,PT03M57.00S,2026-04-08T00:52:20.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,6.389618922470433,48.529411764705884,1610612741,55,88,2026-04-08T00:52:23Z,5050000,False,7.0,8.0,1,left,R. Dillingham driving finger roll Layup (17 PTS) (L. Olbrich 2 AST),"[1642265, 1642950]",1610612741.0,CHI,driving finger roll,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,1.06,Made,17.0,,,,,,,,,,,L. Olbrich,1642950.0,2.0,,,,
518,PT03M43.00S,2026-04-08T00:52:33.7Z,3,REGULAR,3pt,Jump Shot,[],1642860,73.01248357424441,12.745098039215685,1610612764,55,88,2026-04-08T00:52:37Z,5060000,False,-186.0,201.0,1,right,MISS W. Riley 27' pullup 3PT,[1642860],1610612764.0,WAS,pullup,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
519,PT03M42.00S,2026-04-08T00:52:34.7Z,3,REGULAR,rebound,defensive,[],1642265,,,1610612741,55,88,2026-04-08T00:52:37Z,5070000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:6),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,,,,518.0,6.0,6.0,0.0,,,,,,,,,,,,,
520,PT03M36.00S,2026-04-08T00:52:41.5Z,3,REGULAR,turnover,bad pass,[],1642265,,,1610612741,55,88,2026-04-08T00:52:46Z,5080000,False,,,0,,R. Dillingham bad pass TURNOVER (4 TO),"[1642265, 1630551]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,,,,Champagnie,1630551.0,,
521,PT03M36.00S,2026-04-08T00:52:41.5Z,3,REGULAR,steal,,[],1630551,,,1610612764,55,88,2026-04-08T00:52:43Z,5090000,False,,,0,,J. Champagnie STEAL (1 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
522,PT03M31.00S,2026-04-08T00:52:46.5Z,3,REGULAR,turnover,lost ball,[],1642267,,,1610612764,55,88,2026-04-08T00:53:29Z,5100000,False,,,0,,B. Carrington lost ball TURNOVER (5 TO),"[1642267, 1630172]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,5.0,,,,Williams,1630172.0,,
523,PT03M31.00S,2026-04-08T00:52:46.5Z,3,REGULAR,steal,,[],1630172,,,1610612741,55,88,2026-04-08T00:52:48Z,5110000,False,,,0,,P. Williams STEAL (3 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
524,PT03M26.00S,2026-04-08T00:52:52.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630644,6.521024967148489,42.15686274509804,1610612741,55,88,2026-04-08T00:56:41Z,5120000,False,39.0,9.0,1,left,MISS M. McClung running Layup,[1630644],1610612741.0,CHI,running,,,McClung,M. McClung,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
525,PT03M26.00S,2026-04-08T00:52:52.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,55,88,2026-04-08T00:56:41Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,524.0,,,,,,,,,,,,,,,,
527,PT03M21.00S,2026-04-08T00:53:14.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630200,4.5499342969776615,97.05882352941177,1610612741,55,88,2026-04-08T00:53:22Z,5150000,False,-235.0,-10.0,1,left,MISS T. Jones 3PT,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
