actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
435,PT05M26.00S,2025-12-07T01:40:25.7Z,3,REGULAR,3pt,Jump Shot,[],1628379,93.51182654402102,96.07843137254902,1610612737,74,87,2025-12-07T01:40:29Z,4300000,False,230.0,8.0,1,right,L. Kennard 3PT  (9 PTS) (J. Johnson 8 AST),"[1628379, 1630552]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,23.06,Made,9.0,,,,,,J. Johnson,1630552.0,8.0,,,,,,,,,
437,PT05M14.00S,2025-12-07T01:40:41.0Z,3,REGULAR,foul,personal,[],1630700,,,1610612764,74,87,2025-12-07T01:40:47Z,4320000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 1642273]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right Center,,,,1830.0,1.0,1.0,George,1642273.0,,,,,,,,,,,,
446,PT04M59.00S,2025-12-07T01:41:21.8Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612764,74,87,2025-12-07T01:42:58Z,4345000,False,,,0,,C. McCollum bad pass TURNOVER (4 TO),"[203468, 1630249]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,24+ Left,,,,,,,,,,,,,,,,4.0,Krejčí,1630249.0,,
447,PT04M59.00S,2025-12-07T01:41:21.8Z,3,REGULAR,steal,,[],1630249,,,1610612737,74,87,2025-12-07T01:42:58Z,4347500,False,,,0,,V. Krejčí STEAL (1 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,24+ Left,,,,,,,,,,,,,,,,,,,,
443,PT04M54.00S,2025-12-07T01:41:35.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631243,93.51182654402102,57.35294117647059,1610612737,74,89,2025-12-07T01:55:08Z,4380000,False,37.0,8.0,1,right,M. Gueye running alley-oop DUNK (4 PTS) (J. Johnson 9 AST),"[1631243, 1630552]",1610612737.0,ATL,running alley-oop,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,3.78,Made,4.0,,,,,,J. Johnson,1630552.0,9.0,,,,,,,,,
445,PT04M54.00S,2025-12-07T01:41:44.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,74,89,2025-12-07T01:41:44Z,4400000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M54.00S,2025-12-07T01:43:05.5Z,3,REGULAR,substitution,out,[],1630551,,,1610612764,74,89,2025-12-07T01:44:19Z,4410000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M54.00S,2025-12-07T01:43:05.5Z,3,REGULAR,substitution,in,[],1642364,,,1610612764,74,89,2025-12-07T01:44:19Z,4420000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M37.00S,2025-12-07T01:44:49.5Z,3,REGULAR,3pt,Jump Shot,[],1642273,34.641918528252305,58.08823529411765,1610612764,77,89,2025-12-07T01:44:54Z,4430000,False,-40.0,273.0,1,left,K. George 27' 3PT  (6 PTS) (T. Vukcevic 2 AST),"[1642273, 1641774]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,27.61,Made,6.0,,,,,,T. Vukcevic,1641774.0,2.0,,,,,,,,,
452,PT04M18.00S,2025-12-07T01:45:08.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,94.30026281208936,51.71568627450981,1610612737,77,91,2025-12-07T01:45:11Z,4450000,False,9.0,1.0,1,right,D. Daniels Layup (8 PTS) (J. Johnson 10 AST),"[1630700, 1630552]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.87,Made,8.0,,,,,,J. Johnson,1630552.0,10.0,,,,,,,,,
454,PT04M02.00S,2025-12-07T01:45:25.9Z,3,REGULAR,turnover,bad pass,[],203468,,,1610612764,77,91,2025-12-07T01:45:29Z,4470000,False,,,0,,C. McCollum bad pass TURNOVER (5 TO),"[203468, 1628379]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,5.0,Kennard,1628379.0,,
455,PT04M02.00S,2025-12-07T01:45:25.9Z,3,REGULAR,steal,,[],1628379,,,1610612737,77,91,2025-12-07T01:45:27Z,4480000,False,,,0,,L. Kennard STEAL (2 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
456,PT03M46.00S,2025-12-07T01:45:41.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630552,95.87713534822602,1.4705882352941175,1610612737,77,91,2025-12-07T01:45:45Z,4490000,False,-243.0,-14.0,1,right,MISS J. Johnson 24' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,24.3,Missed,,,,,,,,,,,,,,,,,,
457,PT03M43.00S,2025-12-07T01:45:44.4Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,77,91,2025-12-07T01:45:45Z,4500000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,456.0,2.0,2.0,0.0,,,,,
458,PT03M32.00S,2025-12-07T01:45:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642860,13.222733245729303,51.9607843137255,1610612764,79,91,2025-12-07T01:56:38Z,4510000,False,-10.0,72.0,1,left,W. Riley 7' driving floating Jump Shot (8 PTS),[1642860],1610612764.0,WAS,driving floating,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,7.25,Made,8.0,,,,,,,,,,,,,,,,,
459,PT03M21.00S,2025-12-07T01:46:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,89.30683311432325,51.470588235294116,1610612737,79,91,2025-12-07T01:57:22Z,4520000,False,7.0,48.0,1,right,MISS D. Daniels driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
460,PT03M18.00S,2025-12-07T01:46:08.9Z,3,REGULAR,rebound,defensive,[],1642364,,,1610612764,79,91,2025-12-07T01:46:12Z,4530000,False,,,0,,J. Watkins REBOUND (Off:0 Def:2),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,459.0,2.0,2.0,0.0,,,,,
462,PT03M08.00S,2025-12-07T01:46:19.4Z,3,REGULAR,3pt,Jump Shot,[],1642860,27.020367936925098,85.29411764705883,1610612764,79,91,2025-12-07T01:46:23Z,4540000,False,-176.0,201.0,1,left,MISS W. Riley 26' 3PT,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
463,PT03M06.00S,2025-12-07T01:46:21.4Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,79,91,2025-12-07T01:46:23Z,4550000,False,,,0,,J. Johnson REBOUND (Off:0 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,462.0,10.0,10.0,0.0,,,,,
464,PT03M02.00S,2025-12-07T01:46:27.3Z,3,REGULAR,foul,personal,[],1642273,,,1610612737,79,91,2025-12-07T01:46:34Z,4560000,False,,,0,,K. George personal FOUL (2 PF),"[1642273, 1630552]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Center,,,,202007.0,2.0,0.0,Johnson,1630552.0,,,,,,,,,,,,
466,PT03M02.00S,2025-12-07T01:46:32.6Z,3,REGULAR,substitution,out,[],203468,,,1610612737,79,91,2025-12-07T01:46:40Z,4580000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M02.00S,2025-12-07T01:46:32.6Z,3,REGULAR,substitution,out,[],1630700,,,1610612737,79,91,2025-12-07T01:46:40Z,4590000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M02.00S,2025-12-07T01:46:32.6Z,3,REGULAR,substitution,in,[],1631103,,,1610612737,79,91,2025-12-07T01:46:40Z,4600000,False,,,0,,SUB in: M. Branham,[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M02.00S,2025-12-07T01:46:32.6Z,3,REGULAR,substitution,in,[],1629638,,,1610612737,79,91,2025-12-07T01:46:40Z,4610000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M47.00S,2025-12-07T01:47:10.8Z,3,REGULAR,3pt,Jump Shot,[],1629638,62.36859395532195,24.264705882352942,1610612737,79,91,2025-12-07T01:47:16Z,4620000,False,-129.0,301.0,1,right,MISS N. Alexander-Walker 32' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,32.75,Missed,,,,,,,,,,,,,,,,,,
471,PT02M46.00S,2025-12-07T01:47:11.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,79,91,2025-12-07T01:47:27Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,470.0,,,,,,,,
473,PT02M46.00S,2025-12-07T01:47:23.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612737,79,91,2025-12-07T01:47:33Z,4650000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left,,,,202007.0,,,,,,,,,,,,,,,,
474,PT02M32.00S,2025-12-07T01:47:42.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642860,6.258212877792378,53.18627450980392,1610612764,81,91,2025-12-07T01:58:50Z,4660000,False,-16.0,6.0,1,left,W. Riley driving finger roll Layup (10 PTS) (K. George 5 AST),"[1642860, 1642273]",1610612764.0,WAS,driving finger roll,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,1.71,Made,10.0,,,,,,K. George,1642273.0,5.0,,,,,,,,,
476,PT02M29.00S,2025-12-07T01:47:48.1Z,3,REGULAR,foul,personal,[],1642364,,,1610612737,81,91,2025-12-07T01:47:55Z,4680000,False,,,0,,J. Watkins personal FOUL (1 PF),"[1642364, 1630552]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,,,,202037.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,,,,
478,PT02M26.00S,2025-12-07T01:48:09.2Z,3,REGULAR,turnover,backcourt,[],1629638,,,1610612737,81,91,2025-12-07T01:48:20Z,4700000,False,,,0,,N. Alexander-Walker backcourt TURNOVER (3 TO),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,,
479,PT02M26.00S,2025-12-07T01:48:23.4Z,3,REGULAR,substitution,out,[],1631243,,,1610612764,81,91,2025-12-07T01:48:26Z,4710000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M26.00S,2025-12-07T01:48:23.4Z,3,REGULAR,substitution,in,[],1630168,,,1610612764,81,91,2025-12-07T01:48:26Z,4720000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M20.00S,2025-12-07T01:48:34.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641774,9.937582128777924,48.529411764705884,1610612764,81,91,2025-12-07T02:00:01Z,4730000,False,7.0,41.0,1,left,MISS T. Vukcevic floating Shot,[1641774],1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
482,PT02M20.00S,2025-12-07T01:48:34.5Z,3,REGULAR,rebound,offensive,[],1641774,,,1610612764,81,91,2025-12-07T01:48:39Z,4740000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,481.0,3.0,2.0,1.0,,,,,
483,PT02M18.00S,2025-12-07T01:48:36.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641774,6.783837056504599,43.872549019607845,1610612764,83,91,2025-12-07T02:00:17Z,4750000,False,31.0,11.0,1,left,T. Vukcevic putback Layup (11 PTS),[1641774],1610612764.0,WAS,putback,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,3.26,Made,11.0,,,,,,,,,,,,,,,,,
484,PT01M59.00S,2025-12-07T01:48:54.6Z,3,REGULAR,3pt,Jump Shot,[],1628379,70.38436268068331,78.43137254901961,1610612737,83,91,2025-12-07T01:48:58Z,4760000,False,142.0,226.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,26.69,Missed,,,,,,,,,,,,,,,,,,
485,PT01M57.00S,2025-12-07T01:48:56.6Z,3,REGULAR,rebound,defensive,[],1642364,,,1610612764,83,91,2025-12-07T01:48:58Z,4770000,False,,,0,,J. Watkins REBOUND (Off:0 Def:3),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,484.0,3.0,3.0,0.0,,,,,
486,PT01M50.00S,2025-12-07T01:49:03.7Z,3,REGULAR,3pt,Jump Shot,[],1641774,32.933639947437584,46.568627450980394,1610612764,86,91,2025-12-07T01:49:09Z,4780000,False,17.0,257.0,1,left,T. Vukcevic 25' 3PT  (14 PTS) (K. George 6 AST),"[1641774, 1642273]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,25.77,Made,14.0,,,,,,K. George,1642273.0,6.0,,,,,,,,,
488,PT01M49.00S,2025-12-07T01:49:11.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,86,91,2025-12-07T01:49:11Z,4800000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M29.00S,2025-12-07T01:51:02.8Z,3,REGULAR,3pt,Jump Shot,[],1630249,74.06373193166885,12.990196078431374,1610612737,86,94,2025-12-07T01:51:08Z,4810000,False,-185.0,191.0,1,right,V. Krejčí 26' 3PT  (5 PTS) (L. Kennard 1 AST),"[1630249, 1628379]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,26.61,Made,5.0,,,,,,L. Kennard,1628379.0,1.0,,,,,,,,,
491,PT01M18.00S,2025-12-07T01:51:17.6Z,3,REGULAR,foul,offensive,[],1631103,,,1610612764,86,94,2025-12-07T01:51:25Z,4830000,False,,,0,,M. Branham offensive FOUL (1 PF),"[1631103, 1629638]",1610612764.0,WAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,202007.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,
493,PT01M18.00S,2025-12-07T01:51:17.6Z,3,REGULAR,turnover,offensive foul,[],1631103,,,1610612764,86,94,2025-12-07T01:51:17Z,4850000,False,,,0,,M. Branham offensive foul TURNOVER (3 TO),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,202007.0,,,,,,,,,,,,3.0,,,,
494,PT01M08.00S,2025-12-07T01:51:38.2Z,3,REGULAR,turnover,bad pass,[],1630168,,,1610612737,86,94,2025-12-07T01:51:41Z,4860000,False,,,0,,O. Okongwu bad pass TURNOVER (2 TO),"[1630168, 1642273]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,George,1642273.0,,
495,PT01M08.00S,2025-12-07T01:51:38.2Z,3,REGULAR,steal,,[],1642273,,,1610612764,86,94,2025-12-07T01:51:39Z,4870000,False,,,0,,K. George STEAL (3 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
496,PT01M05.00S,2025-12-07T01:51:41.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642273,3.892904073587385,51.225490196078425,1610612764,88,94,2025-12-07T01:51:46Z,4880000,False,-6.0,-16.0,1,left,K. George running DUNK (8 PTS) (T. Vukcevic 3 AST),"[1642273, 1641774]",1610612764.0,WAS,running,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,1.7,Made,8.0,,,,,,T. Vukcevic,1641774.0,3.0,,,,,,,,,
498,PT00M55.90S,2025-12-07T01:51:50.9Z,3,REGULAR,3pt,Jump Shot,[],1629638,69.85873850197109,24.019607843137255,1610612737,88,94,2025-12-07T01:51:56Z,4900000,False,-130.0,231.0,1,right,MISS N. Alexander-Walker 26' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
499,PT00M52.30S,2025-12-07T01:51:54.5Z,3,REGULAR,rebound,defensive,[],1631103,,,1610612764,88,94,2025-12-07T01:51:56Z,4910000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,498.0,1.0,1.0,0.0,,,,,
500,PT00M45.20S,2025-12-07T01:52:03.2Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612764,88,94,2025-12-07T01:52:09Z,4920000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Vukcevic 2 FT),"[1630168, 1641774]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,202037.0,2.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,
502,PT00M45.20S,2025-12-07T01:52:23.8Z,3,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,89,94,2025-12-07T01:52:23Z,4940000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (15 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
503,PT00M45.20S,2025-12-07T01:52:44.5Z,3,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,90,94,2025-12-07T01:52:44Z,4950000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (16 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
504,PT00M38.60S,2025-12-07T01:52:54.9Z,3,REGULAR,violation,kicked ball,[],1642273,,,1610612737,90,94,2025-12-07T01:52:59Z,4960000,False,,,0,,K. George kicked ball VIOLATION,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,
505,PT00M25.80S,2025-12-07T01:53:21.9Z,3,REGULAR,3pt,Jump Shot,[],1628379,73.40670170827858,12.990196078431374,1610612737,90,97,2025-12-07T01:53:26Z,4970000,False,-185.0,197.0,1,right,L. Kennard 27' 3PT  (12 PTS) (J. Johnson 11 AST),"[1628379, 1630552]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,27.06,Made,12.0,,,,,,J. Johnson,1630552.0,11.0,,,,,,,,,
507,PT00M04.70S,2025-12-07T01:53:44.9Z,3,REGULAR,3pt,Jump Shot,[],1642860,23.99802890932983,88.72549019607843,1610612764,93,97,2025-12-07T01:53:49Z,4990000,False,-194.0,173.0,1,left,W. Riley 25' 3PT  (13 PTS) (M. Branham 1 AST),"[1642860, 1631103]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Left Center,25.97,Made,13.0,,,,,,M. Branham,1631103.0,1.0,,,,,,,,,
509,PT00M00.20S,2025-12-07T01:53:52.2Z,3,REGULAR,heave,,[],0,,,1610612737,93,97,2025-12-07T02:03:47Z,5010000,False,,,0,,ATL Heave,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,37.75,,,,,,,,,,,,,,,,,,,
510,PT00M00.20S,2025-12-07T01:53:52.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,93,97,2025-12-07T01:54:21Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,509.0,,,,,,,,
512,PT00M00.00S,2025-12-07T01:54:06.4Z,3,REGULAR,period,end,[],0,,,1610612737,93,97,2025-12-07T01:54:06Z,5040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-12-07T01:54:18.5Z,4,REGULAR,substitution,out,['startperiod'],1642273,,,1610612737,93,97,2025-12-07T01:56:34Z,5050000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-12-07T01:54:18.5Z,4,REGULAR,substitution,out,['startperiod'],1630552,,,1610612737,93,97,2025-12-07T01:56:34Z,5060000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-12-07T01:54:18.5Z,4,REGULAR,substitution,out,['startperiod'],1629638,,,1610612737,93,97,2025-12-07T01:56:34Z,5070000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-12-07T01:54:18.5Z,4,REGULAR,substitution,in,['startperiod'],1642267,,,1610612737,93,97,2025-12-07T01:56:34Z,5080000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-12-07T01:54:18.5Z,4,REGULAR,substitution,in,['startperiod'],1642854,,,1610612737,93,97,2025-12-07T01:56:34Z,5090000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-12-07T01:54:18.5Z,4,REGULAR,substitution,in,['startperiod'],1630700,,,1610612737,93,97,2025-12-07T01:56:34Z,5100000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2025-12-07T01:56:35.6Z,4,REGULAR,period,start,[],0,,,1610612764,93,97,2025-12-07T01:56:35Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M46.00S,2025-12-07T01:56:51.2Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612764,93,97,2025-12-07T01:56:59Z,5130000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Riley 2 FT),"[1630168, 1642860]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,3.0,0.0,Riley,1642860.0,,,,,,,,,,,,
523,PT11M46.00S,2025-12-07T01:57:21.9Z,4,REGULAR,freethrow,1 of 2,[],1642860,,,1610612764,94,97,2025-12-07T01:57:21Z,5150000,False,,,0,,W. Riley Free Throw 1 of 2 (14 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
524,PT11M46.00S,2025-12-07T01:57:37.0Z,4,REGULAR,freethrow,2 of 2,[],1642860,,,1610612764,95,97,2025-12-07T01:57:37Z,5160000,False,,,0,,W. Riley Free Throw 2 of 2 (15 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
525,PT11M41.00S,2025-12-07T01:57:45.8Z,4,REGULAR,foul,personal,[],1642364,,,1610612737,95,97,2025-12-07T01:57:49Z,5170000,False,,,0,,J. Watkins personal FOUL (2 PF),"[1642364, 1630700]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,,1830.0,2.0,0.0,Daniels,1630700.0,,,,,,,,,,,,
527,PT11M40.00S,2025-12-07T01:58:07.9Z,4,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,95,97,2025-12-07T01:58:21Z,5190000,False,,,0,,O. Okongwu lost ball out-of-bounds TURNOVER (3 TO),[1630168],1610612737.0,ATL,lost ball,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,202037.0,,,,,,,,,,,,3.0,,,,
528,PT11M29.00S,2025-12-07T01:58:25.6Z,4,REGULAR,foul,personal,['2freethrow'],1642854,,,1610612764,95,97,2025-12-07T01:58:32Z,5200000,False,,,0,,A. Newell shooting personal FOUL (1 PF) (Branham 2 FT),"[1642854, 1631103]",1610612737.0,ATL,shooting,,,Newell,A. Newell,,,,,Restricted Area,0-8 Center,,,,202007.0,1.0,0.0,Branham,1631103.0,,,,,,,,,,,,
530,PT11M29.00S,2025-12-07T01:58:47.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631103,,,1610612764,96,97,2025-12-07T01:58:47Z,5220000,False,,,0,,M. Branham Free Throw 1 of 2 (1 PTS),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
531,PT11M29.00S,2025-12-07T01:59:01.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631103,,,1610612764,97,97,2025-12-07T01:59:01Z,5230000,False,,,0,,M. Branham Free Throw 2 of 2 (2 PTS),[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
