actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
289,PT04M46.00S,2025-10-28T23:59:05.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,59,53,2025-10-28T23:59:05Z,2840000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,288.0,,,,,,,,,,,,
291,PT04M29.00S,2025-10-28T23:59:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.835085413929041,45.83333333333333,1610612755,59,55,2025-10-29T00:23:26Z,2860000,False,21.0,21.0,1,left,T. Maxey driving finger roll Layup (14 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,,2.96,,,,,,,,
292,PT04M17.00S,2025-10-28T23:59:38.5Z,2,REGULAR,2pt,Jump Shot,[],1642259,83.919185282523,21.07843137254902,1610612764,59,55,2025-10-29T00:23:39Z,2870000,False,-145.0,99.0,1,right,MISS A. Sarr 17' Jump Shot,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Left,,,,,,Missed,,,,,,17.51,,,,,,,,
293,PT04M15.00S,2025-10-28T23:59:40.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,59,55,2025-10-28T23:59:42Z,2880000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left,,,,,,,,292.0,1.0,1.0,0.0,,,,,,,,,
294,PT04M07.00S,2025-10-28T23:59:49.4Z,2,REGULAR,3pt,Jump Shot,[],1642845,27.283180026281208,17.647058823529413,1610612755,59,55,2025-10-28T23:59:54Z,2890000,False,162.0,204.0,1,left,MISS V. Edgecombe 26' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.04,,,,,,,,
295,PT04M03.00S,2025-10-28T23:59:53.4Z,2,REGULAR,rebound,defensive,[],203468,,,1610612764,59,55,2025-10-28T23:59:54Z,2900000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,294.0,1.0,1.0,0.0,,,,,,,,,
296,PT03M54.00S,2025-10-29T00:00:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.85479632063075,57.107843137254896,1610612764,61,55,2025-10-29T00:00:06Z,2910000,False,36.0,15.0,1,right,C. McCollum driving Layup (11 PTS),[203468],1610612764.0,WAS,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,3.84,,,,,,,,
297,PT03M28.00S,2025-10-29T00:00:27.0Z,2,REGULAR,3pt,Jump Shot,[],1626162,6.521024967148489,2.696078431372549,1610612755,61,55,2025-10-29T00:24:05Z,2920000,False,237.0,9.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,23.67,,,,,,,,
298,PT03M27.00S,2025-10-29T00:00:28.0Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,61,55,2025-10-29T00:13:01Z,2930000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,,,,,,297.0,2.0,1.0,1.0,,,,,,,,,
299,PT03M23.00S,2025-10-29T00:00:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,4.944152431011826,54.90196078431373,1610612755,61,57,2025-10-29T00:24:15Z,2940000,False,-25.0,-6.0,1,left,A. Drummond putback Layup (2 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.52,,,,,,,,
300,PT03M10.00S,2025-10-29T00:00:47.2Z,2,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612764,61,57,2025-10-29T00:00:58Z,2950000,False,,,0,,T. Maxey shooting personal FOUL (2 PF) (Carrington 2 FT),"[1630178, 1642267]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,202007.0,2.0,0.0,Carrington,1642267.0,,,,,,,,,,,,,,,
302,PT03M10.00S,2025-10-29T00:01:12.2Z,2,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,62,57,2025-10-29T00:01:12Z,2970000,False,,,0,,B. Carrington Free Throw 1 of 2 (4 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
303,PT03M10.00S,2025-10-29T00:01:23.4Z,2,REGULAR,substitution,out,[],1642848,,,1610612764,62,57,2025-10-29T00:01:35Z,2980000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M10.00S,2025-10-29T00:01:23.4Z,2,REGULAR,substitution,in,[],1642273,,,1610612764,62,57,2025-10-29T00:01:35Z,2990000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M10.00S,2025-10-29T00:01:23.4Z,2,REGULAR,substitution,out,[],201569,,,1610612764,62,57,2025-10-29T00:01:52Z,2995000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M10.00S,2025-10-29T00:01:23.4Z,2,REGULAR,substitution,in,[],1629656,,,1610612764,62,57,2025-10-29T00:01:52Z,2997500,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M10.00S,2025-10-29T00:01:41.2Z,2,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,63,57,2025-10-29T00:01:41Z,3000000,False,,,0,,B. Carrington Free Throw 2 of 2 (5 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
308,PT02M55.00S,2025-10-29T00:02:00.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203468,,,1610612755,63,57,2025-10-29T00:02:06Z,3010000,False,,,0,,C. McCollum personal FOUL (2 PF) (Maxey 2 FT),"[203468, 1630178]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,202007.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
310,PT02M55.00S,2025-10-29T00:02:28.1Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,63,58,2025-10-29T00:02:28Z,3030000,False,,,0,,T. Maxey Free Throw 1 of 2 (15 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
311,PT02M55.00S,2025-10-29T00:02:45.5Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,63,59,2025-10-29T00:02:45Z,3040000,False,,,0,,T. Maxey Free Throw 2 of 2 (16 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
312,PT02M33.00S,2025-10-29T00:03:09.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,90.75229960578186,45.09803921568628,1610612764,63,59,2025-10-29T00:24:29Z,3050000,False,-25.0,34.0,1,right,MISS A. Sarr driving Hook - blocked,"[1642259, 203083]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,4.22,,,,,Drummond,203083.0,,
318,PT02M33.00S,2025-10-29T00:03:09.4Z,2,REGULAR,block,,[],203083,,,1610612764,63,59,2025-10-29T00:03:39Z,3055000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
313,PT02M31.00S,2025-10-29T00:03:11.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,63,59,2025-10-29T00:03:13Z,3060000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,312.0,3.0,2.0,1.0,,,,,,,,,
314,PT02M24.00S,2025-10-29T00:03:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,6.389618922470433,44.11764705882353,1610612755,63,59,2025-10-29T00:03:22Z,3070000,False,29.0,8.0,1,left,MISS T. Maxey driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.04,,,,,,,,
315,PT02M22.00S,2025-10-29T00:03:20.4Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,63,59,2025-10-29T00:03:22Z,3080000,False,,,0,,K. George REBOUND (Off:0 Def:4),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,314.0,4.0,4.0,0.0,,,,,,,,,
316,PT02M17.00S,2025-10-29T00:03:25.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203114,96.40275952693824,2.450980392156863,1610612764,63,59,2025-10-29T00:24:46Z,3090000,False,-238.0,-19.0,1,right,MISS K. Middleton running 3PT,[203114],1610612764.0,WAS,running,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.84,,,,,,,,
317,PT02M13.00S,2025-10-29T00:03:29.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,63,59,2025-10-29T00:03:29Z,3100000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,,,,,316.0,4.0,3.0,1.0,,,,,,,,,
319,PT01M59.00S,2025-10-29T00:03:43.1Z,2,REGULAR,2pt,Jump Shot,[],1626162,21.50131406044678,54.90196078431373,1610612755,63,59,2025-10-29T00:03:46Z,3110000,False,-25.0,150.0,1,left,MISS K. Oubre Jr. 15' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,,15.16,,,,,,,,
320,PT01M56.00S,2025-10-29T00:03:46.1Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,63,59,2025-10-29T00:03:46Z,3120000,False,,,0,,B. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Center,,,,,,,,319.0,2.0,2.0,0.0,,,,,,,,,
321,PT01M53.00S,2025-10-29T00:03:48.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,74.72076215505913,8.333333333333332,1610612764,66,59,2025-10-29T00:04:03Z,3130000,False,-208.0,185.0,1,right,K. George 27' 3PT running (3 PTS) (B. Carrington 4 AST),"[1642273, 1642267]",1610612764.0,WAS,running,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,,27.87,B. Carrington,1642267.0,4.0,,,,,
323,PT01M35.00S,2025-10-29T00:04:07.3Z,2,REGULAR,3pt,Jump Shot,[],1629656,29.517082785808146,76.9607843137255,1610612755,66,59,2025-10-29T00:04:15Z,3150000,False,-135.0,225.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.23,,,,,,,,
324,PT01M29.00S,2025-10-29T00:04:13.3Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,66,59,2025-10-29T00:04:15Z,3160000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,323.0,3.0,3.0,0.0,,,,,,,,,
325,PT01M26.00S,2025-10-29T00:04:15.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642273,76.03482260183968,7.352941176470589,1610612764,69,59,2025-10-29T00:04:48Z,3170000,False,-213.0,173.0,1,right,K. George 27' 3PT running pullup (6 PTS) (B. Carrington 5 AST),"[1642273, 1642267]",1610612764.0,WAS,running pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,,,,,27.44,B. Carrington,1642267.0,5.0,,,,,
331,PT01M00.00S,2025-10-29T00:04:43.8Z,2,REGULAR,3pt,Jump Shot,[],1642845,19.530223390275953,5.392156862745098,1610612755,69,62,2025-10-29T00:04:51Z,3200000,False,223.0,131.0,1,left,V. Edgecombe 25' 3PT  (3 PTS) (Q. Grimes 1 AST),"[1642845, 1629656]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,,25.87,Q. Grimes,1629656.0,1.0,,,,,
333,PT00M43.10S,2025-10-29T00:05:02.0Z,2,REGULAR,3pt,Jump Shot,[],1642259,72.35545335085413,81.12745098039215,1610612764,72,62,2025-10-29T00:05:06Z,3220000,False,156.0,207.0,1,right,A. Sarr 25' 3PT  (20 PTS) (K. George 3 AST),"[1642259, 1642273]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,,,,Made,20.0,,,,,25.93,K. George,1642273.0,3.0,,,,,
335,PT00M33.10S,2025-10-29T00:05:15.1Z,2,REGULAR,3pt,Jump Shot,[],1630178,26.62614980289093,14.215686274509803,1610612755,72,62,2025-10-29T00:05:20Z,3240000,False,179.0,198.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.67,,,,,,,,
336,PT00M30.80S,2025-10-29T00:05:17.4Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,72,62,2025-10-29T00:05:20Z,3250000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,335.0,5.0,3.0,2.0,,,,,,,,,
337,PT00M30.80S,2025-10-29T00:05:18.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.995400788436268,51.71568627450981,1610612755,72,64,2025-10-29T00:05:23Z,3260000,False,-9.0,4.0,1,left,A. Drummond putback Layup (4 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,0.94,,,,,,,,
338,PT00M30.80S,2025-10-29T00:05:22.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612764,72,64,2025-10-29T00:05:28Z,3270000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,203054.0,,,,,,,,,,,,,,,,,,,
339,PT00M16.00S,2025-10-29T00:05:45.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,92.59198423127464,39.46078431372549,1610612764,72,64,2025-10-29T00:05:52Z,3280000,False,-53.0,17.0,1,right,MISS B. Carrington driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.54,,,,,,,,
340,PT00M14.80S,2025-10-29T00:05:50.3Z,2,REGULAR,rebound,offensive,[],1642259,,,1610612764,72,64,2025-10-29T00:05:50Z,3290000,False,,,0,,A. Sarr REBOUND (Off:2 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,339.0,6.0,4.0,2.0,,,,,,,,,
341,PT00M14.80S,2025-10-29T00:05:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642259,94.40999984741211,50.0,1610612764,72,64,2025-10-29T00:05:50Z,3300000,False,0.0,0.0,1,right,MISS A. Sarr putback Layup,[1642259],1610612764.0,WAS,putback,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,0.0,,,,,,,,
342,PT00M14.80S,2025-10-29T00:05:52.0Z,2,REGULAR,rebound,offensive,[],1642259,,,1610612764,72,64,2025-10-29T00:05:52Z,3310000,False,,,0,,A. Sarr REBOUND (Off:3 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Left,,,,,,,,341.0,7.0,4.0,3.0,,,,,,,,,
343,PT00M14.80S,2025-10-29T00:05:52.5Z,2,REGULAR,turnover,traveling,[],1642259,,,1610612764,72,64,2025-10-29T00:06:07Z,3320000,False,,,0,,A. Sarr traveling TURNOVER (2 TO),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,,,,2.0,,,,
344,PT00M14.80S,2025-10-29T00:05:59.3Z,2,REGULAR,substitution,out,[],203468,,,1610612755,72,64,2025-10-29T00:06:16Z,3330000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M14.80S,2025-10-29T00:05:59.3Z,2,REGULAR,substitution,out,[],1642259,,,1610612755,72,64,2025-10-29T00:06:16Z,3340000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M14.80S,2025-10-29T00:05:59.3Z,2,REGULAR,substitution,out,[],203083,,,1610612755,72,64,2025-10-29T00:06:16Z,3350000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M14.80S,2025-10-29T00:05:59.3Z,2,REGULAR,substitution,in,[],1630551,,,1610612755,72,64,2025-10-29T00:06:16Z,3360000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M14.80S,2025-10-29T00:05:59.3Z,2,REGULAR,substitution,in,[],1642364,,,1610612755,72,64,2025-10-29T00:06:16Z,3370000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M14.80S,2025-10-29T00:05:59.3Z,2,REGULAR,substitution,in,[],203954,,,1610612755,72,64,2025-10-29T00:06:16Z,3380000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M00.90S,2025-10-29T00:06:42.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642845,21.632720105124836,9.313725490196079,1610612755,72,67,2025-10-29T00:06:47Z,3390000,False,203.0,151.0,1,left,V. Edgecombe 25' 3PT step back (6 PTS) (J. Embiid 3 AST),"[1642845, 203954]",1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,,,,,25.32,J. Embiid,203954.0,3.0,,,,,
352,PT00M00.90S,2025-10-29T00:06:45.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642273,,,1610612755,72,67,2025-10-29T00:07:07Z,3410000,False,,,0,,K. George shooting personal FOUL (2 PF) (Edgecombe 1 FT),"[1642273, 1642845]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Above the Break 3,24+ Right Center,1155.0,2.0,0.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,
354,PT00M00.90S,2025-10-29T00:06:58.0Z,2,REGULAR,substitution,out,[],1630551,,,1610612755,72,67,2025-10-29T00:07:16Z,3430000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT00M00.90S,2025-10-29T00:06:58.0Z,2,REGULAR,substitution,out,[],1642364,,,1610612755,72,67,2025-10-29T00:07:16Z,3440000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M00.90S,2025-10-29T00:06:58.0Z,2,REGULAR,substitution,out,[],203954,,,1610612755,72,67,2025-10-29T00:07:16Z,3450000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M00.90S,2025-10-29T00:06:58.0Z,2,REGULAR,substitution,in,[],1630557,,,1610612755,72,67,2025-10-29T00:07:16Z,3460000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M00.90S,2025-10-29T00:06:58.0Z,2,REGULAR,substitution,in,[],1642848,,,1610612755,72,67,2025-10-29T00:07:16Z,3470000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M00.90S,2025-10-29T00:06:58.0Z,2,REGULAR,substitution,in,[],1642348,,,1610612755,72,67,2025-10-29T00:07:16Z,3480000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT00M00.90S,2025-10-29T00:07:28.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1642845,,,1610612755,72,68,2025-10-29T00:07:28Z,3490000,False,,,0,,V. Edgecombe Free Throw 1 of 1 (7 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
364,PT00M00.00S,2025-10-29T00:08:22.6Z,2,REGULAR,period,end,[],0,,,1610612764,72,68,2025-10-29T00:08:22Z,3530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2025-10-29T00:23:14.5Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,72,68,2025-10-29T00:23:35Z,3540000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2025-10-29T00:23:14.5Z,3,REGULAR,substitution,out,['startperiod'],1642848,,,1610612764,72,68,2025-10-29T00:23:35Z,3550000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2025-10-29T00:23:14.5Z,3,REGULAR,substitution,out,['startperiod'],1629656,,,1610612764,72,68,2025-10-29T00:23:35Z,3560000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2025-10-29T00:23:14.5Z,3,REGULAR,substitution,in,['startperiod'],1642259,,,1610612764,72,68,2025-10-29T00:23:35Z,3570000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2025-10-29T00:23:14.5Z,3,REGULAR,substitution,in,['startperiod'],203468,,,1610612764,72,68,2025-10-29T00:23:35Z,3580000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2025-10-29T00:23:14.5Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612764,72,68,2025-10-29T00:23:35Z,3590000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2025-10-29T00:23:31.4Z,3,REGULAR,period,start,[],0,,,1610612764,72,68,2025-10-29T00:23:35Z,3600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M47.00S,2025-10-29T00:23:43.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,5.732588699080158,55.392156862745104,1610612764,74,68,2025-10-29T00:23:49Z,3610000,False,-27.0,1.0,1,left,A. Sarr turnaround Hook (22 PTS) (C. McCollum 4 AST),"[1642259, 203468]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,,,,,2.7,C. McCollum,203468.0,4.0,,,,,
374,PT11M35.00S,2025-10-29T00:23:55.9Z,3,REGULAR,turnover,bad pass,[],1630178,,,1610612755,74,68,2025-10-29T00:24:02Z,3630000,False,,,0,,T. Maxey bad pass TURNOVER (3 TO),"[1630178, 203468]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,McCollum,203468.0
375,PT11M35.00S,2025-10-29T00:23:55.9Z,3,REGULAR,steal,,[],203468,,,1610612764,74,68,2025-10-29T00:23:57Z,3640000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
376,PT11M31.00S,2025-10-29T00:23:59.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642267,31.882391590013142,27.205882352941174,1610612764,77,68,2025-10-29T00:24:05Z,3650000,False,114.0,247.0,1,left,B. Carrington 27' 3PT running (8 PTS) (C. McCollum 5 AST),"[1642267, 203468]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,,,,27.22,C. McCollum,203468.0,5.0,,,,,
378,PT11M11.00S,2025-10-29T00:24:18.7Z,3,REGULAR,3pt,Jump Shot,[],1630178,70.51576872536137,13.970588235294118,1610612755,77,68,2025-10-29T00:24:24Z,3670000,False,-180.0,225.0,1,right,MISS T. Maxey 28' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,28.8,,,,,,,,
