actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
525,PT09M27.00S,2022-10-27T01:53:56.3Z,4,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,108,96,2022-10-27T01:53:56Z,5190000,,,0,,Z. Collins offensive foul TURNOVER (3 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Left,,,,,,,,,,,204059.0,,,,,3.0,,,,
526,PT09M27.00S,2022-10-27T01:54:03.3Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,108,96,2022-10-27T01:54:14Z,5200000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M27.00S,2022-10-27T01:54:03.3Z,4,REGULAR,substitution,out,[],1628380,,,1610612750,108,96,2022-10-27T01:54:14Z,5210000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M27.00S,2022-10-27T01:54:03.3Z,4,REGULAR,substitution,out,[],1630200,,,1610612750,108,96,2022-10-27T01:54:14Z,5220000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M27.00S,2022-10-27T01:54:03.3Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,108,96,2022-10-27T01:54:14Z,5230000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M27.00S,2022-10-27T01:54:03.3Z,4,REGULAR,substitution,in,[],1629640,,,1610612750,108,96,2022-10-27T01:54:14Z,5240000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M27.00S,2022-10-27T01:54:03.3Z,4,REGULAR,substitution,in,[],1627751,,,1610612750,108,96,2022-10-27T01:54:14Z,5250000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M09.00S,2022-10-27T01:54:38.9Z,4,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612750,108,96,2022-10-27T01:54:46Z,5260000,,,0,,J. Sochan shooting personal FOUL (3 PF) (Nowell 2 FT),"[1631110, 1629669]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,3.0,0.0,Nowell,1629669.0,,,,,
534,PT09M09.00S,2022-10-27T01:55:07.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629669,,,1610612750,109,96,2022-10-27T01:55:07Z,5280000,,,0,,J. Nowell Free Throw 1 of 2 (20 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
535,PT09M09.00S,2022-10-27T01:55:08.7Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,109,96,2022-10-27T01:55:18Z,5290000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M09.00S,2022-10-27T01:55:08.7Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,109,96,2022-10-27T01:55:18Z,5300000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M09.00S,2022-10-27T01:55:47.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629669,,,1610612750,110,96,2022-10-27T01:55:47Z,5310000,,,0,,J. Nowell Free Throw 2 of 2 (21 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
541,PT08M56.00S,2022-10-27T01:55:48.0Z,4,REGULAR,2pt,Jump Shot,[],1626196,22.28975032851511,67.8921568627451,1610612759,110,98,2022-10-27T01:56:11Z,5330000,-89.0,157.0,1,left,J. Richardson 18' Jump Shot (11 PTS) (J. Poeltl 3 AST),"[1626196, 1627751]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,18.07,Made,11.0,,,,,J. Poeltl,1627751.0,3.0,,,,,,,,,,
543,PT08M36.00S,2022-10-27T01:56:07.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629669,92.72339027595268,47.549019607843135,1610612750,112,98,2022-10-27T01:56:22Z,5350000,-12.0,16.0,1,right,J. Nowell driving DUNK (23 PTS) (J. McDaniels 1 AST),"[1629669, 1630183]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,2.01,Made,23.0,,,,,J. McDaniels,1630183.0,1.0,,,,,,,,,,
546,PT08M13.00S,2022-10-27T01:56:35.1Z,4,REGULAR,substitution,out,[],1629641,,,1610612759,112,98,2022-10-27T01:56:40Z,5380000,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M13.00S,2022-10-27T01:56:35.1Z,4,REGULAR,substitution,in,[],203926,,,1610612759,112,98,2022-10-27T01:56:40Z,5390000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M10.00S,2022-10-27T01:56:59.9Z,4,REGULAR,3pt,Jump Shot,[],1629640,45.15440210249672,16.911764705882355,1610612759,112,98,2022-10-27T02:06:29Z,5400000,165.0,372.0,1,left,MISS K. Johnson 40' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,40.71,Missed,,,,,,,,,,,,,,,,,,
549,PT08M06.00S,2022-10-27T01:57:03.8Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,112,98,2022-10-27T01:57:03Z,5410000,,,0,,J. Nowell REBOUND (Off:0 Def:4),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,,,,548.0,4.0,4.0,0.0,,,,,,,,,,,,,
550,PT07M49.00S,2022-10-27T01:57:20.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,92.9862023653088,48.03921568627451,1610612750,114,98,2022-10-27T01:57:25Z,5420000,-10.0,13.0,1,right,J. McDaniels cutting DUNK (18 PTS) (K. Towns 4 AST),"[1630183, 1626157]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.66,Made,18.0,,,,,K. Towns,1626157.0,4.0,,,,,,,,,,
552,PT07M38.00S,2022-10-27T01:57:31.3Z,4,REGULAR,3pt,Jump Shot,[],203926,28.991458607095925,21.568627450980394,1610612759,114,101,2022-10-27T01:57:36Z,5440000,142.0,220.0,1,left,D. McDermott 26' 3PT  (14 PTS) (J. Richardson 8 AST),"[203926, 1626196]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,26.2,Made,14.0,,,,,J. Richardson,1626196.0,8.0,,,,,,,,,,
554,PT07M22.00S,2022-10-27T01:57:48.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.77463863337714,49.50980392156863,1610612750,116,101,2022-10-27T01:57:51Z,5460000,-2.0,6.0,1,right,R. Gobert alley-oop DUNK (8 PTS) (J. Nowell 2 AST),"[203497, 1629669]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.65,Made,8.0,,,,,J. Nowell,1629669.0,2.0,,,,,,,,,,
556,PT07M01.00S,2022-10-27T01:58:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,10.85742444152431,65.68627450980392,1610612759,116,103,2022-10-27T01:58:14Z,5480000,-78.0,50.0,1,left,K. Johnson 9' pullup Jump Shot (21 PTS) (D. McDermott 3 AST),"[1629640, 203926]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Left,9.28,Made,21.0,,,,,D. McDermott,203926.0,3.0,,,,,,,,,,
558,PT06M42.00S,2022-10-27T01:58:27.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,87.59855453350855,40.19607843137255,1610612750,118,103,2022-10-27T02:07:33Z,5500000,-49.0,64.0,1,right,J. McLaughlin 8' driving floating Jump Shot (6 PTS),[1629162],1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Left,8.07,Made,6.0,,,,,,,,,,,,,,,,,
559,PT06M25.00S,2022-10-27T01:58:44.1Z,4,REGULAR,3pt,Jump Shot,[],1629640,29.122864651773984,27.450980392156865,1610612759,118,106,2022-10-27T01:58:48Z,5510000,113.0,221.0,1,left,K. Johnson 24' 3PT  (24 PTS) (J. Sochan 2 AST),"[1629640, 1631110]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,24.83,Made,24.0,,,,,J. Sochan,1631110.0,2.0,,,,,,,,,,
561,PT06M24.00S,2022-10-27T01:58:49.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,118,106,2022-10-27T01:58:49Z,5530000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M24.00S,2022-10-27T02:00:34.8Z,4,REGULAR,substitution,out,[],1629669,,,1610612750,118,106,2022-10-27T02:01:37Z,5540000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M24.00S,2022-10-27T02:00:34.8Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,118,106,2022-10-27T02:01:37Z,5550000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M24.00S,2022-10-27T02:00:34.8Z,4,REGULAR,substitution,out,[],203497,,,1610612750,118,106,2022-10-27T02:01:37Z,5560000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M24.00S,2022-10-27T02:00:34.8Z,4,REGULAR,substitution,out,[],1631110,,,1610612750,118,106,2022-10-27T02:01:37Z,5570000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M24.00S,2022-10-27T02:00:34.8Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,118,106,2022-10-27T02:01:37Z,5580000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M24.00S,2022-10-27T02:00:34.8Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,118,106,2022-10-27T02:01:37Z,5590000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M24.00S,2022-10-27T02:00:34.8Z,4,REGULAR,substitution,in,[],1627752,,,1610612750,118,106,2022-10-27T02:01:37Z,5600000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M24.00S,2022-10-27T02:00:34.8Z,4,REGULAR,substitution,in,[],1630200,,,1610612750,118,106,2022-10-27T02:01:37Z,5610000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M04.00S,2022-10-27T02:02:02.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,73.53810775295663,78.43137254901961,1610612750,118,106,2022-10-27T02:02:08Z,5620000,142.0,196.0,1,right,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,24.23,Missed,,,,,,,,,,,,,,,,,,
571,PT06M00.00S,2022-10-27T02:02:06.8Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,118,106,2022-10-27T02:02:08Z,5630000,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,570.0,8.0,4.0,4.0,,,,,,,,,,,,,
572,PT05M51.00S,2022-10-27T02:02:14.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.783837056504599,45.09803921568628,1610612759,118,108,2022-10-27T02:02:20Z,5640000,25.0,11.0,1,left,J. Poeltl alley-oop Layup (12 PTS) (J. Richardson 9 AST),"[1627751, 1626196]",1610612759.0,SAS,alley-oop,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.7,Made,12.0,,,,,J. Richardson,1626196.0,9.0,,,,,,,,,,
574,PT05M46.00S,2022-10-27T02:02:23.4Z,4,REGULAR,foul,personal,[],203926,,,1610612750,118,108,2022-10-27T02:02:30Z,5660000,,,0,,D. McDermott personal FOUL (3 PF),"[203926, 1630162]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203054.0,3.0,0.0,Edwards,1630162.0,,,,,
576,PT05M40.00S,2022-10-27T02:02:43.2Z,4,REGULAR,3pt,Jump Shot,[],1626157,75.50919842312747,84.31372549019608,1610612750,121,108,2022-10-27T02:02:47Z,5680000,172.0,178.0,1,right,K. Towns 24' 3PT  (21 PTS) (A. Edwards 9 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,24.7,Made,21.0,,,,,A. Edwards,1630162.0,9.0,,,,,,,,,,
578,PT05M26.00S,2022-10-27T02:02:56.1Z,4,REGULAR,3pt,Jump Shot,[],1629640,30.305519053876477,35.53921568627451,1610612759,121,111,2022-10-27T02:03:02Z,5700000,72.0,232.0,1,left,K. Johnson 24' 3PT  (27 PTS) (J. Poeltl 4 AST),"[1629640, 1627751]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,24.34,Made,27.0,,,,,J. Poeltl,1627751.0,4.0,,,,,,,,,,
580,PT05M11.00S,2022-10-27T02:03:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.85479632063075,53.92156862745098,1610612750,123,111,2022-10-27T02:03:17Z,5720000,20.0,15.0,1,right,A. Edwards reverse Layup (28 PTS) (K. Towns 5 AST),"[1630162, 1626157]",1610612750.0,MIN,reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.45,Made,28.0,,,,,K. Towns,1626157.0,5.0,,,,,,,,,,
582,PT05M05.00S,2022-10-27T02:03:17.1Z,4,REGULAR,3pt,Jump Shot,[],1626196,28.203022339027594,13.970588235294118,1610612759,123,111,2022-10-27T02:03:21Z,5740000,180.0,213.0,1,left,MISS J. Richardson 27' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,27.86,Missed,,,,,,,,,,,,,,,,,,
583,PT05M02.00S,2022-10-27T02:03:20.1Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,123,111,2022-10-27T02:03:21Z,5750000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,582.0,2.0,2.0,0.0,,,,,,,,,,,,,
584,PT04M45.00S,2022-10-27T02:03:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,89.96386333771353,58.08823529411765,1610612750,123,111,2022-10-27T02:03:42Z,5760000,40.0,42.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
585,PT04M43.00S,2022-10-27T02:03:39.7Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,123,111,2022-10-27T02:03:42Z,5770000,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,584.0,9.0,5.0,4.0,,,,,,,,,,,,,
586,PT04M37.00S,2022-10-27T02:03:48.6Z,4,REGULAR,foul,personal,[],1627752,,,1610612759,123,111,2022-10-27T02:03:54Z,5780000,,,0,,T. Prince personal FOUL (4 PF),"[1627752, 203926]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628953.0,4.0,0.0,McDermott,203926.0,,,,,
588,PT04M37.00S,2022-10-27T02:03:53.6Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,123,111,2022-10-27T02:04:09Z,5800000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M37.00S,2022-10-27T02:03:53.6Z,4,REGULAR,substitution,out,[],1626196,,,1610612759,123,111,2022-10-27T02:04:09Z,5810000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M37.00S,2022-10-27T02:03:53.6Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,123,111,2022-10-27T02:04:09Z,5820000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M37.00S,2022-10-27T02:03:53.6Z,4,REGULAR,substitution,in,[],1629676,,,1610612759,123,111,2022-10-27T02:04:09Z,5830000,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M37.00S,2022-10-27T02:03:53.6Z,4,REGULAR,substitution,in,[],1628966,,,1610612759,123,111,2022-10-27T02:04:09Z,5840000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M37.00S,2022-10-27T02:03:53.6Z,4,REGULAR,substitution,in,[],203476,,,1610612759,123,111,2022-10-27T02:04:09Z,5850000,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M33.00S,2022-10-27T02:04:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203926,6.1268068331143235,55.63725490196079,1610612759,123,113,2022-10-27T02:04:26Z,5860000,-28.0,5.0,1,left,D. McDermott driving Layup (16 PTS) (G. Dieng 1 AST),"[203926, 203476]",1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,2.87,Made,16.0,,,,,G. Dieng,203476.0,1.0,,,,,,,,,,
596,PT04M33.00S,2022-10-27T02:04:24.4Z,4,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612759,123,113,2022-10-27T02:04:30Z,5880000,,,0,,T. Prince shooting personal FOUL (5 PF) (McDermott 1 FT),"[1627752, 203926]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,5.0,0.0,McDermott,203926.0,,,,,
598,PT04M33.00S,2022-10-27T02:04:35.5Z,4,REGULAR,substitution,out,[],1627752,,,1610612759,123,113,2022-10-27T02:04:48Z,5900000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M33.00S,2022-10-27T02:04:35.5Z,4,REGULAR,substitution,in,[],203497,,,1610612759,123,113,2022-10-27T02:04:48Z,5910000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M33.00S,2022-10-27T02:04:54.5Z,4,REGULAR,freethrow,1 of 1,[],203926,,,1610612759,123,114,2022-10-27T02:04:54Z,5920000,,,0,,D. McDermott Free Throw 1 of 1 (17 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
601,PT04M24.00S,2022-10-27T02:05:04.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.59198423127464,51.225490196078425,1610612750,125,114,2022-10-27T02:05:10Z,5930000,6.0,17.0,1,right,R. Gobert alley-oop DUNK (10 PTS) (K. Towns 6 AST),"[203497, 1626157]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.82,Made,10.0,,,,,K. Towns,1626157.0,6.0,,,,,,,,,,
603,PT04M15.00S,2022-10-27T02:05:12.7Z,4,REGULAR,3pt,Jump Shot,[],1630200,26.49474375821288,80.63725490196079,1610612759,125,114,2022-10-27T02:05:17Z,5950000,-153.0,197.0,1,left,MISS T. Jones 24' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
604,PT04M12.00S,2022-10-27T02:05:15.7Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,125,114,2022-10-27T02:05:17Z,5960000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,603.0,3.0,3.0,0.0,,,,,,,,,,,,,
605,PT04M06.00S,2022-10-27T02:05:22.5Z,4,REGULAR,3pt,Jump Shot,[],1626157,65.78515111695138,41.42156862745098,1610612750,125,114,2022-10-27T02:05:27Z,5970000,-43.0,269.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,27.25,Missed,,,,,,,,,,,,,,,,,,
606,PT04M03.00S,2022-10-27T02:05:25.5Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,125,114,2022-10-27T02:05:27Z,5980000,,,0,,T. Jones REBOUND (Off:2 Def:5),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,605.0,7.0,5.0,2.0,,,,,,,,,,,,,
607,PT03M56.00S,2022-10-27T02:05:33.3Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612759,125,114,2022-10-27T02:05:41Z,5990000,,,0,,K. Towns shooting personal FOUL (3 PF) (Jones 2 FT),"[1626157, 1630200]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,3.0,0.0,Jones,1630200.0,,,,,
609,PT03M56.00S,2022-10-27T02:06:04.2Z,4,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,125,115,2022-10-27T02:06:04Z,6010000,,,0,,T. Jones Free Throw 1 of 2 (10 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
610,PT03M56.00S,2022-10-27T02:06:04.9Z,4,REGULAR,substitution,out,[],203926,,,1610612759,125,115,2022-10-27T02:06:12Z,6020000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M56.00S,2022-10-27T02:06:04.9Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,125,115,2022-10-27T02:06:12Z,6030000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M56.00S,2022-10-27T02:06:22.5Z,4,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,125,116,2022-10-27T02:06:22Z,6040000,,,0,,T. Jones Free Throw 2 of 2 (11 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
613,PT03M45.00S,2022-10-27T02:06:35.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,92.59198423127464,52.94117647058824,1610612750,127,116,2022-10-27T02:11:55Z,6050000,15.0,17.0,1,right,J. McDaniels cutting DUNK (20 PTS) (K. Towns 7 AST),"[1630183, 1626157]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.25,Made,20.0,,,,,K. Towns,1626157.0,7.0,,,,,,,,,,
615,PT03M29.00S,2022-10-27T02:06:50.2Z,4,REGULAR,3pt,Jump Shot,[],1629640,20.18725361366623,90.19607843137256,1610612759,127,116,2022-10-27T02:06:55Z,6070000,-201.0,137.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.34,Missed,,,,,,,,,,,,,,,,,,
616,PT03M26.00S,2022-10-27T02:06:53.8Z,4,REGULAR,rebound,offensive,[],203476,,,1610612759,127,116,2022-10-27T02:06:53Z,6080000,,,0,,G. Dieng REBOUND (Off:1 Def:0),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Left Center,,,,615.0,1.0,0.0,1.0,,,,,,,,,,,,,
617,PT03M20.00S,2022-10-27T02:06:59.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,27.020367936925098,18.137254901960784,1610612759,127,116,2022-10-27T02:07:06Z,6090000,159.0,201.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
618,PT03M16.00S,2022-10-27T02:07:03.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,127,116,2022-10-27T02:07:06Z,6100000,,,0,,R. Gobert REBOUND (Off:0 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,617.0,8.0,8.0,0.0,,,,,,,,,,,,,
619,PT03M08.00S,2022-10-27T02:07:14.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203476,,,1610612750,127,116,2022-10-27T02:07:23Z,6110000,,,0,,G. Dieng personal FOUL (1 PF) (Russell 2 FT),"[203476, 1626156]",1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,1.0,0.0,Russell,1626156.0,,,,,
