actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT11M08.00S,2022-12-01T01:37:29.3Z,2,REGULAR,turnover,lost ball,[],1631223,,,1610612763,29,26,2022-12-01T01:37:34Z,1630000,False,,,0,,D. Roddy lost ball TURNOVER (1 TO),"[1631223, 1626156]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Russell,1626156.0,,,,,,,,,,
165,PT11M08.00S,2022-12-01T01:37:29.3Z,2,REGULAR,steal,,[],1626156,,,1610612750,29,26,2022-12-01T01:37:31Z,1640000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
167,PT11M06.00S,2022-12-01T01:37:34.6Z,2,REGULAR,violation,kicked ball,[],1626145,,,1610612750,29,26,2022-12-01T01:37:47Z,1660000,False,,,0,,T. Jones kicked ball VIOLATION,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,
168,PT11M06.00S,2022-12-01T01:37:44.2Z,2,REGULAR,substitution,out,[],1629634,,,1610612750,29,26,2022-12-01T01:37:47Z,1670000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M06.00S,2022-12-01T01:37:44.2Z,2,REGULAR,substitution,in,[],1630583,,,1610612750,29,26,2022-12-01T01:37:47Z,1680000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M55.00S,2022-12-01T01:38:07.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,84.83902759526939,42.40196078431372,1610612750,29,26,2022-12-01T01:38:11Z,1690000,False,-38.0,90.0,1,right,MISS D. Russell 9' driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,9.77,Missed,,,,,,,,,,,,,,,,,,
171,PT10M53.00S,2022-12-01T01:38:09.1Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,29,26,2022-12-01T01:38:11Z,1700000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT10M37.00S,2022-12-01T01:38:27.5Z,2,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612763,29,26,2022-12-01T01:38:42Z,1710000,False,,,0,,J. Nowell shooting personal FOUL (1 PF) (Brooks 2 FT),"[1629669, 1628415]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Brooks,1628415.0
174,PT10M37.00S,2022-12-01T01:38:59.2Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,29,26,2022-12-01T01:38:59Z,1730000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
175,PT10M37.00S,2022-12-01T01:38:59.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,29,26,2022-12-01T01:38:59Z,1740000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,,,,,
176,PT10M37.00S,2022-12-01T01:39:12.1Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,29,27,2022-12-01T01:39:12Z,1750000,False,,,0,,D. Brooks Free Throw 2 of 2 (6 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
177,PT10M14.00S,2022-12-01T01:39:36.0Z,2,REGULAR,3pt,Jump Shot,[],203085,91.40932982917214,3.431372549019608,1610612750,29,27,2022-12-01T01:39:41Z,1760000,False,-233.0,28.0,1,right,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
178,PT10M08.00S,2022-12-01T01:39:42.0Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,29,27,2022-12-01T01:39:41Z,1770000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT10M03.00S,2022-12-01T01:39:49.4Z,2,REGULAR,turnover,lost ball,[],1628991,,,1610612763,29,27,2022-12-01T01:40:52Z,1780000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,,,,,,,,,,,,
180,PT10M03.00S,2022-12-01T01:40:00.8Z,2,REGULAR,foul,personal,[],1628991,,,1610612750,29,27,2022-12-01T01:40:06Z,1790000,False,,,0,,J. Jackson Jr. loose ball personal FOUL (1 PF),"[1628991, 203085]",1610612763.0,MEM,loose ball,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Rivers,203085.0
182,PT10M03.00S,2022-12-01T01:40:08.5Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,29,27,2022-12-01T01:40:12Z,1810000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M03.00S,2022-12-01T01:40:08.5Z,2,REGULAR,substitution,in,[],203497,,,1610612750,29,27,2022-12-01T01:40:12Z,1820000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M42.00S,2022-12-01T01:41:37.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,71.30420499342969,72.79411764705883,1610612750,29,27,2022-12-01T01:41:42Z,1840000,False,114.0,217.0,1,right,MISS J. Nowell 24' step back 3PT,[1629669],1610612750.0,MIN,step back,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
186,PT09M40.00S,2022-12-01T01:41:39.6Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,29,27,2022-12-01T01:41:42Z,1850000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,185.0,5.0,4.0,1.0,,,,,,,,,,,,,,
187,PT09M31.00S,2022-12-01T01:41:48.8Z,2,REGULAR,3pt,Jump Shot,[],1630583,29.6484888304862,72.54901960784314,1610612763,29,27,2022-12-01T01:41:53Z,1860000,False,-113.0,226.0,1,left,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
188,PT09M28.00S,2022-12-01T01:41:51.8Z,2,REGULAR,rebound,defensive,[],203085,,,1610612750,29,27,2022-12-01T01:41:53Z,1870000,False,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Above the Break 3,24+ Left Center,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,,
189,PT09M19.00S,2022-12-01T01:42:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612750,29,27,2022-12-01T01:42:17Z,1880000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Anderson 2 FT),"[1630583, 203937]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Anderson,203937.0
191,PT09M19.00S,2022-12-01T01:42:40.3Z,2,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,30,27,2022-12-01T01:42:40Z,1900000,False,,,0,,K. Anderson Free Throw 1 of 2 (6 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
192,PT09M19.00S,2022-12-01T01:42:41.7Z,2,REGULAR,substitution,out,[],203085,,,1610612750,30,27,2022-12-01T01:42:47Z,1910000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M19.00S,2022-12-01T01:42:41.7Z,2,REGULAR,substitution,in,[],1631111,,,1610612750,30,27,2022-12-01T01:42:47Z,1920000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M19.00S,2022-12-01T01:43:04.0Z,2,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,31,27,2022-12-01T01:43:04Z,1930000,False,,,0,,K. Anderson Free Throw 2 of 2 (7 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
195,PT09M07.00S,2022-12-01T01:43:21.8Z,2,REGULAR,turnover,out-of-bounds,[],1628415,,,1610612763,31,27,2022-12-01T01:43:31Z,1940000,False,,,0,,D. Brooks lost ball out-of-bounds TURNOVER (1 TO),[1628415],1610612763.0,MEM,lost ball,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,,,,,,202058.0,,,,
196,PT09M01.00S,2022-12-01T01:43:33.3Z,2,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612750,31,27,2022-12-01T01:43:41Z,1950000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Gobert 2 FT),"[1630583, 203497]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Gobert,203497.0
198,PT09M01.00S,2022-12-01T01:44:02.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203497,,,1610612750,32,27,2022-12-01T01:47:19Z,1970000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
199,PT09M01.00S,2022-12-01T01:44:12.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,32,27,2022-12-01T01:44:12Z,1980000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M01.00S,2022-12-01T01:44:02.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203497,,,1610612750,32,27,2022-12-01T01:47:19Z,1990000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT08M58.00S,2022-12-01T01:44:05.2Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,32,27,2022-12-01T01:47:19Z,2000000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,200.0,2.0,1.0,1.0,,,,,,,,,,,,,,
202,PT08M48.00S,2022-12-01T01:47:29.7Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612763,32,27,2022-12-01T01:47:39Z,2010000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[203497, 1628991]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1626300.0,3.0,1.0,Jackson Jr.,1628991.0
204,PT08M48.00S,2022-12-01T01:47:56.7Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,32,28,2022-12-01T01:48:21Z,2030000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (5 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
205,PT08M48.00S,2022-12-01T01:47:59.4Z,2,REGULAR,substitution,out,[],1629669,,,1610612763,32,28,2022-12-01T01:48:04Z,2040000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M48.00S,2022-12-01T01:47:59.4Z,2,REGULAR,substitution,out,[],203497,,,1610612763,32,28,2022-12-01T01:48:04Z,2050000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M48.00S,2022-12-01T01:47:59.4Z,2,REGULAR,substitution,in,[],1627854,,,1610612763,32,28,2022-12-01T01:48:04Z,2060000,False,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M48.00S,2022-12-01T01:47:59.4Z,2,REGULAR,substitution,in,[],1629675,,,1610612763,32,28,2022-12-01T01:48:04Z,2070000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M48.00S,2022-12-01T01:47:56.7Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,32,28,2022-12-01T01:48:21Z,2080000,False,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
210,PT08M44.00S,2022-12-01T01:48:00.7Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,32,28,2022-12-01T01:48:21Z,2090000,False,,,0,,S. Aldama REBOUND (Off:1 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,209.0,2.0,1.0,1.0,,,,,,,,,,,,,,
211,PT08M43.00S,2022-12-01T01:48:21.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631223,7.966491458607096,49.50980392156863,1610612763,32,28,2022-12-01T01:49:17Z,2100000,False,2.0,22.0,1,left,MISS D. Roddy Layup - blocked,"[1631223, 1629675]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,Reid,1629675.0,,,,,,,,
212,PT08M43.00S,2022-12-01T01:48:21.5Z,2,REGULAR,block,,[],1629675,,,1610612763,32,28,2022-12-01T01:48:38Z,2110000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
213,PT08M40.00S,2022-12-01T01:48:24.5Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,32,28,2022-12-01T01:48:38Z,2120000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,,
214,PT08M28.00S,2022-12-01T01:48:36.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,89.56964520367937,56.86274509803921,1610612750,34,28,2022-12-01T01:49:03Z,2130000,False,34.0,46.0,1,right,B. Forbes driving floating Jump Shot (2 PTS),[1627854],1610612750.0,MIN,driving floating,,,Forbes,B. Forbes,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,,,,,2.0,,,,,,,,,,,,,
215,PT08M16.00S,2022-12-01T01:48:54.2Z,2,REGULAR,foul,personal,[],1631111,,,1610612763,34,28,2022-12-01T01:48:58Z,2140000,False,,,0,,W. Moore Jr. personal FOUL (2 PF),"[1631111, 1628991]",1610612750.0,MIN,,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Jackson Jr.,1628991.0
217,PT08M15.00S,2022-12-01T01:49:19.6Z,2,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612763,34,28,2022-12-01T01:49:29Z,2160000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1629675, 1628991]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Jackson Jr.,1628991.0
219,PT08M15.00S,2022-12-01T01:49:40.9Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,34,29,2022-12-01T01:49:40Z,2180000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
220,PT08M15.00S,2022-12-01T01:49:55.4Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,34,30,2022-12-01T01:49:55Z,2190000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (7 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
221,PT08M05.00S,2022-12-01T01:50:08.8Z,2,REGULAR,turnover,traveling,[],1629675,,,1610612750,34,30,2022-12-01T01:50:16Z,2200000,False,,,0,,N. Reid traveling TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,,,202026.0,,,,
222,PT08M05.00S,2022-12-01T01:50:12.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,34,30,2022-12-01T01:50:16Z,2210000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M05.00S,2022-12-01T01:50:12.2Z,2,REGULAR,substitution,in,[],203500,,,1610612763,34,30,2022-12-01T01:50:16Z,2220000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M55.00S,2022-12-01T01:50:38.6Z,2,REGULAR,foul,offensive,[],1628415,,,1610612763,34,30,2022-12-01T01:51:00Z,2230000,False,,,0,,D. Brooks offensive FOUL (1 PF),"[1628415, 1631111]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Moore Jr.,1631111.0
226,PT07M55.00S,2022-12-01T01:50:38.6Z,2,REGULAR,turnover,offensive foul,[],1628415,,,1610612763,34,30,2022-12-01T01:50:38Z,2250000,False,,,0,,D. Brooks offensive foul TURNOVER (2 TO),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,,,,202058.0,,,,
227,PT07M44.00S,2022-12-01T01:51:08.6Z,2,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612750,34,30,2022-12-01T01:51:15Z,2260000,False,,,0,,S. Aldama shooting personal FOUL (3 PF) (Russell 2 FT),"[1630583, 1626156]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,202026.0,3.0,0.0,Russell,1626156.0
229,PT07M44.00S,2022-12-01T01:51:28.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,34,30,2022-12-01T01:51:44Z,2280000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
230,PT07M44.00S,2022-12-01T01:51:28.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,34,30,2022-12-01T01:51:44Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,229.0,,,,,,,,,,,,,,,,,
231,PT07M44.00S,2022-12-01T01:51:28.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,34,30,2022-12-01T01:51:44Z,2300000,False,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
232,PT07M41.00S,2022-12-01T01:51:31.2Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,34,30,2022-12-01T01:51:44Z,2310000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,,,,,
233,PT07M27.00S,2022-12-01T01:52:02.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627854,,,1610612763,34,30,2022-12-01T01:52:17Z,2320000,False,,,0,,B. Forbes personal FOUL (1 PF) (Adams 2 FT),"[1627854, 203500]",1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Adams,203500.0
235,PT07M27.00S,2022-12-01T01:52:26.3Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,34,31,2022-12-01T01:52:26Z,2340000,False,,,0,,S. Adams Free Throw 1 of 2 (3 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
236,PT07M27.00S,2022-12-01T01:52:27.1Z,2,REGULAR,substitution,out,[],1626156,,,1610612763,34,31,2022-12-01T01:52:30Z,2350000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M27.00S,2022-12-01T01:52:27.1Z,2,REGULAR,substitution,in,[],1630162,,,1610612763,34,31,2022-12-01T01:52:30Z,2360000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M27.00S,2022-12-01T01:52:51.3Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,34,32,2022-12-01T01:52:51Z,2370000,False,,,0,,S. Adams Free Throw 2 of 2 (4 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
239,PT07M17.00S,2022-12-01T01:53:02.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.38042049934296,48.529411764705884,1610612750,36,32,2022-12-01T01:53:08Z,2380000,False,-7.0,10.0,1,right,N. Reid driving Layup (4 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,4.0,,,,,,,,,,,,,
240,PT07M02.00S,2022-12-01T01:53:16.5Z,2,REGULAR,2pt,Jump Shot,[],1626145,9.937582128777924,18.872549019607842,1610612763,36,32,2022-12-01T01:53:23Z,2390000,False,156.0,41.0,1,left,MISS T. Jones 16' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,16.09,Missed,,,,,,,,,,,,,,,,,,
241,PT07M00.00S,2022-12-01T01:53:18.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,36,32,2022-12-01T01:53:23Z,2400000,False,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Right,,,240.0,4.0,2.0,2.0,,,,,,,,,,,,,,
242,PT06M59.00S,2022-12-01T01:53:21.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,7.703679369250986,49.01960784313725,1610612763,36,32,2022-12-01T01:53:31Z,2410000,False,5.0,20.0,1,left,MISS S. Adams reverse Layup,[203500],1610612763.0,MEM,reverse,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,,,,,
243,PT06M57.00S,2022-12-01T01:53:23.1Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,36,32,2022-12-01T01:53:31Z,2420000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
244,PT06M45.00S,2022-12-01T01:53:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.38042049934296,48.03921568627451,1610612750,36,32,2022-12-01T01:53:38Z,2430000,False,-10.0,10.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
245,PT06M42.00S,2022-12-01T01:53:36.5Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,36,32,2022-12-01T01:53:36Z,2440000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,,
246,PT06M39.00S,2022-12-01T01:53:39.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631223,8.09789750328515,45.09803921568628,1610612763,36,32,2022-12-01T01:53:50Z,2450000,False,25.0,24.0,1,left,MISS D. Roddy driving finger roll Layup - blocked,"[1631223, 1629675]",1610612763.0,MEM,driving finger roll,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,Reid,1629675.0,,,,,,,,
247,PT06M39.00S,2022-12-01T01:53:39.6Z,2,REGULAR,block,,[],1629675,,,1610612763,36,32,2022-12-01T01:53:42Z,2460000,False,,,0,,N. Reid BLOCK (3 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
248,PT06M36.00S,2022-12-01T01:53:42.6Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,36,32,2022-12-01T01:53:50Z,2470000,False,,,0,,S. Aldama REBOUND (Off:2 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,246.0,3.0,1.0,2.0,,,,,,,,,,,,,,
