actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
510,PT01M32.00S,2023-02-04T03:01:20.0Z,3,REGULAR,ejection,other,[],1630183,,,1610612753,73,83,2023-02-04T03:29:14Z,5080000,False,,,0,,Ejection J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,
512,PT01M32.00S,2023-02-04T03:01:59.9Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630591,,,1610612753,73,83,2023-02-04T03:29:18Z,5100000,False,,,0,,J. Suggs technical FOUL (1 Tech),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,202058.0,,,,,,,,,1.0,1.0,,
513,PT01M32.00S,2023-02-04T03:02:06.4Z,3,REGULAR,ejection,other,[],1630591,,,1610612753,73,83,2023-02-04T03:29:21Z,5110000,False,,,0,,Ejection J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,
514,PT01M32.00S,2023-02-04T03:02:09.2Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628964,,,1610612753,73,83,2023-02-04T03:29:25Z,5120000,False,,,0,,M. Bamba technical FOUL (1 Tech),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,202058.0,,,,,,,,,3.0,1.0,,
515,PT01M32.00S,2023-02-04T03:02:17.5Z,3,REGULAR,ejection,other,[],1628964,,,1610612753,73,83,2023-02-04T03:29:29Z,5130000,False,,,0,,Ejection M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,
516,PT01M32.00S,2023-02-04T03:02:24.1Z,3,REGULAR,foul,technical,['1freethrow'],1627752,,,1610612753,73,83,2023-02-04T03:29:33Z,5140000,False,,,0,,T. Prince technical FOUL (1 Tech),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,202058.0,,,,,,,,,1.0,1.0,,
605,PT01M32.00S,2023-02-04T03:02:36.4Z,3,REGULAR,ejection,other,[],1627752,,,1610612753,73,83,2023-02-04T03:29:37Z,5145000,False,,,0,,Ejection T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,
517,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612753,73,83,2023-02-04T03:03:06Z,5150000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,out,[],1627752,,,1610612753,73,83,2023-02-04T03:03:06Z,5160000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,out,[],203085,,,1610612753,73,83,2023-02-04T03:03:06Z,5170000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,out,[],1628371,,,1610612753,73,83,2023-02-04T03:03:06Z,5180000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,73,83,2023-02-04T03:03:06Z,5190000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,in,[],1626156,,,1610612753,73,83,2023-02-04T03:03:06Z,5200000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,in,[],1629669,,,1610612753,73,83,2023-02-04T03:03:06Z,5210000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,in,[],1630233,,,1610612753,73,83,2023-02-04T03:03:06Z,5220000,False,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,in,[],1630284,,,1610612753,73,83,2023-02-04T03:03:06Z,5230000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT01M32.00S,2023-02-04T03:02:48.7Z,3,REGULAR,substitution,in,[],1629626,,,1610612753,73,83,2023-02-04T03:03:06Z,5240000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT01M32.00S,2023-02-04T03:03:07.9Z,3,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,73,84,2023-02-04T03:17:50Z,5250000,False,,,0,,C. Anthony technical Free Throw 1 of 1 (11 PTS),[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
528,PT01M21.00S,2023-02-04T03:03:31.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,31.61957950065703,62.99019607843137,1610612753,73,84,2023-02-04T03:06:22Z,5260000,False,-65.0,245.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
529,PT01M20.00S,2023-02-04T03:03:32.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,73,84,2023-02-04T03:06:22Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,528.0,,,,,,,,,,,,,,,,,
530,PT01M20.00S,2023-02-04T03:03:40.5Z,3,REGULAR,foul,personal,[],1630162,,,1610612753,73,84,2023-02-04T03:03:46Z,5280000,False,,,0,,A. Edwards loose ball personal FOUL (3 PF),"[1630162, 1631094]",1610612750.0,MIN,loose ball,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202058.0,,,,,,,,,3.0,0.0,Banchero,1631094.0
532,PT01M09.00S,2023-02-04T03:04:03.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631094,9.806176084099869,37.254901960784316,1610612753,73,86,2023-02-04T03:04:43Z,5300000,False,64.0,40.0,1,left,P. Banchero 7' turnaround Jump Shot (6 PTS),[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,7.51,Made,,,,,6.0,,,,,,,,,,,,,
533,PT01M01.00S,2023-02-04T03:04:14.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612750,73,86,2023-02-04T03:04:26Z,5310000,False,,,0,,C. Anthony personal FOUL (3 PF) (Russell 2 FT),"[1630175, 1626156]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Left,,,,,,,,202058.0,,,,,,,,,3.0,0.0,Russell,1626156.0
535,PT01M01.00S,2023-02-04T03:04:38.0Z,3,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,74,86,2023-02-04T03:04:38Z,5330000,False,,,0,,D. Russell Free Throw 1 of 2 (13 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
536,PT01M01.00S,2023-02-04T03:04:50.5Z,3,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,75,86,2023-02-04T03:04:50Z,5340000,False,,,0,,D. Russell Free Throw 2 of 2 (14 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
537,PT00M44.90S,2023-02-04T03:05:09.8Z,3,REGULAR,2pt,Jump Shot,[],1631094,16.376478318002626,76.22549019607843,1610612753,75,86,2023-02-04T03:05:16Z,5350000,False,-131.0,101.0,1,left,MISS P. Banchero 16' Jump Shot,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,16.57,Missed,,,,,,,,,,,,,,,,,,
538,PT00M41.70S,2023-02-04T03:05:13.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,75,86,2023-02-04T03:05:16Z,5360000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,537.0,7.0,5.0,2.0,,,,,,,,,,,,,,
539,PT00M38.90S,2023-02-04T03:05:17.4Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,75,86,2023-02-04T03:08:18Z,5370000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (1 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,202037.0,1.0,,,,,,,,,,,
540,PT00M30.60S,2023-02-04T03:05:37.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629626,24.392247043363994,39.950980392156865,1610612753,75,88,2023-02-04T03:05:41Z,5380000,False,50.0,177.0,1,left,B. Bol 18' pullup Jump Shot (8 PTS) (P. Banchero 4 AST),"[1629626, 1631094]",1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Center,18.38,Made,,,,,8.0,,,P. Banchero,1631094.0,4.0,,,,,,,,
542,PT00M29.90S,2023-02-04T03:05:45.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,75,88,2023-02-04T03:05:50Z,5400000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
543,PT00M08.80S,2023-02-04T03:06:11.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,69.99014454664915,20.833333333333336,1610612750,75,88,2023-02-04T03:06:16Z,5410000,False,-146.0,230.0,1,right,MISS A. Edwards 27' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
544,PT00M07.40S,2023-02-04T03:06:14.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,75,88,2023-02-04T03:06:14Z,5420000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,543.0,,,,,,,,,,,,,,,,,
546,PT00M03.40S,2023-02-04T03:06:43.6Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630233,,,1610612753,75,88,2023-02-04T03:06:50Z,5440000,False,,,0,,N. Knight shooting personal FOUL (2 PF) (Bol 3 FT),"[1630233, 1629626]",1610612750.0,MIN,shooting,,,Knight,N. Knight,,,,,Left Corner 3,24+ Left,,,,,,,,202058.0,,,,,,,,,2.0,0.0,Bol,1629626.0
548,PT00M03.40S,2023-02-04T03:07:01.6Z,3,REGULAR,freethrow,1 of 3,[],1629626,,,1610612753,75,89,2023-02-04T03:07:01Z,5460000,False,,,0,,B. Bol Free Throw 1 of 3 (9 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
550,PT00M03.40S,2023-02-04T03:07:14.7Z,3,REGULAR,freethrow,2 of 3,[],1629626,,,1610612753,75,89,2023-02-04T03:07:14Z,5470000,False,,,0,,MISS B. Bol Free Throw 2 of 3,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
551,PT00M03.40S,2023-02-04T03:07:14.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,75,89,2023-02-04T03:07:14Z,5480000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,550.0,,,,,,,,,,,,,,,,,
552,PT00M03.40S,2023-02-04T03:07:28.7Z,3,REGULAR,freethrow,3 of 3,[],1629626,,,1610612753,75,90,2023-02-04T03:07:28Z,5490000,False,,,0,,B. Bol Free Throw 3 of 3 (10 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
553,PT00M00.50S,2023-02-04T03:07:35.9Z,3,REGULAR,3pt,Jump Shot,[],1629669,46.86268068331143,50.98039215686274,1610612750,75,90,2023-02-04T03:07:42Z,5500000,False,5.0,447.0,1,right,MISS J. Nowell 44' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Above the Break 3,24+ Center,44.7,Missed,,,,,,,,,,,,,,,,,,
554,PT00M00.50S,2023-02-04T03:07:35.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,75,90,2023-02-04T03:07:42Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,553.0,,,,,,,,,,,,,,,,,
555,PT00M00.00S,2023-02-04T03:07:41.0Z,3,REGULAR,period,end,[],0,,,1610612750,75,90,2023-02-04T03:07:41Z,5520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2023-02-04T03:09:51.3Z,4,REGULAR,substitution,out,['startperiod'],203497,,,1610612750,75,90,2023-02-04T03:10:09Z,5530000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2023-02-04T03:09:51.3Z,4,REGULAR,substitution,out,['startperiod'],1630233,,,1610612750,75,90,2023-02-04T03:10:09Z,5540000,False,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2023-02-04T03:09:51.3Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612750,75,90,2023-02-04T03:10:09Z,5550000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2023-02-04T03:09:51.3Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,75,90,2023-02-04T03:10:09Z,5560000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2023-02-04T03:09:51.3Z,4,REGULAR,substitution,in,['startperiod'],1630346,,,1610612750,75,90,2023-02-04T03:10:09Z,5570000,False,,,0,,SUB in: M. Ryan,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2023-02-04T03:09:51.3Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612750,75,90,2023-02-04T03:10:09Z,5580000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2023-02-04T03:10:19.0Z,4,REGULAR,period,start,[],0,,,1610612753,75,90,2023-02-04T03:10:19Z,5590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT11M42.00S,2023-02-04T03:10:49.7Z,4,REGULAR,turnover,out-of-bounds,[],1629626,,,1610612753,75,90,2023-02-04T03:14:32Z,5610000,False,,,0,,B. Bol bad pass out-of-bounds TURNOVER (2 TO),[1629626],1610612753.0,ORL,bad pass,,,Bol,B. Bol,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,,,,,,,,,
565,PT11M26.00S,2023-02-04T03:11:14.7Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,75,90,2023-02-04T03:11:24Z,5620000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (2 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,202037.0,2.0,,,,,,,,,,,
566,PT11M24.00S,2023-02-04T03:11:29.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,7.5722733245729295,46.81372549019608,1610612753,75,92,2023-02-04T03:11:36Z,5630000,False,16.0,19.0,1,left,F. Wagner driving Layup (4 PTS) (C. Anthony 2 AST),"[1630532, 1630175]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,4.0,,,C. Anthony,1630175.0,2.0,,,,,,,,
568,PT11M05.00S,2023-02-04T03:11:48.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,88.38699080157687,54.41176470588235,1610612750,77,92,2023-02-04T03:11:53Z,5650000,False,22.0,57.0,1,right,J. Nowell 6' floating Jump Shot (4 PTS) (A. Edwards 4 AST),"[1629669, 1630162]",1610612750.0,MIN,floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,4.0,,,A. Edwards,1630162.0,4.0,,,,,,,,
570,PT10M52.00S,2023-02-04T03:12:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,9.149145860709593,50.0,1610612753,77,94,2023-02-04T03:12:21Z,5670000,False,0.0,34.0,1,left,B. Bol alley-oop Layup (12 PTS) (C. Anthony 3 AST),"[1629626, 1630175]",1610612753.0,ORL,alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,12.0,,,C. Anthony,1630175.0,3.0,,,,,,,,
572,PT10M40.00S,2023-02-04T03:12:28.3Z,4,REGULAR,3pt,Jump Shot,[],1629669,93.51182654402102,96.07843137254902,1610612750,77,94,2023-02-04T03:12:32Z,5690000,False,230.0,8.0,1,right,MISS J. Nowell 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
573,PT10M37.00S,2023-02-04T03:12:31.3Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,77,94,2023-02-04T03:12:32Z,5700000,False,,,0,,B. Bol REBOUND (Off:0 Def:3),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Right Corner 3,24+ Right,,,572.0,3.0,3.0,0.0,,,,,,,,,,,,,,
574,PT10M19.00S,2023-02-04T03:12:48.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,7.5722733245729295,49.01960784313725,1610612753,77,96,2023-02-04T03:12:53Z,5710000,False,5.0,19.0,1,left,M. Wagner DUNK (15 PTS) (F. Wagner 4 AST),"[1629021, 1630532]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,15.0,,,F. Wagner,1630532.0,4.0,,,,,,,,
576,PT10M08.00S,2023-02-04T03:13:04.2Z,4,REGULAR,turnover,backcourt,[],1630162,,,1610612750,77,96,2023-02-04T03:13:12Z,5730000,False,,,0,,A. Edwards backcourt TURNOVER (3 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,202037.0,3.0,,,,,,,,,,,
577,PT10M08.00S,2023-02-04T03:13:07.5Z,4,REGULAR,substitution,out,[],1629669,,,1610612753,77,96,2023-02-04T03:13:16Z,5740000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT10M08.00S,2023-02-04T03:13:07.5Z,4,REGULAR,substitution,in,[],1630568,,,1610612753,77,96,2023-02-04T03:13:16Z,5750000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT09M53.00S,2023-02-04T03:13:47.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629021,12.565703022339028,49.26470588235294,1610612753,77,98,2023-02-04T03:13:53Z,5760000,False,4.0,66.0,1,left,M. Wagner 6' floating Jump Shot (17 PTS),[1629021],1610612753.0,ORL,floating,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,6.57,Made,,,,,17.0,,,,,,,,,,,,,
581,PT09M38.00S,2023-02-04T03:14:18.4Z,4,REGULAR,foul,personal,['2freethrow'],1629626,,,1610612750,77,98,2023-02-04T03:14:29Z,5770000,False,,,0,,B. Bol shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629626, 1630162]",1610612753.0,ORL,shooting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,,,,,,1.0,0.0,Edwards,1630162.0
583,PT09M38.00S,2023-02-04T03:14:31.6Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,78,98,2023-02-04T03:14:31Z,5790000,False,,,0,,A. Edwards Free Throw 1 of 2 (17 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
584,PT09M38.00S,2023-02-04T03:14:31.6Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,78,98,2023-02-04T03:14:56Z,5800000,False,,,0,,MISS A. Edwards Free Throw 2 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT09M37.00S,2023-02-04T03:14:32.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,78,98,2023-02-04T03:14:56Z,5810000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,,,
586,PT09M37.00S,2023-02-04T03:14:52.7Z,4,REGULAR,foul,personal,[],1629626,,,1610612750,78,98,2023-02-04T03:15:02Z,5820000,False,,,0,,B. Bol loose ball personal FOUL (2 PF),"[1629626, 1630568]",1610612753.0,ORL,loose ball,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,202037.0,,,,,,,,,2.0,0.0,Garza,1630568.0
588,PT09M31.00S,2023-02-04T03:15:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,93.38042049934296,48.28431372549019,1610612750,78,98,2023-02-04T03:15:10Z,5840000,False,-9.0,10.0,1,right,MISS N. Reid driving finger roll Layup,[1629675],1610612750.0,MIN,driving finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
589,PT09M29.00S,2023-02-04T03:15:07.8Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612750,78,98,2023-02-04T03:15:07Z,5850000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,588.0,1.0,0.0,1.0,,,,,,,,,,,,,,
590,PT09M29.00S,2023-02-04T03:15:08.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630568,93.24901445466492,49.754901960784316,1610612750,80,98,2023-02-04T03:15:14Z,5860000,False,-1.0,11.0,1,right,L. Garza putback Layup (2 PTS),[1630568],1610612750.0,MIN,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,2.0,,,,,,,,,,,,,
591,PT09M17.00S,2023-02-04T03:15:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630284,9.280551905387648,43.627450980392155,1610612753,80,98,2023-02-04T03:16:07Z,5870000,False,32.0,35.0,1,left,MISS K. Harris Layup - blocked,"[1630284, 1630162]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,Edwards,1630162.0,,,,
592,PT09M17.00S,2023-02-04T03:15:23.5Z,4,REGULAR,block,,[],1630162,,,1610612753,80,98,2023-02-04T03:15:28Z,5880000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
598,PT09M17.00S,2023-02-04T03:15:23.5Z,4,REGULAR,rebound,offensive,[],1630284,,,1610612753,80,98,2023-02-04T03:18:37Z,5885000,False,,,0,,K. Harris REBOUND (Off:1 Def:0),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,591.0,1.0,0.0,1.0,,,,,,,,,,,,,,
593,PT09M17.00S,2023-02-04T03:15:50.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612753,80,98,2023-02-04T03:15:55Z,5890000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT09M17.00S,2023-02-04T03:15:50.9Z,4,REGULAR,substitution,in,[],1627854,,,1610612753,80,98,2023-02-04T03:15:55Z,5900000,False,,,0,,SUB in: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT09M17.00S,2023-02-04T03:16:03.4Z,4,REGULAR,jumpball,recovered,[],1630175,,,1610612753,80,98,2023-02-04T03:16:41Z,5910000,False,,,0,,Jump Ball K. Harris vs. A. Edwards: Tip to C. Anthony,"[1630175, 1630284, 1630162]",1610612753.0,ORL,heldball,C. Anthony,1630175.0,Anthony,C. Anthony,Harris,1630284.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,,
599,PT09M03.00S,2023-02-04T03:16:11.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630175,6.915243101182654,50.98039215686274,1610612753,80,100,2023-02-04T03:16:16Z,5940000,False,-5.0,13.0,1,left,C. Anthony driving Layup (13 PTS),[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,13.0,,,,,,,,,,,,,
