actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
463,PT03M52.00S,2022-10-29T01:38:00.0Z,3,REGULAR,3pt,Jump Shot,[],1626157,30.042706964520367,70.83333333333334,1610612750,70,63,2022-10-29T01:38:04Z,4540000,-104.0,230.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
464,PT03M50.00S,2022-10-29T01:38:02.0Z,3,REGULAR,rebound,defensive,[],1629022,,,1610612747,70,63,2022-10-29T01:38:04Z,4550000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,,,,,,,463.0,2.0,2.0,0.0,,,,,,,,
465,PT03M42.00S,2022-10-29T01:38:12.9Z,3,REGULAR,foul,personal,[],1630183,,,1610612747,70,63,2022-10-29T01:38:21Z,4560000,,,0,,J. McDaniels personal FOUL (3 PF),"[1630183, 1630559]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627524.0,3.0,0.0,Reaves,1630559.0,,,
467,PT03M42.00S,2022-10-29T01:38:22.2Z,3,REGULAR,substitution,out,[],1630183,,,1610612747,70,63,2022-10-29T01:38:29Z,4580000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M42.00S,2022-10-29T01:38:22.2Z,3,REGULAR,substitution,out,[],1628972,,,1610612747,70,63,2022-10-29T01:38:29Z,4590000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M42.00S,2022-10-29T01:38:22.2Z,3,REGULAR,substitution,in,[],1629669,,,1610612747,70,63,2022-10-29T01:38:29Z,4600000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M42.00S,2022-10-29T01:38:22.2Z,3,REGULAR,substitution,in,[],1629134,,,1610612747,70,63,2022-10-29T01:38:29Z,4610000,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M29.00S,2022-10-29T01:38:48.1Z,3,REGULAR,3pt,Jump Shot,[],1629134,76.95466491458606,86.02941176470588,1610612747,70,63,2022-10-29T01:38:52Z,4620000,180.0,164.0,1,right,MISS K. Nunn 24' 3PT,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,24.36,Missed,,,,,,,,,,,,,,,,,,
472,PT03M26.00S,2022-10-29T01:38:51.1Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,70,63,2022-10-29T01:38:52Z,4630000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,471.0,2.0,2.0,0.0,,,,,,,,
473,PT03M24.00S,2022-10-29T01:38:54.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'defensivegoaltending']",1627752,7.703679369250986,47.30392156862745,1610612750,72,63,2022-10-29T01:39:17Z,4640000,13.0,20.0,1,left,T. Prince running finger roll Layup (9 PTS),[1627752],1610612750.0,MIN,running finger roll,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.4,Made,9.0,,,,,,,,,,,,,,,,,
474,PT03M24.00S,2022-10-29T01:39:03.3Z,3,REGULAR,violation,defensive goaltending,[],1629022,,,1610612750,72,63,2022-10-29T01:39:21Z,4650000,,,0,,L. Walker IV defensive goaltending VIOLATION,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,201639.0,,,,,,,
475,PT03M07.00S,2022-10-29T01:39:25.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629134,87.07293035479631,52.94117647058824,1610612747,72,65,2022-10-29T01:39:30Z,4660000,15.0,69.0,1,right,K. Nunn 7' turnaround Jump Shot (9 PTS),[1629134],1610612747.0,LAL,turnaround,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,9.0,,,,,,,,,,,,,,,,,
476,PT02M55.00S,2022-10-29T01:39:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,10.463206307490145,49.26470588235294,1610612750,72,65,2022-10-29T01:39:44Z,4670000,4.0,46.0,1,left,MISS A. Edwards turnaround Shot,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
477,PT02M52.00S,2022-10-29T01:39:40.1Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,72,65,2022-10-29T01:39:44Z,4680000,,,0,,A. Reaves REBOUND (Off:1 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,476.0,5.0,4.0,1.0,,,,,,,,
478,PT02M49.00S,2022-10-29T01:39:43.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630559,93.51182654402102,49.50980392156863,1610612747,72,67,2022-10-29T01:39:51Z,4690000,-2.0,8.0,1,right,A. Reaves driving Layup (7 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,0.89,Made,7.0,,,,,,,,,,,,,,,,,
479,PT02M49.00S,2022-10-29T01:39:48.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,72,67,2022-10-29T01:39:48Z,4700000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M49.00S,2022-10-29T01:39:56.4Z,3,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612750,72,67,2022-10-29T01:42:52Z,4710000,,,0,,A. Edwards technical FOUL (1 Tech),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,1627524.0,1.0,1.0,,,,,
481,PT02M49.00S,2022-10-29T01:42:30.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,72,67,2022-10-29T01:42:42Z,4720000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M49.00S,2022-10-29T01:42:30.1Z,3,REGULAR,substitution,in,[],203497,,,1610612750,72,67,2022-10-29T01:42:42Z,4730000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M49.00S,2022-10-29T01:43:00.8Z,3,REGULAR,freethrow,1 of 1,[],1629134,,,1610612750,72,67,2022-10-29T01:43:00Z,4740000,,,0,,MISS K. Nunn technical Free Throw 1 of 1,[1629134],1610612747.0,LAL,technical,,,Nunn,K. Nunn,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
484,PT02M49.00S,2022-10-29T01:43:00.8Z,3,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612750,72,67,2022-10-29T01:43:00Z,4750000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,,
485,PT02M36.00S,2022-10-29T01:43:32.0Z,3,REGULAR,2pt,Jump Shot,[],1630162,22.026938239159,34.80392156862745,1610612750,72,67,2022-10-29T01:43:36Z,4760000,76.0,155.0,1,left,MISS A. Edwards 17' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,17.23,Missed,,,,,,,,,,,,,,,,,,
486,PT02M33.00S,2022-10-29T01:43:35.0Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612747,72,67,2022-10-29T01:43:36Z,4770000,,,0,,W. Gabriel REBOUND (Off:0 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,16-24 Right Center,,,,,,,,,485.0,2.0,2.0,0.0,,,,,,,,
487,PT02M27.00S,2022-10-29T01:43:42.9Z,3,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612747,72,67,2022-10-29T01:43:49Z,4780000,,,0,,J. Nowell shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1629669, 201566]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201639.0,1.0,0.0,Westbrook,201566.0,,,
489,PT02M27.00S,2022-10-29T01:44:10.2Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,72,68,2022-10-29T01:44:10Z,4800000,,,0,,R. Westbrook Free Throw 1 of 2 (13 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
490,PT02M27.00S,2022-10-29T01:44:22.7Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,72,69,2022-10-29T01:44:22Z,4810000,,,0,,R. Westbrook Free Throw 2 of 2 (14 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
491,PT02M13.00S,2022-10-29T01:44:39.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612750,72,69,2022-10-29T01:44:51Z,4820000,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Edwards 2 FT),"[1629022, 1630162]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,2.0,0.0,Edwards,1630162.0,,,
493,PT02M13.00S,2022-10-29T01:45:10.0Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,73,69,2022-10-29T01:45:10Z,4840000,,,0,,A. Edwards Free Throw 1 of 2 (19 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
494,PT02M13.00S,2022-10-29T01:45:11.2Z,3,REGULAR,substitution,out,[],1629134,,,1610612750,73,69,2022-10-29T01:45:19Z,4850000,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M13.00S,2022-10-29T01:45:11.2Z,3,REGULAR,substitution,in,[],2544,,,1610612750,73,69,2022-10-29T01:45:19Z,4860000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M13.00S,2022-10-29T01:45:28.8Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,74,69,2022-10-29T01:45:28Z,4870000,,,0,,A. Edwards Free Throw 2 of 2 (20 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
497,PT01M59.00S,2022-10-29T01:45:43.2Z,3,REGULAR,3pt,Jump Shot,[],1629022,78.40013140604468,11.27450980392157,1610612747,74,69,2022-10-29T01:45:48Z,4880000,-194.0,151.0,1,right,MISS L. Walker IV 24' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
498,PT01M57.00S,2022-10-29T01:45:45.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,74,69,2022-10-29T01:45:54Z,4890000,,,0,,R. Gobert REBOUND (Off:5 Def:10),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,497.0,15.0,10.0,5.0,,,,,,,,
499,PT01M45.00S,2022-10-29T01:45:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.258212877792378,50.98039215686274,1610612750,76,69,2022-10-29T01:46:01Z,4900000,-5.0,6.0,1,left,A. Edwards driving Layup (22 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.8,Made,22.0,,,,,,,,,,,,,,,,,
500,PT01M39.00S,2022-10-29T01:46:03.8Z,3,REGULAR,turnover,lost ball,[],201566,,,1610612747,76,69,2022-10-29T01:46:07Z,4910000,,,0,,R. Westbrook lost ball TURNOVER (3 TO),"[201566, 1627752]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,3.0,Prince,1627752.0
501,PT01M39.00S,2022-10-29T01:46:03.8Z,3,REGULAR,steal,,[],1627752,,,1610612750,76,69,2022-10-29T01:46:05Z,4920000,,,0,,T. Prince STEAL (2 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
502,PT01M34.00S,2022-10-29T01:46:08.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627752,6.1268068331143235,96.07843137254902,1610612750,76,69,2022-10-29T01:46:12Z,4930000,-230.0,5.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
503,PT01M31.00S,2022-10-29T01:46:11.5Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,76,69,2022-10-29T01:46:12Z,4940000,,,0,,L. James REBOUND (Off:3 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,,,,502.0,6.0,3.0,3.0,,,,,,,,
504,PT01M26.00S,2022-10-29T01:46:15.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,92.32917214191852,48.03921568627451,1610612747,76,69,2022-10-29T01:46:22Z,4950000,-10.0,20.0,1,right,MISS R. Westbrook running Layup,[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
505,PT01M25.00S,2022-10-29T01:46:16.5Z,3,REGULAR,rebound,offensive,[],1629022,,,1610612747,76,69,2022-10-29T01:46:31Z,4960000,,,0,,L. Walker IV REBOUND (Off:1 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,504.0,3.0,2.0,1.0,,,,,,,,
506,PT01M25.00S,2022-10-29T01:46:18.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1629022,94.40999984741211,50.0,1610612747,76,71,2022-10-29T01:46:38Z,4970000,0.0,0.0,1,right,L. Walker IV tip Layup (4 PTS),[1629022],1610612747.0,LAL,tip,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
507,PT01M09.00S,2022-10-29T01:46:33.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630162,7.046649145860711,56.372549019607845,1610612750,76,71,2022-10-29T02:02:16Z,4980000,-32.0,14.0,1,left,MISS A. Edwards driving Hook,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
508,PT01M09.00S,2022-10-29T01:46:33.1Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612747,76,71,2022-10-29T01:46:42Z,4990000,,,0,,W. Gabriel REBOUND (Off:0 Def:3),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,,,507.0,3.0,3.0,0.0,,,,,,,,
509,PT01M03.00S,2022-10-29T01:46:39.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629022,93.77463863337714,53.67647058823529,1610612747,76,73,2022-10-29T01:46:54Z,5000000,18.0,6.0,1,right,L. Walker IV driving Layup (6 PTS) (L. James 3 AST),"[1629022, 2544]",1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1.94,Made,6.0,L. James,2544.0,3.0,,,,,,,,,,,,,,
511,PT00M42.60S,2022-10-29T01:47:08.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612750,76,73,2022-10-29T01:47:26Z,5020000,,,0,,L. Walker IV personal FOUL (3 PF) (Gobert 2 FT),"[1629022, 203497]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201639.0,3.0,0.0,Gobert,203497.0,,,
513,PT00M42.60S,2022-10-29T01:47:35.8Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,77,73,2022-10-29T01:47:35Z,5040000,,,0,,R. Gobert Free Throw 1 of 2 (13 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
514,PT00M42.60S,2022-10-29T01:47:36.7Z,3,REGULAR,substitution,out,[],1629022,,,1610612750,77,73,2022-10-29T01:47:41Z,5050000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT00M42.60S,2022-10-29T01:47:36.7Z,3,REGULAR,substitution,in,[],1629134,,,1610612750,77,73,2022-10-29T01:47:41Z,5060000,,,0,,SUB in: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M42.60S,2022-10-29T01:48:04.8Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,78,73,2022-10-29T01:48:04Z,5070000,,,0,,R. Gobert Free Throw 2 of 2 (14 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
517,PT00M31.80S,2022-10-29T01:48:21.0Z,3,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612747,78,73,2022-10-29T01:48:30Z,5080000,,,0,,A. Edwards shooting personal FOUL (2 PF) (Gabriel 2 FT),"[1630162, 1629117]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627524.0,2.0,1.0,Gabriel,1629117.0,,,
519,PT00M31.80S,2022-10-29T01:48:53.9Z,3,REGULAR,freethrow,1 of 2,[],1629117,,,1610612747,78,74,2022-10-29T01:48:53Z,5100000,,,0,,W. Gabriel Free Throw 1 of 2 (5 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
520,PT00M31.80S,2022-10-29T01:49:12.1Z,3,REGULAR,freethrow,2 of 2,[],1629117,,,1610612747,78,75,2022-10-29T01:49:12Z,5110000,,,0,,W. Gabriel Free Throw 2 of 2 (6 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
521,PT00M19.70S,2022-10-29T01:49:26.0Z,3,REGULAR,3pt,Jump Shot,[],203085,5.995400788436268,94.85294117647058,1610612750,78,75,2022-10-29T01:49:30Z,5120000,-224.0,4.0,1,left,MISS A. Rivers 3PT,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
522,PT00M17.30S,2022-10-29T01:49:28.5Z,3,REGULAR,rebound,defensive,[],201566,,,1610612747,78,75,2022-10-29T01:49:28Z,5130000,,,0,,R. Westbrook REBOUND (Off:1 Def:6),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,,,521.0,7.0,6.0,1.0,,,,,,,,
523,PT00M01.60S,2022-10-29T01:49:45.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612747,78,75,2022-10-29T01:49:53Z,5140000,,,0,,T. Prince shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1627752, 201566]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202026.0,2.0,0.0,Westbrook,201566.0,,,
525,PT00M01.60S,2022-10-29T01:50:15.0Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,78,75,2022-10-29T01:54:58Z,5165000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
526,PT00M01.60S,2022-10-29T01:50:15.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,78,75,2022-10-29T01:54:58Z,5172500,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,525.0,,,,,,,,,,,
529,PT00M01.60S,2022-10-29T01:50:15.0Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,78,75,2022-10-29T01:54:58Z,5176250,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
530,PT00M01.60S,2022-10-29T01:50:15.0Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,78,75,2022-10-29T01:54:58Z,5178125,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,529.0,3.0,3.0,0.0,,,,,,,,
527,PT00M01.60S,2022-10-29T01:50:17.8Z,3,REGULAR,substitution,out,[],2544,,,1610612750,78,75,2022-10-29T01:54:58Z,5180000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT00M01.60S,2022-10-29T01:50:17.8Z,3,REGULAR,substitution,in,[],1628972,,,1610612750,78,75,2022-10-29T01:54:58Z,5190000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT00M00.30S,2022-10-29T01:50:38.6Z,3,REGULAR,3pt,Jump Shot,[],1627752,74.58935611038108,82.84313725490196,1610612750,78,75,2022-10-29T01:50:49Z,5195000,-164.0,649.0,1,left,MISS T. Prince 66' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,66.91,Missed,,,,,,,,,,,,,,,,,,
532,PT00M00.10S,2022-10-29T01:50:38.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,78,75,2022-10-29T01:50:49Z,5197500,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,531.0,,,,,,,,,,,
533,PT00M00.00S,2022-10-29T01:50:41.6Z,3,REGULAR,period,end,[],0,,,1610612750,78,75,2022-10-29T01:50:41Z,5240000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,78,75,2022-10-29T01:53:19Z,5250000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,out,['startperiod'],203085,,,1610612750,78,75,2022-10-29T01:53:19Z,5260000,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,out,['startperiod'],203497,,,1610612750,78,75,2022-10-29T01:53:19Z,5270000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,out,['startperiod'],1629134,,,1610612750,78,75,2022-10-29T01:53:19Z,5280000,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,out,['startperiod'],1628972,,,1610612750,78,75,2022-10-29T01:53:19Z,5290000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,78,75,2022-10-29T01:53:19Z,5300000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,78,75,2022-10-29T01:53:19Z,5310000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,78,75,2022-10-29T01:53:19Z,5320000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612750,78,75,2022-10-29T01:53:19Z,5330000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2022-10-29T01:53:01.9Z,4,REGULAR,substitution,in,['startperiod'],201976,,,1610612750,78,75,2022-10-29T01:53:19Z,5340000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2022-10-29T01:53:26.5Z,4,REGULAR,period,start,[],0,,,1610612750,78,75,2022-10-29T01:53:26Z,5350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
