actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
706,PT00M44.80S,2022-10-22T02:20:33.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203497,5.590000152587891,50.0,1610612750,117,120,2022-10-22T02:20:57Z,6910000,False,0.0,0.0,1,left,R. Gobert tip Layup (8 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
707,PT00M44.80S,2022-10-22T02:20:35.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203482,,,1610612750,117,120,2022-10-22T02:20:44Z,6920000,False,,,0,,K. Olynyk shooting personal FOUL (5 PF) (Gobert 1 FT),"[203482, 203497]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,2714.0,5.0,0.0,Gobert,203497.0,,,,,,,,,,,,
709,PT00M44.80S,2022-10-22T02:20:58.7Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,117,120,2022-10-22T02:21:03Z,6960000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M44.80S,2022-10-22T02:20:58.7Z,4,REGULAR,substitution,in,[],203085,,,1610612750,117,120,2022-10-22T02:21:03Z,6970000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M44.80S,2022-10-22T02:21:18.9Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",203497,,,1610612750,118,120,2022-10-22T02:21:53Z,6980000,False,,,0,,R. Gobert Free Throw 1 of 1 (9 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
712,PT00M23.20S,2022-10-22T02:21:43.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,86.28449408672799,37.5,1610612762,118,120,2022-10-22T02:27:00Z,6982500,False,-62.0,76.0,1,right,MISS L. Markkanen 9' pullup Shot,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,9.87,Missed,,,,,,,,,,,,,,,,,,
713,PT00M22.30S,2022-10-22T02:21:44.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,118,120,2022-10-22T02:27:00Z,6983750,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,712.0,,,,,,,
714,PT00M22.30S,2022-10-22T02:21:49.8Z,4,REGULAR,foul,personal,['inpenalty'],203482,,,1610612750,118,120,2022-10-22T02:28:24Z,7010000,False,,,0,,K. Olynyk double personal FOUL (6 PF),"[203482, 1626157]",1610612762.0,UTA,double,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,2714.0,6.0,0.0,Towns,1626157.0,,,,,,,,,,,,
719,PT00M22.30S,2022-10-22T02:21:49.8Z,4,REGULAR,foul,personal,[],1626157,,,1610612750,118,120,2022-10-22T02:27:17Z,7025000,False,,,0,,K. Towns double personal FOUL (5 PF),"[1626157, 203482]",1610612750.0,MIN,double,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,2714.0,5.0,0.0,Olynyk,203482.0,,,,,,,,,,,,
716,PT00M22.30S,2022-10-22T02:22:16.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,118,120,2022-10-22T02:27:27Z,7030000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M22.30S,2022-10-22T02:26:48.5Z,4,REGULAR,substitution,out,[],203085,,,1610612750,118,120,2022-10-22T02:27:24Z,7060000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M22.30S,2022-10-22T02:26:48.5Z,4,REGULAR,substitution,out,[],203482,,,1610612750,118,120,2022-10-22T02:27:24Z,7070000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M22.30S,2022-10-22T02:26:48.5Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,118,120,2022-10-22T02:27:24Z,7080000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT00M22.30S,2022-10-22T02:26:48.5Z,4,REGULAR,substitution,in,[],1631117,,,1610612750,118,120,2022-10-22T02:27:24Z,7090000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M20.30S,2022-10-22T02:27:36.2Z,4,REGULAR,jumpball,recovered,[],1626157,,,1610612750,118,120,2022-10-22T02:27:36Z,7100000,False,,,0,,Jump Ball R. Gobert vs. L. Markkanen: Tip to K. Towns,"[1626157, 203497, 1628374]",1610612750.0,MIN,doublefoul,K. Towns,1626157.0,Towns,K. Towns,Gobert,203497.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,,,,,,
728,PT00M20.30S,2022-10-22T02:28:36.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,118,120,2022-10-22T02:28:36Z,7130000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT00M20.30S,2022-10-22T02:28:53.3Z,4,REGULAR,substitution,out,[],1631117,,,1610612750,118,120,2022-10-22T02:29:03Z,7140000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT00M20.30S,2022-10-22T02:28:53.3Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,118,120,2022-10-22T02:29:03Z,7150000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M05.40S,2022-10-22T02:29:28.2Z,4,REGULAR,2pt,Jump Shot,[],1626156,11.514454664914586,74.75490196078431,1610612750,120,120,2022-10-22T02:29:35Z,7160000,False,-124.0,56.0,1,left,D. Russell 13' pullup bank Jump Shot (23 PTS) (K. Towns 2 AST),"[1626156, 1626157]",1610612750.0,MIN,pullup bank,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,13.58,Made,23.0,,,,,,,K. Towns,1626157.0,2.0,,,,,,,,
733,PT00M04.40S,2022-10-22T02:29:36.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,120,120,2022-10-22T02:29:36Z,7180000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT00M04.40S,2022-10-22T02:30:47.7Z,4,REGULAR,substitution,out,[],1626156,,,1610612762,120,120,2022-10-22T02:31:06Z,7190000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT00M04.40S,2022-10-22T02:30:47.7Z,4,REGULAR,substitution,out,[],1626157,,,1610612762,120,120,2022-10-22T02:31:06Z,7200000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT00M04.40S,2022-10-22T02:30:47.7Z,4,REGULAR,substitution,out,[],1629020,,,1610612762,120,120,2022-10-22T02:31:06Z,7210000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT00M04.40S,2022-10-22T02:30:47.7Z,4,REGULAR,substitution,in,[],203085,,,1610612762,120,120,2022-10-22T02:31:06Z,7220000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT00M04.40S,2022-10-22T02:30:47.7Z,4,REGULAR,substitution,in,[],1627752,,,1610612762,120,120,2022-10-22T02:31:06Z,7230000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT00M04.40S,2022-10-22T02:30:47.7Z,4,REGULAR,substitution,in,[],1629012,,,1610612762,120,120,2022-10-22T02:31:06Z,7240000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT00M00.90S,2022-10-22T02:31:21.6Z,4,REGULAR,3pt,Jump Shot,[],1628374,67.36202365308804,65.44117647058823,1610612762,120,120,2022-10-22T02:31:35Z,7250000,False,77.0,254.0,1,right,MISS L. Markkanen 26' step back 3PT,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
741,PT00M00.10S,2022-10-22T02:31:22.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,120,120,2022-10-22T02:31:48Z,7260000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,740.0,,,,,,,
742,PT00M00.00S,2022-10-22T02:31:27.9Z,4,REGULAR,period,end,[],0,,,1610612762,120,120,2022-10-22T02:31:27Z,7270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,PT05M00.00S,2022-10-22T02:32:52.1Z,5,OVERTIME,substitution,out,['startperiod'],203085,,,1610612762,120,120,2022-10-22T02:33:46Z,7280000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
744,PT05M00.00S,2022-10-22T02:32:52.1Z,5,OVERTIME,substitution,out,['startperiod'],1627752,,,1610612762,120,120,2022-10-22T02:33:46Z,7290000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
745,PT05M00.00S,2022-10-22T02:32:52.1Z,5,OVERTIME,substitution,out,['startperiod'],1629012,,,1610612762,120,120,2022-10-22T02:33:46Z,7300000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT05M00.00S,2022-10-22T02:32:52.1Z,5,OVERTIME,substitution,in,['startperiod'],1626156,,,1610612762,120,120,2022-10-22T02:33:46Z,7310000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PT05M00.00S,2022-10-22T02:32:52.1Z,5,OVERTIME,substitution,in,['startperiod'],1626157,,,1610612762,120,120,2022-10-22T02:33:46Z,7320000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
748,PT05M00.00S,2022-10-22T02:32:52.1Z,5,OVERTIME,substitution,in,['startperiod'],1629020,,,1610612762,120,120,2022-10-22T02:33:46Z,7330000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT05M00.00S,2022-10-22T02:34:19.5Z,5,OVERTIME,period,start,[],0,,,0,120,120,2022-10-22T02:34:19Z,7340000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT04M57.00S,2022-10-22T02:34:21.7Z,5,OVERTIME,jumpball,recovered,[],1626157,,,1610612750,120,120,2022-10-22T02:34:21Z,7360000,False,,,0,,Jump Ball R. Gobert vs. L. Markkanen: Tip to K. Towns,"[1626157, 203497, 1628374]",1610612750.0,MIN,startperiod,K. Towns,1626157.0,Towns,K. Towns,Gobert,203497.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,,,,,,,
754,PT04M35.00S,2022-10-22T02:34:44.4Z,5,OVERTIME,2pt,Jump Shot,[],1626157,21.50131406044678,35.294117647058826,1610612750,122,120,2022-10-22T02:34:49Z,7390000,False,74.0,150.0,1,left,K. Towns 16' Jump Shot (23 PTS) (D. Russell 7 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right Center,16.67,Made,23.0,,,,,,,D. Russell,1626156.0,7.0,,,,,,,,
759,PT04M14.00S,2022-10-22T02:35:05.0Z,5,OVERTIME,3pt,Jump Shot,[],203903,69.46452036793693,64.95098039215686,1610612762,122,123,2022-10-22T02:35:11Z,7410000,False,75.0,235.0,1,right,J. Clarkson 24' 3PT pullup (29 PTS) (M. Conley 10 AST),"[203903, 201144]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,24.61,Made,29.0,,,,,,,M. Conley,201144.0,10.0,,,,,,,,
761,PT04M00.00S,2022-10-22T02:35:21.3Z,5,OVERTIME,foul,personal,[],201144,,,1610612750,122,123,2022-10-22T02:35:32Z,7430000,False,,,0,,M. Conley personal FOUL (4 PF),"[201144, 203497]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,1629183.0,4.0,0.0,Gobert,203497.0,,,,,,,,,,,,
769,PT03M48.00S,2022-10-22T02:37:06.8Z,5,OVERTIME,timeout,challenge,['team'],0,,,1610612750,122,123,2022-10-22T02:38:51Z,7510000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,PT03M48.00S,2022-10-22T02:38:51.1Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1626157,12.434296977660972,48.28431372549019,1610612750,124,123,2022-10-22T02:39:17Z,7530000,False,9.0,64.0,1,left,K. Towns 6' turnaround Jump Shot (25 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,25.0,,,,,,,,,,,,,,,,,
827,PT03M36.00S,2022-10-22T02:39:07.8Z,5,OVERTIME,3pt,Jump Shot,[],1627736,72.1419185282523,22.28094362745098,1610612762,124,123,2022-10-22T02:49:58Z,7535000,False,-139.0,209.0,1,right,MISS M. Beasley 25' 3PT - blocked,"[1627736, 1630162]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,Edwards,1630162.0
828,PT03M36.00S,2022-10-22T02:39:07.8Z,5,OVERTIME,block,,[],1630162,,,1610612762,124,123,2022-10-22T02:49:58Z,7537500,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
829,PT03M35.00S,2022-10-22T02:39:08.8Z,5,OVERTIME,rebound,offensive,[],1629020,,,1610612762,124,123,2022-10-22T02:49:58Z,7538750,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:7),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,827.0,9.0,7.0,2.0,,,,
772,PT03M31.00S,2022-10-22T02:39:24.6Z,5,OVERTIME,2pt,Jump Shot,['2ndchance'],1627736,91.67214191852825,17.892156862745097,1610612762,124,125,2022-10-22T02:49:58Z,7540000,False,-161.0,26.0,1,right,M. Beasley 16' Jump Shot (15 PTS) (J. Vanderbilt 4 AST),"[1627736, 1629020]",1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left,16.26,Made,15.0,,,,,,,J. Vanderbilt,1629020.0,4.0,,,,,,,,
774,PT03M13.00S,2022-10-22T02:39:42.4Z,5,OVERTIME,turnover,lost ball,[],1630162,,,1610612750,124,125,2022-10-22T02:39:47Z,7560000,False,,,0,,A. Edwards lost ball TURNOVER (5 TO),"[1630162, 1629020]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.0,,,,,,,,Vanderbilt,1629020.0,,
775,PT03M13.00S,2022-10-22T02:39:42.4Z,5,OVERTIME,steal,,[],1629020,,,1610612762,124,125,2022-10-22T02:39:44Z,7570000,False,,,0,,J. Vanderbilt STEAL (4 STL),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
776,PT02M56.00S,2022-10-22T02:39:58.9Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,90.22667542706965,47.30392156862745,1610612762,124,125,2022-10-22T02:40:09Z,7580000,False,-13.0,39.0,1,right,MISS J. Clarkson driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
777,PT02M51.00S,2022-10-22T02:40:03.9Z,5,OVERTIME,rebound,offensive,[],1628374,,,1610612762,124,125,2022-10-22T02:40:09Z,7590000,False,,,0,,L. Markkanen REBOUND (Off:4 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,776.0,12.0,8.0,4.0,,,,
778,PT02M51.00S,2022-10-22T02:40:04.5Z,5,OVERTIME,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628374,94.40999984741211,50.0,1610612762,124,125,2022-10-22T02:52:33Z,7600000,False,0.0,0.0,1,right,MISS L. Markkanen tip Layup,[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
779,PT02M49.00S,2022-10-22T02:40:06.5Z,5,OVERTIME,rebound,offensive,[],1628374,,,1610612762,124,125,2022-10-22T02:51:50Z,7610000,False,,,0,,L. Markkanen REBOUND (Off:5 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,778.0,13.0,8.0,5.0,,,,
780,PT02M48.00S,2022-10-22T02:40:06.6Z,5,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628374,88.91261498028909,44.11764705882353,1610612762,124,125,2022-10-22T02:40:13Z,7620000,False,-29.0,52.0,1,right,MISS L. Markkanen Jump Shot,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
781,PT02M48.00S,2022-10-22T02:40:06.6Z,5,OVERTIME,rebound,offensive,[],1629020,,,1610612762,124,125,2022-10-22T02:40:13Z,7630000,False,,,0,,J. Vanderbilt REBOUND (Off:3 Def:7),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,780.0,10.0,7.0,3.0,,,,
791,PT02M48.00S,2022-10-22T02:40:08.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629020,93.24901445466492,49.50980392156863,1610612762,124,125,2022-10-22T02:41:25Z,7635000,False,-2.0,11.0,1,right,MISS J. Vanderbilt tip Layup,[1629020],1610612762.0,UTA,tip,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
792,PT02M45.00S,2022-10-22T02:40:11.5Z,5,OVERTIME,rebound,offensive,[],1629020,,,1610612762,124,125,2022-10-22T02:41:25Z,7637500,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:7),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,791.0,11.0,7.0,4.0,,,,
782,PT02M45.00S,2022-10-22T02:40:10.4Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629020,90.75229960578186,44.36274509803921,1610612762,124,125,2022-10-22T02:41:25Z,7640000,False,-28.0,34.0,1,right,MISS J. Vanderbilt tip Layup,[1629020],1610612762.0,UTA,tip,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
783,PT02M44.00S,2022-10-22T02:40:11.4Z,5,OVERTIME,rebound,defensive,[],1626157,,,1610612750,124,125,2022-10-22T02:53:48Z,7650000,False,,,0,,K. Towns REBOUND (Off:3 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,782.0,7.0,4.0,3.0,,,,
785,PT02M38.00S,2022-10-22T02:40:35.2Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1626157,7.046649145860711,40.931372549019606,1610612750,124,125,2022-10-22T02:41:34Z,7670000,False,45.0,14.0,1,left,MISS K. Towns Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,4.73,Missed,,,,,,,,,,,,,,,,,,
786,PT02M36.00S,2022-10-22T02:40:37.2Z,5,OVERTIME,rebound,offensive,[],1626157,,,1610612750,124,125,2022-10-22T02:40:37Z,7680000,False,,,0,,K. Towns REBOUND (Off:4 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,785.0,8.0,4.0,4.0,,,,
787,PT02M35.00S,2022-10-22T02:40:38.9Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,6.652431011826544,46.07843137254902,1610612750,126,125,2022-10-22T02:40:56Z,7690000,False,20.0,10.0,1,left,K. Towns putback Layup (27 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.2,Made,27.0,,,,,,,,,,,,,,,,,
788,PT02M08.00S,2022-10-22T02:41:06.8Z,5,OVERTIME,2pt,Jump Shot,[],1627736,91.40932982917214,13.970588235294118,1610612762,126,125,2022-10-22T02:41:21Z,7700000,False,-180.0,28.0,1,right,MISS M. Beasley 18' pullup Shot,[1627736],1610612762.0,UTA,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left,18.23,Missed,,,,,,,,,,,,,,,,,,
789,PT02M05.00S,2022-10-22T02:41:11.3Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612750,126,125,2022-10-22T02:41:11Z,7710000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,788.0,,,,,,,
793,PT01M55.00S,2022-10-22T02:41:34.5Z,5,OVERTIME,2pt,Jump Shot,[],1626157,11.777266754270697,86.02941176470588,1610612750,126,125,2022-10-22T02:41:42Z,7730000,False,-180.0,58.0,1,left,MISS K. Towns 18' turnaround Shot,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,18.93,Missed,,,,,,,,,,,,,,,,,,
794,PT01M51.00S,2022-10-22T02:41:38.5Z,5,OVERTIME,rebound,defensive,[],1629020,,,1610612762,126,125,2022-10-22T02:41:41Z,7740000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:8),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,793.0,12.0,8.0,4.0,,,,
795,PT01M34.00S,2022-10-22T02:41:55.2Z,5,OVERTIME,3pt,Jump Shot,[],1628374,70.38436268068331,19.607843137254903,1610612762,126,125,2022-10-22T02:42:00Z,7750000,False,-152.0,226.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
796,PT01M31.00S,2022-10-22T02:41:58.2Z,5,OVERTIME,rebound,defensive,[],1626156,,,1610612750,126,125,2022-10-22T02:42:00Z,7760000,False,,,0,,D. Russell REBOUND (Off:1 Def:4),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,795.0,5.0,4.0,1.0,,,,
797,PT01M14.00S,2022-10-22T02:42:15.0Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1626157,18.74178712220762,49.50980392156863,1610612750,126,125,2022-10-22T02:42:19Z,7770000,False,2.0,124.0,1,left,MISS K. Towns 12' floating Shot,[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,12.37,Missed,,,,,,,,,,,,,,,,,,
798,PT01M10.00S,2022-10-22T02:42:19.0Z,5,OVERTIME,rebound,defensive,[],1629020,,,1610612762,126,125,2022-10-22T02:42:19Z,7780000,False,,,0,,J. Vanderbilt REBOUND (Off:4 Def:9),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,797.0,13.0,9.0,4.0,,,,
800,PT01M01.00S,2022-10-22T02:42:53.4Z,5,OVERTIME,3pt,Jump Shot,[],201144,77.4802890932983,11.27450980392157,1610612762,126,128,2022-10-22T02:42:58Z,7800000,False,-194.0,159.0,1,right,M. Conley 25' 3PT  (12 PTS) (J. Clarkson 6 AST),"[201144, 203903]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.07,Made,12.0,,,,,,,J. Clarkson,203903.0,6.0,,,,,,,,
802,PT01M01.00S,2022-10-22T02:43:01.5Z,5,OVERTIME,timeout,full,['team'],0,,,1610612750,126,128,2022-10-22T02:43:01Z,7820000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,PT00M41.20S,2022-10-22T02:44:59.6Z,5,OVERTIME,2pt,Jump Shot,[],1626156,21.23850197109067,55.88235294117647,1610612750,126,128,2022-10-22T02:45:06Z,7830000,False,-29.0,147.0,1,left,MISS D. Russell 15' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,15.0,Missed,,,,,,,,,,,,,,,,,,
