actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
345,PT10M15.00S,2022-11-05T03:30:49.6Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,56,66,2022-11-05T03:30:49Z,3350000,,,0,,B. Lopez REBOUND (Off:3 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,344.0,6.0,3.0,3.0,,,,,,,,,,,,
346,PT10M02.00S,2022-11-05T03:31:02.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,92.46057818659659,48.77450980392157,1610612749,56,66,2022-11-05T03:31:07Z,3360000,-6.0,18.0,1,right,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
347,PT09M59.00S,2022-11-05T03:31:05.2Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,56,66,2022-11-05T03:31:07Z,3370000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,346.0,1.0,1.0,0.0,,,,,,,,,,,,
349,PT09M58.00S,2022-11-05T03:31:06.0Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612750,56,66,2022-11-05T03:31:12Z,3390000,,,0,,D. Russell lost ball TURNOVER (1 TO),"[1626156, 1628975]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Carter,1628975.0
350,PT09M58.00S,2022-11-05T03:31:06.0Z,3,REGULAR,steal,,[],1628975,,,1610612749,56,66,2022-11-05T03:31:10Z,3400000,,,0,,J. Carter STEAL (1 STL),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
351,PT09M53.00S,2022-11-05T03:31:11.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,92.06636005256242,5.392156862745098,1610612749,56,66,2022-11-05T03:36:37Z,3410000,-223.0,22.0,1,right,MISS J. Carter pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,22.41,Missed,,,,,,,,,,,,,,,,,,
352,PT09M50.00S,2022-11-05T03:31:14.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,56,66,2022-11-05T03:31:17Z,3420000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,351.0,4.0,4.0,0.0,,,,,,,,,,,,
353,PT09M48.00S,2022-11-05T03:31:15.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630183,7.440867279894875,50.245098039215684,1610612750,56,66,2022-11-05T03:38:07Z,3430000,-1.0,17.0,1,left,MISS J. McDaniels running alley-oop DUNK,[1630183],1610612750.0,MIN,running alley-oop,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
354,PT09M46.00S,2022-11-05T03:31:17.8Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,56,66,2022-11-05T03:38:07Z,3440000,,,0,,B. Lopez REBOUND (Off:3 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,353.0,7.0,4.0,3.0,,,,,,,,,,,,
355,PT09M38.00S,2022-11-05T03:31:25.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,92.06636005256242,45.34313725490196,1610612749,56,66,2022-11-05T03:31:31Z,3450000,-23.0,22.0,1,right,MISS G. Allen driving Layup - blocked,"[1628960, 203497]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.21,Missed,Gobert,203497.0,,,,,,,,,,,,,,,,
356,PT09M38.00S,2022-11-05T03:31:25.6Z,3,REGULAR,block,,[],203497,,,1610612749,56,66,2022-11-05T03:31:27Z,3460000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
357,PT09M36.00S,2022-11-05T03:31:27.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,56,66,2022-11-05T03:31:31Z,3470000,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,355.0,5.0,5.0,0.0,,,,,,,,,,,,
358,PT09M29.00S,2022-11-05T03:31:35.6Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,56,66,2022-11-05T03:31:41Z,3480000,,,0,,J. McDaniels bad pass TURNOVER (4 TO),"[1630183, 1628960]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,4.0,,,,,Allen,1628960.0
359,PT09M29.00S,2022-11-05T03:31:35.6Z,3,REGULAR,steal,,[],1628960,,,1610612749,56,66,2022-11-05T03:31:37Z,3490000,,,0,,G. Allen STEAL (1 STL),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
360,PT09M24.00S,2022-11-05T03:31:40.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628960,71.96123521681997,77.94117647058823,1610612749,56,69,2022-11-05T03:39:27Z,3500000,140.0,211.0,1,right,G. Allen 25' 3PT running (6 PTS) (J. Carter 2 AST),"[1628960, 1628975]",1610612749.0,MIL,running,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,,,6.0,J. Carter,1628975.0,2.0,,,,,,,,
362,PT09M21.00S,2022-11-05T03:31:53.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,56,69,2022-11-05T03:31:53Z,3520000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT09M21.00S,2022-11-05T03:34:14.0Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,56,69,2022-11-05T03:34:35Z,3530000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT09M21.00S,2022-11-05T03:34:14.0Z,3,REGULAR,substitution,in,[],203937,,,1610612750,56,69,2022-11-05T03:34:35Z,3540000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT09M05.00S,2022-11-05T03:35:23.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.5722733245729295,53.431372549019606,1610612750,58,69,2022-11-05T03:40:04Z,3550000,-17.0,19.0,1,left,R. Gobert cutting DUNK (4 PTS) (K. Towns 4 AST),"[203497, 1626157]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,,,4.0,K. Towns,1626157.0,4.0,,,,,,,,
367,PT08M40.00S,2022-11-05T03:35:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.93495400788436,51.225490196078425,1610612749,58,71,2022-11-05T03:35:52Z,3570000,6.0,23.0,1,right,G. Antetokounmpo driving Layup (14 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.41,Made,,,,,,,14.0,,,,,,,,,,,
368,PT08M20.00S,2022-11-05T03:36:08.4Z,3,REGULAR,3pt,Jump Shot,[],1626156,33.065045992115635,66.42156862745098,1610612750,58,71,2022-11-05T03:36:15Z,3580000,-82.0,258.0,1,left,MISS D. Russell 27' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,27.1,Missed,,,,,,,,,,,,,,,,,,
369,PT08M15.00S,2022-11-05T03:36:13.4Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,58,71,2022-11-05T04:02:30Z,3590000,,,0,,J. Holiday REBOUND (Off:1 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,368.0,5.0,4.0,1.0,,,,,,,,,,,,
372,PT08M05.00S,2022-11-05T03:36:23.3Z,3,REGULAR,3pt,Jump Shot,[],201572,67.09921156373193,49.26470588235294,1610612749,58,74,2022-11-05T03:36:27Z,3620000,-4.0,257.0,1,right,B. Lopez 25' 3PT  (7 PTS) (J. Holiday 4 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.68,Made,,,,,,,7.0,J. Holiday,201950.0,4.0,,,,,,,,
374,PT07M46.00S,2022-11-05T03:36:41.8Z,3,REGULAR,3pt,Jump Shot,[],203497,32.933639947437584,52.20588235294118,1610612750,58,74,2022-11-05T03:36:46Z,3640000,-11.0,257.0,1,left,MISS R. Gobert 25' 3PT,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
375,PT07M45.00S,2022-11-05T03:36:44.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,58,74,2022-11-05T03:36:44Z,3650000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,374.0,,,,,,,,,,,,,,,
377,PT07M45.00S,2022-11-05T03:36:48.9Z,3,REGULAR,substitution,out,[],201572,,,1610612749,58,74,2022-11-05T03:36:54Z,3670000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT07M45.00S,2022-11-05T03:36:48.9Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,58,74,2022-11-05T03:36:54Z,3680000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M29.00S,2022-11-05T03:37:19.1Z,3,REGULAR,2pt,Jump Shot,[],203507,79.31997371879106,31.372549019607842,1610612749,58,74,2022-11-05T03:37:22Z,3690000,-93.0,142.0,1,right,MISS G. Antetokounmpo 16' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,16.97,Missed,,,,,,,,,,,,,,,,,,
380,PT07M27.00S,2022-11-05T03:37:21.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,58,74,2022-11-05T03:37:22Z,3700000,,,0,,R. Gobert REBOUND (Off:1 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Left Center,,,,,379.0,7.0,6.0,1.0,,,,,,,,,,,,
381,PT07M14.00S,2022-11-05T03:37:34.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.783837056504599,50.0,1610612750,60,74,2022-11-05T03:37:37Z,3710000,0.0,11.0,1,left,A. Edwards driving Layup (16 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,16.0,,,,,,,,,,,
382,PT07M03.00S,2022-11-05T03:37:44.7Z,3,REGULAR,3pt,Jump Shot,[],201950,67.36202365308804,57.84313725490197,1610612749,60,74,2022-11-05T03:37:48Z,3720000,39.0,254.0,1,right,MISS J. Holiday 25' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
383,PT07M01.00S,2022-11-05T03:37:46.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,60,74,2022-11-05T03:37:48Z,3730000,,,0,,R. Gobert REBOUND (Off:1 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,382.0,8.0,7.0,1.0,,,,,,,,,,,,
384,PT06M50.00S,2022-11-05T03:37:58.8Z,3,REGULAR,2pt,Jump Shot,[],1626156,7.046649145860711,68.87254901960785,1610612750,60,74,2022-11-05T03:38:05Z,3740000,-94.0,14.0,1,left,MISS D. Russell 9' floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,9.54,Missed,,,,,,,,,,,,,,,,,,
385,PT06M47.00S,2022-11-05T03:38:01.8Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612750,60,74,2022-11-05T03:38:05Z,3750000,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,384.0,2.0,1.0,1.0,,,,,,,,,,,,
386,PT06M47.00S,2022-11-05T03:38:01.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626156,5.590000152587891,50.0,1610612750,60,74,2022-11-05T03:59:35Z,3760000,0.0,0.0,1,left,MISS D. Russell tip Layup,[1626156],1610612750.0,MIN,tip,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
387,PT06M46.00S,2022-11-05T03:38:02.7Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,60,74,2022-11-05T04:04:20Z,3770000,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,386.0,9.0,7.0,2.0,,,,,,,,,,,,
388,PT06M42.00S,2022-11-05T03:38:06.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,27.151773981603156,16.911764705882355,1610612750,60,74,2022-11-05T03:38:12Z,3780000,165.0,203.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
389,PT06M38.00S,2022-11-05T03:38:10.8Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,60,74,2022-11-05T04:10:22Z,3790000,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,388.0,10.0,7.0,3.0,,,,,,,,,,,,
390,PT06M38.00S,2022-11-05T03:38:35.7Z,3,REGULAR,foul,offensive,[],203937,,,1610612750,60,74,2022-11-05T04:14:05Z,3800000,,,0,,K. Anderson offensive FOUL (2 PF),"[203937, 201950]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2004.0,,2.0,0.0,Holiday,201950.0,,
585,PT06M38.00S,2022-11-05T03:38:35.7Z,3,REGULAR,turnover,offensive foul,[],203937,,,1610612750,60,74,2022-11-05T04:14:05Z,3815000,,,0,,K. Anderson offensive foul TURNOVER (1 TO),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2004.0,1.0,,,,,,
392,PT06M25.00S,2022-11-05T03:38:43.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203507,86.41590013140605,45.83333333333333,1610612749,60,74,2022-11-05T03:38:35Z,3820000,-21.0,75.0,1,right,MISS G. Antetokounmpo 7' driving floating Shot - blocked,"[203507, 203937]",1610612749.0,MIL,driving floating,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,Anderson,203937.0,,,,,,,,,,,,,,,,
393,PT06M25.00S,2022-11-05T03:38:43.7Z,3,REGULAR,block,,[],203937,,,1610612749,60,74,2022-11-05T03:38:46Z,3830000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT06M23.00S,2022-11-05T03:38:45.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,60,74,2022-11-05T03:39:08Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,392.0,,,,,,,,,,,,,,,
395,PT06M23.00S,2022-11-05T03:38:57.2Z,3,REGULAR,violation,kicked ball,[],1626157,,,1610612749,60,74,2022-11-05T03:39:20Z,3850000,,,0,,K. Towns kicked ball VIOLATION,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,2005.0,,,,,,,
396,PT06M23.00S,2022-11-05T03:38:59.8Z,3,REGULAR,substitution,out,[],203497,,,1610612749,60,74,2022-11-05T03:39:03Z,3860000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M23.00S,2022-11-05T03:38:59.8Z,3,REGULAR,substitution,in,[],1629675,,,1610612749,60,74,2022-11-05T03:39:03Z,3870000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M14.00S,2022-11-05T03:39:20.0Z,3,REGULAR,foul,personal,['2freethrow'],1630162,,,1610612749,60,74,2022-11-05T03:39:36Z,3880000,,,0,,A. Edwards shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630162, 203507]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,3.0,0.0,Antetokounmpo,203507.0,,
402,PT06M14.00S,2022-11-05T03:40:04.6Z,3,REGULAR,substitution,out,[],1628975,,,1610612749,60,74,2022-11-05T03:40:08Z,3920000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M14.00S,2022-11-05T03:40:04.6Z,3,REGULAR,substitution,in,[],201588,,,1610612749,60,74,2022-11-05T03:40:08Z,3930000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M14.00S,2022-11-05T03:40:23.8Z,3,REGULAR,freethrow,1 of 2,"['2ndchance', 'fromturnover']",203507,,,1610612749,60,74,2022-11-05T03:38:35Z,3932500,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
401,PT06M14.00S,2022-11-05T03:40:23.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,60,74,2022-11-05T03:55:20Z,3933750,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,
404,PT06M14.00S,2022-11-05T03:40:23.8Z,3,REGULAR,freethrow,2 of 2,"['2ndchance', 'fromturnover']",203507,,,1610612749,60,74,2022-11-05T03:38:35Z,3934375,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
405,PT06M14.00S,2022-11-05T03:40:23.8Z,3,REGULAR,rebound,offensive,[],1628960,,,1610612749,60,74,2022-11-05T03:55:20Z,3934687,,,0,,G. Allen REBOUND (Off:3 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,404.0,5.0,2.0,3.0,,,,,,,,,,,,
406,PT06M13.00S,2022-11-05T03:40:32.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628960,94.40999984741211,50.0,1610612749,60,76,2022-11-05T04:16:44Z,3935000,0.0,0.0,1,right,G. Allen tip Layup (8 PTS),[1628960],1610612749.0,MIL,tip,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,8.0,,,,,,,,,,,
407,PT05M58.00S,2022-11-05T03:40:42.8Z,3,REGULAR,turnover,bad pass,[],1626156,,,1610612750,60,76,2022-11-05T03:41:15Z,3970000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 201950]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,2.0,,,,,Holiday,201950.0
408,PT05M58.00S,2022-11-05T03:40:42.8Z,3,REGULAR,steal,,[],201950,,,1610612749,60,76,2022-11-05T03:40:46Z,3980000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
409,PT05M55.00S,2022-11-05T03:40:47.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201950,94.1688567674113,51.71568627450981,1610612749,60,78,2022-11-05T04:17:13Z,3990000,9.0,2.0,1,right,J. Holiday running Layup (23 PTS),[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,23.0,,,,,,,,,,,
410,PT05M55.00S,2022-11-05T03:40:52.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,60,78,2022-11-05T03:40:52Z,4000000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M55.00S,2022-11-05T03:43:33.8Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,60,78,2022-11-05T03:44:01Z,4010000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M55.00S,2022-11-05T03:43:33.8Z,3,REGULAR,substitution,out,[],1628960,,,1610612750,60,78,2022-11-05T03:44:01Z,4020000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M55.00S,2022-11-05T03:43:33.8Z,3,REGULAR,substitution,out,[],203507,,,1610612750,60,78,2022-11-05T03:44:01Z,4030000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M55.00S,2022-11-05T03:43:33.8Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,60,78,2022-11-05T03:44:01Z,4040000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M55.00S,2022-11-05T03:43:33.8Z,3,REGULAR,substitution,in,[],201572,,,1610612750,60,78,2022-11-05T03:44:01Z,4050000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M55.00S,2022-11-05T03:43:33.8Z,3,REGULAR,substitution,in,[],1629670,,,1610612750,60,78,2022-11-05T03:44:01Z,4060000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M40.00S,2022-11-05T03:44:28.8Z,3,REGULAR,foul,personal,['2freethrow'],1629670,,,1610612750,60,78,2022-11-05T03:44:35Z,4070000,,,0,,J. Nwora shooting personal FOUL (1 PF) (Anderson 2 FT),"[1629670, 203937]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,1.0,0.0,Anderson,203937.0,,
419,PT05M40.00S,2022-11-05T03:44:53.9Z,3,REGULAR,freethrow,1 of 2,[],203937,,,1610612750,61,78,2022-11-05T03:44:53Z,4090000,,,0,,K. Anderson Free Throw 1 of 2 (1 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
420,PT05M40.00S,2022-11-05T03:45:09.6Z,3,REGULAR,freethrow,2 of 2,[],203937,,,1610612750,62,78,2022-11-05T03:45:09Z,4100000,,,0,,K. Anderson Free Throw 2 of 2 (2 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
421,PT05M22.00S,2022-11-05T03:45:30.0Z,3,REGULAR,foul,personal,[],1626157,,,1610612749,62,78,2022-11-05T03:45:45Z,4110000,,,0,,K. Towns personal FOUL (2 PF),"[1626157, 201572]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,202007.0,,2.0,0.0,Lopez,201572.0,,
423,PT05M15.00S,2022-11-05T03:45:54.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626171,94.03745072273325,50.98039215686274,1610612749,62,80,2022-11-05T03:45:59Z,4130000,5.0,4.0,1,right,B. Portis cutting DUNK (11 PTS) (J. Holiday 5 AST),"[1626171, 201950]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,11.0,J. Holiday,201950.0,5.0,,,,,,,,
425,PT05M01.00S,2022-11-05T03:46:09.5Z,3,REGULAR,2pt,Jump Shot,[],1626157,15.193823915900131,81.37254901960785,1610612750,64,80,2022-11-05T04:19:08Z,4150000,-157.0,90.0,1,left,K. Towns 18' Jump Shot (14 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,18.1,Made,,,,,,,14.0,K. Anderson,203937.0,1.0,,,,,,,,
427,PT04M47.00S,2022-11-05T03:46:25.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,94.03745072273325,49.26470588235294,1610612749,64,82,2022-11-05T03:46:32Z,4170000,-4.0,4.0,1,right,J. Holiday driving Layup (25 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,25.0,,,,,,,,,,,
428,PT04M47.00S,2022-11-05T03:46:28.4Z,3,REGULAR,foul,personal,['1freethrow'],1629669,,,1610612749,64,82,2022-11-05T04:14:05Z,4180000,,,0,,J. Nowell shooting personal FOUL (2 PF) (Holiday 1 FT),"[1629669, 201950]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2004.0,,2.0,0.0,Holiday,201950.0,,
