actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
512,PT09M46.00S,2023-01-01T02:58:15.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628977,95.0886990801577,55.88235294117647,1610612765,92,94,2023-01-01T02:58:21Z,5060000,False,29.0,-6.0,1,right,MISS H. Diallo driving Layup,[1628977],1610612765.0,DET,,driving,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,Missed,,3.01,,,,,,,,,,,,
513,PT09M42.00S,2023-01-01T02:58:19.3Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,92,94,2023-01-01T02:58:21Z,5070000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:6),[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,512.0,9.0,6.0,3.0,,,,,,,,
514,PT09M42.00S,2023-01-01T02:58:18.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,94.40999984741211,50.0,1610612765,92,96,2023-01-01T02:58:47Z,5080000,False,0.0,0.0,1,right,M. Bagley III putback Layup (16 PTS),[1628963],1610612765.0,DET,,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,Made,16.0,0.0,,,,,,,,,,,,
515,PT09M39.00S,2023-01-01T02:58:35.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,92,96,2023-01-01T02:58:35Z,5090000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M39.00S,2023-01-01T03:00:26.1Z,4,REGULAR,substitution,out,[],1629669,,,1610612750,92,96,2023-01-01T03:00:46Z,5100000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M39.00S,2023-01-01T03:00:26.1Z,4,REGULAR,substitution,out,[],203937,,,1610612750,92,96,2023-01-01T03:00:46Z,5110000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT09M39.00S,2023-01-01T03:00:26.1Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,92,96,2023-01-01T03:00:46Z,5120000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M39.00S,2023-01-01T03:00:26.1Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,92,96,2023-01-01T03:00:46Z,5130000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M29.00S,2023-01-01T03:01:27.7Z,4,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,92,96,2023-01-01T03:01:33Z,5140000,False,,,0,,R. Gobert lost ball out-of-bounds TURNOVER (3 TO),[203497],1610612750.0,MIN,202035.0,lost ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,,,,,,,
521,PT09M19.00S,2023-01-01T03:01:38.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628963,84.44480946123521,49.50980392156863,1610612765,92,98,2023-01-01T03:01:43Z,5150000,False,-2.0,94.0,1,right,M. Bagley III 9' Jump Shot (18 PTS) (C. Joseph 4 AST),"[1628963, 202709]",1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,Made,18.0,9.37,,,,,,C. Joseph,202709.0,4.0,,,,
523,PT09M05.00S,2023-01-01T03:01:52.1Z,4,REGULAR,2pt,Jump Shot,[],1630162,19.267411300919843,24.019607843137255,1610612750,92,98,2023-01-01T03:01:56Z,5170000,False,130.0,129.0,1,left,MISS A. Edwards 18' pullup Shot,[1630162],1610612750.0,MIN,,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,Missed,,18.28,,,,,,,,,,,,
524,PT09M02.00S,2023-01-01T03:01:55.1Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,92,98,2023-01-01T03:01:56Z,5180000,False,,,0,,H. Diallo REBOUND (Off:2 Def:3),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Right Center,,,,,,,,523.0,5.0,3.0,2.0,,,,,,,,
525,PT09M00.00S,2023-01-01T03:01:58.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1628977,93.51182654402102,49.50980392156863,1610612765,92,100,2023-01-01T03:02:13Z,5190000,False,-2.0,8.0,1,right,H. Diallo running Layup (8 PTS),[1628977],1610612765.0,DET,,running,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,Made,8.0,0.89,,,,,,,,,,,,
526,PT09M00.00S,2023-01-01T03:02:02.7Z,4,REGULAR,violation,defensive goaltending,[],1630183,,,1610612765,92,100,2023-01-01T03:02:13Z,5200000,False,,,0,,J. McDaniels defensive goaltending VIOLATION,[1630183],1610612750.0,MIN,1628954.0,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M41.00S,2023-01-01T03:02:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.376478318002626,53.92156862745098,1610612750,92,100,2023-01-01T03:02:30Z,5210000,False,-20.0,101.0,1,left,MISS D. Russell 10' turnaround Shot,[1626156],1610612750.0,MIN,,turnaround,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,Missed,,10.33,,,,,,,,,,,,
528,PT08M39.00S,2023-01-01T03:02:29.3Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,92,100,2023-01-01T03:02:30Z,5220000,False,,,0,,C. Joseph REBOUND (Off:0 Def:4),[202709],1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,527.0,4.0,4.0,0.0,,,,,,,,
529,PT08M35.00S,2023-01-01T03:02:32.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203585,82.34231274638634,7.107843137254902,1610612765,92,103,2023-01-01T03:02:37Z,5230000,False,-214.0,113.0,1,right,R. McGruder 24' 3PT  (11 PTS) (C. Joseph 5 AST),"[203585, 202709]",1610612765.0,DET,,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Left Center,,,,,Made,11.0,24.27,,,,,,C. Joseph,202709.0,5.0,,,,
531,PT08M14.00S,2023-01-01T03:02:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,8.360709592641262,56.127450980392155,1610612750,92,103,2023-01-01T03:03:06Z,5250000,False,-31.0,26.0,1,left,MISS J. McDaniels Layup - blocked,"[1630183, 1628963]",1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,Missed,,4.02,,,,,,,,,Bagley III,1628963.0,,
532,PT08M14.00S,2023-01-01T03:02:53.6Z,4,REGULAR,block,,[],1628963,,,1610612750,92,103,2023-01-01T03:02:55Z,5260000,False,,,0,,M. Bagley III BLOCK (2 BLK),[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
533,PT08M14.00S,2023-01-01T03:02:53.6Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,92,103,2023-01-01T03:03:06Z,5270000,False,,,0,,C. Joseph REBOUND (Off:0 Def:5),[202709],1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,531.0,5.0,5.0,0.0,,,,,,,,
534,PT08M14.00S,2023-01-01T03:03:05.3Z,4,REGULAR,foul,personal,[],1630183,,,1610612765,92,103,2023-01-01T03:03:12Z,5280000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 202709]",1610612750.0,MIN,2004.0,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,2.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,
536,PT08M14.00S,2023-01-01T03:03:10.1Z,4,REGULAR,substitution,out,[],203085,,,1610612765,92,103,2023-01-01T03:03:12Z,5300000,False,,,0,,SUB out: A. Rivers,[203085],1610612750.0,MIN,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M14.00S,2023-01-01T03:03:10.1Z,4,REGULAR,substitution,in,[],203937,,,1610612765,92,103,2023-01-01T03:03:12Z,5310000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M58.00S,2023-01-01T03:03:39.0Z,4,REGULAR,2pt,Jump Shot,[],1628977,88.91261498028909,21.568627450980394,1610612765,92,103,2023-01-01T03:03:44Z,5320000,False,-142.0,52.0,1,right,MISS H. Diallo 15' pullup bank Shot,[1628977],1610612765.0,DET,,pullup bank,,,Diallo,H. Diallo,,,,,Mid-Range,8-16 Left,,,,,Missed,,15.13,,,,,,,,,,,,
539,PT07M55.00S,2023-01-01T03:03:42.0Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,92,103,2023-01-01T03:03:44Z,5330000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,,538.0,7.0,5.0,2.0,,,,,,,,
540,PT07M51.00S,2023-01-01T03:03:53.1Z,4,REGULAR,foul,personal,[],202692,,,1610612750,92,103,2023-01-01T03:03:58Z,5340000,False,,,0,,A. Burks personal FOUL (1 PF),"[202692, 203497]",1610612765.0,DET,1628954.0,,,,Burks,A. Burks,,,,,Mid-Range,16-24 Right Center,1.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
542,PT07M43.00S,2023-01-01T03:04:14.7Z,4,REGULAR,foul,personal,['2freethrow'],202692,,,1610612750,92,103,2023-01-01T03:04:20Z,5360000,False,,,0,,A. Burks shooting personal FOUL (2 PF) (Edwards 2 FT),"[202692, 1630162]",1610612765.0,DET,202035.0,shooting,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
544,PT07M43.00S,2023-01-01T03:04:36.6Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,93,103,2023-01-01T03:04:36Z,5380000,False,,,0,,A. Edwards Free Throw 1 of 2 (25 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
545,PT07M43.00S,2023-01-01T03:04:54.2Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,94,103,2023-01-01T03:04:54Z,5390000,False,,,0,,A. Edwards Free Throw 2 of 2 (26 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
546,PT07M38.00S,2023-01-01T03:05:09.0Z,4,REGULAR,foul,offensive,[],1628977,,,1610612765,94,103,2023-01-01T03:05:17Z,5400000,False,,,0,,H. Diallo offensive FOUL (1 PF),"[1628977, 203937]",1610612765.0,DET,2004.0,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Center,1.0,0.0,Anderson,203937.0,,,,,,,,,,,,,,,
548,PT07M38.00S,2023-01-01T03:05:09.0Z,4,REGULAR,turnover,offensive foul,[],1628977,,,1610612765,94,103,2023-01-01T03:05:09Z,5420000,False,,,0,,H. Diallo offensive foul TURNOVER (1 TO),[1628977],1610612765.0,DET,2004.0,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,,,,,
549,PT07M19.00S,2023-01-01T03:05:41.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,32.40801576872536,60.29411764705882,1610612750,94,103,2023-01-01T03:05:50Z,5430000,False,-51.0,252.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,Missed,,25.73,,,,,,,,,,,,
550,PT07M17.00S,2023-01-01T03:05:43.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,94,103,2023-01-01T03:05:50Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,549.0,,,,,,,,,,,
552,PT07M09.00S,2023-01-01T03:06:12.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626156,31.750985545335087,22.54901960784314,1610612750,94,103,2023-01-01T03:06:35Z,5460000,False,137.0,246.0,1,left,MISS D. Russell 28' 3PT,[1626156],1610612750.0,MIN,,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,Missed,,28.17,,,,,,,,,,,,
553,PT07M05.00S,2023-01-01T03:06:15.7Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,94,103,2023-01-01T03:06:15Z,5470000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:7),[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,552.0,10.0,7.0,3.0,,,,,,,,
554,PT06M51.00S,2023-01-01T03:06:30.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,80.23981603153744,44.36274509803921,1610612765,94,103,2023-01-01T03:06:40Z,5480000,False,-28.0,133.0,1,right,MISS C. Joseph 13' fadeaway Shot,[202709],1610612765.0,DET,,fadeaway,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,Missed,,13.62,,,,,,,,,,,,
555,PT06M51.00S,2023-01-01T03:06:30.3Z,4,REGULAR,rebound,offensive,[],203585,,,1610612765,94,103,2023-01-01T03:06:40Z,5490000,False,,,0,,R. McGruder REBOUND (Off:1 Def:1),[203585],1610612765.0,DET,,,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,554.0,2.0,1.0,1.0,,,,,,,,
556,PT06M41.00S,2023-01-01T03:06:40.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202692,70.77858081471747,76.7156862745098,1610612765,94,103,2023-01-01T03:06:45Z,5500000,False,134.0,222.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,,,Missed,,25.93,,,,,,,,,,,,
557,PT06M38.00S,2023-01-01T03:06:43.2Z,4,REGULAR,rebound,offensive,[],203585,,,1610612765,94,103,2023-01-01T03:06:45Z,5510000,False,,,0,,R. McGruder REBOUND (Off:2 Def:1),[203585],1610612765.0,DET,,,,,McGruder,R. McGruder,,,,,Above the Break 3,24+ Right Center,,,,,,,,556.0,3.0,1.0,2.0,,,,,,,,
558,PT06M32.00S,2023-01-01T03:06:50.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203585,85.3646517739816,96.56862745098039,1610612765,94,103,2023-01-01T03:07:19Z,5520000,False,233.0,85.0,1,right,MISS R. McGruder 24' 3PT,[203585],1610612765.0,DET,,,,,McGruder,R. McGruder,,,,,Right Corner 3,24+ Right,,,,,Missed,,24.79,,,,,,,,,,,,
559,PT06M30.00S,2023-01-01T03:06:52.9Z,4,REGULAR,rebound,offensive,[],1628977,,,1610612765,94,103,2023-01-01T03:07:19Z,5530000,False,,,0,,H. Diallo REBOUND (Off:3 Def:3),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,Right Corner 3,24+ Right,,,,,,,,558.0,6.0,3.0,3.0,,,,,,,,
560,PT06M29.00S,2023-01-01T03:06:57.2Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612765,94,103,2023-01-01T03:07:02Z,5540000,False,,,0,,K. Anderson shooting personal FOUL (2 PF) (Diallo 2 FT),"[203937, 1628977]",1610612750.0,MIN,202035.0,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,
562,PT06M29.00S,2023-01-01T03:07:27.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628977,,,1610612765,94,104,2023-01-01T03:07:53Z,5560000,False,,,0,,H. Diallo Free Throw 1 of 2 (9 PTS),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
563,PT06M29.00S,2023-01-01T03:07:27.9Z,4,REGULAR,substitution,out,[],203585,,,1610612765,94,104,2023-01-01T03:07:30Z,5570000,False,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M29.00S,2023-01-01T03:07:27.9Z,4,REGULAR,substitution,in,[],202711,,,1610612765,94,104,2023-01-01T03:07:30Z,5580000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M29.00S,2023-01-01T03:07:27.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628977,,,1610612765,94,104,2023-01-01T03:07:53Z,5590000,False,,,0,,MISS H. Diallo Free Throw 2 of 2,[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
566,PT06M27.00S,2023-01-01T03:07:29.1Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,94,104,2023-01-01T03:07:53Z,5600000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:3),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,565.0,6.0,3.0,3.0,,,,,,,,
567,PT06M07.00S,2023-01-01T03:08:09.9Z,4,REGULAR,2pt,Jump Shot,[],1626156,21.369908015768726,54.65686274509803,1610612750,96,104,2023-01-01T03:08:13Z,5610000,False,-23.0,148.0,1,left,D. Russell 15' turnaround fadeaway Jump Shot (25 PTS),[1626156],1610612750.0,MIN,,turnaround fadeaway,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,,,,,Made,25.0,15.02,,,,,,,,,,,,
568,PT05M51.00S,2023-01-01T03:08:25.6Z,4,REGULAR,3pt,Jump Shot,[],1628963,67.7562417871222,49.26470588235294,1610612765,96,104,2023-01-01T03:08:30Z,5620000,False,-4.0,251.0,1,right,MISS M. Bagley III 25' 3PT,[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,,Missed,,25.06,,,,,,,,,,,,
569,PT05M47.00S,2023-01-01T03:08:29.6Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,96,104,2023-01-01T03:08:30Z,5630000,False,,,0,,K. Anderson REBOUND (Off:2 Def:3),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,568.0,5.0,3.0,2.0,,,,,,,,
570,PT05M39.00S,2023-01-01T03:08:38.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.703679369250986,52.20588235294118,1610612750,98,104,2023-01-01T03:08:41Z,5640000,False,-11.0,20.0,1,left,A. Edwards driving reverse Layup (28 PTS),[1630162],1610612750.0,MIN,,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,Made,28.0,2.27,,,,,,,,,,,,
571,PT05M31.00S,2023-01-01T03:08:51.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,98,104,2023-01-01T03:08:51Z,5650000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M31.00S,2023-01-01T03:10:56.3Z,4,REGULAR,substitution,out,[],1628963,,,1610612765,98,104,2023-01-01T03:11:07Z,5660000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M31.00S,2023-01-01T03:10:56.3Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,98,104,2023-01-01T03:11:07Z,5670000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M17.00S,2023-01-01T03:11:54.0Z,4,REGULAR,3pt,Jump Shot,[],202711,66.83639947437582,33.088235294117645,1610612765,98,104,2023-01-01T03:12:36Z,5680000,False,-85.0,259.0,1,right,MISS B. Bogdanovic 27' 3PT,[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,Missed,,27.27,,,,,,,,,,,,
575,PT05M13.00S,2023-01-01T03:11:57.5Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,98,104,2023-01-01T03:11:57Z,5690000,False,,,0,,A. Edwards REBOUND (Off:0 Def:7),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,574.0,7.0,7.0,0.0,,,,,,,,
576,PT04M58.00S,2023-01-01T03:12:11.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,14.273981603153747,51.225490196078425,1610612750,98,104,2023-01-01T03:12:40Z,5700000,False,-6.0,82.0,1,left,MISS A. Edwards 8' running Shot,[1630162],1610612750.0,MIN,,running,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,Missed,,8.19,,,,,,,,,,,,
577,PT04M56.00S,2023-01-01T03:12:13.9Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,98,104,2023-01-01T03:12:40Z,5710000,False,,,0,,H. Diallo REBOUND (Off:3 Def:4),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,576.0,7.0,4.0,3.0,,,,,,,,
578,PT04M53.00S,2023-01-01T03:12:19.8Z,4,REGULAR,violation,kicked ball,[],1630162,,,1610612765,98,104,2023-01-01T03:12:34Z,5720000,False,,,0,,A. Edwards kicked ball VIOLATION,[1630162],1610612750.0,MIN,2004.0,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M52.00S,2023-01-01T03:12:46.2Z,4,REGULAR,foul,personal,[],1626156,,,1610612765,98,104,2023-01-01T03:12:53Z,5730000,False,,,0,,D. Russell personal FOUL (3 PF),"[1626156, 202709]",1610612750.0,MIN,2004.0,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,3.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,
581,PT04M39.00S,2023-01-01T03:13:18.8Z,4,REGULAR,foul,personal,['3freethrow'],1630162,,,1610612765,98,104,2023-01-01T03:13:25Z,5750000,False,,,0,,A. Edwards shooting personal FOUL (3 PF) (Burks 3 FT),"[1630162, 202692]",1610612750.0,MIN,2004.0,shooting,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,3.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,
583,PT04M39.00S,2023-01-01T03:13:49.3Z,4,REGULAR,freethrow,1 of 3,[],202692,,,1610612765,98,104,2023-01-01T03:13:49Z,5770000,False,,,0,,MISS A. Burks Free Throw 1 of 3,[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,,,,,,,Missed,,,,,,,,,,,,,,
584,PT04M39.00S,2023-01-01T03:13:49.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,98,104,2023-01-01T03:13:49Z,5780000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,583.0,,,,,,,,,,,
585,PT04M39.00S,2023-01-01T03:14:05.8Z,4,REGULAR,freethrow,2 of 3,[],202692,,,1610612765,98,105,2023-01-01T03:14:05Z,5790000,False,,,0,,A. Burks Free Throw 2 of 3 (11 PTS),[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
586,PT04M39.00S,2023-01-01T03:14:26.7Z,4,REGULAR,freethrow,3 of 3,[],202692,,,1610612765,98,106,2023-01-01T03:14:26Z,5800000,False,,,0,,A. Burks Free Throw 3 of 3 (12 PTS),[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
587,PT04M23.00S,2023-01-01T03:14:46.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612750,98,106,2023-01-01T03:14:53Z,5810000,False,,,0,,A. Burks shooting personal FOUL (3 PF) (Gobert 2 FT),"[202692, 203497]",1610612765.0,DET,2004.0,shooting,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
589,PT04M23.00S,2023-01-01T03:15:10.9Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,99,106,2023-01-01T03:15:11Z,5830000,False,,,0,,R. Gobert Free Throw 1 of 2 (6 PTS),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
590,PT04M23.00S,2023-01-01T03:15:28.6Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,100,106,2023-01-01T03:15:28Z,5840000,False,,,0,,R. Gobert Free Throw 2 of 2 (7 PTS),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
591,PT04M02.00S,2023-01-01T03:15:52.1Z,4,REGULAR,3pt,Jump Shot,[],202709,96.7969776609724,2.941176470588235,1610612765,100,106,2023-01-01T03:15:56Z,5850000,False,-235.0,-22.0,1,right,MISS C. Joseph 3PT,[202709],1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,,,,,Missed,,23.64,,,,,,,,,,,,
592,PT03M59.00S,2023-01-01T03:15:55.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,100,106,2023-01-01T03:15:56Z,5860000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,591.0,8.0,6.0,2.0,,,,,,,,
593,PT03M48.00S,2023-01-01T03:16:05.2Z,4,REGULAR,3pt,Jump Shot,[],1630162,26.888961892247043,84.55882352941177,1610612750,100,106,2023-01-01T03:16:10Z,5870000,False,-173.0,200.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,Missed,,26.45,,,,,,,,,,,,
