actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
421,PT00M59.20S,2022-12-22T02:42:34.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,7.046649145860711,50.0,1610612742,72,72,2022-12-22T02:42:42Z,4180000,False,0.0,14.0,1,left,D. Powell running Layup (7 PTS) (F. Ntilikina 1 AST),"[203939, 1628373]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,1.37,Made,7.0,Powell,D. Powell,F. Ntilikina,1628373.0,1.0,,,,,,,,,,,,,,,
423,PT00M59.20S,2022-12-22T02:42:37.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629669,,,1610612742,72,72,2022-12-22T02:42:46Z,4200000,False,,,0,,J. Nowell shooting personal FOUL (2 PF) (Powell 1 FT),"[1629669, 203939]",1610612750.0,MIN,shooting,,,,,,Restricted Area,0-8 Center,,,,Nowell,J. Nowell,,,,,,,,1628951.0,2.0,0.0,Powell,203939.0,,,,,,
425,PT00M59.20S,2022-12-22T02:43:12.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203939,,,1610612742,72,73,2022-12-22T02:43:12Z,4220000,False,,,0,,D. Powell Free Throw 1 of 1 (8 PTS),[203939],1610612742.0,DAL,,,,,,,,,,Made,8.0,Powell,D. Powell,,,,,,,,,,,,,,,,,,
426,PT00M42.10S,2022-12-22T02:43:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,87.72996057818659,43.38235294117647,1610612750,74,73,2022-12-22T02:43:59Z,4230000,False,-33.0,63.0,1,right,J. Nowell 7' driving finger roll Layup (2 PTS) (N. Reid 2 AST),"[1629669, 1629675]",1610612750.0,MIN,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,7.1,Made,2.0,Nowell,J. Nowell,N. Reid,1629675.0,2.0,,,,,,,,,,,,,,,
429,PT00M26.50S,2022-12-22T02:44:14.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631111,,,1610612742,74,73,2022-12-22T02:44:19Z,4260000,False,,,0,,W. Moore Jr. shooting personal FOUL (1 PF) (Doncic 2 FT),"[1631111, 1629029]",1610612750.0,MIN,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Moore Jr.,W. Moore Jr.,,,,,,,,1148.0,1.0,0.0,Doncic,1629029.0,,,,,,
431,PT00M26.50S,2022-12-22T02:44:42.6Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,74,74,2022-12-22T02:44:42Z,4280000,False,,,0,,L. Doncic Free Throw 1 of 2 (20 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,20.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
432,PT00M26.50S,2022-12-22T02:44:43.7Z,3,REGULAR,substitution,out,[],203501,,,1610612742,74,74,2022-12-22T02:44:48Z,4290000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
433,PT00M26.50S,2022-12-22T02:44:43.7Z,3,REGULAR,substitution,in,[],203493,,,1610612742,74,74,2022-12-22T02:44:48Z,4300000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,,,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,
434,PT00M26.50S,2022-12-22T02:45:15.2Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,74,75,2022-12-22T02:45:15Z,4310000,False,,,0,,L. Doncic Free Throw 2 of 2 (21 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,21.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
435,PT00M05.70S,2022-12-22T02:45:42.6Z,3,REGULAR,3pt,Jump Shot,[],1627854,71.56701708278581,19.11764705882353,1610612750,74,75,2022-12-22T02:45:55Z,4320000,False,-154.0,215.0,1,right,MISS B. Forbes 26' 3PT,[1627854],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,
436,PT00M02.70S,2022-12-22T02:45:45.6Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,74,75,2022-12-22T02:45:45Z,4330000,False,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Doncic,L. Doncic,,,,435.0,6.0,5.0,1.0,,,,,,,,,,,
437,PT00M01.30S,2022-12-22T02:45:50.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,49.753613666228645,53.92156862745098,1610612742,74,75,2022-12-22T02:46:36Z,4340000,False,-20.0,415.0,1,left,MISS L. Doncic 41' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Center,41.57,Missed,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
438,PT00M00.10S,2022-12-22T02:45:52.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,74,75,2022-12-22T02:46:36Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,,,,,,437.0,,,,,,,,,,,,,,
439,PT00M00.00S,2022-12-22T02:45:57.4Z,3,REGULAR,period,end,[],0,,,1610612742,74,75,2022-12-22T02:45:57Z,4360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612742,74,75,2022-12-22T02:48:29Z,4370000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
441,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,out,['startperiod'],1631111,,,1610612742,74,75,2022-12-22T02:48:29Z,4380000,False,,,0,,SUB out: W. Moore Jr.,[1631111],1610612750.0,MIN,,,,,,,,,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,out,['startperiod'],1627854,,,1610612742,74,75,2022-12-22T02:48:29Z,4390000,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,,,,,,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,out,['startperiod'],1628373,,,1610612742,74,75,2022-12-22T02:48:29Z,4400000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,,,,,,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,
444,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,74,75,2022-12-22T02:48:29Z,4410000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612742,74,75,2022-12-22T02:48:29Z,4420000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,,,,,,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,in,['startperiod'],203085,,,1610612742,74,75,2022-12-22T02:48:29Z,4430000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612742,74,75,2022-12-22T02:48:29Z,4440000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,,,,,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
448,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,74,75,2022-12-22T02:48:29Z,4450000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,,,,,,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
449,PT12M00.00S,2022-12-22T02:48:08.1Z,4,REGULAR,substitution,in,['startperiod'],202722,,,1610612742,74,75,2022-12-22T02:48:29Z,4460000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,,,,,,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
450,PT12M00.00S,2022-12-22T02:48:38.3Z,4,REGULAR,period,start,[],0,,,1610612750,74,75,2022-12-22T02:48:38Z,4470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT11M41.00S,2022-12-22T02:48:57.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,94.1688567674113,49.50980392156863,1610612750,76,75,2022-12-22T02:49:02Z,4480000,False,-2.0,2.0,1,right,R. Gobert Layup (14 PTS) (J. Nowell 1 AST),"[203497, 1629669]",1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,0.34,Made,14.0,Gobert,R. Gobert,J. Nowell,1629669.0,1.0,,,,,,,,,,,,,,,
453,PT11M41.00S,2022-12-22T02:48:59.6Z,4,REGULAR,foul,personal,['1freethrow'],203493,,,1610612750,76,75,2022-12-22T02:49:07Z,4500000,False,,,0,,R. Bullock shooting personal FOUL (1 PF) (Gobert 1 FT),"[203493, 203497]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,,Bullock,R. Bullock,,,,,,,,1628951.0,1.0,0.0,Gobert,203497.0,,,,,,
455,PT11M41.00S,2022-12-22T02:49:23.7Z,4,REGULAR,freethrow,1 of 1,[],203497,,,1610612750,77,75,2022-12-22T02:49:23Z,4520000,False,,,0,,R. Gobert Free Throw 1 of 1 (15 PTS),[203497],1610612750.0,MIN,,,,,,,,,,Made,15.0,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
456,PT11M21.00S,2022-12-22T02:49:46.8Z,4,REGULAR,3pt,Jump Shot,[],203493,29.911300919842315,72.54901960784314,1610612742,77,75,2022-12-22T02:49:51Z,4530000,False,-113.0,229.0,1,left,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,
457,PT11M19.00S,2022-12-22T02:49:48.8Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,77,75,2022-12-22T02:49:51Z,4540000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Reid,N. Reid,,,,456.0,3.0,3.0,0.0,,,,,,,,,,,
458,PT11M10.00S,2022-12-22T02:49:58.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,87.59855453350855,35.53921568627451,1610612750,79,75,2022-12-22T02:50:04Z,4550000,False,-72.0,64.0,1,right,J. Nowell 9' floating Jump Shot (4 PTS) (D. Russell 5 AST),"[1629669, 1626156]",1610612750.0,MIN,floating,,,,,,In The Paint (Non-RA),8-16 Left,9.66,Made,4.0,Nowell,J. Nowell,D. Russell,1626156.0,5.0,,,,,,,,,,,,,,,
460,PT10M56.00S,2022-12-22T02:50:14.8Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612742,79,75,2022-12-22T02:50:20Z,4570000,False,,,0,,N. Reid shooting personal FOUL (4 PF) (Powell 2 FT),"[1629675, 203939]",1610612750.0,MIN,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Reid,N. Reid,,,,,,,,2005.0,4.0,0.0,Powell,203939.0,,,,,,
462,PT10M56.00S,2022-12-22T02:50:46.4Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,79,76,2022-12-22T02:50:46Z,4590000,False,,,0,,D. Powell Free Throw 1 of 2 (9 PTS),[203939],1610612742.0,DAL,,,,,,,,,,Made,9.0,Powell,D. Powell,,,,,,,,,,,,,,,,,,
463,PT10M56.00S,2022-12-22T02:51:06.0Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,79,77,2022-12-22T02:51:06Z,4600000,False,,,0,,D. Powell Free Throw 2 of 2 (10 PTS),[203939],1610612742.0,DAL,,,,,,,,,,Made,10.0,Powell,D. Powell,,,,,,,,,,,,,,,,,,
464,PT10M39.00S,2022-12-22T02:51:24.4Z,4,REGULAR,2pt,Jump Shot,[],1629669,90.40735873850197,26.003370098039213,1610612750,79,77,2022-12-22T02:51:31Z,4610000,False,-120.0,38.0,1,right,MISS J. Nowell 12' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,,,,Mid-Range,8-16 Left,12.58,Missed,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
465,PT10M36.00S,2022-12-22T02:51:27.4Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,79,77,2022-12-22T02:51:31Z,4620000,False,,,0,,R. Bullock REBOUND (Off:1 Def:4),[203493],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,,Bullock,R. Bullock,,,,464.0,5.0,4.0,1.0,,,,,,,,,,,
466,PT10M21.00S,2022-12-22T02:51:41.9Z,4,REGULAR,3pt,Jump Shot,[],202722,21.76412614980289,10.049019607843137,1610612742,79,77,2022-12-22T02:51:46Z,4630000,False,200.0,152.0,1,left,MISS D. Bertans 25' 3PT,[202722],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
467,PT10M18.00S,2022-12-22T02:51:44.9Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,79,77,2022-12-22T02:51:46Z,4640000,False,,,0,,D. Russell REBOUND (Off:0 Def:6),[1626156],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,Russell,D. Russell,,,,466.0,6.0,6.0,0.0,,,,,,,,,,,
468,PT10M12.00S,2022-12-22T02:51:51.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,69.20170827858082,64.70588235294117,1610612750,79,77,2022-12-22T02:51:55Z,4650000,False,74.0,237.0,1,right,MISS D. Russell 24' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,,,,Above the Break 3,24+ Center,24.81,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
469,PT10M10.00S,2022-12-22T02:51:53.1Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,79,77,2022-12-22T02:51:55Z,4660000,False,,,0,,R. Bullock REBOUND (Off:1 Def:5),[203493],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Bullock,R. Bullock,,,,468.0,6.0,5.0,1.0,,,,,,,,,,,
470,PT10M03.00S,2022-12-22T02:51:59.9Z,4,REGULAR,turnover,bad pass,[],202689,,,1610612742,79,77,2022-12-22T02:52:03Z,4670000,False,,,0,,K. Walker bad pass TURNOVER (1 TO),"[202689, 1626156]",1610612742.0,DAL,,,,,,,Mid-Range,16-24 Right Center,,,,Walker,K. Walker,,,,,,,,,,,,,1.0,Russell,1626156.0,,,
471,PT10M03.00S,2022-12-22T02:51:59.9Z,4,REGULAR,steal,,[],1626156,,,1610612750,79,77,2022-12-22T02:52:02Z,4680000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,,,,Mid-Range,16-24 Right Center,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
472,PT09M59.00S,2022-12-22T02:52:04.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203085,93.38042049934296,48.28431372549019,1610612750,79,77,2022-12-22T02:52:27Z,4690000,False,-9.0,10.0,1,right,MISS A. Rivers running Layup,[203085],1610612750.0,MIN,running,,,,,,Restricted Area,0-8 Center,1.3,Missed,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,
473,PT09M58.00S,2022-12-22T02:52:05.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,79,77,2022-12-22T02:52:16Z,4700000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,472.0,,,,,,,,,,,,,,
475,PT09M49.00S,2022-12-22T02:52:22.8Z,4,REGULAR,3pt,Jump Shot,[],203915,24.129434954007884,86.76470588235294,1610612742,79,80,2022-12-22T02:52:31Z,4720000,False,-184.0,174.0,1,left,S. Dinwiddie 25' 3PT  (14 PTS),[203915],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.33,Made,14.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
476,PT09M34.00S,2022-12-22T02:52:40.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.9060446780552,51.470588235294116,1610612750,81,80,2022-12-22T02:53:37Z,4730000,False,7.0,5.0,1,right,R. Gobert cutting DUNK (17 PTS) (N. Reid 3 AST),"[203497, 1629675]",1610612750.0,MIN,cutting,,,,,,Restricted Area,0-8 Center,0.88,Made,17.0,Gobert,R. Gobert,N. Reid,1629675.0,3.0,,,,,,,,,,,,,,,
478,PT09M18.00S,2022-12-22T02:52:56.2Z,4,REGULAR,foul,personal,[],1629675,,,1610612742,81,80,2022-12-22T02:53:05Z,4750000,False,,,0,,N. Reid personal FOUL (5 PF),"[1629675, 202722]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Center,,,,Reid,N. Reid,,,,,,,,1148.0,5.0,0.0,Bertans,202722.0,,,,,,
480,PT09M15.00S,2022-12-22T02:53:21.8Z,4,REGULAR,turnover,bad pass,[],202722,,,1610612742,81,80,2022-12-22T02:53:35Z,4770000,False,,,0,,D. Bertans bad pass TURNOVER (1 TO),[202722],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Bertans,D. Bertans,,,,,,,,,,,,,1.0,,,,,
481,PT09M15.00S,2022-12-22T02:53:25.3Z,4,REGULAR,foul,personal,[],202722,,,1610612750,81,80,2022-12-22T02:53:38Z,4780000,False,,,0,,D. Bertans loose ball personal FOUL (2 PF),"[202722, 1626156]",1610612742.0,DAL,loose ball,,,,,,Above the Break 3,24+ Left Center,,,,Bertans,D. Bertans,,,,,,,,1148.0,2.0,0.0,Russell,1626156.0,,,,,,
484,PT09M15.00S,2022-12-22T02:53:30.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,81,80,2022-12-22T02:53:39Z,4800000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,
485,PT09M15.00S,2022-12-22T02:53:30.4Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,81,80,2022-12-22T02:53:39Z,4810000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
486,PT09M01.00S,2022-12-22T02:53:59.6Z,4,REGULAR,turnover,bad pass,[],1629669,,,1610612750,81,80,2022-12-22T02:54:04Z,4820000,False,,,0,,J. Nowell bad pass TURNOVER (2 TO),"[1629669, 203939]",1610612750.0,MIN,,,,,,,Mid-Range,8-16 Center,,,,Nowell,J. Nowell,,,,,,,,,,,,,2.0,Powell,203939.0,,,
487,PT09M01.00S,2022-12-22T02:53:59.6Z,4,REGULAR,steal,,[],203939,,,1610612742,81,80,2022-12-22T02:54:01Z,4830000,False,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Center,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
488,PT08M45.00S,2022-12-22T02:54:16.7Z,4,REGULAR,foul,offensive,[],203915,,,1610612742,81,80,2022-12-22T02:54:27Z,4840000,False,,,0,,S. Dinwiddie charge offensive FOUL (4 PF),"[203915, 203085]",1610612742.0,DAL,charge,,,,,,Mid-Range,8-16 Right,,,,Dinwiddie,S. Dinwiddie,,,,,,,,1628951.0,4.0,0.0,Rivers,203085.0,,,,,,
490,PT08M45.00S,2022-12-22T02:54:16.7Z,4,REGULAR,turnover,offensive foul,[],203915,,,1610612742,81,80,2022-12-22T02:54:16Z,4860000,False,,,0,,S. Dinwiddie offensive foul TURNOVER (1 TO),[203915],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Dinwiddie,S. Dinwiddie,,,,,,,,1628951.0,,,,,1.0,,,,,
491,PT08M25.00S,2022-12-22T02:54:56.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203085,90.75229960578186,65.44117647058823,1610612750,81,80,2022-12-22T02:55:01Z,4870000,False,77.0,34.0,1,right,MISS A. Rivers 8' driving floating bank Shot,[203085],1610612750.0,MIN,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Right,8.45,Missed,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,
492,PT08M23.00S,2022-12-22T02:54:58.4Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,81,80,2022-12-22T02:55:01Z,4880000,False,,,0,,D. Powell REBOUND (Off:2 Def:3),[203939],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Powell,D. Powell,,,,491.0,5.0,3.0,2.0,,,,,,,,,,,
493,PT08M13.00S,2022-12-22T02:55:15.8Z,4,REGULAR,foul,personal,[],203497,,,1610612742,81,80,2022-12-22T02:55:35Z,4890000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 203939]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Right Center,,,,Gobert,R. Gobert,,,,,,,,2005.0,1.0,0.0,Powell,203939.0,,,,,,
495,PT08M13.00S,2022-12-22T02:55:22.0Z,4,REGULAR,substitution,out,[],203493,,,1610612742,81,80,2022-12-22T02:55:34Z,4910000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,,,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,
496,PT08M13.00S,2022-12-22T02:55:22.0Z,4,REGULAR,substitution,in,[],203501,,,1610612742,81,80,2022-12-22T02:55:34Z,4920000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
501,PT08M13.00S,2022-12-22T02:55:22.0Z,4,REGULAR,substitution,out,[],1629669,,,1610612742,81,80,2022-12-22T02:56:13Z,4925000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,,,,,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,
502,PT08M13.00S,2022-12-22T02:55:22.0Z,4,REGULAR,substitution,in,[],1630162,,,1610612742,81,80,2022-12-22T02:56:13Z,4927500,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
497,PT08M07.00S,2022-12-22T02:55:52.8Z,4,REGULAR,turnover,lost ball,[],203915,,,1610612742,81,80,2022-12-22T02:55:56Z,4930000,False,,,0,,S. Dinwiddie lost ball TURNOVER (2 TO),"[203915, 1630162]",1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,2.0,Edwards,1630162.0,,,
498,PT08M07.00S,2022-12-22T02:55:52.8Z,4,REGULAR,steal,,[],1630162,,,1610612750,81,80,2022-12-22T02:55:55Z,4940000,False,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,,,,Mid-Range,8-16 Right,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
499,PT08M03.00S,2022-12-22T02:55:57.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203085,94.69448094612353,50.73529411764706,1610612750,83,80,2022-12-22T02:56:07Z,4950000,False,4.0,-3.0,1,right,A. Rivers running Layup (16 PTS) (A. Edwards 5 AST),"[203085, 1630162]",1610612750.0,MIN,running,,,,,,Restricted Area,0-8 Center,0.45,Made,16.0,Rivers,A. Rivers,A. Edwards,1630162.0,5.0,,,,,,,,,,,,,,,
503,PT07M44.00S,2022-12-22T02:56:15.3Z,4,REGULAR,2pt,Jump Shot,[],202689,13.222733245729303,30.637254901960787,1610612742,83,80,2022-12-22T02:56:26Z,4970000,False,97.0,72.0,1,left,MISS K. Walker 12' pullup Shot - blocked,"[202689, 1626156]",1610612742.0,DAL,pullup,,,,,,Mid-Range,8-16 Right,12.05,Missed,,Walker,K. Walker,,,,,,,,,,,,,,,,Russell,1626156.0,
504,PT07M44.00S,2022-12-22T02:56:15.3Z,4,REGULAR,block,,[],1626156,,,1610612742,83,80,2022-12-22T02:56:18Z,4980000,False,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612750.0,MIN,,,,,,,Mid-Range,8-16 Right,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
505,PT07M40.00S,2022-12-22T02:56:19.3Z,4,REGULAR,rebound,offensive,[],202689,,,1610612742,83,80,2022-12-22T02:56:26Z,4990000,False,,,0,,K. Walker REBOUND (Off:1 Def:3),[202689],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Right,,,,Walker,K. Walker,,,,503.0,4.0,3.0,1.0,,,,,,,,,,,
506,PT07M37.00S,2022-12-22T02:56:22.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,37.79566360052563,34.068627450980394,1610612742,83,80,2022-12-22T02:56:29Z,5000000,False,80.0,303.0,1,left,MISS S. Dinwiddie 31' 3PT,[203915],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,31.31,Missed,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
507,PT07M34.00S,2022-12-22T02:56:25.0Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,83,80,2022-12-22T02:56:25Z,5010000,False,,,0,,R. Gobert REBOUND (Off:5 Def:8),[203497],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,,,,Gobert,R. Gobert,,,,506.0,13.0,8.0,5.0,,,,,,,,,,,
508,PT07M27.00S,2022-12-22T02:56:32.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,68.15045992115637,54.166666666666664,1610612750,83,80,2022-12-22T02:56:41Z,5020000,False,21.0,247.0,1,right,MISS A. Edwards 24' pullup 3PT - blocked,"[1630162, 203915]",1610612750.0,MIN,pullup,,,,,,Above the Break 3,24+ Center,24.78,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,Dinwiddie,203915.0,
509,PT07M27.00S,2022-12-22T02:56:32.1Z,4,REGULAR,block,,[],203915,,,1610612750,83,80,2022-12-22T02:56:34Z,5030000,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
