actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
470,PT02M36.00S,2023-03-11T02:46:29.4Z,3,REGULAR,freethrow,2 of 2,[],1627752,,,1610612750,85,84,2023-03-11T02:46:29Z,4600000,False,,,0,,T. Prince Free Throw 2 of 2 (6 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,Made,,,,,,,,6.0,,,,,
471,PT02M28.00S,2023-03-11T02:46:41.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203915,6.521024967148489,50.245098039215684,1610612751,85,86,2023-03-11T02:46:48Z,4610000,False,-1.0,9.0,1,left,S. Dinwiddie driving DUNK (16 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,0.89,Made,,,,,,,,16.0,,,,,
472,PT02M16.00S,2023-03-11T02:46:56.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612750,85,86,2023-03-11T02:47:04Z,4620000,False,,,0,,S. Curry personal FOUL (1 PF) (Alexander-Walker 2 FT),"[203552, 1629638]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,2003.0,1.0,1.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
474,PT02M16.00S,2023-03-11T02:47:23.4Z,3,REGULAR,freethrow,1 of 2,[],1629638,,,1610612750,86,86,2023-03-11T02:47:23Z,4640000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (10 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,Made,,,,,,,,10.0,,,,,
475,PT02M16.00S,2023-03-11T02:47:23.4Z,3,REGULAR,freethrow,2 of 2,[],1629638,,,1610612750,86,86,2023-03-11T02:47:46Z,4650000,False,,,0,,MISS N. Alexander-Walker Free Throw 2 of 2,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
476,PT02M14.00S,2023-03-11T02:47:25.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,86,86,2023-03-11T02:47:46Z,4660000,False,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,475.0,5.0,4.0,1.0,,,,,,,,,
477,PT01M58.00S,2023-03-11T02:47:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.915243101182654,49.754901960784316,1610612751,86,88,2023-03-11T02:48:04Z,4670000,False,1.0,13.0,1,left,S. Dinwiddie driving finger roll Layup (18 PTS),[203915],1610612751.0,BKN,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,1.26,Made,,,,,,,,18.0,,,,,
478,PT01M43.00S,2023-03-11T02:48:13.2Z,3,REGULAR,3pt,Jump Shot,[],1629638,72.88107752956637,20.588235294117645,1610612750,86,88,2023-03-11T02:48:18Z,4680000,False,-147.0,202.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,25.02,Missed,,,,,,,,,,,,,
479,PT01M40.00S,2023-03-11T02:48:16.2Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,86,88,2023-03-11T02:48:18Z,4690000,False,,,0,,C. Johnson REBOUND (Off:1 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,478.0,6.0,5.0,1.0,,,,,,,,,
480,PT01M25.00S,2023-03-11T02:48:31.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.915243101182654,50.0,1610612751,86,88,2023-03-11T02:48:37Z,4700000,False,0.0,13.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,1.25,Missed,,,,,,,,,,,,,
481,PT01M20.00S,2023-03-11T02:48:36.8Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,86,88,2023-03-11T02:48:37Z,4710000,False,,,0,,N. Claxton REBOUND (Off:3 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,480.0,8.0,5.0,3.0,,,,,,,,,
482,PT01M20.00S,2023-03-11T02:48:35.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,86,90,2023-03-11T02:48:40Z,4720000,False,0.0,0.0,1,left,N. Claxton tip DUNK (9 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,,,,9.0,,,,,
483,PT01M13.00S,2023-03-11T02:48:43.2Z,3,REGULAR,2pt,Jump Shot,[],1627752,78.53153745072274,67.40196078431373,1610612750,86,90,2023-03-11T02:48:48Z,4730000,False,87.0,149.0,1,right,MISS T. Prince 17' Jump Shot,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right Center,,,,,,17.28,Missed,,,,,,,,,,,,,
484,PT01M10.00S,2023-03-11T02:48:46.2Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,86,90,2023-03-11T02:48:48Z,4740000,False,,,0,,C. Johnson REBOUND (Off:1 Def:6),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,483.0,7.0,6.0,1.0,,,,,,,,,
485,PT01M06.00S,2023-03-11T02:48:53.1Z,3,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612751,86,90,2023-03-11T02:48:59Z,4750000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Johnson 2 FT),"[1627752, 1629661]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,
487,PT01M06.00S,2023-03-11T02:49:20.4Z,3,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,86,91,2023-03-11T02:49:20Z,4770000,False,,,0,,C. Johnson Free Throw 1 of 2 (12 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,Made,,,,,,,,12.0,,,,,
488,PT01M06.00S,2023-03-11T02:49:22.1Z,3,REGULAR,substitution,out,[],1629675,,,1610612751,86,91,2023-03-11T02:49:26Z,4780000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M06.00S,2023-03-11T02:49:22.1Z,3,REGULAR,substitution,in,[],203497,,,1610612751,86,91,2023-03-11T02:49:26Z,4790000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M06.00S,2023-03-11T02:49:43.6Z,3,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,86,92,2023-03-11T02:49:43Z,4800000,False,,,0,,C. Johnson Free Throw 2 of 2 (13 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,Made,,,,,,,,13.0,,,,,
491,PT00M55.40S,2023-03-11T02:49:56.3Z,3,REGULAR,3pt,Jump Shot,[],1629638,72.7496714848883,21.568627450980394,1610612750,86,92,2023-03-11T02:54:26Z,4810000,False,-142.0,204.0,1,right,MISS N. Alexander-Walker 24' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,24.84,Missed,,,,,,,,,,,,,
492,PT00M54.50S,2023-03-11T02:49:57.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,86,92,2023-03-11T02:50:06Z,4820000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,491.0,,,,,,,,,,,,
493,PT00M54.50S,2023-03-11T02:50:06.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612751,86,92,2023-03-11T02:50:15Z,4830000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF) (Johnson 2 FT),"[203497, 1629661]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2003.0,2.0,0.0,Johnson,1629661.0,,,,,,,,,,,,,,,
495,PT00M54.50S,2023-03-11T02:50:34.8Z,3,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,86,93,2023-03-11T02:50:34Z,4850000,False,,,0,,C. Johnson Free Throw 1 of 2 (14 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,Made,,,,,,,,14.0,,,,,
496,PT00M54.50S,2023-03-11T02:50:49.6Z,3,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,86,94,2023-03-11T02:50:49Z,4860000,False,,,0,,C. Johnson Free Throw 2 of 2 (15 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,Made,,,,,,,,15.0,,,,,
497,PT00M37.90S,2023-03-11T02:51:09.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,70.25295663600527,72.79411764705883,1610612750,86,94,2023-03-11T02:55:34Z,4870000,False,114.0,227.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,25.41,Missed,,,,,,,,,,,,,
498,PT00M35.30S,2023-03-11T02:51:12.1Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,86,94,2023-03-11T02:51:18Z,4880000,False,,,0,,R. Gobert REBOUND (Off:5 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,497.0,11.0,6.0,5.0,,,,,,,,,
499,PT00M33.30S,2023-03-11T02:51:14.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203497,89.04402102496715,49.26470588235294,1610612750,88,94,2023-03-11T02:56:13Z,4890000,False,-4.0,50.0,1,right,R. Gobert turnaround Hook (22 PTS),[203497],1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.06,Made,,,,,,,,22.0,,,,,
500,PT00M13.00S,2023-03-11T02:51:37.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612751,88,94,2023-03-11T02:51:51Z,4900000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629638, 203915]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,1627526.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
502,PT00M13.00S,2023-03-11T02:51:54.4Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1629638,,,1610612751,88,94,2023-03-11T02:52:00Z,4920000,False,,,0,,N. Alexander-Walker technical FOUL (1 Tech),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,1151.0,2.0,1.0,,,,,,,,,,,,,,,,,
503,PT00M13.00S,2023-03-11T02:52:07.0Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612751,88,95,2023-03-11T02:52:07Z,4930000,False,,,0,,S. Curry technical Free Throw 1 of 1 (11 PTS),[203552],1610612751.0,BKN,technical,,,Curry,S. Curry,,,,,,,,,,,,,Made,,,,,,,,11.0,,,,,
504,PT00M13.00S,2023-03-11T02:52:32.0Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612751,88,96,2023-03-11T02:52:32Z,4940000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (19 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,Made,,,,,,,,19.0,,,,,
766,PT00M13.00S,2023-03-11T02:52:44.7Z,3,REGULAR,substitution,out,[],203552,,,1610612751,88,96,2023-03-11T03:53:08Z,4955000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
767,PT00M13.00S,2023-03-11T02:52:44.7Z,3,REGULAR,substitution,in,[],1628969,,,1610612751,88,96,2023-03-11T03:53:08Z,4962500,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M13.00S,2023-03-11T02:52:32.0Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612751,88,97,2023-03-11T02:57:29Z,4970000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (20 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,Made,,,,,,,,20.0,,,,,
508,PT00M00.00S,2023-03-11T02:53:19.8Z,3,REGULAR,period,end,[],0,,,1610612750,88,97,2023-03-11T02:53:19Z,4980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2023-03-11T02:55:14.4Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,88,97,2023-03-11T02:55:37Z,4990000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2023-03-11T02:55:14.4Z,4,REGULAR,substitution,out,['startperiod'],203915,,,1610612750,88,97,2023-03-11T02:55:37Z,5000000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2023-03-11T02:55:14.4Z,4,REGULAR,substitution,out,['startperiod'],1629651,,,1610612750,88,97,2023-03-11T02:55:37Z,5010000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-03-11T02:55:14.4Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,88,97,2023-03-11T02:55:37Z,5020000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2023-03-11T02:55:14.4Z,4,REGULAR,substitution,in,['startperiod'],1626220,,,1610612750,88,97,2023-03-11T02:55:37Z,5030000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-03-11T02:55:14.4Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612750,88,97,2023-03-11T02:55:37Z,5040000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-03-11T02:55:49.4Z,4,REGULAR,period,start,[],0,,,1610612750,88,97,2023-03-11T02:55:49Z,5050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT11M44.00S,2023-03-11T02:56:07.2Z,4,REGULAR,foul,personal,[],1626220,,,1610612750,88,97,2023-03-11T02:56:23Z,5060000,False,,,0,,R. O'Neale personal FOUL (3 PF),"[1626220, 203497]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,1151.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
519,PT11M32.00S,2023-03-11T02:56:39.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,89.17542706964521,52.94117647058824,1610612750,90,97,2023-03-11T03:01:33Z,5080000,False,15.0,49.0,1,right,K. Anderson floating Jump Shot (13 PTS) (N. Alexander-Walker 2 AST),"[203937, 1629638]",1610612750.0,MIN,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.14,Made,,,,,,,,13.0,,,N. Alexander-Walker,1629638.0,2.0
521,PT11M16.00S,2023-03-11T02:56:55.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.178055190538765,50.245098039215684,1610612751,90,99,2023-03-11T02:57:02Z,5100000,False,-1.0,15.0,1,left,M. Bridges driving Layup (26 PTS) (D. Finney-Smith 2 AST),"[1628969, 1627827]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,1.5,Made,,,,,,,,26.0,,,D. Finney-Smith,1627827.0,2.0
523,PT11M03.00S,2023-03-11T02:57:13.4Z,4,REGULAR,foul,personal,[],1629661,,,1610612750,90,99,2023-03-11T03:02:26Z,5120000,False,,,0,,C. Johnson personal FOUL (3 PF),"[1629661, 203497]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,2003.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
525,PT10M58.00S,2023-03-11T02:57:34.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,92.19776609724047,4.166666666666666,1610612750,90,99,2023-03-11T02:57:39Z,5140000,False,-229.0,21.0,1,right,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,,,,,,23.01,Missed,,,,,,,,,,,,,
526,PT10M55.00S,2023-03-11T02:57:37.2Z,4,REGULAR,rebound,defensive,[],203552,,,1610612751,90,99,2023-03-11T02:57:39Z,5150000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,525.0,1.0,1.0,0.0,,,,,,,,,
527,PT10M45.00S,2023-03-11T02:57:46.8Z,4,REGULAR,2pt,Jump Shot,[],203552,25.18068331143233,36.029411764705884,1610612751,90,99,2023-03-11T02:57:51Z,5160000,False,70.0,184.0,1,left,MISS S. Curry 19' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,19.7,Missed,,,,,,,,,,,,,
528,PT10M43.00S,2023-03-11T02:57:48.8Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,90,99,2023-03-11T02:57:51Z,5170000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:4),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,,527.0,5.0,4.0,1.0,,,,,,,,,
529,PT10M31.00S,2023-03-11T02:58:04.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,90.80157687253613,58.81587009803921,1610612750,92,99,2023-03-11T03:03:23Z,5180000,False,44.0,34.0,1,right,M. Conley driving floating bank Jump Shot (7 PTS),[201144],1610612750.0,MIN,driving floating bank,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.57,Made,,,,,,,,7.0,,,,,
530,PT10M31.00S,2023-03-11T02:58:08.1Z,4,REGULAR,foul,personal,['1freethrow'],1627827,,,1610612750,92,99,2023-03-11T02:58:12Z,5190000,False,,,0,,D. Finney-Smith shooting personal FOUL (4 PF) (Conley 1 FT),"[1627827, 201144]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1627526.0,4.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
532,PT10M31.00S,2023-03-11T02:58:13.8Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,92,99,2023-03-11T02:59:04Z,5210000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M31.00S,2023-03-11T02:58:13.8Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,92,99,2023-03-11T02:59:04Z,5220000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M31.00S,2023-03-11T02:58:36.4Z,4,REGULAR,freethrow,1 of 1,[],201144,,,1610612750,93,99,2023-03-11T02:58:36Z,5230000,False,,,0,,M. Conley Free Throw 1 of 1 (8 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,Made,,,,,,,,8.0,,,,,
535,PT10M10.00S,2023-03-11T02:59:00.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.507884362680684,42.64705882352941,1610612751,93,99,2023-03-11T02:59:06Z,5240000,False,37.0,103.0,1,left,MISS M. Bridges 10' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.91,Missed,,,,,,,,,,,,,
536,PT10M05.00S,2023-03-11T02:59:05.1Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,93,99,2023-03-11T02:59:06Z,5250000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,535.0,2.0,2.0,0.0,,,,,,,,,
537,PT09M59.00S,2023-03-11T02:59:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,86.5473061760841,40.931372549019606,1610612750,93,99,2023-03-11T03:04:32Z,5260000,False,-45.0,74.0,1,right,MISS T. Prince 8' fadeaway Shot,[1627752],1610612750.0,MIN,fadeaway,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.68,Missed,,,,,,,,,,,,,
538,PT09M57.00S,2023-03-11T02:59:12.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,93,99,2023-03-11T02:59:15Z,5270000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,537.0,4.0,4.0,0.0,,,,,,,,,
539,PT09M53.00S,2023-03-11T02:59:18.9Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612751,93,99,2023-03-11T02:59:25Z,5280000,False,,,0,,K. Anderson shooting personal FOUL (2 PF) (Bridges 2 FT),"[203937, 1628969]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1627526.0,2.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,
541,PT09M53.00S,2023-03-11T02:59:46.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628969,,,1610612751,93,99,2023-03-11T02:59:46Z,5300000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
542,PT09M53.00S,2023-03-11T02:59:46.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,93,99,2023-03-11T02:59:46Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,
543,PT09M53.00S,2023-03-11T02:59:46.9Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,93,99,2023-03-11T02:59:53Z,5320000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M53.00S,2023-03-11T02:59:46.9Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,93,99,2023-03-11T02:59:53Z,5330000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M53.00S,2023-03-11T03:00:14.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628969,,,1610612751,93,100,2023-03-11T03:00:14Z,5340000,False,,,0,,M. Bridges Free Throw 2 of 2 (27 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,,,,,,,,27.0,,,,,
546,PT09M36.00S,2023-03-11T03:00:36.4Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612750,93,100,2023-03-11T03:00:40Z,5350000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 1626220]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,O'Neale,1626220.0,,,,,,
547,PT09M36.00S,2023-03-11T03:00:36.4Z,4,REGULAR,steal,,[],1626220,,,1610612751,93,100,2023-03-11T03:00:38Z,5360000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
548,PT09M29.00S,2023-03-11T03:00:42.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1628969,10.463206307490145,27.941176470588236,1610612751,93,100,2023-03-11T03:08:04Z,5370000,False,110.0,46.0,1,left,MISS M. Bridges 11' driving floating Shot,[1628969],1610612751.0,BKN,driving floating,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,11.95,Missed,,,,,,,,,,,,,
549,PT09M25.00S,2023-03-11T03:00:46.7Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,93,100,2023-03-11T03:00:48Z,5380000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,,,,,,548.0,3.0,3.0,0.0,,,,,,,,,
550,PT09M21.00S,2023-03-11T03:00:50.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201144,72.61826544021025,77.45098039215686,1610612750,93,100,2023-03-11T03:08:51Z,5390000,False,137.0,205.0,1,right,MISS M. Conley 24' running 3PT,[201144],1610612750.0,MIN,running,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,24.66,Missed,,,,,,,,,,,,,
551,PT09M18.00S,2023-03-11T03:00:53.5Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,93,100,2023-03-11T03:00:58Z,5400000,False,,,0,,C. Johnson REBOUND (Off:1 Def:7),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,550.0,8.0,7.0,1.0,,,,,,,,,
