actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
363,PT11M38.00S,2022-11-06T01:25:55.4Z,3,REGULAR,3pt,Jump Shot,[],1630231,6.915243101182654,4.166666666666666,1610612745,68,52,2022-11-06T01:26:03Z,3610000,229.0,13.0,1,left,K. Martin Jr. 3PT  (6 PTS) (J. Green 4 AST),"[1630231, 1630224]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Right Corner 3,24+ Right,22.95,Made,6.0,J. Green,1630224.0,4.0,,,,,,,,,,,,,,
365,PT11M17.00S,2022-11-06T01:26:17.8Z,3,REGULAR,turnover,traveling,[],1630162,,,1610612750,68,52,2022-11-06T01:26:23Z,3630000,,,0,,A. Edwards traveling TURNOVER (3 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201245.0,,,,,,,,,3.0,,,,
366,PT11M03.00S,2022-11-06T01:26:44.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,8.754927726675426,51.470588235294116,1610612745,68,54,2022-11-06T01:26:49Z,3640000,-7.0,30.0,1,left,A. Sengun running Layup (8 PTS) (K. Porter Jr. 1 AST),"[1630578, 1629645]",1610612745.0,HOU,running,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.07,Made,8.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,
368,PT10M50.00S,2022-11-06T01:26:56.6Z,3,REGULAR,3pt,Jump Shot,[],1626157,66.70499342969777,49.01960784313725,1610612750,71,54,2022-11-06T01:27:02Z,3660000,-5.0,260.0,1,right,K. Towns 26' 3PT  (17 PTS) (K. Anderson 5 AST),"[1626157, 203937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.05,Made,17.0,K. Anderson,203937.0,5.0,,,,,,,,,,,,,,
370,PT10M36.00S,2022-11-06T01:27:11.2Z,3,REGULAR,3pt,Jump Shot,[],1630224,30.17411300919842,21.323529411764707,1610612745,71,54,2022-11-06T01:27:21Z,3680000,143.0,231.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.2,Missed,,,,,,,,,,,,,,,,,,
371,PT10M33.00S,2022-11-06T01:27:14.2Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,71,54,2022-11-06T01:27:21Z,3690000,,,0,,A. Sengun REBOUND (Off:1 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,370.0,2.0,1.0,1.0,,,,,
372,PT10M31.00S,2022-11-06T01:27:15.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,28.33442838370565,78.92156862745098,1610612745,71,57,2022-11-06T01:27:24Z,3700000,-145.0,214.0,1,left,J. Green 25' 3PT  (13 PTS) (A. Sengun 2 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.81,Made,13.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,,,
374,PT10M14.00S,2022-11-06T01:27:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630162,75.24638633377135,10.53921568627451,1610612750,71,57,2022-11-06T01:27:40Z,3720000,-197.0,180.0,1,right,MISS A. Edwards 26' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
375,PT10M10.00S,2022-11-06T01:27:37.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,71,57,2022-11-06T01:27:40Z,3730000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,374.0,3.0,2.0,1.0,,,,,
376,PT09M54.00S,2022-11-06T01:27:53.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,25.04927726675427,85.7843137254902,1610612745,71,57,2022-11-06T01:28:08Z,3740000,-179.0,183.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
377,PT09M50.00S,2022-11-06T01:27:57.7Z,3,REGULAR,rebound,offensive,[],1630224,,,1610612745,71,57,2022-11-06T01:28:08Z,3750000,,,0,,J. Green REBOUND (Off:1 Def:0),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,376.0,1.0,0.0,1.0,,,,,
378,PT09M48.00S,2022-11-06T01:28:00.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,6.783837056504599,49.50980392156863,1610612745,71,59,2022-11-06T01:29:44Z,3760000,2.0,11.0,1,left,K. Martin Jr. cutting finger roll Layup (8 PTS) (A. Sengun 3 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting finger roll,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,1.16,Made,8.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,,,,
380,PT09M48.00S,2022-11-06T01:28:03.6Z,3,REGULAR,foul,personal,['1freethrow'],203937,,,1610612745,71,59,2022-11-06T01:31:10Z,3780000,,,0,,K. Anderson shooting personal FOUL (3 PF) (Martin Jr. 1 FT),"[203937, 1630231]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,3.0,0.0,Martin Jr.,1630231.0,,,,,,,,,
382,PT09M48.00S,2022-11-06T01:28:13.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,71,59,2022-11-06T01:29:44Z,3800000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT09M48.00S,2022-11-06T01:31:14.6Z,3,REGULAR,violation,lane,[],1626157,,,1610612745,71,59,2022-11-06T01:37:23Z,3805000,,,0,,K. Towns lane VIOLATION,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT09M48.00S,2022-11-06T01:31:14.6Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1630231,,,1610612745,71,60,2022-11-06T01:31:39Z,3810000,,,0,,K. Martin Jr. Free Throw 1 of 1 (9 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
385,PT09M32.00S,2022-11-06T01:31:55.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,84.44480946123521,45.09803921568628,1610612750,73,60,2022-11-06T01:31:59Z,3830000,-25.0,94.0,1,right,K. Towns 9' turnaround Hook (19 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,9.69,Made,19.0,,,,,,,,,,,,,,,,,
386,PT09M18.00S,2022-11-06T01:32:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,11.645860709592641,56.372549019607845,1610612745,73,60,2022-11-06T01:32:31Z,3840000,-32.0,57.0,1,left,MISS K. Porter Jr. 6' cutting Layup,[1629645],1610612745.0,HOU,cutting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
387,PT09M16.00S,2022-11-06T01:32:10.7Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,73,60,2022-11-06T01:32:10Z,3850000,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,386.0,4.0,2.0,2.0,,,,,
388,PT09M16.00S,2022-11-06T01:32:13.4Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612745,73,60,2022-11-06T01:32:21Z,3860000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1630183, 1630231]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,,
390,PT09M16.00S,2022-11-06T01:32:40.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630231,,,1610612745,73,60,2022-11-06T01:32:40Z,3880000,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
391,PT09M16.00S,2022-11-06T01:32:40.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,73,60,2022-11-06T01:32:40Z,3890000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,390.0,,,,,,,,
392,PT09M16.00S,2022-11-06T01:33:27.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630231,,,1610612745,73,61,2022-11-06T01:33:27Z,3900000,,,0,,K. Martin Jr. Free Throw 2 of 2 (10 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
393,PT09M08.00S,2022-11-06T01:33:39.8Z,3,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612750,73,61,2022-11-06T01:34:03Z,3910000,,,0,,K. Porter Jr. shooting personal FOUL (2 PF) (Russell 2 FT),"[1629645, 1626156]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1626302.0,2.0,0.0,Russell,1626156.0,,,,,,,,,
395,PT09M08.00S,2022-11-06T01:34:05.7Z,3,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,74,61,2022-11-06T01:34:05Z,3930000,,,0,,D. Russell Free Throw 1 of 2 (8 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
396,PT09M08.00S,2022-11-06T01:34:16.7Z,3,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,74,61,2022-11-06T01:34:16Z,3940000,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
397,PT09M05.00S,2022-11-06T01:34:17.9Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,74,61,2022-11-06T01:34:17Z,3950000,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,396.0,5.0,3.0,2.0,,,,,
398,PT09M04.00S,2022-11-06T01:34:19.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,93.11760840998686,51.225490196078425,1610612750,76,61,2022-11-06T01:34:23Z,3960000,6.0,12.0,1,right,K. Towns putback Layup (21 PTS),[1626157],1610612750.0,MIN,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.36,Made,21.0,,,,,,,,,,,,,,,,,
399,PT08M43.00S,2022-11-06T01:34:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.046649145860711,50.0,1610612745,76,63,2022-11-06T01:34:44Z,3970000,0.0,14.0,1,left,A. Sengun Layup (10 PTS) (K. Porter Jr. 2 AST),"[1630578, 1629645]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.37,Made,10.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,
401,PT08M31.00S,2022-11-06T01:34:58.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,87.46714848883047,46.32352941176471,1610612750,78,63,2022-11-06T01:35:03Z,3990000,-18.0,65.0,1,right,K. Towns 6' driving finger roll Layup (23 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,driving finger roll,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,23.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
403,PT08M31.00S,2022-11-06T01:35:02.6Z,3,REGULAR,foul,personal,['1freethrow'],1629645,,,1610612750,78,63,2022-11-06T01:35:13Z,4010000,,,0,,K. Porter Jr. shooting personal FOUL (3 PF) (Towns 1 FT),"[1629645, 1626157]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,3.0,0.0,Towns,1626157.0,,,,,,,,,
405,PT08M31.00S,2022-11-06T01:35:23.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,78,63,2022-11-06T01:37:23Z,4030000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M31.00S,2022-11-06T01:38:36.6Z,3,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,79,63,2022-11-06T01:38:36Z,4050000,,,0,,K. Towns Free Throw 1 of 1 (24 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
409,PT08M10.00S,2022-11-06T01:38:59.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,32.276609724047304,30.14705882352941,1610612745,79,63,2022-11-06T01:39:07Z,4060000,99.0,251.0,1,left,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
410,PT08M06.00S,2022-11-06T01:39:03.3Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,79,63,2022-11-06T01:39:07Z,4070000,,,0,,A. Sengun REBOUND (Off:3 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,409.0,5.0,2.0,3.0,,,,,
411,PT08M05.00S,2022-11-06T01:39:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,8.886333771353483,48.529411764705884,1610612745,79,65,2022-11-06T01:39:10Z,4080000,7.0,31.0,1,left,K. Martin Jr. Layup (12 PTS) (A. Sengun 4 AST),"[1630231, 1630578]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,3.19,Made,12.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,,,
413,PT07M52.00S,2022-11-06T01:39:20.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,91.93495400788436,46.81372549019608,1610612750,81,65,2022-11-06T01:39:26Z,4100000,-16.0,23.0,1,right,K. Anderson driving floating Jump Shot (7 PTS),[203937],1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.82,Made,7.0,,,,,,,,,,,,,,,,,
414,PT07M52.00S,2022-11-06T01:39:28.9Z,3,REGULAR,foul,personal,['1freethrow'],1629645,,,1610612750,81,65,2022-11-06T01:39:36Z,4110000,,,0,,K. Porter Jr. shooting personal FOUL (4 PF) (Anderson 1 FT),"[1629645, 203937]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,4.0,0.0,Anderson,203937.0,,,,,,,,,
417,PT07M52.00S,2022-11-06T01:39:41.0Z,3,REGULAR,foul,technical,['1freethrow'],1630231,,,1610612750,81,65,2022-11-06T01:39:47Z,4140000,,,0,,K. Martin Jr. technical FOUL (1 Tech),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,101283.0,1.0,1.0,,,,,,,,,,,
418,PT07M52.00S,2022-11-06T01:39:53.9Z,3,REGULAR,freethrow,1 of 1,[],203937,,,1610612750,81,65,2022-11-06T01:39:53Z,4150000,,,0,,MISS K. Anderson technical Free Throw 1 of 1,[203937],1610612750.0,MIN,technical,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
419,PT07M52.00S,2022-11-06T01:39:53.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,81,65,2022-11-06T01:39:53Z,4160000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,418.0,,,,,,,,
420,PT07M52.00S,2022-11-06T01:40:22.0Z,3,REGULAR,freethrow,1 of 1,[],203937,,,1610612750,82,65,2022-11-06T01:40:22Z,4170000,,,0,,K. Anderson Free Throw 1 of 1 (8 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
421,PT07M44.00S,2022-11-06T01:40:33.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,9.280551905387648,51.225490196078425,1610612745,82,67,2022-11-06T01:40:40Z,4180000,-6.0,35.0,1,left,A. Sengun turnaround Hook (12 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.52,Made,12.0,,,,,,,,,,,,,,,,,
422,PT07M32.00S,2022-11-06T01:40:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.30026281208936,50.245098039215684,1610612750,84,67,2022-11-06T01:40:49Z,4190000,1.0,1.0,1,right,A. Edwards driving Layup (17 PTS) (K. Towns 5 AST),"[1630162, 1626157]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.16,Made,17.0,K. Towns,1626157.0,5.0,,,,,,,,,,,,,,
424,PT07M18.00S,2022-11-06T01:41:05.8Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,84,67,2022-11-06T01:41:13Z,4210000,,,0,,J. Green lost ball out-of-bounds TURNOVER (4 TO),[1630224],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,1626302.0,,,,,,,,,4.0,,,,
426,PT07M10.00S,2022-11-06T01:41:21.0Z,3,REGULAR,turnover,traveling,[],1630162,,,1610612750,84,67,2022-11-06T01:41:30Z,4220000,,,0,,A. Edwards traveling TURNOVER (4 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,101283.0,,,,,,,,,4.0,,,,
427,PT07M01.00S,2022-11-06T01:41:46.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,9.280551905387648,50.0,1610612745,84,69,2022-11-06T01:41:53Z,4230000,0.0,35.0,1,left,A. Sengun driving Layup (14 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.47,Made,14.0,,,,,,,,,,,,,,,,,
428,PT07M01.00S,2022-11-06T01:41:48.8Z,3,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612745,84,69,2022-11-06T01:41:53Z,4240000,,,0,,K. Towns shooting personal FOUL (4 PF) (Sengun 1 FT),"[1626157, 1630578]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,4.0,0.0,Sengun,1630578.0,,,,,,,,,
430,PT07M01.00S,2022-11-06T01:41:55.3Z,3,REGULAR,substitution,out,[],1626157,,,1610612745,84,69,2022-11-06T01:42:54Z,4260000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M01.00S,2022-11-06T01:41:55.3Z,3,REGULAR,substitution,in,[],1629675,,,1610612745,84,69,2022-11-06T01:42:54Z,4270000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M01.00S,2022-11-06T01:42:29.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630578,,,1610612745,84,70,2022-11-06T01:42:29Z,4280000,,,0,,A. Sengun Free Throw 1 of 1 (15 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
433,PT06M48.00S,2022-11-06T01:42:44.4Z,3,REGULAR,3pt,Jump Shot,[],203937,90.3580814717477,95.58823529411765,1610612750,87,70,2022-11-06T01:42:50Z,4290000,228.0,38.0,1,right,K. Anderson 3PT  (11 PTS) (D. Russell 2 AST),"[203937, 1626156]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,23.11,Made,11.0,D. Russell,1626156.0,2.0,,,,,,,,,,,,,,
435,PT06M40.00S,2022-11-06T01:42:51.9Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,87,70,2022-11-06T01:43:00Z,4310000,,,0,,J. Green bad pass TURNOVER (5 TO),"[1630224, 1626156]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,5.0,Russell,1626156.0,,
436,PT06M40.00S,2022-11-06T01:42:51.9Z,3,REGULAR,steal,,[],1626156,,,1610612750,87,70,2022-11-06T01:42:54Z,4320000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
437,PT06M32.00S,2022-11-06T01:42:57.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,92.19776609724047,55.392156862745104,1610612750,87,70,2022-11-06T01:43:40Z,4330000,27.0,21.0,1,right,MISS A. Edwards running Layup,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
438,PT06M29.00S,2022-11-06T01:43:00.4Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612750,87,70,2022-11-06T01:43:40Z,4340000,,,0,,D. Russell REBOUND (Off:2 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,437.0,4.0,2.0,2.0,,,,,
439,PT06M27.00S,2022-11-06T01:43:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626156,94.43166885676742,55.392156862745104,1610612750,87,70,2022-11-06T01:43:10Z,4350000,27.0,0.0,1,right,MISS D. Russell tip Layup,[1626156],1610612750.0,MIN,tip,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
440,PT06M27.00S,2022-11-06T01:43:04.6Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612745,87,70,2022-11-06T01:43:10Z,4360000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,439.0,4.0,4.0,0.0,,,,,
441,PT06M19.00S,2022-11-06T01:43:12.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,9.937582128777924,53.67647058823529,1610612745,87,70,2022-11-06T01:43:17Z,4370000,-18.0,41.0,1,left,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,,,,,,,
442,PT06M17.00S,2022-11-06T01:43:14.6Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,87,70,2022-11-06T01:43:14Z,4380000,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,441.0,2.0,2.0,0.0,,,,,
444,PT06M09.00S,2022-11-06T01:43:35.1Z,3,REGULAR,3pt,Jump Shot,[],1629675,70.51576872536137,25.98039215686275,1610612750,90,70,2022-11-06T01:43:43Z,4400000,-120.0,225.0,1,right,N. Reid 25' 3PT  (8 PTS) (D. Russell 3 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.48,Made,8.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,,
446,PT05M46.00S,2022-11-06T01:43:57.9Z,3,REGULAR,3pt,Jump Shot,[],1630231,20.97568988173456,91.66666666666666,1610612745,90,73,2022-11-06T01:44:02Z,4420000,-208.0,145.0,1,left,K. Martin Jr. 25' 3PT  (15 PTS) (E. Gordon 3 AST),"[1630231, 201569]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Above the Break 3,24+ Left Center,25.36,Made,15.0,E. Gordon,201569.0,3.0,,,,,,,,,,,,,,
448,PT05M27.00S,2022-11-06T01:44:17.1Z,3,REGULAR,3pt,Jump Shot,[],1629675,67.7562417871222,61.51960784313726,1610612750,90,73,2022-11-06T01:44:27Z,4440000,58.0,251.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
449,PT05M25.00S,2022-11-06T01:44:19.1Z,3,REGULAR,rebound,offensive,[],1630183,,,1610612750,90,73,2022-11-06T01:44:27Z,4450000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,448.0,4.0,3.0,1.0,,,,,
450,PT05M22.00S,2022-11-06T01:44:22.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,93.51182654402102,53.431372549019606,1610612750,90,73,2022-11-06T01:44:31Z,4460000,17.0,8.0,1,right,MISS N. Reid cutting finger roll Layup,[1629675],1610612750.0,MIN,cutting finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
451,PT05M20.00S,2022-11-06T01:44:24.8Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,90,73,2022-11-06T01:44:31Z,4470000,,,0,,K. Martin Jr. REBOUND (Off:1 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,450.0,3.0,2.0,1.0,,,,,
452,PT05M11.00S,2022-11-06T01:44:33.6Z,3,REGULAR,3pt,Jump Shot,[],201569,9.280551905387648,5.147058823529411,1610612745,90,73,2022-11-06T01:44:41Z,4480000,224.0,35.0,1,left,MISS E. Gordon 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
