actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
258,PT06M07.00S,2022-11-12T03:31:29.4Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,55,47,2022-11-12T03:31:29Z,2570000,False,,,0,,S. Adams REBOUND (Off:2 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,,,,,,257.0,3.0,1.0,2.0,,,,,,,,,
260,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,55,47,2022-11-12T03:31:52Z,2590000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,out,[],1630217,,,1610612763,55,47,2022-11-12T03:31:52Z,2600000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,out,[],1631223,,,1610612763,55,47,2022-11-12T03:31:52Z,2610000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,out,[],1627752,,,1610612763,55,47,2022-11-12T03:31:52Z,2620000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,out,[],203497,,,1610612763,55,47,2022-11-12T03:31:52Z,2630000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,55,47,2022-11-12T03:31:52Z,2640000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,in,[],1628415,,,1610612763,55,47,2022-11-12T03:31:52Z,2650000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,55,47,2022-11-12T03:31:52Z,2660000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,in,[],1626157,,,1610612763,55,47,2022-11-12T03:31:52Z,2670000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M04.00S,2022-11-12T03:31:37.0Z,2,REGULAR,substitution,in,[],1630183,,,1610612763,55,47,2022-11-12T03:31:52Z,2680000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M58.00S,2022-11-12T03:32:10.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,9.017739816031538,47.05882352941176,1610612763,57,47,2022-11-12T03:33:04Z,2690000,False,15.0,32.0,1,left,J. Morant driving finger roll Layup (13 PTS) (J. Konchar 1 AST),"[1629630, 1629723]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,3.55,Made,,,,,13.0,J. Konchar,1629723.0,1.0,,,,,
272,PT05M58.00S,2022-11-12T03:32:13.7Z,2,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612763,57,47,2022-11-12T03:32:54Z,2710000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Morant 1 FT),"[1626157, 1629630]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,202041.0,3.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
274,PT05M58.00S,2022-11-12T03:32:38.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629630,,,1610612763,57,47,2022-11-12T03:32:38Z,2730000,False,,,0,,MISS J. Morant Free Throw 1 of 1,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
275,PT05M56.00S,2022-11-12T03:32:42.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,57,47,2022-11-12T03:32:42Z,2740000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,
276,PT05M56.00S,2022-11-12T03:32:43.0Z,2,REGULAR,foul,personal,[],203500,,,1610612750,57,47,2022-11-12T03:32:52Z,2750000,False,,,0,,S. Adams loose ball personal FOUL (2 PF),"[203500, 1626157]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,202035.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
278,PT05M41.00S,2022-11-12T03:33:11.0Z,2,REGULAR,3pt,Jump Shot,[],1627854,86.41590013140605,96.07843137254902,1610612750,57,47,2022-11-12T03:33:14Z,2770000,False,230.0,75.0,1,right,MISS B. Forbes 24' 3PT,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Right Corner 3,24+ Right,,,,,,24.24,Missed,,,,,,,,,,,,,
279,PT05M38.00S,2022-11-12T03:33:14.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,57,47,2022-11-12T03:33:14Z,2780000,False,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Right Corner 3,24+ Right,,,,,,,,278.0,4.0,3.0,1.0,,,,,,,,,
280,PT05M32.00S,2022-11-12T03:33:29.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612763,57,47,2022-11-12T03:33:43Z,2790000,False,,,0,,D. Russell personal FOUL (3 PF) (Adams 2 FT),"[1626156, 203500]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,202035.0,3.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,
282,PT05M32.00S,2022-11-12T03:34:00.1Z,2,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,57,47,2022-11-12T03:34:00Z,2810000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
283,PT05M32.00S,2022-11-12T03:34:00.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,57,47,2022-11-12T03:34:00Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,,,
284,PT05M32.00S,2022-11-12T03:34:01.1Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,57,47,2022-11-12T03:34:03Z,2830000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M32.00S,2022-11-12T03:34:01.1Z,2,REGULAR,substitution,in,[],1631222,,,1610612763,57,47,2022-11-12T03:34:03Z,2840000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M32.00S,2022-11-12T03:34:23.0Z,2,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,57,47,2022-11-12T03:34:23Z,2850000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
287,PT05M30.00S,2022-11-12T03:34:24.0Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,57,47,2022-11-12T03:34:24Z,2860000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,286.0,3.0,2.0,1.0,,,,,,,,,
288,PT05M13.00S,2022-11-12T03:34:40.3Z,2,REGULAR,3pt,Jump Shot,[],1626156,70.77858081471747,23.774509803921568,1610612750,57,47,2022-11-12T03:34:43Z,2870000,False,-131.0,222.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,25.8,Missed,,,,,,,,,,,,,
289,PT05M10.00S,2022-11-12T03:34:43.3Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,57,47,2022-11-12T03:34:43Z,2880000,False,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,288.0,5.0,4.0,1.0,,,,,,,,,
290,PT05M00.00S,2022-11-12T03:34:53.2Z,2,REGULAR,3pt,Jump Shot,[],1631222,28.728646517739815,77.20588235294117,1610612763,57,47,2022-11-12T03:34:59Z,2890000,False,-136.0,218.0,1,left,MISS J. LaRavia 25' 3PT,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,25.65,Missed,,,,,,,,,,,,,
291,PT04M58.00S,2022-11-12T03:34:55.3Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,57,47,2022-11-12T03:34:55Z,2900000,False,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,290.0,5.0,3.0,2.0,,,,,,,,,
292,PT04M56.00S,2022-11-12T03:34:57.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,6.389618922470433,48.77450980392157,1610612763,57,47,2022-11-12T03:35:01Z,2910000,False,6.0,8.0,1,left,MISS S. Adams Layup,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,0.97,Missed,,,,,,,,,,,,,
293,PT04M56.00S,2022-11-12T03:34:58.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,57,47,2022-11-12T03:34:58Z,2920000,False,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,292.0,4.0,1.0,3.0,,,,,,,,,
294,PT04M56.00S,2022-11-12T03:35:00.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,6.652431011826544,49.50980392156863,1610612763,59,47,2022-11-12T03:35:04Z,2930000,False,2.0,10.0,1,left,S. Adams putback Layup (3 PTS),[203500],1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,1.03,Made,,,,,3.0,,,,,,,,
295,PT04M56.00S,2022-11-12T03:35:02.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626157,,,1610612763,59,47,2022-11-12T03:35:21Z,2940000,False,,,0,,K. Towns shooting personal FOUL (4 PF) (Adams 1 FT),"[1626157, 203500]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,202041.0,4.0,0.0,Adams,203500.0,,,,,,,,,,,,,,,
297,PT04M56.00S,2022-11-12T03:35:09.0Z,2,REGULAR,substitution,out,[],1626156,,,1610612763,59,47,2022-11-12T03:35:38Z,2960000,False,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M56.00S,2022-11-12T03:35:09.0Z,2,REGULAR,substitution,out,[],1626157,,,1610612763,59,47,2022-11-12T03:35:38Z,2970000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M56.00S,2022-11-12T03:35:09.0Z,2,REGULAR,substitution,in,[],203937,,,1610612763,59,47,2022-11-12T03:35:38Z,2980000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M56.00S,2022-11-12T03:35:09.0Z,2,REGULAR,substitution,in,[],203497,,,1610612763,59,47,2022-11-12T03:35:38Z,2990000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M56.00S,2022-11-12T03:35:37.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203500,,,1610612763,59,47,2022-11-12T03:35:37Z,3000000,False,,,0,,MISS S. Adams Free Throw 1 of 1,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
302,PT04M54.00S,2022-11-12T03:35:38.6Z,2,REGULAR,rebound,defensive,[],203937,,,1610612750,59,47,2022-11-12T03:35:38Z,3010000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,301.0,2.0,2.0,0.0,,,,,,,,,
303,PT04M40.00S,2022-11-12T03:35:52.9Z,2,REGULAR,3pt,Jump Shot,[],1630183,70.77858081471747,25.0,1610612750,59,50,2022-11-12T03:35:56Z,3020000,False,-125.0,222.0,1,right,J. McDaniels 25' 3PT  (4 PTS) (B. Forbes 2 AST),"[1630183, 1627854]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,25.49,Made,,,,,4.0,B. Forbes,1627854.0,2.0,,,,,
305,PT04M22.00S,2022-11-12T03:36:09.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,18.084756898817346,38.23529411764706,1610612763,61,50,2022-11-12T03:36:13Z,3040000,False,59.0,117.0,1,left,D. Brooks 13' pullup Jump Shot (14 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.14,Made,,,,,14.0,,,,,,,,
306,PT04M06.00S,2022-11-12T03:36:26.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.24901445466492,47.549019607843135,1610612750,61,50,2022-11-12T03:36:30Z,3050000,False,-12.0,11.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,1.65,Missed,,,,,,,,,,,,,
307,PT04M04.00S,2022-11-12T03:36:28.8Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,61,50,2022-11-12T03:36:30Z,3060000,False,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,306.0,5.0,2.0,3.0,,,,,,,,,
308,PT03M55.00S,2022-11-12T03:36:38.2Z,2,REGULAR,turnover,bad pass,[],1631222,,,1610612763,61,50,2022-11-12T03:36:41Z,3070000,False,,,0,,J. LaRavia bad pass TURNOVER (1 TO),"[1631222, 1627854]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Forbes,1627854.0
309,PT03M55.00S,2022-11-12T03:36:38.2Z,2,REGULAR,steal,,[],1627854,,,1610612750,61,50,2022-11-12T03:36:39Z,3080000,False,,,0,,B. Forbes STEAL (1 STL),[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
310,PT03M48.00S,2022-11-12T03:36:46.1Z,2,REGULAR,foul,personal,['2freethrow'],203500,,,1610612750,61,50,2022-11-12T03:36:56Z,3090000,False,,,0,,S. Adams shooting personal FOUL (3 PF) (McDaniels 2 FT),"[203500, 1630183]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,202035.0,3.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
312,PT03M48.00S,2022-11-12T03:37:15.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630183,,,1610612750,61,51,2022-11-12T03:37:15Z,3110000,False,,,0,,J. McDaniels Free Throw 1 of 2 (5 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
313,PT03M48.00S,2022-11-12T03:37:16.1Z,2,REGULAR,substitution,out,[],203500,,,1610612750,61,51,2022-11-12T03:37:20Z,3120000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M48.00S,2022-11-12T03:37:16.1Z,2,REGULAR,substitution,in,[],1629634,,,1610612750,61,51,2022-11-12T03:37:20Z,3130000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M48.00S,2022-11-12T03:37:31.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630183,,,1610612750,61,52,2022-11-12T03:37:31Z,3140000,False,,,0,,J. McDaniels Free Throw 2 of 2 (6 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
316,PT03M30.00S,2022-11-12T03:37:51.5Z,2,REGULAR,2pt,Jump Shot,[],1629630,21.50131406044678,48.77450980392157,1610612763,61,52,2022-11-12T03:37:55Z,3150000,False,6.0,150.0,1,left,MISS J. Morant 14' pullup Shot - blocked,"[1629630, 1630183]",1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,,,,,,14.97,Missed,,,,,,,,,McDaniels,1630183.0,,,
317,PT03M30.00S,2022-11-12T03:37:51.5Z,2,REGULAR,block,,[],1630183,,,1610612763,61,52,2022-11-12T03:37:53Z,3160000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
318,PT03M27.00S,2022-11-12T03:37:54.5Z,2,REGULAR,rebound,offensive,[],1631222,,,1610612763,61,52,2022-11-12T03:37:55Z,3170000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Center,,,,,,,,316.0,1.0,0.0,1.0,,,,,,,,,
319,PT03M24.00S,2022-11-12T03:37:57.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629630,4.944152431011826,1.9607843137254901,1610612763,64,52,2022-11-12T03:38:00Z,3180000,False,240.0,-6.0,1,left,J. Morant 24' 3PT  (16 PTS) (J. LaRavia 1 AST),"[1629630, 1631222]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Right Corner 3,24+ Right,,,,,,24.03,Made,,,,,16.0,J. LaRavia,1631222.0,1.0,,,,,
321,PT03M11.00S,2022-11-12T03:38:10.2Z,2,REGULAR,2pt,Jump Shot,[],1627854,90.75229960578186,81.37254901960785,1610612750,64,54,2022-11-12T03:38:13Z,3200000,False,157.0,34.0,1,right,B. Forbes 16' pullup Jump Shot (7 PTS),[1627854],1610612750.0,MIN,pullup,,,Forbes,B. Forbes,,,,,Mid-Range,16-24 Right,,,,,,16.06,Made,,,,,7.0,,,,,,,,
322,PT03M09.00S,2022-11-12T03:38:21.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,64,54,2022-11-12T03:38:21Z,3210000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT03M09.00S,2022-11-12T03:40:43.5Z,2,REGULAR,substitution,out,[],1631222,,,1610612763,64,54,2022-11-12T03:41:27Z,3220000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT03M09.00S,2022-11-12T03:40:43.5Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,64,54,2022-11-12T03:41:27Z,3230000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT03M09.00S,2022-11-12T03:40:43.5Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,64,54,2022-11-12T03:41:27Z,3240000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT03M09.00S,2022-11-12T03:40:43.5Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,64,54,2022-11-12T03:41:27Z,3250000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT03M01.00S,2022-11-12T03:41:54.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,29.6484888304862,73.52941176470588,1610612763,67,54,2022-11-12T03:42:03Z,3260000,False,-118.0,226.0,1,left,D. Brooks 25' 3PT pullup (17 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,25.49,Made,,,,,17.0,,,,,,,,
329,PT02M43.00S,2022-11-12T03:42:10.5Z,2,REGULAR,2pt,Jump Shot,[],1627854,78.40013140604468,29.901960784313726,1610612750,67,54,2022-11-12T03:42:14Z,3270000,False,-100.0,151.0,1,right,MISS B. Forbes 18' Jump Shot,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Mid-Range,16-24 Left Center,,,,,,18.1,Missed,,,,,,,,,,,,,
330,PT02M40.00S,2022-11-12T03:42:13.5Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,67,54,2022-11-12T03:42:14Z,3280000,False,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Left Center,,,,,,,,329.0,2.0,2.0,0.0,,,,,,,,,
331,PT02M28.00S,2022-11-12T03:42:25.8Z,2,REGULAR,turnover,lost ball,[],1629630,,,1610612763,67,54,2022-11-12T03:42:31Z,3290000,False,,,0,,J. Morant lost ball TURNOVER (2 TO),"[1629630, 1627854]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,2.0,Forbes,1627854.0
332,PT02M28.00S,2022-11-12T03:42:25.8Z,2,REGULAR,steal,,[],1627854,,,1610612750,67,54,2022-11-12T03:42:29Z,3300000,False,,,0,,B. Forbes STEAL (2 STL),[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
333,PT02M16.00S,2022-11-12T03:42:37.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203937,70.25295663600527,74.01960784313727,1610612750,67,57,2022-11-12T03:42:40Z,3310000,False,120.0,227.0,1,right,K. Anderson 25' 3PT  (5 PTS),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,25.69,Made,,,,,5.0,,,,,,,,
334,PT01M55.00S,2022-11-12T03:43:03.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627854,,,1610612763,67,57,2022-11-12T03:43:16Z,3320000,False,,,0,,B. Forbes personal FOUL (1 PF) (Brooks 2 FT),"[1627854, 1628415]",1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Mid-Range,8-16 Right,202041.0,1.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,,
336,PT01M55.00S,2022-11-12T03:43:31.2Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612763,68,57,2022-11-12T03:43:31Z,3340000,False,,,0,,D. Brooks Free Throw 1 of 2 (18 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
337,PT01M55.00S,2022-11-12T03:43:43.6Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612763,69,57,2022-11-12T03:43:43Z,3350000,False,,,0,,D. Brooks Free Throw 2 of 2 (19 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,,
338,PT01M43.00S,2022-11-12T03:43:59.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612750,69,57,2022-11-12T03:44:11Z,3360000,False,,,0,,B. Clarke shooting personal FOUL (3 PF) (Edwards 2 FT),"[1629634, 1630162]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,201638.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
340,PT01M43.00S,2022-11-12T03:44:26.6Z,2,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,69,57,2022-11-12T03:44:26Z,3380000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
341,PT01M43.00S,2022-11-12T03:44:26.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,69,57,2022-11-12T03:44:26Z,3390000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,
342,PT01M43.00S,2022-11-12T03:44:27.4Z,2,REGULAR,substitution,out,[],1629634,,,1610612750,69,57,2022-11-12T03:44:31Z,3400000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT01M43.00S,2022-11-12T03:44:27.4Z,2,REGULAR,substitution,out,[],1627854,,,1610612750,69,57,2022-11-12T03:44:31Z,3410000,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
