actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
588,PT07M54.00S,2023-01-10T02:56:02.0Z,4,REGULAR,freethrow,1 of 2,[],203926,,,1610612759,102,104,2023-01-10T02:56:02Z,5800000,False,,,0,,D. McDermott Free Throw 1 of 2 (8 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,
589,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,out,[],1630214,,,1610612759,102,104,2023-01-10T02:56:20Z,5810000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,out,[],1628991,,,1610612759,102,104,2023-01-10T02:56:20Z,5820000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,out,[],1626196,,,1610612759,102,104,2023-01-10T02:56:20Z,5830000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,out,[],1626169,,,1610612759,102,104,2023-01-10T02:56:20Z,5840000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,out,[],1629641,,,1610612759,102,104,2023-01-10T02:56:20Z,5850000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,in,[],1630583,,,1610612759,102,104,2023-01-10T02:56:20Z,5860000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,in,[],203500,,,1610612759,102,104,2023-01-10T02:56:20Z,5870000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,in,[],1627751,,,1610612759,102,104,2023-01-10T02:56:20Z,5880000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,102,104,2023-01-10T02:56:20Z,5890000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M54.00S,2023-01-10T02:56:02.6Z,4,REGULAR,substitution,in,[],1631103,,,1610612759,102,104,2023-01-10T02:56:20Z,5900000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M54.00S,2023-01-10T02:56:24.8Z,4,REGULAR,freethrow,2 of 2,[],203926,,,1610612759,102,105,2023-01-10T02:56:24Z,5910000,False,,,0,,D. McDermott Free Throw 2 of 2 (9 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,
600,PT07M39.00S,2023-01-10T02:56:40.8Z,4,REGULAR,2pt,Jump Shot,[],1626145,77.21747700394218,38.23529411764706,1610612763,104,105,2023-01-10T02:56:48Z,5920000,False,-59.0,162.0,1,right,T. Jones 17' step back Jump Shot (20 PTS),[1626145],1610612763.0,MEM,step back,,,Jones,T. Jones,,,,,,Mid-Range,16-24 Left Center,17.21,Made,,,,,,,20.0,,,,,,,,,,
601,PT07M31.00S,2023-01-10T02:56:49.3Z,4,REGULAR,3pt,Jump Shot,[],1631103,23.340998685939553,11.519607843137255,1610612759,104,105,2023-01-10T02:56:55Z,5930000,False,192.0,167.0,1,left,MISS M. Branham 25' step back 3PT,[1631103],1610612759.0,SAS,step back,,,Branham,M. Branham,,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,
602,PT07M27.00S,2023-01-10T02:56:53.3Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,104,105,2023-01-10T02:56:55Z,5940000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,Above the Break 3,24+ Right Center,,,601.0,,,3.0,3.0,0.0,,,,,,,,,,,
603,PT07M20.00S,2023-01-10T02:56:59.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.8166885676741,47.05882352941176,1610612763,106,105,2023-01-10T02:57:04Z,5950000,False,-15.0,118.0,1,right,T. Jones 11' driving floating Jump Shot (22 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,In The Paint (Non-RA),8-16 Center,11.93,Made,,,,,,,22.0,,,,,,,,,,
604,PT07M03.00S,2023-01-10T02:57:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.1268068331143235,43.38235294117647,1610612759,106,107,2023-01-10T02:57:21Z,5960000,False,33.0,5.0,1,left,J. Poeltl reverse Layup (13 PTS),[1627751],1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,13.0,,,,,,,,,,
605,PT06M47.00S,2023-01-10T02:57:34.5Z,4,REGULAR,foul,personal,[],1631110,,,1610612763,106,107,2023-01-10T02:57:42Z,5970000,False,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 1630583]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,2004.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,0.0,Aldama,1630583.0
607,PT06M45.00S,2023-01-10T02:57:55.9Z,4,REGULAR,foul,personal,['2freethrow'],203926,,,1610612763,106,107,2023-01-10T02:58:24Z,5990000,False,,,0,,D. McDermott shooting personal FOUL (3 PF) (Adams 2 FT),"[203926, 203500]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,1629178.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Adams,203500.0
609,PT06M45.00S,2023-01-10T02:58:29.3Z,4,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,107,107,2023-01-10T02:58:58Z,6010000,False,,,0,,S. Adams Free Throw 1 of 2 (11 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,
610,PT06M45.00S,2023-01-10T02:58:29.3Z,4,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,107,107,2023-01-10T02:58:58Z,6020000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
611,PT06M44.00S,2023-01-10T02:58:30.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,107,107,2023-01-10T02:58:58Z,6030000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,610.0,,,,,,,,,,,,,,,,
612,PT06M44.00S,2023-01-10T02:58:58.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631110,,,1610612763,107,107,2023-01-10T02:59:03Z,6040000,False,,,0,,J. Sochan loose ball personal FOUL (3 PF) (Aldama 2 FT),"[1631110, 1630583]",1610612759.0,SAS,loose ball,,,Sochan,J. Sochan,,,,,2004.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Aldama,1630583.0
614,PT06M44.00S,2023-01-10T02:59:19.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630583,,,1610612763,108,107,2023-01-10T02:59:19Z,6060000,False,,,0,,S. Aldama Free Throw 1 of 2 (12 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,
615,PT06M44.00S,2023-01-10T02:59:31.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630583,,,1610612763,109,107,2023-01-10T02:59:31Z,6070000,False,,,0,,S. Aldama Free Throw 2 of 2 (13 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,
616,PT06M24.00S,2023-01-10T02:59:53.3Z,4,REGULAR,2pt,Jump Shot,[],1630200,6.521024967148489,67.15686274509804,1610612759,109,109,2023-01-10T03:00:00Z,6080000,False,-86.0,9.0,1,left,T. Jones 8' floating Jump Shot (16 PTS),[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,,Mid-Range,8-16 Left,8.63,Made,,,,,,,16.0,,,,,,,,,,
617,PT06M09.00S,2023-01-10T03:00:07.6Z,4,REGULAR,2pt,Jump Shot,[],1626145,86.02168199737189,33.57843137254902,1610612763,109,109,2023-01-10T03:00:11Z,6090000,False,-82.0,79.0,1,right,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,Mid-Range,8-16 Left,11.39,Missed,,,,,,,,,,,,,,,,,
618,PT06M07.00S,2023-01-10T03:00:09.6Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,109,109,2023-01-10T03:00:11Z,6100000,False,,,0,,D. McDermott REBOUND (Off:0 Def:4),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Mid-Range,8-16 Left,,,617.0,,,4.0,4.0,0.0,,,,,,,,,,,
619,PT06M01.00S,2023-01-10T03:00:17.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,11.251642575558476,37.00980392156863,1610612759,109,109,2023-01-10T03:00:23Z,6110000,False,65.0,53.0,1,left,MISS T. Jones 8' driving floating Shot - blocked,"[1630200, 1630533]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,,In The Paint (Non-RA),8-16 Right,8.41,Missed,,Williams,1630533.0,,,,,,,,,,,,,,
620,PT06M01.00S,2023-01-10T03:00:17.4Z,4,REGULAR,block,,[],1630533,,,1610612759,109,109,2023-01-10T03:00:20Z,6120000,False,,,0,,Z. Williams BLOCK (1 BLK),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
621,PT06M01.00S,2023-01-10T03:00:17.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,109,109,2023-01-10T03:02:27Z,6130000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,619.0,,,,,,,,,,,,,,,,
623,PT06M01.00S,2023-01-10T03:00:34.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,109,109,2023-01-10T03:02:27Z,6150000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M40.00S,2023-01-10T03:03:55.9Z,4,REGULAR,2pt,Jump Shot,[],1626145,78.13731931668858,52.69607843137255,1610612763,111,109,2023-01-10T03:04:00Z,6180000,False,13.0,153.0,1,right,T. Jones 15' pullup Jump Shot (24 PTS),[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,,Mid-Range,8-16 Center,15.36,Made,,,,,,,24.0,,,,,,,,,,
627,PT05M26.00S,2023-01-10T03:04:10.3Z,4,REGULAR,2pt,Jump Shot,[],1631103,14.799605781865965,78.92156862745098,1610612759,111,109,2023-01-10T03:04:22Z,6190000,False,-145.0,87.0,1,left,MISS M. Branham 16' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,,Mid-Range,16-24 Left,16.85,Missed,,,,,,,,,,,,,,,,,
628,PT05M25.00S,2023-01-10T03:04:11.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,111,109,2023-01-10T03:04:22Z,6200000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Mid-Range,16-24 Left,,,627.0,,,,,,,,,,,,,,,,
629,PT05M25.00S,2023-01-10T03:04:18.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627751,,,1610612763,111,109,2023-01-10T03:04:36Z,6210000,False,,,0,,J. Poeltl loose ball personal FOUL (4 PF) (Williams 2 FT),"[1627751, 1630533]",1610612759.0,SAS,loose ball,,,Poeltl,J. Poeltl,,,,,1629178.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,0.0,Williams,1630533.0
631,PT05M25.00S,2023-01-10T03:04:51.1Z,4,REGULAR,freethrow,1 of 2,[],1630533,,,1610612763,111,109,2023-01-10T03:04:51Z,6230000,False,,,0,,MISS Z. Williams Free Throw 1 of 2,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
632,PT05M25.00S,2023-01-10T03:04:51.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,111,109,2023-01-10T03:04:51Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,631.0,,,,,,,,,,,,,,,,
633,PT05M25.00S,2023-01-10T03:04:56.9Z,4,REGULAR,substitution,out,[],1631110,,,1610612763,111,109,2023-01-10T03:05:08Z,6250000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M25.00S,2023-01-10T03:04:56.9Z,4,REGULAR,substitution,out,[],203926,,,1610612763,111,109,2023-01-10T03:05:08Z,6260000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M25.00S,2023-01-10T03:04:56.9Z,4,REGULAR,substitution,in,[],1629641,,,1610612763,111,109,2023-01-10T03:05:08Z,6270000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M25.00S,2023-01-10T03:04:56.9Z,4,REGULAR,substitution,in,[],1626196,,,1610612763,111,109,2023-01-10T03:05:08Z,6280000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M25.00S,2023-01-10T03:05:14.9Z,4,REGULAR,freethrow,2 of 2,[],1630533,,,1610612763,112,109,2023-01-10T03:05:14Z,6290000,False,,,0,,Z. Williams Free Throw 2 of 2 (11 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,
639,PT05M00.00S,2023-01-10T03:06:01.8Z,4,REGULAR,3pt,Jump Shot,[],1629641,32.013797634691194,40.931372549019606,1610612759,112,109,2023-01-10T03:06:07Z,6310000,False,45.0,248.0,1,left,MISS R. Langford 25' 3PT,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,
640,PT04M57.00S,2023-01-10T03:06:04.8Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,112,109,2023-01-10T03:06:04Z,6320000,False,,,0,,Z. Williams REBOUND (Off:1 Def:4),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Above the Break 3,24+ Center,,,639.0,,,5.0,4.0,1.0,,,,,,,,,,,
641,PT04M53.00S,2023-01-10T03:06:14.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612763,112,109,2023-01-10T03:06:23Z,6330000,False,,,0,,R. Langford take personal FOUL (1 PF) (Adams 2 FT),"[1629641, 203500]",1610612759.0,SAS,take,,,Langford,R. Langford,,,,,1629178.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,0.0,Adams,203500.0
643,PT04M53.00S,2023-01-10T03:06:43.4Z,4,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,113,109,2023-01-10T03:07:51Z,6350000,False,,,0,,S. Adams Free Throw 1 of 2 (12 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,
644,PT04M53.00S,2023-01-10T03:06:45.2Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,113,109,2023-01-10T03:06:49Z,6360000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M53.00S,2023-01-10T03:06:45.2Z,4,REGULAR,substitution,out,[],1630533,,,1610612763,113,109,2023-01-10T03:06:49Z,6370000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M53.00S,2023-01-10T03:06:45.2Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,113,109,2023-01-10T03:06:49Z,6380000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M53.00S,2023-01-10T03:06:45.2Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,113,109,2023-01-10T03:06:49Z,6390000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M53.00S,2023-01-10T03:06:43.4Z,4,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,113,109,2023-01-10T03:07:51Z,6410000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
650,PT04M49.00S,2023-01-10T03:06:47.4Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612759,113,109,2023-01-10T03:07:51Z,6420000,False,,,0,,J. Richardson REBOUND (Off:1 Def:4),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,649.0,,,5.0,4.0,1.0,,,,,,,,,,,
651,PT04M35.00S,2023-01-10T03:08:04.6Z,4,REGULAR,turnover,lost ball,[],1627751,,,1610612759,113,109,2023-01-10T03:08:10Z,6430000,False,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1628415]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,2.0,Brooks,1628415.0,,,,
652,PT04M35.00S,2023-01-10T03:08:04.6Z,4,REGULAR,steal,,[],1628415,,,1610612763,113,109,2023-01-10T03:08:06Z,6440000,False,,,0,,D. Brooks STEAL (3 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,
653,PT04M29.00S,2023-01-10T03:08:10.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,88.38699080157687,95.83333333333334,1610612763,116,109,2023-01-10T03:08:17Z,6450000,False,229.0,57.0,1,right,D. Bane 3PT running pullup (15 PTS) (T. Jones 5 AST),"[1630217, 1626145]",1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,,Right Corner 3,24+ Right,23.61,Made,,,,,,,15.0,T. Jones,1626145.0,5.0,,,,,,,
655,PT04M27.00S,2023-01-10T03:08:17.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,116,109,2023-01-10T03:08:17Z,6470000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M11.00S,2023-01-10T03:10:06.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,6.258212877792378,56.61764705882353,1610612759,116,111,2023-01-10T03:10:12Z,6480000,False,-33.0,6.0,1,left,R. Langford driving reverse Layup (13 PTS) (T. Jones 7 AST),"[1629641, 1630200]",1610612759.0,SAS,driving reverse,,,Langford,R. Langford,,,,,,Restricted Area,0-8 Center,3.37,Made,,,,,,,13.0,T. Jones,1630200.0,7.0,,,,,,,
658,PT04M05.00S,2023-01-10T03:10:16.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612763,116,111,2023-01-10T03:10:28Z,6500000,False,,,0,,J. Richardson take personal FOUL (2 PF) (Adams 2 FT),"[1626196, 203500]",1610612759.0,SAS,take,,,Richardson,J. Richardson,,,,,2004.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,0.0,Adams,203500.0
660,PT04M05.00S,2023-01-10T03:10:40.3Z,4,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,116,111,2023-01-10T03:10:40Z,6520000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
661,PT04M05.00S,2023-01-10T03:10:40.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,116,111,2023-01-10T03:10:40Z,6530000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,
662,PT04M05.00S,2023-01-10T03:10:40.9Z,4,REGULAR,substitution,out,[],1631103,,,1610612763,116,111,2023-01-10T03:10:44Z,6540000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M05.00S,2023-01-10T03:10:40.9Z,4,REGULAR,substitution,in,[],203926,,,1610612763,116,111,2023-01-10T03:10:44Z,6550000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT04M05.00S,2023-01-10T03:10:56.3Z,4,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,117,111,2023-01-10T03:10:56Z,6560000,False,,,0,,S. Adams Free Throw 2 of 2 (13 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,
665,PT03M50.00S,2023-01-10T03:11:15.7Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612759,117,111,2023-01-10T03:11:19Z,6570000,False,,,0,,J. Richardson bad pass TURNOVER (2 TO),"[1626196, 1626145]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,Jones,1626145.0,,,,
666,PT03M50.00S,2023-01-10T03:11:15.7Z,4,REGULAR,steal,,[],1626145,,,1610612763,117,111,2023-01-10T03:11:17Z,6580000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
667,PT03M50.00S,2023-01-10T03:11:34.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203926,,,1610612763,117,111,2023-01-10T03:11:44Z,6590000,False,,,0,,D. McDermott transition take personal FOUL (4 PF) (Jones 1 FT),"[203926, 1626145]",1610612759.0,SAS,transition take,,,McDermott,D. McDermott,,,,,1629178.0,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,0.0,Jones,1626145.0
669,PT03M50.00S,2023-01-10T03:11:50.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630217,,,1610612763,117,111,2023-01-10T03:11:53Z,6610000,False,,,0,,MISS D. Bane transition take Free Throw 1 of 1,[1630217],1610612763.0,MEM,transition take,,,Bane,D. Bane,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
670,PT03M50.00S,2023-01-10T03:11:50.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,117,111,2023-01-10T03:11:53Z,6620000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,669.0,,,,,,,,,,,,,,,,
671,PT03M50.00S,2023-01-10T03:11:51.7Z,4,REGULAR,substitution,out,[],203500,,,1610612763,117,111,2023-01-10T03:12:04Z,6630000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT03M50.00S,2023-01-10T03:11:51.7Z,4,REGULAR,substitution,out,[],1627751,,,1610612763,117,111,2023-01-10T03:12:04Z,6640000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT03M50.00S,2023-01-10T03:11:51.7Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,117,111,2023-01-10T03:12:04Z,6650000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT03M50.00S,2023-01-10T03:11:51.7Z,4,REGULAR,substitution,in,[],1628380,,,1610612763,117,111,2023-01-10T03:12:04Z,6660000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M36.00S,2023-01-10T03:12:23.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628415,79.84559789750328,5.637254901960785,1610612763,117,111,2023-01-10T03:12:30Z,6670000,False,-222.0,137.0,1,right,MISS D. Brooks 26' step back 3PT,[1628415],1610612763.0,MEM,step back,,,Brooks,D. Brooks,,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,
676,PT03M33.00S,2023-01-10T03:12:27.7Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,117,111,2023-01-10T03:12:27Z,6680000,False,,,0,,D. McDermott REBOUND (Off:0 Def:5),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Above the Break 3,24+ Left Center,,,675.0,,,5.0,5.0,0.0,,,,,,,,,,,
