actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
417,PT08M20.00S,2022-11-19T02:27:21.8Z,3,REGULAR,foul,personal,[],1630526,,,1610612763,71,63,2022-11-19T02:27:25Z,4160000,False,,,0,,J. Robinson-Earl loose ball personal FOUL (1 PF),"[1630526, 203500]",1610612760.0,OKC,loose ball,,,Robinson-Earl,J. Robinson-Earl,,,,,1193.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Adams,203500.0
419,PT08M06.00S,2022-11-19T02:27:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.93495400788436,51.71568627450981,1610612763,71,63,2022-11-19T02:27:48Z,4180000,False,9.0,23.0,1,right,MISS D. Brooks driving Layup - blocked,"[1628415, 203488]",1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,Muscala,203488.0,,,,
420,PT08M06.00S,2022-11-19T02:27:44.6Z,3,REGULAR,block,,[],203488,,,1610612763,71,63,2022-11-19T02:27:47Z,4190000,False,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
421,PT08M05.00S,2022-11-19T02:27:45.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,71,63,2022-11-19T02:27:48Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,Restricted Area,0-8 Center,,,419.0,,,,,,,,,,,,,,,,
423,PT08M01.00S,2022-11-19T02:28:02.1Z,3,REGULAR,turnover,bad pass,[],1629723,,,1610612763,71,63,2022-11-19T02:28:05Z,4220000,False,,,0,,J. Konchar bad pass TURNOVER (1 TO),"[1629723, 1629652]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Dort,1629652.0,,,,,,
424,PT08M01.00S,2022-11-19T02:28:02.1Z,3,REGULAR,steal,,[],1629652,,,1610612760,71,63,2022-11-19T02:28:03Z,4230000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
425,PT07M55.00S,2022-11-19T02:28:11.6Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612760,71,63,2022-11-19T02:28:21Z,4240000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[1628991, 1630526]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,1179.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Robinson-Earl,1630526.0
427,PT07M55.00S,2022-11-19T02:28:36.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630526,,,1610612760,71,64,2022-11-19T02:28:36Z,4260000,False,,,0,,J. Robinson-Earl Free Throw 1 of 2 (3 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
428,PT07M55.00S,2022-11-19T02:28:50.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630526,,,1610612760,71,65,2022-11-19T02:28:51Z,4270000,False,,,0,,J. Robinson-Earl Free Throw 2 of 2 (4 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
429,PT07M44.00S,2022-11-19T02:29:08.2Z,3,REGULAR,turnover,bad pass,[],1628991,,,1610612763,71,65,2022-11-19T02:29:11Z,4280000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (2 TO),"[1628991, 203488]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Muscala,203488.0,,,,,,
430,PT07M44.00S,2022-11-19T02:29:08.2Z,3,REGULAR,steal,,[],203488,,,1610612760,71,65,2022-11-19T02:29:10Z,4290000,False,,,0,,M. Muscala STEAL (1 STL),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
431,PT07M40.00S,2022-11-19T02:29:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending', 'fromturnover']",1630526,7.046649145860711,47.05882352941176,1610612760,71,67,2022-11-19T03:26:08Z,4300000,False,15.0,14.0,1,left,J. Robinson-Earl running finger roll Layup (6 PTS) (J. Giddey 5 AST),"[1630526, 1630581]",1610612760.0,OKC,running finger roll,,,Robinson-Earl,J. Robinson-Earl,,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,6.0,J. Giddey,1630581.0,5.0,,,,,,,,,
433,PT07M40.00S,2022-11-19T02:29:16.1Z,3,REGULAR,violation,defensive goaltending,[],1628991,,,1610612760,71,67,2022-11-19T02:29:22Z,4320000,False,,,0,,J. Jackson Jr. defensive goaltending VIOLATION,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,1193.0,,,,,,,,,,,,,,,,,,,,,
434,PT07M40.00S,2022-11-19T02:29:27.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,71,67,2022-11-19T02:29:27Z,4330000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M40.00S,2022-11-19T02:31:42.9Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,71,67,2022-11-19T02:32:14Z,4340000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M40.00S,2022-11-19T02:31:42.9Z,3,REGULAR,substitution,out,[],203488,,,1610612763,71,67,2022-11-19T02:32:14Z,4350000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M40.00S,2022-11-19T02:31:42.9Z,3,REGULAR,substitution,in,[],1630583,,,1610612763,71,67,2022-11-19T02:32:14Z,4360000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M40.00S,2022-11-19T02:31:42.9Z,3,REGULAR,substitution,in,[],1631114,,,1610612763,71,67,2022-11-19T02:32:14Z,4370000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT07M40.00S,2022-11-19T02:32:21.8Z,3,REGULAR,foul,personal,['1freethrow'],1631114,,,1610612763,71,67,2022-11-19T02:32:45Z,4390000,False,,,0,,J. Williams away-from-play personal FOUL (1 PF) (Morant 1 FT),"[1631114, 1629630]",1610612760.0,OKC,away-from-play,,,Williams,J. Williams,,,,,1627529.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,0.0,Morant,1629630.0
443,PT07M40.00S,2022-11-19T02:32:52.8Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,71,67,2022-11-19T03:26:08Z,4415000,False,,,0,,MISS J. Morant away-from-play Free Throw 1 of 1,[1629630],1610612763.0,MEM,away-from-play,,,Morant,J. Morant,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
444,PT07M40.00S,2022-11-19T02:32:52.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,71,67,2022-11-19T03:26:08Z,4422500,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,
445,PT07M17.00S,2022-11-19T02:33:27.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,91.67214191852825,50.98039215686274,1610612763,71,67,2022-11-19T03:26:08Z,4430000,False,5.0,26.0,1,right,MISS D. Brooks driving floating Shot,[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,
446,PT07M15.00S,2022-11-19T02:33:29.7Z,3,REGULAR,rebound,defensive,[],1631114,,,1610612760,71,67,2022-11-19T02:33:30Z,4440000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Restricted Area,0-8 Center,,,445.0,5.0,5.0,0.0,,,,,,,,,,,,,
447,PT06M59.00S,2022-11-19T02:33:45.7Z,3,REGULAR,3pt,Jump Shot,[],1628983,28.203022339027594,75.73529411764706,1610612760,71,67,2022-11-19T02:33:49Z,4450000,False,-129.0,213.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,
448,PT06M56.00S,2022-11-19T02:33:48.7Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,71,67,2022-11-19T02:33:49Z,4460000,False,,,0,,J. Konchar REBOUND (Off:1 Def:6),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Above the Break 3,24+ Left Center,,,447.0,7.0,6.0,1.0,,,,,,,,,,,,,
449,PT06M51.00S,2022-11-19T02:33:53.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,92.85479632063075,3.9215686274509802,1610612763,74,67,2022-11-19T02:33:58Z,4470000,False,-230.0,15.0,1,right,S. Aldama 3PT running (8 PTS) (J. Morant 9 AST),"[1630583, 1629630]",1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,,Left Corner 3,24+ Left,23.09,Made,,,,,8.0,J. Morant,1629630.0,9.0,,,,,,,,,
451,PT06M37.00S,2022-11-19T02:34:07.1Z,3,REGULAR,3pt,Jump Shot,[],1631114,30.831143232588698,27.205882352941174,1610612760,74,67,2022-11-19T02:34:10Z,4490000,False,114.0,237.0,1,left,MISS J. Williams 26' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Right Center,26.33,Missed,,,,,,,,,,,,,,,,,
452,PT06M35.00S,2022-11-19T02:34:09.1Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,74,67,2022-11-19T02:34:10Z,4500000,False,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Above the Break 3,24+ Right Center,,,451.0,7.0,4.0,3.0,,,,,,,,,,,,,
453,PT06M23.00S,2022-11-19T02:34:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,80.6340341655716,57.107843137254896,1610612763,76,67,2022-11-19T02:34:26Z,4510000,False,36.0,130.0,1,right,J. Morant 13' driving floating Jump Shot (14 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),8-16 Center,13.43,Made,,,,,14.0,,,,,,,,,,,,
454,PT06M06.00S,2022-11-19T02:34:38.2Z,3,REGULAR,2pt,Jump Shot,[],1628983,21.895532194480946,61.029411764705884,1610612760,76,69,2022-11-19T02:34:42Z,4520000,False,-55.0,153.0,1,left,S. Gilgeous-Alexander 16' pullup Jump Shot (10 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Mid-Range,16-24 Left Center,16.29,Made,,,,,10.0,,,,,,,,,,,,
455,PT05M44.00S,2022-11-19T02:35:00.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,84.05059132720105,40.19607843137255,1610612763,78,69,2022-11-19T02:35:04Z,4530000,False,-49.0,97.0,1,right,D. Brooks 10' driving floating bank Jump Shot (12 PTS),[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,,In The Paint (Non-RA),8-16 Center,10.9,Made,,,,,12.0,,,,,,,,,,,,
456,PT05M31.00S,2022-11-19T02:35:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.1268068331143235,52.20588235294118,1610612760,78,71,2022-11-19T02:35:17Z,4540000,False,-11.0,5.0,1,left,J. Robinson-Earl driving Layup (8 PTS) (J. Giddey 6 AST),"[1630526, 1630581]",1610612760.0,OKC,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,8.0,J. Giddey,1630581.0,6.0,,,,,,,,,
458,PT05M19.00S,2022-11-19T02:35:25.2Z,3,REGULAR,3pt,Jump Shot,[],1628415,67.09921156373193,46.07843137254902,1610612763,78,71,2022-11-19T02:35:30Z,4560000,False,-20.0,257.0,1,right,MISS D. Brooks 25' pullup 3PT - blocked,"[1628415, 1628983]",1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,
459,PT05M19.00S,2022-11-19T02:35:25.2Z,3,REGULAR,block,,[],1628983,,,1610612763,78,71,2022-11-19T02:35:28Z,4570000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
460,PT05M14.00S,2022-11-19T02:35:30.2Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,78,71,2022-11-19T02:35:30Z,4580000,False,,,0,,L. Dort REBOUND (Off:2 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Above the Break 3,24+ Center,,,458.0,6.0,4.0,2.0,,,,,,,,,,,,,
461,PT05M03.00S,2022-11-19T02:35:41.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,9.149145860709593,43.627450980392155,1610612760,78,73,2022-11-19T02:35:44Z,4590000,False,32.0,34.0,1,left,J. Giddey driving floating bank Jump Shot (10 PTS),[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),0-8 Center,4.63,Made,,,,,10.0,,,,,,,,,,,,
462,PT04M43.00S,2022-11-19T02:36:01.0Z,3,REGULAR,3pt,Jump Shot,[],1629630,67.23061760840999,37.99019607843137,1610612763,78,73,2022-11-19T02:36:04Z,4600000,False,-60.0,256.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,Above the Break 3,24+ Center,26.25,Missed,,,,,,,,,,,,,,,,,
463,PT04M41.00S,2022-11-19T02:36:03.0Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,78,73,2022-11-19T02:36:04Z,4610000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Above the Break 3,24+ Center,,,462.0,6.0,5.0,1.0,,,,,,,,,,,,,
464,PT04M38.00S,2022-11-19T02:36:07.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628983,11.645860709592641,62.00980392156863,1610612760,78,73,2022-11-19T02:36:21Z,4620000,False,-60.0,57.0,1,left,MISS S. Gilgeous-Alexander 8' running pullup Shot,[1628983],1610612760.0,OKC,running pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,In The Paint (Non-RA),8-16 Left,8.28,Missed,,,,,,,,,,,,,,,,,
465,PT04M34.00S,2022-11-19T02:36:11.4Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,78,73,2022-11-19T02:36:11Z,4630000,False,,,0,,J. Morant REBOUND (Off:2 Def:5),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),8-16 Left,,,464.0,7.0,5.0,2.0,,,,,,,,,,,,,
466,PT04M22.00S,2022-11-19T02:36:22.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203500,88.51839684625493,49.26470588235294,1610612763,80,73,2022-11-19T02:36:26Z,4640000,False,-4.0,55.0,1,right,S. Adams Hook (6 PTS) (J. Morant 10 AST),"[203500, 1629630]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,In The Paint (Non-RA),0-8 Center,5.55,Made,,,,,6.0,J. Morant,1629630.0,10.0,,,,,,,,,
468,PT04M22.00S,2022-11-19T02:36:26.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,80,73,2022-11-19T02:36:26Z,4660000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,out,[],203500,,,1610612760,80,73,2022-11-19T02:39:14Z,4670000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,out,[],1628415,,,1610612760,80,73,2022-11-19T02:39:14Z,4680000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,out,[],1629723,,,1610612760,80,73,2022-11-19T02:39:14Z,4690000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,80,73,2022-11-19T02:39:14Z,4700000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,out,[],1630526,,,1610612760,80,73,2022-11-19T02:39:14Z,4710000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,in,[],1626145,,,1610612760,80,73,2022-11-19T02:39:14Z,4720000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,in,[],1631223,,,1610612760,80,73,2022-11-19T02:39:14Z,4730000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,in,[],1629634,,,1610612760,80,73,2022-11-19T02:39:14Z,4740000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,in,[],1630322,,,1610612760,80,73,2022-11-19T02:39:14Z,4750000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M22.00S,2022-11-19T02:38:45.1Z,3,REGULAR,substitution,in,[],203488,,,1610612760,80,73,2022-11-19T02:39:14Z,4760000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT04M01.00S,2022-11-19T02:39:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.258212877792378,49.754901960784316,1610612760,80,75,2022-11-19T02:39:40Z,4770000,False,1.0,6.0,1,left,S. Gilgeous-Alexander cutting finger roll Layup (12 PTS) (J. Williams 6 AST),"[1628983, 1631114]",1610612760.0,OKC,cutting finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,12.0,J. Williams,1631114.0,6.0,,,,,,,,,
481,PT03M56.00S,2022-11-19T02:39:43.7Z,3,REGULAR,foul,personal,['2freethrow'],1631114,,,1610612763,80,75,2022-11-19T02:39:55Z,4790000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Roddy 2 FT),"[1631114, 1631223]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,1179.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Roddy,1631223.0
483,PT03M56.00S,2022-11-19T02:40:13.5Z,3,REGULAR,freethrow,1 of 2,[],1631223,,,1610612763,81,75,2022-11-19T02:40:13Z,4810000,False,,,0,,D. Roddy Free Throw 1 of 2 (1 PTS),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
484,PT03M56.00S,2022-11-19T02:40:29.7Z,3,REGULAR,freethrow,2 of 2,[],1631223,,,1610612763,82,75,2022-11-19T02:40:29Z,4820000,False,,,0,,D. Roddy Free Throw 2 of 2 (2 PTS),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
485,PT03M47.00S,2022-11-19T02:40:37.8Z,3,REGULAR,3pt,Jump Shot,[],1630322,29.6484888304862,72.79411764705883,1610612760,82,78,2022-11-19T02:40:42Z,4830000,False,-114.0,226.0,1,left,L. Waters III 25' 3PT  (8 PTS) (S. Gilgeous-Alexander 5 AST),"[1630322, 1628983]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,8.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,
487,PT03M38.00S,2022-11-19T02:40:50.9Z,3,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612763,82,78,2022-11-19T02:41:00Z,4850000,False,,,0,,L. Dort shooting personal FOUL (4 PF) (Morant 2 FT),"[1629652, 1629630]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,1193.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,0.0,Morant,1629630.0
489,PT03M38.00S,2022-11-19T02:41:20.9Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,83,78,2022-11-19T02:41:20Z,4870000,False,,,0,,J. Morant Free Throw 1 of 2 (15 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,
490,PT03M38.00S,2022-11-19T02:41:24.2Z,3,REGULAR,substitution,out,[],1629652,,,1610612763,83,78,2022-11-19T02:41:33Z,4880000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT03M38.00S,2022-11-19T02:41:24.2Z,3,REGULAR,substitution,in,[],1630598,,,1610612763,83,78,2022-11-19T02:41:33Z,4890000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M38.00S,2022-11-19T02:41:41.8Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,84,78,2022-11-19T02:41:41Z,4900000,False,,,0,,J. Morant Free Throw 2 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
493,PT03M31.00S,2022-11-19T02:41:51.1Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,84,78,2022-11-19T02:41:54Z,4910000,False,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (2 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1193.0,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,,,,,,
494,PT03M22.00S,2022-11-19T02:42:08.2Z,3,REGULAR,turnover,traveling,[],1631223,,,1610612763,84,78,2022-11-19T02:42:13Z,4920000,False,,,0,,D. Roddy traveling TURNOVER (2 TO),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,1627529.0,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,
495,PT03M12.00S,2022-11-19T02:42:25.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630322,31.09395532194481,36.029411764705884,1610612760,84,78,2022-11-19T02:42:29Z,4930000,False,70.0,240.0,1,left,MISS L. Waters III 24' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,
496,PT03M09.00S,2022-11-19T02:42:28.7Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,84,78,2022-11-19T02:42:29Z,4940000,False,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Above the Break 3,24+ Center,,,495.0,2.0,2.0,0.0,,,,,,,,,,,,,
497,PT03M03.00S,2022-11-19T02:42:34.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626145,79.45137976346912,6.372549019607843,1610612763,87,78,2022-11-19T02:42:38Z,4950000,False,-218.0,141.0,1,right,T. Jones 25' 3PT running (5 PTS) (J. Morant 11 AST),"[1626145, 1629630]",1610612763.0,MEM,running,,,Jones,T. Jones,,,,,,Above the Break 3,24+ Left Center,25.95,Made,,,,,5.0,J. Morant,1629630.0,11.0,,,,,,,,,
499,PT02M46.00S,2022-11-19T02:42:51.8Z,3,REGULAR,turnover,bad pass,[],1630598,,,1610612760,87,78,2022-11-19T02:42:55Z,4970000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 1629634]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,Clarke,1629634.0,,,,,,
500,PT02M46.00S,2022-11-19T02:42:51.8Z,3,REGULAR,steal,,[],1629634,,,1610612763,87,78,2022-11-19T02:54:09Z,4980000,False,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
