shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
05:03,282,PT05M03.00S,2022-12-10T01:57:08.8Z,2,REGULAR,substitution,in,[],202711,,,1610612765,49,44,2022-12-10T01:57:31Z,2760000,False,,,0,,SUB in: B. Bogdanovic,[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
05:03,283,PT05M03.00S,2022-12-10T01:57:08.8Z,2,REGULAR,substitution,in,[],1631093,,,1610612765,49,44,2022-12-10T01:57:31Z,2770000,False,,,0,,SUB in: J. Ivey,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
04:50,284,PT04M50.00S,2022-12-10T01:58:01.2Z,2,REGULAR,3pt,Jump Shot,[],1631093,68.41327201051249,71.32352941176471,1610612765,49,44,2022-12-10T01:58:06Z,2780000,False,107.0,244.0,1,right,MISS J. Ivey 26' 3PT,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,26.66,Missed,,,,,,,,,,,,,,,,,,
04:47,285,PT04M47.00S,2022-12-10T01:58:04.5Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,49,44,2022-12-10T01:58:04Z,2790000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,284.0,1.0,0.0,1.0,,,,,,,
04:43,286,PT04M43.00S,2022-12-10T01:58:07.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202711,83.26215505913272,29.901960784313726,1610612765,49,44,2022-12-10T01:58:13Z,2800000,False,-100.0,105.0,1,right,MISS B. Bogdanovic 14' driving floating Shot,[202711],44,1610612765.0,DET,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,14.52,Missed,,,,,,,,,,,,,,,,,,
04:41,287,PT04M41.00S,2022-12-10T01:58:09.7Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,49,44,2022-12-10T01:58:09Z,2810000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,286.0,3.0,2.0,1.0,,,,,,,
04:41,288,PT04M41.00S,2022-12-10T01:58:10.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,94.30026281208936,52.69607843137255,1610612765,49,44,2022-12-10T01:58:26Z,2820000,False,13.0,1.0,1,right,MISS J. Duren putback Layup - blocked,"[1631105, 1631223]",0,1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.35,Missed,,,,,,,,,,,,,,,,,Roddy,1631223.0
04:41,289,PT04M41.00S,2022-12-10T01:58:10.5Z,2,REGULAR,block,,[],1631223,,,1610612765,49,44,2022-12-10T01:58:14Z,2830000,False,,,0,,D. Roddy BLOCK (1 BLK),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
04:41,290,PT04M41.00S,2022-12-10T01:58:10.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,49,44,2022-12-10T01:58:26Z,2840000,False,,,0,,TEAM offensive REBOUND,[],,1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,288.0,,,,,,,,,,
04:37,292,PT04M37.00S,2022-12-10T01:58:33.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202711,85.10183968462549,46.07843137254902,1610612765,49,44,2022-12-10T01:58:42Z,2860000,False,-20.0,88.0,1,right,MISS B. Bogdanovic 8' driving floating Shot,[202711],44,1610612765.0,DET,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,8.97,Missed,,,,,,,,,,,,,,,,,,
04:33,293,PT04M33.00S,2022-12-10T01:58:37.3Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,49,44,2022-12-10T01:58:37Z,2870000,False,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,292.0,2.0,2.0,0.0,,,,,,,
04:25,295,PT04M25.00S,2022-12-10T01:58:47.5Z,2,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612763,49,44,2022-12-10T01:58:55Z,2880000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Morant 2 FT),"[1631105, 1629630]",0,1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Morant,1629630.0,,
04:25,297,PT04M25.00S,2022-12-10T01:59:09.2Z,2,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,49,44,2022-12-10T01:59:09Z,2900000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
04:25,298,PT04M25.00S,2022-12-10T01:59:09.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,49,44,2022-12-10T01:59:09Z,2910000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,297.0,,,,,,,,,,
04:25,299,PT04M25.00S,2022-12-10T01:59:24.5Z,2,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,50,44,2022-12-10T01:59:24Z,2920000,False,,,0,,J. Morant Free Throw 2 of 2 (5 PTS),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
04:13,300,PT04M13.00S,2022-12-10T01:59:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,87.07293035479631,38.72549019607843,1610612765,50,46,2022-12-10T01:59:41Z,2930000,False,-56.0,69.0,1,right,K. Hayes 8' pullup Jump Shot (4 PTS),[1630165],7,1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,8.91,Made,4.0,,,,,,,,,,,,,,,,,
04:01,301,PT04M01.00S,2022-12-10T01:59:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.258212877792378,48.03921568627451,1610612763,52,46,2022-12-10T01:59:54Z,2940000,False,10.0,6.0,1,left,J. Morant driving Layup (7 PTS),[1629630],12,1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,1.17,Made,7.0,,,,,,,,,,,,,,,,,
03:48,302,PT03M48.00S,2022-12-10T02:00:03.8Z,2,REGULAR,3pt,Jump Shot,[],1631093,67.49342969776609,23.52941176470588,1610612765,52,46,2022-12-10T02:00:07Z,2950000,False,-132.0,253.0,1,right,MISS J. Ivey 28' 3PT,[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,28.56,Missed,,,,,,,,,,,,,,,,,,
03:45,303,PT03M45.00S,2022-12-10T02:00:06.8Z,2,REGULAR,rebound,offensive,[],202711,,,1610612765,52,46,2022-12-10T02:00:07Z,2960000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:0),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,302.0,1.0,0.0,1.0,,,,,,,
03:45,304,PT03M45.00S,2022-12-10T02:00:07.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,94.40999984741211,50.0,1610612765,52,46,2022-12-10T02:00:07Z,2970000,False,0.0,0.0,1,right,MISS B. Bogdanovic tip Layup,[202711],44,1610612765.0,DET,tip,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
03:44,305,PT03M44.00S,2022-12-10T02:00:08.2Z,2,REGULAR,rebound,offensive,[],202711,,,1610612765,52,46,2022-12-10T02:00:08Z,2980000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:0),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,304.0,2.0,0.0,2.0,,,,,,,
03:42,306,PT03M42.00S,2022-12-10T02:00:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202711,93.38042049934296,50.49019607843137,1610612765,52,48,2022-12-10T02:00:12Z,2990000,False,2.0,10.0,1,right,B. Bogdanovic putback Layup (11 PTS),[202711],44,1610612765.0,DET,putback,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.0,Made,11.0,,,,,,,,,,,,,,,,,
03:28,307,PT03M28.00S,2022-12-10T02:00:25.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631105,,,1610612763,52,48,2022-12-10T02:00:33Z,3000000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Roddy 2 FT),"[1631105, 1631223]",0,1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,2.0,0.0,Roddy,1631223.0,,
03:28,309,PT03M28.00S,2022-12-10T02:00:53.3Z,2,REGULAR,freethrow,1 of 2,[],1631223,,,1610612763,53,48,2022-12-10T02:00:53Z,3020000,False,,,0,,D. Roddy Free Throw 1 of 2 (3 PTS),[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
03:28,310,PT03M28.00S,2022-12-10T02:00:54.0Z,2,REGULAR,substitution,out,[],1630583,,,1610612763,53,48,2022-12-10T02:01:03Z,3030000,False,,,0,,SUB out: S. Aldama,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
03:28,311,PT03M28.00S,2022-12-10T02:00:54.0Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,53,48,2022-12-10T02:01:03Z,3040000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
03:28,312,PT03M28.00S,2022-12-10T02:01:17.5Z,2,REGULAR,freethrow,2 of 2,[],1631223,,,1610612763,53,48,2022-12-10T02:01:17Z,3050000,False,,,0,,MISS D. Roddy Free Throw 2 of 2,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:26,313,PT03M26.00S,2022-12-10T02:01:18.6Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,53,48,2022-12-10T02:01:18Z,3060000,False,,,0,,S. Adams REBOUND (Off:3 Def:1),[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,312.0,4.0,1.0,3.0,,,,,,,
03:23,314,PT03M23.00S,2022-12-10T02:01:22.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,33.590670170827856,29.411764705882355,1610612763,56,48,2022-12-10T02:01:26Z,3070000,False,103.0,263.0,1,left,J. Jackson Jr. 28' 3PT  (12 PTS) (S. Adams 2 AST),"[1628991, 203500]",13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,28.27,Made,12.0,S. Adams,203500.0,2.0,,,,,,,,,,,,,,
03:06,316,PT03M06.00S,2022-12-10T02:01:38.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,91.80354796320631,54.90196078431373,1610612765,56,48,2022-12-10T02:01:43Z,3090000,False,25.0,25.0,1,right,MISS I. Stewart turnaround bank Hook,[1630191],28,1610612765.0,DET,turnaround bank,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
03:05,317,PT03M05.00S,2022-12-10T02:01:39.9Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,56,48,2022-12-10T02:01:43Z,3100000,False,,,0,,I. Stewart REBOUND (Off:2 Def:0),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,316.0,2.0,0.0,2.0,,,,,,,
03:03,318,PT03M03.00S,2022-12-10T02:01:42.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630191,94.1688567674113,50.0,1610612765,56,50,2022-12-10T02:09:35Z,3110000,False,0.0,2.0,1,right,I. Stewart driving DUNK (2 PTS),[1630191],28,1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.23,Made,2.0,,,,,,,,,,,,,,,,,
02:56,319,PT02M56.00S,2022-12-10T02:01:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.338370565045992,50.49019607843137,1610612763,56,50,2022-12-10T02:16:37Z,3120000,False,-2.0,-2.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],12,1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.34,Missed,,,,,,,,,,,,,,,,,,
02:52,320,PT02M52.00S,2022-12-10T02:01:52.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,56,50,2022-12-10T02:01:53Z,3130000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,319.0,4.0,3.0,1.0,,,,,,,
02:51,321,PT02M51.00S,2022-12-10T02:01:54.3Z,2,REGULAR,turnover,bad pass,[],1630165,,,1610612765,56,50,2022-12-10T02:01:57Z,3140000,False,,,0,,K. Hayes bad pass TURNOVER (3 TO),"[1630165, 1629723]",7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,3.0,Konchar,1629723.0,,,,,,,,,,,
02:51,322,PT02M51.00S,2022-12-10T02:01:54.3Z,2,REGULAR,steal,,[],1629723,,,1610612763,56,50,2022-12-10T02:01:55Z,3150000,False,,,0,,J. Konchar STEAL (1 STL),[1629723],46,1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
02:38,323,PT02M38.00S,2022-12-10T02:02:07.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629723,7.046649145860711,47.30392156862745,1610612763,58,50,2022-12-10T02:02:12Z,3160000,False,13.0,14.0,1,left,J. Konchar cutting Layup (2 PTS) (J. Morant 6 AST),"[1629723, 1629630]",46,1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,1.92,Made,2.0,J. Morant,1629630.0,6.0,,,,,,,,,,,,,,
02:16,325,PT02M16.00S,2022-12-10T02:02:28.5Z,2,REGULAR,3pt,Jump Shot,[],1630165,70.90998685939553,24.754901960784316,1610612765,58,50,2022-12-10T02:02:32Z,3180000,False,-126.0,221.0,1,right,MISS K. Hayes 25' 3PT,[1630165],7,1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
02:14,326,PT02M14.00S,2022-12-10T02:02:30.5Z,2,REGULAR,rebound,defensive,[],203500,,,1610612763,58,50,2022-12-10T02:02:32Z,3190000,False,,,0,,S. Adams REBOUND (Off:3 Def:2),[203500],4,1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,325.0,5.0,2.0,3.0,,,,,,,
02:13,327,PT02M13.00S,2022-12-10T02:02:36.2Z,2,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,58,50,2022-12-10T02:02:41Z,3200000,False,,,0,,S. Adams bad pass out-of-bounds TURNOVER (1 TO),[203500],4,1610612763.0,MEM,bad pass,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,1146.0,,,,,,
02:13,328,PT02M13.00S,2022-12-10T02:02:42.1Z,2,REGULAR,substitution,out,[],1631223,,,1610612765,58,50,2022-12-10T02:02:44Z,3210000,False,,,0,,SUB out: D. Roddy,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
02:13,329,PT02M13.00S,2022-12-10T02:02:42.1Z,2,REGULAR,substitution,in,[],1628415,,,1610612765,58,50,2022-12-10T02:02:44Z,3220000,False,,,0,,SUB in: D. Brooks,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
02:01,330,PT02M01.00S,2022-12-10T02:02:58.7Z,2,REGULAR,turnover,bad pass,[],1631093,,,1610612765,58,50,2022-12-10T02:03:01Z,3230000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 1628991]",23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Jackson Jr.,1628991.0,,,,,,,,,,,
02:01,331,PT02M01.00S,2022-12-10T02:02:58.7Z,2,REGULAR,steal,,[],1628991,,,1610612763,58,50,2022-12-10T02:03:00Z,3240000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
01:56,332,PT01M56.00S,2022-12-10T02:03:02.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629723,6.389618922470433,48.77450980392157,1610612763,60,50,2022-12-10T02:03:08Z,3250000,False,6.0,8.0,1,left,J. Konchar running reverse Layup (4 PTS),[1629723],46,1610612763.0,MEM,running reverse,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.97,Made,4.0,,,,,,,,,,,,,,,,,
01:36,333,PT01M36.00S,2022-12-10T02:03:26.4Z,2,REGULAR,foul,offensive,['inpenalty'],1630191,,,1610612765,60,50,2022-12-10T02:03:32Z,3260000,False,,,0,,I. Stewart offensive FOUL (1 PF),"[1630191, 1629723]",28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628951.0,1.0,0.0,Konchar,1629723.0,,
01:36,335,PT01M36.00S,2022-12-10T02:03:26.4Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,60,50,2022-12-10T02:03:26Z,3280000,False,,,0,,I. Stewart offensive foul TURNOVER (1 TO),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,1628951.0,,,,,,
01:20,336,PT01M20.00S,2022-12-10T02:03:54.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629630,7.966491458607096,49.50980392156863,1610612763,60,50,2022-12-10T02:03:58Z,3290000,False,2.0,22.0,1,left,MISS J. Morant driving DUNK,[1629630],12,1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
01:17,337,PT01M17.00S,2022-12-10T02:03:57.5Z,2,REGULAR,rebound,defensive,[],1630191,,,1610612765,60,50,2022-12-10T02:03:58Z,3300000,False,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],28,1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,336.0,3.0,1.0,2.0,,,,,,,
01:14,338,PT01M14.00S,2022-12-10T02:04:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631105,93.77463863337714,53.18627450980392,1610612765,60,50,2022-12-10T02:04:05Z,3310000,False,16.0,6.0,1,right,MISS J. Duren running Layup - blocked,"[1631105, 1628991]",0,1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
01:14,339,PT01M14.00S,2022-12-10T02:04:00.2Z,2,REGULAR,block,,[],1628991,,,1610612765,60,50,2022-12-10T02:04:02Z,3320000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],13,1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
01:13,340,PT01M13.00S,2022-12-10T02:04:01.2Z,2,REGULAR,rebound,offensive,[],202711,,,1610612765,60,50,2022-12-10T02:04:05Z,3330000,False,,,0,,B. Bogdanovic REBOUND (Off:3 Def:0),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,338.0,3.0,0.0,3.0,,,,,,,
01:13,341,PT01M13.00S,2022-12-10T02:04:06.5Z,2,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612765,60,50,2022-12-10T02:04:23Z,3340000,False,,,0,,J. Konchar shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1629723, 202711]",46,1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,2.0,0.0,Bogdanovic,202711.0,,
01:13,343,PT01M13.00S,2022-12-10T02:04:30.1Z,2,REGULAR,freethrow,1 of 2,"['2ndchance', 'fastbreak']",202711,,,1610612765,60,51,2022-12-10T02:04:30Z,3360000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (12 PTS),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
01:13,344,PT01M13.00S,2022-12-10T02:04:45.7Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', '2ndchance']",202711,,,1610612765,60,52,2022-12-10T02:04:45Z,3370000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (13 PTS),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
01:09,345,PT01M09.00S,2022-12-10T02:04:51.1Z,2,REGULAR,turnover,lost ball,[],1629630,,,1610612763,60,52,2022-12-10T02:04:54Z,3380000,False,,,0,,J. Morant lost ball TURNOVER (4 TO),"[1629630, 1631093]",12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,Ivey,1631093.0,,,,,,,,,,,
01:09,346,PT01M09.00S,2022-12-10T02:04:51.1Z,2,REGULAR,steal,,[],1631093,,,1610612765,60,52,2022-12-10T02:09:07Z,3390000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],23,1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
01:03,347,PT01M03.00S,2022-12-10T02:04:59.2Z,2,REGULAR,turnover,traveling,[],202711,,,1610612765,60,52,2022-12-10T02:05:05Z,3400000,False,,,0,,B. Bogdanovic traveling TURNOVER (1 TO),[202711],44,1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,1146.0,,,,,,
01:03,348,PT01M03.00S,2022-12-10T02:05:16.8Z,2,REGULAR,foul,technical,['1freethrow'],1629630,,,1610612763,60,52,2022-12-10T02:05:27Z,3410000,False,,,0,,J. Morant technical FOUL (1 Tech),[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,203592.0,0.0,1.0,,,,
01:03,349,PT01M03.00S,2022-12-10T02:05:34.8Z,2,REGULAR,freethrow,1 of 1,[],1630165,,,1610612763,60,53,2022-12-10T02:05:34Z,3420000,False,,,0,,K. Hayes technical Free Throw 1 of 1 (5 PTS),[1630165],7,1610612765.0,DET,technical,,,Hayes,K. Hayes,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
01:03,350,PT01M03.00S,2022-12-10T02:05:37.6Z,2,REGULAR,substitution,out,[],1629630,,,1610612763,60,53,2022-12-10T02:05:40Z,3430000,False,,,0,,SUB out: J. Morant,[1629630],12,1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
01:03,351,PT01M03.00S,2022-12-10T02:05:37.6Z,2,REGULAR,substitution,in,[],1626145,,,1610612763,60,53,2022-12-10T02:05:40Z,3440000,False,,,0,,SUB in: T. Jones,[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
00:51,352,PT00M51.70S,2022-12-10T02:06:10.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612763,60,53,2022-12-10T02:06:19Z,3450000,False,,,0,,J. Ivey shooting personal FOUL (2 PF) (Brooks 2 FT),"[1631093, 1628415]",23,1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628951.0,2.0,0.0,Brooks,1628415.0,,
00:51,354,PT00M51.70S,2022-12-10T02:06:39.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628415,,,1610612763,60,53,2022-12-10T02:27:52Z,3470000,False,,,0,,MISS D. Brooks Free Throw 1 of 2,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
00:51,355,PT00M51.70S,2022-12-10T02:06:39.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,60,53,2022-12-10T02:27:52Z,3480000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,354.0,,,,,,,,,,
00:51,412,PT00M51.70S,2022-12-10T02:06:51.0Z,2,REGULAR,substitution,out,[],1631105,,,1610612763,60,53,2022-12-10T02:28:34Z,3495000,False,,,0,,SUB out: J. Duren,[1631105],0,1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
00:51,413,PT00M51.70S,2022-12-10T02:06:51.0Z,2,REGULAR,substitution,in,[],1628963,,,1610612763,60,53,2022-12-10T02:28:34Z,3502500,False,,,0,,SUB in: M. Bagley III,[1628963],35,1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
00:51,358,PT00M51.70S,2022-12-10T02:06:39.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628415,,,1610612763,61,53,2022-12-10T02:27:52Z,3510000,False,,,0,,D. Brooks Free Throw 2 of 2 (12 PTS),[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
