actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
337,PT01M04.00S,2022-11-05T01:03:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,7.5722733245729295,45.34313725490196,1610612763,64,45,2022-11-05T01:04:02Z,3340000,23.0,19.0,1,left,MISS D. Roddy reverse Layup,[1631223],1610612763.0,MEM,reverse,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,,
338,PT01M00.00S,2022-11-05T01:03:58.5Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,64,45,2022-11-05T01:04:02Z,3350000,,,0,,S. Adams REBOUND (Off:9 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,337.0,15.0,6.0,9.0,,,,,,,,,,,,,,
339,PT01M00.00S,2022-11-05T01:03:58.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,5.590000152587891,50.0,1610612763,66,45,2022-11-05T01:03:58Z,3360000,0.0,0.0,1,left,S. Adams tip Layup (13 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,13.0,,,,,,,,,,,,,
340,PT00M52.40S,2022-11-05T01:04:07.3Z,2,REGULAR,turnover,lost ball,[],1629023,,,1610612766,66,45,2022-11-05T01:04:11Z,3370000,,,0,,P. Washington lost ball TURNOVER (1 TO),"[1629023, 203500]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Adams,203500.0,,,,,,,
341,PT00M52.40S,2022-11-05T01:04:07.3Z,2,REGULAR,steal,,[],203500,,,1610612763,66,45,2022-11-05T01:04:09Z,3380000,,,0,,S. Adams STEAL (2 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
342,PT00M42.80S,2022-11-05T01:04:16.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,6.915243101182654,95.34313725490196,1610612763,66,45,2022-11-05T01:04:24Z,3390000,-227.0,13.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
343,PT00M37.80S,2022-11-05T01:04:21.8Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,66,45,2022-11-05T01:04:21Z,3400000,,,0,,S. Adams REBOUND (Off:10 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,342.0,16.0,6.0,10.0,,,,,,,,,,,,,,
344,PT00M37.80S,2022-11-05T01:04:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203500,5.590000152587891,50.0,1610612763,66,45,2022-11-05T01:04:21Z,3410000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
345,PT00M37.00S,2022-11-05T01:04:22.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,66,45,2022-11-05T01:04:22Z,3420000,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,344.0,6.0,4.0,2.0,,,,,,,,,,,,,,
346,PT00M36.60S,2022-11-05T01:04:25.1Z,2,REGULAR,turnover,out-of-bounds,[],1630547,,,1610612766,66,45,2022-11-05T01:07:27Z,3430000,,,0,,J. Bouknight lost ball out-of-bounds TURNOVER (1 TO),[1630547],1610612766.0,CHA,lost ball,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,,
349,PT00M33.50S,2022-11-05T01:04:40.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,22.815374507227332,6.372549019607843,1610612763,69,45,2022-11-05T01:04:51Z,3460000,218.0,162.0,1,left,D. Brooks 27' 3PT  (18 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,27.17,Made,,,,,18.0,,,,,,,,,,,,,
351,PT00M23.80S,2022-11-05T01:05:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,82.60512483574244,41.911764705882355,1610612766,69,47,2022-11-05T01:05:07Z,3480000,-40.0,111.0,1,right,K. Oubre Jr. 11' driving floating Jump Shot (15 PTS) (M. Plumlee 3 AST),"[1626162, 203486]",1610612766.0,CHA,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.81,Made,,,,,15.0,M. Plumlee,203486.0,3.0,,,,,,,,,,
353,PT00M02.00S,2022-11-05T01:05:34.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.229303547963205,53.431372549019606,1610612763,71,47,2022-11-05T01:05:38Z,3500000,-17.0,25.0,1,left,J. Morant driving finger roll Layup (12 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,12.0,,,,,,,,,,,,,
354,PT00M00.00S,2022-11-05T01:05:42.7Z,2,REGULAR,period,end,[],0,,,1610612766,71,47,2022-11-05T01:05:42Z,3510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-11-05T01:20:30.3Z,3,REGULAR,substitution,out,['startperiod'],1631223,,,1610612766,71,47,2022-11-05T01:20:50Z,3520000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-11-05T01:20:30.3Z,3,REGULAR,substitution,out,['startperiod'],1630547,,,1610612766,71,47,2022-11-05T01:20:50Z,3530000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-11-05T01:20:30.3Z,3,REGULAR,substitution,in,['startperiod'],1630583,,,1610612766,71,47,2022-11-05T01:20:50Z,3540000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-11-05T01:20:30.3Z,3,REGULAR,substitution,in,['startperiod'],1629667,,,1610612766,71,47,2022-11-05T01:20:50Z,3550000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-11-05T01:21:03.3Z,3,REGULAR,period,start,[],0,,,1610612766,71,47,2022-11-05T01:21:03Z,3560000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M41.00S,2022-11-05T01:21:21.6Z,3,REGULAR,3pt,Jump Shot,[],1629023,28.33442838370565,75.24509803921569,1610612766,71,47,2022-11-05T01:21:26Z,3570000,-126.0,214.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
361,PT11M37.00S,2022-11-05T01:21:25.6Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,71,47,2022-11-05T01:21:26Z,3580000,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,360.0,3.0,2.0,1.0,,,,,,,,,,,,,,
362,PT11M33.00S,2022-11-05T01:21:29.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,75.64060446780552,88.72549019607843,1610612763,74,47,2022-11-05T01:21:37Z,3590000,194.0,176.0,1,right,D. Bane 26' 3PT running (7 PTS) (D. Brooks 2 AST),"[1630217, 1628415]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,26.2,Made,,,,,7.0,D. Brooks,1628415.0,2.0,,,,,,,,,,
365,PT11M19.00S,2022-11-05T01:21:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,10.463206307490145,42.15686274509804,1610612766,74,47,2022-11-05T01:21:57Z,3620000,39.0,46.0,1,left,MISS P. Washington 6' driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
366,PT11M16.00S,2022-11-05T01:21:54.8Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,74,47,2022-11-05T01:21:57Z,3630000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,365.0,2.0,2.0,0.0,,,,,,,,,,,,,,
367,PT11M14.00S,2022-11-05T01:21:57.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,92.19776609724047,55.392156862745104,1610612763,74,47,2022-11-05T01:22:08Z,3640000,27.0,21.0,1,right,MISS D. Brooks running finger roll Layup,[1628415],1610612763.0,MEM,running finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
368,PT11M11.00S,2022-11-05T01:22:00.6Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,74,47,2022-11-05T01:22:08Z,3650000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,367.0,1.0,1.0,0.0,,,,,,,,,,,,,,
369,PT11M01.00S,2022-11-05T01:22:12.3Z,3,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612766,74,47,2022-11-05T01:22:25Z,3660000,,,0,,S. Aldama shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1630583, 203486]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627961.0,1.0,0.0,Plumlee,203486.0,,
371,PT11M01.00S,2022-11-05T01:22:37.1Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,74,47,2022-11-05T01:22:37Z,3680000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT11M01.00S,2022-11-05T01:22:37.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,74,47,2022-11-05T01:22:37Z,3690000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,
373,PT11M01.00S,2022-11-05T01:22:53.5Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,74,48,2022-11-05T01:22:53Z,3700000,,,0,,M. Plumlee Free Throw 2 of 2 (5 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
374,PT10M44.00S,2022-11-05T01:23:12.1Z,3,REGULAR,3pt,Jump Shot,[],1630583,86.81011826544021,95.09803921568627,1610612763,77,48,2022-11-05T01:23:17Z,3710000,225.0,71.0,1,right,S. Aldama 3PT  (10 PTS) (D. Brooks 3 AST),"[1630583, 1628415]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,10.0,D. Brooks,1628415.0,3.0,,,,,,,,,,
376,PT10M30.00S,2022-11-05T01:23:29.4Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612766,77,48,2022-11-05T01:23:37Z,3730000,,,0,,D. Brooks shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1628415, 1626162]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,202058.0,3.0,0.0,Oubre Jr.,1626162.0,,
378,PT10M30.00S,2022-11-05T01:23:56.7Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,77,49,2022-11-05T01:23:56Z,3750000,,,0,,K. Oubre Jr. Free Throw 1 of 2 (16 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
379,PT10M30.00S,2022-11-05T01:24:13.1Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,77,50,2022-11-05T01:24:13Z,3760000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (17 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
381,PT10M19.00S,2022-11-05T01:24:40.3Z,3,REGULAR,turnover,traveling,[],1630217,,,1610612763,77,50,2022-11-05T01:24:49Z,3780000,,,0,,D. Bane traveling TURNOVER (3 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,3.0,,,1626301.0,,,,,,
382,PT10M10.00S,2022-11-05T01:25:01.6Z,3,REGULAR,turnover,traveling,[],1626162,,,1610612766,77,50,2022-11-05T01:25:09Z,3790000,,,0,,K. Oubre Jr. traveling TURNOVER (1 TO),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,202058.0,,,,,,
383,PT09M56.00S,2022-11-05T01:25:24.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629630,92.06636005256242,47.30392156862745,1610612763,77,50,2022-11-05T01:25:29Z,3800000,-13.0,22.0,1,right,MISS J. Morant cutting DUNK,[1629630],1610612763.0,MEM,cutting,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,,
384,PT09M53.00S,2022-11-05T01:25:27.2Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,77,50,2022-11-05T01:25:29Z,3810000,,,0,,M. Plumlee REBOUND (Off:2 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,383.0,7.0,5.0,2.0,,,,,,,,,,,,,,
385,PT09M50.00S,2022-11-05T01:25:32.2Z,3,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,77,50,2022-11-05T01:25:38Z,3820000,,,0,,P. Washington bad pass out-of-bounds TURNOVER (2 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,1626301.0,,,,,,
386,PT09M42.00S,2022-11-05T01:25:46.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,91.93495400788436,52.450980392156865,1610612763,79,50,2022-11-05T01:25:51Z,3830000,12.0,23.0,1,right,D. Bane cutting finger roll Layup (9 PTS) (J. Morant 8 AST),"[1630217, 1629630]",1610612763.0,MEM,cutting finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,9.0,J. Morant,1629630.0,8.0,,,,,,,,,,
388,PT09M27.00S,2022-11-05T01:26:01.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,9.411957950065702,39.705882352941174,1610612766,79,52,2022-11-05T01:26:08Z,3850000,51.0,36.0,1,left,J. McDaniels 6' Layup (2 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,,,,,2.0,,,,,,,,,,,,,
389,PT09M05.00S,2022-11-05T01:26:24.0Z,3,REGULAR,3pt,Jump Shot,[],1630217,94.03745072273325,2.941176470588235,1610612763,79,52,2022-11-05T01:26:28Z,3860000,-235.0,4.0,1,right,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
390,PT09M03.00S,2022-11-05T01:26:26.0Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,79,52,2022-11-05T01:26:28Z,3870000,,,0,,S. Adams REBOUND (Off:11 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Left Corner 3,24+ Left,,,389.0,17.0,6.0,11.0,,,,,,,,,,,,,,
393,PT08M51.00S,2022-11-05T01:27:04.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630583,89.30683311432325,62.99019607843137,1610612763,79,52,2022-11-05T01:27:10Z,3900000,65.0,48.0,1,right,MISS S. Aldama 8' driving Layup - blocked,"[1630583, 1629023]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,8.08,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
394,PT08M51.00S,2022-11-05T01:27:04.9Z,3,REGULAR,block,,[],1629023,,,1610612763,79,52,2022-11-05T01:27:07Z,3910000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
395,PT08M48.00S,2022-11-05T01:27:07.9Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,79,52,2022-11-05T01:27:10Z,3920000,,,0,,S. Aldama REBOUND (Off:1 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,,,393.0,5.0,4.0,1.0,,,,,,,,,,,,,,
396,PT08M45.00S,2022-11-05T01:27:11.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,92.9862023653088,94.6078431372549,1610612763,82,52,2022-11-05T01:27:15Z,3930000,223.0,13.0,1,right,D. Bane 3PT  (12 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,22.34,Made,,,,,12.0,,,,,,,,,,,,,
399,PT08M21.00S,2022-11-05T01:28:25.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,12.171484888304862,47.794117647058826,1610612766,82,54,2022-11-05T01:28:37Z,3960000,11.0,62.0,1,left,D. Smith Jr. 6' driving floating Jump Shot (8 PTS) (K. Oubre Jr. 1 AST),"[1628372, 1626162]",1610612766.0,CHA,driving floating,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.29,Made,,,,,8.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,
401,PT08M01.00S,2022-11-05T01:28:44.8Z,3,REGULAR,3pt,Jump Shot,[],1628415,95.22010512483574,3.9215686274509802,1610612763,85,54,2022-11-05T01:28:49Z,3980000,-230.0,-8.0,1,right,D. Brooks 3PT  (21 PTS) (D. Bane 1 AST),"[1628415, 1630217]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,21.0,D. Bane,1630217.0,1.0,,,,,,,,,,
403,PT08M00.00S,2022-11-05T01:28:49.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,85,54,2022-11-05T01:28:49Z,4000000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M49.00S,2022-11-05T01:32:03.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,17.95335085413929,45.588235294117645,1610612766,85,56,2022-11-05T01:32:09Z,4010000,22.0,116.0,1,left,P. Washington 11' floating Jump Shot (6 PTS),[1629023],1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,11.84,Made,,,,,6.0,,,,,,,,,,,,,
405,PT07M33.00S,2022-11-05T01:32:19.6Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,85,56,2022-11-05T01:32:24Z,4020000,,,0,,S. Adams bad pass TURNOVER (1 TO),"[203500, 1628372]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Smith Jr.,1628372.0,,,,,,,
406,PT07M33.00S,2022-11-05T01:32:19.6Z,3,REGULAR,steal,,[],1628372,,,1610612766,85,56,2022-11-05T01:32:21Z,4030000,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
407,PT07M22.00S,2022-11-05T01:32:30.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628372,6.258212877792378,41.17647058823529,1610612766,85,56,2022-11-05T01:32:36Z,4040000,44.0,6.0,1,left,MISS D. Smith Jr. driving Layup,[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
408,PT07M19.00S,2022-11-05T01:32:33.7Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,85,56,2022-11-05T01:32:36Z,4050000,,,0,,S. Adams REBOUND (Off:11 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,,407.0,18.0,7.0,11.0,,,,,,,,,,,,,,
409,PT07M15.00S,2022-11-05T01:32:37.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,77.34888304862024,9.803921568627452,1610612763,85,56,2022-11-05T01:32:45Z,4060000,-201.0,160.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
410,PT07M10.00S,2022-11-05T01:32:42.8Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612766,85,56,2022-11-05T01:32:45Z,4070000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:3),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,409.0,3.0,3.0,0.0,,,,,,,,,,,,,,
411,PT07M03.00S,2022-11-05T01:32:49.4Z,3,REGULAR,3pt,Jump Shot,[],1629023,26.49474375821288,77.94117647058823,1610612766,85,56,2022-11-05T01:32:54Z,4080000,-140.0,197.0,1,left,MISS P. Washington 24' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.12,Missed,,,,,,,,,,,,,,,,,,
412,PT07M00.00S,2022-11-05T01:32:52.4Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,85,56,2022-11-05T01:32:54Z,4090000,,,0,,D. Brooks REBOUND (Off:1 Def:3),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,411.0,4.0,3.0,1.0,,,,,,,,,,,,,,
413,PT06M55.00S,2022-11-05T01:32:57.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,92.85479632063075,44.11764705882353,1610612763,87,56,2022-11-05T01:33:06Z,4100000,-29.0,15.0,1,right,D. Bane driving reverse Layup (14 PTS) (D. Brooks 4 AST),"[1630217, 1628415]",1610612763.0,MEM,driving reverse,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,14.0,D. Brooks,1628415.0,4.0,,,,,,,,,,
415,PT06M34.00S,2022-11-05T01:33:18.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,32.40801576872536,39.21568627450981,1610612766,87,56,2022-11-05T01:33:23Z,4120000,54.0,252.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.78,Missed,,,,,,,,,,,,,,,,,,
416,PT06M31.00S,2022-11-05T01:33:21.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,87,56,2022-11-05T01:33:23Z,4130000,,,0,,S. Adams REBOUND (Off:11 Def:8),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,415.0,19.0,8.0,11.0,,,,,,,,,,,,,,
417,PT06M27.00S,2022-11-05T01:33:25.4Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,87,56,2022-11-05T01:33:30Z,4140000,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 1626162]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Oubre Jr.,1626162.0,,,,,,,
418,PT06M27.00S,2022-11-05T01:33:25.4Z,3,REGULAR,steal,,[],1626162,,,1610612766,87,56,2022-11-05T01:33:27Z,4150000,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
419,PT06M24.00S,2022-11-05T01:33:29.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629667,24.129434954007884,11.76470588235294,1610612766,87,56,2022-11-05T01:33:37Z,4160000,191.0,174.0,1,left,MISS J. McDaniels 25' running 3PT,[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
420,PT06M20.00S,2022-11-05T01:33:33.4Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,87,56,2022-11-05T01:33:37Z,4170000,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Right Center,,,419.0,3.0,3.0,0.0,,,,,,,,,,,,,,
421,PT06M11.00S,2022-11-05T01:33:41.4Z,3,REGULAR,2pt,Jump Shot,[],1629630,92.19776609724047,30.392156862745097,1610612763,87,56,2022-11-05T01:33:48Z,4180000,-98.0,21.0,1,right,MISS J. Morant 10' fadeaway Shot,[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,10.02,Missed,,,,,,,,,,,,,,,,,,
422,PT06M11.00S,2022-11-05T01:33:41.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,87,56,2022-11-05T01:33:48Z,4190000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,8-16 Left,,,421.0,,,,,,,,,,,,,,,,,
