actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
82,PT06M06.00S,2022-10-19T23:57:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,94.56307490144546,49.26470588235294,1610612752,13,9,2022-10-19T23:57:32Z,810000,-4.0,-1.0,1,right,J. Randle finger roll Layup (5 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.4,Made,5.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
84,PT06M00.00S,2022-10-19T23:57:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,8.09789750328515,48.529411764705884,1610612763,15,9,2022-10-19T23:57:35Z,830000,7.0,24.0,1,left,J. Morant running Layup (12 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,2.47,Made,12.0,,,,,,,,,,,,,,,,,
85,PT05M44.00S,2022-10-19T23:57:47.5Z,1,REGULAR,3pt,Jump Shot,[],203095,87.59855453350855,5.147058823529411,1610612752,15,12,2022-10-19T23:57:53Z,840000,-224.0,64.0,1,right,E. Fournier 3PT step back (3 PTS),[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,Left Corner 3,24+ Left,23.33,Made,3.0,,,,,,,,,,,,,,,,,
86,PT05M27.00S,2022-10-19T23:58:03.6Z,1,REGULAR,3pt,Jump Shot,[],1629634,5.338370565045992,4.166666666666666,1610612763,15,12,2022-10-19T23:58:07Z,850000,229.0,-2.0,1,left,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
87,PT05M24.00S,2022-10-19T23:58:06.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,15,12,2022-10-19T23:58:07Z,860000,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,,86.0,5.0,5.0,0.0,,,,,,,,,,
88,PT05M19.00S,2022-10-19T23:58:12.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,70.12155059132719,23.284313725490197,1610612752,15,12,2022-10-19T23:58:40Z,870000,-134.0,228.0,1,right,MISS I. Quickley 26' running 3PT,[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.46,Missed,,,,,,,,,,,,,,,,,,
89,PT05M13.00S,2022-10-19T23:58:18.7Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,15,12,2022-10-19T23:58:22Z,880000,,,0,,J. Konchar REBOUND (Off:2 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,,,,,,,88.0,6.0,4.0,2.0,,,,,,,,,,
90,PT05M08.00S,2022-10-19T23:58:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.63929040735874,58.333333333333336,1610612763,15,12,2022-10-19T23:58:31Z,890000,-42.0,104.0,1,left,MISS T. Jones 11' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.2,Missed,,,,,,,,,,,,,,,,,,
91,PT05M05.00S,2022-10-19T23:58:26.5Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,15,12,2022-10-19T23:58:31Z,900000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,
92,PT04M54.00S,2022-10-19T23:58:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,94.03745072273325,53.67647058823529,1610612752,15,14,2022-10-19T23:59:00Z,910000,18.0,4.0,1,right,M. Robinson cutting Layup (2 PTS) (R. Barrett 2 AST),"[1629011, 1629628]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.87,Made,2.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,
94,PT04M54.00S,2022-10-19T23:58:44.7Z,1,REGULAR,foul,personal,['1freethrow'],1629634,,,1610612752,15,14,2022-10-19T23:59:02Z,930000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Robinson 1 FT),"[1629634, 1629011]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,Robinson,1629011.0,,,,,
96,PT04M54.00S,2022-10-19T23:58:52.5Z,1,REGULAR,substitution,out,[],1629723,,,1610612752,15,14,2022-10-19T23:59:20Z,950000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M54.00S,2022-10-19T23:58:52.5Z,1,REGULAR,substitution,in,[],1631223,,,1610612752,15,14,2022-10-19T23:59:20Z,960000,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M54.00S,2022-10-19T23:59:19.2Z,1,REGULAR,freethrow,1 of 1,[],1629011,,,1610612752,15,14,2022-10-19T23:59:19Z,970000,,,0,,MISS M. Robinson Free Throw 1 of 1,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
101,PT04M52.00S,2022-10-19T23:59:20.2Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,15,14,2022-10-19T23:59:20Z,980000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,100.0,1.0,1.0,0.0,,,,,,,,,,
102,PT04M37.00S,2022-10-19T23:59:34.5Z,1,REGULAR,3pt,Jump Shot,[],1631223,9.806176084099869,4.166666666666666,1610612763,15,14,2022-10-19T23:59:40Z,990000,229.0,40.0,1,left,MISS D. Roddy 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,23.26,Missed,,,,,,,,,,,,,,,,,,
103,PT04M34.00S,2022-10-19T23:59:37.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,15,14,2022-10-19T23:59:40Z,1000000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,102.0,,,,,,,,,,,,,
105,PT04M21.00S,2022-10-20T00:00:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.23324572930355,57.35294117647059,1610612752,15,16,2022-10-20T00:00:12Z,1020000,37.0,86.0,1,right,J. Randle 9' driving floating Jump Shot (7 PTS),[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.38,Made,7.0,,,,,,,,,,,,,,,,,
106,PT04M21.00S,2022-10-20T00:00:11.1Z,1,REGULAR,foul,personal,['1freethrow'],1629634,,,1610612752,15,16,2022-10-20T00:00:34Z,1030000,,,0,,B. Clarke shooting personal FOUL (2 PF) (Randle 1 FT),"[1629634, 203944]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2534.0,2.0,0.0,Randle,203944.0,,,,,
108,PT04M21.00S,2022-10-20T00:00:17.8Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,15,16,2022-10-20T00:01:52Z,1050000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M21.00S,2022-10-20T00:00:17.8Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,15,16,2022-10-20T00:01:52Z,1060000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M21.00S,2022-10-20T00:00:44.3Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612752,15,17,2022-10-20T00:00:44Z,1070000,,,0,,J. Randle Free Throw 1 of 1 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
111,PT04M04.00S,2022-10-20T00:01:03.8Z,1,REGULAR,3pt,Jump Shot,[],1626145,5.469776609724048,3.6764705882352944,1610612763,18,17,2022-10-20T00:01:09Z,1080000,232.0,-1.0,1,left,T. Jones 3PT  (3 PTS) (J. Morant 1 AST),"[1626145, 1629630]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,23.16,Made,3.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
114,PT03M46.00S,2022-10-20T00:01:24.6Z,1,REGULAR,substitution,out,[],203500,,,1610612752,18,17,2022-10-20T00:01:41Z,1110000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M46.00S,2022-10-20T00:01:24.6Z,1,REGULAR,substitution,out,[],1629630,,,1610612752,18,17,2022-10-20T00:01:41Z,1120000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M46.00S,2022-10-20T00:01:24.6Z,1,REGULAR,substitution,out,[],1629634,,,1610612752,18,17,2022-10-20T00:01:41Z,1130000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M46.00S,2022-10-20T00:01:24.6Z,1,REGULAR,substitution,in,[],1630214,,,1610612752,18,17,2022-10-20T00:01:41Z,1140000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M46.00S,2022-10-20T00:01:24.6Z,1,REGULAR,substitution,in,[],1630583,,,1610612752,18,17,2022-10-20T00:01:41Z,1150000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M46.00S,2022-10-20T00:01:24.6Z,1,REGULAR,substitution,in,[],1630217,,,1610612752,18,17,2022-10-20T00:01:41Z,1160000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M41.00S,2022-10-20T00:01:50.0Z,1,REGULAR,3pt,Jump Shot,[],203944,69.85873850197109,26.225490196078432,1610612752,18,17,2022-10-20T00:01:53Z,1170000,-119.0,231.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
121,PT03M39.00S,2022-10-20T00:01:52.0Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,18,17,2022-10-20T00:01:53Z,1180000,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,
122,PT03M33.00S,2022-10-20T00:01:58.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630583,4.5499342969776615,4.6568627450980395,1610612763,18,17,2022-10-20T00:02:03Z,1190000,227.0,-10.0,1,left,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
123,PT03M29.00S,2022-10-20T00:02:02.1Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,18,17,2022-10-20T00:02:03Z,1200000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
124,PT03M23.00S,2022-10-20T00:02:08.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,92.72339027595268,53.431372549019606,1610612752,18,17,2022-10-20T00:02:15Z,1210000,17.0,16.0,1,right,MISS I. Quickley cutting Layup,[1630193],1610612752.0,NYK,cutting,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
125,PT03M21.00S,2022-10-20T00:02:09.8Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,18,17,2022-10-20T00:02:09Z,1220000,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,
126,PT03M21.00S,2022-10-20T00:02:13.1Z,1,REGULAR,turnover,traveling,[],1628392,,,1610612752,18,17,2022-10-20T00:02:19Z,1230000,,,0,,I. Hartenstein traveling TURNOVER (1 TO),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,,,,,1.0,,,,
127,PT03M06.00S,2022-10-20T00:02:43.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,28.86005256241787,73.52941176470588,1610612763,18,17,2022-10-20T00:02:49Z,1240000,-118.0,219.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
128,PT03M04.00S,2022-10-20T00:02:45.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,18,17,2022-10-20T00:02:49Z,1250000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,127.0,,,,,,,,,,,,,
130,PT03M04.00S,2022-10-20T00:02:50.2Z,1,REGULAR,substitution,out,[],1629628,,,1610612763,18,17,2022-10-20T00:02:59Z,1270000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M04.00S,2022-10-20T00:02:50.2Z,1,REGULAR,substitution,in,[],1629629,,,1610612763,18,17,2022-10-20T00:02:59Z,1280000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M02.00S,2022-10-20T00:03:09.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631223,5.995400788436268,58.08823529411765,1610612763,18,17,2022-10-20T00:03:16Z,1290000,-40.0,4.0,1,left,MISS D. Roddy Layup - blocked,"[1631223, 1629629]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,Reddish,1629629.0,,
133,PT03M02.00S,2022-10-20T00:03:09.2Z,1,REGULAR,block,,[],1629629,,,1610612763,18,17,2022-10-20T00:03:12Z,1300000,,,0,,C. Reddish BLOCK (1 BLK),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
134,PT03M02.00S,2022-10-20T00:03:09.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,18,17,2022-10-20T00:03:16Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,132.0,,,,,,,,,,,,,
136,PT02M53.00S,2022-10-20T00:03:32.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626145,17.559132720105126,39.46078431372549,1610612763,18,17,2022-10-20T00:03:36Z,1330000,53.0,113.0,1,left,MISS T. Jones 12' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.43,Missed,,,,,,,,,,,,,,,,,,
137,PT02M50.00S,2022-10-20T00:03:35.7Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612752,18,17,2022-10-20T00:03:36Z,1340000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT02M49.00S,2022-10-20T00:03:37.6Z,1,REGULAR,turnover,lost ball,[],1629629,,,1610612752,18,17,2022-10-20T00:03:41Z,1350000,,,0,,C. Reddish lost ball TURNOVER (1 TO),"[1629629, 1626145]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,,,Jones,1626145.0
139,PT02M49.00S,2022-10-20T00:03:37.6Z,1,REGULAR,steal,,[],1626145,,,1610612763,18,17,2022-10-20T00:03:39Z,1360000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
140,PT02M45.00S,2022-10-20T00:03:40.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626145,6.389618922470433,50.49019607843137,1610612763,20,17,2022-10-20T00:03:43Z,1370000,-2.0,8.0,1,left,T. Jones Layup (5 PTS),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,0.8,Made,5.0,,,,,,,,,,,,,,,,,
141,PT02M24.00S,2022-10-20T00:04:01.4Z,1,REGULAR,3pt,Jump Shot,[],1629629,76.03482260183968,86.51960784313727,1610612752,20,20,2022-10-20T00:04:04Z,1380000,183.0,173.0,1,right,C. Reddish 25' 3PT  (3 PTS) (J. Randle 2 AST),"[1629629, 203944]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,25.14,Made,3.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
143,PT02M12.00S,2022-10-20T00:04:14.6Z,1,REGULAR,3pt,Jump Shot,[],1630583,27.677398160315374,21.07843137254902,1610612763,23,20,2022-10-20T00:04:18Z,1400000,145.0,208.0,1,left,S. Aldama 25' 3PT  (6 PTS) (D. Bane 2 AST),"[1630583, 1630217]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.31,Made,6.0,D. Bane,1630217.0,2.0,,,,,,,,,,,,,,
145,PT01M47.00S,2022-10-20T00:04:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,91.93495400788436,46.32352941176471,1610612752,23,20,2022-10-20T00:04:42Z,1420000,-18.0,23.0,1,right,MISS C. Reddish driving floating Shot,[1629629],1610612752.0,NYK,driving floating,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
146,PT01M45.00S,2022-10-20T00:04:40.3Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,23,20,2022-10-20T00:04:42Z,1430000,,,0,,S. Aldama REBOUND (Off:0 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,
147,PT01M34.00S,2022-10-20T00:04:55.6Z,1,REGULAR,foul,personal,[],203095,,,1610612763,23,20,2022-10-20T00:05:02Z,1440000,,,0,,E. Fournier personal FOUL (1 PF),"[203095, 1630583]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,200832.0,1.0,0.0,Aldama,1630583.0,,,,,
149,PT01M34.00S,2022-10-20T00:05:04.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,23,20,2022-10-20T00:05:04Z,1460000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M34.00S,2022-10-20T00:07:05.4Z,1,REGULAR,substitution,out,[],203095,,,1610612763,23,20,2022-10-20T00:08:08Z,1470000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M34.00S,2022-10-20T00:07:05.4Z,1,REGULAR,substitution,out,[],203944,,,1610612763,23,20,2022-10-20T00:08:08Z,1480000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M34.00S,2022-10-20T00:07:05.4Z,1,REGULAR,substitution,in,[],1630167,,,1610612763,23,20,2022-10-20T00:08:08Z,1490000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M34.00S,2022-10-20T00:07:05.4Z,1,REGULAR,substitution,in,[],201565,,,1610612763,23,20,2022-10-20T00:08:08Z,1500000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M21.00S,2022-10-20T00:08:34.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630214,15.982260183968464,45.09803921568628,1610612763,23,20,2022-10-20T00:08:39Z,1510000,25.0,98.0,1,left,MISS X. Tillman 10' floating Shot,[1630214],1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,10.07,Missed,,,,,,,,,,,,,,,,,,
155,PT01M17.00S,2022-10-20T00:08:38.9Z,1,REGULAR,rebound,offensive,[],1631223,,,1610612763,23,20,2022-10-20T00:08:39Z,1520000,,,0,,D. Roddy REBOUND (Off:1 Def:0),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,154.0,1.0,0.0,1.0,,,,,,,,,,
156,PT01M17.00S,2022-10-20T00:08:39.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631223,5.590000152587891,50.0,1610612763,23,20,2022-10-20T00:08:41Z,1530000,0.0,0.0,1,left,MISS D. Roddy tip Layup,[1631223],1610612763.0,MEM,tip,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
157,PT01M17.00S,2022-10-20T00:08:39.3Z,1,REGULAR,rebound,offensive,[],1631223,,,1610612763,23,20,2022-10-20T00:08:41Z,1540000,,,0,,D. Roddy REBOUND (Off:2 Def:0),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,156.0,2.0,0.0,2.0,,,,,,,,,,
158,PT01M16.00S,2022-10-20T00:08:40.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631223,5.590000152587891,50.0,1610612763,23,20,2022-10-20T00:08:46Z,1550000,0.0,0.0,1,left,MISS D. Roddy putback Layup,[1631223],1610612763.0,MEM,putback,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
159,PT01M16.00S,2022-10-20T00:08:40.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,23,20,2022-10-20T00:08:46Z,1560000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,158.0,,,,,,,,,,,,,
161,PT01M00.00S,2022-10-20T00:09:10.7Z,1,REGULAR,3pt,Jump Shot,[],1629629,68.28186596583443,67.40196078431373,1610612752,23,23,2022-10-20T00:09:14Z,1580000,87.0,246.0,1,right,C. Reddish 26' 3PT  (6 PTS) (D. Rose 1 AST),"[1629629, 201565]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,26.06,Made,6.0,D. Rose,201565.0,1.0,,,,,,,,,,,,,,
163,PT00M39.20S,2022-10-20T00:09:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,12.959921156373195,48.77450980392157,1610612763,25,23,2022-10-20T00:09:39Z,1600000,6.0,69.0,1,left,S. Aldama 6' driving Layup (8 PTS) (T. Jones 1 AST),"[1630583, 1626145]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,6.96,Made,8.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
165,PT00M31.20S,2022-10-20T00:09:45.4Z,1,REGULAR,3pt,Jump Shot,[],201565,66.44218134034165,38.48039215686275,1610612752,25,23,2022-10-20T00:09:49Z,1620000,-58.0,263.0,1,right,MISS D. Rose 26' pullup 3PT - blocked,"[201565, 1630217]",1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,Bane,1630217.0,,
166,PT00M31.20S,2022-10-20T00:09:45.4Z,1,REGULAR,block,,[],1630217,,,1610612752,25,23,2022-10-20T00:09:48Z,1630000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
167,PT00M27.80S,2022-10-20T00:09:48.8Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,25,23,2022-10-20T00:09:49Z,1640000,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,165.0,3.0,3.0,0.0,,,,,,,,,,
168,PT00M07.60S,2022-10-20T00:10:08.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,9.017739816031538,57.107843137254896,1610612763,25,23,2022-10-20T00:10:14Z,1650000,-36.0,32.0,1,left,MISS T. Jones driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,4.8,Missed,,,,,,,,,,,,,,,,,,
169,PT00M05.00S,2022-10-20T00:10:11.5Z,1,REGULAR,rebound,offensive,[],1630583,,,1610612763,25,23,2022-10-20T00:10:14Z,1660000,,,0,,S. Aldama REBOUND (Off:1 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,168.0,4.0,3.0,1.0,,,,,,,,,,
