shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
03:23,418,PT03M23.00S,2022-12-06T02:37:30.7Z,3,REGULAR,substitution,in,[],1629639,,,1610612748,71,73,2022-12-06T02:37:35Z,4110000,False,,,0,,SUB in: T. Herro,[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
03:07,419,PT03M07.00S,2022-12-06T02:37:58.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,19.66162943495401,68.13725490196079,1610612748,71,75,2022-12-06T02:38:03Z,4120000,False,-91.0,132.0,1,left,T. Herro 16' turnaround fadeaway Jump Shot (19 PTS),[1629639],14,1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,16.04,Made,19.0,,,,,,,,,,,,,,,,,
03:00,420,PT03M00.00S,2022-12-06T02:38:08.9Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612763,71,75,2022-12-06T02:38:23Z,4130000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (Jones 2 FT),"[1629622, 1626145]",31,1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1155.0,1.0,0.0,Jones,1626145.0,,
03:00,422,PT03M00.00S,2022-12-06T02:38:34.1Z,3,REGULAR,freethrow,1 of 2,[],1626145,,,1610612763,72,75,2022-12-06T02:38:34Z,4150000,False,,,0,,T. Jones Free Throw 1 of 2 (22 PTS),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
03:00,423,PT03M00.00S,2022-12-06T02:38:34.8Z,3,REGULAR,substitution,out,[],200768,,,1610612763,72,75,2022-12-06T02:38:42Z,4160000,False,,,0,,SUB out: K. Lowry,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,424,PT03M00.00S,2022-12-06T02:38:34.8Z,3,REGULAR,substitution,in,[],1629216,,,1610612763,72,75,2022-12-06T02:38:42Z,4170000,False,,,0,,SUB in: G. Vincent,[1629216],2,1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,425,PT03M00.00S,2022-12-06T02:38:52.7Z,3,REGULAR,freethrow,2 of 2,[],1626145,,,1610612763,73,75,2022-12-06T02:38:52Z,4180000,False,,,0,,T. Jones Free Throw 2 of 2 (23 PTS),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
02:48,426,PT02M48.00S,2022-12-06T02:39:06.9Z,3,REGULAR,3pt,Jump Shot,[],1629622,29.6484888304862,66.66666666666666,1610612748,73,75,2022-12-06T02:39:12Z,4190000,False,-83.0,226.0,1,left,MISS M. Strus 24' 3PT,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,24.11,Missed,,,,,,,,,,,,,,,,,,
02:45,427,PT02M45.00S,2022-12-06T02:39:09.9Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,73,75,2022-12-06T02:39:12Z,4200000,False,,,0,,S. Aldama REBOUND (Off:0 Def:7),[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,426.0,7.0,7.0,0.0,,,,,,,,,,,,,
02:39,428,PT02M39.00S,2022-12-06T02:39:16.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631113,94.82588699080158,50.98039215686274,1610612763,75,75,2022-12-06T02:40:19Z,4210000,False,5.0,-4.0,1,right,K. Chandler driving finger roll Layup (9 PTS),[1631113],1,1610612763.0,MEM,driving finger roll,,,Chandler,K. Chandler,,,,,Restricted Area,0-8 Center,0.63,Made,9.0,,,,,,,,,,,,,,,,,
02:29,429,PT02M29.00S,2022-12-06T02:39:25.9Z,3,REGULAR,3pt,Jump Shot,[],1629639,31.225361366622867,34.55882352941176,1610612748,75,75,2022-12-06T02:40:35Z,4220000,False,77.0,241.0,1,left,MISS T. Herro 25' pullup 3PT,[1629639],14,1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
02:27,430,PT02M27.00S,2022-12-06T02:39:27.9Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612763,75,75,2022-12-06T02:39:29Z,4230000,False,,,0,,T. Jones REBOUND (Off:0 Def:5),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,429.0,5.0,5.0,0.0,,,,,,,,,,,,,
02:10,431,PT02M10.00S,2022-12-06T02:39:46.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,82.21090670170827,35.53921568627451,1610612763,77,75,2022-12-06T02:39:50Z,4240000,False,-72.0,115.0,1,right,T. Jones 13' driving floating Jump Shot (25 PTS) (S. Aldama 2 AST),"[1626145, 1630583]",21,1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,13.56,Made,25.0,,,,,S. Aldama,1630583.0,2.0,,,,,,,,,,
02:10,432,PT02M10.00S,2022-12-06T02:39:48.8Z,3,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612763,77,75,2022-12-06T02:42:59Z,4250000,False,,,0,,G. Vincent shooting personal FOUL (2 PF) (Jones 1 FT),"[1629216, 1626145]",2,1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,1162.0,2.0,0.0,Jones,1626145.0,,
02:10,434,PT02M10.00S,2022-12-06T02:39:58.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,77,75,2022-12-06T02:40:00Z,4270000,False,,,0,,MIA Timeout,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:10,436,PT02M10.00S,2022-12-06T02:42:18.8Z,3,REGULAR,substitution,out,[],1630583,,,1610612763,77,75,2022-12-06T02:42:58Z,4280000,False,,,0,,SUB out: S. Aldama,[1630583],7,1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
02:10,437,PT02M10.00S,2022-12-06T02:42:18.8Z,3,REGULAR,substitution,out,[],1631223,,,1610612763,77,75,2022-12-06T02:42:58Z,4290000,False,,,0,,SUB out: D. Roddy,[1631223],27,1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
02:10,438,PT02M10.00S,2022-12-06T02:42:18.8Z,3,REGULAR,substitution,out,[],203473,,,1610612763,77,75,2022-12-06T02:42:58Z,4300000,False,,,0,,SUB out: D. Dedmon,[203473],21,1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
02:10,439,PT02M10.00S,2022-12-06T02:42:18.8Z,3,REGULAR,substitution,in,[],1630214,,,1610612763,77,75,2022-12-06T02:42:58Z,4310000,False,,,0,,SUB in: X. Tillman,[1630214],2,1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
02:10,440,PT02M10.00S,2022-12-06T02:42:18.8Z,3,REGULAR,substitution,in,[],1631246,,,1610612763,77,75,2022-12-06T02:42:58Z,4320000,False,,,0,,SUB in: V. Williams Jr.,[1631246],5,1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
02:10,441,PT02M10.00S,2022-12-06T02:42:18.8Z,3,REGULAR,substitution,in,[],1628389,,,1610612763,77,75,2022-12-06T02:42:58Z,4330000,False,,,0,,SUB in: B. Adebayo,[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
02:10,442,PT02M10.00S,2022-12-06T02:43:06.2Z,3,REGULAR,freethrow,1 of 1,[],1626145,,,1610612763,78,75,2022-12-06T02:43:06Z,4340000,False,,,0,,T. Jones Free Throw 1 of 1 (26 PTS),[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
01:46,443,PT01M46.00S,2022-12-06T02:43:32.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,6.783837056504599,53.431372549019606,1610612748,78,77,2022-12-06T02:43:36Z,4350000,False,-17.0,11.0,1,left,T. Herro driving floating bank Jump Shot (21 PTS),[1629639],14,1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.06,Made,21.0,,,,,,,,,,,,,,,,,
01:20,444,PT01M20.00S,2022-12-06T02:43:57.4Z,3,REGULAR,2pt,Jump Shot,[],1629634,88.51839684625493,29.901960784313726,1610612763,78,77,2022-12-06T02:44:03Z,4360000,False,-100.0,55.0,1,right,MISS B. Clarke 11' turnaround fadeaway Shot,[1629634],15,1610612763.0,MEM,turnaround fadeaway,,,Clarke,B. Clarke,,,,,Mid-Range,8-16 Left,11.48,Missed,,,,,,,,,,,,,,,,,,
01:20,445,PT01M20.00S,2022-12-06T02:43:57.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,78,77,2022-12-06T02:44:03Z,4370000,False,,,0,,TEAM defensive REBOUND,[],,1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,,444.0,,,,,,,,,,,,,,,,
01:20,446,PT01M20.00S,2022-12-06T02:44:03.0Z,3,REGULAR,foul,personal,[],1630214,,,1610612748,78,77,2022-12-06T02:44:12Z,4380000,False,,,0,,X. Tillman loose ball personal FOUL (1 PF),"[1630214, 1629216]",2,1610612763.0,MEM,loose ball,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1162.0,1.0,0.0,Vincent,1629216.0,,
01:20,448,PT01M20.00S,2022-12-06T02:44:09.6Z,3,REGULAR,substitution,out,[],1628997,,,1610612748,78,77,2022-12-06T02:44:12Z,4400000,False,,,0,,SUB out: C. Martin,[1628997],16,1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
01:20,449,PT01M20.00S,2022-12-06T02:44:09.6Z,3,REGULAR,substitution,in,[],1629312,,,1610612748,78,77,2022-12-06T02:44:12Z,4410000,False,,,0,,SUB in: H. Highsmith,[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
01:04,450,PT01M04.00S,2022-12-06T02:44:37.8Z,3,REGULAR,violation,kicked ball,[],1630214,,,1610612748,78,77,2022-12-06T02:44:42Z,4420000,False,,,0,,X. Tillman kicked ball VIOLATION,[1630214],2,1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,
00:51,451,PT00M51.90S,2022-12-06T02:45:05.8Z,3,REGULAR,turnover,lost ball,[],1629216,,,1610612748,78,77,2022-12-06T02:45:09Z,4430000,False,,,0,,G. Vincent lost ball TURNOVER (2 TO),"[1629216, 1631113]",2,1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Chandler,1631113.0,,,,,,,
00:51,452,PT00M51.90S,2022-12-06T02:45:05.8Z,3,REGULAR,steal,,[],1631113,,,1610612763,78,77,2022-12-06T02:45:07Z,4440000,False,,,0,,K. Chandler STEAL (2 STL),[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
00:48,453,PT00M48.10S,2022-12-06T02:45:09.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630214,93.64323258869908,51.225490196078425,1610612763,80,77,2022-12-06T02:45:14Z,4450000,False,6.0,7.0,1,right,X. Tillman driving floating bank Jump Shot (2 PTS),[1630214],2,1610612763.0,MEM,driving floating bank,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,,,,,,,,,,,,,,,,,
00:32,454,PT00M32.10S,2022-12-06T02:45:28.1Z,3,REGULAR,3pt,Jump Shot,[],1629622,28.728646517739815,74.50980392156863,1610612748,80,77,2022-12-06T02:45:32Z,4460000,False,-123.0,218.0,1,left,MISS M. Strus 24' 3PT,[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
00:29,455,PT00M29.50S,2022-12-06T02:45:30.7Z,3,REGULAR,rebound,defensive,[],1631113,,,1610612763,80,77,2022-12-06T02:45:32Z,4470000,False,,,0,,K. Chandler REBOUND (Off:0 Def:3),[1631113],1,1610612763.0,MEM,,,,Chandler,K. Chandler,,,,,Above the Break 3,24+ Left Center,,,,454.0,3.0,3.0,0.0,,,,,,,,,,,,,
00:09,456,PT00M09.50S,2022-12-06T02:45:50.7Z,3,REGULAR,3pt,Jump Shot,[],1626145,66.83639947437582,62.99019607843137,1610612763,80,77,2022-12-06T02:45:56Z,4480000,False,65.0,259.0,1,right,MISS T. Jones 26' pullup 3PT,[1626145],21,1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
00:05,457,PT00M05.50S,2022-12-06T02:45:54.7Z,3,REGULAR,rebound,offensive,[],1630214,,,1610612763,80,77,2022-12-06T02:45:56Z,4490000,False,,,0,,X. Tillman REBOUND (Off:2 Def:1),[1630214],2,1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,,456.0,3.0,1.0,2.0,,,,,,,,,,,,,
00:05,458,PT00M05.50S,2022-12-06T02:45:55.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630214,93.77463863337714,49.754901960784316,1610612763,82,77,2022-12-06T02:45:59Z,4500000,False,-1.0,6.0,1,right,X. Tillman putback Layup (4 PTS),[1630214],2,1610612763.0,MEM,putback,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.61,Made,4.0,,,,,,,,,,,,,,,,,
00:00,461,PT00M00.00S,2022-12-06T02:46:33.3Z,3,REGULAR,period,end,[],0,,,1610612748,82,77,2022-12-06T02:46:33Z,4530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,462,PT12M00.00S,2022-12-06T02:47:57.8Z,4,REGULAR,substitution,out,['startperiod'],1626145,,,1610612748,82,77,2022-12-06T02:48:48Z,4540000,False,,,0,,SUB out: T. Jones,[1626145],21,1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,463,PT12M00.00S,2022-12-06T02:47:57.8Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612748,82,77,2022-12-06T02:48:48Z,4550000,False,,,0,,SUB in: D. Brooks,[1628415],24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,464,PT12M00.00S,2022-12-06T02:48:50.1Z,4,REGULAR,period,start,[],0,,,1610612763,82,77,2022-12-06T02:48:50Z,4560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:46,465,PT11M46.00S,2022-12-06T02:49:03.2Z,4,REGULAR,3pt,Jump Shot,[],1628415,73.53810775295663,17.401960784313726,1610612763,85,77,2022-12-06T02:49:07Z,4570000,False,-163.0,196.0,1,right,D. Brooks 25' 3PT  (15 PTS) (X. Tillman 1 AST),"[1628415, 1630214]",24,1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.51,Made,15.0,,,,,X. Tillman,1630214.0,1.0,,,,,,,,,,
11:30,467,PT11M30.00S,2022-12-06T02:49:21.1Z,4,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,85,77,2022-12-06T02:49:24Z,4590000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (1 TO),[1628389],13,1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,,,1162.0,,,,,,
11:11,468,PT11M11.00S,2022-12-06T02:49:47.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,66.04796320630749,61.51960784313726,1610612763,85,77,2022-12-06T02:49:53Z,4600000,False,58.0,267.0,1,right,MISS D. Brooks 27' pullup bank 3PT,[1628415],24,1610612763.0,MEM,pullup bank,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,27.28,Missed,,,,,,,,,,,,,,,,,,
11:06,469,PT11M06.00S,2022-12-06T02:49:52.6Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,85,77,2022-12-06T02:49:53Z,4610000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:3),[1629312],24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,468.0,5.0,3.0,2.0,,,,,,,,,,,,,
10:59,470,PT10M59.00S,2022-12-06T02:50:01.1Z,4,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,85,77,2022-12-06T02:50:10Z,4620000,False,,,0,,M. Strus bad pass out-of-bounds TURNOVER (1 TO),[1629622],31,1610612748.0,MIA,bad pass,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,1162.0,,,,,,
10:50,471,PT10M50.00S,2022-12-06T02:50:23.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,94.03745072273325,95.58823529411765,1610612763,85,77,2022-12-06T02:50:27Z,4630000,False,228.0,4.0,1,right,MISS V. Williams Jr. 3PT,[1631246],5,1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Right Corner 3,24+ Right,22.79,Missed,,,,,,,,,,,,,,,,,,
10:47,472,PT10M47.00S,2022-12-06T02:50:26.3Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,85,77,2022-12-06T02:50:27Z,4640000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,471.0,3.0,3.0,0.0,,,,,,,,,,,,,
10:38,473,PT10M38.00S,2022-12-06T02:50:35.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,13.222733245729303,41.17647058823529,1610612748,85,79,2022-12-06T02:51:48Z,4650000,False,44.0,72.0,1,left,B. Adebayo 8' fadeaway Jump Shot (11 PTS),[1628389],13,1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.43,Made,11.0,,,,,,,,,,,,,,,,,
10:27,474,PT10M27.00S,2022-12-06T02:50:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,94.1688567674113,53.431372549019606,1610612763,87,79,2022-12-06T02:50:50Z,4660000,False,17.0,2.0,1,right,B. Clarke cutting Layup (9 PTS) (K. Chandler 4 AST),"[1629634, 1631113]",15,1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.74,Made,9.0,,,,,K. Chandler,1631113.0,4.0,,,,,,,,,,
10:13,476,PT10M13.00S,2022-12-06T02:51:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,10.200394218134035,51.225490196078425,1610612748,87,79,2022-12-06T02:51:04Z,4680000,False,-6.0,43.0,1,left,MISS B. Adebayo Layup - blocked,"[1628389, 1630214]",13,1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,4.38,Missed,,,,,,,,,,,,,,,,,Tillman,1630214.0
10:13,477,PT10M13.00S,2022-12-06T02:51:00.0Z,4,REGULAR,block,,[],1630214,,,1610612748,87,79,2022-12-06T02:51:02Z,4690000,False,,,0,,X. Tillman BLOCK (1 BLK),[1630214],2,1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
10:11,478,PT10M11.00S,2022-12-06T02:51:02.0Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,87,79,2022-12-06T02:51:04Z,4700000,False,,,0,,X. Tillman REBOUND (Off:2 Def:2),[1630214],2,1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,476.0,4.0,2.0,2.0,,,,,,,,,,,,,
10:07,479,PT10M07.00S,2022-12-06T02:51:06.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629634,93.11760840998686,51.71568627450981,1610612763,89,79,2022-12-06T02:52:10Z,4710000,False,9.0,12.0,1,right,B. Clarke turnaround bank Jump Shot (11 PTS) (K. Chandler 5 AST),"[1629634, 1631113]",15,1610612763.0,MEM,turnaround bank,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,1.49,Made,11.0,,,,,K. Chandler,1631113.0,5.0,,,,,,,,,,
10:07,481,PT10M07.00S,2022-12-06T02:51:17.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,89,79,2022-12-06T02:51:17Z,4730000,False,,,0,,MIA Timeout,[],,1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:07,482,PT10M07.00S,2022-12-06T02:52:59.1Z,4,REGULAR,substitution,out,[],1629216,,,1610612748,89,79,2022-12-06T02:53:53Z,4740000,False,,,0,,SUB out: G. Vincent,[1629216],2,1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
10:07,483,PT10M07.00S,2022-12-06T02:52:59.1Z,4,REGULAR,substitution,in,[],200768,,,1610612748,89,79,2022-12-06T02:53:53Z,4750000,False,,,0,,SUB in: K. Lowry,[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52,484,PT09M52.00S,2022-12-06T02:54:18.8Z,4,REGULAR,3pt,Jump Shot,[],1629312,32.14520367936925,35.294117647058826,1610612748,89,82,2022-12-06T02:54:23Z,4760000,False,74.0,250.0,1,left,H. Highsmith 26' 3PT  (6 PTS) (T. Herro 5 AST),"[1629312, 1629639]",24,1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,26.03,Made,6.0,,,,,T. Herro,1629639.0,5.0,,,,,,,,,,
09:33,486,PT09M33.00S,2022-12-06T02:54:38.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,94.95729303547962,50.49019607843137,1610612763,89,82,2022-12-06T02:54:59Z,4780000,False,2.0,-5.0,1,right,MISS X. Tillman driving Layup,[1630214],2,1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,0.57,Missed,,,,,,,,,,,,,,,,,,
09:33,487,PT09M33.00S,2022-12-06T02:54:38.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,89,82,2022-12-06T02:54:59Z,4790000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,486.0,,,,,,,,,,,,,,,,
09:33,488,PT09M33.00S,2022-12-06T02:54:56.7Z,4,REGULAR,turnover,illegal assist,[],1629634,,,1610612763,89,82,2022-12-06T02:58:26Z,4800000,False,,,0,,B. Clarke illegal assist TURNOVER (2 TO),[1629634],15,1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,,,1162.0,,,,,,
09:20,489,PT09M20.00S,2022-12-06T02:55:12.1Z,4,REGULAR,turnover,traveling,[],1629639,,,1610612748,89,82,2022-12-06T02:55:18Z,4810000,False,,,0,,T. Herro traveling TURNOVER (2 TO),[1629639],14,1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,1162.0,,,,,,
09:07,490,PT09M07.00S,2022-12-06T02:55:39.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,82.9993429697766,37.5,1610612763,89,82,2022-12-06T02:55:43Z,4820000,False,-62.0,107.0,1,right,MISS D. Brooks 12' pullup Shot,[1628415],24,1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.42,Missed,,,,,,,,,,,,,,,,,,
09:05,491,PT09M05.00S,2022-12-06T02:55:41.1Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,89,82,2022-12-06T02:55:43Z,4830000,False,,,0,,K. Lowry REBOUND (Off:1 Def:4),[200768],7,1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,490.0,5.0,4.0,1.0,,,,,,,,,,,,,
08:59,492,PT08M59.00S,2022-12-06T02:55:47.5Z,4,REGULAR,2pt,Jump Shot,[],1629639,5.732588699080158,79.65686274509804,1610612748,89,82,2022-12-06T02:55:53Z,4840000,False,-148.0,1.0,1,left,MISS T. Herro 14' step back Shot,[1629639],14,1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,14.83,Missed,,,,,,,,,,,,,,,,,,
08:57,493,PT08M57.00S,2022-12-06T02:55:49.5Z,4,REGULAR,rebound,defensive,[],1631246,,,1610612763,89,82,2022-12-06T02:55:53Z,4850000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:2),[1631246],5,1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,,,,492.0,2.0,2.0,0.0,,,,,,,,,,,,,
08:45,494,PT08M45.00S,2022-12-06T02:56:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631113,92.9862023653088,51.71568627450981,1610612763,89,82,2022-12-06T02:56:07Z,4860000,False,9.0,13.0,1,right,MISS K. Chandler driving Layup - blocked,"[1631113, 1629622]",1,1610612763.0,MEM,driving,,,Chandler,K. Chandler,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,Strus,1629622.0
08:45,495,PT08M45.00S,2022-12-06T02:56:02.3Z,4,REGULAR,block,,[],1629622,,,1610612763,89,82,2022-12-06T02:56:05Z,4870000,False,,,0,,M. Strus BLOCK (1 BLK),[1629622],31,1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
08:44,496,PT08M44.00S,2022-12-06T02:56:03.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,89,82,2022-12-06T02:56:07Z,4880000,False,,,0,,TEAM offensive REBOUND,[],,1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,494.0,,,,,,,,,,,,,,,,
