actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
516,PT00M29.70S,2023-02-08T02:48:50.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629630,,,1610612763,71,75,2023-02-08T03:08:03Z,5060000,False,,,0,,MISS J. Morant Free Throw 2 of 2,[1629630],1610612763.0,MEM,,,,,,,,,,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
517,PT00M27.10S,2023-02-08T02:48:52.6Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,71,75,2023-02-08T02:49:04Z,5070000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612741.0,CHI,,,,,,,,,,,Jones Jr.,D. Jones Jr.,516.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
518,PT00M11.30S,2023-02-08T02:49:16.5Z,3,REGULAR,3pt,Jump Shot,[],203897,72.35545335085413,79.41176470588235,1610612741,71,75,2023-02-08T02:49:23Z,5080000,False,147.0,207.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,,,,Above the Break 3,24+ Right Center,25.43,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
519,PT00M07.40S,2023-02-08T02:49:21.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,71,75,2023-02-08T02:49:21Z,5090000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,,518.0,,,,,,,,,,,,,,,,,,
521,PT00M00.70S,2023-02-08T02:49:42.9Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1627936,,,1610612763,71,75,2023-02-08T02:50:07Z,5110000,False,,,0,,A. Caruso shooting personal FOUL (4 PF) (Morant 3 FT),"[1627936, 1629630]",1610612741.0,CHI,shooting,,,,,,Above the Break 3,24+ Center,,,Caruso,A. Caruso,,,,,,,,,2003.0,4.0,0.0,Morant,1629630.0,,,,,,
523,PT00M00.70S,2023-02-08T02:50:03.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,71,75,2023-02-08T02:50:03Z,5130000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M00.70S,2023-02-08T02:52:18.3Z,3,REGULAR,freethrow,1 of 3,[],1629630,,,1610612763,72,75,2023-02-08T02:52:18Z,5150000,False,,,0,,J. Morant Free Throw 1 of 3 (28 PTS),[1629630],1610612763.0,MEM,,,,,,,,,,Made,Morant,J. Morant,,,,,28.0,,,,,,,,,,,,,,
526,PT00M00.70S,2023-02-08T02:52:18.3Z,3,REGULAR,freethrow,2 of 3,[],1629630,,,1610612763,72,75,2023-02-08T02:52:58Z,5160000,False,,,0,,MISS J. Morant Free Throw 2 of 3,[1629630],1610612763.0,MEM,,,,,,,,,,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
527,PT00M00.70S,2023-02-08T02:52:18.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,72,75,2023-02-08T02:52:58Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,,,,
528,PT00M00.70S,2023-02-08T02:52:18.3Z,3,REGULAR,freethrow,3 of 3,[],1629630,,,1610612763,72,75,2023-02-08T02:52:58Z,5180000,False,,,0,,MISS J. Morant Free Throw 3 of 3,[1629630],1610612763.0,MEM,,,,,,,,,,Missed,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
529,PT00M00.70S,2023-02-08T02:52:18.3Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612741,72,75,2023-02-08T02:52:58Z,5190000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:2),[1627884],1610612741.0,CHI,,,,,,,,,,,Jones Jr.,D. Jones Jr.,528.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
530,PT00M00.00S,2023-02-08T02:52:57.7Z,3,REGULAR,period,end,[],0,,,1610612741,72,75,2023-02-08T02:52:57Z,5200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,out,['startperiod'],1630583,,,1610612741,72,75,2023-02-08T02:55:10Z,5210000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,,,,,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612741,72,75,2023-02-08T02:55:10Z,5220000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,out,['startperiod'],1628415,,,1610612741,72,75,2023-02-08T02:55:10Z,5230000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,out,['startperiod'],1627936,,,1610612741,72,75,2023-02-08T02:55:10Z,5240000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,,,,,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612741,72,75,2023-02-08T02:55:10Z,5250000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,in,['startperiod'],1629634,,,1610612741,72,75,2023-02-08T02:55:10Z,5260000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,in,['startperiod'],1626145,,,1610612741,72,75,2023-02-08T02:55:10Z,5270000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,in,['startperiod'],201980,,,1610612741,72,75,2023-02-08T02:55:10Z,5280000,False,,,0,,SUB in: D. Green,[201980],1610612763.0,MEM,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,72,75,2023-02-08T02:55:10Z,5290000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2023-02-08T02:53:03.3Z,4,REGULAR,substitution,in,['startperiod'],201609,,,1610612741,72,75,2023-02-08T02:55:10Z,5300000,False,,,0,,SUB in: G. Dragic,[201609],1610612741.0,CHI,,,,,,,,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2023-02-08T02:55:34.7Z,4,REGULAR,period,start,[],0,,,1610612763,72,75,2023-02-08T02:55:34Z,5310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT11M43.00S,2023-02-08T02:55:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,7.966491458607096,46.81372549019608,1610612763,72,75,2023-02-08T03:03:05Z,5320000,False,16.0,22.0,1,left,MISS B. Clarke cutting Layup - blocked,"[1629634, 1630245]",1610612763.0,MEM,cutting,,,,,,Restricted Area,0-8 Center,2.75,Missed,Clarke,B. Clarke,,,,,,,,,,,,,,,Dosunmu,1630245.0,,,
543,PT11M43.00S,2023-02-08T02:55:51.3Z,4,REGULAR,block,,[],1630245,,,1610612763,72,75,2023-02-08T02:55:54Z,5330000,False,,,0,,A. Dosunmu BLOCK (2 BLK),[1630245],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,
544,PT11M36.00S,2023-02-08T02:55:58.3Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,72,75,2023-02-08T02:55:58Z,5340000,False,,,0,,B. Clarke REBOUND (Off:1 Def:6),[1629634],1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,Clarke,B. Clarke,542.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
545,PT11M36.00S,2023-02-08T02:55:57.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629634,5.590000152587891,50.0,1610612763,74,75,2023-02-08T02:55:57Z,5350000,False,0.0,0.0,1,left,B. Clarke putback DUNK (8 PTS),[1629634],1610612763.0,MEM,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,Clarke,B. Clarke,,,,,8.0,,,,,,,,,,,,,,
546,PT11M26.00S,2023-02-08T02:56:07.8Z,4,REGULAR,2pt,Jump Shot,[],1630245,86.67871222076215,66.91176470588235,1610612741,74,77,2023-02-08T02:56:14Z,5360000,False,85.0,73.0,1,right,A. Dosunmu 11' driving floating Jump Shot (14 PTS) (A. Drummond 1 AST),"[1630245, 203083]",1610612741.0,CHI,driving floating,,,,,,Mid-Range,8-16 Right,11.15,Made,Dosunmu,A. Dosunmu,,,,,14.0,A. Drummond,203083.0,1.0,,,,,,,,,,,
547,PT11M15.00S,2023-02-08T02:56:18.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629634,9.411957950065702,50.0,1610612763,74,77,2023-02-08T03:07:32Z,5370000,False,0.0,36.0,1,left,MISS B. Clarke turnaround Hook,[1629634],1610612763.0,MEM,turnaround,,,,,,Restricted Area,0-8 Center,3.6,Missed,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,
548,PT11M13.00S,2023-02-08T02:56:20.4Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,74,77,2023-02-08T02:56:23Z,5380000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Drummond,A. Drummond,547.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
549,PT10M59.00S,2023-02-08T02:56:35.4Z,4,REGULAR,turnover,out-of-bounds,[],203083,,,1610612741,74,77,2023-02-08T02:56:41Z,5390000,False,,,0,,A. Drummond bad pass out-of-bounds TURNOVER (4 TO),[203083],1610612741.0,CHI,bad pass,,,,,,Restricted Area,0-8 Center,,,Drummond,A. Drummond,,,,,,,,,201246.0,,,,,4.0,,,,,
550,PT10M40.00S,2023-02-08T02:56:58.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,11.12023653088042,50.98039215686274,1610612763,76,77,2023-02-08T02:57:06Z,5400000,False,-5.0,52.0,1,left,J. Jackson Jr. turnaround Hook (13 PTS),[1628991],1610612763.0,MEM,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,Jackson Jr.,J. Jackson Jr.,,,,,13.0,,,,,,,,,,,,,,
552,PT10M25.00S,2023-02-08T02:57:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,89.70105124835742,38.72549019607843,1610612741,76,77,2023-02-08T02:57:19Z,5420000,False,-56.0,44.0,1,right,MISS D. Jones Jr. 7' driving floating bank Shot,[1627884],1610612741.0,CHI,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,
553,PT10M21.00S,2023-02-08T02:57:17.7Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,76,77,2023-02-08T02:57:19Z,5430000,False,,,0,,B. Clarke REBOUND (Off:1 Def:7),[1629634],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,Clarke,B. Clarke,552.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
554,PT10M20.00S,2023-02-08T02:57:22.6Z,4,REGULAR,foul,offensive,[],1630217,,,1610612763,76,77,2023-02-08T02:57:29Z,5440000,False,,,0,,D. Bane charge offensive FOUL (3 PF),"[1630217, 1629632]",1610612763.0,MEM,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,Bane,D. Bane,,,,,,,,,201246.0,3.0,0.0,White,1629632.0,,,,,,
556,PT10M20.00S,2023-02-08T02:57:22.6Z,4,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,76,77,2023-02-08T02:57:22Z,5460000,False,,,0,,D. Bane offensive foul TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,Bane,D. Bane,,,,,,,,,201246.0,,,,,2.0,,,,,
557,PT10M10.00S,2023-02-08T02:57:50.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,67.09921156373193,55.392156862745104,1610612741,76,77,2023-02-08T02:57:59Z,5470000,False,27.0,257.0,1,right,MISS D. Jones Jr. 25' 3PT,[1627884],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,25.82,Missed,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,
558,PT10M02.00S,2023-02-08T02:57:58.1Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,76,77,2023-02-08T02:58:17Z,5480000,False,,,0,,B. Clarke REBOUND (Off:1 Def:8),[1629634],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,Clarke,B. Clarke,557.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
560,PT10M02.00S,2023-02-08T02:57:57.8Z,4,REGULAR,turnover,bad pass,[],1629634,,,1610612763,76,77,2023-02-08T02:59:30Z,5485000,False,,,0,,B. Clarke bad pass TURNOVER (1 TO),"[1629634, 203083]",1610612763.0,MEM,,,,,,,Restricted Area,0-8 Center,,,Clarke,B. Clarke,,,,,,,,,,,,,,1.0,,,Drummond,203083.0,
561,PT10M02.00S,2023-02-08T02:57:57.8Z,4,REGULAR,steal,,[],203083,,,1610612741,76,77,2023-02-08T02:58:28Z,5487500,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,
559,PT09M56.00S,2023-02-08T02:58:05.6Z,4,REGULAR,turnover,traveling,[],201609,,,1610612741,76,77,2023-02-08T02:58:10Z,5490000,False,,,0,,G. Dragic traveling TURNOVER (1 TO),[201609],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,,,Dragic,G. Dragic,,,,,,,,,201246.0,,,,,1.0,,,,,
562,PT09M41.00S,2023-02-08T02:58:30.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,7.30946123521682,3.9215686274509802,1610612763,76,77,2023-02-08T02:58:38Z,5500000,False,230.0,16.0,1,left,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,23.1,Missed,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
563,PT09M38.00S,2023-02-08T02:58:33.2Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,76,77,2023-02-08T02:58:33Z,5510000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:3),[1627884],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Jones Jr.,D. Jones Jr.,562.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
564,PT09M26.00S,2023-02-08T02:58:45.3Z,4,REGULAR,3pt,Jump Shot,[],1629632,73.27529566360053,17.15686274509804,1610612741,76,77,2023-02-08T02:58:50Z,5520000,False,-164.0,199.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,25.78,Missed,White,C. White,,,,,,,,,,,,,,,,,,,
565,PT09M22.00S,2023-02-08T02:58:49.3Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,76,77,2023-02-08T02:58:50Z,5530000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,Jackson Jr.,J. Jackson Jr.,564.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
566,PT09M14.00S,2023-02-08T02:58:59.0Z,4,REGULAR,foul,personal,[],203083,,,1610612763,76,77,2023-02-08T02:59:38Z,5540000,False,,,0,,A. Drummond personal FOUL (3 PF),"[203083, 1629634]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Drummond,A. Drummond,,,,,,,,,2003.0,3.0,0.0,Clarke,1629634.0,,,,,,
568,PT09M14.00S,2023-02-08T02:59:09.9Z,4,REGULAR,substitution,out,[],203083,,,1610612763,76,77,2023-02-08T02:59:12Z,5560000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,
569,PT09M14.00S,2023-02-08T02:59:09.9Z,4,REGULAR,substitution,in,[],202696,,,1610612763,76,77,2023-02-08T02:59:12Z,5570000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
570,PT09M07.00S,2023-02-08T02:59:35.1Z,4,REGULAR,foul,offensive,[],1628991,,,1610612763,76,77,2023-02-08T02:59:40Z,5580000,False,,,0,,J. Jackson Jr. offensive FOUL (4 PF),"[1628991, 202696]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,201246.0,4.0,0.0,Vucevic,202696.0,,,,,,
572,PT09M07.00S,2023-02-08T02:59:35.1Z,4,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,76,77,2023-02-08T02:59:35Z,5600000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,201246.0,,,,,1.0,,,,,
573,PT08M55.00S,2023-02-08T03:00:03.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202696,67.09921156373193,51.470588235294116,1610612741,76,77,2023-02-08T03:00:07Z,5610000,False,7.0,257.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,25.69,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
574,PT08M51.00S,2023-02-08T03:00:07.0Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,76,77,2023-02-08T03:00:07Z,5620000,False,,,0,,D. Bane REBOUND (Off:0 Def:6),[1630217],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,,,Bane,D. Bane,573.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
575,PT08M43.00S,2023-02-08T03:00:14.5Z,4,REGULAR,3pt,Jump Shot,[],1628991,24.392247043363994,83.08823529411765,1610612763,79,77,2023-02-08T03:00:17Z,5630000,False,-165.0,177.0,1,left,J. Jackson Jr. 24' 3PT  (16 PTS) (D. Bane 5 AST),"[1628991, 1630217]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,24.21,Made,Jackson Jr.,J. Jackson Jr.,,,,,16.0,D. Bane,1630217.0,5.0,,,,,,,,,,,
577,PT08M24.00S,2023-02-08T03:00:35.2Z,4,REGULAR,foul,personal,[],201980,,,1610612741,79,77,2023-02-08T03:00:45Z,5650000,False,,,0,,D. Green personal FOUL (2 PF),"[201980, 1629632]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Right,,,Green,D. Green,,,,,,,,,2003.0,2.0,0.0,White,1629632.0,,,,,,
579,PT08M24.00S,2023-02-08T03:00:47.1Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,79,77,2023-02-08T03:00:52Z,5670000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,,
580,PT08M24.00S,2023-02-08T03:00:47.1Z,4,REGULAR,substitution,in,[],203897,,,1610612741,79,77,2023-02-08T03:00:52Z,5680000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,
581,PT08M15.00S,2023-02-08T03:01:23.7Z,4,REGULAR,3pt,Jump Shot,[],1627884,89.43823915900131,4.166666666666666,1610612741,79,80,2023-02-08T03:01:28Z,5690000,False,-229.0,47.0,1,right,D. Jones Jr. 3PT  (5 PTS) (N. Vucevic 5 AST),"[1627884, 202696]",1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,23.39,Made,Jones Jr.,D. Jones Jr.,,,,,5.0,N. Vucevic,202696.0,5.0,,,,,,,,,,,
583,PT07M59.00S,2023-02-08T03:01:38.7Z,4,REGULAR,3pt,Jump Shot,[],1628991,31.35676741130092,51.225490196078425,1610612763,82,80,2023-02-08T03:01:42Z,5710000,False,-6.0,242.0,1,left,J. Jackson Jr. 24' 3PT  (19 PTS) (T. Jones 3 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Center,24.24,Made,Jackson Jr.,J. Jackson Jr.,,,,,19.0,T. Jones,1626145.0,3.0,,,,,,,,,,,
585,PT07M45.00S,2023-02-08T03:01:52.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,83.52496714848883,52.20588235294118,1610612741,82,80,2023-02-08T03:01:57Z,5730000,False,11.0,102.0,1,right,MISS N. Vucevic 10' floating Shot,[202696],1610612741.0,CHI,floating,,,,,,In The Paint (Non-RA),8-16 Center,10.3,Missed,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,
586,PT07M44.00S,2023-02-08T03:01:54.7Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,82,80,2023-02-08T03:01:54Z,5740000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:13),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Vucevic,N. Vucevic,585.0,15.0,13.0,2.0,,,,,,,,,,,,,,,
587,PT07M31.00S,2023-02-08T03:02:07.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202696,88.91261498028909,59.068627450980394,1610612741,82,82,2023-02-08T03:02:12Z,5750000,False,45.0,52.0,1,right,N. Vucevic 6' driving floating bank Jump Shot (26 PTS),[202696],1610612741.0,CHI,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,Vucevic,N. Vucevic,,,,,26.0,,,,,,,,,,,,,,
589,PT07M17.00S,2023-02-08T03:02:23.9Z,4,REGULAR,foul,personal,['2freethrow'],202696,,,1610612763,82,82,2023-02-08T03:02:33Z,5770000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[202696, 1628991]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,Vucevic,N. Vucevic,,,,,,,,,2003.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,
591,PT07M17.00S,2023-02-08T03:03:08.8Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,82,82,2023-02-08T03:03:08Z,5790000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,,,,,,,Missed,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,
592,PT07M17.00S,2023-02-08T03:03:08.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,82,82,2023-02-08T03:03:08Z,5800000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,591.0,,,,,,,,,,,,,,,,,,
593,PT07M17.00S,2023-02-08T03:03:09.8Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,82,82,2023-02-08T03:03:18Z,5810000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
594,PT07M17.00S,2023-02-08T03:03:09.8Z,4,REGULAR,substitution,out,[],1630217,,,1610612763,82,82,2023-02-08T03:03:18Z,5820000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,
595,PT07M17.00S,2023-02-08T03:03:09.8Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,82,82,2023-02-08T03:03:18Z,5830000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,
596,PT07M17.00S,2023-02-08T03:03:09.8Z,4,REGULAR,substitution,in,[],1628415,,,1610612763,82,82,2023-02-08T03:03:18Z,5840000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,
597,PT07M17.00S,2023-02-08T03:03:33.7Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,83,82,2023-02-08T03:03:33Z,5850000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (20 PTS),[1628991],1610612763.0,MEM,,,,,,,,,,Made,Jackson Jr.,J. Jackson Jr.,,,,,20.0,,,,,,,,,,,,,,
598,PT06M53.00S,2023-02-08T03:04:04.5Z,4,REGULAR,3pt,Jump Shot,[],201609,70.90998685939553,81.37254901960785,1610612741,83,82,2023-02-08T03:04:09Z,5860000,False,157.0,221.0,1,right,MISS G. Dragic 27' 3PT,[201609],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,27.1,Missed,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,
599,PT06M49.00S,2023-02-08T03:04:08.5Z,4,REGULAR,rebound,defensive,[],1629630,,,1610612763,83,82,2023-02-08T03:04:09Z,5870000,False,,,0,,J. Morant REBOUND (Off:1 Def:5),[1629630],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,Morant,J. Morant,598.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
600,PT06M37.00S,2023-02-08T03:04:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.915243101182654,50.98039215686274,1610612763,85,82,2023-02-08T03:04:24Z,5880000,False,-5.0,13.0,1,left,J. Jackson Jr. finger roll Layup (22 PTS) (J. Morant 4 AST),"[1628991, 1629630]",1610612763.0,MEM,finger roll,,,,,,Restricted Area,0-8 Center,1.34,Made,Jackson Jr.,J. Jackson Jr.,,,,,22.0,J. Morant,1629630.0,4.0,,,,,,,,,,,
