actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
492,PT00M45.60S,2023-04-01T01:45:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,7.440867279894875,52.69607843137255,1610612763,85,69,2023-04-01T01:45:58Z,4820000,False,-13.0,17.0,1,left,S. Aldama driving Layup (10 PTS) (T. Jones 5 AST),"[1630583, 1626145]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,2.2,Made,10.0,,T. Jones,1626145.0,5.0,,,,,,,,,,
494,PT00M45.60S,2023-04-01T01:45:56.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203486,,,1610612763,85,69,2023-04-01T01:46:04Z,4840000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Aldama 1 FT),"[203486, 1630583]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,1627964.0,,,,,,,,,,2.0,0.0,Aldama,1630583.0
496,PT00M45.60S,2023-04-01T01:46:19.6Z,3,REGULAR,freethrow,1 of 1,[],1630583,,,1610612763,86,69,2023-04-01T01:46:19Z,4860000,False,,,0,,S. Aldama Free Throw 1 of 1 (11 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
497,PT00M31.10S,2023-04-01T01:46:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203486,92.19776609724047,48.529411764705884,1610612746,86,69,2023-04-01T01:46:45Z,4870000,False,-7.0,21.0,1,right,MISS M. Plumlee finger roll Layup,[203486],1610612746.0,LAC,finger roll,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,2.21,Missed,,,,,,,,,,,,,,,
498,PT00M29.20S,2023-04-01T01:46:42.3Z,3,REGULAR,rebound,offensive,[],203486,,,1610612746,86,69,2023-04-01T01:46:45Z,4880000,False,,,0,,M. Plumlee REBOUND (Off:3 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,497.0,4.0,1.0,3.0,,,,,,
499,PT00M24.40S,2023-04-01T01:46:47.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,92.72339027595268,96.07843137254902,1610612746,86,72,2023-04-01T01:46:52Z,4890000,False,230.0,16.0,1,right,B. Hyland 3PT pullup (5 PTS) (N. Powell 2 AST),"[1630538, 1626181]",1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,,,,23.09,Made,5.0,,N. Powell,1626181.0,2.0,,,,,,,,,,
501,PT00M00.10S,2023-04-01T01:47:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,7.835085413929041,47.30392156862745,1610612763,86,72,2023-04-01T01:47:21Z,4910000,False,13.0,21.0,1,left,MISS S. Aldama floating Shot,[1630583],1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,2.5,Missed,,,,,,,,,,,,,,,
502,PT00M00.10S,2023-04-01T01:47:16.5Z,3,REGULAR,rebound,offensive,[],1630583,,,1610612763,86,72,2023-04-01T01:47:21Z,4920000,False,,,0,,S. Aldama REBOUND (Off:1 Def:6),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,501.0,7.0,6.0,1.0,,,,,,
503,PT00M00.00S,2023-04-01T01:47:20.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630583,5.590000152587891,50.0,1610612763,86,72,2023-04-01T01:47:28Z,4930000,False,0.0,0.0,1,left,MISS S. Aldama tip Layup,[1630583],1610612763.0,MEM,tip,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
504,PT00M00.00S,2023-04-01T01:47:20.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,86,72,2023-04-01T02:16:47Z,4940000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,503.0,,,,,,,,,
507,PT00M00.00S,2023-04-01T01:47:40.2Z,3,REGULAR,period,end,[],0,,,1610612763,86,72,2023-04-01T01:48:43Z,4970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2023-04-01T01:49:17.7Z,4,REGULAR,substitution,out,['startperiod'],1630583,,,1610612763,86,72,2023-04-01T01:50:15Z,4990000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2023-04-01T01:49:17.7Z,4,REGULAR,substitution,out,['startperiod'],1629611,,,1610612763,86,72,2023-04-01T01:50:15Z,5000000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2023-04-01T01:49:17.7Z,4,REGULAR,substitution,in,['startperiod'],1630214,,,1610612763,86,72,2023-04-01T01:50:15Z,5010000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2023-04-01T01:49:17.7Z,4,REGULAR,substitution,in,['startperiod'],1629599,,,1610612763,86,72,2023-04-01T01:50:15Z,5020000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-04-01T01:50:09.5Z,4,REGULAR,period,start,[],0,,,1610612763,86,72,2023-04-01T01:50:15Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT11M42.00S,2023-04-01T01:50:27.0Z,4,REGULAR,3pt,Jump Shot,[],1631223,24.655059132720105,14.705882352941178,1610612763,86,72,2023-04-01T01:50:32Z,5040000,False,176.0,179.0,1,left,MISS D. Roddy 25' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,,25.16,Missed,,,,,,,,,,,,,,,
515,PT11M37.00S,2023-04-01T01:50:32.0Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,86,72,2023-04-01T01:50:32Z,5050000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,514.0,1.0,1.0,0.0,,,,,,
516,PT11M30.00S,2023-04-01T01:50:37.9Z,4,REGULAR,3pt,Jump Shot,[],1630538,71.69842312746385,15.441176470588236,1610612746,86,72,2023-04-01T01:50:42Z,5060000,False,-173.0,214.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,27.47,Missed,,,,,,,,,,,,,,,
517,PT11M30.00S,2023-04-01T01:50:37.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,86,72,2023-04-01T01:50:42Z,5070000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,516.0,,,,,,,,,
519,PT11M14.00S,2023-04-01T01:50:59.5Z,4,REGULAR,3pt,Jump Shot,[],1628379,27.808804204993432,18.627450980392158,1610612763,89,72,2023-04-01T01:51:04Z,5090000,False,157.0,209.0,1,left,L. Kennard 26' 3PT  (17 PTS) (D. Bane 8 AST),"[1628379, 1630217]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,26.13,Made,17.0,,D. Bane,1630217.0,8.0,,,,,,,,,,
521,PT10M51.00S,2023-04-01T01:51:22.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.32917214191852,46.32352941176471,1610612746,89,74,2023-04-01T01:51:26Z,5110000,False,-18.0,20.0,1,right,N. Powell driving reverse Layup (16 PTS),[1626181],1610612746.0,LAC,driving reverse,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,2.69,Made,16.0,,,,,,,,,,,,,,
522,PT10M33.00S,2023-04-01T01:51:41.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.835085413929041,53.18627450980392,1610612763,91,74,2023-04-01T01:51:45Z,5120000,False,-16.0,21.0,1,left,D. Bane driving finger roll Layup (19 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.64,Made,19.0,,,,,,,,,,,,,,
523,PT10M33.00S,2023-04-01T01:51:45.7Z,4,REGULAR,foul,personal,['1freethrow'],203496,,,1610612763,91,74,2023-04-01T01:51:56Z,5130000,False,,,0,,R. Covington shooting personal FOUL (2 PF) (Bane 1 FT),"[203496, 1630217]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,,,,,,2.0,0.0,Bane,1630217.0
525,PT10M33.00S,2023-04-01T01:52:07.1Z,4,REGULAR,freethrow,1 of 1,[],1630217,,,1610612763,92,74,2023-04-01T01:52:07Z,5150000,False,,,0,,D. Bane Free Throw 1 of 1 (20 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
526,PT10M28.00S,2023-04-01T01:52:18.2Z,4,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612746,92,74,2023-04-01T01:52:40Z,5160000,False,,,0,,L. Kennard shooting personal FOUL (2 PF) (Coffey 2 FT),"[1628379, 1629599]",1610612763.0,MEM,shooting,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,,,,,,,203593.0,,,,,,,,,,2.0,0.0,Coffey,1629599.0
528,PT10M28.00S,2023-04-01T01:52:42.9Z,4,REGULAR,freethrow,1 of 2,[],1629599,,,1610612746,92,74,2023-04-01T01:52:42Z,5180000,False,,,0,,MISS A. Coffey Free Throw 1 of 2,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
529,PT10M28.00S,2023-04-01T01:52:42.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,92,74,2023-04-01T01:52:42Z,5190000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,528.0,,,,,,,,,
530,PT10M28.00S,2023-04-01T01:52:55.4Z,4,REGULAR,freethrow,2 of 2,[],1629599,,,1610612746,92,75,2023-04-01T01:52:55Z,5200000,False,,,0,,A. Coffey Free Throw 2 of 2 (1 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
531,PT10M16.00S,2023-04-01T01:53:09.4Z,4,REGULAR,3pt,Jump Shot,[],1626145,19.66162943495401,91.66666666666666,1610612763,92,75,2023-04-01T01:53:16Z,5210000,False,-208.0,132.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,24.68,Missed,,,,,,,,,,,,,,,
532,PT10M13.00S,2023-04-01T01:53:12.4Z,4,REGULAR,rebound,offensive,[],1631223,,,1610612763,92,75,2023-04-01T01:53:16Z,5220000,False,,,0,,D. Roddy REBOUND (Off:2 Def:3),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,531.0,5.0,3.0,2.0,,,,,,
533,PT10M10.00S,2023-04-01T01:53:15.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626145,6.783837056504599,95.83333333333334,1610612763,95,75,2023-04-01T01:53:19Z,5230000,False,-229.0,11.0,1,left,T. Jones 3PT  (7 PTS) (D. Roddy 2 AST),"[1626145, 1631223]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,22.95,Made,7.0,,D. Roddy,1631223.0,2.0,,,,,,,,,,
535,PT09M48.00S,2023-04-01T01:53:38.3Z,4,REGULAR,turnover,out-of-bounds,[],1629599,,,1610612746,95,75,2023-04-01T01:53:44Z,5250000,False,,,0,,A. Coffey bad pass out-of-bounds TURNOVER (1 TO),[1629599],1610612746.0,LAC,bad pass,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Right,1.0,,,,,,1627964.0,,,,,,,,,,,,,
536,PT09M35.00S,2023-04-01T01:53:59.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,7.835085413929041,57.35294117647059,1610612763,95,75,2023-04-01T01:54:02Z,5260000,False,-37.0,21.0,1,left,MISS D. Bane driving finger roll Layup,[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,4.24,Missed,,,,,,,,,,,,,,,
537,PT09M33.00S,2023-04-01T01:54:01.4Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,95,75,2023-04-01T01:54:02Z,5270000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,536.0,2.0,2.0,0.0,,,,,,
538,PT09M29.00S,2023-04-01T01:54:05.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630538,76.69185282522996,10.294117647058822,1610612746,95,75,2023-04-01T01:54:11Z,5280000,False,-199.0,167.0,1,right,MISS B. Hyland 25' running 3PT,[1630538],1610612746.0,LAC,running,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,25.91,Missed,,,,,,,,,,,,,,,
539,PT09M24.00S,2023-04-01T01:54:10.5Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,95,75,2023-04-01T01:54:11Z,5290000,False,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,538.0,3.0,3.0,0.0,,,,,,
540,PT09M20.00S,2023-04-01T01:54:14.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,6.389618922470433,45.588235294117645,1610612763,97,75,2023-04-01T01:54:19Z,5300000,False,22.0,8.0,1,left,D. Bane running finger roll Layup (22 PTS),[1630217],1610612763.0,MEM,running finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.34,Made,22.0,,,,,,,,,,,,,,
541,PT09M20.00S,2023-04-01T01:54:18.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,97,75,2023-04-01T01:54:18Z,5310000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M20.00S,2023-04-01T01:56:30.3Z,4,REGULAR,substitution,out,[],1630214,,,1610612746,97,75,2023-04-01T01:57:05Z,5320000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M20.00S,2023-04-01T01:56:30.3Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,97,75,2023-04-01T01:57:05Z,5330000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M20.00S,2023-04-01T01:56:30.3Z,4,REGULAR,substitution,out,[],203486,,,1610612746,97,75,2023-04-01T01:57:05Z,5340000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M20.00S,2023-04-01T01:56:30.3Z,4,REGULAR,substitution,in,[],1628991,,,1610612746,97,75,2023-04-01T01:57:05Z,5350000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M20.00S,2023-04-01T01:56:30.3Z,4,REGULAR,substitution,in,[],1629875,,,1610612746,97,75,2023-04-01T01:57:05Z,5360000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M20.00S,2023-04-01T01:56:30.3Z,4,REGULAR,substitution,in,[],1631217,,,1610612746,97,75,2023-04-01T01:57:05Z,5370000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M59.00S,2023-04-01T01:57:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,92.46057818659659,39.46078431372549,1610612746,97,75,2023-04-01T01:57:33Z,5380000,False,-53.0,18.0,1,right,MISS B. Hyland driving floating bank Shot,[1630538],1610612746.0,LAC,driving floating bank,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,5.58,Missed,,,,,,,,,,,,,,,
549,PT08M57.00S,2023-04-01T01:57:31.5Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,97,75,2023-04-01T01:57:33Z,5390000,False,,,0,,D. Roddy REBOUND (Off:2 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,548.0,6.0,4.0,2.0,,,,,,
550,PT08M54.00S,2023-04-01T01:57:37.5Z,4,REGULAR,foul,offensive,[],1631223,,,1610612763,97,75,2023-04-01T01:57:46Z,5400000,False,,,0,,D. Roddy charge offensive FOUL (2 PF),"[1631223, 1629599]",1610612763.0,MEM,charge,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,,,,,,,,,,2.0,0.0,Coffey,1629599.0
552,PT08M54.00S,2023-04-01T01:57:37.5Z,4,REGULAR,turnover,offensive foul,[],1631223,,,1610612763,97,75,2023-04-01T01:57:37Z,5420000,False,,,0,,D. Roddy offensive foul TURNOVER (1 TO),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.0,,,,,,203593.0,,,,,,,,,,,,,
553,PT08M35.00S,2023-04-01T01:58:08.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203496,91.67214191852825,45.588235294117645,1610612746,97,77,2023-04-01T01:58:13Z,5430000,False,-22.0,26.0,1,right,R. Covington driving finger roll Layup (2 PTS) (X. Moon 1 AST),"[203496, 1629875]",1610612746.0,LAC,driving finger roll,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,3.4,Made,2.0,,X. Moon,1629875.0,1.0,,,,,,,,,,
555,PT08M18.00S,2023-04-01T01:58:25.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631223,6.521024967148489,48.77450980392157,1610612763,99,77,2023-04-01T01:58:30Z,5450000,False,6.0,9.0,1,left,D. Roddy cutting DUNK (4 PTS) (T. Jones 6 AST),"[1631223, 1626145]",1610612763.0,MEM,cutting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,1.07,Made,4.0,,T. Jones,1626145.0,6.0,,,,,,,,,,
557,PT08M02.00S,2023-04-01T01:58:41.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629875,85.49605781865965,64.95098039215686,1610612746,99,77,2023-04-01T01:58:47Z,5470000,False,75.0,84.0,1,right,MISS X. Moon 11' pullup Shot,[1629875],1610612746.0,LAC,pullup,,,Moon,X. Moon,,,,,In The Paint (Non-RA),8-16 Right,,,,11.23,Missed,,,,,,,,,,,,,,,
558,PT07M59.00S,2023-04-01T01:58:44.7Z,4,REGULAR,rebound,offensive,[],1631217,,,1610612746,99,77,2023-04-01T01:58:47Z,5480000,False,,,0,,M. Diabate REBOUND (Off:1 Def:0),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,557.0,1.0,0.0,1.0,,,,,,
559,PT07M58.00S,2023-04-01T01:58:45.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,90.88370565045992,50.73529411764706,1610612746,99,77,2023-04-01T01:58:51Z,5490000,False,4.0,33.0,1,right,MISS M. Diabate putback Layup,[1631217],1610612746.0,LAC,putback,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,,,,3.34,Missed,,,,,,,,,,,,,,,
560,PT07M58.00S,2023-04-01T01:58:45.9Z,4,REGULAR,rebound,offensive,[],1631217,,,1610612746,99,77,2023-04-01T01:58:51Z,5500000,False,,,0,,M. Diabate REBOUND (Off:2 Def:0),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,559.0,2.0,0.0,2.0,,,,,,
561,PT07M54.00S,2023-04-01T01:58:49.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631217,92.32917214191852,50.49019607843137,1610612746,99,77,2023-04-01T01:58:54Z,5510000,False,2.0,20.0,1,right,MISS M. Diabate putback Layup,[1631217],1610612746.0,LAC,putback,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,,,,1.98,Missed,,,,,,,,,,,,,,,
562,PT07M54.00S,2023-04-01T01:58:49.3Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,99,77,2023-04-01T01:58:54Z,5520000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,561.0,6.0,4.0,2.0,,,,,,
563,PT07M45.00S,2023-04-01T01:58:58.3Z,4,REGULAR,3pt,Jump Shot,[],1626145,27.677398160315374,82.59803921568627,1610612763,99,77,2023-04-01T01:59:03Z,5530000,False,-163.0,208.0,1,left,MISS T. Jones 26' 3PT,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,26.4,Missed,,,,,,,,,,,,,,,
564,PT07M45.00S,2023-04-01T01:58:58.3Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612746,99,77,2023-04-01T01:59:03Z,5540000,False,,,0,,M. Diabate REBOUND (Off:2 Def:1),[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,563.0,3.0,1.0,2.0,,,,,,
565,PT07M36.00S,2023-04-01T01:59:07.4Z,4,REGULAR,3pt,Jump Shot,[],1630538,71.30420499342969,17.647058823529413,1610612746,99,80,2023-04-01T01:59:11Z,5550000,False,-162.0,217.0,1,right,B. Hyland 27' 3PT  (8 PTS) (A. Coffey 1 AST),"[1630538, 1629599]",1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,27.08,Made,8.0,,A. Coffey,1629599.0,1.0,,,,,,,,,,
568,PT07M22.00S,2023-04-01T01:59:26.2Z,4,REGULAR,substitution,out,[],1630217,,,1610612763,99,80,2023-04-01T01:59:29Z,5580000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M22.00S,2023-04-01T01:59:26.2Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,99,80,2023-04-01T01:59:29Z,5590000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M20.00S,2023-04-01T01:59:52.0Z,4,REGULAR,foul,offensive,[],1628379,,,1610612763,99,80,2023-04-01T02:00:01Z,5600000,False,,,0,,L. Kennard offensive FOUL (3 PF),"[1628379, 1630538]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,,,,,,,201639.0,,,,,,,,,,3.0,0.0,Hyland,1630538.0
572,PT07M20.00S,2023-04-01T01:59:52.0Z,4,REGULAR,turnover,offensive foul,[],1628379,,,1610612763,99,80,2023-04-01T01:59:52Z,5620000,False,,,0,,L. Kennard offensive foul TURNOVER (3 TO),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,3.0,,,,,,201639.0,,,,,,,,,,,,,
573,PT07M09.00S,2023-04-01T02:00:15.6Z,4,REGULAR,turnover,out-of-bounds,[],1629875,,,1610612746,99,80,2023-04-01T02:00:35Z,5630000,False,,,0,,X. Moon bad pass out-of-bounds TURNOVER (1 TO),[1629875],1610612746.0,LAC,bad pass,,,Moon,X. Moon,,,,,In The Paint (Non-RA),8-16 Left,1.0,,,,,,201639.0,,,,,,,,,,,,,
574,PT06M54.00S,2023-04-01T02:00:42.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,7.046649145860711,44.36274509803921,1610612763,99,80,2023-04-01T02:00:49Z,5640000,False,28.0,14.0,1,left,MISS J. Jackson Jr. turnaround bank Hook,[1628991],1610612763.0,MEM,turnaround bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,3.14,Missed,,,,,,,,,,,,,,,
575,PT06M53.00S,2023-04-01T02:00:44.0Z,4,REGULAR,rebound,offensive,[],1631223,,,1610612763,99,80,2023-04-01T02:00:44Z,5650000,False,,,0,,D. Roddy REBOUND (Off:3 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,574.0,7.0,4.0,3.0,,,,,,
576,PT06M50.00S,2023-04-01T02:00:47.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631223,10.068988173455978,37.254901960784316,1610612763,99,80,2023-04-01T02:00:57Z,5660000,False,64.0,42.0,1,left,MISS D. Roddy 7' driving Hook,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,7.64,Missed,,,,,,,,,,,,,,,
577,PT06M50.00S,2023-04-01T02:00:47.4Z,4,REGULAR,rebound,offensive,[],1630583,,,1610612763,99,80,2023-04-01T02:00:52Z,5670000,False,,,0,,S. Aldama REBOUND (Off:2 Def:6),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,576.0,8.0,6.0,2.0,,,,,,
