actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
341,PT01M27.00S,2023-02-02T01:06:31.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612763,51,52,2023-02-02T01:06:43Z,3400000,False,,,0,,A. Simons shooting personal FOUL (2 PF) (Tillman 2 FT),"[1629014, 1630214]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,,,,,,,,2.0,0.0,Tillman,1630214.0,,
343,PT01M27.00S,2023-02-02T01:07:07.1Z,2,REGULAR,freethrow,1 of 2,[],1630214,,,1610612763,52,52,2023-02-02T01:07:07Z,3420000,False,,,0,,X. Tillman Free Throw 1 of 2 (4 PTS),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
344,PT01M27.00S,2023-02-02T01:07:25.9Z,2,REGULAR,freethrow,2 of 2,[],1630214,,,1610612763,52,52,2023-02-02T01:07:25Z,3430000,False,,,0,,MISS X. Tillman Free Throw 2 of 2,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
345,PT01M25.00S,2023-02-02T01:07:26.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,52,52,2023-02-02T01:07:26Z,3440000,False,,,0,,D. Eubanks REBOUND (Off:4 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,344.0,8.0,4.0,4.0,,,,,,,,,
346,PT01M16.00S,2023-02-02T01:07:35.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,81.94809461235218,49.754901960784316,1610612757,52,52,2023-02-02T01:07:39Z,3450000,False,-1.0,117.0,1,right,MISS J. Hart 11' pullup Shot,[1628404],1610612757.0,POR,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,11.72,Missed,,,,,,,,,,,,,,,,,,
347,PT01M14.00S,2023-02-02T01:07:37.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,52,52,2023-02-02T01:07:39Z,3460000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,346.0,4.0,4.0,0.0,,,,,,,,,
348,PT01M00.00S,2023-02-02T01:07:53.2Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,52,52,2023-02-02T01:07:57Z,3470000,False,,,0,,J. Morant bad pass out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,200834.0,,,,,3.0,,,,,,,,
349,PT00M53.40S,2023-02-02T01:08:08.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629014,93.24901445466492,53.92156862745098,1610612757,52,52,2023-02-02T01:08:12Z,3480000,False,20.0,11.0,1,right,MISS A. Simons driving finger roll Layup,[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
350,PT00M51.40S,2023-02-02T01:08:10.3Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,52,52,2023-02-02T01:08:12Z,3490000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,349.0,1.0,1.0,0.0,,,,,,,,,
351,PT00M45.60S,2023-02-02T01:08:16.1Z,2,REGULAR,3pt,Jump Shot,[],1630533,28.465834428383708,76.47058823529412,1610612763,55,52,2023-02-02T01:08:20Z,3500000,False,-132.0,215.0,1,left,Z. Williams 25' 3PT  (3 PTS) (J. Morant 6 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,25.26,Made,3.0,J. Morant,1629630.0,6.0,,,,,,,,,,,,,,
353,PT00M45.60S,2023-02-02T01:08:29.6Z,2,REGULAR,foul,offensive,['inpenalty'],1629014,,,1610612757,55,52,2023-02-02T01:09:08Z,3520000,False,,,0,,A. Simons offensive FOUL (3 PF),"[1629014, 1630533]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,3.0,0.0,Williams,1630533.0,,
355,PT00M45.60S,2023-02-02T01:08:29.6Z,2,REGULAR,turnover,offensive foul,[],1629014,,,1610612757,55,52,2023-02-02T01:09:08Z,3540000,False,,,0,,A. Simons offensive foul TURNOVER (3 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,3.0,,,,,,,,
356,PT00M45.60S,2023-02-02T01:08:51.6Z,2,REGULAR,substitution,out,[],1629014,,,1610612763,55,52,2023-02-02T01:08:57Z,3550000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M45.60S,2023-02-02T01:08:51.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612763,55,52,2023-02-02T01:08:57Z,3560000,False,,,0,,SUB in: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M28.00S,2023-02-02T01:09:47.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630533,16.507884362680684,38.970588235294116,1610612763,57,52,2023-02-02T01:09:50Z,3570000,False,55.0,103.0,1,left,Z. Williams 11' driving floating Jump Shot (5 PTS) (J. Morant 7 AST),"[1630533, 1629630]",1610612763.0,MEM,driving floating,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,11.65,Made,5.0,J. Morant,1629630.0,7.0,,,,,,,,,,,,,,
360,PT00M03.20S,2023-02-02T01:10:14.3Z,2,REGULAR,3pt,Jump Shot,[],1627780,93.51182654402102,4.411764705882353,1610612757,57,52,2023-02-02T01:10:18Z,3590000,False,-228.0,8.0,1,right,MISS G. Payton II 3PT,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
361,PT00M00.50S,2023-02-02T01:10:16.9Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,57,52,2023-02-02T01:10:16Z,3600000,False,,,0,,J. Morant REBOUND (Off:2 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Left Corner 3,24+ Left,,,,,,,,360.0,8.0,6.0,2.0,,,,,,,,,
362,PT00M00.00S,2023-02-02T01:10:23.2Z,2,REGULAR,period,end,[],0,,,1610612763,57,52,2023-02-02T01:10:23Z,3610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2023-02-02T01:24:35.7Z,3,REGULAR,substitution,out,['startperiod'],1630533,,,1610612763,57,52,2023-02-02T01:25:31Z,3620000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2023-02-02T01:24:35.7Z,3,REGULAR,substitution,out,['startperiod'],203924,,,1610612763,57,52,2023-02-02T01:25:31Z,3630000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2023-02-02T01:24:35.7Z,3,REGULAR,substitution,out,['startperiod'],1627780,,,1610612763,57,52,2023-02-02T01:25:31Z,3640000,False,,,0,,SUB out: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2023-02-02T01:24:35.7Z,3,REGULAR,substitution,in,['startperiod'],1630217,,,1610612763,57,52,2023-02-02T01:25:31Z,3650000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2023-02-02T01:24:35.7Z,3,REGULAR,substitution,in,['startperiod'],1629014,,,1610612763,57,52,2023-02-02T01:25:31Z,3660000,False,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2023-02-02T01:24:35.7Z,3,REGULAR,substitution,in,['startperiod'],1631133,,,1610612763,57,52,2023-02-02T01:25:31Z,3670000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2023-02-02T01:25:36.1Z,3,REGULAR,period,start,[],0,,,1610612763,57,52,2023-02-02T01:25:36Z,3680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT11M45.00S,2023-02-02T01:25:50.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,94.69448094612353,52.20588235294118,1610612763,59,52,2023-02-02T01:25:54Z,3690000,False,11.0,-3.0,1,right,J. Jackson Jr. alley-oop DUNK (10 PTS) (X. Tillman 2 AST),"[1628991, 1630214]",1610612763.0,MEM,alley-oop,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.13,Made,10.0,X. Tillman,1630214.0,2.0,,,,,,,,,,,,,,
372,PT11M22.00S,2023-02-02T01:26:13.3Z,3,REGULAR,2pt,Jump Shot,[],1629014,8.360709592641262,30.14705882352941,1610612757,59,54,2023-02-02T01:26:16Z,3710000,False,99.0,26.0,1,left,A. Simons 10' step back Jump Shot (10 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,8-16 Right,10.27,Made,10.0,,,,,,,,,,,,,,,,,
373,PT11M13.00S,2023-02-02T01:26:22.7Z,3,REGULAR,3pt,Jump Shot,[],1630217,71.30420499342969,76.47058823529412,1610612763,62,54,2023-02-02T01:31:25Z,3720000,False,132.0,217.0,1,right,D. Bane 25' 3PT  (8 PTS) (J. Morant 8 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.44,Made,8.0,J. Morant,1629630.0,8.0,,,,,,,,,,,,,,
375,PT11M00.00S,2023-02-02T01:26:35.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,5.863994743758213,48.77450980392157,1610612757,62,56,2023-02-02T01:26:40Z,3740000,False,6.0,3.0,1,left,D. Eubanks driving DUNK (6 PTS) (D. Lillard 4 AST),"[1629234, 203081]",1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.66,Made,6.0,D. Lillard,203081.0,4.0,,,,,,,,,,,,,,
377,PT10M47.00S,2023-02-02T01:26:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,80.89684625492772,53.431372549019606,1610612763,64,56,2023-02-02T01:26:50Z,3760000,False,17.0,127.0,1,right,J. Morant 12' driving floating Jump Shot (13 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,12.83,Made,13.0,,,,,,,,,,,,,,,,,
378,PT10M36.00S,2023-02-02T01:26:58.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.258212877792378,53.92156862745098,1610612757,64,56,2023-02-02T01:27:03Z,3770000,False,-20.0,6.0,1,left,MISS D. Lillard driving reverse Layup,[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.06,Missed,,,,,,,,,,,,,,,,,,
379,PT10M34.00S,2023-02-02T01:27:00.7Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,64,56,2023-02-02T01:27:03Z,3780000,False,,,0,,J. Morant REBOUND (Off:2 Def:7),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,378.0,9.0,7.0,2.0,,,,,,,,,
380,PT10M27.00S,2023-02-02T01:27:07.5Z,3,REGULAR,3pt,Jump Shot,[],1630217,71.96123521681997,79.41176470588235,1610612763,67,56,2023-02-02T01:27:11Z,3790000,False,147.0,211.0,1,right,D. Bane 25' 3PT step back (11 PTS) (J. Morant 9 AST),"[1630217, 1629630]",1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.73,Made,11.0,J. Morant,1629630.0,9.0,,,,,,,,,,,,,,
382,PT10M02.00S,2023-02-02T01:27:33.2Z,3,REGULAR,2pt,Jump Shot,[],1629014,14.668199737187912,66.91176470588235,1610612757,67,58,2023-02-02T01:27:36Z,3810000,False,-85.0,85.0,1,left,A. Simons 12' fadeaway Jump Shot (12 PTS),[1629014],1610612757.0,POR,fadeaway,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,12.02,Made,12.0,,,,,,,,,,,,,,,,,
383,PT09M45.00S,2023-02-02T01:27:50.1Z,3,REGULAR,3pt,Jump Shot,[],1629630,66.17936925098554,47.794117647058826,1610612763,67,58,2023-02-02T01:27:54Z,3820000,False,-11.0,265.0,1,right,MISS J. Morant 26' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,26.56,Missed,,,,,,,,,,,,,,,,,,
384,PT09M42.00S,2023-02-02T01:27:53.1Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,67,58,2023-02-02T01:27:54Z,3830000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,,383.0,3.0,3.0,0.0,,,,,,,,,
385,PT09M37.00S,2023-02-02T01:27:58.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631133,6.1268068331143235,49.26470588235294,1610612757,67,60,2023-02-02T01:28:05Z,3840000,False,4.0,5.0,1,left,J. Walker running Layup (2 PTS) (D. Lillard 5 AST),"[1631133, 203081]",1610612757.0,POR,running,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,D. Lillard,203081.0,5.0,,,,,,,,,,,,,,
387,PT09M22.00S,2023-02-02T01:28:15.8Z,3,REGULAR,foul,offensive,[],1630217,,,1610612763,67,60,2023-02-02T01:28:32Z,3860000,False,,,0,,D. Bane offensive FOUL (4 PF),"[1630217, 1629014]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,,,,,,,1628951.0,,,,,,,,4.0,0.0,Simons,1629014.0,,
389,PT09M22.00S,2023-02-02T01:28:15.8Z,3,REGULAR,turnover,offensive foul,[],1630217,,,1610612763,67,60,2023-02-02T01:28:15Z,3880000,False,,,0,,D. Bane offensive foul TURNOVER (2 TO),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Left Center,,,,,,,1628951.0,,,,,2.0,,,,,,,,
390,PT09M22.00S,2023-02-02T01:28:26.1Z,3,REGULAR,substitution,out,[],1630217,,,1610612757,67,60,2023-02-02T01:28:33Z,3890000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT09M22.00S,2023-02-02T01:28:26.1Z,3,REGULAR,substitution,in,[],1630533,,,1610612757,67,60,2023-02-02T01:28:33Z,3900000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT09M14.00S,2023-02-02T01:28:46.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203081,33.85348226018397,48.77450980392157,1610612757,67,63,2023-02-02T01:28:50Z,3910000,False,6.0,266.0,1,left,D. Lillard 26' 3PT pullup (19 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.58,Made,19.0,,,,,,,,,,,,,,,,,
393,PT09M14.00S,2023-02-02T01:28:49.1Z,3,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612757,67,63,2023-02-02T01:31:23Z,3920000,False,,,0,,Z. Williams flagrant-type-1 personal FOUL (1 PF) (Lillard 1 FT),"[1630533, 203081]",1610612763.0,MEM,flagrant-type-1,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Lillard,203081.0,,
397,PT09M14.00S,2023-02-02T01:31:32.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203081,,,1610612757,67,64,2023-02-02T01:31:38Z,3960000,False,,,0,,D. Lillard flagrant Free Throw 1 of 1 (20 PTS),[203081],1610612757.0,POR,flagrant,,,Lillard,D. Lillard,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
398,PT09M06.00S,2023-02-02T01:32:00.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203081,30.17411300919842,71.56862745098039,1610612757,67,67,2023-02-02T01:32:04Z,3970000,False,-108.0,231.0,1,left,D. Lillard 25' 3PT pullup (23 PTS) (D. Eubanks 1 AST),"[203081, 1629234]",1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,25.5,Made,23.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
400,PT08M51.00S,2023-02-02T01:32:20.4Z,3,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612763,67,67,2023-02-02T01:32:32Z,3990000,False,,,0,,D. Eubanks shooting personal FOUL (3 PF) (Morant 2 FT),"[1629234, 1629630]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,200834.0,,,,,,,,3.0,0.0,Morant,1629630.0,,
402,PT08M51.00S,2023-02-02T01:32:44.2Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,68,67,2023-02-02T01:32:44Z,4010000,False,,,0,,J. Morant Free Throw 1 of 2 (14 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
403,PT08M51.00S,2023-02-02T01:32:57.7Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,69,67,2023-02-02T01:32:57Z,4020000,False,,,0,,J. Morant Free Throw 2 of 2 (15 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
404,PT08M38.00S,2023-02-02T01:33:12.7Z,3,REGULAR,3pt,Jump Shot,[],203081,29.38567674113009,71.56862745098039,1610612757,69,67,2023-02-02T01:34:11Z,4030000,False,-108.0,224.0,1,left,MISS D. Lillard 24' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
405,PT08M37.00S,2023-02-02T01:33:13.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,69,67,2023-02-02T01:33:18Z,4040000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,404.0,,,,,,,,,,,,
407,PT08M28.00S,2023-02-02T01:33:39.0Z,3,REGULAR,foul,personal,[],1629014,,,1610612763,69,67,2023-02-02T01:33:44Z,4060000,False,,,0,,A. Simons personal FOUL (4 PF),"[1629014, 1629630]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628951.0,,,,,,,,4.0,0.0,Morant,1629630.0,,
409,PT08M14.00S,2023-02-02T01:34:11.3Z,3,REGULAR,3pt,Jump Shot,[],1628991,93.24901445466492,96.07843137254902,1610612763,69,67,2023-02-02T01:34:19Z,4080000,False,230.0,11.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
410,PT08M11.00S,2023-02-02T01:34:14.3Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,69,67,2023-02-02T01:34:19Z,4090000,False,,,0,,D. Eubanks REBOUND (Off:4 Def:5),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Right Corner 3,24+ Right,,,,,,,,409.0,9.0,5.0,4.0,,,,,,,,,
412,PT08M05.00S,2023-02-02T01:34:26.5Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,69,67,2023-02-02T01:34:28Z,4110000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT08M05.00S,2023-02-02T01:34:26.5Z,3,REGULAR,substitution,in,[],1627780,,,1610612757,69,67,2023-02-02T01:34:28Z,4120000,False,,,0,,SUB in: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M58.00S,2023-02-02T01:34:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,6.389618922470433,48.77450980392157,1610612757,69,67,2023-02-02T01:34:53Z,4130000,False,6.0,8.0,1,left,MISS G. Payton II driving reverse Layup - blocked,"[1627780, 1628991]",1610612757.0,POR,driving reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
415,PT07M58.00S,2023-02-02T01:34:47.0Z,3,REGULAR,block,,[],1628991,,,1610612757,69,67,2023-02-02T01:34:51Z,4140000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT07M58.00S,2023-02-02T01:34:47.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,69,67,2023-02-02T01:34:53Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,414.0,,,,,,,,,,,,
418,PT07M56.00S,2023-02-02T01:35:00.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631133,10.726018396846255,30.88235294117647,1610612757,69,67,2023-02-02T01:35:04Z,4170000,False,96.0,48.0,1,left,MISS J. Walker 10' floating Shot - blocked,"[1631133, 1628991]",1610612757.0,POR,floating,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,10.71,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
419,PT07M56.00S,2023-02-02T01:35:00.9Z,3,REGULAR,block,,[],1628991,,,1610612757,69,67,2023-02-02T01:35:03Z,4180000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
420,PT07M52.00S,2023-02-02T01:35:04.9Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612763,69,67,2023-02-02T01:56:24Z,4190000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,418.0,1.0,1.0,0.0,,,,,,,,,
421,PT07M51.00S,2023-02-02T01:35:06.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,93.77463863337714,49.01960784313725,1610612763,71,67,2023-02-02T01:35:10Z,4200000,False,-5.0,6.0,1,right,J. Morant running finger roll Layup (17 PTS),[1629630],1610612763.0,MEM,running finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.77,Made,17.0,,,,,,,,,,,,,,,,,
422,PT07M43.00S,2023-02-02T01:35:16.0Z,3,REGULAR,turnover,out-of-bounds,[],203081,,,1610612757,71,67,2023-02-02T01:35:20Z,4210000,False,,,0,,D. Lillard bad pass out-of-bounds TURNOVER (2 TO),[203081],1610612757.0,POR,bad pass,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,200834.0,,,,,2.0,,,,,,,,
423,PT07M33.00S,2023-02-02T01:35:30.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,63.15703022339028,40.68627450980392,1610612763,74,67,2023-02-02T01:35:38Z,4220000,False,-47.0,294.0,1,right,J. Morant 29' 3PT  (20 PTS) (X. Tillman 3 AST),"[1629630, 1630214]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Center,29.75,Made,20.0,X. Tillman,1630214.0,3.0,,,,,,,,,,,,,,
425,PT07M13.00S,2023-02-02T01:35:57.6Z,3,REGULAR,foul,offensive,[],1629234,,,1610612757,74,67,2023-02-02T01:36:09Z,4240000,False,,,0,,D. Eubanks offensive FOUL (4 PF),"[1629234, 1628415]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,,,,,,,,4.0,0.0,Brooks,1628415.0,,
427,PT07M13.00S,2023-02-02T01:35:57.6Z,3,REGULAR,turnover,offensive foul,[],1629234,,,1610612757,74,67,2023-02-02T01:36:09Z,4260000,False,,,0,,D. Eubanks offensive foul TURNOVER (2 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,,,,,2.0,,,,,,,,
428,PT07M13.00S,2023-02-02T01:36:15.3Z,3,REGULAR,substitution,out,[],1629234,,,1610612763,74,67,2023-02-02T01:36:17Z,4270000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M13.00S,2023-02-02T01:36:15.3Z,3,REGULAR,substitution,in,[],1630570,,,1610612763,74,67,2023-02-02T01:36:17Z,4280000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M02.00S,2023-02-02T01:37:23.2Z,3,REGULAR,jumpball,recovered,[],1629630,,,1610612763,74,67,2023-02-02T01:37:23Z,4290000,False,,,0,,Jump Ball J. Jackson Jr. vs. J. Walker: Tip to J. Morant,"[1629630, 1628991, 1631133]",1610612763.0,MEM,heldball,J. Morant,1629630.0,Morant,J. Morant,Jackson Jr.,1628991.0,Walker,1631133.0,,,,,,,,,,,,,,,,,,,,,,
