actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
612,PT00M35.70S,2023-03-30T02:09:38.9Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612755,115,108,2023-03-30T02:10:10Z,6090000,False,,,0,,D. Melton REBOUND (Off:4 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,611.0,6.0,2.0,4.0,,,,
613,PT00M35.70S,2023-03-30T02:09:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612755,115,108,2023-03-30T02:10:09Z,6100000,False,,,0,,L. Doncic shooting personal FOUL (3 PF) (Melton 2 FT),"[1629029, 1629001]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,204059.0,,,,,,,,3.0,0.0,Melton,1629001.0,,,,,,,,
615,PT00M35.70S,2023-03-30T02:10:11.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629001,,,1610612755,116,108,2023-03-30T02:10:11Z,6120000,False,,,0,,D. Melton Free Throw 1 of 2 (17 PTS),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
616,PT00M35.70S,2023-03-30T02:10:11.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629001,,,1610612755,116,108,2023-03-30T02:10:28Z,6130000,False,,,0,,MISS D. Melton Free Throw 2 of 2,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
617,PT00M33.90S,2023-03-30T02:10:12.8Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,116,108,2023-03-30T02:10:28Z,6140000,False,,,0,,R. Bullock REBOUND (Off:0 Def:6),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,616.0,6.0,6.0,0.0,,,,
618,PT00M30.60S,2023-03-30T02:10:32.2Z,4,REGULAR,foul,personal,[],202699,,,1610612742,116,108,2023-03-30T02:10:44Z,6150000,False,,,0,,T. Harris personal FOUL (2 PF),"[202699, 1629029]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,202026.0,,,,,,,,2.0,0.0,Doncic,1629029.0,,,,,,,,
620,PT00M25.30S,2023-03-30T02:10:59.6Z,4,REGULAR,turnover,lost ball,[],1629029,,,1610612742,116,108,2023-03-30T02:11:04Z,6170000,False,,,0,,L. Doncic lost ball TURNOVER (4 TO),"[1629029, 201935]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Center,,4.0,,,,,,,,,,,,,,,Harden,201935.0,,
621,PT00M25.30S,2023-03-30T02:10:59.6Z,4,REGULAR,steal,,[],201935,,,1610612755,116,108,2023-03-30T02:11:01Z,6180000,False,,,0,,J. Harden STEAL (3 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
622,PT00M01.20S,2023-03-30T02:11:24.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,116,108,2023-03-30T02:12:05Z,6190000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Center,204059.0,,,,,,,,,,,,,,,,,,,
623,PT00M00.00S,2023-03-30T02:11:39.9Z,4,REGULAR,period,end,[],0,,,1610612742,116,108,2023-03-30T02:11:39Z,6200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M00.00S,2023-03-30T02:11:42.2Z,4,REGULAR,game,end,[],0,,,0,116,108,2023-03-30T02:11:42Z,6210000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
