actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
345,PT08M15.00S,2023-02-11T01:26:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,89.30683311432325,41.17647058823529,1610612755,68,76,2023-02-11T01:26:25Z,3440000,False,-44.0,48.0,1,right,D. Melton 6' driving floating bank Jump Shot (5 PTS) (J. Embiid 2 AST),"[1629001, 203954]",1610612755.0,PHI,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,5.0,Melton,D. Melton,,,,,J. Embiid,203954.0,2.0,,,,,,,,,,
347,PT07M55.00S,2023-02-11T01:26:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,20.318659658344284,48.529411764705884,1610612752,68,78,2023-02-11T01:26:46Z,3460000,False,7.0,138.0,1,left,J. Brunson 13' turnaround fadeaway Jump Shot (24 PTS),[1628973],1610612752.0,NYK,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,13.87,Made,24.0,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
348,PT07M54.00S,2023-02-11T01:26:45.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,68,78,2023-02-11T01:26:45Z,3470000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT07M39.00S,2023-02-11T01:30:01.1Z,3,REGULAR,2pt,Jump Shot,[],203954,76.03482260183968,45.09803921568628,1610612755,70,78,2023-02-11T01:30:07Z,3480000,False,-25.0,173.0,1,right,J. Embiid 17' turnaround Jump Shot (23 PTS) (T. Harris 3 AST),"[203954, 202699]",1610612755.0,PHI,turnaround,,,,,,Mid-Range,16-24 Center,17.45,Made,23.0,Embiid,J. Embiid,,,,,T. Harris,202699.0,3.0,,,,,,,,,,
351,PT07M39.00S,2023-02-11T01:30:04.7Z,3,REGULAR,foul,personal,['1freethrow'],1630579,,,1610612755,70,78,2023-02-11T01:30:10Z,3500000,False,,,0,,J. Sims shooting personal FOUL (4 PF) (Embiid 1 FT),"[1630579, 203954]",1610612752.0,NYK,shooting,,,,,,Mid-Range,16-24 Center,,,,Sims,J. Sims,,,,,,,,1626302.0,4.0,0.0,Embiid,203954.0,,,,,
353,PT07M39.00S,2023-02-11T01:30:15.4Z,3,REGULAR,substitution,out,[],1630579,,,1610612755,70,78,2023-02-11T01:30:55Z,3520000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,,,,,,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,
354,PT07M39.00S,2023-02-11T01:30:15.4Z,3,REGULAR,substitution,in,[],1628392,,,1610612755,70,78,2023-02-11T01:30:55Z,3530000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,,,,,,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
355,PT07M39.00S,2023-02-11T01:30:44.1Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,71,78,2023-02-11T01:30:44Z,3540000,False,,,0,,J. Embiid Free Throw 1 of 1 (24 PTS),[203954],1610612755.0,PHI,,,,,,,,,,Made,24.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
356,PT07M30.00S,2023-02-11T01:30:54.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.14257555847569,48.77450980392157,1610612752,71,78,2023-02-11T01:30:58Z,3550000,False,6.0,80.0,1,left,MISS J. Brunson 8' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Center,8.06,Missed,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
357,PT07M28.00S,2023-02-11T01:30:56.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,71,78,2023-02-11T01:30:58Z,3560000,False,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Harden,J. Harden,356.0,3.0,3.0,0.0,,,,,,,,,,,,,
358,PT07M13.00S,2023-02-11T01:31:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.5407358738502,52.94117647058824,1610612755,71,78,2023-02-11T01:31:16Z,3570000,False,15.0,27.0,1,right,MISS J. Harden driving finger roll Layup,[201935],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,3.07,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
359,PT07M12.00S,2023-02-11T01:31:12.3Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,71,78,2023-02-11T01:31:16Z,3580000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:4),[1628392],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,Hartenstein,I. Hartenstein,358.0,5.0,4.0,1.0,,,,,,,,,,,,,
360,PT07M08.00S,2023-02-11T01:31:19.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203944,5.863994743758213,33.82352941176471,1610612752,71,80,2023-02-11T01:31:37Z,3590000,False,81.0,3.0,1,left,J. Randle 8' fadeaway Jump Shot (21 PTS),[203944],1610612752.0,NYK,fadeaway,,,,,,Mid-Range,0-8 Center,8.09,Made,21.0,Randle,J. Randle,,,,,,,,,,,,,,,,,
362,PT07M08.00S,2023-02-11T01:31:23.1Z,3,REGULAR,foul,personal,['1freethrow'],1629001,,,1610612752,71,80,2023-02-11T01:31:36Z,3610000,False,,,0,,D. Melton shooting personal FOUL (2 PF) (Randle 1 FT),"[1629001, 203944]",1610612755.0,PHI,shooting,,,,,,Mid-Range,8-16 Right,,,,Melton,D. Melton,,,,,,,,1626302.0,2.0,0.0,Randle,203944.0,,,,,
364,PT07M08.00S,2023-02-11T01:31:49.2Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],203944,,,1610612752,71,81,2023-02-11T01:31:49Z,3630000,False,,,0,,J. Randle Free Throw 1 of 1 (22 PTS),[203944],1610612752.0,NYK,,,,,,,,,,Made,22.0,Randle,J. Randle,,,,,,,,,,,,,,,,,
365,PT06M56.00S,2023-02-11T01:32:03.3Z,3,REGULAR,3pt,Jump Shot,[],202699,77.7431011826544,91.66666666666666,1610612755,71,81,2023-02-11T01:32:08Z,3640000,False,208.0,157.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,Harris,T. Harris,,,,,,,,,,,,,,,,,
366,PT06M52.00S,2023-02-11T01:32:07.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,71,81,2023-02-11T01:32:08Z,3650000,False,,,0,,J. Brunson REBOUND (Off:1 Def:4),[1628973],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,,Brunson,J. Brunson,365.0,5.0,4.0,1.0,,,,,,,,,,,,,
367,PT06M48.00S,2023-02-11T01:32:10.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,5.863994743758213,54.166666666666664,1610612752,71,83,2023-02-11T01:32:18Z,3660000,False,-21.0,3.0,1,left,J. Brunson running finger roll Layup (26 PTS),[1628973],1610612752.0,NYK,running finger roll,,,,,,Restricted Area,0-8 Center,2.1,Made,26.0,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
368,PT06M36.00S,2023-02-11T01:32:25.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.38042049934296,48.77450980392157,1610612755,73,83,2023-02-11T01:32:32Z,3670000,False,-6.0,10.0,1,right,J. Harden driving Layup (10 PTS),[201935],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,1.15,Made,10.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
369,PT06M36.00S,2023-02-11T01:32:27.9Z,3,REGULAR,foul,personal,['1freethrow'],1629656,,,1610612755,73,83,2023-02-11T01:32:35Z,3680000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Harden 1 FT),"[1629656, 201935]",1610612752.0,NYK,shooting,,,,,,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,,,,,,200832.0,2.0,0.0,Harden,201935.0,,,,,
371,PT06M36.00S,2023-02-11T01:32:37.0Z,3,REGULAR,substitution,out,[],1629001,,,1610612755,73,83,2023-02-11T01:32:42Z,3700000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,
372,PT06M36.00S,2023-02-11T01:32:37.0Z,3,REGULAR,substitution,out,[],202699,,,1610612755,73,83,2023-02-11T01:32:42Z,3710000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
373,PT06M36.00S,2023-02-11T01:32:37.0Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,73,83,2023-02-11T01:32:42Z,3720000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,,,,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
374,PT06M36.00S,2023-02-11T01:32:37.0Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,73,83,2023-02-11T01:32:42Z,3730000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,
375,PT06M36.00S,2023-02-11T01:33:00.4Z,3,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,74,83,2023-02-11T01:33:00Z,3740000,False,,,0,,J. Harden Free Throw 1 of 1 (11 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,11.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
376,PT06M25.00S,2023-02-11T01:33:13.2Z,3,REGULAR,3pt,Jump Shot,[],203944,29.25427069645204,75.73529411764706,1610612752,74,86,2023-02-11T01:33:18Z,3750000,False,-129.0,222.0,1,left,J. Randle 25' 3PT  (25 PTS) (J. Brunson 6 AST),"[203944, 1628973]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,25.7,Made,25.0,Randle,J. Randle,,,,,J. Brunson,1628973.0,6.0,,,,,,,,,,
378,PT06M05.00S,2023-02-11T01:33:32.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,93.24901445466492,50.98039215686274,1610612755,76,86,2023-02-11T01:33:37Z,3770000,False,5.0,11.0,1,right,J. Embiid driving Layup (26 PTS) (J. Harden 8 AST),"[203954, 201935]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,1.2,Made,26.0,Embiid,J. Embiid,,,,,J. Harden,201935.0,8.0,,,,,,,,,,
380,PT05M48.00S,2023-02-11T01:33:48.8Z,3,REGULAR,3pt,Jump Shot,[],1629628,27.414586070959263,17.15686274509804,1610612752,76,86,2023-02-11T01:33:53Z,3790000,False,164.0,205.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
381,PT05M46.00S,2023-02-11T01:33:50.8Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,76,86,2023-02-11T01:33:53Z,3800000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Niang,G. Niang,380.0,1.0,1.0,0.0,,,,,,,,,,,,,
382,PT05M29.00S,2023-02-11T01:34:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201935,93.11760840998686,48.529411764705884,1610612755,78,86,2023-02-11T01:34:13Z,3810000,False,-7.0,12.0,1,right,J. Harden driving finger roll Layup (13 PTS),[201935],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,1.43,Made,13.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
383,PT05M24.00S,2023-02-11T01:34:13.0Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,78,86,2023-02-11T01:35:25Z,3820000,False,,,0,,R. Barrett bad pass TURNOVER (4 TO),"[1629628, 1630178]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,,Barrett,R. Barrett,,,,,,,,,,,,,4.0,Maxey,1630178.0,,
384,PT05M24.00S,2023-02-11T01:34:13.0Z,3,REGULAR,steal,,[],1630178,,,1610612755,78,86,2023-02-11T01:34:15Z,3830000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
385,PT05M23.00S,2023-02-11T01:34:16.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,72.7496714848883,17.647058823529413,1610612755,81,86,2023-02-11T01:34:22Z,3840000,False,-162.0,204.0,1,right,T. Maxey 26' 3PT pullup (16 PTS),[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,26.01,Made,16.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
386,PT05M23.00S,2023-02-11T01:34:23.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,81,86,2023-02-11T01:34:23Z,3850000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M06.00S,2023-02-11T01:37:43.5Z,3,REGULAR,3pt,Jump Shot,[],203944,32.40801576872536,66.91176470588235,1610612752,81,86,2023-02-11T01:37:47Z,3860000,False,-85.0,252.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,Randle,J. Randle,,,,,,,,,,,,,,,,,
388,PT05M02.00S,2023-02-11T01:37:47.5Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,81,86,2023-02-11T01:37:47Z,3870000,False,,,0,,P. Tucker REBOUND (Off:1 Def:4),[200782],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Tucker,P. Tucker,387.0,5.0,4.0,1.0,,,,,,,,,,,,,
389,PT04M55.00S,2023-02-11T01:37:53.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,93.11760840998686,53.18627450980392,1610612755,81,86,2023-02-11T01:37:59Z,3880000,False,16.0,12.0,1,right,MISS T. Maxey driving floating Shot - blocked,"[1630178, 1628392]",1610612755.0,PHI,driving floating,,,,,,Restricted Area,0-8 Center,2.0,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,Hartenstein,1628392.0
390,PT04M55.00S,2023-02-11T01:37:53.3Z,3,REGULAR,block,,[],1628392,,,1610612755,81,86,2023-02-11T01:37:55Z,3890000,False,,,0,,I. Hartenstein BLOCK (3 BLK),[1628392],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,
391,PT04M52.00S,2023-02-11T01:37:56.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,81,86,2023-02-11T01:37:59Z,3900000,False,,,0,,J. Brunson REBOUND (Off:1 Def:5),[1628973],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,,Brunson,J. Brunson,389.0,6.0,5.0,1.0,,,,,,,,,,,,,
392,PT04M50.00S,2023-02-11T01:37:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,6.521024967148489,47.30392156862745,1610612752,81,86,2023-02-11T01:38:05Z,3910000,False,13.0,9.0,1,left,MISS R. Barrett running Layup - blocked,"[1629628, 203954]",1610612752.0,NYK,running,,,,,,Restricted Area,0-8 Center,1.61,Missed,,Barrett,R. Barrett,,,,,,,,,,,,,,,,Embiid,203954.0
393,PT04M50.00S,2023-02-11T01:37:58.1Z,3,REGULAR,block,,[],203954,,,1610612752,81,86,2023-02-11T01:38:00Z,3920000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
394,PT04M50.00S,2023-02-11T01:37:58.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,81,86,2023-02-11T01:38:05Z,3930000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,,,392.0,,,,,,,,,,,,,,,,
396,PT04M35.00S,2023-02-11T01:38:24.4Z,3,REGULAR,2pt,Jump Shot,[],203954,90.75229960578186,69.85294117647058,1610612755,83,86,2023-02-11T01:38:29Z,3950000,False,99.0,34.0,1,right,J. Embiid 10' Jump Shot (28 PTS) (J. Harden 9 AST),"[203954, 201935]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,10.51,Made,28.0,Embiid,J. Embiid,,,,,J. Harden,201935.0,9.0,,,,,,,,,,
398,PT04M14.00S,2023-02-11T01:38:44.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.178055190538765,53.67647058823529,1610612752,83,86,2023-02-11T01:38:50Z,3970000,False,-18.0,15.0,1,left,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,,,,Restricted Area,0-8 Center,2.37,Missed,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
399,PT04M13.00S,2023-02-11T01:38:45.6Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,83,86,2023-02-11T01:38:50Z,3980000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harden,J. Harden,398.0,4.0,4.0,0.0,,,,,,,,,,,,,
400,PT04M08.00S,2023-02-11T01:38:54.5Z,3,REGULAR,foul,personal,[],1628392,,,1610612755,83,86,2023-02-11T01:41:12Z,3990000,False,,,0,,I. Hartenstein personal FOUL (2 PF),"[1628392, 201935]",1610612752.0,NYK,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Hartenstein,I. Hartenstein,,,,,,,,1627961.0,2.0,0.0,Harden,201935.0,,,,,
402,PT04M08.00S,2023-02-11T01:39:52.0Z,3,REGULAR,substitution,out,[],1629628,,,1610612755,83,86,2023-02-11T01:39:58Z,4010000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,
403,PT04M08.00S,2023-02-11T01:39:52.0Z,3,REGULAR,substitution,in,[],1630193,,,1610612755,83,86,2023-02-11T01:39:58Z,4020000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,,,,,,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
404,PT03M56.00S,2023-02-11T01:40:18.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,89.17542706964521,65.44117647058823,1610612755,85,86,2023-02-11T01:40:26Z,4030000,False,77.0,49.0,1,right,J. Embiid 9' pullup bank Jump Shot (30 PTS),[203954],1610612755.0,PHI,pullup bank,,,,,,In The Paint (Non-RA),8-16 Right,9.16,Made,30.0,Embiid,J. Embiid,,,,,,,,,,,,,,,,,
405,PT03M36.00S,2023-02-11T01:40:40.7Z,3,REGULAR,turnover,traveling,[],1628973,,,1610612752,85,86,2023-02-11T01:40:59Z,4040000,False,,,0,,J. Brunson traveling TURNOVER (1 TO),[1628973],1610612752.0,NYK,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Brunson,J. Brunson,,,,,,,,1626302.0,,,,,1.0,,,,
406,PT03M21.00S,2023-02-11T01:41:10.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,91.14651773981603,51.225490196078425,1610612755,87,86,2023-02-11T01:41:16Z,4050000,False,6.0,31.0,1,right,J. Embiid cutting Layup (32 PTS) (J. Harden 10 AST),"[203954, 201935]",1610612755.0,PHI,cutting,,,,,,Restricted Area,0-8 Center,3.13,Made,32.0,Embiid,J. Embiid,,,,,J. Harden,201935.0,10.0,,,,,,,,,,
408,PT03M00.00S,2023-02-11T01:41:32.6Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,87,86,2023-02-11T01:41:42Z,4070000,False,,,0,,J. Randle step out-of-bounds TURNOVER (1 TO),[203944],1610612752.0,NYK,step,,,,,,Right Corner 3,24+ Right,,,,Randle,J. Randle,,,,,,,,200832.0,,,,,1.0,,,,
409,PT02M54.00S,2023-02-11T01:41:57.4Z,3,REGULAR,foul,offensive,[],201935,,,1610612755,87,86,2023-02-11T01:42:05Z,4080000,False,,,0,,J. Harden offensive FOUL (1 PF),"[201935, 1628973]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Harden,J. Harden,,,,,,,,1626302.0,1.0,0.0,Brunson,1628973.0,,,,,
411,PT02M54.00S,2023-02-11T01:41:57.4Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612755,87,86,2023-02-11T01:41:57Z,4100000,False,,,0,,J. Harden offensive foul TURNOVER (1 TO),[201935],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Harden,J. Harden,,,,,,,,1626302.0,,,,,1.0,,,,
412,PT02M54.00S,2023-02-11T01:42:35.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,87,86,2023-02-11T01:42:39Z,4110000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT02M54.00S,2023-02-11T01:43:54.6Z,3,REGULAR,substitution,out,[],201935,,,1610612752,87,86,2023-02-11T01:43:57Z,4120000,False,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,,,,,,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,
414,PT02M54.00S,2023-02-11T01:43:54.6Z,3,REGULAR,substitution,in,[],1629003,,,1610612752,87,86,2023-02-11T01:43:57Z,4130000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,,,,,,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,
415,PT02M34.00S,2023-02-11T01:44:29.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628392,4.812746386333772,54.166666666666664,1610612752,87,88,2023-02-11T01:44:33Z,4140000,False,-21.0,-7.0,1,left,I. Hartenstein Layup (4 PTS) (J. Brunson 7 AST),"[1628392, 1628973]",1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,2.2,Made,4.0,Hartenstein,I. Hartenstein,,,,,J. Brunson,1628973.0,7.0,,,,,,,,,,
417,PT02M13.00S,2023-02-11T01:44:50.6Z,3,REGULAR,3pt,Jump Shot,[],1627777,85.10183968462549,97.30392156862744,1610612755,87,88,2023-02-11T01:44:55Z,4160000,False,237.0,88.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,25.22,Missed,,Niang,G. Niang,,,,,,,,,,,,,,,,,
418,PT02M09.00S,2023-02-11T01:44:54.6Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,87,88,2023-02-11T01:44:55Z,4170000,False,,,0,,J. Brunson REBOUND (Off:1 Def:6),[1628973],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,,Brunson,J. Brunson,417.0,7.0,6.0,1.0,,,,,,,,,,,,,
419,PT02M06.00S,2023-02-11T01:45:00.2Z,3,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612752,87,88,2023-02-11T01:45:10Z,4180000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629003, 1628973]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Milton,S. Milton,,,,,,,,200832.0,1.0,0.0,Brunson,1628973.0,,,,,
421,PT02M06.00S,2023-02-11T01:45:29.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628973,,,1610612752,87,89,2023-02-11T01:45:29Z,4200000,False,,,0,,J. Brunson Free Throw 1 of 2 (27 PTS),[1628973],1610612752.0,NYK,,,,,,,,,,Made,27.0,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
422,PT02M06.00S,2023-02-11T01:45:50.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628973,,,1610612752,87,90,2023-02-11T01:45:50Z,4210000,False,,,0,,J. Brunson Free Throw 2 of 2 (28 PTS),[1628973],1610612752.0,NYK,,,,,,,,,,Made,28.0,Brunson,J. Brunson,,,,,,,,,,,,,,,,,
423,PT01M46.00S,2023-02-11T01:46:11.8Z,3,REGULAR,3pt,Jump Shot,[],1627777,66.44218134034165,69.11764705882352,1610612755,90,90,2023-02-11T01:46:17Z,4220000,False,96.0,263.0,1,right,G. Niang 27' 3PT  (7 PTS) (J. Embiid 3 AST),"[1627777, 203954]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,27.97,Made,7.0,Niang,G. Niang,,,,,J. Embiid,203954.0,3.0,,,,,,,,,,
425,PT01M24.00S,2023-02-11T01:46:33.4Z,3,REGULAR,3pt,Jump Shot,[],203944,9.411957950065702,2.941176470588235,1610612752,90,93,2023-02-11T01:46:38Z,4240000,False,235.0,36.0,1,left,J. Randle 3PT  (28 PTS) (I. Quickley 3 AST),"[203944, 1630193]",1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,23.8,Made,28.0,Randle,J. Randle,,,,,I. Quickley,1630193.0,3.0,,,,,,,,,,
427,PT01M03.00S,2023-02-11T01:46:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.59198423127464,53.18627450980392,1610612755,92,93,2023-02-11T01:47:02Z,4260000,False,16.0,17.0,1,right,T. Maxey driving finger roll Layup (18 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,2.33,Made,18.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
428,PT00M42.80S,2023-02-11T01:47:17.3Z,3,REGULAR,3pt,Jump Shot,[],1630193,31.882391590013142,25.0,1610612752,92,93,2023-02-11T01:47:21Z,4270000,False,125.0,247.0,1,left,MISS I. Quickley 27' 3PT,[1630193],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,27.7,Missed,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,
429,PT00M40.70S,2023-02-11T01:47:19.4Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,92,93,2023-02-11T01:47:21Z,4280000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Niang,G. Niang,428.0,2.0,2.0,0.0,,,,,,,,,,,,,
430,PT00M33.20S,2023-02-11T01:47:29.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628392,,,1610612755,92,93,2023-02-11T01:47:34Z,4290000,False,,,0,,I. Hartenstein shooting personal FOUL (3 PF) (Embiid 2 FT),"[1628392, 203954]",1610612752.0,NYK,shooting,,,,,,Mid-Range,16-24 Center,,,,Hartenstein,I. Hartenstein,,,,,,,,1626302.0,3.0,0.0,Embiid,203954.0,,,,,
