actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
255,PT03M45.00S,2022-10-21T00:20:26.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,37,38,2022-10-21T00:21:02Z,2530000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M45.00S,2022-10-21T00:20:26.7Z,2,REGULAR,substitution,in,[],200782,,,1610612749,37,38,2022-10-21T00:21:02Z,2540000,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M45.00S,2022-10-21T00:20:26.7Z,2,REGULAR,substitution,in,[],202083,,,1610612749,37,38,2022-10-21T00:21:02Z,2550000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M45.00S,2022-10-21T00:20:26.7Z,2,REGULAR,substitution,in,[],203507,,,1610612749,37,38,2022-10-21T00:21:02Z,2560000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M38.00S,2022-10-21T00:21:12.3Z,2,REGULAR,3pt,Jump Shot,[],1629670,66.67214191852825,43.872549019607845,1610612749,37,38,2022-10-21T00:21:16Z,2570000,-31.0,261.0,1,right,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
260,PT03M34.00S,2022-10-21T00:21:16.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,37,38,2022-10-21T00:21:16Z,2580000,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,259.0,8.0,7.0,1.0,,,,,,,,,,,,,,
261,PT03M23.00S,2022-10-21T00:21:25.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,28.170170827858072,19.117647058823522,1610612755,37,38,2022-10-21T00:21:29Z,2590000,154.0,212.0,1,left,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
262,PT03M22.00S,2022-10-21T00:21:26.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,37,38,2022-10-21T00:21:29Z,2600000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,261.0,6.0,6.0,0.0,,,,,,,,,,,,,,
263,PT03M09.00S,2022-10-21T00:21:40.3Z,2,REGULAR,3pt,Jump Shot,[],202083,83.22930354796321,4.166666666666657,1610612749,37,41,2022-10-21T00:21:44Z,2610000,-229.0,105.0,1,right,W. Matthews 25' 3PT  (3 PTS) (G. Antetokounmpo 3 AST),"[202083, 203507]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,25.21,Made,,,,,3.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,
265,PT02M50.00S,2022-10-21T00:22:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.8823915900131425,47.05882352941176,1610612755,39,41,2022-10-21T00:22:05Z,2630000,15.0,12.0,1,left,J. Embiid cutting Layup (13 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,13.0,J. Harden,201935.0,6.0,,,,,,,,,,
268,PT02M36.00S,2022-10-21T00:22:12.6Z,2,REGULAR,2pt,Jump Shot,[],203507,85.72601839684626,26.715686274509807,1610612749,39,41,2022-10-21T00:22:17Z,2660000,-116.0,82.0,1,right,MISS G. Antetokounmpo 14' Jump Shot,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,14.22,Missed,,,,,,,,,,,,,,,,,,
269,PT02M33.00S,2022-10-21T00:22:15.6Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,39,41,2022-10-21T00:22:17Z,2670000,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,268.0,9.0,8.0,1.0,,,,,,,,,,,,,,
270,PT02M17.00S,2022-10-21T00:22:32.3Z,2,REGULAR,2pt,Jump Shot,[],1630178,21.20565045992116,46.568627450980394,1610612755,41,41,2022-10-21T00:22:36Z,2680000,17.0,147.0,1,left,T. Maxey 14' pullup Jump Shot (9 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,14.78,Made,,,,,9.0,,,,,,,,,,,,,
271,PT01M58.00S,2022-10-21T00:22:51.4Z,2,REGULAR,3pt,Jump Shot,[],202083,68.11760840998686,53.67647058823529,1610612749,41,41,2022-10-21T00:22:54Z,2690000,18.0,247.0,1,right,MISS W. Matthews 24' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Center,24.79,Missed,,,,,,,,,,,,,,,,,,
272,PT01M56.00S,2022-10-21T00:22:53.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,41,41,2022-10-21T00:22:54Z,2700000,,,0,,T. Harris REBOUND (Off:1 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,271.0,5.0,4.0,1.0,,,,,,,,,,,,,,
273,PT01M47.00S,2022-10-21T00:23:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.093955321944804,49.26470588235294,1610612755,41,41,2022-10-21T00:23:10Z,2710000,4.0,5.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 203507]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
274,PT01M47.00S,2022-10-21T00:23:02.5Z,2,REGULAR,block,,[],203507,,,1610612755,41,41,2022-10-21T00:23:07Z,2720000,,,0,,G. Antetokounmpo BLOCK (3 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
275,PT01M42.00S,2022-10-21T00:23:07.5Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,41,41,2022-10-21T00:23:10Z,2730000,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,,,273.0,3.0,3.0,0.0,,,,,,,,,,,,,,
276,PT01M38.00S,2022-10-21T00:23:11.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201572,71.66557161629436,21.32352941176471,1610612749,41,44,2022-10-21T00:23:18Z,2740000,-143.0,214.0,1,right,B. Lopez 25' 3PT  (8 PTS) (W. Matthews 2 AST),"[201572, 202083]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,25.74,Made,,,,,8.0,W. Matthews,202083.0,2.0,,,,,,,,,,
278,PT01M33.00S,2022-10-21T00:23:27.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,41,44,2022-10-21T00:23:30Z,2760000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,,,
279,PT01M17.00S,2022-10-21T00:23:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.212220762155056,34.803921568627445,1610612755,43,44,2022-10-21T00:23:49Z,2770000,76.0,100.0,1,left,J. Embiid 12' fadeaway Jump Shot (15 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,12.55,Made,,,,,15.0,,,,,,,,,,,,,
280,PT00M57.90S,2022-10-21T00:24:01.6Z,2,REGULAR,3pt,Jump Shot,[],1629670,69.95729303547964,25.490196078431367,1610612749,43,47,2022-10-21T00:24:06Z,2780000,-123.0,230.0,1,right,J. Nwora 26' 3PT pullup (6 PTS) (G. Antetokounmpo 4 AST),"[1629670, 203507]",1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,26.05,Made,,,,,6.0,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,
282,PT00M39.00S,2022-10-21T00:24:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,14.635348226018394,52.450980392156865,1610612755,45,47,2022-10-21T00:24:30Z,2800000,-12.0,85.0,1,left,J. Harden 8' driving floating Jump Shot (9 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,8.6,Made,,,,,9.0,,,,,,,,,,,,,
283,PT00M28.80S,2022-10-21T00:24:41.6Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,45,47,2022-10-21T00:25:01Z,2810000,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,202058.0,,,,,1.0,,,,
284,PT00M28.80S,2022-10-21T00:24:48.4Z,2,REGULAR,substitution,out,[],200782,,,1610612755,45,47,2022-10-21T00:24:59Z,2820000,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M28.80S,2022-10-21T00:24:48.4Z,2,REGULAR,substitution,out,[],1629670,,,1610612755,45,47,2022-10-21T00:24:59Z,2830000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M28.80S,2022-10-21T00:24:48.4Z,2,REGULAR,substitution,out,[],203507,,,1610612755,45,47,2022-10-21T00:24:59Z,2840000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M28.80S,2022-10-21T00:24:48.4Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,45,47,2022-10-21T00:24:59Z,2850000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M28.80S,2022-10-21T00:24:48.4Z,2,REGULAR,substitution,in,[],1628960,,,1610612755,45,47,2022-10-21T00:24:59Z,2860000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT00M28.80S,2022-10-21T00:24:48.4Z,2,REGULAR,substitution,in,[],201950,,,1610612755,45,47,2022-10-21T00:24:59Z,2870000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT00M07.50S,2022-10-21T00:25:25.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,15.686596583442835,59.068627450980394,1610612755,45,47,2022-10-21T00:25:31Z,2880000,-45.0,95.0,1,left,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.52,Missed,,,,,,,,,,,,,,,,,,
291,PT00M05.00S,2022-10-21T00:25:27.7Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,45,47,2022-10-21T00:25:27Z,2890000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,In The Paint (Non-RA),8-16 Center,,,290.0,1.0,1.0,0.0,,,,,,,,,,,,,,
292,PT00M02.00S,2022-10-21T00:25:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202083,93.87319316688567,49.01960784313726,1610612749,45,47,2022-10-21T00:25:41Z,2900000,-5.0,5.0,1,right,MISS W. Matthews running reverse Layup - blocked,"[202083, 203954]",1610612749.0,MIL,running reverse,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
293,PT00M02.00S,2022-10-21T00:25:30.6Z,2,REGULAR,block,,[],203954,,,1610612749,45,47,2022-10-21T00:25:32Z,2910000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
294,PT00M02.00S,2022-10-21T00:25:30.6Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,45,47,2022-10-21T00:25:41Z,2920000,,,0,,T. Harris REBOUND (Off:1 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,292.0,6.0,5.0,1.0,,,,,,,,,,,,,,
295,PT00M00.00S,2022-10-21T00:25:41.4Z,2,REGULAR,period,end,[],0,,,1610612755,45,47,2022-10-21T00:25:41Z,2930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2022-10-21T00:40:01.2Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612755,45,47,2022-10-21T00:42:04Z,2940000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2022-10-21T00:40:01.2Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612755,45,47,2022-10-21T00:42:04Z,2950000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2022-10-21T00:40:01.2Z,3,REGULAR,substitution,out,['startperiod'],202083,,,1610612755,45,47,2022-10-21T00:42:04Z,2960000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-10-21T00:40:01.2Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612755,45,47,2022-10-21T00:42:04Z,2970000,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-10-21T00:40:01.2Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612755,45,47,2022-10-21T00:42:04Z,2980000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-10-21T00:40:01.2Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612755,45,47,2022-10-21T00:42:04Z,2990000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT12M00.00S,2022-10-21T00:42:17.8Z,3,REGULAR,period,start,[],0,,,1610612755,45,47,2022-10-21T00:42:17Z,3000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT11M40.00S,2022-10-21T00:42:37.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,94.53022339027595,49.754901960784316,1610612755,45,47,2022-10-21T00:42:43Z,3010000,-1.0,-1.0,1,right,MISS T. Harris driving DUNK - blocked,"[202699, 201572]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,0.16,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
304,PT11M40.00S,2022-10-21T00:42:37.5Z,3,REGULAR,block,,[],201572,,,1610612755,45,47,2022-10-21T00:42:39Z,3020000,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
305,PT11M37.00S,2022-10-21T00:42:40.5Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,45,47,2022-10-21T00:42:43Z,3030000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,303.0,2.0,2.0,0.0,,,,,,,,,,,,,,
306,PT11M34.00S,2022-10-21T00:42:43.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201572,31.192509855453352,70.83333333333333,1610612749,45,50,2022-10-21T00:42:51Z,3040000,-104.0,241.0,1,left,B. Lopez 26' 3PT running (11 PTS) (J. Holiday 6 AST),"[201572, 201950]",1610612749.0,MIL,running,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.23,Made,,,,,11.0,J. Holiday,201950.0,6.0,,,,,,,,,,
308,PT11M09.00S,2022-10-21T00:43:06.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,82.17805519053877,34.803921568627445,1610612755,45,50,2022-10-21T00:43:12Z,3060000,-76.0,115.0,1,right,MISS J. Embiid 13' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Left,13.78,Missed,,,,,,,,,,,,,,,,,,
309,PT11M07.00S,2022-10-21T00:43:08.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,45,50,2022-10-21T00:43:12Z,3070000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Left,,,308.0,7.0,7.0,0.0,,,,,,,,,,,,,,
310,PT11M02.00S,2022-10-21T00:43:15.9Z,3,REGULAR,foul,personal,[],1630178,,,1610612749,45,50,2022-10-21T00:43:32Z,3080000,,,0,,T. Maxey personal FOUL (3 PF),"[1630178, 203507]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627964.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
312,PT10M55.00S,2022-10-21T00:43:51.3Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612749,45,50,2022-10-21T00:43:55Z,3100000,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 202699]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Harris,202699.0,,
313,PT10M55.00S,2022-10-21T00:43:51.3Z,3,REGULAR,steal,,[],202699,,,1610612755,45,50,2022-10-21T00:43:53Z,3110000,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
314,PT10M44.00S,2022-10-21T00:44:04.9Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612755,45,50,2022-10-21T00:44:10Z,3120000,,,0,,G. Allen shooting personal FOUL (1 PF) (Harden 2 FT),"[1628960, 201935]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627964.0,1.0,0.0,Harden,201935.0,,,,,
316,PT10M44.00S,2022-10-21T00:44:33.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,46,50,2022-10-21T00:44:58Z,3140000,,,0,,J. Harden Free Throw 1 of 2 (10 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
317,PT10M44.00S,2022-10-21T00:44:33.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,47,50,2022-10-21T00:44:58Z,3150000,,,0,,J. Harden Free Throw 2 of 2 (11 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
318,PT10M34.00S,2022-10-21T00:45:01.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.750985545335084,46.32352941176471,1610612749,47,52,2022-10-21T00:45:06Z,3160000,18.0,11.0,1,left,B. Lopez alley-oop DUNK (13 PTS) (J. Holiday 7 AST),"[201572, 201950]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,13.0,J. Holiday,201950.0,7.0,,,,,,,,,,
320,PT10M16.00S,2022-10-21T00:45:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,82.04664914586071,51.470588235294116,1610612755,49,52,2022-10-21T00:45:23Z,3180000,7.0,116.0,1,right,J. Harden 11' driving floating Jump Shot (13 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,11.65,Made,,,,,13.0,,,,,,,,,,,,,
321,PT10M02.00S,2022-10-21T00:45:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,9.379106438896187,54.411764705882355,1610612749,49,52,2022-10-21T00:45:38Z,3190000,-22.0,36.0,1,left,MISS J. Holiday bank Shot,[201950],1610612749.0,MIL,bank,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
322,PT10M00.00S,2022-10-21T00:45:35.5Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,49,52,2022-10-21T00:45:38Z,3200000,,,0,,J. Embiid REBOUND (Off:1 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,321.0,10.0,9.0,1.0,,,,,,,,,,,,,,
323,PT09M51.00S,2022-10-21T00:45:44.9Z,3,REGULAR,2pt,Jump Shot,[],201935,79.54993429697765,51.22549019607843,1610612755,51,52,2022-10-21T00:45:49Z,3210000,6.0,140.0,1,right,J. Harden 13' driving floating Jump Shot (15 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,13.98,Made,,,,,15.0,,,,,,,,,,,,,
324,PT09M29.00S,2022-10-21T00:46:05.6Z,3,REGULAR,3pt,Jump Shot,[],201572,31.586727989487514,76.9607843137255,1610612749,51,52,2022-10-21T00:46:09Z,3220000,-135.0,244.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.91,Missed,,,,,,,,,,,,,,,,,,
325,PT09M27.00S,2022-10-21T00:46:07.6Z,3,REGULAR,rebound,offensive,[],1628975,,,1610612749,51,52,2022-10-21T00:46:09Z,3230000,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,324.0,2.0,1.0,1.0,,,,,,,,,,,,,,
326,PT09M14.00S,2022-10-21T00:46:21.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201950,29.221419185282528,78.43137254901961,1610612749,51,52,2022-10-21T00:46:25Z,3240000,-142.0,222.0,1,left,MISS J. Holiday 26' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
327,PT09M10.00S,2022-10-21T00:46:24.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,51,52,2022-10-21T00:46:24Z,3250000,,,0,,J. Embiid REBOUND (Off:1 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,326.0,11.0,10.0,1.0,,,,,,,,,,,,,,
328,PT08M58.00S,2022-10-21T00:46:36.5Z,3,REGULAR,3pt,Jump Shot,[],201935,85.20039421813404,95.58823529411765,1610612755,51,52,2022-10-21T00:46:45Z,3260000,228.0,87.0,1,right,MISS J. Harden 24' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,24.38,Missed,,,,,,,,,,,,,,,,,,
329,PT08M56.00S,2022-10-21T00:46:38.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,51,52,2022-10-21T00:46:45Z,3270000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,328.0,8.0,8.0,0.0,,,,,,,,,,,,,,
330,PT08M51.00S,2022-10-21T00:46:44.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,5.962549277266746,51.96078431372549,1610612749,51,54,2022-10-21T00:46:51Z,3280000,-10.0,4.0,1,left,G. Antetokounmpo running finger roll Layup (15 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,15.0,,,,,,,,,,,,,
331,PT08M28.00S,2022-10-21T00:47:07.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,90.45663600525624,49.50980392156863,1610612755,51,54,2022-10-21T00:47:11Z,3290000,-2.0,37.0,1,right,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
332,PT08M27.00S,2022-10-21T00:47:08.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,51,54,2022-10-21T00:47:11Z,3300000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,331.0,9.0,9.0,0.0,,,,,,,,,,,,,,
334,PT08M25.00S,2022-10-21T00:47:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.327858081471746,50.49019607843137,1610612749,51,54,2022-10-21T00:48:08Z,3320000,-2.0,26.0,1,left,MISS G. Antetokounmpo running finger roll Layup - blocked,"[203507, 201935]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,Harden,201935.0
335,PT08M25.00S,2022-10-21T00:47:37.8Z,3,REGULAR,block,,[],201935,,,1610612749,51,54,2022-10-21T00:47:42Z,3330000,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
