actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
516,PT07M06.00S,2023-04-05T01:54:07.9Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,81,81,2023-04-05T01:54:31Z,5080000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M06.00S,2023-04-05T01:54:07.9Z,4,REGULAR,substitution,out,[],1627763,,,1610612738,81,81,2023-04-05T01:54:31Z,5090000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M06.00S,2023-04-05T01:54:07.9Z,4,REGULAR,substitution,out,[],203488,,,1610612738,81,81,2023-04-05T01:54:31Z,5100000,False,,,0,,SUB out: M. Muscala,[203488],1610612738.0,BOS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M06.00S,2023-04-05T01:54:07.9Z,4,REGULAR,substitution,in,[],203935,,,1610612738,81,81,2023-04-05T01:54:31Z,5110000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M06.00S,2023-04-05T01:54:07.9Z,4,REGULAR,substitution,in,[],201143,,,1610612738,81,81,2023-04-05T01:54:31Z,5120000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M06.00S,2023-04-05T01:54:07.9Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,81,81,2023-04-05T01:54:31Z,5130000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M51.00S,2023-04-05T01:55:06.7Z,4,REGULAR,3pt,Jump Shot,[],1628401,28.07161629434954,18.872549019607842,1610612738,81,84,2023-04-05T01:55:11Z,5140000,False,156.0,211.0,1,left,D. White 26' 3PT  (21 PTS) (J. Tatum 5 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,21.0,26.25,,,,,J. Tatum,1628369.0,5.0,,,,
524,PT06M27.00S,2023-04-05T01:55:30.5Z,4,REGULAR,2pt,Jump Shot,[],203954,83.919185282523,69.6078431372549,1610612755,81,84,2023-04-05T01:55:36Z,5160000,False,98.0,99.0,1,right,MISS J. Embiid 13' pullup Shot - blocked,"[203954, 201933]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,Missed,,13.91,,,,,,,,,,Griffin,201933.0
525,PT06M27.00S,2023-04-05T01:55:30.5Z,4,REGULAR,block,,[],201933,,,1610612755,81,84,2023-04-05T01:55:33Z,5170000,False,,,0,,B. Griffin BLOCK (1 BLK),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
526,PT06M23.00S,2023-04-05T01:55:34.5Z,4,REGULAR,rebound,defensive,[],201933,,,1610612738,81,84,2023-04-05T01:55:36Z,5180000,False,,,0,,B. Griffin REBOUND (Off:2 Def:3),[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Mid-Range,8-16 Right,,,,,,,,,,524.0,5.0,3.0,2.0,,,,,,,
527,PT06M19.00S,2023-04-05T01:55:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.521024967148489,47.549019607843135,1610612738,81,86,2023-04-05T01:56:37Z,5190000,False,12.0,9.0,1,left,M. Smart driving Layup (14 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,Made,14.0,1.51,,,,,,,,,,,
528,PT06M18.00S,2023-04-05T01:55:48.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,81,86,2023-04-05T01:56:04Z,5200000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M18.00S,2023-04-05T01:57:05.4Z,4,REGULAR,substitution,out,[],1629001,,,1610612755,81,86,2023-04-05T01:57:08Z,5210000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M18.00S,2023-04-05T01:57:05.4Z,4,REGULAR,substitution,in,[],200782,,,1610612755,81,86,2023-04-05T01:57:08Z,5220000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT05M57.00S,2023-04-05T01:57:32.9Z,4,REGULAR,3pt,Jump Shot,[],201935,76.82325886990802,90.93137254901961,1610612755,84,86,2023-04-05T01:57:38Z,5230000,False,205.0,165.0,1,right,J. Harden 26' 3PT step back (20 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,20.0,26.32,,,,,,,,,,,
532,PT05M35.00S,2023-04-05T01:58:01.3Z,4,REGULAR,foul,personal,[],202699,,,1610612738,84,86,2023-04-05T01:58:07Z,5240000,False,,,0,,T. Harris personal FOUL (3 PF),"[202699, 1628369]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left,1155.0,,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,
534,PT05M24.00S,2023-04-05T01:58:24.5Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612738,84,86,2023-04-05T01:58:30Z,5260000,False,,,0,,T. Maxey shooting personal FOUL (4 PF) (White 2 FT),"[1630178, 1628401]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,4.0,0.0,White,1628401.0,,,,,,,,,,,,,,
536,PT05M24.00S,2023-04-05T01:58:48.9Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,84,87,2023-04-05T01:58:48Z,5280000,False,,,0,,D. White Free Throw 1 of 2 (22 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,
537,PT05M24.00S,2023-04-05T01:59:10.3Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,84,88,2023-04-05T01:59:10Z,5290000,False,,,0,,D. White Free Throw 2 of 2 (23 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,
538,PT05M01.00S,2023-04-05T01:59:38.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],200782,80.6340341655716,36.51960784313725,1610612755,84,88,2023-04-05T01:59:56Z,5300000,False,-67.0,130.0,1,right,MISS P. Tucker 14' turnaround Hook,[200782],1610612755.0,PHI,turnaround,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,14.6,,,,,,,,,,,
539,PT05M00.00S,2023-04-05T01:59:39.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,84,88,2023-04-05T01:59:49Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,538.0,,,,,,,,,,
540,PT05M00.00S,2023-04-05T01:59:41.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,84,88,2023-04-05T01:59:51Z,5320000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
541,PT04M37.00S,2023-04-05T02:00:16.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,25.57490144546649,84.31372549019608,1610612738,84,88,2023-04-05T02:00:21Z,5330000,False,-172.0,188.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,25.45,,,,,,,,,,,
542,PT04M34.00S,2023-04-05T02:00:19.4Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,84,88,2023-04-05T02:00:21Z,5340000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,541.0,3.0,3.0,0.0,,,,,,,
543,PT04M19.00S,2023-04-05T02:00:34.6Z,4,REGULAR,2pt,Jump Shot,[],203954,77.7431011826544,49.50980392156863,1610612755,86,88,2023-04-05T02:01:08Z,5350000,False,-2.0,157.0,1,right,J. Embiid 15' Jump Shot (44 PTS) (J. Harden 8 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,,,,,Made,44.0,15.67,,,,,J. Harden,201935.0,8.0,,,,
545,PT03M56.00S,2023-04-05T02:00:57.2Z,4,REGULAR,3pt,Jump Shot,[],201143,25.57490144546649,17.401960784313726,1610612738,86,88,2023-04-05T02:01:02Z,5370000,False,163.0,188.0,1,left,MISS A. Horford 24' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,24.87,,,,,,,,,,,
546,PT03M54.00S,2023-04-05T02:00:59.2Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,86,88,2023-04-05T02:01:02Z,5380000,False,,,0,,J. Embiid REBOUND (Off:2 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,545.0,13.0,11.0,2.0,,,,,,,
547,PT03M40.00S,2023-04-05T02:01:16.0Z,4,REGULAR,2pt,Jump Shot,[],203954,80.1084099868594,32.35294117647059,1610612755,88,88,2023-04-05T02:01:21Z,5390000,False,-88.0,134.0,1,right,J. Embiid 16' pullup Jump Shot (46 PTS) (J. Harden 9 AST),"[203954, 201935]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,,,,,Made,46.0,16.08,,,,,J. Harden,201935.0,9.0,,,,
549,PT03M40.00S,2023-04-05T02:01:18.5Z,4,REGULAR,foul,personal,['1freethrow'],203935,,,1610612755,88,88,2023-04-05T02:01:25Z,5410000,False,,,0,,M. Smart shooting personal FOUL (3 PF) (Embiid 1 FT),"[203935, 203954]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,2715.0,,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,
551,PT03M40.00S,2023-04-05T02:01:28.2Z,4,REGULAR,substitution,out,[],201933,,,1610612755,88,88,2023-04-05T02:02:06Z,5430000,False,,,0,,SUB out: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT03M40.00S,2023-04-05T02:01:28.2Z,4,REGULAR,substitution,in,[],1629684,,,1610612755,88,88,2023-04-05T02:02:06Z,5440000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT03M40.00S,2023-04-05T02:01:52.7Z,4,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,89,88,2023-04-05T02:01:52Z,5450000,False,,,0,,J. Embiid Free Throw 1 of 1 (47 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,47.0,,,,,,,,,,,,
554,PT03M33.00S,2023-04-05T02:02:06.4Z,4,REGULAR,foul,offensive,[],203935,,,1610612738,89,88,2023-04-05T02:02:27Z,5460000,False,,,0,,M. Smart charge offensive FOUL (4 PF),"[203935, 201935]",1610612738.0,BOS,charge,,,Smart,M. Smart,,,,,Mid-Range,8-16 Center,202037.0,,4.0,0.0,Harden,201935.0,,,,,,,,,,,,,,
556,PT03M33.00S,2023-04-05T02:02:06.4Z,4,REGULAR,turnover,offensive foul,[],203935,,,1610612738,89,88,2023-04-05T02:02:06Z,5480000,False,,,0,,M. Smart offensive foul TURNOVER (3 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Center,202037.0,3.0,,,,,,,,,,,,,,,,,,
557,PT03M33.00S,2023-04-05T02:02:29.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,89,88,2023-04-05T02:02:29Z,5490000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT03M26.00S,2023-04-05T02:04:29.7Z,4,REGULAR,foul,offensive,[],200782,,,1610612755,89,88,2023-04-05T02:04:43Z,5510000,False,,,0,,P. Tucker offensive FOUL (3 PF),"[200782, 203935]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Center,1155.0,,3.0,0.0,Smart,203935.0,,,,,,,,,,,,,,
561,PT03M26.00S,2023-04-05T02:04:29.7Z,4,REGULAR,turnover,offensive foul,[],200782,,,1610612755,89,88,2023-04-05T02:04:29Z,5530000,False,,,0,,P. Tucker offensive foul TURNOVER (2 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,16-24 Center,1155.0,2.0,,,,,,,,,,,,,,,,,,
562,PT03M13.00S,2023-04-05T02:04:59.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612738,89,88,2023-04-05T02:05:06Z,5540000,False,,,0,,T. Harris personal FOUL (4 PF) (Tatum 2 FT),"[202699, 1628369]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,202037.0,,4.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,
564,PT03M13.00S,2023-04-05T02:05:18.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,89,88,2023-04-05T02:05:18Z,5560000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
565,PT03M13.00S,2023-04-05T02:05:18.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,89,88,2023-04-05T02:05:18Z,5570000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,564.0,,,,,,,,,,
566,PT03M13.00S,2023-04-05T02:05:40.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,89,89,2023-04-05T02:05:40Z,5580000,False,,,0,,J. Tatum Free Throw 2 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
567,PT02M53.00S,2023-04-05T02:06:02.3Z,4,REGULAR,3pt,Jump Shot,[],200782,91.80354796320631,4.6568627450980395,1610612755,92,89,2023-04-05T02:06:07Z,5590000,False,-227.0,25.0,1,right,P. Tucker 3PT  (5 PTS) (J. Embiid 4 AST),"[200782, 203954]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,,,,,Made,5.0,22.8,,,,,J. Embiid,203954.0,4.0,,,,
569,PT02M23.00S,2023-04-05T02:06:32.4Z,4,REGULAR,2pt,Jump Shot,[],201143,6.389618922470433,90.93137254901961,1610612738,92,89,2023-04-05T02:08:56Z,5610000,False,-205.0,8.0,1,left,MISS A. Horford 20' Jump Shot,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left,,,,,,,Missed,,20.48,,,,,,,,,,,
570,PT02M18.00S,2023-04-05T02:06:37.4Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,92,89,2023-04-05T02:08:56Z,5620000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left,,,,,,,,,,569.0,4.0,4.0,0.0,,,,,,,
571,PT02M03.00S,2023-04-05T02:06:51.9Z,4,REGULAR,3pt,Jump Shot,[],200782,92.06636005256242,4.901960784313726,1610612755,95,89,2023-04-05T02:06:56Z,5630000,False,-225.0,22.0,1,right,P. Tucker 3PT  (8 PTS) (J. Embiid 5 AST),"[200782, 203954]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,,,,,Made,8.0,22.66,,,,,J. Embiid,203954.0,5.0,,,,
573,PT01M58.00S,2023-04-05T02:07:09.2Z,4,REGULAR,foul,technical,['1freethrow'],1629684,,,1610612738,95,89,2023-04-05T02:07:14Z,5650000,False,,,0,,G. Williams technical FOUL (1 Tech),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,202037.0,,2.0,1.0,,,,,,,,,,,,,,,,
574,PT01M58.00S,2023-04-05T02:07:30.0Z,4,REGULAR,freethrow,1 of 1,[],203954,,,1610612738,96,89,2023-04-05T02:07:30Z,5660000,False,,,0,,J. Embiid technical Free Throw 1 of 1 (48 PTS),[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,48.0,,,,,,,,,,,,
575,PT01M38.00S,2023-04-05T02:08:13.2Z,4,REGULAR,3pt,Jump Shot,[],201143,7.703679369250986,3.9215686274509802,1610612738,96,92,2023-04-05T02:08:18Z,5670000,False,230.0,20.0,1,left,A. Horford 3PT  (11 PTS) (J. Tatum 6 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,,Made,11.0,23.13,,,,,J. Tatum,1628369.0,6.0,,,,
577,PT01M22.00S,2023-04-05T02:08:36.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,94.1688567674113,51.71568627450981,1610612755,98,92,2023-04-05T02:08:42Z,5690000,False,9.0,2.0,1,right,J. Embiid driving DUNK (50 PTS) (J. Harden 10 AST),"[203954, 201935]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,Made,50.0,0.89,,,,,J. Harden,201935.0,10.0,,,,
579,PT01M16.00S,2023-04-05T02:08:48.4Z,4,REGULAR,3pt,Jump Shot,[],1629684,10.988830486202366,3.1862745098039214,1610612738,98,95,2023-04-05T02:09:03Z,5710000,False,234.0,51.0,1,left,G. Williams 3PT  (10 PTS) (M. Smart 4 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,,,,,Made,10.0,23.95,,,,,M. Smart,203935.0,4.0,,,,
581,PT00M53.30S,2023-04-05T02:09:18.6Z,4,REGULAR,3pt,Jump Shot,[],200782,92.19776609724047,97.30392156862744,1610612755,101,95,2023-04-05T02:09:23Z,5730000,False,237.0,21.0,1,right,P. Tucker 3PT  (11 PTS) (J. Embiid 6 AST),"[200782, 203954]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,,,,,,,Made,11.0,23.74,,,,,J. Embiid,203954.0,6.0,,,,
583,PT00M44.90S,2023-04-05T02:09:34.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200782,,,1610612738,101,95,2023-04-05T02:09:39Z,5750000,False,,,0,,P. Tucker shooting personal FOUL (4 PF) (Smart 2 FT),"[200782, 203935]",1610612755.0,PHI,shooting,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,2715.0,,4.0,0.0,Smart,203935.0,,,,,,,,,,,,,,
585,PT00M44.90S,2023-04-05T02:10:03.5Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,101,95,2023-04-05T02:10:03Z,5770000,False,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
586,PT00M44.90S,2023-04-05T02:10:03.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,101,95,2023-04-05T02:10:03Z,5780000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,585.0,,,,,,,,,,
587,PT00M44.90S,2023-04-05T02:10:17.1Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,101,96,2023-04-05T02:10:17Z,5790000,False,,,0,,M. Smart Free Throw 2 of 2 (15 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
588,PT00M25.40S,2023-04-05T02:10:38.4Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,101,96,2023-04-05T02:10:42Z,5800000,False,,,0,,J. Embiid bad pass TURNOVER (2 TO),"[203954, 203935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,Smart,203935.0,,
589,PT00M25.40S,2023-04-05T02:10:38.4Z,4,REGULAR,steal,,[],203935,,,1610612738,101,96,2023-04-05T02:10:40Z,5810000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
590,PT00M19.20S,2023-04-05T02:10:44.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201143,17.69053876478318,6.372549019607843,1610612738,101,96,2023-04-05T02:11:27Z,5820000,False,218.0,114.0,1,left,MISS A. Horford 24' pullup 3PT,[201143],1610612738.0,BOS,pullup,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,24.6,,,,,,,,,,,
591,PT00M16.90S,2023-04-05T02:10:47.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,101,96,2023-04-05T02:10:47Z,5830000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,590.0,5.0,5.0,0.0,,,,,,,
592,PT00M16.90S,2023-04-05T02:10:50.2Z,4,REGULAR,foul,personal,[],1629684,,,1610612755,101,96,2023-04-05T02:11:01Z,5840000,False,,,0,,G. Williams take personal FOUL (3 PF),"[1629684, 201935]",1610612738.0,BOS,take,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,3.0,1.0,Harden,201935.0,,,,,,,,,,,,,,
595,PT00M15.20S,2023-04-05T02:11:37.9Z,4,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,101,96,2023-04-05T02:12:11Z,5870000,False,,,0,,T. Maxey step out-of-bounds TURNOVER (4 TO),[1630178],1610612755.0,PHI,step,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,1155.0,4.0,,,,,,,,,,,,,,,,,,
596,PT00M15.20S,2023-04-05T02:11:54.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,101,96,2023-04-05T02:13:01Z,5880000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M15.20S,2023-04-05T02:12:57.0Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,101,96,2023-04-05T02:12:59Z,5900000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M15.20S,2023-04-05T02:12:57.0Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,101,96,2023-04-05T02:12:59Z,5910000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M11.70S,2023-04-05T02:13:19.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,16.63929040735874,97.05882352941177,1610612738,101,96,2023-04-05T02:13:34Z,5920000,False,-235.0,104.0,1,left,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,25.72,,,,,,,,,,,
601,PT00M09.80S,2023-04-05T02:13:29.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,101,96,2023-04-05T02:13:29Z,5930000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,600.0,,,,,,,,,,
602,PT00M09.80S,2023-04-05T02:13:30.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612755,101,96,2023-04-05T02:13:42Z,5940000,False,,,0,,A. Horford loose ball personal FOUL (4 PF) (Embiid 2 FT),"[201143, 203954]",1610612738.0,BOS,loose ball,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,4.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,
604,PT00M09.80S,2023-04-05T02:14:02.1Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,102,96,2023-04-05T02:14:02Z,5960000,False,,,0,,J. Embiid Free Throw 1 of 2 (51 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,51.0,,,,,,,,,,,,
605,PT00M09.80S,2023-04-05T02:14:26.0Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,103,96,2023-04-05T02:14:26Z,5970000,False,,,0,,J. Embiid Free Throw 2 of 2 (52 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,52.0,,,,,,,,,,,,
606,PT00M05.80S,2023-04-05T02:14:35.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,6.389618922470433,53.18627450980392,1610612738,103,98,2023-04-05T02:14:44Z,5980000,False,-16.0,8.0,1,left,M. Smart driving Layup (17 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,Made,17.0,1.76,,,,,,,,,,,
607,PT00M05.80S,2023-04-05T02:14:39.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630178,,,1610612738,103,98,2023-04-05T02:14:45Z,5990000,False,,,0,,T. Maxey shooting personal FOUL (5 PF) (Smart 1 FT),"[1630178, 203935]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,202037.0,,5.0,0.0,Smart,203935.0,,,,,,,,,,,,,,
609,PT00M05.80S,2023-04-05T02:14:54.4Z,4,REGULAR,freethrow,1 of 1,[],203935,,,1610612738,103,98,2023-04-05T02:14:54Z,6010000,False,,,0,,MISS M. Smart Free Throw 1 of 1,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
