actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
342,PT00M57.20S,2023-02-24T01:35:29.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202699,33.42641261498029,28.92156862745098,1610612755,45,56,2023-02-24T01:36:59Z,3360000,False,105.0,262.0,1,left,T. Harris 28' 3PT  (5 PTS) (J. Harden 1 AST),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,28.21,Made,,,,,,,,,,,,,5.0,J. Harden,201935.0,1.0,,
344,PT00M36.70S,2023-02-24T01:36:01.0Z,2,REGULAR,turnover,palming,[],1629630,,,1610612763,45,56,2023-02-24T01:36:06Z,3380000,False,,,0,,J. Morant palming TURNOVER (2 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,,,,,,
345,PT00M36.70S,2023-02-24T01:36:08.9Z,2,REGULAR,substitution,out,[],1628415,,,1610612755,45,56,2023-02-24T01:36:13Z,3390000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M36.70S,2023-02-24T01:36:08.9Z,2,REGULAR,substitution,in,[],1631223,,,1610612755,45,56,2023-02-24T01:36:13Z,3400000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M30.80S,2023-02-24T01:36:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,8.853482260183966,48.529411764705884,1610612755,45,56,2023-02-24T01:36:35Z,3410000,False,7.0,31.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
348,PT00M30.60S,2023-02-24T01:36:30.2Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,45,56,2023-02-24T01:36:35Z,3420000,False,,,0,,J. Embiid REBOUND (Off:2 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,347.0,12.0,10.0,2.0,,,,,,,,,,,,,,
349,PT00M30.60S,2023-02-24T01:36:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,5.590000152587891,50.0,1610612755,47,56,2023-02-24T01:36:33Z,3430000,False,0.0,0.0,1,left,J. Embiid tip Layup (9 PTS),[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,9.0,,,,,
350,PT00M07.80S,2023-02-24T01:36:57.2Z,2,REGULAR,3pt,Jump Shot,[],1628991,75.73915900131406,10.049019607843135,1610612763,47,59,2023-02-24T01:37:04Z,3440000,False,-200.0,176.0,1,right,J. Jackson Jr. 26' 3PT bank (9 PTS),[1628991],1610612763.0,MEM,bank,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,,,,,,,,,9.0,,,,,
351,PT00M01.10S,2023-02-24T01:37:08.9Z,2,REGULAR,3pt,Jump Shot,[],201935,32.24375821287779,35.294117647058826,1610612755,47,59,2023-02-24T01:37:14Z,3450000,False,74.0,251.0,1,left,MISS J. Harden 26' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
352,PT00M01.10S,2023-02-24T01:37:08.9Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,47,59,2023-02-24T01:37:14Z,3460000,False,,,0,,X. Tillman REBOUND (Off:1 Def:6),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Center,,,351.0,7.0,6.0,1.0,,,,,,,,,,,,,,
353,PT00M00.00S,2023-02-24T01:37:15.5Z,2,REGULAR,period,end,[],0,,,1610612763,47,59,2023-02-24T01:37:15Z,3470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-02-24T01:39:33.6Z,3,REGULAR,substitution,out,['startperiod'],1630178,,,1610612763,47,59,2023-02-24T01:53:33Z,3480000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-02-24T01:39:33.6Z,3,REGULAR,substitution,out,['startperiod'],1631223,,,1610612763,47,59,2023-02-24T01:53:33Z,3490000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2023-02-24T01:39:33.6Z,3,REGULAR,substitution,in,['startperiod'],1629001,,,1610612763,47,59,2023-02-24T01:53:33Z,3500000,False,,,0,,SUB in: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-02-24T01:39:33.6Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612763,47,59,2023-02-24T01:53:33Z,3510000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-02-24T01:53:49.2Z,3,REGULAR,period,start,[],0,,,1610612755,47,59,2023-02-24T01:53:49Z,3520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M40.00S,2023-02-24T01:54:13.8Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612755,47,59,2023-02-24T01:54:19Z,3540000,False,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628991, 203954]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2715.0,1.0,0.0,Embiid,203954.0,,,,,,,
362,PT11M40.00S,2023-02-24T01:54:47.5Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,48,59,2023-02-24T01:54:47Z,3560000,False,,,0,,J. Embiid Free Throw 1 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
363,PT11M40.00S,2023-02-24T01:55:06.3Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,49,59,2023-02-24T01:55:06Z,3570000,False,,,0,,J. Embiid Free Throw 2 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
364,PT11M21.00S,2023-02-24T01:55:29.5Z,3,REGULAR,turnover,traveling,[],1629630,,,1610612763,49,59,2023-02-24T01:55:36Z,3580000,False,,,0,,J. Morant traveling TURNOVER (3 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Mid-Range,8-16 Center,,,,,,,,,2715.0,,,,,3.0,,,,,,
365,PT11M06.00S,2023-02-24T01:55:52.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,76.00197109067017,62.99019607843137,1610612755,51,59,2023-02-24T01:55:58Z,3590000,False,65.0,173.0,1,right,J. Embiid 18' Jump Shot (13 PTS) (J. Harden 2 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,18.49,Made,,,,,,,,,,,,,13.0,J. Harden,201935.0,2.0,,
367,PT10M52.00S,2023-02-24T01:56:05.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,10.561760840998687,59.55882352941176,1610612763,51,59,2023-02-24T01:56:12Z,3610000,False,-48.0,47.0,1,left,MISS J. Morant 6' driving floating bank Shot,[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
368,PT10M50.00S,2023-02-24T01:56:08.0Z,3,REGULAR,rebound,offensive,[],1630214,,,1610612763,51,59,2023-02-24T01:56:08Z,3620000,False,,,0,,X. Tillman REBOUND (Off:2 Def:6),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,367.0,8.0,6.0,2.0,,,,,,,,,,,,,,
369,PT10M45.00S,2023-02-24T01:56:13.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,31.192509855453352,25.0,1610612763,51,59,2023-02-24T01:56:19Z,3630000,False,125.0,241.0,1,left,MISS D. Bane 27' pullup 3PT,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,27.12,Missed,,,,,,,,,,,,,,,,,,
370,PT10M44.00S,2023-02-24T01:56:16.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,51,59,2023-02-24T01:56:16Z,3640000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,369.0,3.0,2.0,1.0,,,,,,,,,,,,,,
373,PT10M44.00S,2023-02-24T01:56:34.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,51,59,2023-02-24T01:56:34Z,3670000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT10M44.00S,2023-02-24T01:58:11.5Z,3,REGULAR,foul,offensive,[],202699,,,1610612755,51,59,2023-02-24T01:58:31Z,3690000,False,,,0,,T. Harris charge offensive FOUL (2 PF),"[202699, 1628415]",1610612755.0,PHI,charge,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2715.0,2.0,0.0,Brooks,1628415.0,,,,,,,
377,PT10M44.00S,2023-02-24T01:58:11.5Z,3,REGULAR,turnover,offensive foul,[],202699,,,1610612755,51,59,2023-02-24T01:58:31Z,3710000,False,,,0,,T. Harris offensive foul TURNOVER (1 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2715.0,,,,,1.0,,,,,,
378,PT10M21.00S,2023-02-24T02:00:30.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630214,25.410643889618925,58.33333333333333,1610612763,51,59,2023-02-24T02:00:37Z,3720000,False,-42.0,186.0,1,left,MISS X. Tillman 19' floating Shot,[1630214],1610612763.0,MEM,floating,,,Tillman,X. Tillman,,,,,Mid-Range,16-24 Center,19.1,Missed,,,,,,,,,,,,,,,,,,
379,PT10M18.00S,2023-02-24T02:00:33.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,51,59,2023-02-24T02:00:37Z,3730000,False,,,0,,J. Embiid REBOUND (Off:2 Def:11),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,378.0,13.0,11.0,2.0,,,,,,,,,,,,,,
380,PT10M04.00S,2023-02-24T02:00:48.0Z,3,REGULAR,3pt,Jump Shot,[],1629001,79.54993429697765,93.62745098039215,1610612755,51,59,2023-02-24T02:00:52Z,3740000,False,218.0,140.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
381,PT10M02.00S,2023-02-24T02:00:50.0Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,51,59,2023-02-24T02:00:52Z,3750000,False,,,0,,D. Bane REBOUND (Off:0 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,380.0,4.0,4.0,0.0,,,,,,,,,,,,,,
382,PT09M57.00S,2023-02-24T02:00:55.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,29.221419185282528,84.06862745098039,1610612763,51,59,2023-02-24T02:01:02Z,3760000,False,-170.0,222.0,1,left,MISS D. Brooks 28' running 3PT,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,28.0,Missed,,,,,,,,,,,,,,,,,,
383,PT09M55.00S,2023-02-24T02:00:57.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,51,59,2023-02-24T02:01:02Z,3770000,False,,,0,,J. Embiid REBOUND (Off:2 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,382.0,14.0,12.0,2.0,,,,,,,,,,,,,,
384,PT09M33.00S,2023-02-24T02:01:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,92.82194480946123,40.931372549019606,1610612755,53,59,2023-02-24T02:01:23Z,3780000,False,-45.0,15.0,1,right,J. Harden Jump Shot (18 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.77,Made,,,,,,,,,,,,,18.0,,,,,
385,PT09M14.00S,2023-02-24T02:01:41.0Z,3,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612763,53,59,2023-02-24T02:01:45Z,3790000,False,,,0,,D. Melton shooting personal FOUL (4 PF) (Morant 2 FT),"[1629001, 1629630]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2715.0,4.0,0.0,Morant,1629630.0,,,,,,,
387,PT09M14.00S,2023-02-24T02:02:06.9Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,53,60,2023-02-24T02:02:06Z,3810000,False,,,0,,J. Morant Free Throw 1 of 2 (6 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
388,PT09M14.00S,2023-02-24T02:02:26.8Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,53,61,2023-02-24T02:02:26Z,3820000,False,,,0,,J. Morant Free Throw 2 of 2 (7 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
389,PT08M57.00S,2023-02-24T02:02:50.7Z,3,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612755,53,61,2023-02-24T02:02:55Z,3830000,False,,,0,,X. Tillman shooting personal FOUL (2 PF) (Harris 2 FT),"[1630214, 202699]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,101283.0,2.0,0.0,Harris,202699.0,,,,,,,
391,PT08M57.00S,2023-02-24T02:03:18.5Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,54,61,2023-02-24T02:03:18Z,3850000,False,,,0,,T. Harris Free Throw 1 of 2 (6 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
392,PT08M57.00S,2023-02-24T02:03:35.2Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,55,61,2023-02-24T02:03:35Z,3860000,False,,,0,,T. Harris Free Throw 2 of 2 (7 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
393,PT08M49.00S,2023-02-24T02:03:47.2Z,3,REGULAR,foul,personal,[],200782,,,1610612763,55,61,2023-02-24T02:03:54Z,3870000,False,,,0,,P. Tucker personal FOUL (3 PF),"[200782, 1630214]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,101283.0,3.0,0.0,Tillman,1630214.0,,,,,,,
395,PT08M45.00S,2023-02-24T02:04:10.6Z,3,REGULAR,2pt,Jump Shot,[],1628991,10.298948751642584,32.35294117647058,1610612763,55,61,2023-02-24T02:04:47Z,3890000,False,88.0,44.0,1,left,MISS J. Jackson Jr. 9' driving floating Shot - blocked,"[1628991, 203954]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,9.87,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,
396,PT08M45.00S,2023-02-24T02:04:10.6Z,3,REGULAR,block,,[],203954,,,1610612763,55,61,2023-02-24T02:04:13Z,3900000,False,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
397,PT08M45.00S,2023-02-24T02:04:10.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,55,61,2023-02-24T02:04:47Z,3910000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Right,,,395.0,,,,,,,,,,,,,,,,,
399,PT08M41.00S,2023-02-24T02:04:36.4Z,3,REGULAR,foul,personal,[],203954,,,1610612763,55,61,2023-02-24T02:04:39Z,3930000,False,,,0,,J. Embiid personal FOUL (2 PF),"[203954, 1630217]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,,,,,,,101283.0,2.0,0.0,Bane,1630217.0,,,,,,,
401,PT08M36.00S,2023-02-24T02:05:11.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,19.760183968462556,55.14705882352941,1610612763,55,61,2023-02-24T02:05:18Z,3950000,False,-26.0,133.0,1,left,MISS J. Morant 13' driving Layup - blocked,"[1629630, 202699]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,13.57,Missed,,,,,Harris,202699.0,,,,,,,,,,,,
402,PT08M36.00S,2023-02-24T02:05:11.6Z,3,REGULAR,block,,[],202699,,,1610612763,55,61,2023-02-24T02:05:14Z,3960000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
403,PT08M32.00S,2023-02-24T02:05:15.6Z,3,REGULAR,rebound,offensive,[],1630217,,,1610612763,55,61,2023-02-24T02:05:18Z,3970000,False,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,401.0,5.0,4.0,1.0,,,,,,,,,,,,,,
404,PT08M31.00S,2023-02-24T02:05:17.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,31.45532194480947,69.11764705882354,1610612763,55,61,2023-02-24T02:08:52Z,3980000,False,-96.0,243.0,1,left,MISS D. Bane 26' step back 3PT,[1630217],1610612763.0,MEM,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
405,PT08M28.00S,2023-02-24T02:05:19.6Z,3,REGULAR,rebound,defensive,[],200782,,,1610612755,55,61,2023-02-24T02:05:19Z,3990000,False,,,0,,P. Tucker REBOUND (Off:1 Def:2),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Left Center,,,404.0,3.0,2.0,1.0,,,,,,,,,,,,,,
406,PT08M20.00S,2023-02-24T02:05:28.5Z,3,REGULAR,2pt,Jump Shot,[],202699,81.38961892247043,75.0,1610612755,55,61,2023-02-24T02:05:34Z,4000000,False,125.0,122.0,1,right,MISS T. Harris 17' turnaround fadeaway Shot,[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,17.49,Missed,,,,,,,,,,,,,,,,,,
407,PT08M16.00S,2023-02-24T02:05:32.5Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,55,61,2023-02-24T02:29:47Z,4010000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,,,406.0,5.0,5.0,0.0,,,,,,,,,,,,,,
408,PT08M12.00S,2023-02-24T02:05:35.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,12.66425755584757,96.56862745098039,1610612763,55,61,2023-02-24T02:05:49Z,4020000,False,-233.0,67.0,1,left,MISS D. Bane 24' running 3PT,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,24.21,Missed,,,,,,,,,,,,,,,,,,
409,PT08M09.00S,2023-02-24T02:05:38.6Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612763,55,61,2023-02-24T02:05:49Z,4030000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,408.0,2.0,1.0,1.0,,,,,,,,,,,,,,
411,PT08M09.00S,2023-02-24T02:05:51.2Z,3,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612763,55,61,2023-02-24T02:05:57Z,4050000,False,,,0,,D. Melton shooting personal FOUL (5 PF) (Brooks 2 FT),"[1629001, 1628415]",1610612755.0,PHI,shooting,,,Melton,D. Melton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,101283.0,5.0,0.0,Brooks,1628415.0,,,,,,,
413,PT08M09.00S,2023-02-24T02:06:07.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628415,,,1610612763,55,62,2023-02-24T02:06:07Z,4070000,False,,,0,,D. Brooks Free Throw 1 of 2 (6 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,,,,6.0,,,,,
414,PT08M09.00S,2023-02-24T02:06:22.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628415,,,1610612763,55,63,2023-02-24T02:06:22Z,4080000,False,,,0,,D. Brooks Free Throw 2 of 2 (7 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
415,PT07M58.00S,2023-02-24T02:06:36.5Z,3,REGULAR,3pt,Jump Shot,[],202699,74.03088042049934,85.29411764705883,1610612755,55,63,2023-02-24T02:06:42Z,4090000,False,176.0,192.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
416,PT07M53.00S,2023-02-24T02:06:41.5Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,55,63,2023-02-24T02:06:42Z,4100000,False,,,0,,D. Bane REBOUND (Off:1 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,415.0,6.0,5.0,1.0,,,,,,,,,,,,,,
417,PT07M50.00S,2023-02-24T02:06:44.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,10.036136662286467,57.59803921568628,1610612763,55,63,2023-02-24T02:07:21Z,4110000,False,-38.0,42.0,1,left,MISS D. Bane running Layup - blocked,"[1630217, 203954]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,
418,PT07M50.00S,2023-02-24T02:06:44.3Z,3,REGULAR,block,,[],203954,,,1610612763,55,63,2023-02-24T02:06:46Z,4120000,False,,,0,,J. Embiid BLOCK (4 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT07M50.00S,2023-02-24T02:06:44.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,55,63,2023-02-24T02:07:21Z,4130000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,417.0,,,,,,,,,,,,,,,,,
420,PT07M50.00S,2023-02-24T02:06:54.4Z,3,REGULAR,foul,personal,[],1630217,,,1610612755,55,63,2023-02-24T02:07:03Z,4140000,False,,,0,,D. Bane loose ball personal FOUL (2 PF),"[1630217, 203954]",1610612763.0,MEM,loose ball,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,,,,,,,,,202035.0,2.0,0.0,Embiid,203954.0,,,,,,,
422,PT07M50.00S,2023-02-24T02:07:03.3Z,3,REGULAR,substitution,out,[],1629001,,,1610612755,55,63,2023-02-24T02:07:06Z,4160000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M50.00S,2023-02-24T02:07:03.3Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,55,63,2023-02-24T02:07:06Z,4170000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M37.00S,2023-02-24T02:07:41.1Z,3,REGULAR,foul,personal,[],1630214,,,1610612755,55,63,2023-02-24T02:07:46Z,4200000,False,,,0,,X. Tillman personal FOUL (3 PF),"[1630214, 201935]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,,,,101283.0,3.0,0.0,Harden,201935.0,,,,,,,
428,PT07M23.00S,2023-02-24T02:08:01.2Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612755,55,63,2023-02-24T02:08:05Z,4220000,False,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1629630]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,,,,,Morant,1629630.0
429,PT07M23.00S,2023-02-24T02:08:01.2Z,3,REGULAR,steal,,[],1629630,,,1610612763,55,63,2023-02-24T02:08:02Z,4230000,False,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
430,PT07M19.00S,2023-02-24T02:08:05.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629630,5.699737187910642,50.49019607843137,1610612763,55,65,2023-02-24T02:08:12Z,4240000,False,-2.0,1.0,1,left,J. Morant running DUNK (9 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,,,,,,,,,9.0,,,,,
431,PT06M53.00S,2023-02-24T02:08:31.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,90.8508541392904,51.470588235294116,1610612755,55,65,2023-02-24T02:08:42Z,4250000,False,7.0,34.0,1,right,MISS J. Embiid driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,,
