actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
262,PT05M36.00S,2022-12-20T00:58:06.3Z,2,REGULAR,substitution,in,[],203920,,,1610612755,46,37,2022-12-20T00:58:11Z,2570000,False,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M16.00S,2022-12-20T00:58:41.4Z,2,REGULAR,3pt,Jump Shot,[],200782,9.017739816031538,3.1862745098039214,1610612755,46,37,2022-12-20T00:58:46Z,2580000,False,234.0,32.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,23.63,Missed,,,,,,,,,,,,,,,,,,
264,PT05M13.00S,2022-12-20T00:58:44.4Z,2,REGULAR,rebound,defensive,[],203920,,,1610612761,46,37,2022-12-20T00:58:46Z,2590000,False,,,0,,K. Birch REBOUND (Off:0 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,Right Corner 3,24+ Right,,,263.0,2.0,2.0,0.0,,,,,,,,,,,,,,
265,PT04M59.00S,2022-12-20T00:58:58.8Z,2,REGULAR,2pt,Jump Shot,[],1627832,79.71419185282524,24.019607843137255,1610612761,46,37,2022-12-20T00:59:03Z,2600000,False,-130.0,138.0,1,right,MISS F. VanVleet 18' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,18.97,Missed,,,,,,,,,,,,,,,,,,
266,PT04M56.00S,2022-12-20T00:59:01.8Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,46,37,2022-12-20T00:59:03Z,2610000,False,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,,,265.0,4.0,4.0,0.0,,,,,,,,,,,,,,
267,PT04M36.00S,2022-12-20T00:59:20.7Z,2,REGULAR,3pt,Jump Shot,[],1629001,11.777266754270697,95.58823529411765,1610612755,46,37,2022-12-20T00:59:28Z,2620000,False,-228.0,58.0,1,left,MISS D. Melton 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
268,PT04M32.00S,2022-12-20T00:59:24.7Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,46,37,2022-12-20T00:59:28Z,2630000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,267.0,4.0,4.0,0.0,,,,,,,,,,,,,,
269,PT04M23.00S,2022-12-20T00:59:33.5Z,2,REGULAR,3pt,Jump Shot,[],1627832,65.91655716162943,37.00980392156863,1610612761,46,37,2022-12-20T00:59:43Z,2640000,False,-65.0,268.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,27.57,Missed,,,,,,,,,,,,,,,,,,
270,PT04M22.00S,2022-12-20T00:59:34.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,46,37,2022-12-20T00:59:43Z,2650000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,269.0,,,,,,,,,,,,,,,,,
271,PT04M22.00S,2022-12-20T00:59:40.3Z,2,REGULAR,foul,personal,[],203954,,,1610612761,46,37,2022-12-20T00:59:48Z,2660000,False,,,0,,J. Embiid loose ball personal FOUL (1 PF),"[203954, 201152]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628953.0,,,,1.0,0.0,Young,201152.0
273,PT04M17.00S,2022-12-20T01:00:03.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627832,83.39356110381078,55.63725490196079,1610612761,46,37,2022-12-20T01:00:11Z,2680000,False,28.0,104.0,1,right,MISS F. VanVleet 10' driving floating Shot,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,10.74,Missed,,,,,,,,,,,,,,,,,,
274,PT04M15.00S,2022-12-20T01:00:05.2Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,46,37,2022-12-20T01:00:11Z,2690000,False,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,273.0,5.0,5.0,0.0,,,,,,,,,,,,,,
275,PT04M03.00S,2022-12-20T01:00:17.3Z,2,REGULAR,2pt,Jump Shot,[],203954,24.655059132720105,46.81372549019608,1610612755,46,37,2022-12-20T01:00:22Z,2700000,False,16.0,179.0,1,left,MISS J. Embiid 18' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,18.0,Missed,,,,,,,,,,,,,,,,,,
276,PT04M00.00S,2022-12-20T01:00:20.3Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612761,46,37,2022-12-20T01:00:22Z,2710000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,275.0,5.0,5.0,0.0,,,,,,,,,,,,,,
277,PT03M46.00S,2022-12-20T01:00:34.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,84.97043363994744,55.14705882352941,1610612761,46,37,2022-12-20T01:00:40Z,2720000,False,26.0,89.0,1,right,MISS P. Siakam 9' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.24,Missed,,,,,,,,,,,,,,,,,,
279,PT03M41.00S,2022-12-20T01:00:39.6Z,2,REGULAR,rebound,offensive,[],201152,,,1610612761,46,37,2022-12-20T01:00:40Z,2740000,False,,,0,,T. Young REBOUND (Off:3 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,277.0,3.0,0.0,3.0,,,,,,,,,,,,,,
280,PT03M41.00S,2022-12-20T01:00:38.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,94.40999984741211,50.0,1610612761,46,39,2022-12-20T01:00:38Z,2750000,False,0.0,0.0,1,right,T. Young tip Layup (4 PTS),[201152],1610612761.0,TOR,tip,,,Young,T. Young,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
281,PT03M29.00S,2022-12-20T01:00:50.8Z,2,REGULAR,3pt,Jump Shot,[],200782,9.149145860709593,3.1862745098039214,1610612755,49,39,2022-12-20T01:00:57Z,2760000,False,234.0,34.0,1,left,P. Tucker 3PT  (3 PTS) (T. Harris 1 AST),"[200782, 202699]",1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,3.0,,,,,T. Harris,202699.0,1.0,,,,
283,PT03M05.00S,2022-12-20T01:01:15.7Z,2,REGULAR,2pt,Jump Shot,[],1627783,74.72076215505913,37.745098039215684,1610612761,49,41,2022-12-20T01:01:24Z,2780000,False,-61.0,185.0,1,right,P. Siakam 19' pullup Jump Shot (13 PTS),[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,19.5,Made,,,,,,,13.0,,,,,,,,,,,
285,PT02M51.00S,2022-12-20T01:01:28.4Z,2,REGULAR,3pt,Jump Shot,[],203954,31.225361366622867,47.30392156862745,1610612755,52,41,2022-12-20T01:01:33Z,2800000,False,13.0,241.0,1,left,J. Embiid 24' 3PT  (12 PTS) (J. Harden 5 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,24.14,Made,,,,,,,12.0,,,,,J. Harden,201935.0,5.0,,,,
287,PT02M29.00S,2022-12-20T01:01:50.5Z,2,REGULAR,3pt,Jump Shot,[],1628384,66.70499342969777,31.61764705882353,1610612761,52,41,2022-12-20T01:01:56Z,2820000,False,-92.0,260.0,1,right,MISS O. Anunoby 27' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
288,PT02M25.00S,2022-12-20T01:01:54.5Z,2,REGULAR,rebound,offensive,[],1627832,,,1610612761,52,41,2022-12-20T01:08:38Z,2830000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,287.0,6.0,5.0,1.0,,,,,,,,,,,,,,
289,PT02M24.00S,2022-12-20T01:01:55.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,72.09264126149803,10.294117647058822,1610612761,52,41,2022-12-20T01:01:59Z,2840000,False,-199.0,210.0,1,right,MISS F. VanVleet 28' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,28.88,Missed,,,,,,,,,,,,,,,,,,
290,PT02M23.00S,2022-12-20T01:01:56.4Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,52,41,2022-12-20T01:01:59Z,2850000,False,,,0,,J. Embiid REBOUND (Off:0 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,289.0,6.0,6.0,0.0,,,,,,,,,,,,,,
291,PT02M06.00S,2022-12-20T01:02:16.0Z,2,REGULAR,foul,personal,[],203920,,,1610612755,52,41,2022-12-20T01:02:24Z,2860000,False,,,0,,K. Birch personal FOUL (1 PF),"[203920, 203954]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,2003.0,,,,1.0,0.0,Embiid,203954.0
293,PT02M06.00S,2022-12-20T01:02:38.2Z,2,REGULAR,substitution,out,[],1628384,,,1610612755,52,41,2022-12-20T01:03:27Z,2880000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M06.00S,2022-12-20T01:02:38.2Z,2,REGULAR,substitution,out,[],1627832,,,1610612755,52,41,2022-12-20T01:03:27Z,2890000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M06.00S,2022-12-20T01:02:38.2Z,2,REGULAR,substitution,in,[],1630201,,,1610612755,52,41,2022-12-20T01:03:27Z,2900000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M06.00S,2022-12-20T01:02:38.2Z,2,REGULAR,substitution,in,[],1630567,,,1610612755,52,41,2022-12-20T01:03:27Z,2910000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M06.00S,2022-12-20T01:03:28.4Z,2,REGULAR,foul,technical,[],1627783,,,1610612755,52,41,2022-12-20T01:03:37Z,2920000,False,,,0,,P. Siakam double technical FOUL (1 Tech),[1627783],1610612761.0,TOR,double,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,202037.0,,,,0.0,1.0,,
298,PT02M06.00S,2022-12-20T01:03:28.4Z,2,REGULAR,foul,technical,[],200782,,,1610612755,52,41,2022-12-20T01:03:34Z,2930000,False,,,0,,P. Tucker double technical FOUL (1 Tech),[200782],1610612755.0,PHI,double,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,202037.0,,,,1.0,1.0,,
300,PT01M57.00S,2022-12-20T01:05:08.7Z,2,REGULAR,3pt,Jump Shot,[],1629001,9.543363994743759,95.34313725490196,1610612755,52,41,2022-12-20T01:05:14Z,2950000,False,-227.0,37.0,1,left,MISS D. Melton 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
301,PT01M55.00S,2022-12-20T01:05:10.7Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,52,41,2022-12-20T01:05:14Z,2960000,False,,,0,,T. Young REBOUND (Off:3 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,300.0,4.0,1.0,3.0,,,,,,,,,,,,,,
303,PT01M49.00S,2022-12-20T01:05:29.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627783,92.59198423127464,51.470588235294116,1610612761,52,43,2022-12-20T01:05:42Z,2980000,False,7.0,17.0,1,right,P. Siakam driving finger roll Layup (15 PTS) (M. Flynn 1 AST),"[1627783, 1630201]",1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,15.0,,,,,M. Flynn,1630201.0,1.0,,,,
305,PT01M49.00S,2022-12-20T01:05:33.7Z,2,REGULAR,violation,defensive goaltending,[],203954,,,1610612761,52,43,2022-12-20T01:05:42Z,3000000,False,,,0,,J. Embiid defensive goaltending VIOLATION,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,
306,PT01M40.00S,2022-12-20T01:05:45.6Z,2,REGULAR,3pt,Jump Shot,[],201935,29.517082785808146,25.0,1610612755,52,43,2022-12-20T01:05:56Z,3010000,False,125.0,225.0,1,left,MISS J. Harden 25' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
307,PT01M36.00S,2022-12-20T01:05:49.7Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612755,52,43,2022-12-20T01:05:49Z,3020000,False,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,,,306.0,3.0,2.0,1.0,,,,,,,,,,,,,,
308,PT01M35.00S,2022-12-20T01:05:52.4Z,2,REGULAR,turnover,traveling,[],202699,,,1610612755,52,43,2022-12-20T01:06:00Z,3030000,False,,,0,,T. Harris traveling TURNOVER (1 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right,,,,,,,,,,1.0,,,202037.0,,,,,,,
309,PT01M23.00S,2022-12-20T01:06:15.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630201,69.99014454664915,14.215686274509803,1610612761,52,46,2022-12-20T01:06:21Z,3040000,False,-179.0,230.0,1,right,M. Flynn 29' 3PT  (5 PTS) (P. Siakam 3 AST),"[1630201, 1627783]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,29.11,Made,,,,,,,5.0,,,,,P. Siakam,1627783.0,3.0,,,,
311,PT00M56.30S,2022-12-20T01:06:42.8Z,2,REGULAR,3pt,Jump Shot,[],200782,5.601182654402102,95.83333333333334,1610612755,52,46,2022-12-20T01:06:50Z,3060000,False,-229.0,0.0,1,left,MISS P. Tucker 3PT,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
312,PT00M52.80S,2022-12-20T01:06:46.3Z,2,REGULAR,rebound,offensive,[],200782,,,1610612755,52,46,2022-12-20T01:06:50Z,3070000,False,,,0,,P. Tucker REBOUND (Off:2 Def:0),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Left Corner 3,24+ Left,,,311.0,2.0,0.0,2.0,,,,,,,,,,,,,,
313,PT00M51.20S,2022-12-20T01:06:48.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201935,32.933639947437584,43.872549019607845,1610612755,55,46,2022-12-20T01:07:00Z,3080000,False,31.0,257.0,1,left,J. Harden 25' 3PT pullup (5 PTS) (P. Tucker 1 AST),"[201935, 200782]",1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.89,Made,,,,,,,5.0,,,,,P. Tucker,200782.0,1.0,,,,
315,PT00M27.30S,2022-12-20T01:07:16.3Z,2,REGULAR,3pt,Jump Shot,[],1630567,76.42904073587385,88.97058823529412,1610612761,55,46,2022-12-20T01:07:23Z,3100000,False,195.0,169.0,1,right,MISS S. Barnes 25' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
316,PT00M23.90S,2022-12-20T01:07:19.7Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,55,46,2022-12-20T01:07:23Z,3110000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,315.0,4.0,4.0,0.0,,,,,,,,,,,,,,
317,PT00M20.40S,2022-12-20T01:07:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,5.995400788436268,52.69607843137255,1610612755,57,46,2022-12-20T01:07:31Z,3120000,False,-13.0,4.0,1,left,J. Harden running finger roll Layup (7 PTS),[201935],1610612755.0,PHI,running finger roll,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,7.0,,,,,,,,,,,
318,PT00M02.50S,2022-12-20T01:07:45.7Z,2,REGULAR,2pt,Jump Shot,[],1627783,79.05716162943496,50.245098039215684,1610612761,57,46,2022-12-20T01:07:54Z,3130000,False,1.0,144.0,1,right,MISS P. Siakam 14' turnaround Shot - blocked,"[1627783, 200782]",1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,14.44,Missed,,,,,Tucker,200782.0,,,,,,,,,,,,
319,PT00M02.50S,2022-12-20T01:07:45.7Z,2,REGULAR,block,,[],200782,,,1610612761,57,46,2022-12-20T01:07:47Z,3140000,False,,,0,,P. Tucker BLOCK (1 BLK),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
320,PT00M02.50S,2022-12-20T01:07:45.7Z,2,REGULAR,rebound,defensive,[],200782,,,1610612755,57,46,2022-12-20T01:07:54Z,3150000,False,,,0,,P. Tucker REBOUND (Off:2 Def:1),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Mid-Range,8-16 Center,,,318.0,3.0,1.0,2.0,,,,,,,,,,,,,,
323,PT00M00.00S,2022-12-20T01:08:08.0Z,2,REGULAR,period,end,[],0,,,1610612755,57,46,2022-12-20T01:08:08Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-12-20T01:22:04.0Z,3,REGULAR,substitution,out,['startperiod'],201152,,,1610612755,57,46,2022-12-20T01:23:06Z,3190000,False,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-12-20T01:22:04.0Z,3,REGULAR,substitution,out,['startperiod'],1630201,,,1610612755,57,46,2022-12-20T01:23:06Z,3200000,False,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-12-20T01:22:04.0Z,3,REGULAR,substitution,in,['startperiod'],1627832,,,1610612755,57,46,2022-12-20T01:23:06Z,3210000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-12-20T01:22:04.0Z,3,REGULAR,substitution,in,['startperiod'],1628384,,,1610612755,57,46,2022-12-20T01:23:06Z,3220000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-12-20T01:23:10.1Z,3,REGULAR,period,start,[],0,,,1610612755,57,46,2022-12-20T01:23:10Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M38.00S,2022-12-20T01:23:31.7Z,3,REGULAR,3pt,Jump Shot,[],203954,72.09264126149803,17.15686274509804,1610612755,60,46,2022-12-20T01:23:37Z,3240000,False,-164.0,210.0,1,right,J. Embiid 26' 3PT step back (15 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,26.64,Made,,,,,,,15.0,,,,,,,,,,,
330,PT11M17.00S,2022-12-20T01:23:52.7Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612761,60,46,2022-12-20T01:23:58Z,3250000,False,,,0,,O. Anunoby bad pass TURNOVER (2 TO),"[1628384, 201935]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,Harden,201935.0,,,,,,,,
331,PT11M17.00S,2022-12-20T01:23:52.7Z,3,REGULAR,steal,,[],201935,,,1610612755,60,46,2022-12-20T01:23:55Z,3260000,False,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT11M01.00S,2022-12-20T01:24:08.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201935,68.54467805519053,70.09803921568627,1610612755,60,46,2022-12-20T01:24:13Z,3270000,False,100.0,243.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612755.0,PHI,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.31,Missed,,,,,,,,,,,,,,,,,,
333,PT10M57.00S,2022-12-20T01:24:12.7Z,3,REGULAR,rebound,defensive,[],203920,,,1610612761,60,46,2022-12-20T01:24:13Z,3280000,False,,,0,,K. Birch REBOUND (Off:0 Def:3),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,Above the Break 3,24+ Right Center,,,332.0,3.0,3.0,0.0,,,,,,,,,,,,,,
334,PT10M52.00S,2022-12-20T01:24:16.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,28.465834428383708,17.401960784313726,1610612761,60,49,2022-12-20T01:24:49Z,3290000,False,163.0,215.0,1,left,O. Anunoby 26' 3PT running (6 PTS) (P. Siakam 4 AST),"[1628384, 1627783]",1610612761.0,TOR,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,26.99,Made,,,,,,,6.0,,,,,P. Siakam,1627783.0,4.0,,,,
336,PT10M32.00S,2022-12-20T01:24:39.8Z,3,REGULAR,violation,kicked ball,[],1630567,,,1610612755,60,49,2022-12-20T01:24:47Z,3310000,False,,,0,,S. Barnes kicked ball VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,2003.0,,,,,,,
337,PT10M23.00S,2022-12-20T01:24:57.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,93.9060446780552,51.9607843137255,1610612755,62,49,2022-12-20T01:25:03Z,3320000,False,10.0,5.0,1,right,J. Embiid driving DUNK (17 PTS) (J. Harden 6 AST),"[203954, 201935]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,17.0,,,,,J. Harden,201935.0,6.0,,,,
339,PT10M03.00S,2022-12-20T01:25:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.389618922470433,52.69607843137255,1610612761,62,51,2022-12-20T01:25:22Z,3340000,False,-13.0,8.0,1,left,S. Barnes driving finger roll Layup (4 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,4.0,,,,,,,,,,,
340,PT09M43.00S,2022-12-20T01:25:37.2Z,3,REGULAR,3pt,Jump Shot,[],1629001,81.553876478318,95.58823529411765,1610612755,62,51,2022-12-20T01:25:46Z,3350000,False,228.0,121.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
341,PT09M40.00S,2022-12-20T01:25:40.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,62,51,2022-12-20T01:25:46Z,3360000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,340.0,4.0,4.0,0.0,,,,,,,,,,,,,,
342,PT09M27.00S,2022-12-20T01:25:53.7Z,3,REGULAR,3pt,Jump Shot,[],1627783,26.62614980289093,81.86274509803921,1610612761,62,54,2022-12-20T01:26:02Z,3370000,False,-159.0,198.0,1,left,P. Siakam 25' 3PT pullup (18 PTS) (K. Birch 2 AST),"[1627783, 203920]",1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,25.4,Made,,,,,,,18.0,,,,,K. Birch,203920.0,2.0,,,,
344,PT09M14.00S,2022-12-20T01:26:05.8Z,3,REGULAR,3pt,Jump Shot,[],202699,66.3107752956636,61.029411764705884,1610612755,62,54,2022-12-20T01:26:10Z,3390000,False,55.0,264.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
345,PT09M12.00S,2022-12-20T01:26:07.8Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,62,54,2022-12-20T01:26:10Z,3400000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,344.0,5.0,5.0,0.0,,,,,,,,,,,,,,
346,PT09M06.00S,2022-12-20T01:26:15.2Z,3,REGULAR,2pt,Jump Shot,[],1627783,26.62614980289093,40.931372549019606,1610612761,62,56,2022-12-20T01:26:21Z,3410000,False,45.0,198.0,1,left,P. Siakam 20' step back Jump Shot (20 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,20.29,Made,,,,,,,20.0,,,,,,,,,,,
