actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
607,PT06M07.00S,2022-11-05T01:05:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630167,8.229303547963205,59.068627450980394,1610612752,91,81,2022-11-05T01:06:03Z,5930000,-45.0,25.0,1,left,MISS O. Toppin driving floating bank Shot,[1630167],1610612752.0,NYK,driving floating bank,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.17,Missed,,,,,,,,,,
608,PT06M05.00S,2022-11-05T01:06:00.1Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,91,81,2022-11-05T01:06:03Z,5940000,,,0,,P. Reed REBOUND (Off:0 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,607.0,4.0,4.0,0.0,,,,,,
609,PT06M01.00S,2022-11-05T01:06:04.0Z,4,REGULAR,turnover,bad pass,[],1629001,,,1610612755,91,81,2022-11-05T01:10:04Z,5950000,,,0,,D. Melton bad pass TURNOVER (3 TO),"[1629001, 1629628]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,3.0,Barrett,1629628.0,,,,,,,,,,,,,,,,,
610,PT06M01.00S,2022-11-05T01:06:04.0Z,4,REGULAR,steal,,[],1629628,,,1610612752,91,81,2022-11-05T01:06:06Z,5960000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
611,PT05M58.00S,2022-11-05T01:06:07.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,5.469776609724048,49.50980392156863,1610612752,91,83,2022-11-05T01:06:17Z,5970000,2.0,-1.0,1,left,O. Toppin running DUNK (11 PTS) (C. Reddish 3 AST),"[1630167, 1629629]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,0.27,Made,,,,,11.0,C. Reddish,1629629.0,3.0,,
613,PT05M35.00S,2022-11-05T01:06:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,89.83245729303549,62.00980392156863,1610612755,91,83,2022-11-05T01:06:36Z,5990000,60.0,43.0,1,right,MISS F. Korkmaz 7' driving Layup,[1627788],1610612755.0,PHI,driving,,,Korkmaz,F. Korkmaz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,7.39,Missed,,,,,,,,,,
614,PT05M34.00S,2022-11-05T01:06:30.2Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,91,83,2022-11-05T01:06:36Z,6000000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,613.0,3.0,3.0,0.0,,,,,,
615,PT05M30.00S,2022-11-05T01:06:37.2Z,4,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612752,91,83,2022-11-05T01:06:46Z,6010000,,,0,,P. Reed shooting personal FOUL (3 PF) (Brunson 2 FT),"[1630194, 1628973]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,203593.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
617,PT05M30.00S,2022-11-05T01:07:04.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628973,,,1610612752,91,84,2022-11-05T01:07:04Z,6030000,,,0,,J. Brunson Free Throw 1 of 2 (16 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,Made,,,,,16.0,,,,,
618,PT05M30.00S,2022-11-05T01:07:05.2Z,4,REGULAR,substitution,out,[],1627788,,,1610612752,91,84,2022-11-05T01:07:16Z,6040000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M30.00S,2022-11-05T01:07:05.2Z,4,REGULAR,substitution,out,[],1630194,,,1610612752,91,84,2022-11-05T01:07:16Z,6050000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M30.00S,2022-11-05T01:07:05.2Z,4,REGULAR,substitution,in,[],1627777,,,1610612752,91,84,2022-11-05T01:07:16Z,6060000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M30.00S,2022-11-05T01:07:05.2Z,4,REGULAR,substitution,in,[],200782,,,1610612752,91,84,2022-11-05T01:07:16Z,6070000,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M30.00S,2022-11-05T01:07:29.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628973,,,1610612752,91,85,2022-11-05T01:07:29Z,6080000,,,0,,J. Brunson Free Throw 2 of 2 (17 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,Made,,,,,17.0,,,,,
623,PT05M10.00S,2022-11-05T01:07:53.2Z,4,REGULAR,turnover,traveling,[],200782,,,1610612755,91,85,2022-11-05T01:07:59Z,6090000,,,0,,P. Tucker traveling TURNOVER (1 TO),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,203054.0,,,,,,,,,,,,,,,,
624,PT04M57.00S,2022-11-05T01:08:15.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629629,6.652431011826544,50.98039215686274,1610612752,91,87,2022-11-05T01:08:26Z,6100000,-5.0,10.0,1,left,C. Reddish driving finger roll Layup (9 PTS),[1629629],1610612752.0,NYK,driving finger roll,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,1.11,Made,,,,,9.0,,,,,
625,PT04M44.00S,2022-11-05T01:08:27.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.01511169513797,52.94117647058824,1610612755,91,87,2022-11-05T01:08:34Z,6110000,15.0,32.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,3.52,Missed,,,,,,,,,,
626,PT04M42.00S,2022-11-05T01:08:29.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,91,87,2022-11-05T01:08:34Z,6120000,,,0,,J. Randle REBOUND (Off:3 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,625.0,7.0,4.0,3.0,,,,,,
627,PT04M39.00S,2022-11-05T01:08:34.6Z,4,REGULAR,turnover,traveling,[],1629628,,,1610612752,91,87,2022-11-05T01:08:41Z,6130000,,,0,,R. Barrett traveling TURNOVER (2 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,203054.0,,,,,,,,,,,,,,,,
628,PT04M39.00S,2022-11-05T01:08:41.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,91,87,2022-11-05T01:08:41Z,6140000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M39.00S,2022-11-05T01:10:07.1Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,91,87,2022-11-05T01:10:10Z,6150000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M39.00S,2022-11-05T01:10:07.1Z,4,REGULAR,substitution,in,[],1626149,,,1610612755,91,87,2022-11-05T01:10:10Z,6160000,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M24.00S,2022-11-05T01:10:22.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,91.80354796320631,55.63725490196079,1610612755,91,87,2022-11-05T01:10:28Z,6170000,28.0,25.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,3.74,Missed,,,,,,,,,,
632,PT04M24.00S,2022-11-05T01:10:22.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,91,87,2022-11-05T01:10:28Z,6180000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,631.0,,,,,,,,,
633,PT04M24.00S,2022-11-05T01:10:27.3Z,4,REGULAR,foul,personal,[],1630167,,,1610612755,91,87,2022-11-05T01:10:34Z,6190000,,,0,,O. Toppin loose ball personal FOUL (1 PF),"[1630167, 1626149]",1610612752.0,NYK,loose ball,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,1.0,0.0,Harrell,1626149.0,,,,,,,,,,,,
635,PT04M14.00S,2022-11-05T01:10:49.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630178,92.85479632063075,47.549019607843135,1610612755,91,87,2022-11-05T01:10:56Z,6210000,-12.0,15.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,1.92,Missed,,,,,,,,,,
636,PT04M11.00S,2022-11-05T01:10:52.8Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612755,91,87,2022-11-05T01:10:52Z,6220000,,,0,,D. Melton REBOUND (Off:4 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,635.0,5.0,1.0,4.0,,,,,,
637,PT04M09.00S,2022-11-05T01:10:54.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629001,66.70499342969777,65.93137254901961,1610612755,91,87,2022-11-05T01:11:00Z,6230000,80.0,260.0,1,right,MISS D. Melton 27' pullup 3PT,[1629001],1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,,,,,,,27.24,Missed,,,,,,,,,,
638,PT04M06.00S,2022-11-05T01:10:57.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,91,87,2022-11-05T01:10:57Z,6240000,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,637.0,8.0,5.0,3.0,,,,,,
639,PT03M54.00S,2022-11-05T01:11:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,9.411957950065702,59.068627450980394,1610612752,91,87,2022-11-05T01:11:14Z,6250000,-45.0,36.0,1,left,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.79,Missed,,,,,,,,,,
640,PT03M52.00S,2022-11-05T01:11:12.1Z,4,REGULAR,rebound,defensive,[],200782,,,1610612755,91,87,2022-11-05T01:11:14Z,6260000,,,0,,P. Tucker REBOUND (Off:2 Def:3),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,639.0,5.0,3.0,2.0,,,,,,
641,PT03M47.00S,2022-11-05T01:11:17.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,93.38042049934296,54.65686274509803,1610612755,93,87,2022-11-05T01:11:24Z,6270000,23.0,10.0,1,right,T. Maxey running reverse Layup (29 PTS) (T. Harris 4 AST),"[1630178, 202699]",1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,2.52,Made,,,,,29.0,T. Harris,202699.0,4.0,,
643,PT03M29.00S,2022-11-05T01:11:35.1Z,4,REGULAR,3pt,Jump Shot,[],1630167,3.892904073587385,96.81372549019608,1610612752,93,90,2022-11-05T01:11:39Z,6290000,-234.0,-16.0,1,left,O. Toppin 3PT  (14 PTS) (J. Brunson 7 AST),"[1630167, 1628973]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,,,,,,,23.46,Made,,,,,14.0,J. Brunson,1628973.0,7.0,,
645,PT03M03.00S,2022-11-05T01:12:00.4Z,4,REGULAR,3pt,Jump Shot,[],1630178,66.17936925098554,25.49019607843137,1610612755,93,90,2022-11-05T01:12:09Z,6310000,-123.0,265.0,1,right,MISS T. Maxey 29' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,29.23,Missed,,,,,,,,,,
646,PT03M02.00S,2022-11-05T01:12:01.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,93,90,2022-11-05T01:12:09Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,645.0,,,,,,,,,
647,PT03M02.00S,2022-11-05T01:12:06.9Z,4,REGULAR,foul,personal,[],1629629,,,1610612755,93,90,2022-11-05T01:12:13Z,6330000,,,0,,C. Reddish loose ball personal FOUL (2 PF),"[1629629, 200782]",1610612752.0,NYK,loose ball,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,203593.0,2.0,0.0,Tucker,200782.0,,,,,,,,,,,,
649,PT02M56.00S,2022-11-05T01:12:29.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629001,69.59592641261499,22.058823529411764,1610612755,93,90,2022-11-05T01:12:34Z,6350000,-140.0,233.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.19,Missed,,,,,,,,,,
650,PT02M53.00S,2022-11-05T01:12:32.1Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,93,90,2022-11-05T01:12:34Z,6360000,,,0,,J. Randle REBOUND (Off:3 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,649.0,9.0,6.0,3.0,,,,,,
651,PT02M44.00S,2022-11-05T01:12:41.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,9.411957950065702,51.470588235294116,1610612752,93,92,2022-11-05T01:12:47Z,6370000,-7.0,36.0,1,left,C. Reddish driving Layup (11 PTS) (J. Randle 4 AST),"[1629629, 203944]",1610612752.0,NYK,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,,,3.68,Made,,,,,11.0,J. Randle,203944.0,4.0,,
653,PT02M22.00S,2022-11-05T01:13:02.9Z,4,REGULAR,2pt,Jump Shot,[],1630178,70.64717477003943,55.88235294117647,1610612755,93,92,2022-11-05T01:13:07Z,6390000,29.0,223.0,1,right,MISS T. Maxey 22' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,,,,22.53,Missed,,,,,,,,,,
654,PT02M20.00S,2022-11-05T01:13:04.9Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612755,93,92,2022-11-05T01:13:07Z,6400000,,,0,,M. Harrell REBOUND (Off:1 Def:6),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,653.0,7.0,6.0,1.0,,,,,,
655,PT02M11.00S,2022-11-05T01:13:15.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,81.42247043363994,34.31372549019608,1610612755,95,92,2022-11-05T01:13:22Z,6410000,-78.0,122.0,1,right,T. Harris 14' turnaround fadeaway Jump Shot (21 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,14.51,Made,,,,,21.0,,,,,
656,PT01M59.00S,2022-11-05T01:13:28.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,8.09789750328515,51.470588235294116,1610612752,95,94,2022-11-05T01:13:33Z,6420000,-7.0,24.0,1,left,J. Brunson driving finger roll Layup (19 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.47,Made,,,,,19.0,,,,,
657,PT01M45.00S,2022-11-05T01:13:46.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628973,,,1610612755,95,94,2022-11-05T01:13:54Z,6430000,,,0,,J. Brunson personal FOUL (3 PF) (Harrell 2 FT),"[1628973, 1626149]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,203593.0,3.0,0.0,Harrell,1626149.0,,,,,,,,,,,,
659,PT01M45.00S,2022-11-05T01:14:25.1Z,4,REGULAR,freethrow,1 of 2,[],1626149,,,1610612755,96,94,2022-11-05T01:14:59Z,6450000,,,0,,M. Harrell Free Throw 1 of 2 (14 PTS),[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,Made,,,,,14.0,,,,,
660,PT01M45.00S,2022-11-05T01:14:28.6Z,4,REGULAR,substitution,out,[],200782,,,1610612755,96,94,2022-11-05T01:14:32Z,6460000,,,0,,SUB out: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M45.00S,2022-11-05T01:14:28.6Z,4,REGULAR,substitution,in,[],1630194,,,1610612755,96,94,2022-11-05T01:14:32Z,6470000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M45.00S,2022-11-05T01:14:25.1Z,4,REGULAR,freethrow,2 of 2,[],1626149,,,1610612755,96,94,2022-11-05T01:14:59Z,6480000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
663,PT01M43.00S,2022-11-05T01:14:27.1Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,96,94,2022-11-05T01:14:59Z,6490000,,,0,,J. Randle REBOUND (Off:3 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,662.0,10.0,7.0,3.0,,,,,,
664,PT01M27.00S,2022-11-05T01:15:13.9Z,4,REGULAR,3pt,Jump Shot,[],1630167,26.888961892247043,83.33333333333334,1610612752,96,97,2022-11-05T01:15:19Z,6500000,-167.0,200.0,1,left,O. Toppin 26' 3PT  (17 PTS) (J. Randle 5 AST),"[1630167, 203944]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.06,Made,,,,,17.0,J. Randle,203944.0,5.0,,
666,PT01M16.00S,2022-11-05T01:15:27.9Z,4,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,96,97,2022-11-05T01:15:35Z,6520000,,,0,,T. Maxey bad pass out-of-bounds TURNOVER (4 TO),[1630178],1610612755.0,PHI,bad pass,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,4.0,,,203054.0,,,,,,,,,,,,,,,,
667,PT01M05.00S,2022-11-05T01:15:51.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,9.149145860709593,50.98039215686274,1610612752,96,99,2022-11-05T01:15:58Z,6530000,-5.0,34.0,1,left,J. Brunson driving finger roll Layup (21 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,3.39,Made,,,,,21.0,,,,,
668,PT01M05.00S,2022-11-05T01:15:54.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630194,,,1610612752,96,99,2022-11-05T01:16:10Z,6540000,,,0,,P. Reed shooting personal FOUL (4 PF) (Brunson 1 FT),"[1630194, 1628973]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,203593.0,4.0,0.0,Brunson,1628973.0,,,,,,,,,,,,
670,PT01M05.00S,2022-11-05T01:16:22.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628973,,,1610612752,96,100,2022-11-05T01:16:22Z,6560000,,,0,,J. Brunson Free Throw 1 of 1 (22 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,Made,,,,,22.0,,,,,
671,PT01M05.00S,2022-11-05T01:16:26.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,96,100,2022-11-05T01:16:26Z,6570000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M05.00S,2022-11-05T01:17:44.3Z,4,REGULAR,substitution,out,[],1626149,,,1610612755,96,100,2022-11-05T01:17:47Z,6580000,,,0,,SUB out: M. Harrell,[1626149],1610612755.0,PHI,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT01M05.00S,2022-11-05T01:17:44.3Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,96,100,2022-11-05T01:17:47Z,6590000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M51.90S,2022-11-05T01:18:16.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612755,96,100,2022-11-05T01:18:22Z,6600000,,,0,,C. Reddish shooting personal FOUL (3 PF) (Harris 2 FT),"[1629629, 202699]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,203593.0,3.0,0.0,Harris,202699.0,,,,,,,,,,,,
676,PT00M51.90S,2022-11-05T01:18:38.8Z,4,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,97,100,2022-11-05T01:18:38Z,6620000,,,0,,T. Harris Free Throw 1 of 2 (22 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,Made,,,,,22.0,,,,,
677,PT00M51.90S,2022-11-05T01:18:41.8Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,97,100,2022-11-05T01:18:47Z,6630000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M51.90S,2022-11-05T01:18:41.8Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,97,100,2022-11-05T01:18:47Z,6640000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M51.90S,2022-11-05T01:19:05.6Z,4,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,98,100,2022-11-05T01:19:05Z,6650000,,,0,,T. Harris Free Throw 2 of 2 (23 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,Made,,,,,23.0,,,,,
680,PT00M51.90S,2022-11-05T01:19:11.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,98,100,2022-11-05T01:19:11Z,6660000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M32.60S,2022-11-05T01:20:56.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612752,98,100,2022-11-05T01:21:01Z,6670000,,,0,,M. Thybulle shooting personal FOUL (3 PF) (Barrett 2 FT),"[1629680, 1629628]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Center,,,,101284.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,,,,
683,PT00M32.60S,2022-11-05T01:21:16.7Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,98,100,2022-11-05T01:21:16Z,6690000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
684,PT00M32.60S,2022-11-05T01:21:16.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,98,100,2022-11-05T01:21:16Z,6700000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,683.0,,,,,,,,,
685,PT00M32.60S,2022-11-05T01:21:30.1Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,98,100,2022-11-05T01:21:36Z,6710000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M32.60S,2022-11-05T01:21:30.1Z,4,REGULAR,substitution,in,[],1629656,,,1610612752,98,100,2022-11-05T01:21:36Z,6720000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M32.60S,2022-11-05T01:21:44.1Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,98,101,2022-11-05T01:21:44Z,6730000,,,0,,R. Barrett Free Throw 2 of 2 (22 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,Made,,,,,22.0,,,,,
688,PT00M32.60S,2022-11-05T01:21:48.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,98,101,2022-11-05T01:21:48Z,6740000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M32.60S,2022-11-05T01:22:56.8Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,98,101,2022-11-05T01:22:59Z,6750000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M32.60S,2022-11-05T01:22:56.8Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,98,101,2022-11-05T01:22:59Z,6760000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M32.60S,2022-11-05T01:23:00.4Z,4,REGULAR,substitution,out,[],1630194,,,1610612755,98,101,2022-11-05T01:23:04Z,6770000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
