actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
630,PT06M08.00S,2022-10-25T01:10:08.3Z,4,REGULAR,substitution,in,[],1630678,,,1610612755,103,95,2022-10-25T01:10:28Z,6210000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M08.00S,2022-10-25T01:10:08.3Z,4,REGULAR,substitution,in,[],1629048,,,1610612755,103,95,2022-10-25T01:10:28Z,6220000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M56.00S,2022-10-25T01:10:50.3Z,4,REGULAR,3pt,Jump Shot,[],201935,72.7496714848883,86.27450980392157,1610612755,106,95,2022-10-25T01:10:55Z,6230000,181.0,204.0,1,right,J. Harden 27' 3PT step back (26 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.28,Made,,,,,26.0,,,,,,,,,,,,,
633,PT05M36.00S,2022-10-25T01:11:09.9Z,4,REGULAR,3pt,Jump Shot,[],1630678,31.225361366622867,30.88235294117647,1610612754,106,95,2022-10-25T01:11:16Z,6240000,96.0,241.0,1,left,MISS T. Taylor 25' 3PT,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
634,PT05M32.00S,2022-10-25T01:11:13.9Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,106,95,2022-10-25T01:11:16Z,6250000,,,0,,J. Harden REBOUND (Off:0 Def:9),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,633.0,9.0,9.0,0.0,,,,,,,,,,,,,,
635,PT05M21.00S,2022-10-25T01:11:24.4Z,4,REGULAR,3pt,Jump Shot,[],201935,65.39093298291722,37.745098039215684,1610612755,109,95,2022-10-25T01:11:31Z,6260000,-61.0,273.0,1,right,J. Harden 27' 3PT step back (29 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,27.96,Made,,,,,29.0,,,,,,,,,,,,,
636,PT05M20.00S,2022-10-25T01:11:33.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,109,95,2022-10-25T01:11:33Z,6270000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M20.00S,2022-10-25T01:13:36.5Z,4,REGULAR,substitution,out,[],1629614,,,1610612754,109,95,2022-10-25T01:14:02Z,6280000,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M20.00S,2022-10-25T01:13:36.5Z,4,REGULAR,substitution,out,[],204456,,,1610612754,109,95,2022-10-25T01:14:02Z,6290000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M20.00S,2022-10-25T01:13:36.5Z,4,REGULAR,substitution,out,[],1630678,,,1610612754,109,95,2022-10-25T01:14:02Z,6300000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT05M20.00S,2022-10-25T01:13:36.5Z,4,REGULAR,substitution,in,[],1630169,,,1610612754,109,95,2022-10-25T01:14:02Z,6310000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M20.00S,2022-10-25T01:13:36.5Z,4,REGULAR,substitution,in,[],1627741,,,1610612754,109,95,2022-10-25T01:14:02Z,6320000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M20.00S,2022-10-25T01:13:36.5Z,4,REGULAR,substitution,in,[],1630188,,,1610612754,109,95,2022-10-25T01:14:02Z,6330000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M01.00S,2022-10-25T01:14:44.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,6.521024967148489,51.470588235294116,1610612754,109,97,2022-10-25T01:14:53Z,6340000,-7.0,9.0,1,left,B. Mathurin driving finger roll Layup (17 PTS) (B. Hield 5 AST),"[1631097, 1627741]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,17.0,B. Hield,1627741.0,5.0,,,,,,,,,,
645,PT04M50.00S,2022-10-25T01:14:59.1Z,4,REGULAR,foul,offensive,[],201935,,,1610612755,109,97,2022-10-25T01:15:06Z,6360000,,,0,,J. Harden offensive FOUL (2 PF),"[201935, 1631097]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1627529.0,,,2.0,0.0,Mathurin,1631097.0
647,PT04M50.00S,2022-10-25T01:14:59.1Z,4,REGULAR,turnover,offensive foul,[],201935,,,1610612755,109,97,2022-10-25T01:14:59Z,6380000,,,0,,J. Harden offensive foul TURNOVER (1 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,1627529.0,,,,,,
648,PT04M42.00S,2022-10-25T01:15:17.5Z,4,REGULAR,turnover,out-of-bounds,[],1630188,,,1610612754,109,97,2022-10-25T01:15:23Z,6390000,,,0,,J. Smith lost ball out-of-bounds TURNOVER (1 TO),[1630188],1610612754.0,IND,lost ball,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,203177.0,,,,,,
649,PT04M24.00S,2022-10-25T01:15:45.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,68.9388961892247,21.568627450980394,1610612755,112,97,2022-10-25T01:15:50Z,6400000,-142.0,239.0,1,right,T. Maxey 27' 3PT  (8 PTS) (J. Harden 11 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,27.85,Made,,,,,8.0,J. Harden,201935.0,11.0,,,,,,,,,,
651,PT04M01.00S,2022-10-25T01:16:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,19.530223390275953,51.470588235294116,1610612754,112,99,2022-10-25T01:16:14Z,6420000,-7.0,131.0,1,left,T. Haliburton 13' driving floating Jump Shot (19 PTS) (B. Hield 6 AST),"[1630169, 1627741]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,13.13,Made,,,,,19.0,B. Hield,1627741.0,6.0,,,,,,,,,,
653,PT03M43.00S,2022-10-25T01:16:26.9Z,4,REGULAR,2pt,Jump Shot,[],203954,74.98357424441524,38.48039215686275,1610612755,114,99,2022-10-25T01:16:32Z,6440000,-58.0,183.0,1,right,J. Embiid 19' Jump Shot (24 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,19.16,Made,,,,,24.0,,,,,,,,,,,,,
654,PT03M27.00S,2022-10-25T01:16:44.4Z,4,REGULAR,foul,offensive,[],1631097,,,1610612754,114,99,2022-10-25T01:16:51Z,6450000,,,0,,B. Mathurin charge offensive FOUL (3 PF),"[1631097, 1627777]",1610612754.0,IND,charge,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1148.0,,,3.0,0.0,Niang,1627777.0
656,PT03M27.00S,2022-10-25T01:16:44.4Z,4,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,114,99,2022-10-25T01:16:44Z,6470000,,,0,,B. Mathurin offensive foul TURNOVER (3 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,1148.0,,,,,,
657,PT03M27.00S,2022-10-25T01:16:57.0Z,4,REGULAR,substitution,out,[],1629048,,,1610612755,114,99,2022-10-25T01:17:03Z,6480000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M27.00S,2022-10-25T01:16:57.0Z,4,REGULAR,substitution,in,[],1629614,,,1610612755,114,99,2022-10-25T01:17:03Z,6490000,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M14.00S,2022-10-25T01:17:21.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202699,87.46714848883047,97.05882352941177,1610612755,117,99,2022-10-25T01:17:26Z,6500000,235.0,65.0,1,right,T. Harris 24' 3PT  (18 PTS) (G. Niang 2 AST),"[202699, 1627777]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,24.42,Made,,,,,18.0,G. Niang,1627777.0,2.0,,,,,,,,,,
661,PT03M02.00S,2022-10-25T01:17:33.6Z,4,REGULAR,3pt,Jump Shot,[],1630188,33.590670170827856,44.36274509803921,1610612754,117,99,2022-10-25T01:17:38Z,6520000,28.0,263.0,1,left,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
662,PT02M59.00S,2022-10-25T01:17:36.9Z,4,REGULAR,rebound,offensive,[],1630169,,,1610612754,117,99,2022-10-25T01:17:36Z,6530000,,,0,,T. Haliburton REBOUND (Off:2 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,661.0,6.0,4.0,2.0,,,,,,,,,,,,,,
663,PT02M58.00S,2022-10-25T01:17:37.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,28.728646517739815,18.137254901960784,1610612754,117,99,2022-10-25T01:17:42Z,6540000,159.0,218.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
664,PT02M55.00S,2022-10-25T01:17:40.8Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,117,99,2022-10-25T01:17:42Z,6550000,,,0,,T. Harris REBOUND (Off:2 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,663.0,8.0,6.0,2.0,,,,,,,,,,,,,,
665,PT02M41.00S,2022-10-25T01:17:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.72339027595268,52.20588235294118,1610612755,119,99,2022-10-25T01:18:01Z,6560000,11.0,16.0,1,right,J. Embiid driving Layup (26 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,26.0,T. Harris,202699.0,2.0,,,,,,,,,,
667,PT02M40.00S,2022-10-25T01:18:01.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,119,99,2022-10-25T01:18:01Z,6580000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M20.00S,2022-10-25T01:19:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,5.995400788436268,46.568627450980394,1610612754,119,101,2022-10-25T01:19:52Z,6590000,17.0,4.0,1,left,B. Hield driving finger roll Layup (18 PTS),[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,18.0,,,,,,,,,,,,,
669,PT02M00.00S,2022-10-25T01:20:10.0Z,4,REGULAR,foul,personal,[],1627741,,,1610612755,119,101,2022-10-25T01:20:19Z,6600000,,,0,,B. Hield personal FOUL (3 PF),"[1627741, 201935]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627529.0,,,3.0,0.0,Harden,201935.0
671,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,out,[],1630178,,,1610612755,119,101,2022-10-25T01:20:38Z,6620000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,out,[],201935,,,1610612755,119,101,2022-10-25T01:20:38Z,6630000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,out,[],202699,,,1610612755,119,101,2022-10-25T01:20:38Z,6640000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,119,101,2022-10-25T01:20:38Z,6650000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,out,[],203954,,,1610612755,119,101,2022-10-25T01:20:38Z,6660000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,in,[],1630194,,,1610612755,119,101,2022-10-25T01:20:38Z,6670000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,119,101,2022-10-25T01:20:38Z,6680000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,119,101,2022-10-25T01:20:38Z,6690000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,in,[],1630531,,,1610612755,119,101,2022-10-25T01:20:38Z,6700000,,,0,,SUB in: J. Springer,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M00.00S,2022-10-25T01:20:20.7Z,4,REGULAR,substitution,in,[],1629003,,,1610612755,119,101,2022-10-25T01:20:38Z,6710000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT01M46.00S,2022-10-25T01:20:54.2Z,4,REGULAR,3pt,Jump Shot,[],1627788,63.9454664914586,57.84313725490197,1610612755,119,101,2022-10-25T01:20:59Z,6720000,39.0,286.0,1,right,MISS F. Korkmaz 28' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,Above the Break 3,24+ Center,28.91,Missed,,,,,,,,,,,,,,,,,,
682,PT01M43.00S,2022-10-25T01:20:57.2Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,119,101,2022-10-25T01:20:59Z,6730000,,,0,,J. Smith REBOUND (Off:4 Def:6),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,681.0,10.0,6.0,4.0,,,,,,,,,,,,,,
683,PT01M36.00S,2022-10-25T01:21:10.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,119,101,2022-10-25T01:21:09Z,6740000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT01M36.00S,2022-10-25T01:22:21.6Z,4,REGULAR,substitution,out,[],1630169,,,1610612754,119,101,2022-10-25T01:22:27Z,6750000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M36.00S,2022-10-25T01:22:21.6Z,4,REGULAR,substitution,out,[],1627741,,,1610612754,119,101,2022-10-25T01:22:27Z,6760000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M36.00S,2022-10-25T01:22:21.6Z,4,REGULAR,substitution,out,[],1630188,,,1610612754,119,101,2022-10-25T01:22:27Z,6770000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M36.00S,2022-10-25T01:22:21.6Z,4,REGULAR,substitution,in,[],1630174,,,1610612754,119,101,2022-10-25T01:22:27Z,6780000,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M36.00S,2022-10-25T01:22:21.6Z,4,REGULAR,substitution,in,[],1629052,,,1610612754,119,101,2022-10-25T01:22:27Z,6790000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT01M36.00S,2022-10-25T01:22:21.6Z,4,REGULAR,substitution,in,[],1630678,,,1610612754,119,101,2022-10-25T01:22:27Z,6800000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT01M28.00S,2022-10-25T01:22:46.9Z,4,REGULAR,3pt,Jump Shot,[],1631097,29.517082785808146,21.813725490196077,1610612754,119,101,2022-10-25T01:22:51Z,6810000,141.0,225.0,1,left,MISS B. Mathurin 26' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
691,PT01M25.00S,2022-10-25T01:22:49.9Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612754,119,101,2022-10-25T01:22:51Z,6820000,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,,,690.0,2.0,1.0,1.0,,,,,,,,,,,,,,
692,PT01M18.00S,2022-10-25T01:22:58.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,7.703679369250986,51.470588235294116,1610612754,119,101,2022-10-25T01:23:04Z,6830000,-7.0,20.0,1,left,MISS B. Mathurin driving Layup - blocked,"[1631097, 1630531]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,Springer,1630531.0,,,,
693,PT01M18.00S,2022-10-25T01:22:58.5Z,4,REGULAR,block,,[],1630531,,,1610612754,119,101,2022-10-25T01:23:00Z,6840000,,,0,,J. Springer BLOCK (1 BLK),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
694,PT01M18.00S,2022-10-25T01:22:58.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,119,101,2022-10-25T01:23:04Z,6850000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,692.0,,,,,,,,,,,,,,,,,
696,PT01M12.00S,2022-10-25T01:23:19.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631097,5.732588699080158,98.77450980392157,1610612754,119,101,2022-10-25T01:23:24Z,6870000,-244.0,1.0,1,left,MISS B. Mathurin 24' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
697,PT01M08.00S,2022-10-25T01:23:23.3Z,4,REGULAR,rebound,defensive,[],1630531,,,1610612755,119,101,2022-10-25T01:23:23Z,6880000,,,0,,J. Springer REBOUND (Off:0 Def:1),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,Left Corner 3,24+ Left,,,696.0,1.0,1.0,0.0,,,,,,,,,,,,,,
698,PT00M59.70S,2022-10-25T01:23:33.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630678,,,1610612755,119,101,2022-10-25T01:23:39Z,6890000,,,0,,T. Taylor shooting personal FOUL (2 PF) (Springer 2 FT),"[1630678, 1630531]",1610612754.0,IND,shooting,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203177.0,,,2.0,0.0,Springer,1630531.0
700,PT00M59.70S,2022-10-25T01:23:55.4Z,4,REGULAR,freethrow,1 of 2,[],1630531,,,1610612755,120,101,2022-10-25T01:24:24Z,6910000,,,0,,J. Springer Free Throw 1 of 2 (1 PTS),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
701,PT00M59.70S,2022-10-25T01:23:57.1Z,4,REGULAR,substitution,out,[],1631097,,,1610612755,120,101,2022-10-25T01:24:02Z,6920000,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M59.70S,2022-10-25T01:23:57.1Z,4,REGULAR,substitution,in,[],1629048,,,1610612755,120,101,2022-10-25T01:24:02Z,6930000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M59.70S,2022-10-25T01:23:55.4Z,4,REGULAR,freethrow,2 of 2,[],1630531,,,1610612755,120,101,2022-10-25T01:24:24Z,6940000,,,0,,MISS J. Springer Free Throw 2 of 2,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
704,PT00M56.40S,2022-10-25T01:23:58.7Z,4,REGULAR,rebound,offensive,[],1630531,,,1610612755,120,101,2022-10-25T01:24:24Z,6950000,,,0,,J. Springer REBOUND (Off:1 Def:1),[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,703.0,2.0,1.0,1.0,,,,,,,,,,,,,,
705,PT00M53.30S,2022-10-25T01:24:18.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630531,76.42904073587385,61.274509803921575,1610612755,120,101,2022-10-25T01:24:32Z,6960000,56.0,169.0,1,right,MISS J. Springer 17' fadeaway Shot,[1630531],1610612755.0,PHI,fadeaway,,,Springer,J. Springer,,,,,Mid-Range,16-24 Right Center,17.83,Missed,,,,,,,,,,,,,,,,,,
706,PT00M51.00S,2022-10-25T01:24:20.8Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612754,120,101,2022-10-25T01:24:20Z,6970000,,,0,,O. Brissett REBOUND (Off:1 Def:2),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Right Center,,,705.0,3.0,2.0,1.0,,,,,,,,,,,,,,
707,PT00M42.50S,2022-10-25T01:24:29.2Z,4,REGULAR,3pt,Jump Shot,[],1630174,8.229303547963205,96.81372549019608,1610612754,120,104,2022-10-25T01:24:35Z,6980000,-234.0,25.0,1,left,A. Nesmith 3PT  (9 PTS) (A. Nembhard 4 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,9.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,
709,PT00M22.10S,2022-10-25T01:24:52.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,91.67214191852825,48.28431372549019,1610612755,120,104,2022-10-25T01:24:57Z,7000000,-9.0,26.0,1,right,MISS P. Reed driving Hook,[1630194],1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
710,PT00M20.10S,2022-10-25T01:24:54.1Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,120,104,2022-10-25T01:24:54Z,7010000,,,0,,A. Nembhard REBOUND (Off:0 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,709.0,3.0,3.0,0.0,,,,,,,,,,,,,,
711,PT00M13.70S,2022-10-25T01:25:01.6Z,4,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612754,120,104,2022-10-25T01:25:25Z,7020000,,,0,,S. Milton shooting personal FOUL (1 PF) (Bitadze 2 FT),"[1629003, 1629048]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627529.0,,,1.0,0.0,Bitadze,1629048.0
713,PT00M13.70S,2022-10-25T01:25:26.3Z,4,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,120,105,2022-10-25T01:25:26Z,7040000,,,0,,G. Bitadze Free Throw 1 of 2 (2 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
714,PT00M13.70S,2022-10-25T01:25:37.9Z,4,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,120,106,2022-10-25T01:25:37Z,7050000,,,0,,G. Bitadze Free Throw 2 of 2 (3 PTS),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
715,PT00M00.00S,2022-10-25T01:25:55.3Z,4,REGULAR,period,end,[],0,,,1610612755,120,106,2022-10-25T01:25:55Z,7060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M00.00S,2022-10-25T01:26:10.4Z,4,REGULAR,game,end,[],0,,,0,120,106,2022-10-25T01:26:10Z,7070000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
