actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
526,PT11M47.00S,2022-11-13T02:34:15.4Z,4,REGULAR,3pt,Jump Shot,[],1631100,30.831143232588698,26.96078431372549,1610612737,99,87,2022-11-13T02:34:21Z,5200000,False,115.0,237.0,1,left,A. Griffin 26' 3PT  (3 PTS) (D. Murray 5 AST),"[1631100, 1627749]",1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,26.38,Made,3.0,,,,,,D. Murray,1627749.0,5.0,,,,,,,,,
529,PT11M27.00S,2022-11-13T02:34:42.8Z,4,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612755,99,87,2022-11-13T02:35:15Z,5230000,False,,,0,,A. Holiday shooting personal FOUL (3 PF) (Maxey 2 FT),"[1628988, 1630178]",1610612737.0,ATL,shooting,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,3.0,0.0,Maxey,1630178.0,,,,,,,,,,,,
531,PT11M27.00S,2022-11-13T02:35:08.4Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,99,87,2022-11-13T02:35:22Z,5250000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
534,PT11M27.00S,2022-11-13T02:35:08.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,99,87,2022-11-13T02:35:22Z,5255000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,531.0,,,,,,,
532,PT11M27.00S,2022-11-13T02:35:11.6Z,4,REGULAR,substitution,out,[],1626163,,,1610612755,99,87,2022-11-13T02:35:15Z,5260000,False,,,0,,SUB out: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT11M27.00S,2022-11-13T02:35:11.6Z,4,REGULAR,substitution,in,[],203991,,,1610612755,99,87,2022-11-13T02:35:15Z,5270000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M27.00S,2022-11-13T02:35:28.7Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,100,87,2022-11-13T02:35:28Z,5280000,False,,,0,,T. Maxey Free Throw 2 of 2 (21 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
536,PT11M08.00S,2022-11-13T02:35:49.9Z,4,REGULAR,2pt,Jump Shot,[],203200,25.18068331143233,56.61764705882353,1610612737,100,87,2022-11-13T02:35:56Z,5290000,False,-33.0,184.0,1,left,MISS J. Holiday 18' pullup Shot,[203200],1610612737.0,ATL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,18.72,Missed,,,,,,,,,,,,,,,,,,
537,PT11M05.00S,2022-11-13T02:35:52.9Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,100,87,2022-11-13T02:35:56Z,5300000,False,,,0,,J. Embiid REBOUND (Off:0 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,536.0,7.0,7.0,0.0,,,,
538,PT10M54.00S,2022-11-13T02:36:04.1Z,4,REGULAR,2pt,Jump Shot,[],203954,73.66951379763469,45.588235294117645,1610612755,100,87,2022-11-13T02:36:09Z,5310000,False,-22.0,195.0,1,right,MISS J. Embiid 19' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,19.62,Missed,,,,,,,,,,,,,,,,,,
539,PT10M52.00S,2022-11-13T02:36:06.1Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,100,87,2022-11-13T02:36:09Z,5320000,False,,,0,,D. Murray REBOUND (Off:2 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,538.0,6.0,4.0,2.0,,,,
540,PT10M44.00S,2022-11-13T02:36:15.0Z,4,REGULAR,2pt,Jump Shot,[],1628988,25.57490144546649,45.34313725490196,1610612737,100,87,2022-11-13T02:36:20Z,5330000,False,23.0,188.0,1,left,MISS A. Holiday 18' pullup Shot,[1628988],1610612737.0,ATL,pullup,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Center,18.93,Missed,,,,,,,,,,,,,,,,,,
541,PT10M40.00S,2022-11-13T02:36:19.0Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,100,87,2022-11-13T02:36:20Z,5340000,False,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,540.0,8.0,5.0,3.0,,,,
542,PT10M40.00S,2022-11-13T02:36:19.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,100,89,2022-11-13T02:36:19Z,5350000,False,0.0,0.0,1,left,C. Capela tip Layup (8 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
543,PT10M20.00S,2022-11-13T02:36:38.2Z,4,REGULAR,2pt,Jump Shot,[],203954,75.50919842312747,58.08823529411765,1610612755,100,89,2022-11-13T02:36:44Z,5360000,False,40.0,178.0,1,right,MISS J. Embiid 18' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,18.22,Missed,,,,,,,,,,,,,,,,,,
544,PT10M18.00S,2022-11-13T02:36:40.2Z,4,REGULAR,rebound,defensive,[],203200,,,1610612737,100,89,2022-11-13T02:36:44Z,5370000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,543.0,3.0,3.0,0.0,,,,
545,PT10M02.00S,2022-11-13T02:36:56.3Z,4,REGULAR,2pt,Jump Shot,[],1627749,21.895532194480946,50.0,1610612737,100,89,2022-11-13T02:37:02Z,5380000,False,0.0,153.0,1,left,MISS D. Murray 15' driving floating Shot - blocked,"[1627749, 1627777]",1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,15.33,Missed,,,,,,,,,,,,,,,,,Niang,1627777.0
546,PT10M02.00S,2022-11-13T02:36:56.3Z,4,REGULAR,block,,[],1627777,,,1610612737,100,89,2022-11-13T02:36:58Z,5390000,False,,,0,,G. Niang BLOCK (2 BLK),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
547,PT10M00.00S,2022-11-13T02:36:58.3Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,100,89,2022-11-13T02:37:02Z,5400000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,545.0,2.0,2.0,0.0,,,,
548,PT09M58.00S,2022-11-13T02:37:02.3Z,4,REGULAR,foul,personal,['2freethrow'],203200,,,1610612755,100,89,2022-11-13T02:37:11Z,5410000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Milton 2 FT),"[203200, 1629003]",1610612737.0,ATL,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,202037.0,2.0,0.0,Milton,1629003.0,,,,,,,,,,,,
550,PT09M58.00S,2022-11-13T02:37:30.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629003,,,1610612755,100,89,2022-11-13T02:37:30Z,5430000,False,,,0,,MISS S. Milton Free Throw 1 of 2,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
551,PT09M58.00S,2022-11-13T02:37:30.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,100,89,2022-11-13T02:37:30Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,550.0,,,,,,,
552,PT09M58.00S,2022-11-13T02:37:43.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629003,,,1610612755,101,89,2022-11-13T02:37:43Z,5450000,False,,,0,,S. Milton Free Throw 2 of 2 (11 PTS),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
553,PT09M45.00S,2022-11-13T02:38:00.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631100,10.463206307490145,63.23529411764706,1610612737,101,89,2022-11-13T02:38:06Z,5460000,False,-66.0,46.0,1,left,MISS A. Griffin 8' driving finger roll Layup - blocked,"[1631100, 203954]",1610612737.0,ATL,driving finger roll,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),8-16 Left,8.06,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
554,PT09M45.00S,2022-11-13T02:38:00.3Z,4,REGULAR,block,,[],203954,,,1610612737,101,89,2022-11-13T02:38:03Z,5470000,False,,,0,,J. Embiid BLOCK (2 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
555,PT09M45.00S,2022-11-13T02:38:00.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,101,89,2022-11-13T02:38:06Z,5480000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,553.0,,,,,,,
557,PT09M42.00S,2022-11-13T02:38:23.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631100,4.812746386333772,52.69607843137255,1610612737,101,89,2022-11-13T02:38:29Z,5500000,False,-13.0,-7.0,1,left,MISS A. Griffin driving Layup,[1631100],1610612737.0,ATL,driving,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,,,,,
558,PT09M41.00S,2022-11-13T02:38:24.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,101,89,2022-11-13T02:38:29Z,5510000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,557.0,,,,,,,
560,PT09M32.00S,2022-11-13T02:38:45.4Z,4,REGULAR,foul,personal,['2freethrow'],1627749,,,1610612755,101,89,2022-11-13T02:38:53Z,5530000,False,,,0,,D. Murray shooting personal FOUL (1 PF) (Embiid 2 FT),"[1627749, 203954]",1610612737.0,ATL,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,204059.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,,,
562,PT09M32.00S,2022-11-13T02:39:09.3Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,101,89,2022-11-13T02:39:09Z,5550000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
563,PT09M32.00S,2022-11-13T02:39:09.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,101,89,2022-11-13T02:39:09Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,562.0,,,,,,,
564,PT09M32.00S,2022-11-13T02:39:17.1Z,4,REGULAR,substitution,out,[],1628988,,,1610612755,101,89,2022-11-13T02:39:28Z,5570000,False,,,0,,SUB out: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M32.00S,2022-11-13T02:39:17.1Z,4,REGULAR,substitution,in,[],1628381,,,1610612755,101,89,2022-11-13T02:39:28Z,5580000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT09M32.00S,2022-11-13T02:39:45.8Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,102,89,2022-11-13T02:39:45Z,5590000,False,,,0,,J. Embiid Free Throw 2 of 2 (35 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
568,PT09M20.00S,2022-11-13T02:40:05.5Z,4,REGULAR,foul,personal,[],1629003,,,1610612737,102,89,2022-11-13T02:40:24Z,5610000,False,,,0,,S. Milton personal FOUL (2 PF),"[1629003, 1628381]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,,,,204059.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,
570,PT09M06.00S,2022-11-13T02:40:33.1Z,4,REGULAR,turnover,traveling,[],203200,,,1610612737,102,89,2022-11-13T02:40:40Z,5630000,False,,,0,,J. Holiday traveling TURNOVER (1 TO),[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,202037.0,,,,,,,,1.0,,,,,,,,
571,PT08M56.00S,2022-11-13T02:40:53.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,66.96780551905388,64.2156862745098,1610612755,105,89,2022-11-13T02:40:58Z,5640000,False,71.0,258.0,1,right,T. Maxey 26' 3PT pullup (24 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.76,Made,24.0,,,,,,,,,,,,,,,,,
572,PT08M41.00S,2022-11-13T02:41:08.8Z,4,REGULAR,2pt,Jump Shot,[],1631100,27.414586070959263,34.31372549019608,1610612737,105,89,2022-11-13T02:41:14Z,5650000,False,78.0,205.0,1,left,MISS A. Griffin 21' pullup Shot,[1631100],1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,16-24 Right Center,21.97,Missed,,,,,,,,,,,,,,,,,,
573,PT08M38.00S,2022-11-13T02:41:11.8Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,105,89,2022-11-13T02:41:14Z,5660000,False,,,0,,C. Capela REBOUND (Off:4 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,572.0,9.0,5.0,4.0,,,,
574,PT08M32.00S,2022-11-13T02:41:17.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,16.376478318002626,96.07843137254902,1610612737,105,89,2022-11-13T02:41:27Z,5670000,False,-230.0,101.0,1,left,MISS D. Murray 25' step back 3PT,[1627749],1610612737.0,ATL,step back,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
575,PT08M31.00S,2022-11-13T02:41:18.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,105,89,2022-11-13T02:41:27Z,5680000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,574.0,,,,,,,
576,PT08M31.00S,2022-11-13T02:41:25.6Z,4,REGULAR,foul,personal,[],203954,,,1610612737,105,89,2022-11-13T02:41:42Z,5690000,False,,,0,,J. Embiid loose ball personal FOUL (3 PF),"[203954, 203991]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,202007.0,3.0,0.0,Capela,203991.0,,,,,,,,,,,,
578,PT08M31.00S,2022-11-13T02:41:35.3Z,4,REGULAR,substitution,out,[],203200,,,1610612737,105,89,2022-11-13T02:41:44Z,5710000,False,,,0,,SUB out: J. Holiday,[203200],1610612737.0,ATL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M31.00S,2022-11-13T02:41:35.3Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,105,89,2022-11-13T02:41:44Z,5720000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M31.00S,2022-11-13T02:41:47.3Z,4,REGULAR,substitution,out,[],1627863,,,1610612737,105,89,2022-11-13T02:41:55Z,5730000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M31.00S,2022-11-13T02:41:47.3Z,4,REGULAR,substitution,in,[],1629680,,,1610612737,105,89,2022-11-13T02:41:55Z,5740000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M31.00S,2022-11-13T02:41:47.3Z,4,REGULAR,substitution,out,[],1629003,,,1610612737,105,89,2022-11-13T02:42:15Z,5750000,False,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M31.00S,2022-11-13T02:41:47.3Z,4,REGULAR,substitution,out,[],1627777,,,1610612737,105,89,2022-11-13T02:42:15Z,5760000,False,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M31.00S,2022-11-13T02:41:47.3Z,4,REGULAR,substitution,in,[],202699,,,1610612737,105,89,2022-11-13T02:42:15Z,5770000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M31.00S,2022-11-13T02:41:47.3Z,4,REGULAR,substitution,in,[],200782,,,1610612737,105,89,2022-11-13T02:42:15Z,5780000,False,,,0,,SUB in: P. Tucker,[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M24.00S,2022-11-13T02:42:31.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628381,32.14520367936925,60.049019607843135,1610612737,105,89,2022-11-13T02:42:37Z,5790000,False,-50.0,250.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
587,PT08M20.00S,2022-11-13T02:42:35.1Z,4,REGULAR,rebound,offensive,[],203991,,,1610612737,105,89,2022-11-13T02:42:37Z,5800000,False,,,0,,C. Capela REBOUND (Off:5 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,586.0,10.0,5.0,5.0,,,,
588,PT08M18.00S,2022-11-13T02:42:36.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,33.590670170827856,38.23529411764706,1610612737,105,89,2022-11-13T02:42:41Z,5810000,False,59.0,263.0,1,left,MISS D. Murray 26' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,26.98,Missed,,,,,,,,,,,,,,,,,,
589,PT08M16.00S,2022-11-13T02:42:38.8Z,4,REGULAR,rebound,defensive,[],200782,,,1610612755,105,89,2022-11-13T02:42:41Z,5820000,False,,,0,,P. Tucker REBOUND (Off:1 Def:5),[200782],1610612755.0,PHI,,,,Tucker,P. Tucker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,588.0,6.0,5.0,1.0,,,,
590,PT08M01.00S,2022-11-13T02:42:54.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.05059132720105,57.84313725490197,1610612755,105,89,2022-11-13T02:42:59Z,5830000,False,39.0,97.0,1,right,MISS T. Maxey 10' turnaround Shot,[1630178],1610612755.0,PHI,turnaround,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.5,Missed,,,,,,,,,,,,,,,,,,
591,PT07M58.00S,2022-11-13T02:42:56.5Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,105,89,2022-11-13T02:42:56Z,5840000,False,,,0,,C. Capela REBOUND (Off:5 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,590.0,11.0,6.0,5.0,,,,
592,PT07M51.00S,2022-11-13T02:43:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.652431011826544,53.67647058823529,1610612737,105,91,2022-11-13T02:43:10Z,5850000,False,-18.0,10.0,1,left,C. Capela alley-oop Layup (10 PTS) (D. Murray 6 AST),"[203991, 1627749]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,2.09,Made,10.0,,,,,,D. Murray,1627749.0,6.0,,,,,,,,,
594,PT07M51.00S,2022-11-13T02:43:13.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,105,91,2022-11-13T02:43:13Z,5870000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M39.00S,2022-11-13T02:46:12.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.19776609724047,48.77450980392157,1610612755,107,91,2022-11-13T02:46:17Z,5880000,False,-6.0,21.0,1,right,J. Embiid cutting Layup (37 PTS) (T. Maxey 8 AST),"[203954, 1630178]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.17,Made,37.0,,,,,,T. Maxey,1630178.0,8.0,,,,,,,,,
597,PT07M23.00S,2022-11-13T02:46:27.8Z,4,REGULAR,2pt,Jump Shot,[],1631100,9.149145860709593,79.90196078431373,1610612737,107,91,2022-11-13T02:46:32Z,5900000,False,-150.0,34.0,1,left,MISS A. Griffin 15' pullup Shot,[1631100],1610612737.0,ATL,pullup,,,Griffin,A. Griffin,,,,,Mid-Range,8-16 Left,15.32,Missed,,,,,,,,,,,,,,,,,,
598,PT07M20.00S,2022-11-13T02:46:30.8Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,107,91,2022-11-13T02:46:32Z,5910000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,597.0,2.0,2.0,0.0,,,,
599,PT07M09.00S,2022-11-13T02:46:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,89.43823915900131,45.588235294117645,1610612755,107,91,2022-11-13T02:46:46Z,5920000,False,-22.0,47.0,1,right,MISS T. Maxey driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,,,,
600,PT07M07.00S,2022-11-13T02:46:44.2Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,107,91,2022-11-13T02:46:46Z,5930000,False,,,0,,J. Collins REBOUND (Off:1 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,599.0,6.0,5.0,1.0,,,,
601,PT07M04.00S,2022-11-13T02:46:47.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631100,6.389618922470433,50.49019607843137,1610612737,107,93,2022-11-13T02:46:57Z,5940000,False,-2.0,8.0,1,left,A. Griffin running DUNK (5 PTS) (T. Young 9 AST),"[1631100, 1629027]",1610612737.0,ATL,running,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,0.8,Made,5.0,,,,,,T. Young,1629027.0,9.0,,,,,,,,,
603,PT07M04.00S,2022-11-13T02:46:51.1Z,4,REGULAR,foul,personal,['1freethrow'],203954,,,1610612737,107,93,2022-11-13T02:47:00Z,5960000,False,,,0,,J. Embiid shooting personal FOUL (4 PF) (Griffin 1 FT),"[203954, 1631100]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,204059.0,4.0,0.0,Griffin,1631100.0,,,,,,,,,,,,
605,PT07M04.00S,2022-11-13T02:47:14.4Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1631100,,,1610612737,107,94,2022-11-13T02:47:14Z,5980000,False,,,0,,A. Griffin Free Throw 1 of 1 (6 PTS),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
607,PT06M41.00S,2022-11-13T02:47:59.4Z,4,REGULAR,3pt,Jump Shot,[],203954,65.91655716162943,47.30392156862745,1610612755,107,94,2022-11-13T02:48:05Z,6000000,False,-13.0,268.0,1,right,MISS J. Embiid 26' turnaround 3PT,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.82,Missed,,,,,,,,,,,,,,,,,,
608,PT06M37.00S,2022-11-13T02:48:03.4Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,107,94,2022-11-13T02:48:05Z,6010000,False,,,0,,C. Capela REBOUND (Off:5 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,607.0,12.0,7.0,5.0,,,,
609,PT06M30.00S,2022-11-13T02:48:09.7Z,4,REGULAR,2pt,Jump Shot,[],1627749,21.369908015768726,54.166666666666664,1610612737,107,94,2022-11-13T02:53:00Z,6020000,False,-21.0,148.0,1,left,MISS D. Murray 14' floating Shot,[1627749],1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,14.99,Missed,,,,,,,,,,,,,,,,,,
610,PT06M27.00S,2022-11-13T02:48:12.7Z,4,REGULAR,rebound,offensive,[],1627749,,,1610612737,107,94,2022-11-13T02:58:44Z,6030000,False,,,0,,D. Murray REBOUND (Off:3 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,609.0,7.0,4.0,3.0,,,,
611,PT06M26.00S,2022-11-13T02:48:13.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,6.783837056504599,49.754901960784316,1610612737,107,96,2022-11-13T02:48:30Z,6040000,False,1.0,11.0,1,left,C. Capela Layup (12 PTS) (D. Murray 7 AST),"[203991, 1627749]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.14,Made,12.0,,,,,,D. Murray,1627749.0,7.0,,,,,,,,,
