actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
362,PT08M30.00S,2024-11-16T01:30:07.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,49,53,2024-11-16T01:30:11Z,3510000,False,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,361.0,6.0,5.0,1.0,,,,,,,,
363,PT08M20.00S,2024-11-16T01:30:16.4Z,3,REGULAR,3pt,Jump Shot,[],1642272,5.469776609724048,4.901960784313726,1610612755,49,56,2024-11-16T01:32:06Z,3520000,False,225.0,-1.0,1,left,J. McCain 3PT  (17 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Right Corner 3,24+ Right,,,,,,Made,17.0,22.55,,,,,,,,,,,,
364,PT08M20.00S,2024-11-16T01:30:25.7Z,3,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612755,49,56,2024-11-16T01:32:51Z,3530000,False,,,0,,F. Wagner personal FOUL (3 PF) (Embiid 1 FT),"[1630532, 203954]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,1155.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,
375,PT08M20.00S,2024-11-16T01:30:50.1Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,49,57,2024-11-16T01:31:56Z,3555000,False,,,0,,J. Embiid Free Throw 1 of 1 (17 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
367,PT08M00.00S,2024-11-16T01:31:14.6Z,3,REGULAR,3pt,Jump Shot,[],1641783,94.95729303547962,3.431372549019608,1610612753,49,57,2024-11-16T01:32:33Z,3560000,False,-233.0,-5.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.29,,,,,,,,,,,,
368,PT07M57.00S,2024-11-16T01:31:17.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,49,57,2024-11-16T01:31:17Z,3570000,False,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,,,,,367.0,7.0,6.0,1.0,,,,,,,,
369,PT07M56.00S,2024-11-16T01:31:20.9Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,49,57,2024-11-16T01:32:37Z,3580000,False,,,0,,J. Embiid lost ball TURNOVER (5 TO),"[203954, 1629048]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,5.0,Bitadze,1629048.0
370,PT07M56.00S,2024-11-16T01:31:20.9Z,3,REGULAR,steal,,[],1629048,,,1610612753,49,57,2024-11-16T01:31:24Z,3590000,False,,,0,,G. Bitadze STEAL (1 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
371,PT07M56.00S,2024-11-16T01:31:24.8Z,3,REGULAR,turnover,out-of-bounds,[],1629048,,,1610612753,49,57,2024-11-16T01:32:47Z,3600000,False,,,0,,G. Bitadze lost ball out-of-bounds TURNOVER (4 TO),[1629048],1610612753.0,ORL,lost ball,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,,,,,,,,,,,,,,,,,4.0,,
373,PT07M47.00S,2024-11-16T01:31:45.1Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612755,49,57,2024-11-16T01:31:57Z,3620000,False,,,0,,F. Wagner shooting personal FOUL (4 PF) (George 2 FT),"[1630532, 202331]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,202007.0,4.0,0.0,George,202331.0,,,,,,,,,,,,,,,
376,PT07M47.00S,2024-11-16T01:32:05.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202331,,,1610612755,49,58,2024-11-16T01:32:05Z,3640000,False,,,0,,P. George Free Throw 1 of 2 (7 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
377,PT07M47.00S,2024-11-16T01:32:26.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202331,,,1610612755,49,59,2024-11-16T01:32:26Z,3650000,False,,,0,,P. George Free Throw 2 of 2 (8 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
378,PT07M30.00S,2024-11-16T01:32:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,82.7365308804205,51.9607843137255,1610612753,51,59,2024-11-16T01:32:53Z,3660000,False,10.0,110.0,1,right,F. Wagner 11' driving floating Jump Shot (21 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,21.0,11.02,,,,,,,,,,,,
379,PT07M23.00S,2024-11-16T01:32:57.0Z,3,REGULAR,foul,offensive,[],1628997,,,1610612755,51,59,2024-11-16T01:33:16Z,3670000,False,,,0,,C. Martin off-the-ball offensive FOUL (3 PF),"[1628997, 1630591]",1610612755.0,PHI,off-the-ball,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,1155.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
381,PT07M23.00S,2024-11-16T01:32:57.0Z,3,REGULAR,turnover,offensive foul,[],1628997,,,1610612755,51,59,2024-11-16T01:32:57Z,3690000,False,,,0,,C. Martin offensive foul TURNOVER (1 TO),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,1155.0,,,,,,,,,,,,,,,,,1.0,,
382,PT07M18.00S,2024-11-16T01:33:27.6Z,3,REGULAR,foul,offensive,[],1629048,,,1610612753,51,59,2024-11-16T01:33:40Z,3700000,False,,,0,,G. Bitadze off-the-ball offensive FOUL (2 PF),"[1629048, 1628997]",1610612753.0,ORL,off-the-ball,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,1627963.0,2.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,
384,PT07M18.00S,2024-11-16T01:33:27.6Z,3,REGULAR,turnover,offensive foul,[],1629048,,,1610612753,51,59,2024-11-16T01:33:27Z,3720000,False,,,0,,G. Bitadze offensive foul TURNOVER (5 TO),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,1627963.0,,,,,,,,,,,,,,,,,5.0,,
385,PT06M53.00S,2024-11-16T01:34:08.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642272,12.171484888304862,95.09803921568627,1610612755,51,59,2024-11-16T01:34:14Z,3730000,False,-225.0,62.0,1,left,MISS J. McCain 3PT,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.38,,,,,,,,,,,,
386,PT06M51.00S,2024-11-16T01:34:10.6Z,3,REGULAR,rebound,defensive,[],1630591,,,1610612753,51,59,2024-11-16T01:34:14Z,3740000,False,,,0,,J. Suggs REBOUND (Off:2 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,,,,,385.0,5.0,3.0,2.0,,,,,,,,
387,PT06M46.00S,2024-11-16T01:34:15.3Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641783,92.9862023653088,44.36274509803921,1610612753,53,59,2024-11-16T01:35:12Z,3750000,False,-28.0,13.0,1,right,T. da Silva running DUNK (4 PTS) (J. Suggs 2 AST),"[1641783, 1630591]",1610612753.0,ORL,running,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.12,,,,,,,J. Suggs,1630591.0,2.0,,,
389,PT06M29.00S,2024-11-16T01:34:32.3Z,3,REGULAR,3pt,Jump Shot,[],203954,27.54599211563732,22.794117647058822,1610612755,53,59,2024-11-16T01:34:36Z,3770000,False,136.0,206.0,1,left,MISS J. Embiid 24' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.72,,,,,,,,,,,,
390,PT06M27.00S,2024-11-16T01:34:34.3Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,53,59,2024-11-16T01:34:36Z,3780000,False,,,0,,F. Wagner REBOUND (Off:1 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,389.0,7.0,6.0,1.0,,,,,,,,
391,PT06M17.00S,2024-11-16T01:34:44.9Z,3,REGULAR,turnover,lost ball,[],1630591,,,1610612753,53,59,2024-11-16T01:34:48Z,3790000,False,,,0,,J. Suggs lost ball TURNOVER (3 TO),"[1630591, 200768]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Lowry,200768.0
392,PT06M17.00S,2024-11-16T01:34:44.9Z,3,REGULAR,steal,,[],200768,,,1610612755,53,59,2024-11-16T01:34:46Z,3800000,False,,,0,,K. Lowry STEAL (3 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
393,PT06M08.00S,2024-11-16T01:34:54.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642272,20.97568988173456,90.19607843137256,1610612755,53,62,2024-11-16T01:34:58Z,3810000,False,-201.0,145.0,1,left,J. McCain 24' 3PT  (20 PTS) (P. George 4 AST),"[1642272, 202331]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Left Center,,,,,,Made,20.0,24.77,,,,,,,P. George,202331.0,4.0,,,
395,PT06M08.00S,2024-11-16T01:34:58.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,53,62,2024-11-16T01:34:58Z,3830000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M08.00S,2024-11-16T01:35:02.9Z,3,REGULAR,substitution,out,[],1629048,,,1610612753,53,62,2024-11-16T01:37:51Z,3840000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M08.00S,2024-11-16T01:35:02.9Z,3,REGULAR,substitution,out,[],200768,,,1610612753,53,62,2024-11-16T01:37:51Z,3850000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M08.00S,2024-11-16T01:35:02.9Z,3,REGULAR,substitution,out,[],203954,,,1610612753,53,62,2024-11-16T01:37:51Z,3860000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M08.00S,2024-11-16T01:35:02.9Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,53,62,2024-11-16T01:37:51Z,3870000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M08.00S,2024-11-16T01:35:02.9Z,3,REGULAR,substitution,in,[],1627824,,,1610612753,53,62,2024-11-16T01:37:51Z,3880000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M08.00S,2024-11-16T01:35:02.9Z,3,REGULAR,substitution,in,[],1626162,,,1610612753,53,62,2024-11-16T01:37:51Z,3890000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M53.00S,2024-11-16T01:38:12.9Z,3,REGULAR,3pt,Jump Shot,[],1630532,72.09264126149803,82.59803921568627,1610612753,56,62,2024-11-16T01:38:38Z,3900000,False,163.0,210.0,1,right,F. Wagner 26' 3PT step back (24 PTS) (M. Wagner 2 AST),"[1630532, 1629021]",1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,Made,24.0,26.57,,,,,,,M. Wagner,1629021.0,2.0,,,
404,PT05M37.00S,2024-11-16T01:38:28.4Z,3,REGULAR,turnover,lost ball,[],1628997,,,1610612755,56,62,2024-11-16T01:38:33Z,3920000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628997, 1641783]",1610612755.0,PHI,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,da Silva,1641783.0
405,PT05M37.00S,2024-11-16T01:38:28.4Z,3,REGULAR,steal,,[],1641783,,,1610612753,56,62,2024-11-16T01:38:31Z,3930000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
406,PT05M23.00S,2024-11-16T01:38:42.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,93.11760840998686,96.32352941176471,1610612753,56,62,2024-11-16T01:38:53Z,3940000,False,232.0,12.0,1,right,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.19,,,,,,,,,,,,
407,PT05M18.00S,2024-11-16T01:38:47.3Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,56,62,2024-11-16T01:38:53Z,3950000,False,,,0,,J. Suggs REBOUND (Off:3 Def:3),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,,,,,,406.0,6.0,3.0,3.0,,,,,,,,
408,PT05M18.00S,2024-11-16T01:38:50.0Z,3,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612753,56,62,2024-11-16T01:39:05Z,3960000,False,,,0,,C. Martin shooting personal FOUL (4 PF) (da Silva 2 FT),"[1628997, 1641783]",1610612755.0,PHI,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,202007.0,4.0,0.0,da Silva,1641783.0,,,,,,,,,,,,,,,
410,PT05M18.00S,2024-11-16T01:39:23.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641783,,,1610612753,57,62,2024-11-16T01:39:23Z,3980000,False,,,0,,T. da Silva Free Throw 1 of 2 (5 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
411,PT05M18.00S,2024-11-16T01:39:39.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641783,,,1610612753,58,62,2024-11-16T01:39:39Z,3990000,False,,,0,,T. da Silva Free Throw 2 of 2 (6 PTS),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
412,PT05M07.00S,2024-11-16T01:39:54.1Z,3,REGULAR,3pt,Jump Shot,[],202331,32.276609724047304,52.69607843137255,1610612755,58,65,2024-11-16T01:40:01Z,4000000,False,-13.0,251.0,1,left,P. George 25' 3PT pullup (11 PTS),[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,Made,11.0,25.13,,,,,,,,,,,,
414,PT05M03.00S,2024-11-16T01:40:13.1Z,3,REGULAR,substitution,out,[],1628997,,,1610612753,58,65,2024-11-16T01:40:17Z,4020000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M03.00S,2024-11-16T01:40:13.1Z,3,REGULAR,substitution,in,[],201569,,,1610612753,58,65,2024-11-16T01:40:17Z,4030000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M58.00S,2024-11-16T01:40:31.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,90.22667542706965,59.80392156862745,1610612753,60,65,2024-11-16T01:40:36Z,4040000,False,49.0,39.0,1,right,M. Wagner 6' driving finger roll Layup (5 PTS) (J. Suggs 3 AST),"[1629021, 1630591]",1610612753.0,ORL,driving finger roll,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,6.29,,,,,,,J. Suggs,1630591.0,3.0,,,
418,PT04M44.00S,2024-11-16T01:40:47.0Z,3,REGULAR,foul,personal,[],1630591,,,1610612755,60,65,2024-11-16T01:40:52Z,4060000,False,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 1642272]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,1155.0,1.0,0.0,McCain,1642272.0,,,,,,,,,,,,,,,
420,PT04M35.00S,2024-11-16T01:41:21.6Z,3,REGULAR,foul,personal,['2freethrow'],1641783,,,1610612755,60,65,2024-11-16T01:41:35Z,4080000,False,,,0,,T. da Silva shooting personal FOUL (1 PF) (McCain 2 FT),"[1641783, 1642272]",1610612753.0,ORL,shooting,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Left,202007.0,1.0,0.0,McCain,1642272.0,,,,,,,,,,,,,,,
422,PT04M35.00S,2024-11-16T01:41:50.1Z,3,REGULAR,freethrow,1 of 2,[],1642272,,,1610612755,60,66,2024-11-16T01:41:50Z,4100000,False,,,0,,J. McCain Free Throw 1 of 2 (21 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
423,PT04M35.00S,2024-11-16T01:42:05.4Z,3,REGULAR,freethrow,2 of 2,[],1642272,,,1610612755,60,67,2024-11-16T01:42:05Z,4110000,False,,,0,,J. McCain Free Throw 2 of 2 (22 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
424,PT04M22.00S,2024-11-16T01:42:19.3Z,3,REGULAR,3pt,Jump Shot,[],1630591,73.66951379763469,15.196078431372548,1610612753,60,67,2024-11-16T01:42:54Z,4120000,False,-174.0,195.0,1,right,MISS J. Suggs 26' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.13,,,,,,,,,,,,
425,PT04M19.00S,2024-11-16T01:42:22.3Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,60,67,2024-11-16T01:42:24Z,4130000,False,,,0,,P. George REBOUND (Off:1 Def:3),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,424.0,4.0,3.0,1.0,,,,,,,,
426,PT04M14.00S,2024-11-16T01:42:29.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612755,60,67,2024-11-16T01:42:41Z,4140000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF) (McCain 2 FT),"[203484, 1642272]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right,1155.0,1.0,0.0,McCain,1642272.0,,,,,,,,,,,,,,,
428,PT04M14.00S,2024-11-16T01:43:06.3Z,3,REGULAR,freethrow,1 of 2,[],1642272,,,1610612755,60,68,2024-11-16T01:43:06Z,4160000,False,,,0,,J. McCain Free Throw 1 of 2 (23 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
429,PT04M14.00S,2024-11-16T01:43:17.8Z,3,REGULAR,substitution,out,[],1630591,,,1610612755,60,68,2024-11-16T01:43:27Z,4170000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M14.00S,2024-11-16T01:43:17.8Z,3,REGULAR,substitution,out,[],1641783,,,1610612755,60,68,2024-11-16T01:43:27Z,4180000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M14.00S,2024-11-16T01:43:17.8Z,3,REGULAR,substitution,in,[],1641710,,,1610612755,60,68,2024-11-16T01:43:27Z,4190000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M14.00S,2024-11-16T01:43:17.8Z,3,REGULAR,substitution,in,[],1628371,,,1610612755,60,68,2024-11-16T01:43:27Z,4200000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M14.00S,2024-11-16T01:43:28.2Z,3,REGULAR,freethrow,2 of 2,[],1642272,,,1610612755,60,69,2024-11-16T01:43:28Z,4210000,False,,,0,,J. McCain Free Throw 2 of 2 (24 PTS),[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
434,PT04M01.00S,2024-11-16T01:43:46.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,87.20433639947439,41.911764705882355,1610612753,60,69,2024-11-16T01:44:03Z,4220000,False,-40.0,68.0,1,right,MISS F. Wagner 7' floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.89,,,,,,,,,,,,
435,PT04M01.00S,2024-11-16T01:43:46.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,60,69,2024-11-16T01:44:03Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,434.0,,,,,,,,,,,
437,PT03M55.00S,2024-11-16T01:44:15.0Z,3,REGULAR,foul,personal,[],1642272,,,1610612753,60,69,2024-11-16T01:44:35Z,4250000,False,,,0,,J. McCain personal FOUL (4 PF),"[1642272, 1630532]",1610612755.0,PHI,,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,4.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
439,PT03M38.00S,2024-11-16T01:44:57.5Z,3,REGULAR,foul,personal,['2freethrow'],201569,,,1610612753,60,69,2024-11-16T01:45:07Z,4270000,False,,,0,,E. Gordon shooting personal FOUL (1 PF) (Wagner 2 FT),"[201569, 1630532]",1610612755.0,PHI,shooting,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Right Center,1155.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
441,PT03M38.00S,2024-11-16T01:45:29.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,61,69,2024-11-16T01:45:29Z,4290000,False,,,0,,F. Wagner Free Throw 1 of 2 (25 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,,
442,PT03M38.00S,2024-11-16T01:45:38.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,61,69,2024-11-16T01:45:38Z,4300000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M38.00S,2024-11-16T01:48:06.2Z,3,REGULAR,substitution,out,[],1642272,,,1610612753,61,69,2024-11-16T01:48:19Z,4310000,False,,,0,,SUB out: J. McCain,[1642272],1610612755.0,PHI,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M38.00S,2024-11-16T01:48:06.2Z,3,REGULAR,substitution,in,[],1628997,,,1610612753,61,69,2024-11-16T01:48:19Z,4320000,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M38.00S,2024-11-16T01:48:37.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,62,69,2024-11-16T01:48:37Z,4330000,False,,,0,,F. Wagner Free Throw 2 of 2 (26 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
446,PT03M20.00S,2024-11-16T01:49:01.1Z,3,REGULAR,turnover,traveling,[],202331,,,1610612755,62,69,2024-11-16T01:49:08Z,4340000,False,,,0,,P. George traveling TURNOVER (3 TO),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,202007.0,,,,,,,,,,,,,,,,,3.0,,
447,PT03M01.00S,2024-11-16T01:49:31.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630532,80.89684625492772,28.676470588235293,1610612753,62,69,2024-11-16T01:49:43Z,4350000,False,-107.0,127.0,1,right,MISS F. Wagner 16' pullup Shot - blocked,"[1630532, 201569]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,16.59,,,,,Gordon,201569.0,,,,,,
448,PT03M01.00S,2024-11-16T01:49:31.7Z,3,REGULAR,block,,[],201569,,,1610612753,62,69,2024-11-16T01:49:34Z,4360000,False,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
449,PT02M58.00S,2024-11-16T01:49:34.7Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612755,62,69,2024-11-16T01:49:43Z,4370000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,16-24 Left Center,,,,,,,,,447.0,2.0,2.0,0.0,,,,,,,,
450,PT02M52.00S,2024-11-16T01:49:40.3Z,3,REGULAR,3pt,Jump Shot,[],201569,30.831143232588698,20.588235294117645,1610612755,62,69,2024-11-16T01:49:46Z,4380000,False,147.0,237.0,1,left,MISS E. Gordon 27' 3PT,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.92,,,,,,,,,,,,
451,PT02M48.00S,2024-11-16T01:49:44.3Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,62,69,2024-11-16T01:49:46Z,4390000,False,,,0,,J. Isaac REBOUND (Off:1 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,450.0,4.0,3.0,1.0,,,,,,,,
