actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
414,PT05M46.00S,2025-02-13T01:32:08.9Z,3,REGULAR,3pt,Jump Shot,[],1628970,29.878449408672807,19.607843137254903,1610612766,55,55,2025-02-13T01:32:53Z,4070000,False,152.0,228.0,1,left,MISS M. Bridges 27' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,,,,,,,,,,,,,,,,,
415,PT05M43.00S,2025-02-13T01:32:11.9Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,55,55,2025-02-13T01:32:53Z,4080000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,414.0,,4.0,3.0,1.0,,,,,,,,,
416,PT05M35.00S,2025-02-13T01:32:17.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630175,66.883623521682,65.32628676470588,1610612753,58,55,2025-02-13T01:33:17Z,4090000,False,77.0,259.0,1,right,C. Anthony 26' 3PT running (10 PTS) (P. Banchero 4 AST),"[1630175, 1631094]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,26.99,Made,10.0,P. Banchero,1631094.0,4.0,,,,,,,,,,,,,,
418,PT05M22.00S,2025-02-13T01:32:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641878,9.461235216819972,42.237285539215684,1610612766,58,57,2025-02-13T01:33:34Z,4110000,False,39.0,36.0,1,left,D. Baugh cutting Layup (7 PTS) (T. Salaün 1 AST),"[1641878, 1642275]",1610612766.0,CHA,cutting,,,Baugh,D. Baugh,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,7.0,T. Salaün,1642275.0,1.0,,,,,,,,,,,,,,
420,PT05M06.00S,2025-02-13T01:32:48.0Z,3,REGULAR,3pt,Jump Shot,[],1631094,79.23784494086728,7.084865196078425,1610612753,58,57,2025-02-13T01:33:44Z,4130000,False,-215.0,143.0,1,right,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
421,PT05M04.00S,2025-02-13T01:32:50.0Z,3,REGULAR,rebound,defensive,[],1641878,,,1610612766,58,57,2025-02-13T01:33:44Z,4140000,False,,,0,,D. Baugh REBOUND (Off:0 Def:1),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Left Center,,,,,,,420.0,,1.0,1.0,0.0,,,,,,,,,
422,PT04M43.00S,2025-02-13T01:33:11.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,28.827201051248352,86.02941176470588,1610612766,58,57,2025-02-13T01:34:05Z,4150000,False,-180.0,218.0,1,left,MISS M. Bridges 28' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,28.32,Missed,,,,,,,,,,,,,,,,,,
423,PT04M40.00S,2025-02-13T01:33:14.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,58,57,2025-02-13T01:34:05Z,4160000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,422.0,,,,,,,,,,,,,
425,PT04M40.00S,2025-02-13T01:33:19.6Z,3,REGULAR,substitution,out,[],1630532,,,1610612753,58,57,2025-02-13T01:33:22Z,4180000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M40.00S,2025-02-13T01:33:19.6Z,3,REGULAR,substitution,in,[],203914,,,1610612753,58,57,2025-02-13T01:33:22Z,4190000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M21.00S,2025-02-13T01:33:46.1Z,3,REGULAR,3pt,Jump Shot,[],1631094,71.92838370565046,17.15686274509804,1610612753,61,57,2025-02-13T01:34:18Z,4200000,False,-164.0,211.0,1,right,P. Banchero 26' 3PT pullup (18 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.77,Made,18.0,,,,,,,,,,,,,,,,,
428,PT04M19.00S,2025-02-13T01:33:53.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,61,57,2025-02-13T01:33:53Z,4210000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M19.00S,2025-02-13T01:34:16.1Z,3,REGULAR,substitution,out,[],1642275,,,1610612766,61,57,2025-02-13T01:36:44Z,4220000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M19.00S,2025-02-13T01:34:16.1Z,3,REGULAR,substitution,in,[],1631209,,,1610612766,61,57,2025-02-13T01:36:44Z,4230000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M01.00S,2025-02-13T01:37:12.2Z,3,REGULAR,foul,offensive,[],201959,,,1610612766,61,57,2025-02-13T01:37:34Z,4240000,False,,,0,,T. Gibson offensive FOUL (2 PF),"[201959, 1628976]",1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0
433,PT04M01.00S,2025-02-13T01:37:12.2Z,3,REGULAR,turnover,offensive foul,[],201959,,,1610612766,61,57,2025-02-13T01:37:34Z,4260000,False,,,0,,T. Gibson offensive foul TURNOVER (3 TO),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,3.0,,,,,,
434,PT03M43.00S,2025-02-13T01:37:42.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630175,74.29985216819973,88.70251225490196,1610612753,64,57,2025-02-13T01:38:19Z,4270000,False,194.0,189.0,1,right,C. Anthony 27' 3PT  (13 PTS) (P. Banchero 5 AST),"[1630175, 1631094]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,27.06,Made,13.0,P. Banchero,1631094.0,5.0,,,,,,,,,,,,,,
436,PT03M30.00S,2025-02-13T01:37:57.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631209,9.855453350854134,43.40533088235294,1610612766,64,59,2025-02-13T01:38:40Z,4290000,False,33.0,40.0,1,left,I. Wong driving Layup (2 PTS),[1631209],1610612766.0,CHA,driving,,,Wong,I. Wong,,,,,In The Paint (Non-RA),0-8 Center,5.19,Made,2.0,,,,,,,,,,,,,,,,,
437,PT03M11.00S,2025-02-13T01:38:16.9Z,3,REGULAR,3pt,Jump Shot,[],1641724,68.41327201051249,70.34313725490196,1610612753,64,59,2025-02-13T01:38:58Z,4300000,False,102.0,244.0,1,right,MISS J. Howard 26' step back 3PT,[1641724],1610612753.0,ORL,step back,,,Howard,J. Howard,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
438,PT03M09.00S,2025-02-13T01:38:18.9Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,64,59,2025-02-13T01:38:58Z,4310000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,437.0,,6.0,4.0,2.0,,,,,,,,,
439,PT03M05.00S,2025-02-13T01:38:22.6Z,3,REGULAR,foul,personal,['2freethrow'],201959,,,1610612753,64,59,2025-02-13T01:39:12Z,4320000,False,,,0,,T. Gibson shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[201959, 1628976]",1610612766.0,CHA,shooting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,3.0,0.0,Carter Jr.,1628976.0
441,PT03M05.00S,2025-02-13T01:39:00.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,65,59,2025-02-13T01:39:28Z,4340000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
442,PT03M05.00S,2025-02-13T01:39:05.6Z,3,REGULAR,substitution,out,[],1630175,,,1610612753,65,59,2025-02-13T01:39:08Z,4350000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M05.00S,2025-02-13T01:39:05.6Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,65,59,2025-02-13T01:39:08Z,4360000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M05.00S,2025-02-13T01:39:00.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,65,59,2025-02-13T01:39:28Z,4370000,False,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
445,PT03M04.00S,2025-02-13T01:39:01.3Z,3,REGULAR,rebound,defensive,[],201959,,,1610612766,65,59,2025-02-13T01:39:47Z,4380000,False,,,0,,T. Gibson REBOUND (Off:3 Def:7),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,444.0,,10.0,7.0,3.0,,,,,,,,,
446,PT02M51.00S,2025-02-13T01:39:40.7Z,3,REGULAR,2pt,Jump Shot,[],1628970,8.229303547963205,33.57843137254902,1610612766,65,59,2025-02-13T01:40:48Z,4390000,False,82.0,25.0,1,left,MISS M. Bridges 8' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,8.58,Missed,,,,,,,,,,,,,,,,,,
447,PT02M50.00S,2025-02-13T01:39:41.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,65,59,2025-02-13T01:40:48Z,4400000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Right,,,,,,,446.0,,7.0,5.0,2.0,,,,,,,,,
448,PT02M43.00S,2025-02-13T01:39:47.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641710,88.30486202365309,45.404411764705884,1610612753,67,59,2025-02-13T01:41:30Z,4410000,False,-23.0,57.0,1,right,A. Black 6' running Layup (9 PTS) (P. Banchero 6 AST),"[1641710, 1631094]",1610612753.0,ORL,running,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,6.18,Made,9.0,P. Banchero,1631094.0,6.0,,,,,,,,,,,,,,
449,PT02M27.00S,2025-02-13T01:40:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631209,10.249671484888296,41.888786764705884,1610612766,67,59,2025-02-13T01:41:51Z,4420000,False,41.0,44.0,1,left,MISS I. Wong driving Layup,[1631209],1610612766.0,CHA,driving,,,Wong,I. Wong,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,,
450,PT02M24.00S,2025-02-13T01:40:07.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,67,59,2025-02-13T01:42:13Z,4430000,False,,,0,,P. Banchero REBOUND (Off:2 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,449.0,,7.0,5.0,2.0,,,,,,,,,
451,PT02M13.00S,2025-02-13T01:40:18.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,95.13797634691196,55.75980392156863,1610612753,69,59,2025-02-13T01:42:24Z,4440000,False,29.0,-7.0,1,right,W. Carter Jr. reverse Layup (7 PTS) (J. Howard 4 AST),"[1628976, 1641724]",1610612753.0,ORL,reverse,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.96,Made,7.0,J. Howard,1641724.0,4.0,,,,,,,,,,,,,,
453,PT01M53.00S,2025-02-13T01:40:38.5Z,3,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612766,69,59,2025-02-13T01:42:35Z,4460000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Gibson 2 FT),"[1641710, 201959]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,,,,,,,,,1.0,0.0,Gibson,201959.0
456,PT01M53.00S,2025-02-13T01:41:12.1Z,3,REGULAR,freethrow,1 of 2,[],201959,,,1610612766,69,60,2025-02-13T01:41:12Z,4480000,False,,,0,,T. Gibson Free Throw 1 of 2 (5 PTS),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
457,PT01M53.00S,2025-02-13T01:41:18.7Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,69,60,2025-02-13T01:41:24Z,4490000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M53.00S,2025-02-13T01:41:18.7Z,3,REGULAR,substitution,in,[],1642275,,,1610612766,69,60,2025-02-13T01:41:24Z,4500000,False,,,0,,SUB in: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M53.00S,2025-02-13T01:41:50.5Z,3,REGULAR,freethrow,2 of 2,[],201959,,,1610612766,69,61,2025-02-13T01:41:50Z,4510000,False,,,0,,T. Gibson Free Throw 2 of 2 (6 PTS),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
460,PT01M43.00S,2025-02-13T01:42:06.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,87.64783180026281,54.208792892156865,1610612753,71,61,2025-02-13T01:43:04Z,4520000,False,21.0,64.0,1,right,P. Banchero 6' driving floating Jump Shot (20 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,20.0,,,,,,,,,,,,,,,,,
461,PT01M43.00S,2025-02-13T01:42:11.8Z,3,REGULAR,foul,personal,['1freethrow'],1642275,,,1610612753,71,61,2025-02-13T01:43:13Z,4530000,False,,,0,,T. Salaün shooting personal FOUL (1 PF) (Banchero 1 FT),"[1642275, 1631094]",1610612766.0,CHA,shooting,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,,,,,,,,,1.0,0.0,Banchero,1631094.0
463,PT01M43.00S,2025-02-13T01:42:30.4Z,3,REGULAR,substitution,out,[],1642275,,,1610612753,71,61,2025-02-13T01:42:37Z,4550000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M43.00S,2025-02-13T01:42:30.4Z,3,REGULAR,substitution,in,[],1630182,,,1610612753,71,61,2025-02-13T01:42:37Z,4560000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M43.00S,2025-02-13T01:42:55.8Z,3,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,72,61,2025-02-13T01:42:55Z,4570000,False,,,0,,P. Banchero Free Throw 1 of 1 (21 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
466,PT01M28.00S,2025-02-13T01:43:14.7Z,3,REGULAR,3pt,Jump Shot,[],1629610,7.046649145860711,95.83333333333334,1610612766,72,61,2025-02-13T01:43:38Z,4580000,False,-229.0,14.0,1,left,MISS D. Jeffries 3PT,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
467,PT01M25.00S,2025-02-13T01:43:17.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,72,61,2025-02-13T01:43:38Z,4590000,False,,,0,,P. Banchero REBOUND (Off:2 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,,466.0,,8.0,6.0,2.0,,,,,,,,,
468,PT01M04.00S,2025-02-13T01:43:39.7Z,3,REGULAR,3pt,Jump Shot,[],1641724,66.4237023653088,46.26991421568627,1610612753,72,61,2025-02-13T01:44:12Z,4600000,False,-19.0,263.0,1,right,MISS J. Howard 26' step back 3PT,[1641724],1610612753.0,ORL,step back,,,Howard,J. Howard,,,,,Above the Break 3,24+ Center,26.38,Missed,,,,,,,,,,,,,,,,,,
469,PT01M01.00S,2025-02-13T01:43:42.7Z,3,REGULAR,rebound,defensive,[],1629610,,,1610612766,72,61,2025-02-13T01:44:12Z,4610000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:2),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Center,,,,,,,468.0,,2.0,2.0,0.0,,,,,,,,,
470,PT00M45.10S,2025-02-13T01:43:56.0Z,3,REGULAR,2pt,Jump Shot,[],1630182,5.102250328515112,16.888786764705884,1610612766,72,63,2025-02-13T01:44:31Z,4620000,False,166.0,-5.0,1,left,J. Green 16' Jump Shot (14 PTS) (I. Wong 1 AST),"[1630182, 1631209]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,16.57,Made,14.0,I. Wong,1631209.0,1.0,,,,,,,,,,,,,,
472,PT00M36.00S,2025-02-13T01:44:08.6Z,3,REGULAR,3pt,Jump Shot,[],1631094,75.29566360052563,10.026041666666657,1610612753,75,63,2025-02-13T01:44:58Z,4640000,False,-200.0,180.0,1,right,P. Banchero 26' 3PT pullup (24 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.88,Made,24.0,,,,,,,,,,,,,,,,,
473,PT00M15.10S,2025-02-13T01:44:33.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631209,18.2161629434954,48.28431372549019,1610612766,75,65,2025-02-13T01:44:38Z,4650000,False,9.0,119.0,1,left,I. Wong 11' pullup Jump Shot (4 PTS),[1631209],1610612766.0,CHA,pullup,,,Wong,I. Wong,,,,,In The Paint (Non-RA),8-16 Center,11.9,Made,4.0,,,,,,,,,,,,,,,,,
474,PT00M03.40S,2025-02-13T01:44:51.9Z,3,REGULAR,2pt,Jump Shot,[],1628976,95.0065703022339,8.800551470588232,1610612753,77,65,2025-02-13T01:46:01Z,4660000,False,-206.0,-6.0,1,right,W. Carter Jr. 20' pullup Jump Shot (9 PTS) (A. Black 1 AST),"[1628976, 1641710]",1610612753.0,ORL,pullup,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Left,20.61,Made,9.0,A. Black,1641710.0,1.0,,,,,,,,,,,,,,
476,PT00M00.00S,2025-02-13T01:45:18.1Z,3,REGULAR,period,end,[],0,,,1610612766,77,65,2025-02-13T01:45:18Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612766,77,65,2025-02-13T01:47:52Z,4690000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,out,['startperiod'],1641724,,,1610612766,77,65,2025-02-13T01:47:52Z,4700000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,out,['startperiod'],203914,,,1610612766,77,65,2025-02-13T01:47:52Z,4710000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,out,['startperiod'],1631209,,,1610612766,77,65,2025-02-13T01:47:52Z,4720000,False,,,0,,SUB out: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,out,['startperiod'],201959,,,1610612766,77,65,2025-02-13T01:47:52Z,4730000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612766,77,65,2025-02-13T01:47:52Z,4740000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,in,['startperiod'],1631216,,,1610612766,77,65,2025-02-13T01:47:52Z,4750000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,in,['startperiod'],1641783,,,1610612766,77,65,2025-02-13T01:47:52Z,4760000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,in,['startperiod'],203901,,,1610612766,77,65,2025-02-13T01:47:52Z,4770000,False,,,0,,SUB in: E. Payton,[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-02-13T01:46:01.5Z,4,REGULAR,substitution,in,['startperiod'],1628970,,,1610612766,77,65,2025-02-13T01:47:52Z,4780000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-02-13T01:47:50.7Z,4,REGULAR,period,start,[],0,,,1610612766,77,65,2025-02-13T01:47:52Z,4790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M46.00S,2025-02-13T01:48:06.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,14.191852825229958,38.45741421568627,1610612766,77,65,2025-02-13T01:53:51Z,4800000,False,58.0,81.0,1,left,MISS M. Bridges 9' driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,9.94,Missed,,,,,,,,,,,,,,,,,,
489,PT11M45.00S,2025-02-13T01:48:07.8Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,77,65,2025-02-13T01:48:56Z,4810000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,488.0,,5.0,4.0,1.0,,,,,,,,,
491,PT11M30.00S,2025-02-13T01:48:34.7Z,4,REGULAR,3pt,Jump Shot,[],1631216,96.97766097240473,3.653492647058826,1610612753,80,65,2025-02-13T01:49:20Z,4830000,False,-232.0,-24.0,1,right,C. Houstan 3PT  (3 PTS) (T. da Silva 2 AST),"[1631216, 1641783]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,23.29,Made,3.0,T. da Silva,1641783.0,2.0,,,,,,,,,,,,,,
493,PT11M11.00S,2025-02-13T01:48:53.7Z,4,REGULAR,3pt,Jump Shot,[],1641878,23.390275952693827,9.290747549019613,1610612766,80,68,2025-02-13T01:49:39Z,4850000,False,204.0,167.0,1,left,D. Baugh 26' 3PT  (10 PTS) (E. Payton 4 AST),"[1641878, 203901]",1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Above the Break 3,24+ Right Center,26.35,Made,10.0,E. Payton,203901.0,4.0,,,,,,,,,,,,,,
495,PT10M53.00S,2025-02-13T01:49:13.2Z,4,REGULAR,3pt,Jump Shot,[],1631216,90.01314060446781,4.633884803921575,1610612753,80,68,2025-02-13T01:49:57Z,4870000,False,-227.0,41.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
496,PT10M49.00S,2025-02-13T01:49:17.2Z,4,REGULAR,rebound,defensive,[],1641878,,,1610612766,80,68,2025-02-13T01:49:57Z,4880000,False,,,0,,D. Baugh REBOUND (Off:0 Def:2),[1641878],1610612766.0,CHA,,,,Baugh,D. Baugh,,,,,Left Corner 3,24+ Left,,,,,,,495.0,,2.0,2.0,0.0,,,,,,,,,
497,PT10M46.00S,2025-02-13T01:49:20.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630182,10.906701708278575,41.76623774509803,1610612766,80,70,2025-02-13T01:50:12Z,4890000,False,41.0,50.0,1,left,J. Green 6' running DUNK (16 PTS) (D. Baugh 1 AST),"[1630182, 1641878]",1610612766.0,CHA,running,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.48,Made,16.0,D. Baugh,1641878.0,1.0,,,,,,,,,,,,,,
499,PT10M25.00S,2025-02-13T01:49:41.3Z,4,REGULAR,3pt,Jump Shot,[],1641783,92.50985545335085,96.30055147058823,1610612753,80,70,2025-02-13T01:50:32Z,4910000,False,232.0,18.0,1,right,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
500,PT10M23.00S,2025-02-13T01:49:43.3Z,4,REGULAR,rebound,defensive,[],203901,,,1610612766,80,70,2025-02-13T01:50:32Z,4920000,False,,,0,,E. Payton REBOUND (Off:1 Def:2),[203901],1610612766.0,CHA,,,,Payton,E. Payton,,,,,Right Corner 3,24+ Right,,,,,,,499.0,,3.0,2.0,1.0,,,,,,,,,
