actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
357,PT12M00.00S,2025-03-05T01:29:32.8Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612761,54,49,2025-03-05T01:30:14Z,3530000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-03-05T01:29:32.8Z,3,REGULAR,substitution,in,['startperiod'],202709,,,1610612761,54,49,2025-03-05T01:30:14Z,3540000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2025-03-05T01:30:18.5Z,3,REGULAR,period,start,[],0,,,1610612761,54,49,2025-03-05T01:30:18Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M44.00S,2025-03-05T01:30:33.7Z,3,REGULAR,2pt,Jump Shot,[],1630193,5.305519053876466,21.07843137254902,1610612761,54,49,2025-03-05T01:30:48Z,3560000,False,145.0,-3.0,1,left,MISS I. Quickley 14' step back Shot,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,14.46,Missed,,,,,,,,,,,,,,,,,,
361,PT11M41.00S,2025-03-05T01:30:36.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,54,49,2025-03-05T01:30:48Z,3570000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,,360.0,3.0,3.0,0.0,,,,,,,,,
362,PT11M34.00S,2025-03-05T01:30:43.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.42772667542707,47.549019607843135,1610612753,54,49,2025-03-05T01:32:09Z,3580000,False,-12.0,19.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
363,PT11M32.00S,2025-03-05T01:30:45.3Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,54,49,2025-03-05T01:30:53Z,3590000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,362.0,3.0,2.0,1.0,,,,,,,,,
364,PT11M28.00S,2025-03-05T01:30:51.4Z,3,REGULAR,foul,personal,['2freethrow'],202709,,,1610612761,54,49,2025-03-05T01:31:12Z,3600000,False,,,0,,C. Joseph shooting personal FOUL (2 PF) (Poeltl 2 FT),"[202709, 1627751]",1610612753.0,ORL,shooting,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627519.0,2.0,0.0,Poeltl,1627751.0,,
367,PT11M28.00S,2025-03-05T01:32:26.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627751,,,1610612761,54,50,2025-03-05T01:32:54Z,3630000,False,,,0,,J. Poeltl Free Throw 1 of 2 (7 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
368,PT11M28.00S,2025-03-05T01:32:26.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627751,,,1610612761,54,51,2025-03-05T01:32:54Z,3640000,False,,,0,,J. Poeltl Free Throw 2 of 2 (8 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
369,PT11M11.00S,2025-03-05T01:33:03.3Z,3,REGULAR,2pt,Jump Shot,[],1630532,89.6681997371879,66.42156862745098,1610612753,54,51,2025-03-05T01:33:09Z,3650000,False,82.0,45.0,1,right,MISS F. Wagner 9' driving floating bank Shot,[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,9.34,Missed,,,,,,,,,,,,,,,,,,
370,PT11M09.00S,2025-03-05T01:33:05.3Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,54,51,2025-03-05T01:33:09Z,3660000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,,369.0,4.0,3.0,1.0,,,,,,,,,
371,PT11M03.00S,2025-03-05T01:33:12.0Z,3,REGULAR,3pt,Jump Shot,[],1642266,33.03219448094612,59.80392156862745,1610612761,54,51,2025-03-05T01:34:01Z,3670000,False,-49.0,258.0,1,left,MISS J. Walter 26' pullup 3PT,[1642266],1610612761.0,TOR,pullup,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
372,PT11M02.00S,2025-03-05T01:33:13.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,54,51,2025-03-05T01:33:26Z,3680000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,371.0,,,,,,,,,,,,
374,PT10M46.00S,2025-03-05T01:33:34.8Z,3,REGULAR,3pt,Jump Shot,[],1630532,83.88633377135349,94.36274509803921,1610612753,54,51,2025-03-05T01:33:40Z,3700000,False,222.0,99.0,1,right,MISS F. Wagner 24' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,24.29,Missed,,,,,,,,,,,,,,,,,,
375,PT10M43.00S,2025-03-05T01:33:37.2Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,54,51,2025-03-05T01:33:37Z,3710000,False,,,0,,S. Barnes REBOUND (Off:3 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,374.0,7.0,4.0,3.0,,,,,,,,,
376,PT10M39.00S,2025-03-05T01:33:44.2Z,3,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612761,54,51,2025-03-05T01:33:52Z,3720000,False,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Walter 2 FT),"[1628976, 1642266]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627519.0,3.0,0.0,Walter,1642266.0,,
378,PT10M39.00S,2025-03-05T01:34:07.9Z,3,REGULAR,freethrow,1 of 2,[],1642266,,,1610612761,54,52,2025-03-05T01:34:07Z,3740000,False,,,0,,J. Walter Free Throw 1 of 2 (7 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
379,PT10M39.00S,2025-03-05T01:34:24.9Z,3,REGULAR,freethrow,2 of 2,[],1642266,,,1610612761,54,53,2025-03-05T01:34:24Z,3750000,False,,,0,,J. Walter Free Throw 2 of 2 (8 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
380,PT10M15.00S,2025-03-05T01:34:44.6Z,3,REGULAR,3pt,Jump Shot,[],202709,67.06636005256242,51.22549019607843,1610612753,54,53,2025-03-05T01:34:50Z,3760000,False,6.0,257.0,1,right,MISS C. Joseph 25' 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
381,PT10M13.00S,2025-03-05T01:34:46.6Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,54,53,2025-03-05T01:35:01Z,3770000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,380.0,4.0,2.0,2.0,,,,,,,,,
382,PT10M04.00S,2025-03-05T01:34:56.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631094,86.25164257555848,75.24509803921569,1610612753,54,53,2025-03-05T01:35:00Z,3780000,False,126.0,77.0,1,right,MISS P. Banchero 14' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,14.77,Missed,,,,,,,,,,,,,,,,,,
383,PT10M01.00S,2025-03-05T01:34:59.4Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,54,53,2025-03-05T01:35:00Z,3790000,False,,,0,,S. Barnes REBOUND (Off:3 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,382.0,8.0,5.0,3.0,,,,,,,,,
384,PT09M54.00S,2025-03-05T01:35:06.7Z,3,REGULAR,3pt,Jump Shot,[],1629628,28.695795006570307,78.67647058823529,1610612761,54,53,2025-03-05T01:35:12Z,3800000,False,-143.0,217.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
385,PT09M50.00S,2025-03-05T01:35:10.7Z,3,REGULAR,rebound,defensive,[],203484,,,1610612753,54,53,2025-03-05T01:35:12Z,3810000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,384.0,2.0,2.0,0.0,,,,,,,,,
386,PT09M40.00S,2025-03-05T01:35:19.9Z,3,REGULAR,3pt,Jump Shot,[],1628976,93.08475689881735,4.901960784313729,1610612753,54,53,2025-03-05T01:35:24Z,3820000,False,-225.0,13.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
387,PT09M37.00S,2025-03-05T01:35:22.9Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,54,53,2025-03-05T01:35:24Z,3830000,False,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,,,,,,,,386.0,4.0,4.0,0.0,,,,,,,,,
388,PT09M31.00S,2025-03-05T01:35:28.4Z,3,REGULAR,3pt,Jump Shot,[],1630193,33.295006570302235,48.28431372549019,1610612761,54,56,2025-03-05T01:36:34Z,3840000,False,9.0,260.0,1,left,I. Quickley 26' 3PT  (8 PTS) (R. Barrett 5 AST),"[1630193, 1629628]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,26.06,Made,8.0,R. Barrett,1629628.0,5.0,,,,,,,,,,,,,,
390,PT09M14.00S,2025-03-05T01:35:47.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,90.19382391590013,42.892156862745104,1610612753,56,56,2025-03-05T01:35:54Z,3860000,False,-36.0,40.0,1,right,F. Wagner driving floating Jump Shot (15 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,15.0,,,,,,,,,,,,,,,,,
391,PT09M14.00S,2025-03-05T01:35:50.7Z,3,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612753,56,56,2025-03-05T01:36:03Z,3870000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Wagner 1 FT),"[1627751, 1630532]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627519.0,4.0,0.0,Wagner,1630532.0,,
393,PT09M14.00S,2025-03-05T01:36:15.2Z,3,REGULAR,substitution,out,[],1627751,,,1610612753,56,56,2025-03-05T01:36:34Z,3890000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT09M14.00S,2025-03-05T01:36:15.2Z,3,REGULAR,substitution,in,[],1631115,,,1610612753,56,56,2025-03-05T01:36:34Z,3900000,False,,,0,,SUB in: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT09M14.00S,2025-03-05T01:36:36.3Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,57,56,2025-03-05T01:36:36Z,3910000,False,,,0,,F. Wagner Free Throw 1 of 1 (16 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
396,PT09M02.00S,2025-03-05T01:36:51.1Z,3,REGULAR,turnover,lost ball,[],1629628,,,1610612761,57,56,2025-03-05T01:36:56Z,3920000,False,,,0,,R. Barrett lost ball TURNOVER (2 TO),"[1629628, 202709]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,,,,2.0,,,,,Joseph,202709.0,,,,,,,
397,PT09M02.00S,2025-03-05T01:36:51.1Z,3,REGULAR,steal,,[],202709,,,1610612753,57,56,2025-03-05T01:36:53Z,3930000,False,,,0,,C. Joseph STEAL (1 STL),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
398,PT08M57.00S,2025-03-05T01:36:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,92.95335085413929,45.34313725490197,1610612753,59,56,2025-03-05T01:37:03Z,3940000,False,-23.0,14.0,1,right,K. Caldwell-Pope running Layup (11 PTS) (C. Joseph 4 AST),"[203484, 202709]",1610612753.0,ORL,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.7,Made,11.0,C. Joseph,202709.0,4.0,,,,,,,,,,,,,,
400,PT08M49.00S,2025-03-05T01:37:03.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642266,9.329829172141928,56.62913602941176,1610612761,59,56,2025-03-05T01:37:12Z,3960000,False,-33.0,35.0,1,left,MISS J. Walter driving Layup,[1642266],1610612761.0,TOR,driving,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,,,,,,,,,,,,,,
401,PT08M47.00S,2025-03-05T01:37:05.7Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,59,56,2025-03-05T01:37:12Z,3970000,False,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,400.0,3.0,3.0,0.0,,,,,,,,,
402,PT08M39.00S,2025-03-05T01:37:13.6Z,3,REGULAR,3pt,Jump Shot,[],202709,94.26741130091985,5.882352941176478,1610612753,62,56,2025-03-05T01:37:18Z,3980000,False,-221.0,1.0,1,right,C. Joseph 3PT  (8 PTS) (K. Caldwell-Pope 3 AST),"[202709, 203484]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,22.06,Made,8.0,K. Caldwell-Pope,203484.0,3.0,,,,,,,,,,,,,,
404,PT08M28.00S,2025-03-05T01:37:26.7Z,3,REGULAR,foul,personal,['2freethrow'],202709,,,1610612761,62,56,2025-03-05T01:37:44Z,4000000,False,,,0,,C. Joseph shooting personal FOUL (3 PF) (Barnes 2 FT),"[202709, 1630567]",1610612753.0,ORL,shooting,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627519.0,3.0,0.0,Barnes,1630567.0,,
406,PT08M28.00S,2025-03-05T01:37:53.0Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,62,57,2025-03-05T01:37:53Z,4020000,False,,,0,,S. Barnes Free Throw 1 of 2 (8 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
407,PT08M28.00S,2025-03-05T01:38:09.0Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,62,58,2025-03-05T01:38:09Z,4030000,False,,,0,,S. Barnes Free Throw 2 of 2 (9 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
408,PT08M16.00S,2025-03-05T01:38:24.0Z,3,REGULAR,turnover,out-of-bounds,[],202709,,,1610612753,62,58,2025-03-05T01:41:10Z,4040000,False,,,0,,C. Joseph bad pass out-of-bounds TURNOVER (1 TO),[202709],1610612753.0,ORL,bad pass,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,,,,,202037.0,,,,,,
409,PT08M08.00S,2025-03-05T01:38:37.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630193,7.358738501971089,40.908394607843135,1610612761,62,60,2025-03-05T01:38:43Z,4050000,False,45.0,17.0,1,left,I. Quickley driving Layup (10 PTS),[1630193],1610612761.0,TOR,driving,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,10.0,,,,,,,,,,,,,,,,,
410,PT07M59.00S,2025-03-05T01:38:45.6Z,3,REGULAR,3pt,Jump Shot,[],203484,75.87056504599212,14.705882352941174,1610612753,62,60,2025-03-05T01:38:50Z,4060000,False,-176.0,174.0,1,right,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,24.81,Missed,,,,,,,,,,,,,,,,,,
411,PT07M57.00S,2025-03-05T01:38:47.6Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,62,60,2025-03-05T01:38:50Z,4070000,False,,,0,,S. Barnes REBOUND (Off:3 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,410.0,9.0,6.0,3.0,,,,,,,,,
412,PT07M52.00S,2025-03-05T01:38:52.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629628,10.82457293035479,52.205882352941174,1610612761,62,60,2025-03-05T01:43:27Z,4080000,False,-11.0,49.0,1,left,MISS R. Barrett running Shot,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
413,PT07M50.00S,2025-03-05T01:38:54.7Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,62,60,2025-03-05T01:39:01Z,4090000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,412.0,5.0,3.0,2.0,,,,,,,,,
414,PT07M46.00S,2025-03-05T01:38:59.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630532,92.0335085413929,45.34313725490197,1610612753,62,60,2025-03-05T01:45:43Z,4100000,False,-23.0,22.0,1,right,MISS F. Wagner running Layup - blocked,"[1630532, 1631115]",1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,Robinson,1631115.0
415,PT07M46.00S,2025-03-05T01:38:59.8Z,3,REGULAR,block,,[],1631115,,,1610612753,62,60,2025-03-05T01:39:02Z,4110000,False,,,0,,O. Robinson BLOCK (1 BLK),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT07M46.00S,2025-03-05T01:38:59.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,62,60,2025-03-05T01:41:35Z,4120000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,414.0,,,,,,,,,,,,
418,PT07M46.00S,2025-03-05T01:39:16.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,62,60,2025-03-05T01:41:35Z,4140000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M46.00S,2025-03-05T01:41:35.5Z,3,REGULAR,substitution,out,[],1631115,,,1610612761,62,60,2025-03-05T01:41:55Z,4170000,False,,,0,,SUB out: O. Robinson,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M46.00S,2025-03-05T01:41:35.5Z,3,REGULAR,substitution,in,[],1627751,,,1610612761,62,60,2025-03-05T01:41:55Z,4180000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M32.00S,2025-03-05T01:42:21.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,5.568331143232584,48.529411764705884,1610612761,62,62,2025-03-05T01:42:26Z,4190000,False,7.0,0.0,1,left,J. Poeltl cutting DUNK (10 PTS) (S. Barnes 4 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.74,Made,10.0,S. Barnes,1630567.0,4.0,,,,,,,,,,,,,,
425,PT07M15.00S,2025-03-05T01:42:40.7Z,3,REGULAR,foul,personal,[],1629628,,,1610612753,62,62,2025-03-05T01:42:48Z,4210000,False,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 1630532]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Wagner,1630532.0,,
427,PT07M06.00S,2025-03-05T01:43:11.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203484,93.61038107752957,40.19607843137255,1610612753,62,62,2025-03-05T01:43:19Z,4230000,False,-49.0,8.0,1,right,MISS K. Caldwell-Pope driving Layup - blocked,"[203484, 1627751]",1610612753.0,ORL,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
428,PT07M06.00S,2025-03-05T01:43:11.9Z,3,REGULAR,block,,[],1627751,,,1610612753,62,62,2025-03-05T01:43:14Z,4240000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
429,PT07M03.00S,2025-03-05T01:43:14.9Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,62,62,2025-03-05T01:43:19Z,4250000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,427.0,5.0,4.0,1.0,,,,,,,,,
430,PT07M01.00S,2025-03-05T01:43:19.3Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,62,62,2025-03-05T01:43:30Z,4260000,False,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (3 TO),[1629628],1610612761.0,TOR,bad pass,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,3.0,,,,,,,202049.0,,,,,,
431,PT06M43.00S,2025-03-05T01:43:45.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,90.80157687253613,56.3265931372549,1610612753,62,62,2025-03-05T01:43:51Z,4270000,False,32.0,34.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 1630567]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,4.64,Missed,,,,,,,,,,,,,,,,,Barnes,1630567.0
432,PT06M43.00S,2025-03-05T01:43:45.6Z,3,REGULAR,block,,[],1630567,,,1610612753,62,62,2025-03-05T01:43:47Z,4280000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
433,PT06M40.00S,2025-03-05T01:43:48.6Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,62,62,2025-03-05T01:43:51Z,4290000,False,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,431.0,5.0,5.0,0.0,,,,,,,,,
434,PT06M37.00S,2025-03-05T01:43:51.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,11.350197109067011,51.470588235294116,1610612761,62,62,2025-03-05T01:43:59Z,4300000,False,-7.0,54.0,1,left,MISS R. Barrett running Layup,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
435,PT06M34.00S,2025-03-05T01:43:54.4Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,62,62,2025-03-05T01:43:54Z,4310000,False,,,0,,S. Barnes REBOUND (Off:4 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,434.0,10.0,6.0,4.0,,,,,,,,,
439,PT06M34.00S,2025-03-05T01:43:54.2Z,3,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612761,62,62,2025-03-05T01:48:30Z,4315000,False,,,0,,F. Wagner flagrant-type-1 personal FOUL (4 PF) (Barrett 2 FT),"[1630532, 1629628]",1610612753.0,ORL,flagrant-type-1,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202037.0,4.0,0.0,Barrett,1629628.0,,
441,PT06M34.00S,2025-03-05T01:47:57.0Z,3,REGULAR,substitution,out,[],202709,,,1610612761,62,62,2025-03-05T01:48:15Z,4350000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT06M34.00S,2025-03-05T01:47:57.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612761,62,62,2025-03-05T01:48:15Z,4360000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M34.00S,2025-03-05T01:47:57.0Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,62,62,2025-03-05T01:48:15Z,4370000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
