actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
256,PT06M00.00S,2025-03-24T23:55:07.1Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,44,41,2025-03-24T23:55:14Z,2520000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1629216]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Vincent,1629216.0
257,PT06M00.00S,2025-03-24T23:55:07.1Z,2,REGULAR,steal,,[],1629216,,,1610612747,44,41,2025-03-25T00:00:35Z,2530000,False,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
258,PT05M52.00S,2025-03-24T23:55:17.6Z,2,REGULAR,foul,personal,['2freethrow'],1641710,,,1610612747,44,41,2025-03-24T23:55:31Z,2540000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Hachimura 2 FT),"[1641710, 1629060]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Right,1627962.0,,,,,,,,,,,,1.0,0.0,Hachimura,1629060.0,,,,
260,PT05M52.00S,2025-03-24T23:55:44.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629060,,,1610612747,44,42,2025-03-24T23:56:06Z,2560000,False,,,0,,R. Hachimura Free Throw 1 of 2 (3 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
261,PT05M52.00S,2025-03-24T23:55:44.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629060,,,1610612747,44,42,2025-03-24T23:56:06Z,2570000,False,,,0,,MISS R. Hachimura Free Throw 2 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
262,PT05M48.00S,2025-03-24T23:55:48.5Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,44,42,2025-03-24T23:56:06Z,2580000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,261.0,2.0,2.0,0.0,,,,,,,,,,,,
263,PT05M33.00S,2025-03-24T23:56:18.0Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,44,42,2025-03-24T23:58:29Z,2590000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1627827]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0
264,PT05M33.00S,2025-03-24T23:56:18.0Z,2,REGULAR,steal,,[],1627827,,,1610612747,44,42,2025-03-24T23:58:29Z,2600000,False,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT05M32.00S,2025-03-24T23:56:23.9Z,2,REGULAR,substitution,out,[],1641710,,,1610612747,44,42,2025-03-24T23:56:33Z,2620000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M32.00S,2025-03-24T23:56:23.9Z,2,REGULAR,substitution,in,[],202709,,,1610612747,44,42,2025-03-24T23:56:33Z,2630000,False,,,0,,SUB in: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M22.00S,2025-03-24T23:57:00.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,89.56964520367937,62.254901960784316,1610612747,44,44,2025-03-24T23:58:22Z,2640000,False,61.0,46.0,1,right,L. Dončić 7' driving floating bank Jump Shot (15 PTS),[1629029],1610612747.0,LAL,driving floating bank,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,7.63,Made,,,,,15.0,,,,,,,,,,,
269,PT05M22.00S,2025-03-24T23:57:04.9Z,2,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612747,44,44,2025-03-24T23:57:12Z,2650000,False,,,0,,W. Carter Jr. shooting personal FOUL (2 PF) (Dončić 1 FT),"[1628976, 1629029]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,2.0,0.0,Dončić,1629029.0,,,,
271,PT05M22.00S,2025-03-24T23:57:34.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629029,,,1610612747,44,45,2025-03-24T23:57:34Z,2670000,False,,,0,,L. Dončić Free Throw 1 of 1 (16 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
272,PT05M02.00S,2025-03-24T23:57:57.1Z,2,REGULAR,turnover,bad pass,[],1631094,,,1610612753,44,45,2025-03-24T23:58:01Z,2680000,False,,,0,,P. Banchero bad pass TURNOVER (3 TO),"[1631094, 1627827]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,,3.0,,,,,,,,,,,,,,,,,Finney-Smith,1627827.0
273,PT05M02.00S,2025-03-24T23:57:57.1Z,2,REGULAR,steal,,[],1627827,,,1610612747,44,45,2025-03-24T23:57:58Z,2690000,False,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
274,PT04M54.00S,2025-03-24T23:58:04.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,66.17936925098554,41.42156862745098,1610612747,44,48,2025-03-24T23:59:39Z,2700000,False,-43.0,265.0,1,right,D. Finney-Smith 26' 3PT pullup (6 PTS) (L. Dončić 1 AST),"[1627827, 1629029]",1610612747.0,LAL,pullup,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,26.88,Made,,,,,6.0,L. Dončić,1629029.0,1.0,,,,,,,,
276,PT04M53.00S,2025-03-24T23:58:12.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,44,48,2025-03-24T23:58:12Z,2720000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M53.00S,2025-03-24T23:59:52.6Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,44,48,2025-03-25T00:00:59Z,2730000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M53.00S,2025-03-24T23:59:52.6Z,2,REGULAR,substitution,in,[],1631216,,,1610612753,44,48,2025-03-25T00:00:59Z,2740000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M33.00S,2025-03-25T00:01:26.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,5.338370565045992,94.6078431372549,1610612753,44,48,2025-03-25T00:01:30Z,2750000,False,-223.0,-2.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,22.3,Missed,,,,,,,,,,,,,,,,
280,PT04M30.00S,2025-03-25T00:01:29.0Z,2,REGULAR,rebound,offensive,[],202709,,,1610612753,44,48,2025-03-25T00:01:30Z,2760000,False,,,0,,C. Joseph REBOUND (Off:1 Def:1),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,,,,,279.0,2.0,1.0,1.0,,,,,,,,,,,,
281,PT04M26.00S,2025-03-25T00:01:33.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,8.229303547963205,51.470588235294116,1610612753,44,48,2025-03-25T00:01:38Z,2770000,False,-7.0,25.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,2.6,Missed,,,,,,,,,,,,,,,,
282,PT04M23.00S,2025-03-25T00:01:36.3Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,44,48,2025-03-25T00:01:36Z,2780000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,281.0,3.0,2.0,1.0,,,,,,,,,,,,
283,PT04M07.00S,2025-03-25T00:01:52.1Z,2,REGULAR,2pt,Jump Shot,[],1629216,78.66294349540078,36.76470588235294,1610612747,44,50,2025-03-25T00:01:56Z,2790000,False,-66.0,148.0,1,right,G. Vincent 16' pullup Jump Shot (2 PTS) (L. Dončić 2 AST),"[1629216, 1629029]",1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,16.22,Made,,,,,2.0,L. Dončić,1629029.0,2.0,,,,,,,,
287,PT03M50.00S,2025-03-25T00:02:27.8Z,2,REGULAR,3pt,Jump Shot,[],203484,25.312089356110377,85.29411764705883,1610612753,47,50,2025-03-25T00:04:26Z,2830000,False,-176.0,185.0,1,left,K. Caldwell-Pope 25' 3PT  (6 PTS) (C. Joseph 3 AST),"[203484, 202709]",1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,25.6,Made,,,,,6.0,C. Joseph,202709.0,3.0,,,,,,,,
289,PT03M25.00S,2025-03-25T00:02:35.5Z,2,REGULAR,3pt,Jump Shot,[],1629060,65.65374507227332,66.91176470588235,1610612747,47,50,2025-03-25T00:02:45Z,2850000,False,85.0,270.0,1,right,MISS R. Hachimura 28' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,28.33,Missed,,,,,,,,,,,,,,,,
290,PT03M25.00S,2025-03-25T00:02:38.0Z,2,REGULAR,rebound,offensive,[],1630692,,,1610612747,47,50,2025-03-25T00:02:38Z,2860000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,289.0,1.0,0.0,1.0,,,,,,,,,,,,
291,PT03M25.00S,2025-03-25T00:02:39.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612747,47,50,2025-03-25T00:02:51Z,2870000,False,,,0,,C. Joseph shooting personal FOUL (2 PF) (Goodwin 2 FT),"[202709, 1630692]",1610612753.0,ORL,shooting,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,2.0,0.0,Goodwin,1630692.0,,,,
293,PT03M25.00S,2025-03-25T00:03:14.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630692,,,1610612747,47,51,2025-03-25T00:03:38Z,2890000,False,,,0,,J. Goodwin Free Throw 1 of 2 (1 PTS),[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
294,PT03M25.00S,2025-03-25T00:03:20.8Z,2,REGULAR,substitution,out,[],1629060,,,1610612747,47,51,2025-03-25T00:03:34Z,2900000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M25.00S,2025-03-25T00:03:20.8Z,2,REGULAR,substitution,in,[],2544,,,1610612747,47,51,2025-03-25T00:03:34Z,2910000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M25.00S,2025-03-25T00:03:14.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630692,,,1610612747,47,51,2025-03-25T00:03:38Z,2920000,False,,,0,,MISS J. Goodwin Free Throw 2 of 2,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
297,PT03M22.00S,2025-03-25T00:03:17.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,47,51,2025-03-25T00:03:38Z,2930000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,296.0,3.0,3.0,0.0,,,,,,,,,,,,
298,PT03M02.00S,2025-03-25T00:03:55.9Z,2,REGULAR,2pt,Jump Shot,[],1631094,22.28975032851511,73.2843137254902,1610612753,49,51,2025-03-25T00:03:59Z,2940000,False,-116.0,157.0,1,left,P. Banchero 19' pullup Jump Shot (16 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,19.54,Made,,,,,16.0,,,,,,,,,,,
299,PT02M51.00S,2025-03-25T00:04:07.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,66.96780551905388,65.44117647058823,1610612747,49,51,2025-03-25T00:05:29Z,2950000,False,77.0,258.0,1,right,MISS L. Dončić 26' pullup 3PT,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,26.93,Missed,,,,,,,,,,,,,,,,
300,PT02M49.00S,2025-03-25T00:04:09.4Z,2,REGULAR,rebound,offensive,[],1627827,,,1610612747,49,51,2025-03-25T00:04:09Z,2960000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:0),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,299.0,2.0,0.0,2.0,,,,,,,,,,,,
301,PT02M39.00S,2025-03-25T00:04:20.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,82.34231274638634,94.85294117647058,1610612747,49,54,2025-03-25T00:04:25Z,2970000,False,224.0,113.0,1,right,L. Dončić 25' 3PT  (19 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,25.14,Made,,,,,19.0,,,,,,,,,,,
302,PT02M23.00S,2025-03-25T00:04:35.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,16.90210249671485,50.245098039215684,1610612753,49,54,2025-03-25T00:06:50Z,2980000,False,-1.0,106.0,1,left,MISS P. Banchero 10' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,10.64,Missed,,,,,,,,,,,,,,,,
303,PT02M18.00S,2025-03-25T00:04:39.4Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612747,49,54,2025-03-25T00:04:39Z,2990000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,302.0,3.0,1.0,2.0,,,,,,,,,,,,
304,PT02M07.00S,2025-03-25T00:04:51.4Z,2,REGULAR,3pt,Jump Shot,[],1627827,66.44218134034165,42.15686274509804,1610612747,49,54,2025-03-25T00:04:58Z,3000000,False,-39.0,263.0,1,right,MISS D. Finney-Smith 26' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,26.58,Missed,,,,,,,,,,,,,,,,
305,PT02M04.00S,2025-03-25T00:04:54.4Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,49,54,2025-03-25T00:04:58Z,3010000,False,,,0,,L. James REBOUND (Off:2 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,304.0,5.0,3.0,2.0,,,,,,,,,,,,
306,PT02M04.00S,2025-03-25T00:04:57.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612747,49,54,2025-03-25T00:05:12Z,3020000,False,,,0,,C. Joseph personal FOUL (3 PF) (James 2 FT),"[202709, 2544]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Left,101283.0,,,,,,,,,,,,3.0,0.0,James,2544.0,,,,
308,PT02M04.00S,2025-03-25T00:05:31.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],2544,,,1610612747,49,55,2025-03-25T00:05:31Z,3040000,False,,,0,,L. James Free Throw 1 of 2 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
309,PT02M04.00S,2025-03-25T00:05:32.0Z,2,REGULAR,substitution,out,[],202709,,,1610612747,49,55,2025-03-25T00:05:43Z,3050000,False,,,0,,SUB out: C. Joseph,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M04.00S,2025-03-25T00:05:32.0Z,2,REGULAR,substitution,out,[],1627827,,,1610612747,49,55,2025-03-25T00:05:43Z,3060000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M04.00S,2025-03-25T00:05:32.0Z,2,REGULAR,substitution,in,[],1630532,,,1610612747,49,55,2025-03-25T00:05:43Z,3070000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M04.00S,2025-03-25T00:05:32.0Z,2,REGULAR,substitution,in,[],1629637,,,1610612747,49,55,2025-03-25T00:05:43Z,3080000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M04.00S,2025-03-25T00:06:00.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],2544,,,1610612747,49,56,2025-03-25T00:06:00Z,3090000,False,,,0,,L. James Free Throw 2 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
314,PT01M45.00S,2025-03-25T00:06:23.9Z,2,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612753,49,56,2025-03-25T00:06:37Z,3100000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1629637, 1628976]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,101283.0,,,,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0,,,,
316,PT01M45.00S,2025-03-25T00:06:55.7Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,50,56,2025-03-25T00:06:55Z,3120000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (3 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
317,PT01M45.00S,2025-03-25T00:07:04.5Z,2,REGULAR,substitution,out,[],1630692,,,1610612753,50,56,2025-03-25T00:07:09Z,3130000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612747.0,LAL,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M45.00S,2025-03-25T00:07:04.5Z,2,REGULAR,substitution,in,[],1630559,,,1610612753,50,56,2025-03-25T00:07:09Z,3140000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M45.00S,2025-03-25T00:07:29.6Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,51,56,2025-03-25T00:07:29Z,3150000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (4 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
320,PT01M33.00S,2025-03-25T00:07:45.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631216,,,1610612747,51,56,2025-03-25T00:07:55Z,3160000,False,,,0,,C. Houstan shooting personal FOUL (2 PF) (Dončić 2 FT),"[1631216, 1629029]",1610612753.0,ORL,shooting,,,Houstan,C. Houstan,,,,,Mid-Range,16-24 Left Center,1627962.0,,,,,,,,,,,,2.0,0.0,Dončić,1629029.0,,,,
322,PT01M33.00S,2025-03-25T00:08:19.2Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,51,57,2025-03-25T00:08:19Z,3180000,False,,,0,,L. Dončić Free Throw 1 of 2 (20 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,
323,PT01M33.00S,2025-03-25T00:08:24.9Z,2,REGULAR,substitution,out,[],1631216,,,1610612747,51,57,2025-03-25T00:08:29Z,3190000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT01M33.00S,2025-03-25T00:08:24.9Z,2,REGULAR,substitution,in,[],1641710,,,1610612747,51,57,2025-03-25T00:08:29Z,3200000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M33.00S,2025-03-25T00:08:47.3Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,51,58,2025-03-25T00:08:47Z,3210000,False,,,0,,L. Dončić Free Throw 2 of 2 (21 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,Made,,,,,21.0,,,,,,,,,,,
326,PT01M20.00S,2025-03-25T00:09:03.4Z,2,REGULAR,3pt,Jump Shot,[],1630532,36.21879106438896,58.57843137254902,1610612753,51,58,2025-03-25T00:09:07Z,3220000,False,-43.0,288.0,1,left,MISS F. Wagner 29' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,29.12,Missed,,,,,,,,,,,,,,,,
327,PT01M18.00S,2025-03-25T00:09:05.4Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,51,58,2025-03-25T00:09:07Z,3230000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,326.0,3.0,3.0,0.0,,,,,,,,,,,,
328,PT01M15.00S,2025-03-25T00:09:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,90.48948751642575,50.73529411764706,1610612747,51,60,2025-03-25T00:09:15Z,3240000,False,4.0,37.0,1,right,L. James running Layup (14 PTS) (L. Dončić 3 AST),"[2544, 1629029]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,3.71,Made,,,,,14.0,L. Dončić,1629029.0,3.0,,,,,,,,
330,PT00M58.00S,2025-03-25T00:09:27.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,9.543363994743759,51.9607843137255,1610612753,53,60,2025-03-25T00:09:33Z,3260000,False,-10.0,37.0,1,left,F. Wagner cutting Layup (11 PTS) (A. Black 4 AST),"[1630532, 1641710]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,3.85,Made,,,,,11.0,A. Black,1641710.0,4.0,,,,,,,,
332,PT00M58.00S,2025-03-25T00:09:31.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629637,,,1610612753,53,60,2025-03-25T00:09:41Z,3280000,False,,,0,,J. Hayes shooting personal FOUL (3 PF) (Wagner 1 FT),"[1629637, 1630532]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,3.0,0.0,Wagner,1630532.0,,,,
334,PT00M58.00S,2025-03-25T00:09:53.2Z,2,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,54,60,2025-03-25T00:09:53Z,3300000,False,,,0,,F. Wagner Free Throw 1 of 1 (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
336,PT00M38.40S,2025-03-25T00:10:44.9Z,2,REGULAR,3pt,Jump Shot,[],2544,67.88764783180025,35.294117647058826,1610612747,54,60,2025-03-25T00:10:49Z,3320000,False,-74.0,249.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,26.0,Missed,,,,,,,,,,,,,,,,
337,PT00M35.90S,2025-03-25T00:10:47.3Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,54,60,2025-03-25T00:10:47Z,3330000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,336.0,2.0,2.0,0.0,,,,,,,,,,,,
338,PT00M31.90S,2025-03-25T00:10:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641710,8.492115637319317,54.166666666666664,1610612753,56,60,2025-03-25T00:10:57Z,3340000,False,-21.0,27.0,1,left,A. Black running Layup (8 PTS),[1641710],1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,3.43,Made,,,,,8.0,,,,,,,,,,,
339,PT00M10.10S,2025-03-25T00:11:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,91.27792378449409,50.245098039215684,1610612747,56,60,2025-03-25T00:11:21Z,3350000,False,1.0,29.0,1,right,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,2.95,Missed,,,,,,,,,,,,,,,,
340,PT00M07.90S,2025-03-25T00:11:18.8Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,56,60,2025-03-25T00:11:21Z,3360000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,339.0,4.0,4.0,0.0,,,,,,,,,,,,
341,PT00M04.60S,2025-03-25T00:11:23.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629216,,,1610612753,56,60,2025-03-25T00:11:38Z,3370000,False,,,0,,G. Vincent shooting personal FOUL (2 PF) (Banchero 2 FT),"[1629216, 1631094]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,,,2.0,0.0,Banchero,1631094.0,,,,
