actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
528,PT00M28.00S,2025-01-20T00:51:05.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627750,31.488173455978973,67.15686274509804,1610612743,77,91,2025-01-20T00:51:16Z,5050000,False,-86.0,243.0,1,left,J. Murray 25' 3PT  (14 PTS) (N. Jokić 10 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.82,Made,14.0,,,,,N. Jokić,203999.0,10.0,,,,,,,,,,
530,PT00M14.50S,2025-01-20T00:51:25.0Z,3,REGULAR,3pt,Jump Shot,[],1628371,89.63945466491458,96.83670343137256,1610612753,77,91,2025-01-20T00:51:30Z,5070000,False,234.0,45.0,1,right,MISS J. Isaac 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
531,PT00M11.60S,2025-01-20T00:51:27.9Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,77,91,2025-01-20T00:51:27Z,5080000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,530.0,2.0,2.0,0.0,,,,,,,,,,,,,
532,PT00M02.50S,2025-01-20T00:51:37.0Z,3,REGULAR,2pt,Jump Shot,[],1627750,25.706307490144546,41.911764705882355,1610612743,77,93,2025-01-20T00:51:43Z,5090000,False,40.0,189.0,1,left,J. Murray 19' pullup Jump Shot (16 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,19.34,Made,16.0,,,,,,,,,,,,,,,,,
533,PT00M00.00S,2025-01-20T00:51:49.6Z,3,REGULAR,3pt,Jump Shot,[],1630243,42.2634691195795,57.107843137254896,1610612753,77,93,2025-01-20T00:52:02Z,5100000,False,36.0,490.0,1,right,MISS T. Queen 49' running 3PT - blocked,"[1630243, 203999]",1610612753.0,ORL,running,,,Queen,T. Queen,,,,,Above the Break 3,24+ Center,49.15,Missed,,,,,,,,,Jokić,203999.0,,,,,,,,
534,PT00M00.00S,2025-01-20T00:51:49.6Z,3,REGULAR,block,,[],203999,,,1610612753,77,93,2025-01-20T00:51:55Z,5110000,False,,,0,,N. Jokić BLOCK (3 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
535,PT00M00.00S,2025-01-20T00:51:49.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,77,93,2025-01-20T00:52:02Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,533.0,,,,,,,,,,,,,,,,
536,PT00M00.00S,2025-01-20T00:52:04.2Z,3,REGULAR,period,end,[],0,,,1610612753,77,93,2025-01-20T00:52:04Z,5130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,77,93,2025-01-20T00:54:26Z,5140000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,out,['startperiod'],1631216,,,1610612753,77,93,2025-01-20T00:54:26Z,5150000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,77,93,2025-01-20T00:54:26Z,5160000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,out,['startperiod'],1630243,,,1610612753,77,93,2025-01-20T00:54:26Z,5170000,False,,,0,,SUB out: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612753,77,93,2025-01-20T00:54:26Z,5180000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,in,['startperiod'],203484,,,1610612753,77,93,2025-01-20T00:54:26Z,5190000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,in,['startperiod'],1641783,,,1610612753,77,93,2025-01-20T00:54:26Z,5200000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,in,['startperiod'],1630175,,,1610612753,77,93,2025-01-20T00:54:26Z,5210000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,77,93,2025-01-20T00:54:26Z,5220000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2025-01-20T00:52:38.2Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612753,77,93,2025-01-20T00:54:26Z,5230000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-01-20T00:54:34.8Z,4,REGULAR,period,start,[],0,,,1610612753,77,93,2025-01-20T00:54:34Z,5240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M40.00S,2025-01-20T00:55:09.2Z,4,REGULAR,turnover,bad pass,[],1641710,,,1610612753,77,93,2025-01-20T00:55:14Z,5260000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 1631124]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Strawther,1631124.0,,,,,
550,PT11M40.00S,2025-01-20T00:55:09.2Z,4,REGULAR,steal,,[],1631124,,,1610612743,77,93,2025-01-20T00:55:12Z,5270000,False,,,0,,J. Strawther STEAL (1 STL),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
551,PT11M21.00S,2025-01-20T00:55:27.8Z,4,REGULAR,turnover,lost ball,[],203932,,,1610612743,77,93,2025-01-20T00:55:32Z,5280000,False,,,0,,A. Gordon lost ball TURNOVER (4 TO),"[203932, 1641710]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,4.0,Black,1641710.0,,,,,
552,PT11M21.00S,2025-01-20T00:55:27.8Z,4,REGULAR,steal,,[],1641710,,,1610612753,77,93,2025-01-20T00:55:30Z,5290000,False,,,0,,A. Black STEAL (2 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
553,PT11M04.00S,2025-01-20T00:55:46.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,92.85479632063075,54.65686274509803,1610612753,77,93,2025-01-20T01:00:09Z,5300000,False,23.0,15.0,1,right,MISS C. Anthony driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
554,PT11M01.00S,2025-01-20T00:55:49.2Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,77,93,2025-01-20T00:55:51Z,5310000,False,,,0,,D. Jordan REBOUND (Off:1 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,553.0,5.0,4.0,1.0,,,,,,,,,,,,,
555,PT10M52.00S,2025-01-20T00:55:57.2Z,4,REGULAR,2pt,Jump Shot,[],1627750,22.07621550591327,31.073835784313726,1610612743,77,95,2025-01-20T00:56:06Z,5320000,False,95.0,155.0,1,left,J. Murray 18' step back Jump Shot (18 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,18.16,Made,18.0,,,,,,,,,,,,,,,,,
556,PT10M35.00S,2025-01-20T00:56:13.8Z,4,REGULAR,3pt,Jump Shot,[],1628976,66.5735873850197,37.99019607843137,1610612753,77,95,2025-01-20T00:56:19Z,5330000,False,-60.0,262.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,26.85,Missed,,,,,,,,,,,,,,,,,,
557,PT10M32.00S,2025-01-20T00:56:16.8Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,77,95,2025-01-20T00:56:19Z,5340000,False,,,0,,C. Braun REBOUND (Off:4 Def:5),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,556.0,9.0,5.0,4.0,,,,,,,,,,,,,
558,PT10M14.00S,2025-01-20T00:56:35.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,7.178055190538765,58.57843137254902,1610612743,77,97,2025-01-20T01:04:29Z,5350000,False,-43.0,15.0,1,left,A. Gordon driving floating bank Jump Shot (4 PTS),[203932],1610612743.0,DEN,driving floating bank,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,4.0,,,,,,,,,,,,,,,,,
560,PT09M55.00S,2025-01-20T00:56:53.9Z,4,REGULAR,3pt,Jump Shot,[],1630175,69.59592641261499,75.49019607843137,1610612753,80,97,2025-01-20T00:56:59Z,5370000,False,127.0,233.0,1,right,C. Anthony 26' 3PT  (9 PTS) (A. Black 4 AST),"[1630175, 1641710]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,26.59,Made,9.0,,,,,A. Black,1641710.0,4.0,,,,,,,,,,
563,PT09M37.00S,2025-01-20T00:57:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.178055190538765,42.8921568627451,1610612743,80,99,2025-01-20T00:57:59Z,5400000,False,36.0,15.0,1,left,A. Gordon driving Layup (6 PTS),[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.85,Made,6.0,,,,,,,,,,,,,,,,,
564,PT09M37.00S,2025-01-20T00:57:36.3Z,4,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612743,80,99,2025-01-20T00:57:49Z,5410000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Gordon 1 FT),"[1641710, 203932]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,2.0,0.0,Gordon,203932.0
566,PT09M37.00S,2025-01-20T00:58:04.8Z,4,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,80,100,2025-01-20T00:58:04Z,5430000,False,,,0,,A. Gordon Free Throw 1 of 1 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
567,PT09M22.00S,2025-01-20T00:58:25.2Z,4,REGULAR,2pt,Jump Shot,[],203484,74.85216819973719,41.911764705882355,1610612753,80,100,2025-01-20T00:58:30Z,5440000,False,-40.0,184.0,1,right,MISS K. Caldwell-Pope 18' pullup Shot,[203484],1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,18.83,Missed,,,,,,,,,,,,,,,,,,
568,PT09M18.00S,2025-01-20T00:58:29.2Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,80,100,2025-01-20T00:58:30Z,5450000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Center,,,,567.0,3.0,3.0,0.0,,,,,,,,,,,,,
569,PT09M04.00S,2025-01-20T00:58:43.2Z,4,REGULAR,turnover,lost ball,[],1627750,,,1610612743,80,100,2025-01-20T00:58:47Z,5460000,False,,,0,,J. Murray lost ball TURNOVER (1 TO),"[1627750, 1628976]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Carter Jr.,1628976.0,,,,,
570,PT09M04.00S,2025-01-20T00:58:43.2Z,4,REGULAR,steal,,[],1628976,,,1610612753,80,100,2025-01-20T00:58:45Z,5470000,False,,,0,,W. Carter Jr. STEAL (2 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
571,PT08M59.00S,2025-01-20T00:58:48.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641710,92.72339027595268,50.49019607843137,1610612753,82,100,2025-01-20T00:58:57Z,5480000,False,2.0,16.0,1,right,A. Black running DUNK (8 PTS) (K. Caldwell-Pope 3 AST),"[1641710, 203484]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.61,Made,8.0,,,,,K. Caldwell-Pope,203484.0,3.0,,,,,,,,,,
573,PT08M42.00S,2025-01-20T00:59:08.0Z,4,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,82,100,2025-01-20T00:59:16Z,5500000,False,,,0,,A. Gordon bad pass out-of-bounds TURNOVER (5 TO),[203932],1610612743.0,DEN,bad pass,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,5.0,,,203593.0,,,,
574,PT08M31.00S,2025-01-20T00:59:29.0Z,4,REGULAR,turnover,out-of-bounds,[],1641783,,,1610612753,82,100,2025-01-20T00:59:36Z,5510000,False,,,0,,T. da Silva bad pass out-of-bounds TURNOVER (1 TO),[1641783],1610612753.0,ORL,bad pass,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,1627964.0,,,,
575,PT08M15.00S,2025-01-20T00:59:50.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631124,18.74178712220762,6.372549019607843,1610612743,82,103,2025-01-20T00:59:58Z,5520000,False,218.0,124.0,1,left,J. Strawther 25' 3PT  (7 PTS) (C. Braun 2 AST),"[1631124, 1631128]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,25.07,Made,7.0,,,,,C. Braun,1631128.0,2.0,,,,,,,,,,
577,PT08M14.00S,2025-01-20T00:59:55.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,82,103,2025-01-20T00:59:55Z,5540000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M14.00S,2025-01-20T01:00:15.2Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,82,103,2025-01-20T01:02:37Z,5550000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M14.00S,2025-01-20T01:00:15.2Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,82,103,2025-01-20T01:02:37Z,5560000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M56.00S,2025-01-20T01:03:04.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,85.3646517739816,53.67647058823529,1610612753,82,103,2025-01-20T01:03:09Z,5570000,False,18.0,85.0,1,right,MISS A. Black 8' driving floating Shot,[1641710],1610612753.0,ORL,driving floating,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,8.71,Missed,,,,,,,,,,,,,,,,,,
581,PT07M53.00S,2025-01-20T01:03:07.1Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,82,103,2025-01-20T01:32:05Z,5580000,False,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,580.0,4.0,4.0,0.0,,,,,,,,,,,,,
582,PT07M45.00S,2025-01-20T01:03:14.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,17.0335085413929,41.42156862745098,1610612743,82,103,2025-01-20T01:03:27Z,5590000,False,43.0,108.0,1,left,MISS J. Strawther 11' driving floating Shot,[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,11.58,Missed,,,,,,,,,,,,,,,,,,
583,PT07M41.00S,2025-01-20T01:03:18.7Z,4,REGULAR,rebound,offensive,[],201599,,,1610612743,82,103,2025-01-20T01:03:27Z,5600000,False,,,0,,D. Jordan REBOUND (Off:2 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,582.0,6.0,4.0,2.0,,,,,,,,,,,,,
705,PT07M40.00S,2025-01-20T01:03:17.0Z,4,REGULAR,turnover,lost ball,[],201599,,,1610612743,82,103,2025-01-20T01:30:52Z,5605000,False,,,0,,D. Jordan lost ball TURNOVER (2 TO),"[201599, 1628976]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Carter Jr.,1628976.0,,,,,
706,PT07M40.00S,2025-01-20T01:03:17.0Z,4,REGULAR,steal,,[],1628976,,,1610612753,82,103,2025-01-20T01:30:08Z,5607500,False,,,0,,W. Carter Jr. STEAL (3 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
587,PT07M35.00S,2025-01-20T01:03:25.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1641710,93.24901445466492,54.166666666666664,1610612753,84,103,2025-01-20T01:30:14Z,5640000,False,21.0,11.0,1,right,A. Black running Layup (10 PTS) (P. Banchero 4 AST),"[1641710, 1631094]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.35,Made,10.0,,,,,P. Banchero,1631094.0,4.0,,,,,,,,,,
591,PT07M10.00S,2025-01-20T01:03:50.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,8.623521681997373,51.470588235294116,1610612743,84,105,2025-01-20T01:19:08Z,5680000,False,-7.0,29.0,1,left,D. Jordan DUNK (4 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,2.95,Made,4.0,,,,,,,,,,,,,,,,,
592,PT07M01.00S,2025-01-20T01:04:03.6Z,4,REGULAR,foul,personal,[],1631124,,,1610612753,84,105,2025-01-20T01:04:43Z,5690000,False,,,0,,J. Strawther personal FOUL (4 PF),"[1631124, 1641710]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2003.0,4.0,0.0,Black,1641710.0
602,PT06M42.00S,2025-01-20T01:04:59.5Z,4,REGULAR,2pt,Jump Shot,[],203484,70.12155059132719,52.20588235294118,1610612753,84,105,2025-01-20T01:33:41Z,5790000,False,11.0,228.0,1,right,MISS K. Caldwell-Pope 22' pullup Shot,[203484],1610612753.0,ORL,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,22.87,Missed,,,,,,,,,,,,,,,,,,
603,PT06M41.00S,2025-01-20T01:05:01.9Z,4,REGULAR,rebound,defensive,[],201599,,,1610612743,84,105,2025-01-20T01:05:01Z,5800000,False,,,0,,D. Jordan REBOUND (Off:2 Def:5),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,16-24 Center,,,,602.0,7.0,5.0,2.0,,,,,,,,,,,,,
604,PT06M41.00S,2025-01-20T01:05:09.8Z,4,REGULAR,foul,technical,['1freethrow'],203484,,,1610612743,84,105,2025-01-20T01:05:17Z,5810000,False,,,0,,K. Caldwell-Pope technical FOUL (1 Tech),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,2003.0,1.0,1.0,,
605,PT06M41.00S,2025-01-20T01:05:30.6Z,4,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,84,106,2025-01-20T01:05:30Z,5820000,False,,,0,,J. Murray technical Free Throw 1 of 1 (19 PTS),[1627750],1610612743.0,DEN,technical,,,Murray,J. Murray,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
606,PT06M24.00S,2025-01-20T01:06:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.521024967148489,48.28431372549019,1610612743,84,108,2025-01-20T01:06:10Z,5830000,False,9.0,9.0,1,left,C. Braun driving Layup (20 PTS),[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.23,Made,20.0,,,,,,,,,,,,,,,,,
607,PT06M07.00S,2025-01-20T01:06:24.2Z,4,REGULAR,foul,personal,['2freethrow'],1627750,,,1610612753,84,108,2025-01-20T01:06:37Z,5840000,False,,,0,,J. Murray shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1627750, 1628976]",1610612743.0,DEN,shooting,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,2.0,0.0,Carter Jr.,1628976.0
609,PT06M07.00S,2025-01-20T01:06:51.7Z,4,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,85,108,2025-01-20T01:07:27Z,5860000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (14 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
610,PT06M07.00S,2025-01-20T01:06:51.7Z,4,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,85,108,2025-01-20T01:07:27Z,5870000,False,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
611,PT06M05.00S,2025-01-20T01:06:53.7Z,4,REGULAR,rebound,defensive,[],1631128,,,1610612743,85,108,2025-01-20T01:07:27Z,5880000,False,,,0,,C. Braun REBOUND (Off:4 Def:6),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,610.0,10.0,6.0,4.0,,,,,,,,,,,,,
612,PT05M55.00S,2025-01-20T01:07:24.0Z,4,REGULAR,3pt,Jump Shot,[],1627750,34.11629434954008,32.35294117647059,1610612743,85,108,2025-01-20T01:07:31Z,5890000,False,88.0,268.0,1,left,MISS J. Murray 28' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,28.23,Missed,,,,,,,,,,,,,,,,,,
613,PT05M50.00S,2025-01-20T01:07:29.0Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,85,108,2025-01-20T01:07:32Z,5900000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,612.0,8.0,5.0,3.0,,,,,,,,,,,,,
614,PT05M41.00S,2025-01-20T01:07:39.2Z,4,REGULAR,foul,personal,['2freethrow'],201599,,,1610612753,85,108,2025-01-20T01:07:47Z,5910000,False,,,0,,D. Jordan shooting personal FOUL (3 PF) (Black 2 FT),"[201599, 1641710]",1610612743.0,DEN,shooting,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,3.0,0.0,Black,1641710.0
616,PT05M41.00S,2025-01-20T01:08:06.7Z,4,REGULAR,freethrow,1 of 2,[],1641710,,,1610612753,86,108,2025-01-20T01:08:06Z,5930000,False,,,0,,A. Black Free Throw 1 of 2 (11 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
617,PT05M41.00S,2025-01-20T01:08:26.4Z,4,REGULAR,freethrow,2 of 2,[],1641710,,,1610612753,87,108,2025-01-20T01:08:26Z,5940000,False,,,0,,A. Black Free Throw 2 of 2 (12 PTS),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
618,PT05M29.00S,2025-01-20T01:08:40.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.915243101182654,53.18627450980392,1610612743,87,108,2025-01-20T01:08:49Z,5950000,False,-16.0,13.0,1,left,MISS D. Jordan DUNK,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
619,PT05M27.00S,2025-01-20T01:08:42.8Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,87,108,2025-01-20T01:08:49Z,5960000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,618.0,9.0,6.0,3.0,,,,,,,,,,,,,
620,PT05M24.00S,2025-01-20T01:08:46.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641710,93.9060446780552,51.470588235294116,1610612753,89,108,2025-01-20T01:21:03Z,5970000,False,7.0,5.0,1,right,A. Black running DUNK (14 PTS) (P. Banchero 5 AST),"[1641710, 1631094]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,0.88,Made,14.0,,,,,P. Banchero,1631094.0,5.0,,,,,,,,,,
