actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,value,stealPlayerName,stealPersonId
547,PT07M05.00S,2021-12-09T02:16:34.3Z,4,REGULAR,foul,personal,['2freethrow'],201980,,,1610612766,91,91,2021-12-09T02:16:42Z,5390000,,,0,,D. Green shooting personal FOUL (4 PF) (Hayward 2 FT),"[201980, 202330]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,,,,,202026.0,4.0,0.0,Hayward,202330.0,,,,,,
549,PT07M05.00S,2021-12-09T02:16:54.5Z,4,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,92,91,2021-12-09T02:16:54Z,5410000,,,0,,G. Hayward Free Throw 1 of 2 (29 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,29.0,,,,,,,,,,,,,,
550,PT07M05.00S,2021-12-09T02:17:07.8Z,4,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,93,91,2021-12-09T02:17:07Z,5420000,,,0,,G. Hayward Free Throw 2 of 2 (30 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
551,PT06M41.00S,2021-12-09T02:17:33.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,91.01511169513797,49.754901960784316,1610612755,93,93,2021-12-09T02:27:00Z,5430000,-1.0,32.0,1,right,S. Curry floating Jump Shot (21 PTS),[203552],1610612755.0,PHI,floating,,,Curry,S. Curry,,,,,3.2,Made,,,,,21.0,,,,,,,,,,,,,,
552,PT06M25.00S,2021-12-09T02:17:49.4Z,4,REGULAR,2pt,Jump Shot,[],202330,19.136005256241788,32.35294117647059,1610612766,93,93,2021-12-09T02:27:34Z,5440000,88.0,127.0,1,left,MISS G. Hayward 15' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,15.5,Missed,,,,,,,,,,,,,,,,,,,
553,PT06M23.00S,2021-12-09T02:17:51.4Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,93,93,2021-12-09T02:17:54Z,5450000,,,0,,J. Embiid REBOUND (Off:1 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,552.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
554,PT06M05.00S,2021-12-09T02:18:10.1Z,4,REGULAR,3pt,Jump Shot,[],203954,69.59592641261499,19.362745098039216,1610612755,93,93,2021-12-09T02:18:15Z,5460000,-153.0,233.0,1,right,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,27.91,Missed,,,,,,,,,,,,,,,,,,,
555,PT06M01.00S,2021-12-09T02:18:14.1Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,93,93,2021-12-09T02:18:15Z,5470000,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:8),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,554.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
556,PT05M47.00S,2021-12-09T02:18:29.2Z,4,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,93,93,2021-12-09T02:18:48Z,5480000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (4 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1204.0,,,,,4.0,,,,,
557,PT05M47.00S,2021-12-09T02:18:32.7Z,4,REGULAR,substitution,out,[],1630550,,,1610612755,93,93,2021-12-09T02:18:37Z,5490000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M47.00S,2021-12-09T02:18:32.7Z,4,REGULAR,substitution,in,[],1628970,,,1610612755,93,93,2021-12-09T02:18:37Z,5500000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT05M37.00S,2021-12-09T02:18:59.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,93,93,2021-12-09T02:18:59Z,5510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M27.00S,2021-12-09T02:19:17.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202699,80.3712220762155,69.6078431372549,1610612755,93,95,2021-12-09T02:28:27Z,5520000,98.0,132.0,1,right,T. Harris 16' pullup Jump Shot (16 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,16.44,Made,,,,,16.0,,,,,,,,,,,,,,
561,PT05M11.00S,2021-12-09T02:19:33.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.258212877792378,51.9607843137255,1610612766,95,95,2021-12-09T02:28:52Z,5530000,-10.0,6.0,1,left,K. Oubre Jr. driving Layup (19 PTS),[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,1.17,Made,,,,,19.0,,,,,,,,,,,,,,
562,PT04M49.00S,2021-12-09T02:19:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.5407358738502,52.450980392156865,1610612755,95,95,2021-12-09T02:20:01Z,5540000,12.0,27.0,1,right,MISS T. Harris Layup,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
563,PT04M46.00S,2021-12-09T02:19:57.7Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,95,95,2021-12-09T02:19:57Z,5550000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,562.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
564,PT04M40.00S,2021-12-09T02:20:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,8.492115637319317,49.26470588235294,1610612766,95,95,2021-12-09T02:29:33Z,5560000,4.0,27.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,,
565,PT04M38.00S,2021-12-09T02:20:06.6Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,95,95,2021-12-09T02:20:10Z,5570000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,564.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
566,PT04M36.00S,2021-12-09T02:20:10.1Z,4,REGULAR,foul,personal,[],1626162,,,1610612755,95,95,2021-12-09T02:20:17Z,5580000,,,0,,K. Oubre Jr. personal FOUL (4 PF),"[1626162, 1630178]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,1662.0,4.0,0.0,Maxey,1630178.0,,,,,,
571,PT04M28.00S,2021-12-09T02:20:38.8Z,4,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612755,95,95,2021-12-09T02:20:50Z,5600000,,,0,,P. Washington shooting personal FOUL (5 PF) (Embiid 2 FT),"[1629023, 203954]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,202026.0,5.0,1.0,Embiid,203954.0,,,,,,
573,PT04M28.00S,2021-12-09T02:21:07.8Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,95,96,2021-12-09T02:21:07Z,5620000,,,0,,J. Embiid Free Throw 1 of 2 (25 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,25.0,,,,,,,,,,,,,,
574,PT04M28.00S,2021-12-09T02:21:31.1Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,95,97,2021-12-09T02:21:31Z,5630000,,,0,,J. Embiid Free Throw 2 of 2 (26 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
575,PT04M11.00S,2021-12-09T02:21:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,10.068988173455978,55.63725490196079,1610612766,95,97,2021-12-09T02:21:55Z,5640000,-28.0,42.0,1,left,MISS P. Washington Layup,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,5.07,Missed,,,,,,,,,,,,,,,,,,,
577,PT04M08.00S,2021-12-09T02:21:53.6Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,95,97,2021-12-09T02:21:55Z,5660000,,,0,,T. Harris REBOUND (Off:2 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,575.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
578,PT04M07.00S,2021-12-09T02:21:57.4Z,4,REGULAR,foul,offensive,[],202699,,,1610612755,95,97,2021-12-09T02:32:15Z,5670000,,,0,,T. Harris charge offensive FOUL (2 PF),"[202699, 1628998]",1610612755.0,PHI,charge,,,Harris,T. Harris,,,,,,,,,,,,,,,1204.0,2.0,0.0,Martin,1628998.0,,,,,,
580,PT04M07.00S,2021-12-09T02:21:57.4Z,4,REGULAR,turnover,offensive foul,[],202699,,,1610612755,95,97,2021-12-09T02:21:57Z,5690000,,,0,,T. Harris offensive foul TURNOVER (2 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,1204.0,,,,,2.0,,,,,
581,PT03M54.00S,2021-12-09T02:22:22.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626162,18.084756898817346,31.61764705882353,1610612766,95,97,2021-12-09T02:32:41Z,5700000,92.0,117.0,1,left,MISS K. Oubre Jr. 14' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,,
582,PT03M52.00S,2021-12-09T02:22:24.0Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,95,97,2021-12-09T02:22:27Z,5710000,,,0,,T. Harris REBOUND (Off:2 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,581.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
583,PT03M38.00S,2021-12-09T02:22:38.8Z,4,REGULAR,3pt,Jump Shot,[],203552,65.25952693823915,46.81372549019608,1610612755,95,97,2021-12-09T02:33:12Z,5720000,-16.0,274.0,1,right,MISS S. Curry 27' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
584,PT03M37.00S,2021-12-09T02:22:39.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,95,97,2021-12-09T02:22:52Z,5730000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,583.0,,,,,,,,,,,,,,,,,,
585,PT03M37.00S,2021-12-09T02:22:43.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,95,97,2021-12-09T02:22:52Z,5740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT03M25.00S,2021-12-09T02:23:09.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,32.53942181340342,55.88235294117647,1610612766,98,97,2021-12-09T02:23:18Z,5750000,-29.0,253.0,1,left,P. Washington 25' 3PT bank (3 PTS) (G. Hayward 6 AST),"[1629023, 202330]",1610612766.0,CHA,bank,,,Washington,P. Washington,,,,,25.51,Made,,,,,3.0,G. Hayward,202330.0,6.0,,,,,,,,,,,
588,PT03M24.00S,2021-12-09T02:23:18.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,98,97,2021-12-09T02:23:18Z,5770000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT03M06.00S,2021-12-09T02:25:02.4Z,4,REGULAR,3pt,Jump Shot,[],201980,72.35545335085413,83.33333333333334,1610612755,98,100,2021-12-09T02:25:08Z,5780000,167.0,207.0,1,right,D. Green 26' 3PT  (6 PTS) (S. Curry 8 AST),"[201980, 203552]",1610612755.0,PHI,,,,Green,D. Green,,,,,26.61,Made,,,,,6.0,S. Curry,203552.0,8.0,,,,,,,,,,,
591,PT02M50.00S,2021-12-09T02:25:20.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,8.09789750328515,50.98039215686274,1610612766,98,100,2021-12-09T02:34:19Z,5800000,-5.0,24.0,1,left,MISS G. Hayward driving Layup - blocked,"[202330, 201980]",1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,2.41,Missed,,,,,,,,,,,,,,,Green,201980.0,,,
592,PT02M50.00S,2021-12-09T02:25:20.4Z,4,REGULAR,block,,[],201980,,,1610612766,98,100,2021-12-09T02:25:23Z,5810000,,,0,,D. Green BLOCK (2 BLK),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M50.00S,2021-12-09T02:25:20.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,98,100,2021-12-09T02:25:28Z,5820000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,591.0,,,,,,,,,,,,,,,,,,
594,PT02M50.00S,2021-12-09T02:25:26.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,98,100,2021-12-09T02:25:26Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M28.00S,2021-12-09T02:25:47.9Z,4,REGULAR,3pt,Jump Shot,[],203954,68.01905387647832,68.62745098039215,1610612755,98,103,2021-12-09T02:25:53Z,5840000,93.0,248.0,1,right,J. Embiid 26' 3PT  (29 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.5,Made,,,,,29.0,,,,,,,,,,,,,,
596,PT02M12.00S,2021-12-09T02:26:03.2Z,4,REGULAR,3pt,Jump Shot,[],202330,22.158344283837057,9.803921568627452,1610612766,98,103,2021-12-09T02:26:13Z,5850000,201.0,156.0,1,left,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
597,PT02M10.00S,2021-12-09T02:26:05.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,98,103,2021-12-09T02:26:13Z,5860000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,,,,
598,PT02M10.00S,2021-12-09T02:26:09.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,98,103,2021-12-09T02:26:09Z,5870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT01M53.00S,2021-12-09T02:26:35.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,92.19776609724047,52.94117647058824,1610612755,98,105,2021-12-09T02:26:46Z,5880000,15.0,21.0,1,right,J. Embiid driving DUNK (31 PTS),[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.55,Made,,,,,31.0,,,,,,,,,,,,,,
600,PT01M53.00S,2021-12-09T02:26:40.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,98,105,2021-12-09T02:26:40Z,5890000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT01M51.00S,2021-12-09T02:28:22.9Z,4,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612766,98,105,2021-12-09T02:28:32Z,5900000,,,0,,T. Maxey shooting personal FOUL (3 PF) (Hayward 2 FT),"[1630178, 202330]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1662.0,3.0,0.0,Hayward,202330.0,,,,,,
603,PT01M51.00S,2021-12-09T02:28:45.4Z,4,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,98,105,2021-12-09T02:28:45Z,5920000,,,0,,MISS G. Hayward Free Throw 1 of 2,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Missed,,,,,,,,,,,,,,,,,,,
604,PT01M51.00S,2021-12-09T02:28:45.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,98,105,2021-12-09T02:28:45Z,5930000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,603.0,,,,,,,,,,,,,,,,,,
605,PT01M51.00S,2021-12-09T02:29:04.4Z,4,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,99,105,2021-12-09T02:29:04Z,5940000,,,0,,G. Hayward Free Throw 2 of 2 (31 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,Made,,,,,31.0,,,,,,,,,,,,,,
606,PT01M35.00S,2021-12-09T02:29:25.8Z,4,REGULAR,turnover,traveling,[],201980,,,1610612755,99,105,2021-12-09T02:29:34Z,5950000,,,0,,D. Green traveling TURNOVER (2 TO),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,1204.0,,,,,2.0,,,,,
607,PT01M18.00S,2021-12-09T02:29:52.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,10.200394218134035,4.901960784313726,1610612766,99,105,2021-12-09T02:29:58Z,5960000,225.0,43.0,1,left,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,22.96,Missed,,,,,,,,,,,,,,,,,,,
608,PT01M16.00S,2021-12-09T02:29:54.8Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,99,105,2021-12-09T02:29:58Z,5970000,,,0,,D. Green REBOUND (Off:1 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,607.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
609,PT01M00.00S,2021-12-09T02:30:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.85479632063075,51.470588235294116,1610612755,99,105,2021-12-09T02:38:40Z,5980000,7.0,15.0,1,right,MISS J. Embiid driving Layup - blocked,"[203954, 1629023]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,1.65,Missed,,,,,,,,,,,,,,,Washington,1629023.0,,,
610,PT01M00.00S,2021-12-09T02:30:16.6Z,4,REGULAR,block,,[],1629023,,,1610612755,99,105,2021-12-09T02:30:19Z,5990000,,,0,,P. Washington BLOCK (3 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M57.50S,2021-12-09T02:30:19.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,99,105,2021-12-09T02:31:23Z,6000000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,,,,
611,PT00M57.50S,2021-12-09T02:31:21.2Z,4,REGULAR,jumpball,recovered,[],202699,,,1610612755,99,105,2021-12-09T02:31:21Z,6010000,,,0,,Jump Ball J. Embiid vs. P. Washington: Tip to T. Harris,"[202699, 203954, 1629023]",1610612755.0,PHI,heldball,T. Harris,202699.0,Harris,T. Harris,Embiid,203954.0,Washington,1629023.0,,,,,,,,,,,,,,,,,,,,,
615,PT00M45.70S,2021-12-09T02:31:34.8Z,4,REGULAR,foul,personal,[],1628970,,,1610612755,99,105,2021-12-09T02:41:03Z,6040000,,,0,,M. Bridges take personal FOUL (3 PF),"[1628970, 1630178]",1610612766.0,CHA,take,,,Bridges,M. Bridges,,,,,,,,,,,,,,,202026.0,3.0,1.0,Maxey,1630178.0,,,,,,
618,PT00M44.00S,2021-12-09T02:32:03.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612755,99,105,2021-12-09T02:41:38Z,6070000,,,0,,M. Bridges take personal FOUL (4 PF) (Curry 2 FT),"[1628970, 203552]",1610612766.0,CHA,take,,,Bridges,M. Bridges,,,,,,,,,,,,,,,202026.0,4.0,1.0,Curry,203552.0,,,,,,
627,PT00M44.00S,2021-12-09T02:32:31.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203552,,,1610612755,99,106,2021-12-09T02:36:48Z,6090000,,,0,,S. Curry Free Throw 1 of 2 (22 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,Made,,,,,22.0,,,,,,,,,,,,,,
628,PT00M44.00S,2021-12-09T02:32:31.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203552,,,1610612755,99,107,2021-12-09T02:36:48Z,6095000,,,0,,S. Curry Free Throw 2 of 2 (23 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,Made,,,,,23.0,,,,,,,,,,,,,,
621,PT00M37.10S,2021-12-09T02:32:58.5Z,4,REGULAR,3pt,Jump Shot,[],1629023,33.590670170827856,36.76470588235294,1610612766,102,107,2021-12-09T02:33:06Z,6100000,66.0,263.0,1,left,P. Washington 27' 3PT  (6 PTS) (G. Hayward 7 AST),"[1629023, 202330]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,27.15,Made,,,,,6.0,G. Hayward,202330.0,7.0,,,,,,,,,,,
623,PT00M29.90S,2021-12-09T02:33:15.3Z,4,REGULAR,turnover,lost ball,[],1630178,,,1610612755,102,107,2021-12-09T02:42:22Z,6120000,,,0,,T. Maxey lost ball TURNOVER (3 TO),"[1630178, 1628998]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,3.0,,,,Martin,1628998.0
624,PT00M29.90S,2021-12-09T02:33:15.3Z,4,REGULAR,steal,,[],1628998,,,1610612766,102,107,2021-12-09T02:33:17Z,6130000,,,0,,C. Martin STEAL (3 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M29.90S,2021-12-09T02:33:18.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626162,5.206964520367937,50.245098039215684,1610612766,104,107,2021-12-09T02:42:40Z,6140000,-1.0,-4.0,1,left,K. Oubre Jr. running DUNK (21 PTS),[1626162],1610612766.0,CHA,running,,,Oubre Jr.,K. Oubre Jr.,,,,,0.38,Made,,,,,21.0,,,,,,,,,,,,,,
626,PT00M29.90S,2021-12-09T02:33:27.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,104,107,2021-12-09T02:33:27Z,6150000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M29.10S,2021-12-09T02:35:27.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612755,104,107,2021-12-09T02:35:36Z,6160000,,,0,,M. Bridges personal FOUL (5 PF) (Harris 2 FT),"[1628970, 202699]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1204.0,5.0,1.0,Harris,202699.0,,,,,,
631,PT00M29.10S,2021-12-09T02:35:56.9Z,4,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,104,108,2021-12-09T02:35:56Z,6180000,,,0,,T. Harris Free Throw 1 of 2 (17 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
632,PT00M29.10S,2021-12-09T02:36:13.5Z,4,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,104,109,2021-12-09T02:36:13Z,6190000,,,0,,T. Harris Free Throw 2 of 2 (18 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
633,PT00M18.30S,2021-12-09T02:36:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,9.411957950065702,52.450980392156865,1610612766,104,109,2021-12-09T02:43:27Z,6200000,-12.0,36.0,1,left,MISS G. Hayward driving Layup,[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,3.8,Missed,,,,,,,,,,,,,,,,,,,
634,PT00M15.30S,2021-12-09T02:36:32.8Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,104,109,2021-12-09T02:36:32Z,6210000,,,0,,D. Green REBOUND (Off:1 Def:4),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,633.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
635,PT00M13.00S,2021-12-09T02:36:36.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612755,104,109,2021-12-09T02:43:51Z,6220000,,,0,,C. Martin take personal FOUL (2 PF) (Embiid 2 FT),"[1628998, 203954]",1610612766.0,CHA,take,,,Martin,C. Martin,,,,,,,,,,,,,,,1204.0,2.0,0.0,Embiid,203954.0,,,,,,
637,PT00M13.00S,2021-12-09T02:36:48.9Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,104,109,2021-12-09T02:37:07Z,6240000,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,
638,PT00M13.00S,2021-12-09T02:36:54.3Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612755,104,109,2021-12-09T02:37:03Z,6250000,,,0,,TEAM foul technical,[],1610612755.0,PHI,delay,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,,,,
639,PT00M13.00S,2021-12-09T02:37:08.6Z,4,REGULAR,freethrow,1 of 1,[],1628970,,,1610612755,105,109,2021-12-09T02:37:08Z,6260000,,,0,,M. Bridges technical Free Throw 1 of 1 (20 PTS),[1628970],1610612766.0,CHA,technical,,,Bridges,M. Bridges,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
640,PT00M13.00S,2021-12-09T02:37:42.2Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,105,109,2021-12-09T02:37:42Z,6270000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
641,PT00M13.00S,2021-12-09T02:37:42.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,105,109,2021-12-09T02:37:42Z,6280000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,,,,
642,PT00M13.00S,2021-12-09T02:37:58.7Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,105,110,2021-12-09T02:37:58Z,6290000,,,0,,J. Embiid Free Throw 2 of 2 (32 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,32.0,,,,,,,,,,,,,,
643,PT00M13.00S,2021-12-09T02:38:04.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,105,110,2021-12-09T02:38:04Z,6300000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
