actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
365,PT07M11.00S,2021-10-26T00:24:32.5Z,3,REGULAR,3pt,Jump Shot,[],203471,30.56833114323259,26.225490196078432,1610612738,80,75,2021-10-26T00:24:38Z,3590000,119.0,235.0,1,left,MISS D. Schroder 26' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,
366,PT07M08.00S,2021-10-26T00:24:35.5Z,3,REGULAR,rebound,offensive,[],1629057,,,1610612738,80,75,2021-10-26T00:25:20Z,3600000,,,0,,R. Williams III REBOUND (Off:5 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,365.0,7.0,2.0,5.0,,,,,,
367,PT07M08.00S,2021-10-26T00:24:39.6Z,3,REGULAR,foul,personal,['2freethrow'],202330,,,1610612738,80,75,2021-10-26T00:25:00Z,3610000,,,0,,G. Hayward shooting personal FOUL (1 PF) (Brown 2 FT),"[202330, 1627759]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,,,,,,,2004.0,,,,,,,,1.0,0.0,Brown,1627759.0,,
369,PT07M08.00S,2021-10-26T00:25:03.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627759,,,1610612738,80,76,2021-10-26T00:25:21Z,3630000,,,0,,J. Brown Free Throw 1 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
370,PT07M08.00S,2021-10-26T00:25:03.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627759,,,1610612738,80,76,2021-10-26T00:25:21Z,3640000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
371,PT07M05.00S,2021-10-26T00:25:06.3Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,80,76,2021-10-26T00:25:21Z,3650000,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,370.0,6.0,6.0,0.0,,,,,,
372,PT06M58.00S,2021-10-26T00:25:28.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,87.46714848883047,50.49019607843137,1610612766,80,76,2021-10-26T00:25:32Z,3660000,2.0,65.0,1,right,MISS K. Oubre Jr. 6' driving Layup - blocked,"[1626162, 203935]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,6.53,Missed,,,,,,,Smart,203935.0,,,,,,,,,,
373,PT06M58.00S,2021-10-26T00:25:28.3Z,3,REGULAR,block,,[],203935,,,1610612766,80,76,2021-10-26T00:25:30Z,3670000,,,0,,M. Smart BLOCK (1 BLK),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M56.00S,2021-10-26T00:25:30.3Z,3,REGULAR,rebound,defensive,[],203471,,,1610612738,80,76,2021-10-26T00:25:32Z,3680000,,,0,,D. Schroder REBOUND (Off:0 Def:5),[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,372.0,5.0,5.0,0.0,,,,,,
375,PT06M56.00S,2021-10-26T00:25:38.5Z,3,REGULAR,foul,personal,[],202330,,,1610612738,80,76,2021-10-26T00:25:49Z,3690000,,,0,,G. Hayward take personal FOUL (2 PF),"[202330, 203471]",1610612766.0,CHA,take,,,Hayward,G. Hayward,,,,,,,,,,,2005.0,,,,,,,,2.0,0.0,Schroder,203471.0,,
377,PT06M56.00S,2021-10-26T00:25:49.3Z,3,REGULAR,substitution,out,[],202330,,,1610612738,80,76,2021-10-26T00:25:53Z,3710000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M56.00S,2021-10-26T00:25:49.3Z,3,REGULAR,substitution,in,[],1628998,,,1610612738,80,76,2021-10-26T00:25:53Z,3720000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M49.00S,2021-10-26T00:26:01.7Z,3,REGULAR,3pt,Jump Shot,[],1628369,28.597240473061763,25.245098039215684,1610612738,80,79,2021-10-26T00:26:09Z,3730000,124.0,216.0,1,left,J. Tatum 24' 3PT  (26 PTS) (D. Schroder 5 AST),"[1628369, 203471]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.92,Made,26.0,D. Schroder,203471.0,5.0,,,,,,,,,,,,,,
381,PT06M32.00S,2021-10-26T00:26:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.01511169513797,57.35294117647059,1610612766,80,79,2021-10-26T00:26:22Z,3750000,37.0,32.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,
382,PT06M31.00S,2021-10-26T00:26:19.8Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,80,79,2021-10-26T00:26:19Z,3760000,,,0,,M. Plumlee REBOUND (Off:2 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,381.0,9.0,7.0,2.0,,,,,,
383,PT06M23.00S,2021-10-26T00:26:26.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,82.7365308804205,93.87254901960785,1610612766,80,79,2021-10-26T00:26:32Z,3770000,219.0,110.0,1,right,MISS L. Ball 24' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,
384,PT06M21.00S,2021-10-26T00:26:28.4Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,80,79,2021-10-26T00:26:32Z,3780000,,,0,,M. Bridges REBOUND (Off:1 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,383.0,7.0,6.0,1.0,,,,,,
385,PT06M20.00S,2021-10-26T00:26:29.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,92.32917214191852,53.431372549019606,1610612766,80,79,2021-10-26T00:30:02Z,3790000,17.0,20.0,1,right,MISS M. Bridges putback Layup,[1628970],1610612766.0,CHA,putback,,,Bridges,M. Bridges,,,,,2.61,Missed,,,,,,,,,,,,,,,,,,
386,PT06M20.00S,2021-10-26T00:26:29.9Z,3,REGULAR,rebound,defensive,[],203935,,,1610612738,80,79,2021-10-26T00:26:34Z,3800000,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,385.0,1.0,1.0,0.0,,,,,,
387,PT06M13.00S,2021-10-26T00:26:36.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,28.07161629434954,22.058823529411764,1610612738,80,79,2021-10-26T00:26:44Z,3810000,140.0,211.0,1,left,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
388,PT06M10.00S,2021-10-26T00:26:40.6Z,3,REGULAR,rebound,offensive,[],1627759,,,1610612738,80,79,2021-10-26T00:26:40Z,3820000,,,0,,J. Brown REBOUND (Off:3 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,387.0,3.0,0.0,3.0,,,,,,
389,PT06M04.00S,2021-10-26T00:26:45.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627759,27.94021024967148,21.323529411764707,1610612738,80,82,2021-10-26T00:26:50Z,3830000,143.0,210.0,1,left,J. Brown 25' 3PT  (15 PTS) (D. Schroder 6 AST),"[1627759, 203471]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.44,Made,15.0,D. Schroder,203471.0,6.0,,,,,,,,,,,,,,
391,PT06M03.00S,2021-10-26T00:26:55.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,80,82,2021-10-26T00:26:55Z,3850000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M03.00S,2021-10-26T00:26:57.3Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,80,82,2021-10-26T00:29:41Z,3860000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M03.00S,2021-10-26T00:26:57.3Z,3,REGULAR,substitution,out,[],1626162,,,1610612766,80,82,2021-10-26T00:29:41Z,3870000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M03.00S,2021-10-26T00:26:57.3Z,3,REGULAR,substitution,out,[],1628369,,,1610612766,80,82,2021-10-26T00:29:41Z,3880000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M03.00S,2021-10-26T00:26:57.3Z,3,REGULAR,substitution,out,[],203471,,,1610612766,80,82,2021-10-26T00:29:41Z,3890000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M03.00S,2021-10-26T00:26:57.3Z,3,REGULAR,substitution,in,[],202397,,,1610612766,80,82,2021-10-26T00:29:41Z,3900000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M03.00S,2021-10-26T00:26:57.3Z,3,REGULAR,substitution,in,[],202330,,,1610612766,80,82,2021-10-26T00:29:41Z,3910000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M03.00S,2021-10-26T00:26:57.3Z,3,REGULAR,substitution,in,[],1626196,,,1610612766,80,82,2021-10-26T00:29:41Z,3920000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M03.00S,2021-10-26T00:26:57.3Z,3,REGULAR,substitution,in,[],1629684,,,1610612766,80,82,2021-10-26T00:29:41Z,3930000,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M51.00S,2021-10-26T00:29:56.4Z,3,REGULAR,3pt,Jump Shot,[],1628970,67.23061760840999,49.754901960784316,1610612766,80,82,2021-10-26T00:30:05Z,3940000,-1.0,256.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,
402,PT05M48.00S,2021-10-26T00:29:59.4Z,3,REGULAR,rebound,offensive,[],202330,,,1610612766,80,82,2021-10-26T00:29:59Z,3950000,,,0,,G. Hayward REBOUND (Off:3 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,401.0,5.0,2.0,3.0,,,,,,
403,PT05M43.00S,2021-10-26T00:30:04.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202330,69.99014454664915,73.0392156862745,1610612766,80,82,2021-10-26T00:30:09Z,3960000,115.0,230.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
404,PT05M39.00S,2021-10-26T00:30:08.9Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,80,82,2021-10-26T00:30:09Z,3970000,,,0,,J. Brown REBOUND (Off:3 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,403.0,4.0,1.0,3.0,,,,,,
405,PT05M29.00S,2021-10-26T00:30:35.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612738,80,82,2021-10-26T00:30:43Z,3980000,,,0,,C. Martin shooting personal FOUL (3 PF) (Williams III 2 FT),"[1628998, 1629057]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,,,,2004.0,,,,,,,,3.0,0.0,Williams III,1629057.0,,
407,PT05M29.00S,2021-10-26T00:30:48.9Z,3,REGULAR,freethrow,1 of 2,[],1629057,,,1610612738,80,83,2021-10-26T00:30:48Z,4000000,,,0,,R. Williams III Free Throw 1 of 2 (5 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
408,PT05M29.00S,2021-10-26T00:31:04.5Z,3,REGULAR,freethrow,2 of 2,[],1629057,,,1610612738,80,84,2021-10-26T00:31:04Z,4010000,,,0,,R. Williams III Free Throw 2 of 2 (6 PTS),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
409,PT05M15.00S,2021-10-26T00:31:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.46057818659659,38.23529411764706,1610612766,82,84,2021-10-26T00:31:33Z,4020000,-59.0,18.0,1,right,M. Bridges 6' driving Layup (18 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,6.16,Made,18.0,,,,,,,,,,,,,,,,,
410,PT05M15.00S,2021-10-26T00:31:34.9Z,3,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612766,82,84,2021-10-26T00:31:42Z,4030000,,,0,,J. Brown shooting personal FOUL (1 PF) (Bridges 1 FT),"[1627759, 1628970]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,,,,,,,202901.0,,,,,,,,1.0,0.0,Bridges,1628970.0,,
412,PT05M15.00S,2021-10-26T00:31:48.1Z,3,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,83,84,2021-10-26T00:31:48Z,4050000,,,0,,M. Bridges Free Throw 1 of 1 (19 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
413,PT04M54.00S,2021-10-26T00:32:13.3Z,3,REGULAR,turnover,bad pass,[],203935,,,1610612738,83,84,2021-10-26T00:32:18Z,4060000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 202330]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,2.0,,,,,,,,,,,Hayward,202330.0
414,PT04M54.00S,2021-10-26T00:32:13.3Z,3,REGULAR,steal,,[],202330,,,1610612766,83,84,2021-10-26T00:32:16Z,4070000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M51.00S,2021-10-26T00:32:17.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202330,93.64323258869908,50.0,1610612766,85,84,2021-10-26T00:32:23Z,4080000,0.0,7.0,1,right,G. Hayward running DUNK (13 PTS),[202330],1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,0.73,Made,13.0,,,,,,,,,,,,,,,,,
416,PT04M32.00S,2021-10-26T00:32:34.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,15.456636005256241,50.49019607843137,1610612738,85,86,2021-10-26T00:32:40Z,4090000,-2.0,93.0,1,left,G. Williams 9' Jump Shot (5 PTS) (M. Smart 4 AST),"[1629684, 203935]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,9.28,Made,5.0,M. Smart,203935.0,4.0,,,,,,,,,,,,,,
418,PT04M22.00S,2021-10-26T00:32:48.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612766,85,86,2021-10-26T00:33:02Z,4110000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Plumlee 2 FT),"[1629057, 203486]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,,,,2005.0,,,,,,,,2.0,0.0,Plumlee,203486.0,,
420,PT04M22.00S,2021-10-26T00:33:11.9Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,85,86,2021-10-26T00:33:11Z,4130000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,
421,PT04M22.00S,2021-10-26T00:33:11.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,85,86,2021-10-26T00:33:11Z,4140000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,420.0,,,,,,,,,
422,PT04M22.00S,2021-10-26T00:33:31.1Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,86,86,2021-10-26T00:33:31Z,4150000,,,0,,M. Plumlee Free Throw 2 of 2 (9 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
423,PT04M11.00S,2021-10-26T00:33:51.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,86,86,2021-10-26T00:33:51Z,4160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M11.00S,2021-10-26T00:33:52.6Z,3,REGULAR,substitution,out,[],1628970,,,1610612738,86,86,2021-10-26T00:34:02Z,4170000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M11.00S,2021-10-26T00:33:52.6Z,3,REGULAR,substitution,out,[],203486,,,1610612738,86,86,2021-10-26T00:34:02Z,4180000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M11.00S,2021-10-26T00:33:52.6Z,3,REGULAR,substitution,out,[],1629057,,,1610612738,86,86,2021-10-26T00:34:02Z,4190000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M11.00S,2021-10-26T00:33:52.6Z,3,REGULAR,substitution,in,[],1630208,,,1610612738,86,86,2021-10-26T00:34:02Z,4200000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M11.00S,2021-10-26T00:33:52.6Z,3,REGULAR,substitution,in,[],1629667,,,1610612738,86,86,2021-10-26T00:34:02Z,4210000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M11.00S,2021-10-26T00:33:52.6Z,3,REGULAR,substitution,in,[],203953,,,1610612738,86,86,2021-10-26T00:34:02Z,4220000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M03.00S,2021-10-26T00:34:20.7Z,3,REGULAR,3pt,Jump Shot,[],1626196,6.652431011826544,96.56862745098039,1610612738,86,86,2021-10-26T00:34:29Z,4230000,-233.0,10.0,1,left,MISS J. Richardson 3PT - blocked,"[1626196, 1630208]",1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,23.3,Missed,,,,,,,Richards,1630208.0,,,,,,,,,,
431,PT04M03.00S,2021-10-26T00:34:20.7Z,3,REGULAR,block,,[],1630208,,,1610612738,86,86,2021-10-26T00:34:25Z,4240000,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M58.00S,2021-10-26T00:34:25.7Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,86,86,2021-10-26T00:34:29Z,4250000,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,430.0,2.0,1.0,1.0,,,,,,
433,PT03M57.00S,2021-10-26T00:34:27.9Z,3,REGULAR,turnover,bad pass,[],202330,,,1610612766,86,86,2021-10-26T00:34:35Z,4260000,,,0,,G. Hayward bad pass TURNOVER (1 TO),"[202330, 1627759]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,1.0,,,,,,,,,,,Brown,1627759.0
434,PT03M57.00S,2021-10-26T00:34:27.9Z,3,REGULAR,steal,,[],1627759,,,1610612738,86,86,2021-10-26T00:34:30Z,4270000,,,0,,J. Brown STEAL (3 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M52.00S,2021-10-26T00:34:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629684,5.601182654402102,52.20588235294118,1610612738,86,88,2021-10-26T00:34:39Z,4280000,-11.0,0.0,1,left,G. Williams Layup (7 PTS) (J. Brown 2 AST),"[1629684, 1627759]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,1.1,Made,7.0,J. Brown,1627759.0,2.0,,,,,,,,,,,,,,
437,PT03M39.00S,2021-10-26T00:34:45.9Z,3,REGULAR,3pt,Jump Shot,[],202330,67.23061760840999,39.46078431372549,1610612766,86,88,2021-10-26T00:34:53Z,4300000,-53.0,256.0,1,right,MISS G. Hayward 26' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
438,PT03M35.00S,2021-10-26T00:34:49.9Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,86,88,2021-10-26T00:34:53Z,4310000,,,0,,J. Brown REBOUND (Off:3 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,437.0,5.0,2.0,3.0,,,,,,
439,PT03M30.00S,2021-10-26T00:34:53.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,6.521024967148489,48.03921568627451,1610612738,86,90,2021-10-26T00:34:59Z,4320000,10.0,9.0,1,left,J. Brown running Layup (17 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.32,Made,17.0,,,,,,,,,,,,,,,,,
440,PT03M12.00S,2021-10-26T00:35:12.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202330,92.46057818659659,53.67647058823529,1610612766,86,90,2021-10-26T00:35:18Z,4330000,18.0,18.0,1,right,MISS G. Hayward Layup,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,
441,PT03M10.00S,2021-10-26T00:35:14.9Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,86,90,2021-10-26T00:35:18Z,4340000,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,440.0,1.0,0.0,1.0,,,,,,
442,PT03M09.00S,2021-10-26T00:35:15.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,93.38042049934296,50.49019607843137,1610612766,86,90,2021-10-26T00:35:24Z,4350000,2.0,10.0,1,right,MISS N. Richards putback Layup - blocked,"[1630208, 1629684]",1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,1.0,Missed,,,,,,,Williams,1629684.0,,,,,,,,,,
443,PT03M09.00S,2021-10-26T00:35:15.7Z,3,REGULAR,block,,[],1629684,,,1610612766,86,90,2021-10-26T00:35:19Z,4360000,,,0,,G. Williams BLOCK (1 BLK),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M09.00S,2021-10-26T00:35:15.7Z,3,REGULAR,rebound,defensive,[],203953,,,1610612738,86,90,2021-10-26T00:35:24Z,4370000,,,0,,J. Parker REBOUND (Off:0 Def:5),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,442.0,5.0,5.0,0.0,,,,,,
445,PT03M05.00S,2021-10-26T00:35:23.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612738,86,90,2021-10-26T00:35:45Z,4380000,,,0,,I. Smith shooting personal FOUL (2 PF) (Brown 2 FT),"[202397, 1627759]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,,,,,,,202901.0,,,,,,,,2.0,0.0,Brown,1627759.0,,
447,PT03M05.00S,2021-10-26T00:35:46.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,86,91,2021-10-26T00:35:46Z,4400000,,,0,,J. Brown Free Throw 1 of 2 (18 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
448,PT03M05.00S,2021-10-26T00:35:48.3Z,3,REGULAR,substitution,out,[],202330,,,1610612738,86,91,2021-10-26T00:35:55Z,4410000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M05.00S,2021-10-26T00:35:48.3Z,3,REGULAR,substitution,out,[],203935,,,1610612738,86,91,2021-10-26T00:35:55Z,4420000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M05.00S,2021-10-26T00:35:48.3Z,3,REGULAR,substitution,in,[],1626162,,,1610612738,86,91,2021-10-26T00:35:55Z,4430000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M05.00S,2021-10-26T00:35:48.3Z,3,REGULAR,substitution,in,[],1628369,,,1610612738,86,91,2021-10-26T00:35:55Z,4440000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M05.00S,2021-10-26T00:36:03.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,86,92,2021-10-26T00:36:03Z,4450000,,,0,,J. Brown Free Throw 2 of 2 (19 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
453,PT02M50.00S,2021-10-26T00:36:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,89.56964520367937,48.28431372549019,1610612766,86,92,2021-10-26T00:36:23Z,4460000,-9.0,46.0,1,right,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,4.63,Missed,,,,,,,,,,,,,,,,,,
