actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
441,PT01M36.00S,2022-02-26T01:37:13.8Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",201152,,,1610612761,95,56,2022-02-26T01:37:23Z,4330000,,,0,,MISS T. Young Free Throw 1 of 1,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,
442,PT01M33.00S,2022-02-26T01:37:16.8Z,3,REGULAR,rebound,defensive,[],1630550,,,1610612766,95,56,2022-02-26T01:37:23Z,4340000,,,0,,J. Thor REBOUND (Off:0 Def:4),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,441.0,4.0,4.0,0.0,,,,,,,,,,,,,,
443,PT01M25.00S,2022-02-26T01:37:24.7Z,3,REGULAR,turnover,out-of-bounds,[],1626149,,,1610612766,95,56,2022-02-26T01:37:31Z,4350000,,,0,,M. Harrell bad pass out-of-bounds TURNOVER (1 TO),[1626149],1610612766.0,CHA,bad pass,,,Harrell,M. Harrell,,,,,,,,,,,200833.0,1.0,,,,,,,,,,,,
444,PT01M18.00S,2022-02-26T01:37:47.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612761,95,56,2022-02-26T01:37:54Z,4360000,,,0,,M. Harrell shooting personal FOUL (2 PF) (Young 2 FT),"[1626149, 201152]",1610612766.0,CHA,shooting,,,Harrell,M. Harrell,,,,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Young,201152.0,,
446,PT01M18.00S,2022-02-26T01:38:04.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201152,,,1610612761,95,56,2022-02-26T01:38:04Z,4380000,,,0,,MISS T. Young Free Throw 1 of 2,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,
447,PT01M18.00S,2022-02-26T01:38:04.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,95,56,2022-02-26T01:38:04Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,446.0,,,,,,,,,,,,,,,,,
448,PT01M18.00S,2022-02-26T01:38:22.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201152,,,1610612761,95,57,2022-02-26T01:38:22Z,4400000,,,0,,T. Young Free Throw 2 of 2 (5 PTS),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
449,PT01M08.00S,2022-02-26T01:38:38.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630550,7.178055190538765,50.73529411764706,1610612766,97,57,2022-02-26T01:38:43Z,4410000,-4.0,15.0,1,left,J. Thor driving DUNK (4 PTS) (L. Ball 5 AST),"[1630550, 1630163]",1610612766.0,CHA,driving,,,Thor,J. Thor,,,,,1.54,Made,,,,,,,,,4.0,L. Ball,1630163.0,5.0,,,,,,
451,PT00M48.70S,2022-02-26T01:38:59.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,90.62089356110381,37.00980392156863,1610612761,97,59,2022-02-26T01:39:02Z,4430000,-65.0,36.0,1,right,S. Barnes 7' Hook (20 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,7.42,Made,,,,,,,,,20.0,,,,,,,,,
452,PT00M33.30S,2022-02-26T01:39:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.863994743758213,53.92156862745098,1610612766,97,59,2022-02-26T01:39:20Z,4440000,-20.0,3.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612766.0,CHA,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,
453,PT00M31.20S,2022-02-26T01:39:17.9Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,97,59,2022-02-26T01:39:20Z,4450000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,452.0,4.0,3.0,1.0,,,,,,,,,,,,,,
454,PT00M24.60S,2022-02-26T01:39:24.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,91.14651773981603,51.9607843137255,1610612761,97,59,2022-02-26T01:39:28Z,4460000,10.0,31.0,1,right,MISS P. Achiuwa DUNK - blocked,"[1630173, 1630550]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,3.22,Missed,,,,,,,,,,,,,,,,,Thor,1630550.0
455,PT00M24.60S,2022-02-26T01:39:24.4Z,3,REGULAR,block,,[],1630550,,,1610612761,97,59,2022-02-26T01:39:26Z,4470000,,,0,,J. Thor BLOCK (1 BLK),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M21.90S,2022-02-26T01:39:27.1Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,97,59,2022-02-26T01:39:28Z,4480000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,454.0,5.0,4.0,1.0,,,,,,,,,,,,,,
457,PT00M17.50S,2022-02-26T01:39:31.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630163,13.87976346911958,64.70588235294117,1610612766,97,59,2022-02-26T01:39:36Z,4490000,-74.0,78.0,1,left,MISS L. Ball 10' floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,10.72,Missed,,,,,,,,,,,,,,,,,,
458,PT00M14.70S,2022-02-26T01:39:34.3Z,3,REGULAR,rebound,defensive,[],201152,,,1610612761,97,59,2022-02-26T01:39:34Z,4500000,,,0,,T. Young REBOUND (Off:2 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,457.0,3.0,1.0,2.0,,,,,,,,,,,,,,
459,PT00M05.20S,2022-02-26T01:39:44.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,93.24901445466492,52.69607843137255,1610612761,97,61,2022-02-26T01:39:47Z,4510000,13.0,11.0,1,right,P. Achiuwa driving Layup (5 PTS),[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,1.74,Made,,,,,,,,,5.0,,,,,,,,,
460,PT00M00.80S,2022-02-26T01:39:50.4Z,3,REGULAR,3pt,Jump Shot,[],1630163,45.15440210249672,48.77450980392157,1610612766,97,61,2022-02-26T01:39:56Z,4520000,6.0,372.0,1,left,MISS L. Ball 37' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,37.21,Missed,,,,,,,,,,,,,,,,,,
461,PT00M00.80S,2022-02-26T01:39:50.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,97,61,2022-02-26T01:39:56Z,4530000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,460.0,,,,,,,,,,,,,,,,,
462,PT00M00.00S,2022-02-26T01:39:58.6Z,3,REGULAR,period,end,[],0,,,1610612766,97,61,2022-02-26T01:39:58Z,4540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2022-02-26T01:41:56.4Z,4,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,97,61,2022-02-26T01:42:36Z,4550000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2022-02-26T01:41:56.4Z,4,REGULAR,substitution,out,['startperiod'],1630625,,,1610612766,97,61,2022-02-26T01:42:36Z,4560000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2022-02-26T01:41:56.4Z,4,REGULAR,substitution,in,['startperiod'],1628970,,,1610612766,97,61,2022-02-26T01:42:36Z,4570000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2022-02-26T01:41:56.4Z,4,REGULAR,substitution,in,['startperiod'],1630201,,,1610612766,97,61,2022-02-26T01:42:36Z,4580000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2022-02-26T01:42:39.4Z,4,REGULAR,period,start,[],0,,,1610612766,97,61,2022-02-26T01:42:39Z,4590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT11M54.00S,2022-02-26T01:42:44.0Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,97,61,2022-02-26T01:42:49Z,4600000,,,0,,L. Ball bad pass TURNOVER (5 TO),"[1630163, 1630567]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,5.0,Barnes,1630567.0,,,,,,,,,,
469,PT11M54.00S,2022-02-26T01:42:44.0Z,4,REGULAR,steal,,[],1630567,,,1610612761,97,61,2022-02-26T01:42:45Z,4610000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
470,PT11M53.00S,2022-02-26T01:42:46.8Z,4,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612761,97,61,2022-02-26T01:42:59Z,4620000,,,0,,M. Bridges shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1628970, 1630173]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,200833.0,,,,,,,,2.0,0.0,Achiuwa,1630173.0,,
472,PT11M53.00S,2022-02-26T01:43:11.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630173,,,1610612761,97,61,2022-02-26T01:43:33Z,4640000,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,
473,PT11M53.00S,2022-02-26T01:43:11.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,97,61,2022-02-26T01:43:33Z,4650000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,,
474,PT11M53.00S,2022-02-26T01:43:11.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630173,,,1610612761,97,61,2022-02-26T01:43:33Z,4660000,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,
475,PT11M51.00S,2022-02-26T01:43:13.9Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,97,61,2022-02-26T01:43:33Z,4670000,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,474.0,5.0,3.0,2.0,,,,,,,,,,,,,,
476,PT11M49.00S,2022-02-26T01:43:32.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,91.80354796320631,60.78431372549019,1610612761,97,61,2022-02-26T01:43:36Z,4680000,54.0,25.0,1,right,MISS S. Barnes Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,
477,PT11M45.00S,2022-02-26T01:43:36.0Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,97,61,2022-02-26T01:43:36Z,4690000,,,0,,C. Boucher REBOUND (Off:2 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,476.0,3.0,1.0,2.0,,,,,,,,,,,,,,
478,PT11M45.00S,2022-02-26T01:43:35.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628449,94.40999984741211,50.0,1610612761,97,63,2022-02-26T01:43:35Z,4700000,0.0,0.0,1,right,C. Boucher tip Layup (4 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Made,,,,,,,,,4.0,,,,,,,,,
479,PT11M25.00S,2022-02-26T01:43:56.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.178055190538765,50.0,1610612766,97,63,2022-02-26T01:44:01Z,4710000,0.0,15.0,1,left,MISS M. Bridges driving finger roll Layup - blocked,"[1628970, 1630173]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,1.5,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
480,PT11M25.00S,2022-02-26T01:43:56.0Z,4,REGULAR,block,,[],1630173,,,1610612766,97,63,2022-02-26T01:43:58Z,4720000,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M22.00S,2022-02-26T01:43:59.0Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612766,97,63,2022-02-26T01:44:01Z,4730000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,479.0,2.0,1.0,1.0,,,,,,,,,,,,,,
482,PT11M22.00S,2022-02-26T01:44:00.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,7.046649145860711,51.9607843137255,1610612766,99,63,2022-02-26T01:44:07Z,4740000,-10.0,14.0,1,left,K. Oubre Jr. Layup (17 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,1.68,Made,,,,,,,,,17.0,,,,,,,,,
483,PT11M04.00S,2022-02-26T01:44:17.6Z,4,REGULAR,2pt,Jump Shot,[],1630567,77.00394218134035,74.77787990196079,1610612761,99,65,2022-02-26T01:44:34Z,4750000,124.0,164.0,1,right,S. Barnes 20' Jump Shot (22 PTS) (T. Young 2 AST),"[1630567, 201152]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,20.53,Made,,,,,,,,,22.0,T. Young,201152.0,2.0,,,,,,
485,PT10M48.00S,2022-02-26T01:44:33.9Z,4,REGULAR,3pt,Jump Shot,[],1626162,15.456636005256241,4.166666666666666,1610612766,99,65,2022-02-26T01:44:38Z,4770000,229.0,93.0,1,left,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
486,PT10M44.00S,2022-02-26T01:44:37.1Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,99,65,2022-02-26T01:44:37Z,4780000,,,0,,M. Flynn REBOUND (Off:0 Def:1),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,485.0,1.0,1.0,0.0,,,,,,,,,,,,,,
487,PT10M43.00S,2022-02-26T01:44:41.3Z,4,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612761,99,65,2022-02-26T01:44:52Z,4790000,,,0,,L. Ball shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1630163, 1630173]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,201640.0,,,,,,,,1.0,0.0,Achiuwa,1630173.0,,
489,PT10M43.00S,2022-02-26T01:45:04.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630173,,,1610612761,99,65,2022-02-26T01:45:04Z,4810000,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Missed,,,,,,,,,,,,,,,,,,
490,PT10M43.00S,2022-02-26T01:45:04.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,99,65,2022-02-26T01:45:04Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,
491,PT10M43.00S,2022-02-26T01:45:18.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630173,,,1610612761,99,66,2022-02-26T01:45:18Z,4830000,,,0,,P. Achiuwa Free Throw 2 of 2 (6 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
492,PT10M20.00S,2022-02-26T01:45:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.30946123521682,53.67647058823529,1610612766,101,66,2022-02-26T01:45:53Z,4840000,-18.0,16.0,1,left,M. Bridges driving Layup (9 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,2.45,Made,,,,,,,,,9.0,,,,,,,,,
493,PT10M04.00S,2022-02-26T01:46:07.6Z,4,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612761,101,66,2022-02-26T01:46:12Z,4850000,,,0,,L. Ball shooting personal FOUL (2 PF) (Barnes 2 FT),"[1630163, 1630567]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Barnes,1630567.0,,
495,PT10M04.00S,2022-02-26T01:46:31.5Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,101,67,2022-02-26T01:46:31Z,4870000,,,0,,S. Barnes Free Throw 1 of 2 (23 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,,,,,23.0,,,,,,,,,
496,PT10M04.00S,2022-02-26T01:46:32.9Z,4,REGULAR,substitution,out,[],1626149,,,1610612761,101,67,2022-02-26T01:46:38Z,4880000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M04.00S,2022-02-26T01:46:32.9Z,4,REGULAR,substitution,out,[],1630550,,,1610612761,101,67,2022-02-26T01:46:38Z,4890000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
498,PT10M04.00S,2022-02-26T01:46:32.9Z,4,REGULAR,substitution,in,[],203486,,,1610612761,101,67,2022-02-26T01:46:38Z,4900000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M04.00S,2022-02-26T01:46:32.9Z,4,REGULAR,substitution,in,[],1629023,,,1610612761,101,67,2022-02-26T01:46:38Z,4910000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M04.00S,2022-02-26T01:46:52.3Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,101,68,2022-02-26T01:46:52Z,4920000,,,0,,S. Barnes Free Throw 2 of 2 (24 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,,,,,24.0,,,,,,,,,
501,PT09M58.00S,2022-02-26T01:47:04.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,7.178055190538765,47.794117647058826,1610612766,103,68,2022-02-26T01:47:11Z,4930000,11.0,15.0,1,left,P. Washington driving Layup (13 PTS) (L. Ball 6 AST),"[1629023, 1630163]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,1.86,Made,,,,,,,,,13.0,L. Ball,1630163.0,6.0,,,,,,
503,PT09M42.00S,2022-02-26T01:47:19.8Z,4,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,103,68,2022-02-26T01:47:25Z,4950000,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (3 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,,,,,,,200833.0,3.0,,,,,,,,,,,,
504,PT09M26.00S,2022-02-26T01:47:45.9Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,103,68,2022-02-26T01:48:26Z,4960000,,,0,,L. Ball bad pass TURNOVER (6 TO),"[1630163, 1630173]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,6.0,Achiuwa,1630173.0,,,,,,,,,,
505,PT09M26.00S,2022-02-26T01:47:45.9Z,4,REGULAR,steal,,[],1630173,,,1610612761,103,68,2022-02-26T01:47:47Z,4970000,,,0,,P. Achiuwa STEAL (2 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M26.00S,2022-02-26T01:47:49.6Z,4,REGULAR,foul,personal,[],203486,,,1610612761,103,68,2022-02-26T01:48:02Z,4980000,,,0,,M. Plumlee take personal FOUL (2 PF),"[203486, 1630173]",1610612766.0,CHA,take,,,Plumlee,M. Plumlee,,,,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Achiuwa,1630173.0,,
508,PT09M17.00S,2022-02-26T01:48:14.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628449,94.95729303547962,55.14705882352941,1610612761,103,70,2022-02-26T01:48:19Z,5000000,26.0,-5.0,1,right,C. Boucher cutting DUNK (6 PTS) (S. Barnes 1 AST),"[1628449, 1630567]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,2.62,Made,,,,,,,,,6.0,S. Barnes,1630567.0,1.0,,,,,,
510,PT09M17.00S,2022-02-26T01:48:18.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,103,70,2022-02-26T01:48:18Z,5020000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT09M17.00S,2022-02-26T01:50:36.1Z,4,REGULAR,substitution,out,[],1630163,,,1610612766,103,70,2022-02-26T01:51:07Z,5030000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
512,PT09M17.00S,2022-02-26T01:50:36.1Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,103,70,2022-02-26T01:51:07Z,5040000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M00.00S,2022-02-26T01:51:29.8Z,4,REGULAR,3pt,Jump Shot,[],1628970,25.312089356110377,85.29411764705883,1610612766,103,70,2022-02-26T01:51:34Z,5050000,-176.0,185.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
514,PT08M56.00S,2022-02-26T01:51:33.8Z,4,REGULAR,rebound,defensive,[],201152,,,1610612761,103,70,2022-02-26T01:51:34Z,5060000,,,0,,T. Young REBOUND (Off:2 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,513.0,4.0,2.0,2.0,,,,,,,,,,,,,,
515,PT08M50.00S,2022-02-26T01:51:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.46057818659659,50.73529411764706,1610612761,103,72,2022-02-26T01:51:45Z,5070000,4.0,18.0,1,right,S. Barnes cutting Layup (26 PTS) (M. Flynn 1 AST),"[1630567, 1630201]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,1.88,Made,,,,,,,,,26.0,M. Flynn,1630201.0,1.0,,,,,,
517,PT08M32.00S,2022-02-26T01:51:57.4Z,4,REGULAR,3pt,Jump Shot,[],1629023,9.149145860709593,2.941176470588235,1610612766,103,72,2022-02-26T01:52:02Z,5090000,235.0,34.0,1,left,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,
518,PT08M29.00S,2022-02-26T01:52:00.4Z,4,REGULAR,rebound,offensive,[],1628970,,,1610612766,103,72,2022-02-26T01:52:02Z,5100000,,,0,,M. Bridges REBOUND (Off:3 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,517.0,10.0,7.0,3.0,,,,,,,,,,,,,,
519,PT08M27.00S,2022-02-26T01:52:02.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,20.18725361366623,91.66666666666666,1610612766,103,72,2022-02-26T01:52:07Z,5110000,-208.0,137.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
520,PT08M24.00S,2022-02-26T01:52:05.7Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,103,72,2022-02-26T01:52:07Z,5120000,,,0,,M. Plumlee REBOUND (Off:3 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,519.0,7.0,4.0,3.0,,,,,,,,,,,,,,
521,PT08M10.00S,2022-02-26T01:52:19.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626179,18.74178712220762,84.06862745098039,1610612766,105,72,2022-02-26T01:52:29Z,5130000,-170.0,124.0,1,left,T. Rozier 21' pullup Jump Shot (23 PTS) (M. Bridges 6 AST),"[1626179, 1628970]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,21.05,Made,,,,,,,,,23.0,M. Bridges,1628970.0,6.0,,,,,,
523,PT07M56.00S,2022-02-26T01:52:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,92.59198423127464,53.18627450980392,1610612761,105,74,2022-02-26T01:52:43Z,5150000,16.0,17.0,1,right,P. Achiuwa driving Layup (8 PTS) (M. Flynn 2 AST),"[1630173, 1630201]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,2.33,Made,,,,,,,,,8.0,M. Flynn,1630201.0,2.0,,,,,,
525,PT07M56.00S,2022-02-26T01:52:37.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626162,,,1610612761,105,74,2022-02-26T01:52:46Z,5170000,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Achiuwa 1 FT),"[1626162, 1630173]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,200833.0,,,,,,,,2.0,0.0,Achiuwa,1630173.0,,
527,PT07M56.00S,2022-02-26T01:53:03.4Z,4,REGULAR,freethrow,1 of 1,[],1630173,,,1610612761,105,75,2022-02-26T01:53:03Z,5190000,,,0,,P. Achiuwa Free Throw 1 of 1 (9 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
