actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
544,PT09M18.00S,2022-01-03T01:54:20.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,93.24901445466492,50.73529411764706,1610612766,78,119,2022-01-03T01:54:24Z,5340000,4.0,11.0,1,right,N. Richards alley-oop DUNK (2 PTS) (I. Smith 5 AST),"[1630208, 202397]",1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,1.16,Made,2.0,I. Smith,202397.0,5.0,,,,,,,,,,,,,,
546,PT09M00.00S,2022-01-03T01:54:37.7Z,4,REGULAR,3pt,Jump Shot,[],101108,31.488173455978973,22.058823529411764,1610612756,78,119,2022-01-03T01:58:16Z,5360000,140.0,243.0,1,left,MISS C. Paul 28' step back 3PT,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,28.07,Missed,,,,,,,,,,,,,,,,,,
547,PT08M58.00S,2022-01-03T01:54:39.7Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,78,119,2022-01-03T01:54:42Z,5370000,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,546.0,3.0,3.0,0.0,,,,,,,,,,
548,PT08M54.00S,2022-01-03T01:54:43.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628998,94.1688567674113,50.0,1610612766,80,119,2022-01-03T01:54:57Z,5380000,0.0,2.0,1,right,C. Martin running DUNK (6 PTS) (I. Smith 6 AST),"[1628998, 202397]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,0.23,Made,6.0,I. Smith,202397.0,6.0,,,,,,,,,,,,,,
550,PT08M34.00S,2022-01-03T01:55:07.3Z,4,REGULAR,foul,personal,[],1630208,,,1610612756,80,119,2022-01-03T01:55:19Z,5400000,,,0,,N. Richards personal FOUL (1 PF),"[1630208, 1629661]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Johnson,1629661.0
552,PT08M34.00S,2022-01-03T01:55:19.3Z,4,REGULAR,substitution,out,[],101108,,,1610612756,80,119,2022-01-03T01:55:24Z,5420000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M34.00S,2022-01-03T01:55:19.3Z,4,REGULAR,substitution,in,[],1630688,,,1610612756,80,119,2022-01-03T01:55:24Z,5430000,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M28.00S,2022-01-03T01:55:36.5Z,4,REGULAR,2pt,Jump Shot,[],1630188,23.47240473061761,41.66666666666667,1610612756,80,119,2022-01-03T01:55:44Z,5440000,42.0,168.0,1,left,MISS J. Smith 17' Jump Shot,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,17.32,Missed,,,,,,,,,,,,,,,,,,
555,PT08M25.00S,2022-01-03T01:55:39.5Z,4,REGULAR,rebound,defensive,[],202397,,,1610612766,80,119,2022-01-03T01:55:44Z,5450000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,554.0,1.0,1.0,0.0,,,,,,,,,,
556,PT08M19.00S,2022-01-03T01:55:45.8Z,4,REGULAR,3pt,Jump Shot,[],1628998,90.3580814717477,96.07843137254902,1610612766,80,119,2022-01-03T01:55:50Z,5460000,230.0,38.0,1,right,MISS C. Martin 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,
557,PT08M15.00S,2022-01-03T01:55:48.9Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,80,119,2022-01-03T01:55:48Z,5470000,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,556.0,4.0,3.0,1.0,,,,,,,,,,
558,PT08M05.00S,2022-01-03T01:55:58.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629667,92.19776609724047,61.274509803921575,1610612766,82,119,2022-01-03T02:00:07Z,5480000,56.0,21.0,1,right,J. McDaniels 6' driving finger roll Layup (4 PTS),[1629667],1610612766.0,CHA,driving finger roll,,,McDaniels,J. McDaniels,,,,,6.01,Made,4.0,,,,,,,,,,,,,,,,,
559,PT07M47.00S,2022-01-03T01:56:17.6Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612756,82,119,2022-01-03T01:56:21Z,5490000,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 1629667]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,2.0,McDaniels,1629667.0,,,,,,,
560,PT07M47.00S,2022-01-03T01:56:17.6Z,4,REGULAR,steal,,[],1629667,,,1610612766,82,119,2022-01-03T01:56:20Z,5500000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M44.00S,2022-01-03T01:56:23.6Z,4,REGULAR,foul,personal,[],1630688,,,1610612766,82,119,2022-01-03T01:56:38Z,5510000,,,0,,I. Wainright personal FOUL (1 PF),"[1630688, 1629667]",1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,McDaniels,1629667.0
563,PT07M44.00S,2022-01-03T01:56:37.1Z,4,REGULAR,substitution,out,[],1626166,,,1610612766,82,119,2022-01-03T01:56:49Z,5530000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M44.00S,2022-01-03T01:56:37.1Z,4,REGULAR,substitution,out,[],1629661,,,1610612766,82,119,2022-01-03T01:56:49Z,5540000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M44.00S,2022-01-03T01:56:37.1Z,4,REGULAR,substitution,in,[],1630640,,,1610612766,82,119,2022-01-03T01:56:49Z,5550000,,,0,,SUB in: M. Walker,[1630640],1610612756.0,PHX,,,,Walker,M. Walker,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M44.00S,2022-01-03T01:56:37.1Z,4,REGULAR,substitution,in,[],203901,,,1610612766,82,119,2022-01-03T01:56:49Z,5560000,,,0,,SUB in: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M27.00S,2022-01-03T01:57:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202397,92.19776609724047,56.86274509803921,1610612766,82,119,2022-01-03T02:01:20Z,5570000,34.0,21.0,1,right,MISS I. Smith driving finger roll Layup,[202397],1610612766.0,CHA,driving finger roll,,,Smith,I. Smith,,,,,4.01,Missed,,,,,,,,,,,,,,,,,,
568,PT07M25.00S,2022-01-03T01:57:13.9Z,4,REGULAR,rebound,defensive,[],1630640,,,1610612756,82,119,2022-01-03T01:57:16Z,5580000,,,0,,M. Walker REBOUND (Off:0 Def:1),[1630640],1610612756.0,PHX,,,,Walker,M. Walker,,,,,,,,,,,567.0,1.0,1.0,0.0,,,,,,,,,,
569,PT07M14.00S,2022-01-03T01:57:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203901,7.703679369250986,47.30392156862745,1610612756,82,121,2022-01-03T01:57:27Z,5590000,13.0,20.0,1,left,E. Payton cutting Layup (2 PTS) (M. Walker 1 AST),"[203901, 1630640]",1610612756.0,PHX,cutting,,,Payton,E. Payton,,,,,2.4,Made,2.0,M. Walker,1630640.0,1.0,,,,,,,,,,,,,,
571,PT07M02.00S,2022-01-03T01:57:39.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,88.51839684625493,48.529411764705884,1610612766,84,121,2022-01-03T02:03:28Z,5610000,-7.0,55.0,1,right,N. Richards turnaround Hook (4 PTS) (J. Bouknight 2 AST),"[1630208, 1630547]",1610612766.0,CHA,turnaround,,,Richards,N. Richards,,,,,5.59,Made,4.0,J. Bouknight,1630547.0,2.0,,,,,,,,,,,,,,
573,PT07M02.00S,2022-01-03T01:57:43.6Z,4,REGULAR,foul,personal,['1freethrow'],1630688,,,1610612766,84,121,2022-01-03T01:57:56Z,5630000,,,0,,I. Wainright shooting personal FOUL (2 PF) (Richards 1 FT),"[1630688, 1630208]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,1628485.0,2.0,0.0,Richards,1630208.0
575,PT07M02.00S,2022-01-03T01:58:09.2Z,4,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,85,121,2022-01-03T01:58:09Z,5650000,,,0,,N. Richards Free Throw 1 of 1 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
576,PT06M49.00S,2022-01-03T01:58:23.4Z,4,REGULAR,3pt,Jump Shot,[],1630188,31.09395532194481,26.47058823529412,1610612756,85,121,2022-01-03T01:58:30Z,5660000,118.0,240.0,1,left,MISS J. Smith 26' 3PT,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,
577,PT06M45.00S,2022-01-03T01:58:27.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,85,121,2022-01-03T01:58:30Z,5670000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,576.0,,,,,,,,,,,,,
578,PT06M45.00S,2022-01-03T01:58:31.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,85,121,2022-01-03T01:58:31Z,5680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M37.00S,2022-01-03T01:58:53.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630188,11.908672798948752,51.71568627450981,1610612756,85,123,2022-01-03T01:58:57Z,5690000,-9.0,59.0,1,left,J. Smith 6' floating Jump Shot (19 PTS) (L. Shamet 3 AST),"[1630188, 1629013]",1610612756.0,PHX,floating,,,Smith,J. Smith,,,,,6.0,Made,19.0,L. Shamet,1629013.0,3.0,,,,,,,,,,,,,,
581,PT06M25.00S,2022-01-03T01:59:06.5Z,4,REGULAR,2pt,Jump Shot,[],1630547,70.90998685939553,54.41176470588235,1610612766,85,123,2022-01-03T02:04:44Z,5710000,22.0,221.0,1,right,MISS J. Bouknight 22' step back Shot,[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,22.2,Missed,,,,,,,,,,,,,,,,,,
582,PT06M25.00S,2022-01-03T01:59:06.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,85,123,2022-01-03T01:59:36Z,5720000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,
583,PT06M25.00S,2022-01-03T01:59:30.5Z,4,REGULAR,foul,personal,[],1630640,,,1610612766,85,123,2022-01-03T02:05:20Z,5730000,,,0,,M. Walker loose ball personal FOUL (1 PF),"[1630640, 1629667]",1610612756.0,PHX,loose ball,,,Walker,M. Walker,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,McDaniels,1629667.0
585,PT06M25.00S,2022-01-03T01:59:40.6Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,85,123,2022-01-03T01:59:45Z,5750000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M25.00S,2022-01-03T01:59:40.6Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,85,123,2022-01-03T01:59:45Z,5760000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M22.00S,2022-01-03T01:59:49.7Z,4,REGULAR,turnover,bad pass,[],1630208,,,1610612766,85,123,2022-01-03T02:06:28Z,5770000,,,0,,N. Richards bad pass TURNOVER (2 TO),"[1630208, 1630640]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,2.0,Walker,1630640.0,,,,,,,
588,PT06M22.00S,2022-01-03T01:59:49.7Z,4,REGULAR,steal,,[],1630640,,,1610612756,85,123,2022-01-03T01:59:51Z,5780000,,,0,,M. Walker STEAL (1 STL),[1630640],1610612756.0,PHX,,,,Walker,M. Walker,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M17.00S,2022-01-03T02:00:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630640,8.09789750328515,52.450980392156865,1610612756,85,123,2022-01-03T02:09:34Z,5790000,-12.0,24.0,1,left,MISS M. Walker running Layup - blocked,"[1630640, 1630208]",1610612756.0,PHX,running,,,Walker,M. Walker,,,,,2.66,Missed,,,,,,,,,,,,Richards,1630208.0,,,,,
590,PT06M17.00S,2022-01-03T02:00:01.6Z,4,REGULAR,block,,[],1630208,,,1610612756,85,123,2022-01-03T02:08:47Z,5800000,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M17.00S,2022-01-03T02:00:01.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,85,123,2022-01-03T02:00:07Z,5810000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,
592,PT06M17.00S,2022-01-03T02:00:07.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,85,123,2022-01-03T02:00:07Z,5820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M17.00S,2022-01-03T02:00:08.4Z,4,REGULAR,substitution,out,[],1630188,,,1610612756,85,123,2022-01-03T02:00:11Z,5830000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M17.00S,2022-01-03T02:00:08.4Z,4,REGULAR,substitution,in,[],1629150,,,1610612756,85,123,2022-01-03T02:00:11Z,5840000,,,0,,SUB in: E. Terry,[1629150],1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M06.00S,2022-01-03T02:00:23.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630640,6.389618922470433,96.32352941176471,1610612756,85,123,2022-01-03T02:00:29Z,5850000,-232.0,8.0,1,left,MISS M. Walker 3PT,[1630640],1610612756.0,PHX,,,,Walker,M. Walker,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,
596,PT06M03.00S,2022-01-03T02:00:25.7Z,4,REGULAR,rebound,offensive,[],1630688,,,1610612756,85,123,2022-01-03T02:00:25Z,5860000,,,0,,I. Wainright REBOUND (Off:1 Def:0),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,595.0,1.0,0.0,1.0,,,,,,,,,,
597,PT05M58.00S,2022-01-03T02:00:30.9Z,4,REGULAR,turnover,lost ball,[],1629150,,,1610612756,85,123,2022-01-03T02:00:37Z,5870000,,,0,,E. Terry lost ball TURNOVER (1 TO),"[1629150, 1629667]",1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,,,,,1.0,McDaniels,1629667.0,,,,,,,
598,PT05M58.00S,2022-01-03T02:00:30.9Z,4,REGULAR,steal,,[],1629667,,,1610612766,85,123,2022-01-03T02:00:34Z,5880000,,,0,,J. McDaniels STEAL (2 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M51.00S,2022-01-03T02:00:37.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630550,67.36202365308804,38.48039215686275,1610612766,85,123,2022-01-03T02:00:44Z,5890000,-58.0,254.0,1,right,MISS J. Thor 26' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,
600,PT05M47.00S,2022-01-03T02:00:41.7Z,4,REGULAR,rebound,defensive,[],1629150,,,1610612756,85,123,2022-01-03T02:00:44Z,5900000,,,0,,E. Terry REBOUND (Off:0 Def:1),[1629150],1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,599.0,1.0,1.0,0.0,,,,,,,,,,
601,PT05M37.00S,2022-01-03T02:00:51.9Z,4,REGULAR,3pt,Jump Shot,[],1629013,7.30946123521682,4.901960784313726,1610612756,85,123,2022-01-03T02:00:56Z,5910000,225.0,16.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,22.61,Missed,,,,,,,,,,,,,,,,,,
602,PT05M34.00S,2022-01-03T02:00:54.9Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,85,123,2022-01-03T02:00:56Z,5920000,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,601.0,5.0,4.0,1.0,,,,,,,,,,
603,PT05M27.00S,2022-01-03T02:01:05.3Z,4,REGULAR,foul,personal,['2freethrow'],1629150,,,1610612766,85,123,2022-01-03T02:01:24Z,5930000,,,0,,E. Terry shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1629150, 1629667]",1610612756.0,PHX,shooting,,,Terry,E. Terry,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,McDaniels,1629667.0
605,PT05M27.00S,2022-01-03T02:01:33.5Z,4,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,85,123,2022-01-03T02:01:33Z,5950000,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Missed,,,,,,,,,,,,,,,,,,
606,PT05M27.00S,2022-01-03T02:01:33.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,85,123,2022-01-03T02:01:33Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,
607,PT05M27.00S,2022-01-03T02:01:42.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,85,123,2022-01-03T02:01:42Z,5970000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT05M27.00S,2022-01-03T02:03:30.4Z,4,REGULAR,substitution,out,[],1629013,,,1610612766,85,123,2022-01-03T02:04:15Z,5980000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
611,PT05M27.00S,2022-01-03T02:03:30.4Z,4,REGULAR,substitution,in,[],1628238,,,1610612766,85,123,2022-01-03T02:04:15Z,6010000,,,0,,SUB in: P. Bass,[1628238],1610612756.0,PHX,,,,Bass,P. Bass,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M27.00S,2022-01-03T02:04:35.9Z,4,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,86,123,2022-01-03T02:04:36Z,6020000,,,0,,J. McDaniels Free Throw 2 of 2 (5 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
613,PT05M13.00S,2022-01-03T02:04:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203901,7.178055190538765,50.49019607843137,1610612756,86,125,2022-01-03T02:10:52Z,6030000,-2.0,15.0,1,left,E. Payton driving Layup (4 PTS) (E. Terry 1 AST),"[203901, 1629150]",1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,1.52,Made,4.0,E. Terry,1629150.0,1.0,,,,,,,,,,,,,,
615,PT04M59.00S,2022-01-03T02:05:04.8Z,4,REGULAR,turnover,bad pass,[],202397,,,1610612766,86,125,2022-01-03T02:05:12Z,6050000,,,0,,I. Smith bad pass TURNOVER (4 TO),"[202397, 1630640]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,4.0,Walker,1630640.0,,,,,,,
616,PT04M59.00S,2022-01-03T02:05:04.8Z,4,REGULAR,steal,,[],1630640,,,1610612756,86,125,2022-01-03T02:05:10Z,6060000,,,0,,M. Walker STEAL (2 STL),[1630640],1610612756.0,PHX,,,,Walker,M. Walker,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M52.00S,2022-01-03T02:05:12.4Z,4,REGULAR,turnover,lost ball,[],1628238,,,1610612756,86,125,2022-01-03T02:05:17Z,6070000,,,0,,P. Bass lost ball TURNOVER (1 TO),"[1628238, 1629667]",1610612756.0,PHX,,,,Bass,P. Bass,,,,,,,,,,,,,,,1.0,McDaniels,1629667.0,,,,,,,
618,PT04M52.00S,2022-01-03T02:05:12.4Z,4,REGULAR,steal,,[],1629667,,,1610612766,86,125,2022-01-03T02:12:06Z,6080000,,,0,,J. McDaniels STEAL (3 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M48.00S,2022-01-03T02:05:16.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629667,93.24901445466492,51.9607843137255,1610612766,88,125,2022-01-03T02:12:53Z,6090000,10.0,11.0,1,right,J. McDaniels running DUNK (7 PTS) (J. Bouknight 3 AST),"[1629667, 1630547]",1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,1.47,Made,7.0,J. Bouknight,1630547.0,3.0,,,,,,,,,,,,,,
621,PT04M35.00S,2022-01-03T02:05:28.7Z,4,REGULAR,3pt,Jump Shot,[],1630688,29.6484888304862,20.34313725490196,1610612756,88,125,2022-01-03T02:05:38Z,6110000,148.0,226.0,1,left,MISS I. Wainright 27' 3PT,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,27.05,Missed,,,,,,,,,,,,,,,,,,
622,PT04M27.00S,2022-01-03T02:05:36.6Z,4,REGULAR,rebound,offensive,[],1630688,,,1610612756,88,125,2022-01-03T02:05:36Z,6120000,,,0,,I. Wainright REBOUND (Off:2 Def:0),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,621.0,2.0,0.0,2.0,,,,,,,,,,
623,PT04M24.00S,2022-01-03T02:05:39.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630640,32.53942181340342,33.82352941176471,1610612756,88,125,2022-01-03T02:05:43Z,6130000,81.0,253.0,1,left,MISS M. Walker 26' 3PT,[1630640],1610612756.0,PHX,,,,Walker,M. Walker,,,,,26.6,Missed,,,,,,,,,,,,,,,,,,
624,PT04M22.00S,2022-01-03T02:05:41.7Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,88,125,2022-01-03T02:05:43Z,6140000,,,0,,N. Richards REBOUND (Off:1 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,623.0,6.0,5.0,1.0,,,,,,,,,,
625,PT04M13.00S,2022-01-03T02:05:51.4Z,4,REGULAR,turnover,lost ball,[],1629667,,,1610612766,88,125,2022-01-03T02:05:55Z,6150000,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1629667, 1628238]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,1.0,Bass,1628238.0,,,,,,,
626,PT04M13.00S,2022-01-03T02:05:51.4Z,4,REGULAR,steal,,[],1628238,,,1610612756,88,125,2022-01-03T02:05:53Z,6160000,,,0,,P. Bass STEAL (1 STL),[1628238],1610612756.0,PHX,,,,Bass,P. Bass,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M13.00S,2022-01-03T02:05:57.9Z,4,REGULAR,foul,personal,[],1629667,,,1610612756,88,125,2022-01-03T02:14:25Z,6170000,,,0,,J. McDaniels take personal FOUL (1 PF),"[1629667, 203901]",1610612766.0,CHA,take,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Payton,203901.0
629,PT04M13.00S,2022-01-03T02:06:05.6Z,4,REGULAR,substitution,out,[],1629667,,,1610612756,88,125,2022-01-03T02:06:09Z,6190000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M13.00S,2022-01-03T02:06:05.6Z,4,REGULAR,substitution,in,[],1630539,,,1610612756,88,125,2022-01-03T02:06:09Z,6200000,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M56.00S,2022-01-03T02:06:25.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628238,6.521024967148489,53.18627450980392,1610612756,88,127,2022-01-03T02:06:28Z,6210000,-16.0,9.0,1,left,P. Bass DUNK (2 PTS) (E. Terry 2 AST),"[1628238, 1629150]",1610612756.0,PHX,,,,Bass,P. Bass,,,,,1.82,Made,2.0,E. Terry,1629150.0,2.0,,,,,,,,,,,,,,
633,PT03M41.00S,2022-01-03T02:06:40.4Z,4,REGULAR,3pt,Jump Shot,[],1630547,66.17936925098554,62.00980392156863,1610612766,88,127,2022-01-03T02:06:45Z,6230000,60.0,265.0,1,right,MISS J. Bouknight 27' step back 3PT,[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,
634,PT03M38.00S,2022-01-03T02:06:43.4Z,4,REGULAR,rebound,defensive,[],1629150,,,1610612756,88,127,2022-01-03T02:06:45Z,6240000,,,0,,E. Terry REBOUND (Off:0 Def:2),[1629150],1610612756.0,PHX,,,,Terry,E. Terry,,,,,,,,,,,633.0,2.0,2.0,0.0,,,,,,,,,,
635,PT03M34.00S,2022-01-03T02:06:51.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203901,11.908672798948752,50.245098039215684,1610612756,88,129,2022-01-03T02:15:21Z,6250000,-1.0,59.0,1,left,E. Payton driving Layup (6 PTS),[203901],1610612756.0,PHX,driving,,,Payton,E. Payton,,,,,5.94,Made,6.0,,,,,,,,,,,,,,,,,
636,PT03M34.00S,2022-01-03T02:06:56.4Z,4,REGULAR,violation,defensive goaltending,[],1630547,,,1610612756,88,129,2022-01-03T02:07:02Z,6260000,,,0,,J. Bouknight defensive goaltending VIOLATION,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,1627529.0,,,,
