actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
541,PT08M08.00S,2022-03-22T00:59:59.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627820,11.383048620236531,51.71568627450981,1610612740,87,93,2022-03-22T01:28:29Z,5280000,-9.0,55.0,1,left,MISS T. Wallace driving floating Shot,[1627820],1610612740.0,NOP,driving floating,,,Wallace,T. Wallace,,,,,5.52,Missed,,,,,,,,,,,,,,,,,,,
542,PT08M03.00S,2022-03-22T01:00:04.2Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,87,93,2022-03-22T01:28:29Z,5290000,,,0,,J. Valanciunas REBOUND (Off:5 Def:11),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,541.0,16.0,11.0,5.0,,,,,,,,,,,
543,PT08M03.00S,2022-03-22T01:00:03.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,87,95,2022-03-22T01:00:03Z,5300000,0.0,0.0,1,left,J. Valanciunas tip Layup (24 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,24.0,,,,,,,,,,,,,,,,,,
544,PT07M45.00S,2022-03-22T01:00:26.6Z,4,REGULAR,turnover,out-of-bounds,[],202738,,,1610612766,87,95,2022-03-22T01:00:34Z,5310000,,,0,,I. Thomas bad pass out-of-bounds TURNOVER (3 TO),[202738],1610612766.0,CHA,bad pass,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,3.0,,,203592.0,,,,,
545,PT07M26.00S,2022-03-22T01:01:07.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627820,18.2161629434954,42.40196078431372,1610612740,87,95,2022-03-22T01:01:14Z,5320000,38.0,119.0,1,left,MISS T. Wallace 12' pullup Shot - blocked,"[1627820, 1626149]",1610612740.0,NOP,pullup,,,Wallace,T. Wallace,,,,,12.46,Missed,,,,,,,,,Harrell,1626149.0,,,,,,,,,
550,PT07M26.00S,2022-03-22T01:01:07.0Z,4,REGULAR,block,,[],1626149,,,1610612740,87,95,2022-03-22T01:01:59Z,5325000,,,0,,M. Harrell BLOCK (2 BLK),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M20.00S,2022-03-22T01:01:13.0Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,87,95,2022-03-22T01:01:14Z,5330000,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,545.0,5.0,5.0,0.0,,,,,,,,,,,
547,PT07M05.00S,2022-03-22T01:01:31.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.59198423127464,49.01960784313725,1610612766,89,95,2022-03-22T01:01:43Z,5340000,-5.0,17.0,1,right,C. Martin driving Layup (4 PTS),[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,1.78,Made,4.0,,,,,,,,,,,,,,,,,,
548,PT07M05.00S,2022-03-22T01:01:41.4Z,4,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612766,89,95,2022-03-22T01:01:51Z,5350000,,,0,,J. Hayes shooting personal FOUL (2 PF) (Martin 1 FT),"[1629637, 1628998]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,2003.0,2.0,1.0,Martin,1628998.0,
551,PT07M05.00S,2022-03-22T01:01:52.2Z,4,REGULAR,substitution,out,[],202738,,,1610612766,89,95,2022-03-22T01:02:09Z,5370000,,,0,,SUB out: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M05.00S,2022-03-22T01:01:52.2Z,4,REGULAR,substitution,out,[],1626149,,,1610612766,89,95,2022-03-22T01:02:09Z,5380000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M05.00S,2022-03-22T01:01:52.2Z,4,REGULAR,substitution,out,[],1627820,,,1610612766,89,95,2022-03-22T01:02:09Z,5390000,,,0,,SUB out: T. Wallace,[1627820],1610612740.0,NOP,,,,Wallace,T. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M05.00S,2022-03-22T01:01:52.2Z,4,REGULAR,substitution,out,[],202685,,,1610612766,89,95,2022-03-22T01:02:09Z,5400000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M05.00S,2022-03-22T01:01:52.2Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,89,95,2022-03-22T01:02:09Z,5410000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M05.00S,2022-03-22T01:01:52.2Z,4,REGULAR,substitution,in,[],203486,,,1610612766,89,95,2022-03-22T01:02:09Z,5420000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M05.00S,2022-03-22T01:01:52.2Z,4,REGULAR,substitution,in,[],203468,,,1610612766,89,95,2022-03-22T01:02:09Z,5430000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M05.00S,2022-03-22T01:01:52.2Z,4,REGULAR,substitution,in,[],1626195,,,1610612766,89,95,2022-03-22T01:02:09Z,5440000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M05.00S,2022-03-22T01:02:11.1Z,4,REGULAR,freethrow,1 of 1,[],1628998,,,1610612766,89,95,2022-03-22T01:02:16Z,5450000,,,0,,MISS C. Martin Free Throw 1 of 1,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,,
560,PT06M53.00S,2022-03-22T01:02:23.1Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,89,95,2022-03-22T01:02:16Z,5460000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,559.0,2.0,2.0,0.0,,,,,,,,,,,
561,PT06M42.00S,2022-03-22T01:02:23.2Z,4,REGULAR,2pt,Jump Shot,[],203468,20.581471747700395,20.098039215686274,1610612740,89,95,2022-03-22T01:29:12Z,5470000,150.0,141.0,1,left,MISS C. McCollum 20' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,20.55,Missed,,,,,,,,,,,,,,,,,,,
562,PT06M40.00S,2022-03-22T01:02:25.4Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,89,95,2022-03-22T01:02:25Z,5480000,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,561.0,8.0,7.0,1.0,,,,,,,,,,,
563,PT06M31.00S,2022-03-22T01:02:34.3Z,4,REGULAR,turnover,lost ball,[],1628970,,,1610612766,89,95,2022-03-22T01:02:41Z,5490000,,,0,,M. Bridges lost ball TURNOVER (3 TO),"[1628970, 203468]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,3.0,McCollum,203468.0,,,,,,
564,PT06M31.00S,2022-03-22T01:02:34.3Z,4,REGULAR,steal,,[],203468,,,1610612740,89,95,2022-03-22T01:02:36Z,5500000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M21.00S,2022-03-22T01:02:48.3Z,4,REGULAR,turnover,out-of-bounds,[],203468,,,1610612740,89,95,2022-03-22T01:02:53Z,5510000,,,0,,C. McCollum lost ball out-of-bounds TURNOVER (4 TO),[203468],1610612740.0,NOP,lost ball,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,4.0,,,1627961.0,,,,,
566,PT06M21.00S,2022-03-22T01:02:59.1Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,89,95,2022-03-22T01:03:02Z,5520000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M21.00S,2022-03-22T01:02:59.1Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,89,95,2022-03-22T01:03:02Z,5530000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M06.00S,2022-03-22T01:03:17.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,91.5407358738502,4.411764705882353,1610612766,89,95,2022-03-22T01:03:26Z,5540000,-228.0,27.0,1,right,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
569,PT06M03.00S,2022-03-22T01:03:20.4Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,89,95,2022-03-22T01:03:20Z,5550000,,,0,,M. Plumlee REBOUND (Off:2 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,568.0,9.0,7.0,2.0,,,,,,,,,,,
570,PT05M59.00S,2022-03-22T01:03:32.9Z,4,REGULAR,foul,personal,[],1630530,,,1610612766,89,95,2022-03-22T01:03:46Z,5560000,,,0,,T. Murphy III personal FOUL (1 PF),"[1630530, 203486]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Plumlee,203486.0,
572,PT05M50.00S,2022-03-22T01:03:59.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628970,91.40932982917214,3.431372549019608,1610612766,89,95,2022-03-22T01:04:03Z,5580000,-233.0,28.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
573,PT05M47.00S,2022-03-22T01:04:02.2Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612740,89,95,2022-03-22T01:04:03Z,5590000,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,572.0,2.0,2.0,0.0,,,,,,,,,,,
574,PT05M38.00S,2022-03-22T01:04:10.3Z,4,REGULAR,3pt,Jump Shot,[],1628984,28.465834428383708,76.47058823529412,1610612740,89,95,2022-03-22T01:29:24Z,5600000,-132.0,215.0,1,left,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
575,PT05M36.00S,2022-03-22T01:04:12.9Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,89,95,2022-03-22T01:04:12Z,5610000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,574.0,4.0,4.0,0.0,,,,,,,,,,,
576,PT05M29.00S,2022-03-22T01:04:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.93495400788436,47.05882352941176,1610612766,91,95,2022-03-22T01:04:24Z,5620000,-15.0,23.0,1,right,M. Bridges driving finger roll Layup (13 PTS) (L. Ball 7 AST),"[1628970, 1630163]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,2.75,Made,13.0,L. Ball,1630163.0,7.0,,,,,,,,,,,,,,,
578,PT05M05.00S,2022-03-22T01:04:46.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,4.155716162943495,60.5392156862745,1610612740,91,95,2022-03-22T01:04:51Z,5640000,-53.0,-13.0,1,left,MISS D. Graham driving Layup - blocked,"[1628984, 1630163]",1610612740.0,NOP,driving,,,Graham,D. Graham,,,,,5.44,Missed,,,,,,,,,Ball,1630163.0,,,,,,,,,
641,PT05M05.00S,2022-03-22T01:04:46.4Z,4,REGULAR,block,,[],1630163,,,1610612740,91,95,2022-03-22T01:42:15Z,5645000,,,0,,L. Ball BLOCK (2 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M05.00S,2022-03-22T01:04:46.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,91,95,2022-03-22T01:04:58Z,5650000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,578.0,,,,,,,,,,,,,,
580,PT05M05.00S,2022-03-22T01:05:06.2Z,4,REGULAR,substitution,out,[],1630530,,,1610612766,91,95,2022-03-22T01:05:11Z,5660000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M05.00S,2022-03-22T01:05:06.2Z,4,REGULAR,substitution,in,[],1630230,,,1610612766,91,95,2022-03-22T01:05:11Z,5670000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M53.00S,2022-03-22T01:05:14.1Z,4,REGULAR,2pt,Jump Shot,[],1626179,74.06373193166885,57.107843137254896,1610612766,93,95,2022-03-22T01:05:20Z,5680000,36.0,191.0,1,right,T. Rozier 19' pullup Jump Shot (15 PTS) (L. Ball 8 AST),"[1626179, 1630163]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,19.46,Made,15.0,L. Ball,1630163.0,8.0,,,,,,,,,,,,,,,
584,PT04M25.00S,2022-03-22T01:05:41.1Z,4,REGULAR,3pt,Jump Shot,[],1630230,7.966491458607096,95.83333333333334,1610612740,93,95,2022-03-22T01:05:45Z,5700000,-229.0,22.0,1,left,MISS N. Marshall 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,23.03,Missed,,,,,,,,,,,,,,,,,,,
585,PT04M23.00S,2022-03-22T01:05:43.1Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,93,95,2022-03-22T01:05:45Z,5710000,,,0,,P. Washington REBOUND (Off:2 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,584.0,4.0,2.0,2.0,,,,,,,,,,,
586,PT04M15.00S,2022-03-22T01:05:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.59198423127464,51.71568627450981,1610612766,95,95,2022-03-22T01:29:43Z,5720000,9.0,17.0,1,right,T. Rozier driving finger roll Layup (17 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,1.91,Made,17.0,,,,,,,,,,,,,,,,,,
587,PT04M06.00S,2022-03-22T01:06:12.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,95,95,2022-03-22T01:06:12Z,5730000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M06.00S,2022-03-22T01:07:39.6Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,95,95,2022-03-22T01:08:32Z,5740000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M06.00S,2022-03-22T01:07:39.6Z,4,REGULAR,substitution,out,[],1626195,,,1610612740,95,95,2022-03-22T01:08:32Z,5750000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M06.00S,2022-03-22T01:07:39.6Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,95,95,2022-03-22T01:08:32Z,5760000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M06.00S,2022-03-22T01:07:39.6Z,4,REGULAR,substitution,in,[],202685,,,1610612740,95,95,2022-03-22T01:08:32Z,5770000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M03.00S,2022-03-22T01:09:05.5Z,4,REGULAR,foul,offensive,[],202685,,,1610612740,95,95,2022-03-22T01:12:07Z,5780000,,,0,,J. Valanciunas offensive FOUL (4 PF),"[202685, 203486]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,1627961.0,4.0,0.0,Plumlee,203486.0,
594,PT04M03.00S,2022-03-22T01:09:05.5Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612740,95,95,2022-03-22T01:12:07Z,5800000,,,0,,J. Valanciunas offensive foul TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,2.0,,,1627961.0,,,,,
595,PT03M52.00S,2022-03-22T01:09:29.1Z,4,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,95,95,2022-03-22T01:09:35Z,5810000,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (2 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,2.0,,,1627961.0,,,,,
596,PT03M31.00S,2022-03-22T01:09:56.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,32.40801576872536,63.725490196078425,1610612740,95,95,2022-03-22T01:29:54Z,5820000,-69.0,252.0,1,left,MISS C. McCollum 26' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
597,PT03M27.00S,2022-03-22T01:10:00.4Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,95,95,2022-03-22T01:10:02Z,5830000,,,0,,L. Ball REBOUND (Off:0 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,596.0,4.0,4.0,0.0,,,,,,,,,,,
598,PT03M22.00S,2022-03-22T01:10:05.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628970,90.88370565045992,48.77450980392157,1610612766,95,95,2022-03-22T01:30:08Z,5840000,-6.0,33.0,1,right,MISS M. Bridges running Layup,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
599,PT03M19.00S,2022-03-22T01:10:08.2Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,95,95,2022-03-22T01:10:27Z,5850000,,,0,,J. Valanciunas REBOUND (Off:5 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,598.0,17.0,12.0,5.0,,,,,,,,,,,
600,PT03M03.00S,2022-03-22T01:10:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,6.389618922470433,45.588235294117645,1610612740,95,95,2022-03-22T01:10:30Z,5860000,22.0,8.0,1,left,MISS N. Marshall Layup,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,,
601,PT03M02.00S,2022-03-22T01:10:25.4Z,4,REGULAR,rebound,offensive,[],202685,,,1610612740,95,95,2022-03-22T01:10:25Z,5870000,,,0,,J. Valanciunas REBOUND (Off:6 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,600.0,18.0,12.0,6.0,,,,,,,,,,,
602,PT02M59.00S,2022-03-22T01:10:27.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202685,10.463206307490145,52.450980392156865,1610612740,95,95,2022-03-22T01:10:32Z,5880000,-12.0,46.0,1,left,MISS J. Valanciunas Hook,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,4.75,Missed,,,,,,,,,,,,,,,,,,,
603,PT02M57.00S,2022-03-22T01:10:29.2Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,95,95,2022-03-22T01:10:29Z,5890000,,,0,,M. Plumlee REBOUND (Off:2 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,602.0,10.0,8.0,2.0,,,,,,,,,,,
604,PT02M48.00S,2022-03-22T01:10:39.0Z,4,REGULAR,3pt,Jump Shot,[],1626179,70.25295663600527,23.52941176470588,1610612766,95,95,2022-03-22T01:30:17Z,5900000,-132.0,227.0,1,right,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
605,PT02M45.00S,2022-03-22T01:10:42.0Z,4,REGULAR,rebound,defensive,[],1630631,,,1610612740,95,95,2022-03-22T01:10:45Z,5910000,,,0,,J. Alvarado REBOUND (Off:3 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,604.0,4.0,1.0,3.0,,,,,,,,,,,
606,PT02M42.00S,2022-03-22T01:10:52.1Z,4,REGULAR,foul,personal,[],1629023,,,1610612740,95,95,2022-03-22T01:11:02Z,5920000,,,0,,P. Washington personal FOUL (5 PF),"[1629023, 202685]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,1627961.0,5.0,0.0,Valanciunas,202685.0,
608,PT02M27.00S,2022-03-22T01:11:27.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,5.995400788436268,49.50980392156863,1610612740,95,97,2022-03-22T01:11:34Z,5940000,2.0,4.0,1,left,J. Hayes DUNK (7 PTS) (J. Alvarado 2 AST),"[1629637, 1630631]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,0.46,Made,7.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,,,,,
610,PT02M12.00S,2022-03-22T01:11:41.8Z,4,REGULAR,3pt,Jump Shot,[],1628970,93.11760840998686,3.1862745098039214,1610612766,98,97,2022-03-22T01:11:48Z,5960000,-234.0,12.0,1,right,M. Bridges 3PT  (16 PTS) (P. Washington 6 AST),"[1628970, 1629023]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.44,Made,16.0,P. Washington,1629023.0,6.0,,,,,,,,,,,,,,,
612,PT01M49.00S,2022-03-22T01:12:08.0Z,4,REGULAR,foul,personal,['2freethrow'],1628970,,,1610612740,98,97,2022-03-22T01:12:44Z,5980000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Hayes 2 FT),"[1628970, 1629637]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Hayes,1629637.0,
614,PT01M49.00S,2022-03-22T01:12:45.2Z,4,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,98,98,2022-03-22T01:12:45Z,6000000,,,0,,J. Hayes Free Throw 1 of 2 (8 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
615,PT01M49.00S,2022-03-22T01:13:01.8Z,4,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,98,99,2022-03-22T01:13:01Z,6010000,,,0,,J. Hayes Free Throw 2 of 2 (9 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
616,PT01M32.00S,2022-03-22T01:13:22.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,88.91261498028909,45.588235294117645,1610612766,100,99,2022-03-22T01:13:27Z,6020000,-22.0,52.0,1,right,P. Washington driving Hook (6 PTS) (T. Rozier 1 AST),"[1629023, 1626179]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,5.62,Made,6.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,,,,,
617,PT01M16.00S,2022-03-22T01:13:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.046649145860711,53.92156862745098,1610612740,100,99,2022-03-22T01:13:43Z,6030000,-20.0,14.0,1,left,MISS C. McCollum driving Layup,[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,2.39,Missed,,,,,,,,,,,,,,,,,,,
618,PT01M14.00S,2022-03-22T01:13:40.4Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,100,99,2022-03-22T01:13:40Z,6040000,,,0,,P. Washington REBOUND (Off:2 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,617.0,5.0,3.0,2.0,,,,,,,,,,,
619,PT00M59.60S,2022-03-22T01:13:57.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.38042049934296,51.225490196078425,1610612766,102,99,2022-03-22T01:14:01Z,6050000,6.0,10.0,1,right,M. Plumlee DUNK (9 PTS) (P. Washington 7 AST),"[203486, 1629023]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,1.15,Made,9.0,P. Washington,1629023.0,7.0,,,,,,,,,,,,,,,
621,PT00M59.60S,2022-03-22T01:14:08.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,102,99,2022-03-22T01:14:08Z,6070000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M59.60S,2022-03-22T01:14:57.2Z,4,REGULAR,substitution,out,[],1630163,,,1610612740,102,99,2022-03-22T01:15:38Z,6080000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M59.60S,2022-03-22T01:14:57.2Z,4,REGULAR,substitution,in,[],1628998,,,1610612740,102,99,2022-03-22T01:15:38Z,6090000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M50.30S,2022-03-22T01:15:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203468,12.040078843626807,48.77450980392157,1610612740,102,101,2022-03-22T01:15:57Z,6100000,6.0,61.0,1,left,C. McCollum 6' driving Layup (27 PTS),[203468],1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,6.1,Made,27.0,,,,,,,,,,,,,,,,,,
626,PT00M50.30S,2022-03-22T01:16:07.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,102,101,2022-03-22T01:16:07Z,6110000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
