actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
536,PT04M08.00S,2022-02-13T01:52:09.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629001,,,1610612763,69,88,2022-02-13T01:52:32Z,5200000,,,0,,D. Melton Free Throw 1 of 2 (8 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
537,PT04M08.00S,2022-02-13T01:52:09.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629001,,,1610612763,69,89,2022-02-13T01:52:32Z,5210000,,,0,,D. Melton Free Throw 2 of 2 (9 PTS),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
538,PT03M57.00S,2022-02-13T01:52:33.8Z,3,REGULAR,3pt,Jump Shot,[],1628970,76.95466491458606,89.2156862745098,1610612766,69,89,2022-02-13T01:52:38Z,5220000,196.0,164.0,1,right,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
539,PT03M54.00S,2022-02-13T01:52:36.8Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,69,89,2022-02-13T01:52:38Z,5230000,,,0,,D. Melton REBOUND (Off:1 Def:6),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,538.0,7.0,6.0,1.0,,,,,,,,,,,,,,
540,PT03M44.00S,2022-02-13T01:52:45.7Z,3,REGULAR,turnover,bad pass,[],1629001,,,1610612763,69,89,2022-02-13T01:52:50Z,5240000,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 1629023]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,2.0,Washington,1629023.0,,,,,,,,,,,
541,PT03M44.00S,2022-02-13T01:52:45.7Z,3,REGULAR,steal,,[],1629023,,,1610612766,69,89,2022-02-13T01:52:47Z,5250000,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT03M44.00S,2022-02-13T01:52:49.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628991,,,1610612766,69,89,2022-02-13T01:52:56Z,5260000,,,0,,J. Jackson Jr. personal FOUL (4 PF) (Washington 2 FT),"[1628991, 1629023]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,204058.0,,,,4.0,0.0,Washington,1629023.0,,,
544,PT03M44.00S,2022-02-13T01:53:26.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629023,,,1610612766,70,89,2022-02-13T01:53:54Z,5280000,,,0,,P. Washington Free Throw 1 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
545,PT03M44.00S,2022-02-13T01:53:26.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612766,70,89,2022-02-13T01:53:29Z,5290000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT03M44.00S,2022-02-13T01:53:26.7Z,3,REGULAR,substitution,in,[],203937,,,1610612766,70,89,2022-02-13T01:53:29Z,5300000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT03M44.00S,2022-02-13T01:53:26.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629023,,,1610612766,70,89,2022-02-13T01:53:54Z,5310000,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,Missed,,,,,,,,,,,,,,,,,,,
548,PT03M42.00S,2022-02-13T01:53:28.1Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,70,89,2022-02-13T01:53:54Z,5320000,,,0,,K. Anderson REBOUND (Off:0 Def:5),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,547.0,5.0,5.0,0.0,,,,,,,,,,,,,,
549,PT03M25.00S,2022-02-13T01:54:06.1Z,3,REGULAR,3pt,Jump Shot,[],1629630,34.11629434954008,56.372549019607845,1610612763,70,89,2022-02-13T01:54:11Z,5330000,-32.0,268.0,1,left,MISS J. Morant 27' 3PT,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
550,PT03M22.00S,2022-02-13T01:54:09.1Z,3,REGULAR,rebound,offensive,[],1629723,,,1610612763,70,89,2022-02-13T01:54:11Z,5340000,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,549.0,3.0,2.0,1.0,,,,,,,,,,,,,,
551,PT03M16.00S,2022-02-13T01:54:14.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203937,32.802233902759525,54.166666666666664,1610612763,70,89,2022-02-13T01:54:23Z,5350000,-21.0,256.0,1,left,MISS K. Anderson 25' 3PT,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
552,PT03M13.00S,2022-02-13T01:54:17.5Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,70,89,2022-02-13T01:54:23Z,5360000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,551.0,5.0,4.0,1.0,,,,,,,,,,,,,,
554,PT03M09.00S,2022-02-13T01:54:21.7Z,3,REGULAR,turnover,lost ball,[],1628970,,,1610612766,70,89,2022-02-13T01:54:25Z,5380000,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 1629723]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,2.0,Konchar,1629723.0,,,,,,,,,,,
555,PT03M09.00S,2022-02-13T01:54:21.7Z,3,REGULAR,steal,,[],1629723,,,1610612763,70,89,2022-02-13T01:54:23Z,5390000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT03M07.00S,2022-02-13T01:54:24.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629723,6.389618922470433,52.20588235294118,1610612763,70,89,2022-02-13T01:54:31Z,5400000,-11.0,8.0,1,left,MISS J. Konchar bank Shot,[1629723],1610612763.0,MEM,bank,,,Konchar,J. Konchar,,,,,1.34,Missed,,,,,,,,,,,,,,,,,,,
557,PT03M01.00S,2022-02-13T01:54:30.1Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,70,89,2022-02-13T01:54:31Z,5410000,,,0,,J. Morant REBOUND (Off:1 Def:4),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,556.0,5.0,4.0,1.0,,,,,,,,,,,,,,
558,PT03M01.00S,2022-02-13T01:54:29.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629630,5.590000152587891,50.0,1610612763,70,91,2022-02-13T01:54:29Z,5420000,0.0,0.0,1,left,J. Morant putback Layup (19 PTS),[1629630],1610612763.0,MEM,putback,,,Morant,J. Morant,,,,,0.0,Made,19.0,,,,,,,,,,,,,,,,,,
559,PT02M45.00S,2022-02-13T01:54:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630547,69.59592641261499,21.568627450980394,1610612766,73,91,2022-02-13T01:54:49Z,5430000,-142.0,233.0,1,right,J. Bouknight 27' 3PT  (12 PTS) (T. Rozier 6 AST),"[1630547, 1626179]",1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,27.32,Made,12.0,,,,,,,,,T. Rozier,1626179.0,6.0,,,,,,,
561,PT02M29.00S,2022-02-13T01:55:02.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.469776609724048,52.94117647058824,1610612763,73,91,2022-02-13T01:55:07Z,5450000,-15.0,-1.0,1,left,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
562,PT02M27.00S,2022-02-13T01:55:04.2Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612766,73,91,2022-02-13T01:55:07Z,5460000,,,0,,M. Harrell REBOUND (Off:1 Def:5),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,561.0,6.0,5.0,1.0,,,,,,,,,,,,,,
563,PT02M22.00S,2022-02-13T01:55:09.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,89.83245729303549,3.431372549019608,1610612766,73,91,2022-02-13T01:55:14Z,5470000,-233.0,43.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
564,PT02M20.00S,2022-02-13T01:55:11.3Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,73,91,2022-02-13T01:55:14Z,5480000,,,0,,B. Clarke REBOUND (Off:1 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,563.0,3.0,2.0,1.0,,,,,,,,,,,,,,
565,PT02M16.00S,2022-02-13T01:55:15.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629723,23.866622864651774,87.74509803921569,1610612763,73,91,2022-02-13T01:55:22Z,5490000,-189.0,172.0,1,left,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
566,PT02M13.00S,2022-02-13T01:55:19.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,73,91,2022-02-13T01:55:19Z,5500000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,565.0,,,,,,,,,,,,,,,,,
567,PT02M13.00S,2022-02-13T01:55:20.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,73,91,2022-02-13T01:55:20Z,5510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT02M13.00S,2022-02-13T01:55:37.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,73,91,2022-02-13T01:55:37Z,5520000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT02M13.00S,2022-02-13T01:56:27.0Z,3,REGULAR,substitution,out,[],1629630,,,1610612766,73,91,2022-02-13T01:56:51Z,5530000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT02M13.00S,2022-02-13T01:56:27.0Z,3,REGULAR,substitution,in,[],1626145,,,1610612766,73,91,2022-02-13T01:56:51Z,5540000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT01M48.00S,2022-02-13T01:57:28.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630547,93.11760840998686,57.35294117647059,1610612766,73,91,2022-02-13T01:57:44Z,5550000,37.0,12.0,1,right,MISS J. Bouknight driving Hook,[1630547],1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,3.88,Missed,,,,,,,,,,,,,,,,,,,
572,PT01M47.00S,2022-02-13T01:57:29.8Z,3,REGULAR,rebound,defensive,[],203937,,,1610612763,73,91,2022-02-13T01:57:33Z,5560000,,,0,,K. Anderson REBOUND (Off:0 Def:6),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,571.0,6.0,6.0,0.0,,,,,,,,,,,,,,
573,PT01M32.00S,2022-02-13T01:57:45.0Z,3,REGULAR,3pt,Jump Shot,[],1629723,31.750985545335087,35.53921568627451,1610612763,73,94,2022-02-13T01:57:49Z,5570000,72.0,246.0,1,left,J. Konchar 25' 3PT  (3 PTS) (D. Melton 2 AST),"[1629723, 1629001]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,25.64,Made,3.0,,,,,,,,,D. Melton,1629001.0,2.0,,,,,,,
575,PT01M17.00S,2022-02-13T01:58:02.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,73,94,2022-02-13T01:58:02Z,5590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT01M05.00S,2022-02-13T01:58:35.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,73,94,2022-02-13T01:58:44Z,5600000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,
577,PT00M52.00S,2022-02-13T01:59:02.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,11.12023653088042,95.83333333333334,1610612763,73,97,2022-02-13T01:59:07Z,5610000,-229.0,52.0,1,left,J. Konchar 3PT  (6 PTS) (K. Anderson 3 AST),"[1629723, 203937]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,23.5,Made,6.0,,,,,,,,,K. Anderson,203937.0,3.0,,,,,,,
579,PT00M40.60S,2022-02-13T01:59:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,93.9060446780552,56.61764705882353,1610612766,75,97,2022-02-13T01:59:22Z,5630000,33.0,5.0,1,right,M. Harrell bank Jump Shot (6 PTS) (T. Rozier 7 AST),"[1626149, 1626179]",1610612766.0,CHA,bank,,,Harrell,M. Harrell,,,,,3.34,Made,6.0,,,,,,,,,T. Rozier,1626179.0,7.0,,,,,,,
581,PT00M30.90S,2022-02-13T01:59:40.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629634,11.908672798948752,50.73529411764706,1610612763,75,97,2022-02-13T01:59:46Z,5650000,-4.0,59.0,1,left,MISS B. Clarke turnaround Hook,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,5.95,Missed,,,,,,,,,,,,,,,,,,,
582,PT00M28.90S,2022-02-13T01:59:42.7Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612766,75,97,2022-02-13T01:59:46Z,5660000,,,0,,M. Harrell REBOUND (Off:1 Def:6),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,581.0,7.0,6.0,1.0,,,,,,,,,,,,,,
583,PT00M20.20S,2022-02-13T01:59:53.3Z,3,REGULAR,turnover,out-of-bounds,[],1630547,,,1610612766,75,97,2022-02-13T01:59:58Z,5670000,,,0,,J. Bouknight lost ball out-of-bounds TURNOVER (2 TO),[1630547],1610612766.0,CHA,lost ball,,,Bouknight,J. Bouknight,,,,,,,,,,,,2.0,,,202058.0,,,,,,,,,,
584,PT00M02.30S,2022-02-13T02:00:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629634,8.360709592641262,51.225490196078425,1610612763,75,99,2022-02-13T02:00:22Z,5680000,-6.0,26.0,1,left,B. Clarke driving finger roll Layup (14 PTS) (T. Jones 3 AST),"[1629634, 1626145]",1610612763.0,MEM,driving finger roll,,,Clarke,B. Clarke,,,,,2.68,Made,14.0,,,,,,,,,T. Jones,1626145.0,3.0,,,,,,,
586,PT00M00.00S,2022-02-13T02:00:23.6Z,3,REGULAR,3pt,Jump Shot,[],1626179,57.637976346911955,68.62745098039215,1610612766,75,99,2022-02-13T02:00:29Z,5700000,93.0,346.0,1,right,MISS T. Rozier 35' running 3PT,[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,35.8,Missed,,,,,,,,,,,,,,,,,,,
587,PT00M00.00S,2022-02-13T02:00:25.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,75,99,2022-02-13T02:00:25Z,5710000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,586.0,,,,,,,,,,,,,,,,,
588,PT00M00.00S,2022-02-13T02:00:27.5Z,3,REGULAR,period,end,[],0,,,1610612766,75,99,2022-02-13T02:00:27Z,5720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT12M00.00S,2022-02-13T02:02:30.8Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,75,99,2022-02-13T02:02:59Z,5730000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT12M00.00S,2022-02-13T02:02:30.8Z,4,REGULAR,substitution,out,['startperiod'],1626179,,,1610612766,75,99,2022-02-13T02:02:59Z,5740000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT12M00.00S,2022-02-13T02:02:30.8Z,4,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,75,99,2022-02-13T02:02:59Z,5750000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT12M00.00S,2022-02-13T02:02:30.8Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612766,75,99,2022-02-13T02:02:59Z,5760000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT12M00.00S,2022-02-13T02:02:30.8Z,4,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,75,99,2022-02-13T02:02:59Z,5770000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT12M00.00S,2022-02-13T02:02:30.8Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,75,99,2022-02-13T02:02:59Z,5780000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT12M00.00S,2022-02-13T02:02:30.8Z,4,REGULAR,substitution,in,['startperiod'],1630550,,,1610612766,75,99,2022-02-13T02:02:59Z,5790000,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT12M00.00S,2022-02-13T02:02:30.8Z,4,REGULAR,substitution,in,['startperiod'],1630217,,,1610612766,75,99,2022-02-13T02:02:59Z,5800000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT12M00.00S,2022-02-13T02:03:01.1Z,4,REGULAR,period,start,[],0,,,1610612763,75,99,2022-02-13T02:03:01Z,5810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT11M46.00S,2022-02-13T02:03:16.8Z,4,REGULAR,foul,personal,[],1630550,,,1610612763,75,99,2022-02-13T02:03:31Z,5820000,,,0,,J. Thor personal FOUL (1 PF),"[1630550, 1629634]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,204058.0,,,,1.0,0.0,Clarke,1629634.0,,,
600,PT11M42.00S,2022-02-13T02:03:37.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629723,5.995400788436268,50.0,1610612763,75,101,2022-02-13T02:03:41Z,5840000,0.0,4.0,1,left,J. Konchar cutting DUNK (8 PTS) (K. Anderson 4 AST),"[1629723, 203937]",1610612763.0,MEM,cutting,,,Konchar,J. Konchar,,,,,0.39,Made,8.0,,,,,,,,,K. Anderson,203937.0,4.0,,,,,,,
602,PT11M33.00S,2022-02-13T02:03:49.0Z,4,REGULAR,foul,personal,[],203937,,,1610612766,75,101,2022-02-13T02:04:04Z,5860000,,,0,,K. Anderson personal FOUL (2 PF),"[203937, 1630163]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,202058.0,,,,2.0,0.0,Ball,1630163.0,,,
604,PT11M16.00S,2022-02-13T02:04:18.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,93.77463863337714,55.63725490196079,1610612766,75,101,2022-02-13T02:04:24Z,5880000,28.0,6.0,1,right,MISS L. Ball driving finger roll Layup - blocked,"[1630163, 1630217]",1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,2.88,Missed,,,,,,,,,,,,,,,,,Bane,1630217.0,
605,PT11M16.00S,2022-02-13T02:04:18.3Z,4,REGULAR,block,,[],1630217,,,1610612766,75,101,2022-02-13T02:04:20Z,5890000,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT11M16.00S,2022-02-13T02:04:18.3Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,75,101,2022-02-13T02:04:24Z,5900000,,,0,,M. Plumlee REBOUND (Off:3 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,604.0,9.0,6.0,3.0,,,,,,,,,,,,,,
607,PT11M16.00S,2022-02-13T02:04:21.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,92.85479632063075,50.49019607843137,1610612766,77,101,2022-02-13T02:05:37Z,5910000,2.0,15.0,1,right,M. Plumlee putback Layup (4 PTS),[203486],1610612766.0,CHA,putback,,,Plumlee,M. Plumlee,,,,,1.49,Made,4.0,,,,,,,,,,,,,,,,,,
608,PT11M16.00S,2022-02-13T02:04:24.4Z,4,REGULAR,foul,personal,['1freethrow'],1629723,,,1610612766,77,101,2022-02-13T02:04:42Z,5920000,,,0,,J. Konchar shooting personal FOUL (1 PF) (Plumlee 1 FT),"[1629723, 203486]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,,,,,204058.0,,,,1.0,0.0,Plumlee,203486.0,,,
610,PT11M16.00S,2022-02-13T02:04:52.4Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203486,,,1610612766,77,101,2022-02-13T02:04:56Z,5940000,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,Missed,,,,,,,,,,,,,,,,,,,
611,PT11M12.00S,2022-02-13T02:04:56.4Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,77,101,2022-02-13T02:04:56Z,5950000,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,610.0,4.0,3.0,1.0,,,,,,,,,,,,,,
612,PT10M54.00S,2022-02-13T02:05:12.9Z,4,REGULAR,3pt,Jump Shot,[],1629723,8.492115637319317,95.34313725490196,1610612763,77,101,2022-02-13T02:05:18Z,5960000,-227.0,27.0,1,left,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,22.83,Missed,,,,,,,,,,,,,,,,,,,
613,PT10M49.00S,2022-02-13T02:05:17.9Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,77,101,2022-02-13T02:05:18Z,5970000,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,612.0,1.0,1.0,0.0,,,,,,,,,,,,,,
614,PT10M47.00S,2022-02-13T02:05:20.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626149,93.11760840998686,51.470588235294116,1610612766,79,101,2022-02-13T02:05:26Z,5980000,7.0,12.0,1,right,M. Harrell alley-oop DUNK (8 PTS) (J. Bouknight 1 AST),"[1626149, 1630547]",1610612766.0,CHA,alley-oop,,,Harrell,M. Harrell,,,,,1.43,Made,8.0,,,,,,,,,J. Bouknight,1630547.0,1.0,,,,,,,
616,PT10M37.00S,2022-02-13T02:05:34.1Z,4,REGULAR,foul,personal,[],203486,,,1610612763,79,101,2022-02-13T02:05:40Z,6000000,,,0,,M. Plumlee personal FOUL (4 PF),"[203486, 1629634]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,1627964.0,,,,4.0,1.0,Clarke,1629634.0,,,
618,PT10M29.00S,2022-02-13T02:06:03.8Z,4,REGULAR,turnover,lost ball,[],1630217,,,1610612763,79,101,2022-02-13T02:06:10Z,6020000,,,0,,D. Bane lost ball TURNOVER (6 TO),"[1630217, 1630547]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,6.0,Bouknight,1630547.0,,,,,,,,,,,
619,PT10M29.00S,2022-02-13T02:06:03.8Z,4,REGULAR,steal,,[],1630547,,,1610612766,79,101,2022-02-13T02:06:06Z,6030000,,,0,,J. Bouknight STEAL (1 STL),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT10M29.00S,2022-02-13T02:06:09.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,79,101,2022-02-13T02:06:09Z,6040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT10M18.00S,2022-02-13T02:06:27.7Z,4,REGULAR,foul,personal,['2freethrow'],203937,,,1610612766,79,101,2022-02-13T02:07:02Z,6050000,,,0,,K. Anderson shooting personal FOUL (3 PF) (Harrell 2 FT),"[203937, 1626149]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,,,,,1627964.0,,,,3.0,0.0,Harrell,1626149.0,,,
623,PT10M18.00S,2022-02-13T02:07:02.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626149,,,1610612766,80,101,2022-02-13T02:07:02Z,6070000,,,0,,M. Harrell Free Throw 1 of 2 (9 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
624,PT10M18.00S,2022-02-13T02:07:03.6Z,4,REGULAR,substitution,out,[],1629634,,,1610612766,80,101,2022-02-13T02:07:08Z,6080000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT10M18.00S,2022-02-13T02:07:03.6Z,4,REGULAR,substitution,in,[],203500,,,1610612766,80,101,2022-02-13T02:07:08Z,6090000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT10M18.00S,2022-02-13T02:07:02.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626149,,,1610612766,80,101,2022-02-13T02:07:30Z,6100000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
