actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
540,PT10M26.00S,2021-11-27T01:51:57.5Z,4,REGULAR,freethrow,1 of 1,[],1629667,,,1610612766,107,86,2021-11-27T01:53:02Z,5300000,,,0,,J. McDaniels Free Throw 1 of 1 (14 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
541,PT10M11.00S,2021-11-27T01:52:18.0Z,4,REGULAR,foul,personal,[],1628970,,,1610612750,107,86,2021-11-27T01:52:25Z,5310000,,,0,,M. Bridges personal FOUL (5 PF),"[1628970, 1630162]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1198.0,,,,,,5.0,0.0,Edwards,1630162.0
543,PT10M11.00S,2021-11-27T01:52:25.2Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,107,86,2021-11-27T01:52:29Z,5330000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
544,PT10M11.00S,2021-11-27T01:52:25.2Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,107,86,2021-11-27T01:52:29Z,5340000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M11.00S,2021-11-27T01:52:32.9Z,4,REGULAR,substitution,out,[],1628970,,,1610612750,107,86,2021-11-27T01:52:37Z,5350000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M11.00S,2021-11-27T01:52:32.9Z,4,REGULAR,substitution,in,[],1628998,,,1610612750,107,86,2021-11-27T01:52:37Z,5360000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M03.00S,2021-11-27T01:52:55.8Z,4,REGULAR,3pt,Jump Shot,[],1627736,87.46714848883047,2.450980392156863,1610612750,107,86,2021-11-27T01:58:22Z,5370000,-238.0,65.0,1,right,MISS M. Beasley 24' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,
548,PT10M01.00S,2021-11-27T01:52:57.8Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,107,86,2021-11-27T01:52:57Z,5380000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,547.0,1.0,1.0,0.0,,,,,,,,,,,,,,
552,PT09M53.00S,2021-11-27T01:53:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.492115637319317,54.90196078431373,1610612766,107,86,2021-11-27T01:59:36Z,5390000,-25.0,27.0,1,left,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1627752]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,3.67,Missed,,,,,,,,,,,,,Prince,1627752.0,,,,
553,PT09M53.00S,2021-11-27T01:53:05.6Z,4,REGULAR,block,,[],1627752,,,1610612766,107,86,2021-11-27T01:53:07Z,5400000,,,0,,T. Prince BLOCK (2 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M50.00S,2021-11-27T01:53:08.6Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,107,86,2021-11-27T01:53:12Z,5410000,,,0,,D. Russell REBOUND (Off:1 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,552.0,6.0,5.0,1.0,,,,,,,,,,,,,,
555,PT09M47.00S,2021-11-27T01:53:10.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,95.0886990801577,3.6764705882352944,1610612750,107,89,2021-11-27T02:00:03Z,5420000,-232.0,-6.0,1,right,M. Beasley 3PT running (18 PTS) (D. Russell 5 AST),"[1627736, 1626156]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,23.17,Made,,,,,18.0,D. Russell,1626156.0,5.0,,,,,,,,,,
557,PT09M31.00S,2021-11-27T01:53:27.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,7.30946123521682,53.431372549019606,1610612766,109,89,2021-11-27T01:53:32Z,5440000,-17.0,16.0,1,left,G. Hayward driving Layup (18 PTS),[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,2.36,Made,,,,,18.0,,,,,,,,,,,,,
558,PT09M18.00S,2021-11-27T01:53:42.5Z,4,REGULAR,foul,offensive,[],1626156,,,1610612750,109,89,2021-11-27T01:53:50Z,5450000,,,0,,D. Russell charge offensive FOUL (2 PF),"[1626156, 1628998]",1610612750.0,MIN,charge,,,Russell,D. Russell,,,,,,,,,,,,,,,1628480.0,,,,,,2.0,0.0,Martin,1628998.0
560,PT09M18.00S,2021-11-27T01:53:42.5Z,4,REGULAR,turnover,offensive foul,[],1626156,,,1610612750,109,89,2021-11-27T01:53:42Z,5470000,,,0,,D. Russell offensive foul TURNOVER (2 TO),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,1628480.0,2.0,,,,,,,,
561,PT08M59.00S,2021-11-27T01:54:19.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626179,18.347568988173457,36.27450980392157,1610612766,109,89,2021-11-27T01:54:29Z,5480000,69.0,120.0,1,left,MISS T. Rozier 13' driving floating Shot,[1626179],1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,13.82,Missed,,,,,,,,,,,,,,,,,,
562,PT08M56.00S,2021-11-27T01:54:22.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,109,89,2021-11-27T01:54:29Z,5490000,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,561.0,5.0,4.0,1.0,,,,,,,,,,,,,,
563,PT08M53.00S,2021-11-27T01:54:25.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,93.77463863337714,50.49019607843137,1610612750,109,91,2021-11-27T02:01:40Z,5500000,2.0,6.0,1,right,D. Russell running Layup (18 PTS) (A. Edwards 2 AST),"[1626156, 1630162]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,0.65,Made,,,,,18.0,A. Edwards,1630162.0,2.0,,,,,,,,,,
565,PT08M42.00S,2021-11-27T01:54:40.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,109,91,2021-11-27T01:54:40Z,5520000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M42.00S,2021-11-27T01:56:06.8Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,109,91,2021-11-27T01:57:43Z,5530000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M42.00S,2021-11-27T01:56:06.8Z,4,REGULAR,substitution,out,[],1627752,,,1610612766,109,91,2021-11-27T01:57:43Z,5540000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M42.00S,2021-11-27T01:56:06.8Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,109,91,2021-11-27T01:57:43Z,5550000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M42.00S,2021-11-27T01:56:06.8Z,4,REGULAR,substitution,in,[],1626157,,,1610612766,109,91,2021-11-27T01:57:43Z,5560000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M40.00S,2021-11-27T01:57:47.1Z,4,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,109,91,2021-11-27T01:57:55Z,5570000,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (5 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1198.0,5.0,,,,,,,,
584,PT08M40.00S,2021-11-27T01:57:57.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,109,91,2021-11-27T02:02:07Z,5575000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M26.00S,2021-11-27T01:58:07.0Z,4,REGULAR,turnover,bad pass,[],1626157,,,1610612750,109,91,2021-11-27T01:58:13Z,5580000,,,0,,K. Towns bad pass TURNOVER (3 TO),"[1626157, 1628998]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,3.0,Martin,1628998.0,,,,,,
572,PT08M26.00S,2021-11-27T01:58:07.0Z,4,REGULAR,steal,,[],1628998,,,1610612766,109,91,2021-11-27T01:58:08Z,5590000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M22.00S,2021-11-27T01:58:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,7.966491458607096,52.94117647058824,1610612766,111,91,2021-11-27T01:58:17Z,5600000,-15.0,22.0,1,left,C. Martin running Layup (4 PTS),[1628998],1610612766.0,CHA,running,,,Martin,C. Martin,,,,,2.68,Made,,,,,4.0,,,,,,,,,,,,,
574,PT08M02.00S,2021-11-27T01:58:31.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,91.67214191852825,40.19607843137255,1610612750,111,93,2021-11-27T01:58:40Z,5610000,-49.0,26.0,1,right,K. Towns turnaround bank Hook (23 PTS),[1626157],1610612750.0,MIN,turnaround bank,,,Towns,K. Towns,,,,,5.54,Made,,,,,23.0,,,,,,,,,,,,,
575,PT07M53.00S,2021-11-27T01:58:40.0Z,4,REGULAR,3pt,Jump Shot,[],1629023,33.327858081471746,51.225490196078425,1610612766,114,93,2021-11-27T01:58:45Z,5620000,-6.0,261.0,1,left,P. Washington 26' 3PT  (8 PTS) (C. Martin 5 AST),"[1629023, 1628998]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.09,Made,,,,,8.0,C. Martin,1628998.0,5.0,,,,,,,,,,
577,PT07M35.00S,2021-11-27T01:58:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.27792378449409,50.98039215686274,1610612750,114,95,2021-11-27T01:59:04Z,5640000,5.0,29.0,1,right,K. Towns Layup (25 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,2.99,Made,,,,,25.0,,,,,,,,,,,,,
578,PT07M21.00S,2021-11-27T01:59:12.7Z,4,REGULAR,3pt,Jump Shot,[],1629023,22.552562417871222,88.72549019607843,1610612766,117,95,2021-11-27T01:59:16Z,5650000,-194.0,159.0,1,left,P. Washington 25' 3PT  (11 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.08,Made,,,,,11.0,,,,,,,,,,,,,
579,PT07M05.00S,2021-11-27T01:59:27.7Z,4,REGULAR,3pt,Jump Shot,[],1626156,70.38436268068331,75.49019607843137,1610612750,117,95,2021-11-27T01:59:32Z,5660000,127.0,226.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,
580,PT07M02.00S,2021-11-27T01:59:30.7Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,117,95,2021-11-27T01:59:32Z,5670000,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,579.0,4.0,4.0,0.0,,,,,,,,,,,,,,
581,PT06M55.00S,2021-11-27T01:59:38.3Z,4,REGULAR,3pt,Jump Shot,[],1626162,31.61957950065703,66.17647058823529,1610612766,117,95,2021-11-27T01:59:43Z,5680000,-81.0,245.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
582,PT06M53.00S,2021-11-27T01:59:40.3Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,117,95,2021-11-27T02:01:02Z,5690000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:7),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,581.0,8.0,7.0,1.0,,,,,,,,,,,,,,
583,PT06M53.00S,2021-11-27T01:59:47.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,117,95,2021-11-27T02:00:43Z,5700000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,117,95,2021-11-27T02:02:38Z,5710000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,117,95,2021-11-27T02:02:38Z,5720000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,117,95,2021-11-27T02:02:38Z,5730000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,117,95,2021-11-27T02:02:38Z,5740000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,117,95,2021-11-27T02:02:38Z,5750000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,117,95,2021-11-27T02:02:38Z,5760000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,in,[],1627774,,,1610612750,117,95,2021-11-27T02:02:38Z,5770000,,,0,,SUB in: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,in,[],1629006,,,1610612750,117,95,2021-11-27T02:02:38Z,5780000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,in,[],1629162,,,1610612750,117,95,2021-11-27T02:02:38Z,5790000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M53.00S,2021-11-27T02:00:58.2Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,117,95,2021-11-27T02:02:38Z,5800000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M39.00S,2021-11-27T02:02:49.0Z,4,REGULAR,2pt,Jump Shot,[],1629162,76.5604467805519,31.372549019607842,1610612750,117,97,2021-11-27T02:02:53Z,5810000,-93.0,168.0,1,right,J. McLaughlin 19' Jump Shot (2 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,19.19,Made,,,,,2.0,,,,,,,,,,,,,
596,PT06M28.00S,2021-11-27T02:03:00.6Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612766,117,97,2021-11-27T02:03:08Z,5820000,,,0,,P. Washington bad pass TURNOVER (2 TO),"[1629023, 1629162]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,2.0,McLaughlin,1629162.0,,,,,,
597,PT06M28.00S,2021-11-27T02:03:00.6Z,4,REGULAR,steal,,[],1629162,,,1610612750,117,97,2021-11-27T02:03:02Z,5830000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M22.00S,2021-11-27T02:03:07.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629669,93.11760840998686,52.20588235294118,1610612750,117,97,2021-11-27T02:05:14Z,5840000,11.0,12.0,1,right,MISS J. Nowell running DUNK,[1629669],1610612750.0,MIN,running,,,Nowell,J. Nowell,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,
599,PT06M20.00S,2021-11-27T02:03:09.0Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,117,97,2021-11-27T02:03:16Z,5850000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,598.0,3.0,3.0,0.0,,,,,,,,,,,,,,
600,PT06M16.00S,2021-11-27T02:03:17.2Z,4,REGULAR,foul,personal,[],1629006,,,1610612766,117,97,2021-11-27T02:03:32Z,5860000,,,0,,J. Okogie personal FOUL (1 PF),"[1629006, 202330]",1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,1162.0,,,,,,1.0,0.0,Hayward,202330.0
602,PT06M08.00S,2021-11-27T02:03:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,6.521024967148489,50.73529411764706,1610612766,117,97,2021-11-27T02:03:45Z,5880000,-4.0,9.0,1,left,MISS P. Washington cutting Layup - blocked,"[1629023, 1627774]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,0.95,Missed,,,,,,,,,,,,,Layman,1627774.0,,,,
603,PT06M08.00S,2021-11-27T02:03:40.2Z,4,REGULAR,block,,[],1627774,,,1610612766,117,97,2021-11-27T02:06:50Z,5890000,,,0,,J. Layman BLOCK (1 BLK),[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M05.00S,2021-11-27T02:03:43.2Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,117,97,2021-11-27T02:03:45Z,5900000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,602.0,3.0,3.0,0.0,,,,,,,,,,,,,,
605,PT05M47.00S,2021-11-27T02:04:00.8Z,4,REGULAR,turnover,bad pass,[],1627774,,,1610612750,117,97,2021-11-27T02:04:05Z,5910000,,,0,,J. Layman bad pass TURNOVER (1 TO),"[1627774, 1626179]",1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,1.0,Rozier,1626179.0,,,,,,
606,PT05M47.00S,2021-11-27T02:04:00.8Z,4,REGULAR,steal,,[],1626179,,,1610612766,117,97,2021-11-27T02:04:02Z,5920000,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M45.00S,2021-11-27T02:04:03.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,8.492115637319317,54.166666666666664,1610612766,119,97,2021-11-27T02:04:11Z,5930000,-21.0,27.0,1,left,T. Rozier running Layup (15 PTS),[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,3.43,Made,,,,,15.0,,,,,,,,,,,,,
608,PT05M38.00S,2021-11-27T02:04:10.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,93.24901445466492,51.470588235294116,1610612750,119,97,2021-11-27T02:08:55Z,5940000,7.0,11.0,1,right,MISS J. Nowell driving floating bank Shot,[1629669],1610612750.0,MIN,driving floating bank,,,Nowell,J. Nowell,,,,,1.33,Missed,,,,,,,,,,,,,,,,,,
609,PT05M38.00S,2021-11-27T02:04:10.3Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,119,97,2021-11-27T02:04:16Z,5950000,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,608.0,4.0,3.0,1.0,,,,,,,,,,,,,,
610,PT05M37.00S,2021-11-27T02:04:14.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,91.80354796320631,51.9607843137255,1610612750,119,97,2021-11-27T02:25:41Z,5960000,10.0,25.0,1,right,MISS N. Reid tip Layup,[1629675],1610612750.0,MIN,tip,,,Reid,N. Reid,,,,,2.64,Missed,,,,,,,,,,,,,,,,,,
611,PT05M37.00S,2021-11-27T02:04:14.0Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,119,97,2021-11-27T02:04:41Z,5970000,,,0,,N. Reid REBOUND (Off:2 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,610.0,5.0,3.0,2.0,,,,,,,,,,,,,,
612,PT05M37.00S,2021-11-27T02:04:33.5Z,4,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612750,119,97,2021-11-27T02:26:37Z,5980000,,,0,,P. Washington shooting personal FOUL (4 PF) (Reid 2 FT),"[1629023, 1629675]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,,,,,,,,,,,1162.0,,,,,,4.0,0.0,Reid,1629675.0
614,PT05M37.00S,2021-11-27T02:04:52.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629675,,,1610612750,119,98,2021-11-27T02:04:52Z,6000000,,,0,,N. Reid Free Throw 1 of 2 (5 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
615,PT05M37.00S,2021-11-27T02:04:52.9Z,4,REGULAR,substitution,out,[],1626179,,,1610612750,119,98,2021-11-27T02:05:02Z,6010000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M37.00S,2021-11-27T02:04:52.9Z,4,REGULAR,substitution,out,[],202330,,,1610612750,119,98,2021-11-27T02:05:02Z,6020000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M37.00S,2021-11-27T02:04:52.9Z,4,REGULAR,substitution,in,[],202397,,,1610612750,119,98,2021-11-27T02:05:02Z,6030000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M37.00S,2021-11-27T02:04:52.9Z,4,REGULAR,substitution,in,[],1629667,,,1610612750,119,98,2021-11-27T02:05:02Z,6040000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M37.00S,2021-11-27T02:05:03.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629675,,,1610612750,119,98,2021-11-27T02:05:03Z,6050000,,,0,,MISS N. Reid Free Throw 2 of 2,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Missed,,,,,,,,,,,,,,,,,,
620,PT05M35.00S,2021-11-27T02:05:04.1Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,119,98,2021-11-27T02:05:04Z,6060000,,,0,,P. Washington REBOUND (Off:0 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,619.0,5.0,5.0,0.0,,,,,,,,,,,,,,
621,PT05M28.00S,2021-11-27T02:05:10.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,30.699737187910642,73.0392156862745,1610612766,122,98,2021-11-27T02:05:15Z,6070000,-115.0,236.0,1,left,P. Washington 26' 3PT  (14 PTS) (C. Martin 6 AST),"[1629023, 1628998]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.27,Made,,,,,14.0,C. Martin,1628998.0,6.0,,,,,,,,,,
623,PT05M15.00S,2021-11-27T02:05:26.7Z,4,REGULAR,foul,personal,[],1629023,,,1610612750,122,98,2021-11-27T02:05:36Z,6090000,,,0,,P. Washington personal FOUL (5 PF),"[1629023, 1629006]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,1198.0,,,,,,5.0,0.0,Okogie,1629006.0
625,PT05M09.00S,2021-11-27T02:05:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,91.5407358738502,54.166666666666664,1610612750,122,98,2021-11-27T02:12:30Z,6110000,21.0,27.0,1,right,MISS J. Nowell driving Layup,[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,
626,PT05M07.00S,2021-11-27T02:05:53.4Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,122,98,2021-11-27T02:05:58Z,6120000,,,0,,P. Washington REBOUND (Off:0 Def:6),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,625.0,6.0,6.0,0.0,,,,,,,,,,,,,,
627,PT04M52.00S,2021-11-27T02:06:08.5Z,4,REGULAR,3pt,Jump Shot,[],1626162,32.40801576872536,32.1078431372549,1610612766,122,98,2021-11-27T02:13:15Z,6130000,89.0,252.0,1,left,MISS K. Oubre Jr. 26' step back 3PT,[1626162],1610612766.0,CHA,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
628,PT04M49.00S,2021-11-27T02:06:11.5Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,122,98,2021-11-27T02:06:13Z,6140000,,,0,,N. Reid REBOUND (Off:2 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,627.0,6.0,4.0,2.0,,,,,,,,,,,,,,
