actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
359,PT10M47.00S,2022-01-24T01:25:04.3Z,3,REGULAR,block,,[],1628970,,,1610612737,44,60,2022-01-24T01:25:06Z,3490000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT10M44.00S,2022-01-24T01:25:07.3Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,44,60,2022-01-24T01:25:09Z,3500000,,,0,,T. Rozier REBOUND (Off:1 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,358.0,4.0,3.0,1.0,,,,,,,,,,,
361,PT10M43.00S,2022-01-24T01:25:08.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628998,7.703679369250986,49.01960784313725,1610612766,46,60,2022-01-24T01:26:01Z,3510000,5.0,20.0,1,left,C. Martin running DUNK (4 PTS) (T. Rozier 3 AST),"[1628998, 1626179]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,2.05,Made,4.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,,,,,
363,PT10M22.00S,2022-01-24T01:25:30.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,93.9060446780552,54.65686274509803,1610612737,46,60,2022-01-24T01:26:30Z,3530000,23.0,5.0,1,right,MISS K. Huerter driving floating bank Shot,[1628989],1610612737.0,ATL,driving floating bank,,,Huerter,K. Huerter,,,,,2.38,Missed,,,,,,,,,,,,,,,,,,,
364,PT10M20.00S,2022-01-24T01:25:32.3Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,46,60,2022-01-24T01:25:39Z,3540000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,363.0,3.0,2.0,1.0,,,,,,,,,,,
365,PT10M18.00S,2022-01-24T01:25:37.5Z,3,REGULAR,foul,offensive,[],1628970,,,1610612766,46,60,2022-01-24T01:25:45Z,3550000,,,0,,M. Bridges charge offensive FOUL (3 PF),"[1628970, 1628381]",1610612766.0,CHA,charge,,,Bridges,M. Bridges,,,,,,,,,,,,,,,204058.0,,3.0,0.0,Collins,1628381.0,,,,,
367,PT10M18.00S,2022-01-24T01:25:37.5Z,3,REGULAR,turnover,offensive foul,[],1628970,,,1610612766,46,60,2022-01-24T01:25:37Z,3570000,,,0,,M. Bridges offensive foul TURNOVER (1 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,204058.0,1.0,,,,,,,,,
368,PT10M07.00S,2022-01-24T01:26:07.6Z,3,REGULAR,foul,offensive,[],1629631,,,1610612737,46,60,2022-01-24T01:26:17Z,3580000,,,0,,D. Hunter offensive FOUL (1 PF),"[1629631, 1630163]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,2882.0,,1.0,0.0,Ball,1630163.0,,,,,
370,PT10M07.00S,2022-01-24T01:26:07.6Z,3,REGULAR,turnover,offensive foul,[],1629631,,,1610612737,46,60,2022-01-24T01:26:07Z,3600000,,,0,,D. Hunter offensive foul TURNOVER (1 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,,,
371,PT09M51.00S,2022-01-24T01:26:37.6Z,3,REGULAR,foul,personal,[],1629631,,,1610612766,46,60,2022-01-24T01:26:45Z,3610000,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1630163]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,2882.0,,2.0,0.0,Ball,1630163.0,,,,,
373,PT09M44.00S,2022-01-24T01:27:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,8.886333771353483,54.41176470588235,1610612766,48,60,2022-01-24T01:27:10Z,3630000,-22.0,31.0,1,left,M. Bridges driving Layup (14 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,3.81,Made,14.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,,,
375,PT09M44.00S,2022-01-24T01:27:07.4Z,3,REGULAR,foul,personal,['1freethrow'],203991,,,1610612766,48,60,2022-01-24T01:27:15Z,3650000,,,0,,C. Capela shooting personal FOUL (3 PF) (Bridges 1 FT),"[203991, 1628970]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,1627962.0,,3.0,0.0,Bridges,1628970.0,,,,,
377,PT09M44.00S,2022-01-24T01:27:40.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628970,,,1610612766,49,60,2022-01-24T01:27:40Z,3670000,,,0,,M. Bridges Free Throw 1 of 1 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
378,PT09M26.00S,2022-01-24T01:27:58.9Z,3,REGULAR,3pt,Jump Shot,[],1628989,83.78777923784494,2.941176470588235,1610612737,49,63,2022-01-24T01:28:02Z,3680000,-235.0,100.0,1,right,K. Huerter 25' 3PT  (11 PTS) (J. Collins 3 AST),"[1628989, 1628381]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,25.56,Made,11.0,J. Collins,1628381.0,3.0,,,,,,,,,,,,,,,
380,PT09M13.00S,2022-01-24T01:28:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,8.623521681997373,54.166666666666664,1610612766,49,63,2022-01-24T01:28:16Z,3700000,-21.0,29.0,1,left,MISS L. Ball floating Shot,[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,3.54,Missed,,,,,,,,,,,,,,,,,,,
381,PT09M12.00S,2022-01-24T01:28:12.7Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,49,63,2022-01-24T01:28:12Z,3710000,,,0,,M. Plumlee REBOUND (Off:3 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,380.0,10.0,7.0,3.0,,,,,,,,,,,
382,PT09M10.00S,2022-01-24T01:28:14.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,8.754927726675426,95.83333333333334,1610612766,49,63,2022-01-24T01:28:19Z,3720000,-229.0,30.0,1,left,MISS T. Rozier 3PT - blocked,"[1626179, 1628989]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.11,Missed,,,,,,,,,,,,,,,Huerter,1628989.0,,,
383,PT09M10.00S,2022-01-24T01:28:14.1Z,3,REGULAR,block,,[],1628989,,,1610612766,49,63,2022-01-24T01:28:17Z,3730000,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT09M10.00S,2022-01-24T01:28:14.1Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,49,63,2022-01-24T01:28:19Z,3740000,,,0,,C. Capela REBOUND (Off:0 Def:7),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,382.0,7.0,7.0,0.0,,,,,,,,,,,
385,PT08M58.00S,2022-01-24T01:28:26.7Z,3,REGULAR,turnover,bad pass,[],1629631,,,1610612737,49,63,2022-01-24T01:28:32Z,3750000,,,0,,D. Hunter bad pass TURNOVER (2 TO),"[1629631, 1626179]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,2.0,,,,,,,Rozier,1626179.0,
386,PT08M58.00S,2022-01-24T01:28:26.7Z,3,REGULAR,steal,,[],1626179,,,1610612766,49,63,2022-01-24T01:28:28Z,3760000,,,0,,T. Rozier STEAL (3 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M55.00S,2022-01-24T01:28:29.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,7.178055190538765,50.245098039215684,1610612766,51,63,2022-01-24T01:28:37Z,3770000,-1.0,15.0,1,left,T. Rozier running DUNK (7 PTS),[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,1.5,Made,7.0,,,,,,,,,,,,,,,,,,
388,PT08M32.00S,2022-01-24T01:28:51.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,70.51576872536137,75.73529411764706,1610612737,51,66,2022-01-24T01:28:57Z,3780000,129.0,225.0,1,right,T. Young 25' 3PT step back (21 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,25.89,Made,21.0,,,,,,,,,,,,,,,,,,
391,PT08M28.00S,2022-01-24T01:29:21.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,51,66,2022-01-24T01:29:21Z,3810000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M28.00S,2022-01-24T01:29:45.8Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612766,51,66,2022-01-24T01:37:50Z,3820000,,,0,,,[],1610612737.0,ATL,overturned,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,No Foul on T. Young
393,PT08M24.00S,2022-01-24T01:32:21.7Z,3,REGULAR,jumpball,recovered,[],1630163,,,1610612766,51,66,2022-01-24T01:32:21Z,3830000,,,0,,Jump Ball M. Plumlee vs. C. Capela: Tip to L. Ball,"[1630163, 203486, 203991]",1610612766.0,CHA,challenge,L. Ball,1630163.0,Ball,L. Ball,Plumlee,203486.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,
396,PT08M14.00S,2022-01-24T01:32:32.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,7.835085413929041,50.0,1610612766,53,66,2022-01-24T01:32:38Z,3860000,0.0,21.0,1,left,M. Plumlee alley-oop DUNK (6 PTS) (T. Rozier 4 AST),"[203486, 1626179]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,2.11,Made,6.0,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,,
398,PT07M50.00S,2022-01-24T01:32:56.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.19776609724047,51.9607843137255,1610612737,53,68,2022-01-24T01:33:00Z,3880000,10.0,21.0,1,right,C. Capela DUNK (7 PTS) (J. Collins 4 AST),"[203991, 1628381]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,2.3,Made,7.0,J. Collins,1628381.0,4.0,,,,,,,,,,,,,,,
400,PT07M38.00S,2022-01-24T01:33:08.8Z,3,REGULAR,turnover,lost ball,[],1630163,,,1610612766,53,68,2022-01-24T01:33:23Z,3900000,,,0,,L. Ball lost ball TURNOVER (4 TO),"[1630163, 1629631]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,4.0,,,,,,,Hunter,1629631.0,
401,PT07M38.00S,2022-01-24T01:33:08.8Z,3,REGULAR,steal,,[],1629631,,,1610612737,53,68,2022-01-24T01:33:10Z,3910000,,,0,,D. Hunter STEAL (2 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M38.00S,2022-01-24T01:33:18.4Z,3,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612737,53,68,2022-01-24T01:35:14Z,3920000,,,0,,L. Ball flagrant-type-1 personal FOUL (2 PF) (Hunter 2 FT),"[1630163, 1629631]",1610612766.0,CHA,flagrant-type-1,,,Ball,L. Ball,,,,,,,,,,,,,,,204058.0,,2.0,0.0,Hunter,1629631.0,,,,,
404,PT07M38.00S,2022-01-24T01:33:46.5Z,3,REGULAR,instantreplay,request,[],0,,,1610612737,53,68,2022-01-24T01:35:09Z,3940000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,Common Foul to Flagrant 1
405,PT07M38.00S,2022-01-24T01:35:21.1Z,3,REGULAR,foul,technical,['1freethrow'],1630163,,,1610612737,53,68,2022-01-24T01:35:29Z,3950000,,,0,,L. Ball technical FOUL (1 Tech),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,204058.0,,2.0,1.0,,,,,,,
406,PT07M38.00S,2022-01-24T01:35:33.3Z,3,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,53,69,2022-01-24T01:35:33Z,3960000,,,0,,D. Hunter technical Free Throw 1 of 1 (12 PTS),[1629631],1610612737.0,ATL,technical,,,Hunter,D. Hunter,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
407,PT07M38.00S,2022-01-24T01:35:47.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629631,,,1610612737,53,69,2022-01-24T01:35:47Z,3970000,,,0,,MISS D. Hunter flagrant Free Throw 1 of 2,[1629631],1610612737.0,ATL,flagrant,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
408,PT07M38.00S,2022-01-24T01:35:47.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,53,69,2022-01-24T01:35:47Z,3980000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,407.0,,,,,,,,,,,,,,
409,PT07M38.00S,2022-01-24T01:36:05.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629631,,,1610612737,53,70,2022-01-24T01:36:05Z,3990000,,,0,,D. Hunter flagrant Free Throw 2 of 2 (13 PTS),[1629631],1610612737.0,ATL,flagrant,,,Hunter,D. Hunter,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
410,PT07M25.00S,2022-01-24T01:36:33.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,88.12417871222075,49.754901960784316,1610612737,53,72,2022-01-24T01:36:37Z,4000000,-1.0,59.0,1,right,D. Hunter driving Layup (15 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,5.91,Made,15.0,,,,,,,,,,,,,,,,,,
411,PT07M06.00S,2022-01-24T01:36:52.5Z,3,REGULAR,3pt,Jump Shot,[],1630163,29.38567674113009,87.00980392156863,1610612766,53,72,2022-01-24T01:36:56Z,4010000,-185.0,224.0,1,left,MISS L. Ball 29' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,29.03,Missed,,,,,,,,,,,,,,,,,,,
412,PT07M04.00S,2022-01-24T01:36:54.5Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,53,72,2022-01-24T01:36:56Z,4020000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,411.0,4.0,3.0,1.0,,,,,,,,,,,
413,PT06M48.00S,2022-01-24T01:37:10.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203991,87.59855453350855,51.71568627450981,1610612737,53,72,2022-01-24T01:37:15Z,4030000,9.0,64.0,1,right,MISS C. Capela 6' floating Shot,[203991],1610612737.0,ATL,floating,,,Capela,C. Capela,,,,,6.47,Missed,,,,,,,,,,,,,,,,,,,
414,PT06M46.00S,2022-01-24T01:37:12.5Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,53,72,2022-01-24T01:37:15Z,4040000,,,0,,M. Plumlee REBOUND (Off:3 Def:8),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,413.0,11.0,8.0,3.0,,,,,,,,,,,
415,PT06M39.00S,2022-01-24T01:37:19.6Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1626179,10.33180026281209,47.794117647058826,1610612766,53,72,2022-01-24T01:37:33Z,4050000,11.0,45.0,1,left,MISS T. Rozier pullup bank Shot,[1626179],1610612766.0,CHA,pullup bank,,,Rozier,T. Rozier,,,,,4.59,Missed,,,,,,,,,,,,,,,,,,,
416,PT06M36.00S,2022-01-24T01:37:22.6Z,3,REGULAR,rebound,defensive,[],1629027,,,1610612737,53,72,2022-01-24T01:37:26Z,4060000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,415.0,2.0,2.0,0.0,,,,,,,,,,,
417,PT06M25.00S,2022-01-24T01:37:32.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,71.17279894875165,87.00980392156863,1610612737,53,75,2022-01-24T01:37:37Z,4070000,185.0,218.0,1,right,T. Young 28' 3PT  (24 PTS) (D. Hunter 1 AST),"[1629027, 1629631]",1610612737.0,ATL,,,,Young,T. Young,,,,,28.63,Made,24.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,,,,,
419,PT06M25.00S,2022-01-24T01:37:41.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,53,75,2022-01-24T01:37:41Z,4090000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M25.00S,2022-01-24T01:38:49.9Z,3,REGULAR,substitution,out,[],203486,,,1610612766,53,75,2022-01-24T01:40:10Z,4100000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M25.00S,2022-01-24T01:38:49.9Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,53,75,2022-01-24T01:40:10Z,4110000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M11.00S,2022-01-24T01:40:42.6Z,3,REGULAR,turnover,bad pass,[],1626179,,,1610612766,53,75,2022-01-24T01:40:46Z,4120000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1629631]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,1.0,,,,,,,Hunter,1629631.0,
423,PT06M11.00S,2022-01-24T01:40:42.6Z,3,REGULAR,steal,,[],1629631,,,1610612737,53,75,2022-01-24T01:40:44Z,4130000,,,0,,D. Hunter STEAL (3 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT05M54.00S,2022-01-24T01:40:59.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,69.46452036793693,74.50980392156863,1610612737,53,75,2022-01-24T01:41:07Z,4140000,123.0,235.0,1,right,MISS K. Huerter 26' 3PT,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,,
425,PT05M50.00S,2022-01-24T01:41:03.3Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612737,53,75,2022-01-24T01:41:07Z,4150000,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,424.0,1.0,0.0,1.0,,,,,,,,,,,
426,PT05M47.00S,2022-01-24T01:41:06.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628989,88.38699080157687,51.470588235294116,1610612737,53,75,2022-01-24T01:41:10Z,4160000,7.0,57.0,1,right,MISS K. Huerter Layup,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,5.72,Missed,,,,,,,,,,,,,,,,,,,
427,PT05M47.00S,2022-01-24T01:41:06.3Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,53,75,2022-01-24T01:41:10Z,4170000,,,0,,C. Martin REBOUND (Off:0 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,426.0,3.0,3.0,0.0,,,,,,,,,,,
428,PT05M38.00S,2022-01-24T01:41:14.6Z,3,REGULAR,3pt,Jump Shot,[],1629023,20.71287779237845,91.66666666666666,1610612766,56,75,2022-01-24T01:41:19Z,4180000,-208.0,142.0,1,left,P. Washington 25' 3PT  (7 PTS) (L. Ball 4 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,25.22,Made,7.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,,
430,PT05M24.00S,2022-01-24T01:41:29.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,87.99277266754271,48.28431372549019,1610612737,56,75,2022-01-24T01:41:39Z,4200000,-9.0,60.0,1,right,MISS T. Young 6' floating Shot - blocked,"[1629027, 1629023]",1610612737.0,ATL,floating,,,Young,T. Young,,,,,6.1,Missed,,,,,,,,,,,,,,,Washington,1629023.0,,,
431,PT05M24.00S,2022-01-24T01:41:29.5Z,3,REGULAR,block,,[],1629023,,,1610612737,56,75,2022-01-24T01:41:31Z,4210000,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M21.00S,2022-01-24T01:41:32.5Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,56,75,2022-01-24T01:41:39Z,4220000,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,430.0,5.0,5.0,0.0,,,,,,,,,,,
435,PT05M18.00S,2022-01-24T01:42:00.1Z,3,REGULAR,turnover,offensive goaltending,[],1628970,,,1610612766,56,75,2022-01-24T01:42:37Z,4250000,,,0,,M. Bridges offensive goaltending TURNOVER (2 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,2882.0,2.0,,,,,,,,,
436,PT05M13.00S,2022-01-24T01:42:14.5Z,3,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612737,56,75,2022-01-24T01:45:26Z,4260000,,,0,,K. Huerter lost ball out-of-bounds TURNOVER (2 TO),[1628989],1610612737.0,ATL,lost ball,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,2.0,,,,,,,,,
437,PT05M13.00S,2022-01-24T01:42:22.0Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,56,75,2022-01-24T01:42:40Z,4270000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M13.00S,2022-01-24T01:42:22.0Z,3,REGULAR,substitution,out,[],1628989,,,1610612766,56,75,2022-01-24T01:42:40Z,4280000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M13.00S,2022-01-24T01:42:22.0Z,3,REGULAR,substitution,in,[],1626162,,,1610612766,56,75,2022-01-24T01:42:40Z,4290000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M13.00S,2022-01-24T01:42:22.0Z,3,REGULAR,substitution,in,[],1626153,,,1610612766,56,75,2022-01-24T01:42:40Z,4300000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M06.00S,2022-01-24T01:42:48.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,28.728646517739815,78.18627450980392,1610612766,56,75,2022-01-24T01:43:14Z,4310000,-141.0,218.0,1,left,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
442,PT05M04.00S,2022-01-24T01:42:50.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,56,75,2022-01-24T01:42:50Z,4320000,,,0,,C. Capela REBOUND (Off:0 Def:8),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,441.0,8.0,8.0,0.0,,,,,,,,,,,
443,PT04M51.00S,2022-01-24T01:43:04.0Z,3,REGULAR,3pt,Jump Shot,[],1629027,69.33311432325887,76.9607843137255,1610612737,56,75,2022-01-24T01:43:17Z,4330000,135.0,236.0,1,right,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,,
444,PT04M49.00S,2022-01-24T01:43:06.0Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,56,75,2022-01-24T01:43:17Z,4340000,,,0,,M. Bridges REBOUND (Off:0 Def:6),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,443.0,6.0,6.0,0.0,,,,,,,,,,,
445,PT04M44.00S,2022-01-24T01:43:10.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,7.440867279894875,2.696078431372549,1610612766,56,75,2022-01-24T01:43:22Z,4350000,237.0,17.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,,
446,PT04M40.00S,2022-01-24T01:43:14.7Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612766,56,75,2022-01-24T01:43:22Z,4360000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,445.0,2.0,1.0,1.0,,,,,,,,,,,
447,PT04M39.00S,2022-01-24T01:43:15.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.601182654402102,49.26470588235294,1610612766,58,75,2022-01-24T01:43:24Z,4370000,4.0,0.0,1,left,K. Oubre Jr. Layup (7 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,0.37,Made,7.0,,,,,,,,,,,,,,,,,,
448,PT04M13.00S,2022-01-24T01:43:41.7Z,3,REGULAR,3pt,Jump Shot,[],1626153,65.78515111695138,55.63725490196079,1610612737,58,75,2022-01-24T01:43:44Z,4380000,28.0,269.0,1,right,MISS D. Wright 27' 3PT,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
449,PT04M11.00S,2022-01-24T01:43:43.7Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,58,75,2022-01-24T01:43:44Z,4390000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,448.0,3.0,2.0,1.0,,,,,,,,,,,
450,PT04M07.00S,2022-01-24T01:43:47.9Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612766,58,75,2022-01-24T01:43:52Z,4400000,,,0,,K. Oubre Jr. bad pass TURNOVER (1 TO),"[1626162, 1626153]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,1.0,,,,,,,Wright,1626153.0,
