actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
448,PT03M25.00S,2021-11-20T01:48:07.8Z,3,REGULAR,substitution,in,[],1629052,,,1610612766,90,72,2021-11-20T01:48:16Z,4420000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M25.00S,2021-11-20T01:48:30.6Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,91,72,2021-11-20T01:48:30Z,4430000,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
450,PT03M10.00S,2021-11-20T01:48:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,14.931011826544022,44.85294117647059,1610612754,91,74,2021-11-20T01:48:52Z,4440000,26.0,88.0,1,left,T. Craig 9' turnaround fadeaway Jump Shot (9 PTS),[1628470],1610612754.0,IND,turnaround fadeaway,,,Craig,T. Craig,,,,,9.16,Made,9.0,,,,,,,,,,,,,,,,,,
451,PT02M59.00S,2021-11-20T01:48:59.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202954,,,1610612766,91,74,2021-11-20T01:52:28Z,4450000,,,0,,B. Wanamaker personal FOUL (2 PF) (Rozier 2 FT),"[202954, 1626179]",1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,101283.0,,,,,,,,2.0,0.0,Rozier,1626179.0,,,,,,
453,PT02M59.00S,2021-11-20T01:49:26.7Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612766,91,74,2021-11-20T01:52:27Z,4470000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M59.00S,2021-11-20T01:49:36.9Z,3,REGULAR,foul,technical,['1freethrow'],1320,,,1610612766,91,74,2021-11-20T01:52:28Z,4480000,,,0,,TEAM foul technical,[1320],1610612754.0,IND,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,,,,
456,PT02M59.00S,2021-11-20T01:50:29.9Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612766,91,74,2021-11-20T01:52:16Z,4500000,,,0,,,[],1610612754.0,IND,overturned,,,,,,,,,,,,101283.0,,,,,,,,,,,,,,,,,Corrected to Shooting Foul on B. Wanamaker
457,PT02M59.00S,2021-11-20T01:51:19.5Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,91,74,2021-11-20T01:51:43Z,4510000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M59.00S,2021-11-20T01:51:19.5Z,3,REGULAR,substitution,in,[],202330,,,1610612766,91,74,2021-11-20T01:51:43Z,4520000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M59.00S,2021-11-20T01:51:56.4Z,3,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,91,74,2021-11-20T01:51:56Z,4530000,,,0,,MISS T. Rozier technical Free Throw 1 of 1,[1626179],1610612766.0,CHA,technical,,,Rozier,T. Rozier,,,,,,Missed,,,,,,,,,,,,,,,,,,,
460,PT02M59.00S,2021-11-20T01:51:56.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,91,74,2021-11-20T01:51:56Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,
461,PT02M59.00S,2021-11-20T01:52:21.7Z,3,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,92,74,2021-11-20T01:52:21Z,4550000,,,0,,T. Rozier Free Throw 1 of 2 (9 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
462,PT02M59.00S,2021-11-20T01:52:41.2Z,3,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,93,74,2021-11-20T01:52:41Z,4560000,,,0,,T. Rozier Free Throw 2 of 2 (10 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
463,PT02M34.00S,2021-11-20T01:53:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,7.703679369250986,50.245098039215684,1610612754,93,74,2021-11-20T01:53:14Z,4570000,-1.0,20.0,1,left,MISS O. Brissett Layup,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
464,PT02M32.00S,2021-11-20T01:53:09.4Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,93,74,2021-11-20T01:53:14Z,4580000,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,463.0,4.0,4.0,0.0,,,,,,,,,,
465,PT02M19.00S,2021-11-20T01:53:23.1Z,3,REGULAR,3pt,Jump Shot,[],1626162,70.51576872536137,73.52941176470588,1610612766,96,74,2021-11-20T01:53:30Z,4590000,118.0,225.0,1,right,K. Oubre Jr. 25' 3PT  (12 PTS) (T. Rozier 3 AST),"[1626162, 1626179]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,25.36,Made,12.0,,,,,,,,,,,,,T. Rozier,1626179.0,3.0,,,
466,PT02M03.00S,2021-11-20T01:53:37.5Z,3,REGULAR,3pt,Jump Shot,[],203087,32.40801576872536,60.29411764705882,1610612754,96,77,2021-11-20T01:53:42Z,4600000,-51.0,252.0,1,left,J. Lamb 25' 3PT  (4 PTS) (T. McConnell 2 AST),"[203087, 204456]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,25.73,Made,4.0,,,,,,,,,,,,,T. McConnell,204456.0,2.0,,,
468,PT01M49.00S,2021-11-20T01:53:53.1Z,3,REGULAR,3pt,Jump Shot,[],1626162,72.88107752956637,79.16666666666666,1610612766,96,77,2021-11-20T01:53:57Z,4620000,146.0,202.0,1,right,MISS K. Oubre Jr. 24' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
469,PT01M46.00S,2021-11-20T01:53:56.1Z,3,REGULAR,rebound,defensive,[],203087,,,1610612754,96,77,2021-11-20T01:53:57Z,4630000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,,,,,,,468.0,1.0,1.0,0.0,,,,,,,,,,
470,PT01M41.00S,2021-11-20T01:54:02.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612754,96,77,2021-11-20T01:54:18Z,4640000,,,0,,T. Rozier personal FOUL (2 PF) (Lamb 2 FT),"[1626179, 203087]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,101283.0,,,,,,,,2.0,0.0,Lamb,203087.0,,,,,,
472,PT01M41.00S,2021-11-20T01:54:30.2Z,3,REGULAR,freethrow,1 of 2,[],203087,,,1610612754,96,78,2021-11-20T01:54:30Z,4660000,,,0,,J. Lamb Free Throw 1 of 2 (5 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
473,PT01M41.00S,2021-11-20T01:54:44.7Z,3,REGULAR,freethrow,2 of 2,[],203087,,,1610612754,96,79,2021-11-20T01:54:44Z,4670000,,,0,,J. Lamb Free Throw 2 of 2 (6 PTS),[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
475,PT01M23.00S,2021-11-20T01:55:05.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,92.06636005256242,52.450980392156865,1610612766,98,79,2021-11-20T01:55:09Z,4680000,12.0,22.0,1,right,J. McDaniels Layup (5 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,2.53,Made,5.0,,,,,,,,,,,,,,,,,,
476,PT01M18.00S,2021-11-20T01:55:12.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612754,98,79,2021-11-20T01:55:27Z,4690000,,,0,,K. Oubre Jr. personal FOUL (1 PF) (Wanamaker 2 FT),"[1626162, 202954]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,201245.0,,,,,,,,1.0,0.0,Wanamaker,202954.0,,,,,,
478,PT01M18.00S,2021-11-20T01:55:35.0Z,3,REGULAR,freethrow,1 of 2,[],202954,,,1610612754,98,80,2021-11-20T01:55:35Z,4710000,,,0,,B. Wanamaker Free Throw 1 of 2 (9 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
479,PT01M18.00S,2021-11-20T01:55:49.8Z,3,REGULAR,freethrow,2 of 2,[],202954,,,1610612754,98,81,2021-11-20T01:55:49Z,4720000,,,0,,B. Wanamaker Free Throw 2 of 2 (10 PTS),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
480,PT01M09.00S,2021-11-20T01:56:01.0Z,3,REGULAR,turnover,lost ball,[],1629667,,,1610612766,98,81,2021-11-20T01:56:05Z,4730000,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1629667, 204456]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,1.0,McConnell,204456.0,,,,,,,,,,,,,,
481,PT01M09.00S,2021-11-20T01:56:01.0Z,3,REGULAR,steal,,[],204456,,,1610612754,98,81,2021-11-20T01:56:03Z,4740000,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M04.00S,2021-11-20T01:56:05.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203087,10.726018396846255,95.34313725490196,1610612754,98,84,2021-11-20T01:56:10Z,4750000,-227.0,48.0,1,left,J. Lamb 3PT  (9 PTS) (T. McConnell 3 AST),"[203087, 204456]",1610612754.0,IND,,,,Lamb,J. Lamb,,,,,23.18,Made,9.0,,,,,,,,,,,,,T. McConnell,204456.0,3.0,,,
484,PT00M57.80S,2021-11-20T01:56:12.4Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612766,98,84,2021-11-20T01:57:30Z,4770000,,,0,,K. Oubre Jr. lost ball TURNOVER (3 TO),"[1626162, 204456]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,3.0,McConnell,204456.0,,,,,,,,,,,,,,
485,PT00M57.80S,2021-11-20T01:56:12.4Z,3,REGULAR,steal,,[],204456,,,1610612754,98,84,2021-11-20T01:56:14Z,4780000,,,0,,T. McConnell STEAL (2 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M54.30S,2021-11-20T01:56:15.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629052,7.046649145860711,50.0,1610612754,98,84,2021-11-20T01:56:22Z,4790000,0.0,14.0,1,left,MISS O. Brissett driving Layup - blocked,"[1629052, 202330]",1610612754.0,IND,driving,,,Brissett,O. Brissett,,,,,1.37,Missed,,,,,,,,,,,,,,,,,Hayward,202330.0,
487,PT00M54.30S,2021-11-20T01:56:15.9Z,3,REGULAR,block,,[],202330,,,1610612754,98,84,2021-11-20T01:56:19Z,4800000,,,0,,G. Hayward BLOCK (2 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M49.90S,2021-11-20T01:56:20.3Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,98,84,2021-11-20T01:56:22Z,4810000,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,486.0,5.0,5.0,0.0,,,,,,,,,,
489,PT00M35.80S,2021-11-20T01:56:34.5Z,3,REGULAR,3pt,Jump Shot,[],202330,73.9323258869908,84.55882352941177,1610612766,98,84,2021-11-20T01:56:41Z,4820000,173.0,193.0,1,right,MISS G. Hayward 25' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
490,PT00M33.20S,2021-11-20T01:56:37.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,98,84,2021-11-20T01:56:41Z,4830000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,489.0,,,,,,,,,,,,,
491,PT00M33.20S,2021-11-20T01:56:39.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,98,84,2021-11-20T01:56:39Z,4840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M25.00S,2021-11-20T01:57:00.5Z,3,REGULAR,3pt,Jump Shot,[],203087,21.632720105124836,90.93137254901961,1610612754,98,84,2021-11-20T01:57:05Z,4850000,-205.0,151.0,1,left,MISS J. Lamb 25' 3PT,[203087],1610612754.0,IND,,,,Lamb,J. Lamb,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M22.10S,2021-11-20T01:57:03.4Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612754,98,84,2021-11-20T01:57:05Z,4860000,,,0,,T. Craig REBOUND (Off:2 Def:3),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,492.0,5.0,3.0,2.0,,,,,,,,,,
494,PT00M22.10S,2021-11-20T01:57:05.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628998,,,1610612754,98,84,2021-11-20T01:57:26Z,4870000,,,0,,C. Martin shooting personal FOUL (1 PF) (Craig 2 FT),"[1628998, 1628470]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,,,,203593.0,,,,,,,,1.0,1.0,Craig,1628470.0,,,,,,
496,PT00M22.10S,2021-11-20T01:57:28.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628470,,,1610612754,98,84,2021-11-20T01:57:28Z,4890000,,,0,,MISS T. Craig Free Throw 1 of 2,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Missed,,,,,,,,,,,,,,,,,,,
497,PT00M22.10S,2021-11-20T01:57:28.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,98,84,2021-11-20T01:57:28Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,
498,PT00M22.10S,2021-11-20T01:57:29.2Z,3,REGULAR,substitution,out,[],1629667,,,1610612754,98,84,2021-11-20T01:57:40Z,4910000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M22.10S,2021-11-20T01:57:29.2Z,3,REGULAR,substitution,out,[],1628998,,,1610612754,98,84,2021-11-20T01:57:40Z,4920000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M22.10S,2021-11-20T01:57:29.2Z,3,REGULAR,substitution,in,[],1630163,,,1610612754,98,84,2021-11-20T01:57:40Z,4930000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M22.10S,2021-11-20T01:57:29.2Z,3,REGULAR,substitution,in,[],203486,,,1610612754,98,84,2021-11-20T01:57:40Z,4940000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M22.10S,2021-11-20T01:58:02.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628470,,,1610612754,98,85,2021-11-20T01:58:02Z,4950000,,,0,,T. Craig Free Throw 2 of 2 (10 PTS),[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
503,PT00M04.60S,2021-11-20T01:58:23.2Z,3,REGULAR,3pt,Jump Shot,[],1626179,66.70499342969777,36.51960784313725,1610612766,98,85,2021-11-20T02:00:20Z,4960000,-67.0,260.0,1,right,MISS T. Rozier 26' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,,
504,PT00M00.70S,2021-11-20T01:58:26.9Z,3,REGULAR,rebound,defensive,[],202954,,,1610612754,98,85,2021-11-20T01:58:26Z,4970000,,,0,,B. Wanamaker REBOUND (Off:0 Def:1),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,503.0,1.0,1.0,0.0,,,,,,,,,,
505,PT00M00.00S,2021-11-20T01:58:29.7Z,3,REGULAR,3pt,Jump Shot,[],202954,56.84954007884363,33.82352941176471,1610612754,98,85,2021-11-20T01:59:30Z,4980000,81.0,482.0,1,left,MISS B. Wanamaker 48' 3PT,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,48.86,Missed,,,,,,,,,,,,,,,,,,,
506,PT00M00.00S,2021-11-20T01:58:29.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,98,85,2021-11-20T01:59:30Z,4990000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,
507,PT00M00.00S,2021-11-20T01:58:41.8Z,3,REGULAR,period,end,[],0,,,1610612754,98,85,2021-11-20T01:58:41Z,5000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-11-20T01:59:19.0Z,4,REGULAR,substitution,out,['startperiod'],1626179,,,1610612754,98,85,2021-11-20T02:00:59Z,5010000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-11-20T01:59:19.0Z,4,REGULAR,substitution,out,['startperiod'],1626162,,,1610612754,98,85,2021-11-20T02:00:59Z,5020000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-11-20T01:59:19.0Z,4,REGULAR,substitution,out,['startperiod'],1629052,,,1610612754,98,85,2021-11-20T02:00:59Z,5030000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-11-20T01:59:19.0Z,4,REGULAR,substitution,in,['startperiod'],1628970,,,1610612754,98,85,2021-11-20T02:00:59Z,5040000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-11-20T01:59:19.0Z,4,REGULAR,substitution,in,['startperiod'],1628998,,,1610612754,98,85,2021-11-20T02:00:59Z,5050000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-11-20T01:59:19.0Z,4,REGULAR,substitution,in,['startperiod'],1629048,,,1610612754,98,85,2021-11-20T02:00:59Z,5060000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-11-20T02:01:09.7Z,4,REGULAR,period,start,[],0,,,1610612766,98,85,2021-11-20T02:01:09Z,5070000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M51.00S,2021-11-20T02:01:23.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,98,85,2021-11-20T02:01:23Z,5080000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT11M45.00S,2021-11-20T02:04:19.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.64323258869908,49.50980392156863,1610612766,98,85,2021-11-20T02:05:37Z,5090000,-2.0,7.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,0.77,Missed,,,,,,,,,,,,,,,,,,,
517,PT11M44.00S,2021-11-20T02:04:20.7Z,4,REGULAR,rebound,offensive,[],203486,,,1610612766,98,85,2021-11-20T02:04:24Z,5100000,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,516.0,6.0,4.0,2.0,,,,,,,,,,
518,PT11M41.00S,2021-11-20T02:04:24.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,95.87713534822602,3.1862745098039214,1610612766,98,85,2021-11-20T02:04:28Z,5110000,-234.0,-14.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,23.45,Missed,,,,,,,,,,,,,,,,,,,
519,PT11M38.00S,2021-11-20T02:04:27.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,98,85,2021-11-20T02:04:52Z,5120000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,518.0,,,,,,,,,,,,,
520,PT11M38.00S,2021-11-20T02:04:32.9Z,4,REGULAR,foul,personal,[],1628998,,,1610612754,98,85,2021-11-20T02:04:45Z,5130000,,,0,,C. Martin loose ball personal FOUL (2 PF),"[1628998, 202954]",1610612766.0,CHA,loose ball,,,Martin,C. Martin,,,,,,,,203593.0,,,,,,,,2.0,1.0,Wanamaker,202954.0,,,,,,
522,PT11M24.00S,2021-11-20T02:04:53.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,12.828515111695138,59.068627450980394,1610612754,98,87,2021-11-20T02:04:58Z,5150000,-45.0,68.0,1,left,J. Lamb 8' floating Jump Shot (11 PTS),[203087],1610612754.0,IND,floating,,,Lamb,J. Lamb,,,,,8.18,Made,11.0,,,,,,,,,,,,,,,,,,
523,PT11M09.00S,2021-11-20T02:05:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.46057818659659,50.245098039215684,1610612766,100,87,2021-11-20T02:05:13Z,5160000,1.0,18.0,1,right,C. Martin driving finger roll Layup (10 PTS) (M. Bridges 1 AST),"[1628998, 1628970]",1610612766.0,CHA,driving finger roll,,,Martin,C. Martin,,,,,1.84,Made,10.0,,,,,,,,,,,,,M. Bridges,1628970.0,1.0,,,
525,PT10M59.00S,2021-11-20T02:05:18.1Z,4,REGULAR,3pt,Jump Shot,[],1629048,32.013797634691194,29.411764705882355,1610612754,100,87,2021-11-20T02:05:23Z,5180000,103.0,248.0,1,left,MISS G. Bitadze 26' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
526,PT10M56.00S,2021-11-20T02:05:21.1Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,100,87,2021-11-20T02:05:23Z,5190000,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,525.0,4.0,4.0,0.0,,,,,,,,,,
527,PT10M52.00S,2021-11-20T02:05:25.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202330,81.553876478318,61.274509803921575,1610612766,100,87,2021-11-20T02:07:09Z,5200000,56.0,121.0,1,right,MISS G. Hayward 13' running pullup Shot,[202330],1610612766.0,CHA,running pullup,,,Hayward,G. Hayward,,,,,13.34,Missed,,,,,,,,,,,,,,,,,,,
528,PT10M51.00S,2021-11-20T02:05:26.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,100,87,2021-11-20T02:05:35Z,5210000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,
529,PT10M51.00S,2021-11-20T02:05:32.9Z,4,REGULAR,foul,personal,[],1628998,,,1610612754,100,87,2021-11-20T02:05:41Z,5220000,,,0,,C. Martin loose ball personal FOUL (3 PF),"[1628998, 203087]",1610612766.0,CHA,loose ball,,,Martin,C. Martin,,,,,,,,203593.0,,,,,,,,3.0,1.0,Lamb,203087.0,,,,,,
531,PT10M51.00S,2021-11-20T02:05:39.1Z,4,REGULAR,substitution,out,[],1628998,,,1610612754,100,87,2021-11-20T02:05:47Z,5240000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M51.00S,2021-11-20T02:05:39.1Z,4,REGULAR,substitution,out,[],204456,,,1610612754,100,87,2021-11-20T02:05:47Z,5250000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M51.00S,2021-11-20T02:05:39.1Z,4,REGULAR,substitution,in,[],202397,,,1610612754,100,87,2021-11-20T02:05:47Z,5260000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT10M51.00S,2021-11-20T02:05:39.1Z,4,REGULAR,substitution,in,[],1629103,,,1610612754,100,87,2021-11-20T02:05:47Z,5270000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT10M38.00S,2021-11-20T02:06:08.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629103,10.726018396846255,45.09803921568628,1610612754,100,87,2021-11-20T02:06:14Z,5280000,25.0,48.0,1,left,MISS K. Martin driving finger roll Layup,[1629103],1610612754.0,IND,driving finger roll,,,Martin,K. Martin,,,,,5.42,Missed,,,,,,,,,,,,,,,,,,,
536,PT10M37.00S,2021-11-20T02:06:10.5Z,4,REGULAR,rebound,offensive,[],1629103,,,1610612754,100,87,2021-11-20T02:06:10Z,5290000,,,0,,K. Martin REBOUND (Off:1 Def:0),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,535.0,1.0,0.0,1.0,,,,,,,,,,
