actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
351,PT01M59.00S,2021-11-02T00:03:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,6.783837056504599,53.92156862745098,1610612739,45,61,2021-11-02T00:11:32Z,3480000,-20.0,11.0,1,left,MISS C. Sexton Layup - blocked,"[1629012, 1629023]",1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,2.26,Missed,Washington,1629023.0,,,,,,,,,,,,,,,
352,PT01M59.00S,2021-11-02T00:03:58.4Z,2,REGULAR,block,,[],1629023,,,1610612739,45,61,2021-11-02T00:04:01Z,3490000,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M59.00S,2021-11-02T00:03:58.4Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612739,45,61,2021-11-02T00:11:32Z,3500000,,,0,,L. Markkanen REBOUND (Off:3 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,351.0,7.0,4.0,3.0,,,,,,,,,,,
354,PT01M59.00S,2021-11-02T00:04:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612739,45,61,2021-11-02T00:04:22Z,3510000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1628970, 1628374]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,1628171.0,,,,,,,,,,,,,,,,1.0,0.0,Markkanen,1628374.0,
356,PT01M59.00S,2021-11-02T00:04:25.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance', 'fastbreak']",1628374,,,1610612739,45,62,2021-11-02T00:04:25Z,3530000,,,0,,L. Markkanen Free Throw 1 of 2 (12 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,
357,PT01M59.00S,2021-11-02T00:04:40.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover', '2ndchance']",1628374,,,1610612739,45,63,2021-11-02T00:04:40Z,3540000,,,0,,L. Markkanen Free Throw 2 of 2 (13 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,13.0,,,,,,,,
358,PT01M45.00S,2021-11-02T00:04:54.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,91.93495400788436,96.07843137254902,1610612766,45,63,2021-11-02T00:04:59Z,3550000,230.0,23.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,23.16,Missed,,,,,,,,,,,,,,,,,
359,PT01M41.00S,2021-11-02T00:04:58.8Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,45,63,2021-11-02T00:04:58Z,3560000,,,0,,C. Martin REBOUND (Off:3 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,358.0,3.0,0.0,3.0,,,,,,,,,,,
360,PT01M41.00S,2021-11-02T00:04:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628998,91.80354796320631,51.9607843137255,1610612766,45,63,2021-11-02T00:05:03Z,3570000,10.0,25.0,1,right,MISS C. Martin Layup,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,2.64,Missed,,,,,,,,,,,,,,,,,
361,PT01M38.00S,2021-11-02T00:05:02.1Z,2,REGULAR,rebound,offensive,[],1628998,,,1610612766,45,63,2021-11-02T00:05:02Z,3580000,,,0,,C. Martin REBOUND (Off:4 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,360.0,4.0,0.0,4.0,,,,,,,,,,,
362,PT01M37.00S,2021-11-02T00:05:02.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628998,92.85479632063075,51.225490196078425,1610612766,45,63,2021-11-02T00:05:07Z,3590000,6.0,15.0,1,right,MISS C. Martin Layup,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,1.59,Missed,,,,,,,,,,,,,,,,,
363,PT01M34.00S,2021-11-02T00:05:06.6Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,45,63,2021-11-02T00:05:06Z,3600000,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,362.0,3.0,2.0,1.0,,,,,,,,,,,
364,PT01M29.00S,2021-11-02T00:05:11.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,24.26084099868594,86.02941176470588,1610612739,45,63,2021-11-02T00:05:16Z,3610000,-180.0,176.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,25.15,Missed,,,,,,,,,,,,,,,,,
365,PT01M26.00S,2021-11-02T00:05:13.7Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612766,45,63,2021-11-02T00:05:13Z,3620000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,364.0,3.0,3.0,0.0,,,,,,,,,,,
366,PT01M19.00S,2021-11-02T00:05:20.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,93.51182654402102,5.392156862745098,1610612766,45,63,2021-11-02T00:05:24Z,3630000,-223.0,8.0,1,right,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,22.32,Missed,,,,,,,,,,,,,,,,,
367,PT01M17.00S,2021-11-02T00:05:22.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,45,63,2021-11-02T00:05:24Z,3640000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,366.0,4.0,3.0,1.0,,,,,,,,,,,
368,PT01M12.00S,2021-11-02T00:05:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,7.178055190538765,57.84313725490197,1610612739,45,63,2021-11-02T00:05:35Z,3650000,-39.0,15.0,1,left,MISS L. Markkanen Layup - blocked,"[1628374, 1628970]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,4.2,Missed,Bridges,1628970.0,,,,,,,,,,,,,,,
369,PT01M12.00S,2021-11-02T00:05:30.0Z,2,REGULAR,block,,[],1628970,,,1610612739,45,63,2021-11-02T00:05:32Z,3660000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT01M12.00S,2021-11-02T00:05:30.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,45,63,2021-11-02T00:05:35Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,368.0,,,,,,,,,,,,,,
371,PT01M12.00S,2021-11-02T00:05:35.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,45,63,2021-11-02T00:05:35Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT01M02.00S,2021-11-02T00:05:59.8Z,2,REGULAR,turnover,bad pass,[],1629012,,,1610612739,45,63,2021-11-02T00:06:04Z,3690000,,,0,,C. Sexton bad pass TURNOVER (2 TO),"[1629012, 202330]",1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,2.0,,,,,,,,,Hayward,202330.0,,,,,,,,,
373,PT01M02.00S,2021-11-02T00:05:59.8Z,2,REGULAR,steal,,[],202330,,,1610612766,45,63,2021-11-02T00:09:30Z,3700000,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M44.70S,2021-11-02T00:06:22.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,45,63,2021-11-02T00:06:22Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M42.40S,2021-11-02T00:06:38.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,63.55124835742444,39.950980392156865,1610612766,48,63,2021-11-02T00:06:42Z,3720000,-50.0,290.0,1,right,M. Bridges 29' 3PT  (9 PTS) (G. Hayward 2 AST),"[1628970, 202330]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,29.44,Made,,,,,,,,,9.0,G. Hayward,202330.0,2.0,,,,,
377,PT00M35.70S,2021-11-02T00:06:48.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201937,10.33180026281209,53.431372549019606,1610612739,48,63,2021-11-02T00:06:55Z,3740000,-17.0,45.0,1,left,MISS R. Rubio Layup - blocked,"[201937, 1626179]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,4.78,Missed,Rozier,1626179.0,,,,,,,,,,,,,,,
378,PT00M35.70S,2021-11-02T00:06:48.9Z,2,REGULAR,block,,[],1626179,,,1610612739,48,63,2021-11-02T00:06:51Z,3750000,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT00M32.90S,2021-11-02T00:06:51.7Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,48,63,2021-11-02T00:06:55Z,3760000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,377.0,4.0,3.0,1.0,,,,,,,,,,,
380,PT00M31.60S,2021-11-02T00:06:55.6Z,2,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612766,48,63,2021-11-02T00:08:22Z,3770000,,,0,,J. Allen shooting personal FOUL (2 PF) (Martin 2 FT),"[1628386, 1628998]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,2003.0,,,,,,,,,,,,,,,,2.0,0.0,Martin,1628998.0,
382,PT00M31.60S,2021-11-02T00:07:19.9Z,2,REGULAR,instantreplay,request,[],0,,,1610612766,48,63,2021-11-02T00:08:21Z,3790000,,,0,,,[],,,support,,,,,,,,,2003.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
383,PT00M31.60S,2021-11-02T00:08:28.2Z,2,REGULAR,foul,technical,['1freethrow'],201937,,,1610612766,48,63,2021-11-02T00:08:50Z,3800000,,,0,,R. Rubio technical FOUL (1 Tech),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,202007.0,,,,,,,,,,,,,,,,1.0,1.0,,,
384,PT00M31.60S,2021-11-02T00:08:50.6Z,2,REGULAR,freethrow,1 of 1,[],1626179,,,1610612766,48,63,2021-11-02T00:08:50Z,3810000,,,0,,MISS T. Rozier technical Free Throw 1 of 1,[1626179],1610612766.0,CHA,technical,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,
385,PT00M31.60S,2021-11-02T00:08:50.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,48,63,2021-11-02T00:08:50Z,3820000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,
386,PT00M31.60S,2021-11-02T00:09:11.6Z,2,REGULAR,freethrow,1 of 2,[],1628998,,,1610612766,48,63,2021-11-02T00:09:11Z,3830000,,,0,,MISS C. Martin Free Throw 1 of 2,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,
387,PT00M31.60S,2021-11-02T00:09:11.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,48,63,2021-11-02T00:09:11Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,386.0,,,,,,,,,,,,,,
388,PT00M31.60S,2021-11-02T00:09:23.9Z,2,REGULAR,freethrow,2 of 2,[],1628998,,,1610612766,49,63,2021-11-02T00:09:23Z,3850000,,,0,,C. Martin Free Throw 2 of 2 (8 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,
389,PT00M14.00S,2021-11-02T00:09:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,7.30946123521682,54.166666666666664,1610612739,49,65,2021-11-02T00:09:53Z,3860000,-21.0,16.0,1,left,E. Mobley alley-oop Layup (9 PTS) (J. Allen 1 AST),"[1630596, 1628386]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,,,2.64,Made,,,,,,,,,9.0,J. Allen,1628386.0,1.0,,,,,
391,PT00M00.00S,2021-11-02T00:10:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,90.62089356110381,50.49019607843137,1610612766,49,65,2021-11-02T00:10:11Z,3880000,2.0,36.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,,,3.58,Missed,,,,,,,,,,,,,,,,,
392,PT00M00.00S,2021-11-02T00:10:07.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,49,65,2021-11-02T00:10:11Z,3890000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,391.0,,,,,,,,,,,,,,
393,PT00M00.00S,2021-11-02T00:10:11.5Z,2,REGULAR,period,end,[],0,,,1610612766,49,65,2021-11-02T00:10:11Z,3900000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2021-11-02T00:12:04.0Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,49,65,2021-11-02T00:25:14Z,3910000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2021-11-02T00:12:04.0Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612766,49,65,2021-11-02T00:25:14Z,3920000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2021-11-02T00:12:04.0Z,3,REGULAR,substitution,out,['startperiod'],201937,,,1610612766,49,65,2021-11-02T00:25:14Z,3930000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2021-11-02T00:12:04.0Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612766,49,65,2021-11-02T00:25:14Z,3940000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2021-11-02T00:12:04.0Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,49,65,2021-11-02T00:25:14Z,3950000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT12M00.00S,2021-11-02T00:12:04.0Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612766,49,65,2021-11-02T00:25:14Z,3960000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT12M00.00S,2021-11-02T00:25:19.0Z,3,REGULAR,period,start,[],0,,,1610612766,49,65,2021-11-02T00:25:19Z,3970000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT11M48.00S,2021-11-02T00:25:30.7Z,3,REGULAR,3pt,Jump Shot,[],1630163,27.677398160315374,83.82352941176471,1610612766,49,65,2021-11-02T00:25:38Z,3980000,-169.0,208.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,26.78,Missed,,,,,,,,,,,,,,,,,
402,PT11M45.00S,2021-11-02T00:25:33.7Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,49,65,2021-11-02T00:25:38Z,3990000,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,401.0,7.0,4.0,3.0,,,,,,,,,,,
403,PT11M30.00S,2021-11-02T00:25:48.1Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,49,65,2021-11-02T00:25:53Z,4000000,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 202330]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,2.0,,,,,,,,,Hayward,202330.0,,,,,,,,,
404,PT11M30.00S,2021-11-02T00:25:48.1Z,3,REGULAR,steal,,[],202330,,,1610612766,49,65,2021-11-02T00:25:51Z,4010000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT11M22.00S,2021-11-02T00:25:56.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,7.835085413929041,96.81372549019608,1610612766,52,65,2021-11-02T00:26:04Z,4020000,-234.0,21.0,1,left,L. Ball 3PT  (8 PTS) (M. Bridges 6 AST),"[1630163, 1628970]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,23.5,Made,,,,,,,,,8.0,M. Bridges,1628970.0,6.0,,,,,
407,PT10M58.00S,2021-11-02T00:26:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,90.75229960578186,52.20588235294118,1610612739,52,65,2021-11-02T00:26:27Z,4040000,11.0,34.0,1,right,MISS L. Markkanen Layup,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,3.61,Missed,,,,,,,,,,,,,,,,,
408,PT10M56.00S,2021-11-02T00:26:22.4Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,52,65,2021-11-02T00:26:27Z,4050000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,407.0,5.0,4.0,1.0,,,,,,,,,,,
409,PT10M50.00S,2021-11-02T00:26:27.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,6.521024967148489,45.588235294117645,1610612766,52,65,2021-11-02T00:26:37Z,4060000,22.0,9.0,1,left,MISS M. Bridges running Layup,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,,,2.38,Missed,,,,,,,,,,,,,,,,,
410,PT10M47.00S,2021-11-02T00:26:30.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,52,65,2021-11-02T00:26:30Z,4070000,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,409.0,5.0,4.0,1.0,,,,,,,,,,,
411,PT10M29.00S,2021-11-02T00:26:48.8Z,3,REGULAR,2pt,Jump Shot,[],1629636,74.58935611038108,47.05882352941176,1610612739,52,65,2021-11-02T00:26:54Z,4080000,-15.0,186.0,1,right,MISS D. Garland 18' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,18.7,Missed,,,,,,,,,,,,,,,,,
412,PT10M25.00S,2021-11-02T00:26:52.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,52,65,2021-11-02T00:26:54Z,4090000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,411.0,2.0,2.0,0.0,,,,,,,,,,,
413,PT10M18.00S,2021-11-02T00:27:03.4Z,3,REGULAR,foul,personal,[],1630596,,,1610612766,52,65,2021-11-02T00:27:13Z,4100000,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 203486]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,202007.0,,,,,,,,,,,,,,,,1.0,0.0,Plumlee,203486.0,
415,PT10M08.00S,2021-11-02T00:27:37.3Z,3,REGULAR,foul,personal,[],1630596,,,1610612766,52,65,2021-11-02T00:27:50Z,4120000,,,0,,E. Mobley personal FOUL (2 PF),"[1630596, 1630163]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,2003.0,,,,,,,,,,,,,,,,2.0,0.0,Ball,1630163.0,
417,PT10M01.00S,2021-11-02T00:27:53.0Z,3,REGULAR,3pt,Jump Shot,[],202330,36.08738501971091,37.254901960784316,1610612766,52,65,2021-11-02T00:27:59Z,4140000,64.0,287.0,1,left,MISS G. Hayward 29' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,29.37,Missed,,,,,,,,,,,,,,,,,
418,PT09M58.00S,2021-11-02T00:27:55.6Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612739,52,65,2021-11-02T00:27:55Z,4150000,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612739.0,CLE,,,,Sexton,C. Sexton,,,,,,,,,,,417.0,2.0,2.0,0.0,,,,,,,,,,,
419,PT09M49.00S,2021-11-02T00:28:04.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,91.93495400788436,39.705882352941174,1610612739,52,67,2021-11-02T00:28:10Z,4160000,-51.0,23.0,1,right,J. Allen Hook (19 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,5.65,Made,,,,,,,,,19.0,,,,,,,,
420,PT09M38.00S,2021-11-02T00:28:16.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.046649145860711,49.50980392156863,1610612766,52,67,2021-11-02T00:28:21Z,4170000,2.0,14.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,,,1.39,Missed,,,,,,,,,,,,,,,,,
421,PT09M36.00S,2021-11-02T00:28:18.3Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,52,67,2021-11-02T00:28:18Z,4180000,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,420.0,3.0,2.0,1.0,,,,,,,,,,,
422,PT09M35.00S,2021-11-02T00:28:19.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,7.046649145860711,49.50980392156863,1610612766,54,67,2021-11-02T00:28:27Z,4190000,2.0,14.0,1,left,M. Plumlee putback Layup (2 PTS),[203486],1610612766.0,CHA,putback,,,Plumlee,M. Plumlee,,,,,,,1.39,Made,,,,,,,,,2.0,,,,,,,,
423,PT09M18.00S,2021-11-02T00:28:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,90.3580814717477,55.14705882352941,1610612739,54,67,2021-11-02T00:28:42Z,4200000,26.0,38.0,1,right,MISS E. Mobley Layup - blocked,"[1630596, 1628970]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,4.6,Missed,Bridges,1628970.0,,,,,,,,,,,,,,,
424,PT09M18.00S,2021-11-02T00:28:36.5Z,3,REGULAR,block,,[],1628970,,,1610612739,54,67,2021-11-02T00:28:39Z,4210000,,,0,,M. Bridges BLOCK (2 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT09M15.00S,2021-11-02T00:28:39.5Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,54,67,2021-11-02T00:28:42Z,4220000,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,423.0,6.0,4.0,2.0,,,,,,,,,,,
426,PT09M13.00S,2021-11-02T00:28:42.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,70.51576872536137,24.019607843137255,1610612739,54,67,2021-11-02T00:28:46Z,4230000,-130.0,225.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,25.95,Missed,,,,,,,,,,,,,,,,,
427,PT09M11.00S,2021-11-02T00:28:44.0Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,54,67,2021-11-02T00:28:46Z,4240000,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,426.0,4.0,4.0,0.0,,,,,,,,,,,
428,PT09M04.00S,2021-11-02T00:28:50.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,7.966491458607096,50.245098039215684,1610612766,56,67,2021-11-02T00:28:55Z,4250000,-1.0,22.0,1,left,T. Rozier driving Layup (10 PTS) (M. Bridges 7 AST),"[1626179, 1628970]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,,,2.24,Made,,,,,,,,,10.0,M. Bridges,1628970.0,7.0,,,,,
430,PT09M04.00S,2021-11-02T00:28:58.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,56,67,2021-11-02T00:28:58Z,4270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT08M49.00S,2021-11-02T00:32:01.5Z,3,REGULAR,turnover,lost ball,[],1630596,,,1610612739,56,67,2021-11-02T00:32:06Z,4280000,,,0,,E. Mobley lost ball TURNOVER (2 TO),"[1630596, 1626179]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,2.0,,,,,,,,,Rozier,1626179.0,,,,,,,,,
432,PT08M49.00S,2021-11-02T00:32:01.5Z,3,REGULAR,steal,,[],1626179,,,1610612766,56,67,2021-11-02T00:32:03Z,4290000,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT08M44.00S,2021-11-02T00:32:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630163,7.30946123521682,50.49019607843137,1610612766,58,67,2021-11-02T00:32:12Z,4300000,-2.0,16.0,1,left,L. Ball Layup (10 PTS) (T. Rozier 1 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,1.64,Made,,,,,,,,,10.0,T. Rozier,1626179.0,1.0,,,,,
435,PT08M43.00S,2021-11-02T00:32:13.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,58,67,2021-11-02T00:32:13Z,4320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT08M22.00S,2021-11-02T00:32:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,89.56964520367937,49.26470588235294,1610612739,58,67,2021-11-02T00:32:49Z,4330000,-4.0,46.0,1,right,MISS C. Sexton driving Layup,[1629012],1610612739.0,CLE,driving,,,Sexton,C. Sexton,,,,,,,4.57,Missed,,,,,,,,,,,,,,,,,
