actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
439,PT02M31.00S,2022-03-20T00:45:59.6Z,3,REGULAR,rebound,offensive,[],1626179,,,1610612766,87,77,2022-03-20T00:45:59Z,4380000,,,0,,T. Rozier REBOUND (Off:1 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,438.0,5.0,4.0,1.0,,,
441,PT02M29.00S,2022-03-20T00:46:05.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1628970,8.09789750328515,46.568627450980394,1610612766,89,77,2022-03-20T00:46:16Z,4400000,17.0,24.0,1,left,M. Bridges Layup (18 PTS) (T. Rozier 4 AST),"[1628970, 1626179]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,2.92,Made,18.0,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,,
442,PT02M29.00S,2022-03-20T00:46:07.2Z,3,REGULAR,violation,defensive goaltending,[],1627827,,,1610612766,89,77,2022-03-20T00:46:16Z,4410000,,,0,,D. Finney-Smith defensive goaltending VIOLATION,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,202026.0,,,,,,,,,,,,,,
443,PT02M15.00S,2022-03-20T00:46:28.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628373,87.07293035479631,50.0,1610612742,89,77,2022-03-20T00:48:27Z,4420000,0.0,69.0,1,right,MISS F. Ntilikina 6' turnaround fadeaway Shot,[1628373],1610612742.0,DAL,turnaround fadeaway,,,Ntilikina,F. Ntilikina,,,,,6.9,Missed,,,,,,,,,,,,,,,,,,,
444,PT02M13.00S,2022-03-20T00:46:30.7Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,89,77,2022-03-20T00:46:30Z,4430000,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,443.0,3.0,3.0,0.0,,,
445,PT02M05.00S,2022-03-20T00:46:39.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,6.1268068331143235,48.28431372549019,1610612766,89,77,2022-03-20T00:46:44Z,4440000,9.0,5.0,1,left,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,1.0,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M02.00S,2022-03-20T00:46:42.4Z,3,REGULAR,rebound,offensive,[],1626162,,,1610612766,89,77,2022-03-20T00:46:42Z,4450000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,445.0,3.0,2.0,1.0,,,
447,PT01M57.00S,2022-03-20T00:46:47.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,6.915243101182654,47.549019607843135,1610612766,91,77,2022-03-20T00:46:51Z,4460000,12.0,13.0,1,left,M. Bridges driving finger roll Layup (20 PTS) (T. Rozier 5 AST),"[1628970, 1626179]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,1.75,Made,20.0,T. Rozier,1626179.0,5.0,,,,,,,,,,,,,,,
449,PT01M46.00S,2022-03-20T00:46:57.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,64.73390275952694,49.754901960784316,1610612742,91,80,2022-03-20T00:47:03Z,4480000,-1.0,279.0,1,right,L. Doncic 27' 3PT step back (37 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,27.9,Made,37.0,,,,,,,,,,,,,,,,,,
450,PT01M30.00S,2022-03-20T00:47:14.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,8.886333771353483,53.18627450980392,1610612766,93,80,2022-03-20T00:47:18Z,4490000,-16.0,31.0,1,left,T. Rozier driving finger roll Layup (15 PTS),[1626179],1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,3.48,Made,15.0,,,,,,,,,,,,,,,,,,
451,PT01M15.00S,2022-03-20T00:47:28.7Z,3,REGULAR,2pt,Jump Shot,[],203504,76.42904073587385,45.588235294117645,1610612742,93,80,2022-03-20T00:47:33Z,4500000,-22.0,169.0,1,right,MISS T. Burke 17' pullup Shot,[203504],1610612742.0,DAL,pullup,,,Burke,T. Burke,,,,,17.05,Missed,,,,,,,,,,,,,,,,,,,
452,PT01M12.00S,2022-03-20T00:47:31.7Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,93,80,2022-03-20T00:47:33Z,4510000,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,451.0,4.0,4.0,0.0,,,
453,PT00M58.20S,2022-03-20T00:47:45.9Z,3,REGULAR,3pt,Jump Shot,[],1626162,31.225361366622867,23.284313725490197,1610612766,96,80,2022-03-20T00:47:50Z,4520000,134.0,241.0,1,left,K. Oubre Jr. 27' 3PT  (11 PTS) (T. Rozier 6 AST),"[1626162, 1626179]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,27.56,Made,11.0,T. Rozier,1626179.0,6.0,,,,,,,,,,,,,,,
455,PT00M48.20S,2022-03-20T00:48:00.5Z,3,REGULAR,2pt,Jump Shot,[],1628373,93.38042049934296,9.558823529411764,1610612742,96,80,2022-03-20T00:51:00Z,4540000,-202.0,10.0,1,right,MISS F. Ntilikina 20' Jump Shot,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,20.24,Missed,,,,,,,,,,,,,,,,,,,
456,PT00M45.30S,2022-03-20T00:48:03.4Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,96,80,2022-03-20T00:48:04Z,4550000,,,0,,T. Rozier REBOUND (Off:1 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,455.0,6.0,5.0,1.0,,,
457,PT00M28.50S,2022-03-20T00:48:20.7Z,3,REGULAR,3pt,Jump Shot,[],1626179,28.597240473061763,77.69607843137256,1610612766,99,80,2022-03-20T00:48:25Z,4560000,-138.0,216.0,1,left,T. Rozier 25' 3PT step back (18 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,25.68,Made,18.0,,,,,,,,,,,,,,,,,,
458,PT00M10.30S,2022-03-20T00:48:42.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,91.80354796320631,50.49019607843137,1610612742,99,80,2022-03-20T00:48:47Z,4570000,2.0,25.0,1,right,MISS D. Finney-Smith DUNK - blocked,"[1627827, 1628998]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,2.46,Missed,,,,,,,,,,,,,,,,,Martin,1628998.0,
459,PT00M10.30S,2022-03-20T00:48:42.5Z,3,REGULAR,block,,[],1628998,,,1610612742,99,80,2022-03-20T00:48:45Z,4580000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M07.30S,2022-03-20T00:48:45.5Z,3,REGULAR,rebound,offensive,[],1630182,,,1610612742,99,80,2022-03-20T00:48:47Z,4590000,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,458.0,2.0,1.0,1.0,,,
461,PT00M05.30S,2022-03-20T00:48:47.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203504,68.01905387647832,31.127450980392158,1610612742,99,80,2022-03-20T00:48:51Z,4600000,-94.0,248.0,1,right,MISS T. Burke 26' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M03.30S,2022-03-20T00:48:49.6Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,99,80,2022-03-20T00:48:51Z,4610000,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,461.0,5.0,5.0,0.0,,,
463,PT00M00.00S,2022-03-20T00:48:52.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,27.808804204993432,78.92156862745098,1610612766,102,80,2022-03-20T00:51:42Z,4620000,-145.0,209.0,1,left,M. Bridges 25' 3PT running (23 PTS) (C. Martin 4 AST),"[1628970, 1628998]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,25.41,Made,23.0,C. Martin,1628998.0,4.0,,,,,,,,,,,,,,,
465,PT00M00.00S,2022-03-20T00:49:23.0Z,3,REGULAR,instantreplay,request,[],0,,,1610612742,102,80,2022-03-20T00:50:00Z,4640000,,,0,,,[],,,support,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,,End Period - Good Basket
466,PT00M00.00S,2022-03-20T00:49:24.8Z,3,REGULAR,period,end,[],0,,,1610612742,102,80,2022-03-20T00:49:24Z,4650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612742,102,80,2022-03-20T00:51:37Z,4660000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,out,['startperiod'],1626179,,,1610612742,102,80,2022-03-20T00:51:37Z,4670000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,out,['startperiod'],1629023,,,1610612742,102,80,2022-03-20T00:51:37Z,4680000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,out,['startperiod'],1627827,,,1610612742,102,80,2022-03-20T00:51:37Z,4690000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,102,80,2022-03-20T00:51:37Z,4700000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,out,['startperiod'],1630182,,,1610612742,102,80,2022-03-20T00:51:37Z,4710000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,in,['startperiod'],1629667,,,1610612742,102,80,2022-03-20T00:51:37Z,4720000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,in,['startperiod'],1626149,,,1610612742,102,80,2022-03-20T00:51:37Z,4730000,,,0,,SUB in: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612742,102,80,2022-03-20T00:51:37Z,4740000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,in,['startperiod'],1628425,,,1610612742,102,80,2022-03-20T00:51:37Z,4750000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,in,['startperiod'],202722,,,1610612742,102,80,2022-03-20T00:51:37Z,4760000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2022-03-20T00:51:06.6Z,4,REGULAR,substitution,in,['startperiod'],1627737,,,1610612742,102,80,2022-03-20T00:51:37Z,4770000,,,0,,SUB in: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2022-03-20T00:51:42.9Z,4,REGULAR,period,start,[],0,,,1610612766,102,80,2022-03-20T00:51:43Z,4780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT11M42.00S,2022-03-20T00:52:00.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,7.835085413929041,46.32352941176471,1610612766,102,80,2022-03-20T00:52:08Z,4790000,18.0,21.0,1,left,MISS C. Martin Layup,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,2.8,Missed,,,,,,,,,,,,,,,,,,,
482,PT11M40.00S,2022-03-20T00:52:02.2Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,102,80,2022-03-20T00:52:02Z,4800000,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,481.0,6.0,5.0,1.0,,,
483,PT11M37.00S,2022-03-20T00:52:05.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629667,5.469776609724048,97.30392156862744,1610612766,102,80,2022-03-20T00:52:11Z,4810000,-237.0,-1.0,1,left,MISS J. McDaniels 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
484,PT11M35.00S,2022-03-20T00:52:06.7Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612766,102,80,2022-03-20T00:52:06Z,4820000,,,0,,M. Harrell REBOUND (Off:2 Def:0),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,483.0,2.0,0.0,2.0,,,
485,PT11M32.00S,2022-03-20T00:52:09.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,25.969119579500656,85.7843137254902,1610612766,105,80,2022-03-20T00:52:13Z,4830000,-179.0,192.0,1,left,L. Ball 26' 3PT  (14 PTS) (M. Harrell 1 AST),"[1630163, 1626149]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,26.21,Made,14.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,,
487,PT11M15.00S,2022-03-20T00:52:27.1Z,4,REGULAR,3pt,Jump Shot,[],202722,94.56307490144546,3.1862745098039214,1610612742,105,80,2022-03-20T00:52:30Z,4850000,-234.0,-1.0,1,right,MISS D. Bertans 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
488,PT11M13.00S,2022-03-20T00:52:29.1Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,105,80,2022-03-20T00:52:30Z,4860000,,,0,,C. Martin REBOUND (Off:1 Def:6),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,487.0,7.0,6.0,1.0,,,
489,PT10M59.00S,2022-03-20T00:52:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.1268068331143235,53.67647058823529,1610612766,105,80,2022-03-20T00:52:46Z,4870000,-18.0,5.0,1,left,MISS M. Harrell driving Layup,[1626149],1610612766.0,CHA,driving,,,Harrell,M. Harrell,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
490,PT10M58.00S,2022-03-20T00:52:43.5Z,4,REGULAR,rebound,defensive,[],1627737,,,1610612742,105,80,2022-03-20T00:52:46Z,4880000,,,0,,M. Chriss REBOUND (Off:0 Def:2),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,489.0,2.0,2.0,0.0,,,
491,PT10M55.00S,2022-03-20T00:52:49.4Z,4,REGULAR,foul,personal,[],1630163,,,1610612742,105,80,2022-03-20T00:53:00Z,4890000,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 203504]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,202058.0,2.0,0.0,Burke,203504.0,,,,,,,,,,
493,PT10M48.00S,2022-03-20T00:53:12.7Z,4,REGULAR,2pt,Jump Shot,[],1628373,90.88370565045992,11.519607843137255,1610612742,105,82,2022-03-20T00:53:44Z,4910000,-192.0,33.0,1,right,F. Ntilikina 19' Jump Shot (7 PTS) (D. Bertans 1 AST),"[1628373, 202722]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,19.52,Made,7.0,D. Bertans,202722.0,1.0,,,,,,,,,,,,,,,
495,PT10M20.00S,2022-03-20T00:53:40.2Z,4,REGULAR,3pt,Jump Shot,[],1630163,23.078186596583443,11.029411764705882,1610612766,108,82,2022-03-20T00:53:47Z,4930000,195.0,164.0,1,left,L. Ball 25' 3PT  (17 PTS) (M. Harrell 2 AST),"[1630163, 1626149]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,25.5,Made,17.0,M. Harrell,1626149.0,2.0,,,,,,,,,,,,,,,
497,PT10M06.00S,2022-03-20T00:53:54.0Z,4,REGULAR,turnover,bad pass,[],203504,,,1610612742,108,82,2022-03-20T00:54:01Z,4950000,,,0,,T. Burke bad pass TURNOVER (3 TO),"[203504, 1628998]",1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,3.0,Martin,1628998.0,,,,,,,
498,PT10M06.00S,2022-03-20T00:53:54.0Z,4,REGULAR,steal,,[],1628998,,,1610612766,108,82,2022-03-20T00:53:55Z,4960000,,,0,,C. Martin STEAL (2 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M00.00S,2022-03-20T00:54:00.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,18.347568988173457,2.941176470588235,1610612766,108,82,2022-03-20T00:54:05Z,4970000,235.0,120.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
500,PT09M58.00S,2022-03-20T00:54:03.5Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612766,108,82,2022-03-20T00:54:03Z,4980000,,,0,,M. Harrell REBOUND (Off:3 Def:0),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,499.0,3.0,0.0,3.0,,,
501,PT09M58.00S,2022-03-20T00:54:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626149,6.258212877792378,49.50980392156863,1610612766,110,82,2022-03-20T00:54:08Z,4990000,2.0,6.0,1,left,M. Harrell Layup (9 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,0.68,Made,9.0,,,,,,,,,,,,,,,,,,
502,PT09M58.00S,2022-03-20T00:54:07.2Z,4,REGULAR,foul,personal,['1freethrow'],202722,,,1610612766,110,82,2022-03-20T00:54:19Z,5000000,,,0,,D. Bertans shooting personal FOUL (4 PF) (Harrell 1 FT),"[202722, 1626149]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,,,,,,,202058.0,4.0,0.0,Harrell,1626149.0,,,,,,,,,,
504,PT09M58.00S,2022-03-20T00:54:39.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1626149,,,1610612766,110,82,2022-03-20T00:54:44Z,5020000,,,0,,MISS M. Harrell Free Throw 1 of 1,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
505,PT09M55.00S,2022-03-20T00:54:42.8Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,110,82,2022-03-20T00:54:44Z,5030000,,,0,,C. Martin REBOUND (Off:2 Def:6),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,504.0,8.0,6.0,2.0,,,
506,PT09M52.00S,2022-03-20T00:54:44.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626149,6.521024967148489,52.69607843137255,1610612766,112,82,2022-03-20T00:54:48Z,5040000,-13.0,9.0,1,left,M. Harrell cutting Layup (11 PTS) (C. Martin 5 AST),"[1626149, 1628998]",1610612766.0,CHA,cutting,,,Harrell,M. Harrell,,,,,1.61,Made,11.0,C. Martin,1628998.0,5.0,,,,,,,,,,,,,,,
508,PT09M37.00S,2022-03-20T00:54:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202722,95.48291721419186,53.431372549019606,1610612742,112,82,2022-03-20T00:55:08Z,5060000,17.0,-10.0,1,right,MISS D. Bertans reverse Layup,[202722],1610612742.0,DAL,reverse,,,Bertans,D. Bertans,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
509,PT09M33.00S,2022-03-20T00:55:03.9Z,4,REGULAR,rebound,offensive,[],1627737,,,1610612742,112,82,2022-03-20T00:55:08Z,5070000,,,0,,M. Chriss REBOUND (Off:1 Def:2),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,508.0,3.0,2.0,1.0,,,
510,PT09M33.00S,2022-03-20T00:55:07.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627737,94.40999984741211,50.0,1610612742,112,82,2022-03-20T00:55:07Z,5080000,0.0,0.0,1,right,MISS M. Chriss putback DUNK,[1627737],1610612742.0,DAL,putback,,,Chriss,M. Chriss,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
511,PT09M33.00S,2022-03-20T00:55:08.0Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,112,82,2022-03-20T00:55:08Z,5090000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,510.0,1.0,1.0,0.0,,,
512,PT09M33.00S,2022-03-20T00:55:11.0Z,4,REGULAR,foul,personal,[],202722,,,1610612766,112,82,2022-03-20T00:55:18Z,5100000,,,0,,D. Bertans take personal FOUL (5 PF),"[202722, 1629667]",1610612742.0,DAL,take,,,Bertans,D. Bertans,,,,,,,,,,,202058.0,5.0,0.0,McDaniels,1629667.0,,,,,,,,,,
514,PT09M25.00S,2022-03-20T00:55:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.338370565045992,51.225490196078425,1610612766,114,82,2022-03-20T00:55:37Z,5120000,-6.0,-2.0,1,left,K. Oubre Jr. driving Layup (13 PTS) (M. Harrell 3 AST),"[1626162, 1626149]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,0.65,Made,13.0,M. Harrell,1626149.0,3.0,,,,,,,,,,,,,,,
516,PT09M12.00S,2022-03-20T00:55:46.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,85.62746386333771,49.754901960784316,1610612742,114,84,2022-03-20T00:56:45Z,5140000,-1.0,83.0,1,right,T. Burke 8' driving floating Jump Shot (2 PTS) (F. Ntilikina 1 AST),"[203504, 1628373]",1610612742.0,DAL,driving floating,,,Burke,T. Burke,,,,,8.26,Made,2.0,F. Ntilikina,1628373.0,1.0,,,,,,,,,,,,,,,
517,PT08M53.00S,2022-03-20T00:56:05.7Z,4,REGULAR,2pt,Jump Shot,[],1630163,5.469776609724048,86.76470588235294,1610612766,114,84,2022-03-20T00:57:14Z,5150000,-184.0,-1.0,1,left,MISS L. Ball 18' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,18.38,Missed,,,,,,,,,,,,,,,,,,,
518,PT08M51.00S,2022-03-20T00:56:07.7Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,114,84,2022-03-20T00:56:10Z,5160000,,,0,,F. Ntilikina REBOUND (Off:1 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,517.0,3.0,2.0,1.0,,,
519,PT08M43.00S,2022-03-20T00:56:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628373,92.06636005256242,48.77450980392157,1610612742,114,86,2022-03-20T00:56:18Z,5170000,-6.0,22.0,1,right,F. Ntilikina driving Layup (9 PTS),[1628373],1610612742.0,DAL,driving,,,Ntilikina,F. Ntilikina,,,,,2.29,Made,9.0,,,,,,,,,,,,,,,,,,
521,PT08M26.00S,2022-03-20T00:56:33.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629667,8.754927726675426,49.754901960784316,1610612766,116,86,2022-03-20T00:56:37Z,5180000,1.0,30.0,1,left,J. McDaniels driving Layup (2 PTS),[1629667],1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,2.98,Made,2.0,,,,,,,,,,,,,,,,,,
522,PT08M13.00S,2022-03-20T00:56:45.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,94.1688567674113,36.76470588235294,1610612742,116,86,2022-03-20T00:58:25Z,5190000,-66.0,2.0,1,right,MISS T. Burke 6' driving floating Shot,[203504],1610612742.0,DAL,driving floating,,,Burke,T. Burke,,,,,6.62,Missed,,,,,,,,,,,,,,,,,,,
523,PT08M11.00S,2022-03-20T00:56:47.6Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,116,86,2022-03-20T00:56:49Z,5200000,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,522.0,4.0,3.0,1.0,,,
524,PT08M07.00S,2022-03-20T00:56:53.9Z,4,REGULAR,foul,personal,['2freethrow'],202722,,,1610612766,116,86,2022-03-20T00:57:06Z,5210000,,,0,,D. Bertans shooting personal FOUL (6 PF) (McDaniels 2 FT),"[202722, 1629667]",1610612742.0,DAL,shooting,,,Bertans,D. Bertans,,,,,,,,,,,202026.0,6.0,0.0,McDaniels,1629667.0,,,,,,,,,,
526,PT08M07.00S,2022-03-20T00:57:32.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,116,86,2022-03-20T00:57:49Z,5230000,,,0,,TEAM delay-of-game VIOLATION,[],1610612742.0,DAL,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,,
