actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
357,PT06M49.00S,2022-02-10T02:06:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203897,6.1268068331143235,48.03921568627451,1610612741,56,70,2022-02-10T02:06:25Z,3550000,10.0,5.0,1,left,Z. LaVine driving Layup (17 PTS),[203897],1610612741.0,CHI,,LaVine,Z. LaVine,driving,,,,,,1.1,Made,,,,,,,,,,17.0,,,,,,,,
358,PT06M35.00S,2022-02-10T02:06:31.2Z,3,REGULAR,3pt,Jump Shot,[],1630163,63.81406044678055,52.450980392156865,1610612766,56,70,2022-02-10T02:06:37Z,3560000,12.0,288.0,1,right,MISS L. Ball 28' 3PT,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,28.79,Missed,,,,,,,,,,,,,,,,,,
359,PT06M33.00S,2022-02-10T02:06:33.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,56,70,2022-02-10T02:06:37Z,3570000,,,0,,N. Vucevic REBOUND (Off:1 Def:11),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,358.0,12.0,11.0,1.0,,,,,,,,,,,,,,
360,PT06M23.00S,2022-02-10T02:06:43.2Z,3,REGULAR,2pt,Jump Shot,[],202696,9.806176084099869,67.15686274509804,1610612741,56,70,2022-02-10T02:06:49Z,3580000,-86.0,40.0,1,left,MISS N. Vucevic 9' floating Shot,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,floating,,,,,,9.45,Missed,,,,,,,,,,,,,,,,,,
361,PT06M21.00S,2022-02-10T02:06:45.2Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,56,70,2022-02-10T02:06:49Z,3590000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,360.0,4.0,3.0,1.0,,,,,,,,,,,,,,
362,PT06M08.00S,2022-02-10T02:06:58.8Z,3,REGULAR,3pt,Jump Shot,[],1626162,63.41984231274639,38.48039215686275,1610612766,56,70,2022-02-10T02:07:04Z,3600000,-58.0,291.0,1,right,MISS K. Oubre Jr. 29' 3PT,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,29.7,Missed,,,,,,,,,,,,,,,,,,
363,PT06M04.00S,2022-02-10T02:07:02.8Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,56,70,2022-02-10T02:07:04Z,3610000,,,0,,N. Vucevic REBOUND (Off:1 Def:12),[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,362.0,13.0,12.0,1.0,,,,,,,,,,,,,,
364,PT06M02.00S,2022-02-10T02:07:09.7Z,3,REGULAR,foul,personal,[],203486,,,1610612741,56,70,2022-02-10T02:08:12Z,3620000,,,0,,M. Plumlee personal FOUL (3 PF),"[203486, 203897]",1610612766.0,CHA,1193.0,Plumlee,M. Plumlee,,,,,,,,,,,,,,3.0,0.0,LaVine,203897.0,,,,,,,,,
366,PT06M02.00S,2022-02-10T02:07:25.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,56,70,2022-02-10T02:07:25Z,3640000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT06M02.00S,2022-02-10T02:07:48.3Z,3,REGULAR,substitution,out,[],1626162,,,1610612741,56,70,2022-02-10T02:10:16Z,3650000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT06M02.00S,2022-02-10T02:07:48.3Z,3,REGULAR,substitution,out,[],201942,,,1610612741,56,70,2022-02-10T02:10:16Z,3660000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M02.00S,2022-02-10T02:07:48.3Z,3,REGULAR,substitution,in,[],1629023,,,1610612741,56,70,2022-02-10T02:10:16Z,3670000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M02.00S,2022-02-10T02:07:48.3Z,3,REGULAR,substitution,in,[],1630792,,,1610612741,56,70,2022-02-10T02:10:16Z,3680000,,,0,,SUB in: M. Hill,[1630792],1610612741.0,CHI,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT05M50.00S,2022-02-10T02:10:55.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,16.245072273324574,55.392156862745104,1610612741,56,70,2022-02-10T02:11:01Z,3690000,-27.0,100.0,1,left,MISS Z. LaVine 10' Jump Shot,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,10.38,Missed,,,,,,,,,,,,,,,,,,
372,PT05M47.00S,2022-02-10T02:10:58.2Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,56,70,2022-02-10T02:11:01Z,3700000,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,,,371.0,3.0,2.0,1.0,,,,,,,,,,,,,,
373,PT05M39.00S,2022-02-10T02:11:08.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,94.1688567674113,65.19607843137256,1610612766,56,70,2022-02-10T02:11:15Z,3710000,76.0,2.0,1,right,MISS T. Rozier 7' fadeaway Shot,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,fadeaway,,,,,,7.6,Missed,,,,,,,,,,,,,,,,,,
374,PT05M39.00S,2022-02-10T02:11:08.3Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,56,70,2022-02-10T02:11:15Z,3720000,,,0,,M. Plumlee REBOUND (Off:3 Def:7),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,373.0,10.0,7.0,3.0,,,,,,,,,,,,,,
375,PT05M39.00S,2022-02-10T02:11:12.0Z,3,REGULAR,foul,personal,['2freethrow'],1628972,,,1610612766,56,70,2022-02-10T02:11:27Z,3730000,,,0,,T. Brown Jr. shooting personal FOUL (1 PF) (Plumlee 2 FT),"[1628972, 203486]",1610612741.0,CHI,1204.0,Brown Jr.,T. Brown Jr.,shooting,,,,,,,,,,,,,1.0,0.0,Plumlee,203486.0,,,,,,,,,
377,PT05M39.00S,2022-02-10T02:11:35.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203486,,,1610612766,56,70,2022-02-10T02:11:35Z,3750000,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
378,PT05M39.00S,2022-02-10T02:11:35.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,56,70,2022-02-10T02:11:35Z,3760000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,377.0,,,,,,,,,,,,,,,,,
379,PT05M39.00S,2022-02-10T02:11:49.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203486,,,1610612766,56,70,2022-02-10T02:11:49Z,3770000,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
380,PT05M35.00S,2022-02-10T02:11:52.4Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,56,70,2022-02-10T02:11:52Z,3780000,,,0,,T. Brown Jr. REBOUND (Off:2 Def:2),[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,379.0,4.0,2.0,2.0,,,,,,,,,,,,,,
381,PT05M25.00S,2022-02-10T02:12:02.8Z,3,REGULAR,2pt,Jump Shot,[],202696,23.73521681997372,52.94117647058824,1610612741,56,72,2022-02-10T02:12:14Z,3790000,-15.0,171.0,1,left,N. Vucevic 17' Jump Shot (14 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,17.12,Made,,,,,,,,,,14.0,,,C. White,1629632.0,3.0,,,
383,PT05M09.00S,2022-02-10T02:12:18.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,90.22667542706965,44.85294117647059,1610612766,58,72,2022-02-10T02:12:25Z,3810000,-26.0,39.0,1,right,L. Ball floating Jump Shot (19 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,floating,,,,,,4.7,Made,,,,,,,,,,19.0,,,,,,,,
384,PT04M58.00S,2022-02-10T02:12:33.8Z,3,REGULAR,turnover,traveling,[],202696,,,1610612741,58,72,2022-02-10T02:12:44Z,3820000,,,0,,N. Vucevic traveling TURNOVER (3 TO),[202696],1610612741.0,CHI,2004.0,Vucevic,N. Vucevic,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
385,PT04M45.00S,2022-02-10T02:12:56.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,69.59592641261499,30.392156862745097,1610612766,61,72,2022-02-10T02:13:03Z,3830000,-98.0,233.0,1,right,M. Bridges 25' 3PT  (11 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,25.3,Made,,,,,,,,,,11.0,,,L. Ball,1630163.0,3.0,,,
387,PT04M33.00S,2022-02-10T02:13:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,6.915243101182654,52.20588235294118,1610612741,61,72,2022-02-10T02:13:12Z,3850000,-11.0,13.0,1,left,MISS T. Brown Jr. Layup,[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,
388,PT04M31.00S,2022-02-10T02:13:09.3Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,61,72,2022-02-10T02:13:12Z,3860000,,,0,,M. Plumlee REBOUND (Off:3 Def:8),[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,387.0,11.0,8.0,3.0,,,,,,,,,,,,,,
389,PT04M27.00S,2022-02-10T02:13:13.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,75.3777923784494,12.990196078431374,1610612766,64,72,2022-02-10T02:13:29Z,3870000,-185.0,179.0,1,right,M. Bridges 25' 3PT  (14 PTS) (P. Washington 1 AST),"[1628970, 1629023]",1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,25.74,Made,,,,,,,,,,14.0,,,P. Washington,1629023.0,1.0,,,
391,PT04M25.00S,2022-02-10T02:13:25.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,64,72,2022-02-10T02:13:25Z,3890000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M25.00S,2022-02-10T02:13:26.8Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,64,72,2022-02-10T02:16:27Z,3900000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT04M25.00S,2022-02-10T02:13:26.8Z,3,REGULAR,substitution,out,[],203897,,,1610612741,64,72,2022-02-10T02:16:27Z,3910000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT04M25.00S,2022-02-10T02:13:26.8Z,3,REGULAR,substitution,in,[],201942,,,1610612741,64,72,2022-02-10T02:16:27Z,3920000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT04M25.00S,2022-02-10T02:13:26.8Z,3,REGULAR,substitution,in,[],1629750,,,1610612741,64,72,2022-02-10T02:16:27Z,3930000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT04M13.00S,2022-02-10T02:16:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.325229960578188,48.28431372549019,1610612741,64,74,2022-02-10T02:17:00Z,3940000,9.0,92.0,1,left,N. Vucevic 9' floating Jump Shot (16 PTS) (T. Brown Jr. 4 AST),"[202696, 1628972]",1610612741.0,CHI,,Vucevic,N. Vucevic,floating,,,,,,9.2,Made,,,,,,,,,,16.0,,,T. Brown Jr.,1628972.0,4.0,,,
398,PT03M49.00S,2022-02-10T02:17:15.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,85.89027595269383,50.0,1610612766,64,74,2022-02-10T02:17:23Z,3960000,0.0,80.0,1,right,MISS M. Bridges 8' turnaround fadeaway Shot,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,turnaround fadeaway,,,,,,8.01,Missed,,,,,,,,,,,,,,,,,,
399,PT03M47.00S,2022-02-10T02:17:18.1Z,3,REGULAR,rebound,defensive,[],1630792,,,1610612741,64,74,2022-02-10T02:17:18Z,3970000,,,0,,M. Hill REBOUND (Off:0 Def:2),[1630792],1610612741.0,CHI,,Hill,M. Hill,,,,,,,,,398.0,2.0,2.0,0.0,,,,,,,,,,,,,,
400,PT03M34.00S,2022-02-10T02:17:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630792,6.521024967148489,96.56862745098039,1610612741,64,77,2022-02-10T02:17:37Z,3980000,-233.0,9.0,1,left,M. Hill 3PT  (3 PTS) (N. Vucevic 5 AST),"[1630792, 202696]",1610612741.0,CHI,,Hill,M. Hill,,,,,,,23.3,Made,,,,,,,,,,3.0,,,N. Vucevic,202696.0,5.0,,,
402,PT03M17.00S,2022-02-10T02:17:51.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,64,77,2022-02-10T02:17:51Z,4000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT03M07.00S,2022-02-10T02:18:11.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,64,77,2022-02-10T02:18:21Z,4010000,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,1193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT02M57.00S,2022-02-10T02:18:32.3Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612741,64,77,2022-02-10T02:18:38Z,4020000,,,0,,D. DeRozan lost ball TURNOVER (5 TO),"[201942, 1628970]",1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,,,,,,5.0,,,,,,Bridges,1628970.0,,,,,,
405,PT02M57.00S,2022-02-10T02:18:32.3Z,3,REGULAR,steal,,[],1628970,,,1610612766,64,77,2022-02-10T02:18:34Z,4030000,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT02M52.00S,2022-02-10T02:18:37.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630163,93.9060446780552,52.20588235294118,1610612766,66,77,2022-02-10T02:18:47Z,4040000,11.0,5.0,1,right,L. Ball running Layup (21 PTS) (M. Bridges 4 AST),"[1630163, 1628970]",1610612766.0,CHA,,Ball,L. Ball,running,,,,,,1.2,Made,,,,,,,,,,21.0,,,M. Bridges,1628970.0,4.0,,,
407,PT02M37.00S,2022-02-10T02:18:52.8Z,3,REGULAR,3pt,Jump Shot,[],1630792,7.30946123521682,96.56862745098039,1610612741,66,80,2022-02-10T02:18:59Z,4050000,-233.0,16.0,1,left,M. Hill 3PT  (6 PTS) (N. Vucevic 6 AST),"[1630792, 202696]",1610612741.0,CHI,,Hill,M. Hill,,,,,,,23.34,Made,,,,,,,,,,6.0,,,N. Vucevic,202696.0,6.0,,,
409,PT02M25.00S,2022-02-10T02:19:04.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,89.70105124835742,52.20588235294118,1610612766,68,80,2022-02-10T02:19:21Z,4070000,11.0,44.0,1,right,L. Ball driving Layup (23 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,driving,,,,,,4.56,Made,,,,,,,,,,23.0,,,,,,,,
410,PT02M06.00S,2022-02-10T02:19:22.4Z,3,REGULAR,2pt,Jump Shot,[],201942,19.66162943495401,79.16666666666666,1610612741,68,80,2022-02-10T02:19:33Z,4080000,-146.0,132.0,1,left,MISS D. DeRozan 19' Jump Shot,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,19.69,Missed,,,,,,,,,,,,,,,,,,
411,PT02M04.00S,2022-02-10T02:19:24.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,68,80,2022-02-10T02:20:44Z,4090000,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,410.0,6.0,5.0,1.0,,,,,,,,,,,,,,
412,PT01M58.00S,2022-02-10T02:19:33.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.46057818659659,49.26470588235294,1610612766,70,80,2022-02-10T02:29:17Z,4100000,-4.0,18.0,1,right,T. Rozier driving Layup (12 PTS),[1626179],1610612766.0,CHA,,Rozier,T. Rozier,driving,,,,,,1.88,Made,,,,,,,,,,12.0,,,,,,,,
413,PT01M58.00S,2022-02-10T02:19:41.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,70,80,2022-02-10T02:19:41Z,4110000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT01M58.00S,2022-02-10T02:20:34.8Z,3,REGULAR,substitution,out,[],1630163,,,1610612741,70,80,2022-02-10T02:21:13Z,4120000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT01M58.00S,2022-02-10T02:20:34.8Z,3,REGULAR,substitution,out,[],203486,,,1610612741,70,80,2022-02-10T02:21:13Z,4130000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT01M58.00S,2022-02-10T02:20:34.8Z,3,REGULAR,substitution,out,[],1628972,,,1610612741,70,80,2022-02-10T02:21:13Z,4140000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT01M58.00S,2022-02-10T02:20:34.8Z,3,REGULAR,substitution,out,[],202696,,,1610612741,70,80,2022-02-10T02:21:13Z,4150000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT01M58.00S,2022-02-10T02:20:34.8Z,3,REGULAR,substitution,in,[],202397,,,1610612741,70,80,2022-02-10T02:21:13Z,4160000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT01M58.00S,2022-02-10T02:20:34.8Z,3,REGULAR,substitution,in,[],1630208,,,1610612741,70,80,2022-02-10T02:21:13Z,4170000,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT01M58.00S,2022-02-10T02:20:34.8Z,3,REGULAR,substitution,in,[],203897,,,1610612741,70,80,2022-02-10T02:21:13Z,4180000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT01M58.00S,2022-02-10T02:20:34.8Z,3,REGULAR,substitution,in,[],1628396,,,1610612741,70,80,2022-02-10T02:21:13Z,4190000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT01M47.00S,2022-02-10T02:21:21.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,15.982260183968464,45.09803921568628,1610612741,70,82,2022-02-10T02:29:54Z,4200000,25.0,98.0,1,left,D. DeRozan 10' floating Jump Shot (23 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,floating,,,,,,10.07,Made,,,,,,,,,,23.0,,,,,,,,
424,PT01M47.00S,2022-02-10T02:21:24.4Z,3,REGULAR,foul,personal,['1freethrow'],1628970,,,1610612741,70,82,2022-02-10T02:21:33Z,4210000,,,0,,M. Bridges shooting personal FOUL (2 PF) (DeRozan 1 FT),"[1628970, 201942]",1610612766.0,CHA,2004.0,Bridges,M. Bridges,shooting,,,,,,,,,,,,,2.0,0.0,DeRozan,201942.0,,,,,,,,,
426,PT01M47.00S,2022-02-10T02:21:45.7Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,70,83,2022-02-10T02:21:45Z,4230000,,,0,,D. DeRozan Free Throw 1 of 1 (24 PTS),[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,,,,,,24.0,,,,,,,,
427,PT01M33.00S,2022-02-10T02:22:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.85479632063075,52.94117647058824,1610612766,72,83,2022-02-10T02:22:14Z,4240000,15.0,15.0,1,right,M. Bridges driving reverse Layup (16 PTS) (T. Rozier 6 AST),"[1628970, 1626179]",1610612766.0,CHA,,Bridges,M. Bridges,driving reverse,,,,,,2.08,Made,,,,,,,,,,16.0,,,T. Rozier,1626179.0,6.0,,,
429,PT01M21.00S,2022-02-10T02:22:13.9Z,3,REGULAR,3pt,Jump Shot,[],201942,29.517082785808146,25.735294117647058,1610612741,72,86,2022-02-10T02:22:28Z,4260000,121.0,225.0,1,left,D. DeRozan 25' 3PT  (27 PTS) (Z. LaVine 4 AST),"[201942, 203897]",1610612741.0,CHI,,DeRozan,D. DeRozan,,,,,,,25.56,Made,,,,,,,,,,27.0,,,Z. LaVine,203897.0,4.0,,,
430,PT01M08.00S,2022-02-10T02:22:27.7Z,3,REGULAR,3pt,Jump Shot,[],1626179,70.90998685939553,78.67647058823529,1610612766,72,86,2022-02-10T02:23:55Z,4270000,143.0,221.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,Rozier,T. Rozier,,,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
431,PT01M08.00S,2022-02-10T02:22:27.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612741,72,86,2022-02-10T02:23:55Z,4280000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,,
432,PT01M08.00S,2022-02-10T02:22:33.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,72,86,2022-02-10T02:22:33Z,4290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT00M55.80S,2022-02-10T02:22:54.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,6.915243101182654,55.14705882352941,1610612741,72,86,2022-02-10T02:23:00Z,4300000,-26.0,13.0,1,left,MISS Z. LaVine Jump Shot,[203897],1610612741.0,CHI,,LaVine,Z. LaVine,,,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,
435,PT00M51.60S,2022-02-10T02:22:59.0Z,3,REGULAR,rebound,defensive,[],202397,,,1610612766,72,86,2022-02-10T02:22:59Z,4320000,,,0,,I. Smith REBOUND (Off:1 Def:1),[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,433.0,2.0,1.0,1.0,,,,,,,,,,,,,,
436,PT00M47.10S,2022-02-10T02:23:07.4Z,3,REGULAR,foul,personal,['2freethrow'],201942,,,1610612766,72,86,2022-02-10T02:23:21Z,4330000,,,0,,D. DeRozan shooting personal FOUL (3 PF) (Bridges 2 FT),"[201942, 1628970]",1610612741.0,CHI,2004.0,DeRozan,D. DeRozan,shooting,,,,,,,,,,,,,3.0,0.0,Bridges,1628970.0,,,,,,,,,
439,PT00M47.10S,2022-02-10T02:24:00.3Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,73,86,2022-02-10T02:24:00Z,4350000,,,0,,M. Bridges Free Throw 1 of 2 (17 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
440,PT00M47.10S,2022-02-10T02:24:01.3Z,3,REGULAR,substitution,out,[],1630792,,,1610612766,73,86,2022-02-10T02:24:10Z,4360000,,,0,,SUB out: M. Hill,[1630792],1610612741.0,CHI,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT00M47.10S,2022-02-10T02:24:01.3Z,3,REGULAR,substitution,out,[],1628396,,,1610612766,73,86,2022-02-10T02:24:10Z,4370000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT00M47.10S,2022-02-10T02:24:01.3Z,3,REGULAR,substitution,in,[],1629632,,,1610612766,73,86,2022-02-10T02:24:10Z,4380000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT00M47.10S,2022-02-10T02:24:01.3Z,3,REGULAR,substitution,in,[],202696,,,1610612766,73,86,2022-02-10T02:24:10Z,4390000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT00M47.10S,2022-02-10T02:24:20.9Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,74,86,2022-02-10T02:24:20Z,4400000,,,0,,M. Bridges Free Throw 2 of 2 (18 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
445,PT00M33.50S,2022-02-10T02:24:36.9Z,3,REGULAR,2pt,Jump Shot,[],201942,21.107095926412615,68.62745098039215,1610612741,74,86,2022-02-10T02:30:44Z,4410000,-93.0,146.0,1,left,MISS D. DeRozan 17' turnaround fadeaway Shot,[201942],1610612741.0,CHI,,DeRozan,D. DeRozan,turnaround fadeaway,,,,,,17.31,Missed,,,,,,,,,,,,,,,,,,
446,PT00M30.40S,2022-02-10T02:24:40.0Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,74,86,2022-02-10T02:24:40Z,4420000,,,0,,P. Washington REBOUND (Off:1 Def:6),[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,445.0,7.0,6.0,1.0,,,,,,,,,,,,,,
