actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
537,PT09M52.00S,2022-04-10T21:27:17.8Z,4,REGULAR,3pt,Jump Shot,[],202738,24.52365308804205,14.705882352941178,1610612766,93,86,2022-04-10T21:27:23Z,5210000,176.0,178.0,1,left,MISS I. Thomas 25' 3PT,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
538,PT09M46.00S,2022-04-10T21:27:23.8Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,93,86,2022-04-10T21:27:23Z,5220000,,,0,,A. Gill REBOUND (Off:2 Def:4),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,537.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
539,PT09M41.00S,2022-04-10T21:27:31.5Z,4,REGULAR,turnover,out-of-bounds,[],202397,,,1610612764,93,86,2022-04-10T21:27:39Z,5230000,,,0,,I. Smith bad pass out-of-bounds TURNOVER (3 TO),[202397],1610612764.0,WAS,bad pass,,,Smith,I. Smith,,,,,,,,,,,,3.0,,,,,1626302.0,,,,,,,,
540,PT09M41.00S,2022-04-10T21:27:37.0Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,93,86,2022-04-10T21:27:42Z,5240000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M41.00S,2022-04-10T21:27:37.0Z,4,REGULAR,substitution,in,[],1629023,,,1610612766,93,86,2022-04-10T21:27:42Z,5250000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M41.00S,2022-04-10T21:27:57.2Z,4,REGULAR,foul,technical,['1freethrow'],202738,,,1610612766,93,86,2022-04-10T21:28:07Z,5260000,,,0,,I. Thomas technical FOUL (1 Tech),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,2715.0,2.0,1.0,,,,,,
543,PT09M41.00S,2022-04-10T21:28:09.8Z,4,REGULAR,freethrow,1 of 1,[],1630166,,,1610612766,93,87,2022-04-10T21:28:09Z,5270000,,,0,,D. Avdija technical Free Throw 1 of 1 (12 PTS),[1630166],1610612764.0,WAS,technical,,,Avdija,D. Avdija,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
544,PT09M27.00S,2022-04-10T21:28:35.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626149,8.09789750328515,41.66666666666667,1610612766,93,87,2022-04-10T21:31:17Z,5280000,42.0,24.0,1,left,MISS M. Harrell Layup,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
545,PT09M26.00S,2022-04-10T21:28:36.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,93,87,2022-04-10T21:43:22Z,5290000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,544.0,,,,,,,,,,,,,,,,,,
546,PT09M20.00S,2022-04-10T21:29:18.8Z,4,REGULAR,jumpball,recovered,[],1630264,,,1610612764,93,87,2022-04-10T21:43:22Z,5300000,,,0,,Jump Ball D. Gafford vs. M. Harrell: Tip to A. Gill,"[1630264, 1629655, 1626149]",1610612764.0,WAS,heldball,A. Gill,1630264.0,Gill,A. Gill,Gafford,1629655.0,Harrell,1626149.0,,,,,,,,,,,,,,,,,,,,,
551,PT09M06.00S,2022-04-10T21:29:32.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,92.59198423127464,47.794117647058826,1610612764,93,87,2022-04-10T21:43:51Z,5350000,-11.0,17.0,1,right,MISS D. Gafford cutting DUNK - blocked,"[1629655, 1629667]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,2.03,Missed,,,,,,,,,McDaniels,1629667.0,,,,,,,,,
552,PT09M06.00S,2022-04-10T21:29:32.8Z,4,REGULAR,block,,[],1629667,,,1610612764,93,87,2022-04-10T21:29:35Z,5360000,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M03.00S,2022-04-10T21:29:35.8Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,93,87,2022-04-10T21:29:36Z,5370000,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,551.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
554,PT09M01.00S,2022-04-10T21:29:38.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202738,26.231931668856767,80.88235294117648,1610612766,93,87,2022-04-10T21:36:38Z,5380000,-154.0,194.0,1,left,MISS I. Thomas 24' running 3PT,[202738],1610612766.0,CHA,running,,,Thomas,I. Thomas,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
555,PT08M54.00S,2022-04-10T21:29:45.2Z,4,REGULAR,rebound,offensive,[],1628998,,,1610612766,93,87,2022-04-10T21:36:38Z,5390000,,,0,,C. Martin REBOUND (Off:3 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,554.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
556,PT08M52.00S,2022-04-10T21:29:45.6Z,4,REGULAR,turnover,bad pass,[],1628998,,,1610612766,93,87,2022-04-10T21:29:50Z,5400000,,,0,,C. Martin bad pass TURNOVER (1 TO),"[1628998, 202397]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,1.0,Smith,202397.0,,,,,,,,,,,
557,PT08M52.00S,2022-04-10T21:29:45.6Z,4,REGULAR,steal,,[],202397,,,1610612764,93,87,2022-04-10T21:29:47Z,5410000,,,0,,I. Smith STEAL (3 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M49.00S,2022-04-10T21:29:49.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630264,91.93495400788436,96.81372549019608,1610612764,93,90,2022-04-10T21:29:56Z,5420000,234.0,23.0,1,right,A. Gill 3PT  (5 PTS) (D. Avdija 3 AST),"[1630264, 1630166]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,23.53,Made,,,,,5.0,,,,,,,,,,,D. Avdija,1630166.0,3.0,
560,PT08M49.00S,2022-04-10T21:30:13.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,93,90,2022-04-10T21:30:13Z,5440000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M49.00S,2022-04-10T21:30:14.9Z,4,REGULAR,substitution,out,[],202738,,,1610612766,93,90,2022-04-10T21:32:48Z,5450000,,,0,,SUB out: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M49.00S,2022-04-10T21:30:14.9Z,4,REGULAR,substitution,out,[],1628998,,,1610612766,93,90,2022-04-10T21:32:48Z,5460000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M49.00S,2022-04-10T21:30:14.9Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,93,90,2022-04-10T21:32:48Z,5470000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M49.00S,2022-04-10T21:30:14.9Z,4,REGULAR,substitution,in,[],1630163,,,1610612766,93,90,2022-04-10T21:32:48Z,5480000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M34.00S,2022-04-10T21:33:07.8Z,4,REGULAR,3pt,Jump Shot,[],1626179,8.886333771353483,95.58823529411765,1610612766,96,90,2022-04-10T21:33:12Z,5490000,-228.0,31.0,1,left,T. Rozier 3PT fadeaway (10 PTS) (P. Washington 1 AST),"[1626179, 1629023]",1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,23.0,Made,,,,,10.0,,,,,,,,,,,P. Washington,1629023.0,1.0,
567,PT08M19.00S,2022-04-10T21:33:22.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,82.86793692509855,51.9607843137255,1610612764,96,90,2022-04-10T21:33:30Z,5510000,10.0,109.0,1,right,MISS I. Smith 10' fadeaway Shot,[202397],1610612764.0,WAS,fadeaway,,,Smith,I. Smith,,,,,10.89,Missed,,,,,,,,,,,,,,,,,,,
568,PT08M15.00S,2022-04-10T21:33:26.4Z,4,REGULAR,rebound,offensive,[],1630264,,,1610612764,96,90,2022-04-10T21:33:30Z,5520000,,,0,,A. Gill REBOUND (Off:3 Def:4),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,567.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
569,PT08M15.00S,2022-04-10T21:33:27.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,92.59198423127464,50.98039215686274,1610612764,96,90,2022-04-10T21:40:58Z,5530000,5.0,17.0,1,right,MISS A. Gill putback Layup,[1630264],1610612764.0,WAS,putback,,,Gill,A. Gill,,,,,1.78,Missed,,,,,,,,,,,,,,,,,,,
570,PT08M13.00S,2022-04-10T21:33:29.0Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,96,90,2022-04-10T21:44:12Z,5540000,,,0,,L. Ball REBOUND (Off:2 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,569.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
571,PT08M07.00S,2022-04-10T21:33:35.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,4.812746386333772,95.58823529411765,1610612766,99,90,2022-04-10T21:33:56Z,5550000,-228.0,-7.0,1,left,T. Rozier 3PT fadeaway (13 PTS) (L. Ball 7 AST),"[1626179, 1630163]",1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,22.8,Made,,,,,13.0,,,,,,,,,,,L. Ball,1630163.0,7.0,
573,PT08M07.00S,2022-04-10T21:33:44.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,99,90,2022-04-10T21:33:44Z,5570000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M07.00S,2022-04-10T21:33:46.2Z,4,REGULAR,substitution,out,[],202397,,,1610612764,99,90,2022-04-10T21:36:35Z,5580000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M07.00S,2022-04-10T21:33:46.2Z,4,REGULAR,substitution,out,[],1630264,,,1610612764,99,90,2022-04-10T21:36:35Z,5590000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M07.00S,2022-04-10T21:33:46.2Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,99,90,2022-04-10T21:36:35Z,5600000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M07.00S,2022-04-10T21:33:46.2Z,4,REGULAR,substitution,in,[],1629060,,,1610612764,99,90,2022-04-10T21:36:35Z,5610000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M56.00S,2022-04-10T21:36:47.2Z,4,REGULAR,foul,offensive,[],1629655,,,1610612764,99,90,2022-04-10T21:37:02Z,5620000,,,0,,D. Gafford offensive FOUL (5 PF),"[1629655, 1626179]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,1626302.0,5.0,0.0,Rozier,1626179.0,,,,
580,PT07M56.00S,2022-04-10T21:36:47.2Z,4,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,99,90,2022-04-10T21:36:47Z,5640000,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,1.0,,,,,1626302.0,,,,,,,,
581,PT07M45.00S,2022-04-10T21:37:21.1Z,4,REGULAR,violation,kicked ball,[],1629060,,,1610612766,99,90,2022-04-10T21:40:32Z,5650000,,,0,,R. Hachimura kicked ball VIOLATION,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,1626302.0,,,,,,,,
582,PT07M38.00S,2022-04-10T21:37:27.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,23.078186596583443,62.5,1610612766,101,90,2022-04-10T21:57:26Z,5660000,-62.0,164.0,1,left,T. Rozier 17' pullup Jump Shot (15 PTS) (L. Ball 8 AST),"[1626179, 1630163]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,17.59,Made,,,,,15.0,,,,,,,,,,,L. Ball,1630163.0,8.0,
584,PT07M23.00S,2022-04-10T21:37:42.9Z,4,REGULAR,2pt,Jump Shot,[],1629060,77.34888304862024,64.70588235294117,1610612764,101,92,2022-04-10T21:37:54Z,5680000,74.0,160.0,1,right,R. Hachimura 17' Jump Shot (16 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,17.64,Made,,,,,16.0,,,,,,,,,,,,,,
585,PT07M11.00S,2022-04-10T21:37:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,13.485545335085414,48.03921568627451,1610612766,103,92,2022-04-10T21:38:00Z,5690000,10.0,74.0,1,left,T. Rozier 7' pullup Jump Shot (17 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,7.49,Made,,,,,17.0,,,,,,,,,,,,,,
586,PT06M58.00S,2022-04-10T21:38:10.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,103,92,2022-04-10T21:38:10Z,5700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M48.00S,2022-04-10T21:38:31.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.46057818659659,54.41176470588235,1610612764,103,92,2022-04-10T21:38:40Z,5710000,22.0,18.0,1,right,MISS D. Gafford Layup,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
588,PT06M45.00S,2022-04-10T21:38:34.6Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,103,92,2022-04-10T21:38:40Z,5720000,,,0,,L. Ball REBOUND (Off:2 Def:6),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,587.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
589,PT06M41.00S,2022-04-10T21:38:38.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626149,6.521024967148489,50.0,1610612766,105,92,2022-04-10T21:38:50Z,5730000,0.0,9.0,1,left,M. Harrell running DUNK (8 PTS) (L. Ball 9 AST),"[1626149, 1630163]",1610612766.0,CHA,running,,,Harrell,M. Harrell,,,,,0.88,Made,,,,,8.0,,,,,,,,,,,L. Ball,1630163.0,9.0,
591,PT06M18.00S,2022-04-10T21:39:01.9Z,4,REGULAR,3pt,Jump Shot,[],1630166,70.77858081471747,76.9607843137255,1610612764,105,92,2022-04-10T21:39:05Z,5750000,135.0,222.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
592,PT06M15.00S,2022-04-10T21:39:04.9Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,105,92,2022-04-10T21:39:05Z,5760000,,,0,,L. Ball REBOUND (Off:2 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,591.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
593,PT06M08.00S,2022-04-10T21:39:11.4Z,4,REGULAR,3pt,Jump Shot,[],1629667,4.681340341655716,95.58823529411765,1610612766,108,92,2022-04-10T21:39:15Z,5770000,-228.0,-8.0,1,left,J. McDaniels 3PT  (14 PTS) (T. Rozier 6 AST),"[1629667, 1626179]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,22.81,Made,,,,,14.0,,,,,,,,,,,T. Rozier,1626179.0,6.0,
595,PT06M07.00S,2022-04-10T21:39:25.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,108,92,2022-04-10T21:39:25Z,5790000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M46.00S,2022-04-10T21:41:00.8Z,4,REGULAR,3pt,Jump Shot,[],1630557,71.30420499342969,22.058823529411764,1610612764,108,95,2022-04-10T21:41:04Z,5800000,-140.0,217.0,1,right,C. Kispert 25' 3PT  (18 PTS) (D. Avdija 4 AST),"[1630557, 1630166]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.82,Made,,,,,18.0,,,,,,,,,,,D. Avdija,1630166.0,4.0,
598,PT05M36.00S,2022-04-10T21:41:11.2Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,108,95,2022-04-10T21:41:17Z,5820000,,,0,,L. Ball bad pass TURNOVER (8 TO),"[1630163, 203526]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,8.0,Neto,203526.0,,,,,,,,,,,
599,PT05M36.00S,2022-04-10T21:41:11.2Z,4,REGULAR,steal,,[],203526,,,1610612764,108,95,2022-04-10T21:41:14Z,5830000,,,0,,R. Neto STEAL (2 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M32.00S,2022-04-10T21:41:15.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203526,92.59198423127464,53.18627450980392,1610612764,108,95,2022-04-10T21:41:21Z,5840000,16.0,17.0,1,right,MISS R. Neto running Layup,[203526],1610612764.0,WAS,running,,,Neto,R. Neto,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,,
601,PT05M27.00S,2022-04-10T21:41:20.5Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612764,108,95,2022-04-10T21:41:21Z,5850000,,,0,,R. Hachimura REBOUND (Off:2 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,600.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
602,PT05M27.00S,2022-04-10T21:41:20.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629060,94.40999984741211,50.0,1610612764,108,97,2022-04-10T21:41:27Z,5860000,0.0,0.0,1,right,R. Hachimura putback Layup (18 PTS),[1629060],1610612764.0,WAS,putback,,,Hachimura,R. Hachimura,,,,,0.0,Made,,,,,18.0,,,,,,,,,,,,,,
603,PT05M14.00S,2022-04-10T21:41:33.4Z,4,REGULAR,3pt,Jump Shot,[],1626179,5.732588699080158,96.32352941176471,1610612766,111,97,2022-04-10T21:41:37Z,5870000,-232.0,1.0,1,left,T. Rozier 3PT fadeaway (20 PTS) (J. McDaniels 2 AST),"[1626179, 1629667]",1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,23.16,Made,,,,,20.0,,,,,,,,,,,J. McDaniels,1629667.0,2.0,
605,PT04M57.00S,2022-04-10T21:41:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.9060446780552,53.67647058823529,1610612764,111,99,2022-04-10T21:47:00Z,5890000,18.0,5.0,1,right,C. Kispert reverse Layup (20 PTS) (R. Neto 2 AST),"[1630557, 203526]",1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,1.9,Made,,,,,20.0,,,,,,,,,,,R. Neto,203526.0,2.0,
607,PT04M37.00S,2022-04-10T21:42:09.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,13.748357424441524,50.49019607843137,1610612766,113,99,2022-04-10T21:42:16Z,5910000,-2.0,77.0,1,left,T. Rozier 7' pullup Jump Shot (22 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,7.67,Made,,,,,22.0,,,,,,,,,,,,,,
608,PT04M20.00S,2022-04-10T21:42:26.2Z,4,REGULAR,3pt,Jump Shot,[],1629060,72.7496714848883,18.38235294117647,1610612764,113,102,2022-04-10T21:42:30Z,5920000,-158.0,204.0,1,right,R. Hachimura 25' 3PT  (21 PTS) (C. Kispert 1 AST),"[1629060, 1630557]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,25.79,Made,,,,,21.0,,,,,,,,,,,C. Kispert,1630557.0,1.0,
610,PT04M02.00S,2022-04-10T21:42:46.5Z,4,REGULAR,3pt,Jump Shot,[],1630163,24.26084099868594,85.29411764705883,1610612766,116,102,2022-04-10T21:42:50Z,5940000,-176.0,176.0,1,left,L. Ball 24' 3PT pullup (21 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,24.9,Made,,,,,21.0,,,,,,,,,,,,,,
611,PT04M02.00S,2022-04-10T21:42:58.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,116,102,2022-04-10T21:42:58Z,5950000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,out,[],1629667,,,1610612764,116,102,2022-04-10T21:44:34Z,5960000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,out,[],1626149,,,1610612764,116,102,2022-04-10T21:44:34Z,5970000,,,0,,SUB out: M. Harrell,[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,116,102,2022-04-10T21:44:34Z,5980000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,out,[],203526,,,1610612764,116,102,2022-04-10T21:44:34Z,5990000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,116,102,2022-04-10T21:44:34Z,6000000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,116,102,2022-04-10T21:44:34Z,6010000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,in,[],1628970,,,1610612764,116,102,2022-04-10T21:44:34Z,6020000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,in,[],1628998,,,1610612764,116,102,2022-04-10T21:44:34Z,6030000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,116,102,2022-04-10T21:44:34Z,6040000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,in,[],1630216,,,1610612764,116,102,2022-04-10T21:44:34Z,6050000,,,0,,SUB in: C. Winston,[1630216],1610612764.0,WAS,,,,Winston,C. Winston,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,in,[],1630225,,,1610612764,116,102,2022-04-10T21:44:34Z,6060000,,,0,,SUB in: I. Todd,[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M02.00S,2022-04-10T21:43:02.2Z,4,REGULAR,substitution,in,[],1630648,,,1610612764,116,102,2022-04-10T21:44:34Z,6070000,,,0,,SUB in: J. Schakel,[1630648],1610612764.0,WAS,,,,Schakel,J. Schakel,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M45.00S,2022-04-10T21:44:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630225,91.67214191852825,45.83333333333333,1610612764,116,102,2022-04-10T21:44:45Z,6080000,-21.0,26.0,1,right,MISS I. Todd driving Layup - blocked,"[1630225, 1629023]",1610612764.0,WAS,driving,,,Todd,I. Todd,,,,,3.31,Missed,,,,,,,,,Washington,1629023.0,,,,,,,,,
625,PT03M45.00S,2022-04-10T21:44:40.0Z,4,REGULAR,block,,[],1629023,,,1610612764,116,102,2022-04-10T21:44:42Z,6090000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M45.00S,2022-04-10T21:44:40.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,116,102,2022-04-10T21:44:45Z,6100000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,624.0,,,,,,,,,,,,,,,,,,
627,PT03M45.00S,2022-04-10T21:44:46.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,116,102,2022-04-10T21:44:46Z,6110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M42.00S,2022-04-10T21:45:00.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630648,93.77463863337714,12.254901960784313,1610612764,116,102,2022-04-10T21:49:14Z,6120000,-189.0,6.0,1,right,MISS J. Schakel 18' pullup Shot,[1630648],1610612764.0,WAS,pullup,,,Schakel,J. Schakel,,,,,18.88,Missed,,,,,,,,,,,,,,,,,,,
