actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
462,PT05M09.00S,2022-03-01T02:07:00.1Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612761,60,84,2022-03-01T02:07:00Z,4570000,,,0,,P. Achiuwa REBOUND (Off:3 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,461.0,5.0,2.0,3.0,,,,,,,
463,PT05M04.00S,2022-03-01T02:07:04.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630201,66.70499342969777,32.59803921568628,1610612761,60,87,2022-03-01T02:07:12Z,4580000,-87.0,260.0,1,right,M. Flynn 27' 3PT  (17 PTS) (P. Achiuwa 3 AST),"[1630201, 1630173]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,Made,17.0,,,,,27.46,P. Achiuwa,1630173.0,3.0,,,
465,PT05M00.00S,2022-03-01T02:07:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,60,87,2022-03-01T02:07:20Z,4600000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M00.00S,2022-03-01T02:08:29.2Z,3,REGULAR,substitution,out,[],203083,,,1610612751,60,87,2022-03-01T02:09:56Z,4610000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT05M00.00S,2022-03-01T02:08:29.2Z,3,REGULAR,substitution,out,[],1630567,,,1610612751,60,87,2022-03-01T02:09:56Z,4620000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT05M00.00S,2022-03-01T02:08:29.2Z,3,REGULAR,substitution,in,[],200746,,,1610612751,60,87,2022-03-01T02:09:56Z,4630000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M00.00S,2022-03-01T02:08:29.2Z,3,REGULAR,substitution,in,[],1628449,,,1610612751,60,87,2022-03-01T02:09:56Z,4640000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M54.00S,2022-03-01T02:10:21.2Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612751,60,87,2022-03-01T02:10:32Z,4650000,,,0,,P. Siakam shooting personal FOUL (3 PF) (Thomas 2 FT),"[1627783, 1630560]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,200832.0,3.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,
472,PT04M54.00S,2022-03-01T02:10:44.1Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,61,87,2022-03-01T02:10:44Z,4670000,,,0,,C. Thomas Free Throw 1 of 2 (5 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
473,PT04M54.00S,2022-03-01T02:10:57.5Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,62,87,2022-03-01T02:10:57Z,4680000,,,0,,C. Thomas Free Throw 2 of 2 (6 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
474,PT04M30.00S,2022-03-01T02:11:24.5Z,3,REGULAR,3pt,Jump Shot,[],1629018,64.86530880420499,38.48039215686275,1610612761,62,87,2022-03-01T02:11:30Z,4690000,-58.0,278.0,1,right,MISS G. Trent Jr. 28' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Missed,,,,,,28.37,,,,,,
475,PT04M24.00S,2022-03-01T02:11:29.9Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,62,87,2022-03-01T02:11:29Z,4700000,,,0,,P. Siakam REBOUND (Off:1 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,474.0,3.0,2.0,1.0,,,,,,,
476,PT04M23.00S,2022-03-01T02:11:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,94.43166885676742,52.94117647058824,1610612761,62,89,2022-03-01T02:11:36Z,4710000,15.0,0.0,1,right,P. Achiuwa driving Layup (13 PTS) (C. Boucher 1 AST),"[1630173, 1628449]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Made,13.0,,,,,1.47,C. Boucher,1628449.0,1.0,,,
478,PT04M09.00S,2022-03-01T02:11:45.2Z,3,REGULAR,turnover,lost ball,[],1628971,,,1610612751,62,89,2022-03-01T02:11:50Z,4730000,,,0,,B. Brown lost ball TURNOVER (3 TO),"[1628971, 1629018]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,3.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,,
479,PT04M09.00S,2022-03-01T02:11:45.2Z,3,REGULAR,steal,,[],1629018,,,1610612761,62,89,2022-03-01T02:11:47Z,4740000,,,0,,G. Trent Jr. STEAL (5 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT04M07.00S,2022-03-01T02:11:48.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1629018,93.77463863337714,53.67647058823529,1610612761,62,91,2022-03-01T02:12:07Z,4750000,18.0,6.0,1,right,G. Trent Jr. running Layup (9 PTS),[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Made,9.0,,,,,1.94,,,,,,
481,PT04M07.00S,2022-03-01T02:11:59.4Z,3,REGULAR,violation,defensive goaltending,[],1630560,,,1610612761,62,91,2022-03-01T02:12:07Z,4760000,,,0,,C. Thomas defensive goaltending VIOLATION,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,202901.0,,,,,,,,,,,,,,,,,
482,PT04M07.00S,2022-03-01T02:12:07.1Z,3,REGULAR,foul,technical,['1freethrow'],1629018,,,1610612751,62,91,2022-03-01T02:12:13Z,4770000,,,0,,G. Trent Jr. technical FOUL (1 Tech),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,200832.0,1.0,1.0,,,,,,,,,,,,,,,
483,PT04M07.00S,2022-03-01T02:12:17.8Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612751,63,91,2022-03-01T02:12:17Z,4780000,,,0,,S. Curry technical Free Throw 1 of 1 (11 PTS),[203552],1610612751.0,BKN,technical,,,Curry,S. Curry,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
484,PT04M07.00S,2022-03-01T02:12:18.8Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,63,91,2022-03-01T02:12:31Z,4790000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M07.00S,2022-03-01T02:12:18.8Z,3,REGULAR,substitution,out,[],1627783,,,1610612751,63,91,2022-03-01T02:12:31Z,4800000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M07.00S,2022-03-01T02:12:18.8Z,3,REGULAR,substitution,in,[],201609,,,1610612751,63,91,2022-03-01T02:12:31Z,4810000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M07.00S,2022-03-01T02:12:18.8Z,3,REGULAR,substitution,in,[],1630567,,,1610612751,63,91,2022-03-01T02:12:31Z,4820000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M52.00S,2022-03-01T02:13:01.9Z,3,REGULAR,2pt,Jump Shot,[],1630556,7.440867279894875,79.16666666666666,1610612751,63,91,2022-03-01T02:13:06Z,4830000,-146.0,17.0,1,left,MISS K. Edwards 14' floating Shot,[1630556],1610612751.0,BKN,floating,,,Edwards,K. Edwards,,,,,,,,,,,,,Missed,,,,,,14.68,,,,,,
489,PT03M49.00S,2022-03-01T02:13:04.9Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,63,91,2022-03-01T02:13:06Z,4840000,,,0,,P. Achiuwa REBOUND (Off:3 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,488.0,6.0,3.0,3.0,,,,,,,
490,PT03M39.00S,2022-03-01T02:13:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,90.62089356110381,50.49019607843137,1610612761,63,91,2022-03-01T02:13:18Z,4850000,2.0,36.0,1,right,MISS M. Flynn driving finger roll Layup,[1630201],1610612761.0,TOR,driving finger roll,,,Flynn,M. Flynn,,,,,,,,,,,,,Missed,,,,,,3.58,,,,,,
491,PT03M37.00S,2022-03-01T02:13:17.6Z,3,REGULAR,rebound,defensive,[],201609,,,1610612751,63,91,2022-03-01T02:13:18Z,4860000,,,0,,G. Dragic REBOUND (Off:0 Def:1),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,490.0,1.0,1.0,0.0,,,,,,,
492,PT03M26.00S,2022-03-01T02:13:27.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,11.251642575558476,48.529411764705884,1610612751,63,91,2022-03-01T02:13:30Z,4870000,7.0,53.0,1,left,MISS C. Thomas driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,,,,,,,,,Missed,,,,,,5.38,,,,,,
493,PT03M24.00S,2022-03-01T02:13:29.9Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,63,91,2022-03-01T02:13:30Z,4880000,,,0,,P. Achiuwa REBOUND (Off:3 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,492.0,7.0,4.0,3.0,,,,,,,
494,PT03M19.00S,2022-03-01T02:13:35.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,93.24901445466492,48.03921568627451,1610612761,63,91,2022-03-01T02:13:42Z,4890000,-10.0,11.0,1,right,MISS S. Barnes running reverse Layup,[1630567],1610612761.0,TOR,running reverse,,,Barnes,S. Barnes,,,,,,,,,,,,,Missed,,,,,,1.47,,,,,,
495,PT03M14.00S,2022-03-01T02:13:40.2Z,3,REGULAR,rebound,defensive,[],203552,,,1610612751,63,91,2022-03-01T02:13:42Z,4900000,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,494.0,3.0,3.0,0.0,,,,,,,
496,PT03M10.00S,2022-03-01T02:13:46.6Z,3,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612751,63,91,2022-03-01T02:13:53Z,4910000,,,0,,C. Boucher shooting personal FOUL (4 PF) (Dragic 2 FT),"[1628449, 201609]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,203591.0,4.0,0.0,Dragic,201609.0,,,,,,,,,,,,,
498,PT03M10.00S,2022-03-01T02:14:10.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612751,63,91,2022-03-01T02:17:23Z,4930000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M10.00S,2022-03-01T02:14:22.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612751,63,91,2022-03-01T02:15:32Z,4940000,,,0,,,[],1610612761.0,TOR,stands,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,Miscellaneous
500,PT03M10.00S,2022-03-01T02:15:05.4Z,3,REGULAR,substitution,out,[],203552,,,1610612751,63,91,2022-03-01T02:15:46Z,4950000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M10.00S,2022-03-01T02:15:05.4Z,3,REGULAR,substitution,in,[],1630561,,,1610612751,63,91,2022-03-01T02:15:46Z,4960000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M10.00S,2022-03-01T02:16:02.3Z,3,REGULAR,freethrow,1 of 2,[],201609,,,1610612751,64,91,2022-03-01T02:16:02Z,4970000,,,0,,G. Dragic Free Throw 1 of 2 (5 PTS),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
503,PT03M10.00S,2022-03-01T02:16:16.0Z,3,REGULAR,freethrow,2 of 2,[],201609,,,1610612751,65,91,2022-03-01T02:16:16Z,4980000,,,0,,G. Dragic Free Throw 2 of 2 (6 PTS),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
505,PT02M58.00S,2022-03-01T02:16:38.6Z,3,REGULAR,turnover,traveling,[],1630567,,,1610612761,65,91,2022-03-01T02:16:46Z,5000000,,,0,,S. Barnes traveling TURNOVER (3 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,3.0,,,202901.0,,,,,,,,,,,,,,,,,
506,PT02M50.00S,2022-03-01T02:16:47.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],200746,23.866622864651774,31.127450980392158,1610612751,67,91,2022-03-01T02:16:53Z,5010000,94.0,172.0,1,left,L. Aldridge 19' Jump Shot (13 PTS) (G. Dragic 3 AST),"[200746, 201609]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,Made,13.0,,,,,19.6,G. Dragic,201609.0,3.0,,,
508,PT02M32.00S,2022-03-01T02:17:05.4Z,3,REGULAR,3pt,Jump Shot,[],1629018,81.68528252299606,4.411764705882353,1610612761,67,94,2022-03-01T02:17:10Z,5030000,-228.0,120.0,1,right,G. Trent Jr. 25' 3PT  (12 PTS) (S. Barnes 3 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,Made,12.0,,,,,25.74,S. Barnes,1630567.0,3.0,,,
510,PT02M18.00S,2022-03-01T02:17:20.0Z,3,REGULAR,3pt,Jump Shot,[],200746,29.25427069645204,22.794117647058822,1610612751,67,94,2022-03-01T02:17:24Z,5050000,136.0,222.0,1,left,MISS L. Aldridge 26' 3PT,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,Missed,,,,,,26.08,,,,,,
511,PT02M14.00S,2022-03-01T02:17:24.0Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,67,94,2022-03-01T02:17:24Z,5060000,,,0,,S. Barnes REBOUND (Off:8 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,510.0,13.0,5.0,8.0,,,,,,,
512,PT02M08.00S,2022-03-01T02:17:29.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630173,91.27792378449409,50.98039215686274,1610612761,67,96,2022-03-01T02:17:36Z,5070000,5.0,29.0,1,right,P. Achiuwa running Layup (15 PTS),[1630173],1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Made,15.0,,,,,2.99,,,,,,
513,PT01M57.00S,2022-03-01T02:17:41.7Z,3,REGULAR,turnover,lost ball,[],201609,,,1610612751,67,96,2022-03-01T02:17:48Z,5080000,,,0,,G. Dragic lost ball TURNOVER (2 TO),"[201609, 1630201]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,2.0,Flynn,1630201.0,,,,,,,,,,,,,,,,,,
514,PT01M57.00S,2022-03-01T02:17:41.7Z,3,REGULAR,steal,,[],1630201,,,1610612761,67,96,2022-03-01T02:17:44Z,5090000,,,0,,M. Flynn STEAL (2 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT01M57.00S,2022-03-01T02:17:46.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201609,,,1610612761,67,96,2022-03-01T02:18:05Z,5100000,,,0,,G. Dragic personal FOUL (3 PF) (Flynn 2 FT),"[201609, 1630201]",1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,202901.0,3.0,0.0,Flynn,1630201.0,,,,,,,,,,,,,
517,PT01M57.00S,2022-03-01T02:18:24.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612761,67,96,2022-03-01T02:19:15Z,5120000,,,0,,,[],,,support,,,,,,,,,,,,200832.0,,,,,,,,,,,,,,,,,
518,PT01M57.00S,2022-03-01T02:19:38.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630201,,,1610612761,67,96,2022-03-01T02:19:38Z,5130000,,,0,,MISS M. Flynn Free Throw 1 of 2,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,Missed,,,,,,,,,,,,
519,PT01M57.00S,2022-03-01T02:19:38.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,67,96,2022-03-01T02:19:38Z,5140000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,518.0,,,,,,,,,,
520,PT01M57.00S,2022-03-01T02:19:50.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630201,,,1610612761,67,97,2022-03-01T02:19:50Z,5150000,,,0,,M. Flynn Free Throw 2 of 2 (18 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,
521,PT01M44.00S,2022-03-01T02:20:05.7Z,3,REGULAR,3pt,Jump Shot,[],201609,26.888961892247043,20.34313725490196,1610612751,67,97,2022-03-01T02:20:09Z,5160000,148.0,200.0,1,left,MISS G. Dragic 24' 3PT,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,Missed,,,,,,24.92,,,,,,
522,PT01M40.00S,2022-03-01T02:20:09.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,67,97,2022-03-01T02:20:09Z,5170000,,,0,,S. Barnes REBOUND (Off:8 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,521.0,14.0,6.0,8.0,,,,,,,
523,PT01M33.00S,2022-03-01T02:20:16.1Z,3,REGULAR,3pt,Jump Shot,[],1628449,85.89027595269383,3.6764705882352944,1610612761,67,97,2022-03-01T02:20:20Z,5180000,-232.0,80.0,1,right,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,Missed,,,,,,24.51,,,,,,
524,PT01M30.00S,2022-03-01T02:20:19.1Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,67,97,2022-03-01T02:20:20Z,5190000,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,523.0,3.0,3.0,0.0,,,,,,,
525,PT01M16.00S,2022-03-01T02:20:33.6Z,3,REGULAR,3pt,Jump Shot,[],1630561,24.26084099868594,91.17647058823529,1610612751,67,97,2022-03-01T02:20:38Z,5200000,-206.0,176.0,1,left,MISS D. Duke Jr. 27' 3PT,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,Missed,,,,,,27.06,,,,,,
526,PT01M13.00S,2022-03-01T02:20:37.8Z,3,REGULAR,rebound,offensive,[],200746,,,1610612751,67,97,2022-03-01T02:20:37Z,5210000,,,0,,L. Aldridge REBOUND (Off:1 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,525.0,2.0,1.0,1.0,,,,,,,
527,PT01M13.00S,2022-03-01T02:20:39.2Z,3,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612751,67,97,2022-03-01T02:20:46Z,5220000,,,0,,C. Boucher shooting personal FOUL (5 PF) (Aldridge 2 FT),"[1628449, 200746]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,202901.0,5.0,0.0,Aldridge,200746.0,,,,,,,,,,,,,
529,PT01M13.00S,2022-03-01T02:21:09.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],200746,,,1610612751,68,97,2022-03-01T02:21:09Z,5240000,,,0,,L. Aldridge Free Throw 1 of 2 (14 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,
530,PT01M13.00S,2022-03-01T02:21:10.6Z,3,REGULAR,substitution,out,[],1630201,,,1610612751,68,97,2022-03-01T02:21:15Z,5250000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT01M13.00S,2022-03-01T02:21:10.6Z,3,REGULAR,substitution,out,[],1628449,,,1610612751,68,97,2022-03-01T02:21:15Z,5260000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT01M13.00S,2022-03-01T02:21:10.6Z,3,REGULAR,substitution,in,[],1630625,,,1610612751,68,97,2022-03-01T02:21:15Z,5270000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT01M13.00S,2022-03-01T02:21:10.6Z,3,REGULAR,substitution,in,[],201152,,,1610612751,68,97,2022-03-01T02:21:15Z,5280000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT01M13.00S,2022-03-01T02:21:26.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],200746,,,1610612751,69,97,2022-03-01T02:21:26Z,5290000,,,0,,L. Aldridge Free Throw 2 of 2 (15 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,
535,PT01M00.00S,2022-03-01T02:21:43.5Z,3,REGULAR,turnover,traveling,[],1630567,,,1610612761,69,97,2022-03-01T02:21:47Z,5300000,,,0,,S. Barnes traveling TURNOVER (4 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,4.0,,,203591.0,,,,,,,,,,,,,,,,,
536,PT00M47.60S,2022-03-01T02:22:08.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",200746,14.273981603153747,49.754901960784316,1610612751,69,97,2022-03-01T02:22:12Z,5310000,1.0,82.0,1,left,MISS L. Aldridge 8' turnaround Hook,[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,,,,,,,,,Missed,,,,,,8.17,,,,,,
537,PT00M45.70S,2022-03-01T02:22:10.6Z,3,REGULAR,rebound,defensive,[],201152,,,1610612761,69,97,2022-03-01T02:22:12Z,5320000,,,0,,T. Young REBOUND (Off:0 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,536.0,2.0,2.0,0.0,,,,,,,
538,PT00M39.60S,2022-03-01T02:22:17.6Z,3,REGULAR,3pt,Jump Shot,[],1630173,91.93495400788436,4.166666666666666,1610612761,69,100,2022-03-01T02:22:22Z,5330000,-229.0,23.0,1,right,P. Achiuwa 3PT  (18 PTS) (G. Trent Jr. 5 AST),"[1630173, 1629018]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Made,18.0,,,,,23.04,G. Trent Jr.,1629018.0,5.0,,,
540,PT00M24.70S,2022-03-01T02:22:35.4Z,3,REGULAR,3pt,Jump Shot,[],1630560,9.411957950065702,95.58823529411765,1610612751,69,100,2022-03-01T02:22:39Z,5350000,-228.0,36.0,1,left,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,Missed,,,,,,23.07,,,,,,
541,PT00M21.70S,2022-03-01T02:22:38.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,69,100,2022-03-01T02:22:38Z,5360000,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,540.0,8.0,5.0,3.0,,,,,,,
542,PT00M02.10S,2022-03-01T02:22:58.1Z,3,REGULAR,3pt,Jump Shot,[],1630173,68.9388961892247,67.8921568627451,1610612761,69,100,2022-03-01T02:23:01Z,5370000,89.0,239.0,1,right,MISS P. Achiuwa 25' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,Missed,,,,,,25.57,,,,,,
543,PT00M02.10S,2022-03-01T02:22:58.1Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,69,100,2022-03-01T02:23:01Z,5380000,,,0,,L. Aldridge REBOUND (Off:1 Def:2),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,542.0,3.0,2.0,1.0,,,,,,,
544,PT00M00.00S,2022-03-01T02:23:04.6Z,3,REGULAR,period,end,[],0,,,1610612751,69,100,2022-03-01T02:23:04Z,5390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2022-03-01T02:25:06.8Z,4,REGULAR,substitution,out,['startperiod'],200746,,,1610612751,69,100,2022-03-01T02:25:40Z,5400000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2022-03-01T02:25:06.8Z,4,REGULAR,substitution,out,['startperiod'],1630560,,,1610612751,69,100,2022-03-01T02:25:40Z,5410000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2022-03-01T02:25:06.8Z,4,REGULAR,substitution,out,['startperiod'],1629018,,,1610612751,69,100,2022-03-01T02:25:40Z,5420000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2022-03-01T02:25:06.8Z,4,REGULAR,substitution,in,['startperiod'],1630549,,,1610612751,69,100,2022-03-01T02:25:40Z,5430000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
