actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
445,PT05M17.00S,2022-01-09T18:34:48.5Z,3,REGULAR,2pt,Jump Shot,[],1627854,79.97700394218134,28.431372549019606,1610612759,79,67,2022-01-09T18:34:53Z,4380000,-108.0,136.0,1,right,MISS B. Forbes 17' step back Shot,[1627854],1610612759.0,SAS,step back,,,Forbes,B. Forbes,,,,,17.33,Missed,,,,,,,,,,,,,,,,,,,
446,PT05M15.00S,2022-01-09T18:34:50.5Z,3,REGULAR,rebound,defensive,[],201935,,,1610612751,79,67,2022-01-09T18:34:53Z,4390000,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,445.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
447,PT05M11.00S,2022-01-09T18:35:01.1Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,79,67,2022-01-09T18:35:05Z,4400000,,,0,,K. Durant bad pass out-of-bounds TURNOVER (2 TO),[201142],1610612751.0,BKN,bad pass,,,Durant,K. Durant,,,,,,,,,,,202007.0,,,,,2.0,,,,,,,,,
448,PT05M11.00S,2022-01-09T18:35:05.7Z,3,REGULAR,substitution,out,[],1627751,,,1610612759,79,67,2022-01-09T18:35:15Z,4410000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M11.00S,2022-01-09T18:35:05.7Z,3,REGULAR,substitution,in,[],1629111,,,1610612759,79,67,2022-01-09T18:35:15Z,4420000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M00.00S,2022-01-09T18:35:24.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629111,93.9060446780552,48.28431372549019,1610612759,79,69,2022-01-09T18:35:28Z,4430000,-9.0,5.0,1,right,J. Landale Layup (2 PTS) (D. Murray 9 AST),"[1629111, 1627749]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,0.98,Made,,,,,,,,,,,2.0,D. Murray,1627749.0,9.0,,,,,
452,PT04M49.00S,2022-01-09T18:35:36.0Z,3,REGULAR,turnover,bad pass,[],201935,,,1610612751,79,69,2022-01-09T18:35:40Z,4450000,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 204020]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,3.0,,,,,,,Johnson,204020.0,
453,PT04M49.00S,2022-01-09T18:35:36.0Z,3,REGULAR,steal,,[],204020,,,1610612759,79,69,2022-01-09T18:35:38Z,4460000,,,0,,T. Johnson STEAL (2 STL),[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M35.00S,2022-01-09T18:35:49.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628966,88.25558475689881,45.83333333333333,1610612759,79,71,2022-01-09T18:35:56Z,4470000,-21.0,58.0,1,right,K. Bates-Diop 6' driving floating Jump Shot (8 PTS) (J. Landale 4 AST),"[1628966, 1629111]",1610612759.0,SAS,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,6.15,Made,,,,,,,,,,,8.0,J. Landale,1629111.0,4.0,,,,,
455,PT04M23.00S,2022-01-09T18:36:03.9Z,3,REGULAR,3pt,Jump Shot,[],1630556,21.50131406044678,88.72549019607843,1610612751,82,71,2022-01-09T18:36:09Z,4480000,-194.0,150.0,1,left,K. Edwards 24' 3PT  (6 PTS) (K. Durant 5 AST),"[1630556, 201142]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,24.47,Made,,,,,,,,,,,6.0,K. Durant,201142.0,5.0,,,,,
457,PT03M59.00S,2022-01-09T18:36:26.0Z,3,REGULAR,2pt,Jump Shot,[],1627749,93.77463863337714,81.37254901960785,1610612759,82,71,2022-01-09T18:36:30Z,4500000,157.0,6.0,1,right,MISS D. Murray 15' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,15.7,Missed,,,,,,,,,,,,,,,,,,,
458,PT03M55.00S,2022-01-09T18:36:30.0Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,82,71,2022-01-09T18:36:30Z,4510000,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,457.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
459,PT03M47.00S,2022-01-09T18:36:37.2Z,3,REGULAR,2pt,Jump Shot,[],201142,15.719448094612352,21.07843137254902,1610612751,84,71,2022-01-09T18:36:42Z,4520000,145.0,95.0,1,left,K. Durant 17' pullup Jump Shot (20 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,17.32,Made,,,,,,,,,,,20.0,,,,,,,,
460,PT03M33.00S,2022-01-09T18:36:54.2Z,3,REGULAR,foul,personal,['2freethrow'],201142,,,1610612759,84,71,2022-01-09T18:37:05Z,4530000,,,0,,K. Durant shooting personal FOUL (3 PF) (Forbes 2 FT),"[201142, 1627854]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,202053.0,3.0,0.0,Forbes,1627854.0,,,,,,,,,,
462,PT03M33.00S,2022-01-09T18:37:20.4Z,3,REGULAR,freethrow,1 of 2,[],1627854,,,1610612759,84,72,2022-01-09T18:37:20Z,4550000,,,0,,B. Forbes Free Throw 1 of 2 (9 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
463,PT03M33.00S,2022-01-09T18:37:21.0Z,3,REGULAR,substitution,out,[],201935,,,1610612759,84,72,2022-01-09T18:37:33Z,4560000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M33.00S,2022-01-09T18:37:21.0Z,3,REGULAR,substitution,out,[],1629651,,,1610612759,84,72,2022-01-09T18:37:33Z,4570000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M33.00S,2022-01-09T18:37:21.0Z,3,REGULAR,substitution,out,[],1627749,,,1610612759,84,72,2022-01-09T18:37:33Z,4580000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M33.00S,2022-01-09T18:37:21.0Z,3,REGULAR,substitution,out,[],1628966,,,1610612759,84,72,2022-01-09T18:37:33Z,4590000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M33.00S,2022-01-09T18:37:21.0Z,3,REGULAR,substitution,in,[],201933,,,1610612759,84,72,2022-01-09T18:37:33Z,4600000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M33.00S,2022-01-09T18:37:21.0Z,3,REGULAR,substitution,in,[],201988,,,1610612759,84,72,2022-01-09T18:37:33Z,4610000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M33.00S,2022-01-09T18:37:21.0Z,3,REGULAR,substitution,in,[],1630563,,,1610612759,84,72,2022-01-09T18:37:33Z,4620000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M33.00S,2022-01-09T18:37:21.0Z,3,REGULAR,substitution,in,[],1629719,,,1610612759,84,72,2022-01-09T18:37:33Z,4630000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M33.00S,2022-01-09T18:37:43.3Z,3,REGULAR,freethrow,2 of 2,[],1627854,,,1610612759,84,73,2022-01-09T18:37:43Z,4640000,,,0,,B. Forbes Free Throw 2 of 2 (10 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
472,PT03M15.00S,2022-01-09T18:38:03.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,5.732588699080158,47.30392156862745,1610612751,84,73,2022-01-09T18:38:17Z,4650000,13.0,1.0,1,left,MISS K. Edwards reverse Layup - blocked,"[1630556, 1629719]",1610612751.0,BKN,reverse,,,Edwards,K. Edwards,,,,,1.36,Missed,,,,,,,,,,,,,,,Cacok,1629719.0,,,
473,PT03M15.00S,2022-01-09T18:38:03.1Z,3,REGULAR,block,,[],1629719,,,1610612751,84,73,2022-01-09T18:38:05Z,4660000,,,0,,D. Cacok BLOCK (1 BLK),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M15.00S,2022-01-09T18:38:03.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,84,73,2022-01-09T18:49:47Z,4670000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,,,
475,PT03M15.00S,2022-01-09T18:38:13.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,84,73,2022-01-09T18:38:13Z,4680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M59.00S,2022-01-09T18:38:32.4Z,3,REGULAR,3pt,Jump Shot,[],1627854,69.72733245729303,25.49019607843137,1610612759,84,76,2022-01-09T18:38:37Z,4690000,-123.0,232.0,1,right,B. Forbes 26' 3PT pullup (13 PTS) (J. Landale 5 AST),"[1627854, 1629111]",1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,26.24,Made,,,,,,,,,,,13.0,J. Landale,1629111.0,5.0,,,,,
478,PT02M59.00S,2022-01-09T18:38:36.0Z,3,REGULAR,foul,personal,['1freethrow'],1630556,,,1610612759,84,76,2022-01-09T18:41:26Z,4710000,,,0,,K. Edwards shooting personal FOUL (1 PF) (Forbes 1 FT),"[1630556, 1627854]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,,,,202007.0,1.0,0.0,Forbes,1627854.0,,,,,,,,,,
480,PT02M59.00S,2022-01-09T18:38:50.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,84,76,2022-01-09T18:38:50Z,4730000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M59.00S,2022-01-09T18:41:47.5Z,3,REGULAR,freethrow,1 of 1,[],1627854,,,1610612759,84,77,2022-01-09T18:41:47Z,4740000,,,0,,B. Forbes Free Throw 1 of 1 (14 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,Made,,,,,,,,,,,14.0,,,,,,,,
482,PT02M47.00S,2022-01-09T18:42:00.3Z,3,REGULAR,3pt,Jump Shot,[],201988,31.09395532194481,32.84313725490196,1610612751,87,77,2022-01-09T18:42:05Z,4750000,86.0,240.0,1,left,P. Mills 25' 3PT  (13 PTS) (B. Griffin 1 AST),"[201988, 201933]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.47,Made,,,,,,,,,,,13.0,B. Griffin,201933.0,1.0,,,,,
484,PT02M30.00S,2022-01-09T18:42:17.1Z,3,REGULAR,2pt,Jump Shot,[],1627854,86.94152431011827,71.81372549019608,1610612759,87,77,2022-01-09T18:42:21Z,4770000,109.0,70.0,1,right,MISS B. Forbes 12' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,12.97,Missed,,,,,,,,,,,,,,,,,,,
485,PT02M27.00S,2022-01-09T18:42:20.1Z,3,REGULAR,rebound,defensive,[],201988,,,1610612751,87,77,2022-01-09T18:42:21Z,4780000,,,0,,P. Mills REBOUND (Off:0 Def:4),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,484.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
486,PT02M20.00S,2022-01-09T18:42:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201988,6.1268068331143235,43.13725490196079,1610612751,87,77,2022-01-09T18:42:33Z,4790000,34.0,5.0,1,left,MISS P. Mills driving Layup - blocked,"[201988, 204020]",1610612751.0,BKN,driving,,,Mills,P. Mills,,,,,3.47,Missed,,,,,,,,,,,,,,,Johnson,204020.0,,,
487,PT02M20.00S,2022-01-09T18:42:26.8Z,3,REGULAR,block,,[],204020,,,1610612751,87,77,2022-01-09T18:42:28Z,4800000,,,0,,T. Johnson BLOCK (1 BLK),[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M20.00S,2022-01-09T18:42:26.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,87,77,2022-01-09T18:42:33Z,4810000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,,
489,PT02M20.00S,2022-01-09T18:42:31.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,87,77,2022-01-09T18:42:31Z,4820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M08.00S,2022-01-09T18:42:49.8Z,3,REGULAR,3pt,Jump Shot,[],1629111,93.64323258869908,3.431372549019608,1610612759,87,80,2022-01-09T18:42:56Z,4830000,-233.0,7.0,1,right,J. Landale 3PT  (5 PTS) (B. Forbes 3 AST),"[1629111, 1627854]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,23.29,Made,,,,,,,,,,,5.0,B. Forbes,1627854.0,3.0,,,,,
492,PT01M57.00S,2022-01-09T18:43:04.0Z,3,REGULAR,turnover,traveling,[],1630556,,,1610612751,87,80,2022-01-09T18:43:08Z,4850000,,,0,,K. Edwards traveling TURNOVER (1 TO),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,202007.0,,,,,1.0,,,,,,,,,
494,PT01M46.00S,2022-01-09T18:43:26.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630563,89.96386333771353,39.950980392156865,1610612759,87,80,2022-01-09T18:43:32Z,4860000,-50.0,42.0,1,right,MISS J. Primo 6' driving Layup - blocked,"[1630563, 1630556]",1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,6.53,Missed,,,,,,,,,,,,,,,Edwards,1630556.0,,,
495,PT01M46.00S,2022-01-09T18:43:26.0Z,3,REGULAR,block,,[],1630556,,,1610612759,87,80,2022-01-09T18:43:29Z,4870000,,,0,,K. Edwards BLOCK (1 BLK),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M46.00S,2022-01-09T18:43:26.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,87,80,2022-01-09T18:43:32Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,494.0,,,,,,,,,,,,,,,,,,
497,PT01M46.00S,2022-01-09T18:43:31.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,87,80,2022-01-09T18:43:31Z,4890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M34.00S,2022-01-09T18:43:49.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629111,94.03745072273325,4.166666666666666,1610612759,87,83,2022-01-09T18:43:54Z,4900000,-229.0,4.0,1,right,J. Landale 3PT  (8 PTS) (B. Forbes 4 AST),"[1629111, 1627854]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,22.92,Made,,,,,,,,,,,8.0,B. Forbes,1627854.0,4.0,,,,,
500,PT01M18.00S,2022-01-09T18:44:08.6Z,3,REGULAR,foul,personal,[],1629719,,,1610612751,87,83,2022-01-09T18:44:37Z,4920000,,,0,,D. Cacok personal FOUL (2 PF),"[1629719, 201142]",1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,1179.0,2.0,0.0,Durant,201142.0,,,,,,,,,,
502,PT01M13.00S,2022-01-09T18:44:30.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629719,,,1610612751,87,83,2022-01-09T18:44:38Z,4940000,,,0,,D. Cacok shooting personal FOUL (3 PF) (Durant 2 FT),"[1629719, 201142]",1610612759.0,SAS,shooting,,,Cacok,D. Cacok,,,,,,,,,,,202007.0,3.0,0.0,Durant,201142.0,,,,,,,,,,
504,PT01M13.00S,2022-01-09T18:44:50.5Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,88,83,2022-01-09T18:44:50Z,4960000,,,0,,K. Durant Free Throw 1 of 2 (21 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,21.0,,,,,,,,
505,PT01M13.00S,2022-01-09T18:45:06.4Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,89,83,2022-01-09T18:45:06Z,4970000,,,0,,K. Durant Free Throw 2 of 2 (22 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,22.0,,,,,,,,
506,PT00M57.10S,2022-01-09T18:45:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,92.72339027595268,47.30392156862745,1610612759,89,83,2022-01-09T18:45:31Z,4980000,-13.0,16.0,1,right,MISS B. Forbes driving Layup,[1627854],1610612759.0,SAS,driving,,,Forbes,B. Forbes,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
507,PT00M55.40S,2022-01-09T18:45:26.5Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612759,89,83,2022-01-09T18:45:31Z,4990000,,,0,,J. Landale REBOUND (Off:2 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,506.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
508,PT00M55.40S,2022-01-09T18:45:30.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629111,94.40999984741211,50.0,1610612759,89,85,2022-01-09T18:45:30Z,5000000,0.0,0.0,1,right,J. Landale tip DUNK (10 PTS),[1629111],1610612759.0,SAS,tip,,,Landale,J. Landale,,,,,0.0,Made,,,,,,,,,,,10.0,,,,,,,,
509,PT00M46.80S,2022-01-09T18:45:38.8Z,3,REGULAR,turnover,lost ball,[],201988,,,1610612751,89,85,2022-01-09T18:45:42Z,5010000,,,0,,P. Mills lost ball TURNOVER (2 TO),"[201988, 1629719]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,2.0,,,,,,,Cacok,1629719.0,
510,PT00M46.80S,2022-01-09T18:45:38.8Z,3,REGULAR,steal,,[],1629719,,,1610612759,89,85,2022-01-09T18:45:40Z,5020000,,,0,,D. Cacok STEAL (1 STL),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT00M43.50S,2022-01-09T18:45:42.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629719,93.51182654402102,50.245098039215684,1610612759,89,87,2022-01-09T18:45:50Z,5030000,1.0,8.0,1,right,D. Cacok running DUNK (6 PTS),[1629719],1610612759.0,SAS,running,,,Cacok,D. Cacok,,,,,0.86,Made,,,,,,,,,,,6.0,,,,,,,,
512,PT00M29.70S,2022-01-09T18:45:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201142,5.469776609724048,49.754901960784316,1610612751,89,87,2022-01-09T18:46:05Z,5040000,1.0,-1.0,1,left,MISS K. Durant driving Layup - blocked,"[201142, 1629719]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,0.16,Missed,,,,,,,,,,,,,,,Cacok,1629719.0,,,
513,PT00M29.70S,2022-01-09T18:45:58.9Z,3,REGULAR,block,,[],1629719,,,1610612751,89,87,2022-01-09T18:46:01Z,5050000,,,0,,D. Cacok BLOCK (2 BLK),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT00M29.70S,2022-01-09T18:45:58.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,89,87,2022-01-09T18:46:05Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,512.0,,,,,,,,,,,,,,,,,,
515,PT00M29.70S,2022-01-09T18:46:03.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,89,87,2022-01-09T18:46:03Z,5070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT00M27.60S,2022-01-09T18:46:18.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],201142,5.863994743758213,74.26470588235294,1610612751,91,87,2022-01-09T18:46:22Z,5080000,-121.0,3.0,1,left,K. Durant 12' pullup Jump Shot (24 PTS) (P. Mills 4 AST),"[201142, 201988]",1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,12.13,Made,,,,,,,,,,,24.0,P. Mills,201988.0,4.0,,,,,
518,PT00M05.20S,2022-01-09T18:46:46.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201142,,,1610612759,91,87,2022-01-09T18:46:56Z,5100000,,,0,,K. Durant personal FOUL (4 PF) (Primo 2 FT),"[201142, 1630563]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,202007.0,4.0,0.0,Primo,1630563.0,,,,,,,,,,
520,PT00M05.20S,2022-01-09T18:47:13.9Z,3,REGULAR,freethrow,1 of 2,[],1630563,,,1610612759,91,88,2022-01-09T18:47:13Z,5120000,,,0,,J. Primo Free Throw 1 of 2 (8 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,,,,,,,,,,,8.0,,,,,,,,
521,PT00M05.20S,2022-01-09T18:47:14.6Z,3,REGULAR,substitution,out,[],1627854,,,1610612759,91,88,2022-01-09T18:47:24Z,5130000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M05.20S,2022-01-09T18:47:14.6Z,3,REGULAR,substitution,in,[],1628966,,,1610612759,91,88,2022-01-09T18:47:24Z,5140000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M05.20S,2022-01-09T18:47:33.5Z,3,REGULAR,freethrow,2 of 2,[],1630563,,,1610612759,91,89,2022-01-09T18:47:33Z,5150000,,,0,,J. Primo Free Throw 2 of 2 (9 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,,,,,,,,,,,9.0,,,,,,,,
524,PT00M00.00S,2022-01-09T18:47:40.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,17.821944809461236,42.8921568627451,1610612751,91,89,2022-01-09T18:47:45Z,5160000,36.0,115.0,1,left,MISS C. Thomas 12' driving floating Shot - blocked,"[1630560, 1630563]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,12.04,Missed,,,,,,,,,,,,,,,Primo,1630563.0,,,
525,PT00M00.00S,2022-01-09T18:47:40.9Z,3,REGULAR,block,,[],1630563,,,1610612751,91,89,2022-01-09T18:47:44Z,5170000,,,0,,J. Primo BLOCK (1 BLK),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M00.00S,2022-01-09T18:47:40.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,91,89,2022-01-09T18:47:45Z,5180000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,
527,PT00M00.00S,2022-01-09T18:47:45.9Z,3,REGULAR,period,end,[],0,,,1610612751,91,89,2022-01-09T18:47:45Z,5190000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-01-09T18:47:51.5Z,4,REGULAR,substitution,out,['startperiod'],201933,,,1610612751,91,89,2022-01-09T18:50:06Z,5200000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-01-09T18:47:51.5Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,91,89,2022-01-09T18:50:06Z,5210000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-01-09T18:47:51.5Z,4,REGULAR,substitution,out,['startperiod'],204020,,,1610612751,91,89,2022-01-09T18:50:06Z,5220000,,,0,,SUB out: T. Johnson,[204020],1610612759.0,SAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-01-09T18:47:51.5Z,4,REGULAR,substitution,out,['startperiod'],1628966,,,1610612751,91,89,2022-01-09T18:50:06Z,5230000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-01-09T18:47:51.5Z,4,REGULAR,substitution,in,['startperiod'],201935,,,1610612751,91,89,2022-01-09T18:50:06Z,5240000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-01-09T18:47:51.5Z,4,REGULAR,substitution,in,['startperiod'],1630549,,,1610612751,91,89,2022-01-09T18:50:06Z,5250000,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2022-01-09T18:47:51.5Z,4,REGULAR,substitution,in,['startperiod'],1627854,,,1610612751,91,89,2022-01-09T18:50:06Z,5260000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-01-09T18:47:51.5Z,4,REGULAR,substitution,in,['startperiod'],1629022,,,1610612751,91,89,2022-01-09T18:50:06Z,5270000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
