actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
443,PT04M58.00S,2022-02-18T02:06:28.7Z,3,REGULAR,substitution,out,[],203552,,,1610612751,61,69,2022-02-18T02:06:32Z,4360000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M58.00S,2022-02-18T02:06:28.7Z,3,REGULAR,substitution,in,[],1630556,,,1610612751,61,69,2022-02-18T02:06:32Z,4370000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M50.00S,2022-02-18T02:06:56.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628975,23.209592641261498,26.715686274509803,1610612751,63,69,2022-02-18T02:07:00Z,4380000,116.0,166.0,1,left,J. Carter 20' pullup Jump Shot (11 PTS) (B. Brown 4 AST),"[1628975, 1628971]",1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,20.25,Made,,,,,11.0,,,B. Brown,1628971.0,4.0,,,,,,,,,
447,PT04M31.00S,2022-02-18T02:07:17.9Z,3,REGULAR,foul,personal,[],1628975,,,1610612764,63,69,2022-02-18T02:07:27Z,4400000,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 203526]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,201245.0,,,,1.0,0.0,Neto,203526.0,
449,PT04M31.00S,2022-02-18T02:07:24.7Z,3,REGULAR,substitution,out,[],1628971,,,1610612764,63,69,2022-02-18T02:07:36Z,4420000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M31.00S,2022-02-18T02:07:24.7Z,3,REGULAR,substitution,out,[],203526,,,1610612764,63,69,2022-02-18T02:07:36Z,4430000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M31.00S,2022-02-18T02:07:24.7Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,63,69,2022-02-18T02:07:36Z,4440000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M31.00S,2022-02-18T02:07:24.7Z,3,REGULAR,substitution,in,[],1630560,,,1610612764,63,69,2022-02-18T02:07:36Z,4450000,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M31.00S,2022-02-18T02:07:24.7Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,63,69,2022-02-18T02:07:36Z,4460000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M31.00S,2022-02-18T02:07:24.7Z,3,REGULAR,substitution,in,[],202397,,,1610612764,63,69,2022-02-18T02:07:36Z,4470000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M23.00S,2022-02-18T02:07:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,84.1819973718791,43.872549019607845,1610612764,63,69,2022-02-18T02:08:02Z,4480000,-31.0,96.0,1,right,MISS D. Avdija 10' driving floating Shot - blocked,"[1630166, 1630561]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,10.09,Missed,,,,,,Duke Jr.,1630561.0,,,,,,,,,,,,
460,PT04M23.00S,2022-02-18T02:07:57.4Z,3,REGULAR,block,,[],1630561,,,1610612764,63,69,2022-02-18T02:08:23Z,4485000,,,0,,D. Duke Jr. BLOCK (1 BLK),[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M19.00S,2022-02-18T02:08:01.4Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,63,69,2022-02-18T02:08:02Z,4490000,,,0,,L. Aldridge REBOUND (Off:0 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,455.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
457,PT04M09.00S,2022-02-18T02:08:10.8Z,3,REGULAR,3pt,Jump Shot,[],1628975,31.750985545335087,57.107843137254896,1610612751,63,69,2022-02-18T02:08:16Z,4500000,-36.0,246.0,1,left,MISS J. Carter 24' step back 3PT,[1628975],1610612751.0,BKN,step back,,,Carter,J. Carter,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
458,PT04M07.00S,2022-02-18T02:08:12.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,63,69,2022-02-18T02:08:16Z,4510000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,,,
459,PT04M07.00S,2022-02-18T02:08:16.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,63,69,2022-02-18T02:08:16Z,4520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M48.00S,2022-02-18T02:08:39.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.77463863337714,48.28431372549019,1610612764,63,71,2022-02-18T02:08:43Z,4530000,-9.0,6.0,1,right,D. Gafford cutting DUNK (5 PTS) (R. Hachimura 1 AST),"[1629655, 1629060]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,1.05,Made,,,,,5.0,,,R. Hachimura,1629060.0,1.0,,,,,,,,,
463,PT03M30.00S,2022-02-18T02:08:57.9Z,3,REGULAR,2pt,Hook,[],200746,8.754927726675426,20.588235294117645,1610612751,65,71,2022-02-18T02:09:03Z,4550000,147.0,30.0,1,left,L. Aldridge 15' turnaround Hook (2 PTS) (K. Edwards 2 AST),"[200746, 1630556]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,15.01,Made,,,,,2.0,,,K. Edwards,1630556.0,2.0,,,,,,,,,
464,PT03M30.00S,2022-02-18T02:09:04.9Z,3,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612751,65,71,2022-02-18T02:09:11Z,4560000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Aldridge 1 FT),"[1629655, 200746]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,201245.0,,,,3.0,1.0,Aldridge,200746.0,
467,PT03M30.00S,2022-02-18T02:09:26.3Z,3,REGULAR,freethrow,1 of 1,[],200746,,,1610612751,66,71,2022-02-18T02:09:26Z,4580000,,,0,,L. Aldridge Free Throw 1 of 1 (3 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
468,PT03M12.00S,2022-02-18T02:09:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,93.51182654402102,57.107843137254896,1610612764,66,71,2022-02-18T02:09:52Z,4590000,36.0,8.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,,
469,PT03M09.00S,2022-02-18T02:09:49.8Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,66,71,2022-02-18T02:09:52Z,4600000,,,0,,K. Edwards REBOUND (Off:1 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,468.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
470,PT03M01.00S,2022-02-18T02:09:57.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,9.543363994743759,48.03921568627451,1610612751,66,71,2022-02-18T02:10:01Z,4610000,10.0,37.0,1,left,MISS K. Edwards driving Layup,[1630556],1610612751.0,BKN,driving,,,Edwards,K. Edwards,,,,,3.85,Missed,,,,,,,,,,,,,,,,,,,
471,PT02M59.00S,2022-02-18T02:09:59.2Z,3,REGULAR,rebound,offensive,[],1630556,,,1610612751,66,71,2022-02-18T02:10:01Z,4620000,,,0,,K. Edwards REBOUND (Off:2 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,470.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
472,PT02M59.00S,2022-02-18T02:09:59.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630556,5.590000152587891,50.0,1610612751,66,71,2022-02-18T02:10:03Z,4630000,0.0,0.0,1,left,MISS K. Edwards tip Layup,[1630556],1610612751.0,BKN,tip,,,Edwards,K. Edwards,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
473,PT02M59.00S,2022-02-18T02:09:59.7Z,3,REGULAR,rebound,offensive,[],200746,,,1610612751,66,71,2022-02-18T02:10:03Z,4640000,,,0,,L. Aldridge REBOUND (Off:1 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,472.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
474,PT02M58.00S,2022-02-18T02:10:02.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",200746,5.590000152587891,50.0,1610612751,68,71,2022-02-18T02:12:18Z,4650000,0.0,0.0,1,left,L. Aldridge putback Layup (5 PTS),[200746],1610612751.0,BKN,putback,,,Aldridge,L. Aldridge,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,,
475,PT02M57.00S,2022-02-18T02:10:14.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,68,71,2022-02-18T02:10:14Z,4660000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M57.00S,2022-02-18T02:10:19.6Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,68,71,2022-02-18T02:12:42Z,4670000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M57.00S,2022-02-18T02:10:19.6Z,3,REGULAR,substitution,in,[],1630264,,,1610612764,68,71,2022-02-18T02:12:42Z,4680000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M44.00S,2022-02-18T02:13:17.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200746,,,1610612764,68,71,2022-02-18T02:13:29Z,4690000,,,0,,L. Aldridge personal FOUL (3 PF) (Hachimura 2 FT),"[200746, 1629060]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,1148.0,,,,3.0,0.0,Hachimura,1629060.0,
480,PT02M44.00S,2022-02-18T02:13:42.3Z,3,REGULAR,freethrow,1 of 2,[],1629060,,,1610612764,68,72,2022-02-18T02:13:42Z,4710000,,,0,,R. Hachimura Free Throw 1 of 2 (6 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
481,PT02M44.00S,2022-02-18T02:13:56.3Z,3,REGULAR,freethrow,2 of 2,[],1629060,,,1610612764,68,73,2022-02-18T02:13:56Z,4720000,,,0,,R. Hachimura Free Throw 2 of 2 (7 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
482,PT02M31.00S,2022-02-18T02:14:10.9Z,3,REGULAR,2pt,Jump Shot,[],200746,17.559132720105126,26.715686274509803,1610612751,70,73,2022-02-18T02:14:16Z,4730000,116.0,113.0,1,left,L. Aldridge 16' turnaround Jump Shot (7 PTS) (C. Thomas 1 AST),"[200746, 1630560]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,16.19,Made,,,,,7.0,,,C. Thomas,1630560.0,1.0,,,,,,,,,
484,PT02M18.00S,2022-02-18T02:14:26.8Z,3,REGULAR,turnover,out-of-bounds,[],1630264,,,1610612764,70,73,2022-02-18T02:14:31Z,4750000,,,0,,A. Gill bad pass out-of-bounds TURNOVER (1 TO),[1630264],1610612764.0,WAS,bad pass,,,Gill,A. Gill,,,,,,,,,,,,,,,,,201245.0,1.0,,,,,,,
485,PT02M05.00S,2022-02-18T02:14:44.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,25.443495400788436,82.59803921568627,1610612751,73,73,2022-02-18T02:14:49Z,4760000,-163.0,187.0,1,left,C. Thomas 24' 3PT pullup (9 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,24.78,Made,,,,,9.0,,,,,,,,,,,,,,
486,PT01M42.00S,2022-02-18T02:15:07.8Z,3,REGULAR,2pt,Jump Shot,[],1629060,91.01511169513797,27.450980392156865,1610612764,73,73,2022-02-18T02:15:12Z,4770000,-113.0,32.0,1,right,MISS R. Hachimura 11' fadeaway Shot,[1629060],1610612764.0,WAS,fadeaway,,,Hachimura,R. Hachimura,,,,,11.72,Missed,,,,,,,,,,,,,,,,,,,
487,PT01M39.00S,2022-02-18T02:15:10.8Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612751,73,73,2022-02-18T02:15:12Z,4780000,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,486.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
488,PT01M36.00S,2022-02-18T02:15:13.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,31.61957950065703,39.950980392156865,1610612751,76,73,2022-02-18T02:15:19Z,4790000,50.0,245.0,1,left,J. Carter 24' 3PT running pullup (14 PTS),[1628975],1610612751.0,BKN,running pullup,,,Carter,J. Carter,,,,,24.98,Made,,,,,14.0,,,,,,,,,,,,,,
489,PT01M11.00S,2022-02-18T02:15:39.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,93.64323258869908,55.14705882352941,1610612764,76,75,2022-02-18T02:15:43Z,4800000,26.0,7.0,1,right,I. Smith driving Layup (4 PTS),[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,2.67,Made,,,,,4.0,,,,,,,,,,,,,,
490,PT00M56.90S,2022-02-18T02:15:53.3Z,3,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612751,76,75,2022-02-18T02:16:07Z,4810000,,,0,,A. Gill shooting personal FOUL (2 PF) (Aldridge 2 FT),"[1630264, 200746]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,,,,,,,,,,,,,201245.0,,,,2.0,0.0,Aldridge,200746.0,
492,PT00M56.90S,2022-02-18T02:16:24.1Z,3,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,77,75,2022-02-18T02:16:24Z,4830000,,,0,,L. Aldridge Free Throw 1 of 2 (8 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
493,PT00M56.90S,2022-02-18T02:16:40.7Z,3,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,78,75,2022-02-18T02:16:40Z,4840000,,,0,,L. Aldridge Free Throw 2 of 2 (9 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
494,PT00M37.30S,2022-02-18T02:17:03.1Z,3,REGULAR,3pt,Jump Shot,[],1630166,73.53810775295663,83.33333333333334,1610612764,78,78,2022-02-18T02:17:09Z,4850000,167.0,196.0,1,right,D. Avdija 25' 3PT step back (11 PTS),[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,25.75,Made,,,,,11.0,,,,,,,,,,,,,,
495,PT00M16.20S,2022-02-18T02:17:29.5Z,3,REGULAR,3pt,Jump Shot,[],1628975,32.14520367936925,37.745098039215684,1610612751,78,78,2022-02-18T02:17:34Z,4860000,61.0,250.0,1,left,MISS J. Carter 25' pullup 3PT,[1628975],1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
496,PT00M15.00S,2022-02-18T02:17:32.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,78,78,2022-02-18T02:17:32Z,4870000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,,,
497,PT00M15.00S,2022-02-18T02:17:34.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,78,78,2022-02-18T02:17:34Z,4880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M03.00S,2022-02-18T02:17:49.8Z,3,REGULAR,3pt,Jump Shot,[],202397,71.17279894875165,22.794117647058822,1610612764,78,78,2022-02-18T02:17:56Z,4890000,-136.0,218.0,1,right,MISS I. Smith 25' pullup bank 3PT,[202397],1610612764.0,WAS,pullup bank,,,Smith,I. Smith,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
499,PT00M03.00S,2022-02-18T02:17:49.8Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612751,78,78,2022-02-18T02:17:56Z,4900000,,,0,,K. Edwards REBOUND (Off:2 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,498.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
500,PT00M00.70S,2022-02-18T02:17:58.4Z,3,REGULAR,3pt,Jump Shot,[],1630556,98.96928383705651,30.947457107843135,1610612751,78,78,2022-02-18T02:18:43Z,4910000,95.0,878.0,1,left,MISS K. Edwards 88' running pullup 3PT,[1630556],1610612751.0,BKN,running pullup,,,Edwards,K. Edwards,,,,,88.3,Missed,,,,,,,,,,,,,,,,,,,
501,PT00M00.10S,2022-02-18T02:17:59.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,78,78,2022-02-18T02:18:43Z,4920000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,
502,PT00M00.00S,2022-02-18T02:18:01.4Z,3,REGULAR,period,end,[],0,,,1610612751,78,78,2022-02-18T02:18:01Z,4930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-02-18T02:18:54.3Z,4,REGULAR,substitution,out,['startperiod'],1630556,,,1610612751,78,78,2022-02-18T02:20:12Z,4940000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-02-18T02:18:54.3Z,4,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,78,78,2022-02-18T02:20:12Z,4950000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-02-18T02:20:30.1Z,4,REGULAR,period,start,[],0,,,1610612751,78,78,2022-02-18T02:20:30Z,4960000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M46.00S,2022-02-18T02:20:43.1Z,4,REGULAR,turnover,lost ball,[],1630560,,,1610612751,78,78,2022-02-18T02:20:47Z,4970000,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1630166]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,1.0,Avdija,1630166.0,,,,,
507,PT11M46.00S,2022-02-18T02:20:43.1Z,4,REGULAR,steal,,[],1630166,,,1610612764,78,78,2022-02-18T02:20:44Z,4980000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M43.00S,2022-02-18T02:20:46.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,93.24901445466492,52.20588235294118,1610612764,78,80,2022-02-18T02:20:53Z,4990000,11.0,11.0,1,right,R. Hachimura running DUNK (9 PTS) (I. Smith 3 AST),"[1629060, 202397]",1610612764.0,WAS,running,,,Hachimura,R. Hachimura,,,,,1.56,Made,,,,,9.0,,,I. Smith,202397.0,3.0,,,,,,,,,
510,PT11M24.00S,2022-02-18T02:21:04.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],200746,7.5722733245729295,48.03921568627451,1610612751,80,80,2022-02-18T02:21:08Z,5010000,10.0,19.0,1,left,L. Aldridge cutting DUNK (11 PTS) (C. Thomas 2 AST),"[200746, 1630560]",1610612751.0,BKN,cutting,,,Aldridge,L. Aldridge,,,,,2.11,Made,,,,,11.0,,,C. Thomas,1630560.0,2.0,,,,,,,,,
512,PT11M03.00S,2022-02-18T02:21:30.5Z,4,REGULAR,foul,personal,[],1630560,,,1610612764,80,80,2022-02-18T02:22:02Z,5030000,,,0,,C. Thomas personal FOUL (2 PF),"[1630560, 1630166]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,1148.0,,,,2.0,0.0,Avdija,1630166.0,
514,PT10M56.00S,2022-02-18T02:22:04.5Z,4,REGULAR,3pt,Jump Shot,[],1630264,67.09921156373193,44.36274509803921,1610612764,80,83,2022-02-18T02:22:10Z,5050000,-28.0,257.0,1,right,A. Gill 25' 3PT  (8 PTS) (I. Smith 4 AST),"[1630264, 202397]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,25.83,Made,,,,,8.0,,,I. Smith,202397.0,4.0,,,,,,,,,
516,PT10M42.00S,2022-02-18T02:22:18.7Z,4,REGULAR,turnover,lost ball,[],1628975,,,1610612751,80,83,2022-02-18T02:22:24Z,5070000,,,0,,J. Carter lost ball TURNOVER (3 TO),"[1628975, 1630264]",1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,3.0,Gill,1630264.0,,,,,
517,PT10M42.00S,2022-02-18T02:22:18.7Z,4,REGULAR,steal,,[],1630264,,,1610612764,80,83,2022-02-18T02:22:22Z,5080000,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M25.00S,2022-02-18T02:22:35.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,72.88107752956637,80.88235294117648,1610612764,80,86,2022-02-18T02:22:40Z,5090000,154.0,202.0,1,right,C. Kispert 25' 3PT  (13 PTS) (A. Gill 2 AST),"[1630557, 1630264]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.46,Made,,,,,13.0,,,A. Gill,1630264.0,2.0,,,,,,,,,
520,PT10M24.00S,2022-02-18T02:22:42.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,80,86,2022-02-18T02:22:42Z,5110000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M24.00S,2022-02-18T02:24:17.2Z,4,REGULAR,substitution,out,[],1628975,,,1610612751,80,86,2022-02-18T02:27:01Z,5115000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M24.00S,2022-02-18T02:24:17.2Z,4,REGULAR,substitution,in,[],201988,,,1610612751,80,86,2022-02-18T02:27:01Z,5117500,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT10M03.00S,2022-02-18T02:25:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.915243101182654,56.86274509803921,1610612751,80,86,2022-02-18T02:26:15Z,5120000,-34.0,13.0,1,left,MISS B. Brown driving Layup - blocked,"[1628971, 1630264]",1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,3.65,Missed,,,,,,Gill,1630264.0,,,,,,,,,,,,
558,PT10M03.00S,2022-02-18T02:25:51.7Z,4,REGULAR,block,,[],1630264,,,1610612751,80,86,2022-02-18T02:30:58Z,5125000,,,0,,A. Gill BLOCK (1 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M58.00S,2022-02-18T02:25:56.7Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,80,86,2022-02-18T02:25:59Z,5130000,,,0,,A. Gill REBOUND (Off:1 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,521.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
523,PT09M38.00S,2022-02-18T02:26:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,89.83245729303549,44.85294117647059,1610612764,80,86,2022-02-18T02:26:19Z,5140000,-26.0,43.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,5.02,Missed,,,,,,,,,,,,,,,,,,,
524,PT09M35.00S,2022-02-18T02:26:19.0Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612764,80,86,2022-02-18T02:26:19Z,5150000,,,0,,R. Hachimura REBOUND (Off:1 Def:0),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,523.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
525,PT09M35.00S,2022-02-18T02:26:18.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,94.40999984741211,50.0,1610612764,80,88,2022-02-18T02:26:18Z,5160000,0.0,0.0,1,right,R. Hachimura tip Layup (11 PTS),[1629060],1610612764.0,WAS,tip,,,Hachimura,R. Hachimura,,,,,0.0,Made,,,,,11.0,,,,,,,,,,,,,,
526,PT09M21.00S,2022-02-18T02:26:33.1Z,4,REGULAR,3pt,Jump Shot,[],201988,33.722076215505915,50.0,1610612751,83,88,2022-02-18T02:26:38Z,5170000,0.0,264.0,1,left,P. Mills 26' 3PT pullup (20 PTS),[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,26.45,Made,,,,,20.0,,,,,,,,,,,,,,
527,PT08M57.00S,2022-02-18T02:26:57.5Z,4,REGULAR,2pt,Jump Shot,[],202397,93.77463863337714,76.22549019607843,1610612764,83,90,2022-02-18T02:27:06Z,5180000,131.0,6.0,1,right,I. Smith 13' step back Jump Shot (6 PTS) (A. Gill 3 AST),"[202397, 1630264]",1610612764.0,WAS,step back,,,Smith,I. Smith,,,,,13.12,Made,,,,,6.0,,,A. Gill,1630264.0,3.0,,,,,,,,,
530,PT08M43.00S,2022-02-18T02:27:11.1Z,4,REGULAR,2pt,Jump Shot,[],1630560,20.581471747700395,35.049019607843135,1610612751,83,90,2022-02-18T02:27:16Z,5190000,75.0,141.0,1,left,MISS C. Thomas 15' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,15.96,Missed,,,,,,,,,,,,,,,,,,,
