actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
437,PT03M38.00S,2022-02-15T02:10:56.2Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,74,61,2022-02-15T02:10:58Z,4310000,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,436.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
438,PT03M29.00S,2022-02-15T02:11:05.8Z,3,REGULAR,2pt,Jump Shot,[],203200,74.72076215505913,45.588235294117645,1610612758,74,61,2022-02-15T02:11:11Z,4320000,-22.0,185.0,1,right,MISS J. Holiday 18' pullup Shot,[203200],1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,18.64,Missed,,,,,,,,,,,,,,,,,,,
439,PT03M24.00S,2022-02-15T02:11:10.8Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,74,61,2022-02-15T02:11:11Z,4330000,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,438.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
440,PT03M11.00S,2022-02-15T02:11:24.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201949,5.469776609724048,50.98039215686274,1610612751,76,61,2022-02-15T02:11:29Z,4340000,-5.0,-1.0,1,left,J. Johnson reverse DUNK (4 PTS) (A. Drummond 3 AST),"[201949, 203083]",1610612751.0,BKN,reverse,,,Johnson,J. Johnson,,,,,0.5,Made,,,,,4.0,A. Drummond,203083.0,3.0,,,,,,,,,,,
442,PT03M01.00S,2022-02-15T02:11:33.3Z,3,REGULAR,3pt,Jump Shot,[],1628978,73.53810775295663,17.15686274509804,1610612758,76,61,2022-02-15T02:12:18Z,4360000,-164.0,196.0,1,right,MISS D. DiVincenzo 25' pullup 3PT,[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
443,PT03M01.00S,2022-02-15T02:11:33.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,76,61,2022-02-15T02:11:45Z,4370000,,,0,,B. Brown REBOUND (Off:0 Def:6),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,442.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
444,PT02M56.00S,2022-02-15T02:11:39.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203083,6.258212877792378,48.03921568627451,1610612751,78,61,2022-02-15T02:12:00Z,4380000,10.0,6.0,1,left,A. Drummond running DUNK (8 PTS) (B. Brown 6 AST),"[203083, 1628971]",1610612751.0,BKN,running,,,Drummond,A. Drummond,,,,,1.17,Made,,,,,8.0,B. Brown,1628971.0,6.0,,,,,,,,,,,
446,PT02M56.00S,2022-02-15T02:11:49.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,78,61,2022-02-15T02:11:49Z,4400000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M56.00S,2022-02-15T02:11:50.3Z,3,REGULAR,substitution,out,[],203083,,,1610612758,78,61,2022-02-15T02:13:17Z,4410000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M56.00S,2022-02-15T02:11:50.3Z,3,REGULAR,substitution,in,[],200746,,,1610612758,78,61,2022-02-15T02:13:17Z,4420000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M45.00S,2022-02-15T02:13:31.9Z,3,REGULAR,2pt,Jump Shot,[],1630558,76.82325886990802,29.901960784313726,1610612758,78,61,2022-02-15T02:13:36Z,4430000,-100.0,165.0,1,right,MISS D. Mitchell 19' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,19.35,Missed,,,,,,,,,,,,,,,,,,,
450,PT02M42.00S,2022-02-15T02:13:34.9Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,78,61,2022-02-15T02:13:36Z,4440000,,,0,,C. Thomas REBOUND (Off:0 Def:4),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,449.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
451,PT02M35.00S,2022-02-15T02:13:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628971,6.783837056504599,44.6078431372549,1610612751,80,61,2022-02-15T02:15:23Z,4450000,27.0,11.0,1,left,B. Brown driving Layup (17 PTS),[1628971],1610612751.0,BKN,driving,,,Brown,B. Brown,,,,,2.93,Made,,,,,17.0,,,,,,,,,,,,,,
452,PT02M35.00S,2022-02-15T02:13:51.1Z,3,REGULAR,violation,defensive goaltending,[],1626158,,,1610612751,80,61,2022-02-15T02:14:01Z,4460000,,,0,,R. Holmes defensive goaltending VIOLATION,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,1193.0,,,,,,,,,,
453,PT02M35.00S,2022-02-15T02:14:12.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612758,80,61,2022-02-15T02:14:12Z,4470000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M35.00S,2022-02-15T02:14:13.3Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612758,80,61,2022-02-15T02:17:30Z,4480000,,,0,,,[],1610612758.0,SAC,stands,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,
455,PT02M17.00S,2022-02-15T02:18:17.9Z,3,REGULAR,3pt,Jump Shot,[],203200,93.77463863337714,96.81372549019608,1610612758,80,64,2022-02-15T02:18:23Z,4490000,234.0,6.0,1,right,J. Holiday 3PT  (5 PTS) (D. DiVincenzo 2 AST),"[203200, 1628978]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,23.42,Made,,,,,5.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,
457,PT01M56.00S,2022-02-15T02:18:42.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,80,64,2022-02-15T02:18:42Z,4510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M56.00S,2022-02-15T02:18:46.3Z,3,REGULAR,substitution,out,[],1628971,,,1610612751,80,64,2022-02-15T02:18:52Z,4520000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M56.00S,2022-02-15T02:18:46.3Z,3,REGULAR,substitution,in,[],203552,,,1610612751,80,64,2022-02-15T02:18:52Z,4530000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M48.00S,2022-02-15T02:19:05.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,14.4053876478318,36.76470588235294,1610612751,80,64,2022-02-15T02:20:10Z,4540000,66.0,83.0,1,left,MISS S. Curry 10' fadeaway Shot,[203552],1610612751.0,BKN,fadeaway,,,Curry,S. Curry,,,,,10.61,Missed,,,,,,,,,,,,,,,,,,,
461,PT01M44.00S,2022-02-15T02:19:09.8Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,80,64,2022-02-15T02:19:09Z,4550000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,460.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
462,PT01M37.00S,2022-02-15T02:19:19.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612758,80,64,2022-02-15T02:19:34Z,4560000,,,0,,J. Johnson shooting personal FOUL (5 PF) (DiVincenzo 2 FT),"[201949, 1628978]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,2004.0,,5.0,0.0,DiVincenzo,1628978.0,,,,,
464,PT01M37.00S,2022-02-15T02:19:45.7Z,3,REGULAR,freethrow,1 of 2,[],1628978,,,1610612758,80,65,2022-02-15T02:19:45Z,4580000,,,0,,D. DiVincenzo Free Throw 1 of 2 (7 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
465,PT01M37.00S,2022-02-15T02:19:46.3Z,3,REGULAR,substitution,out,[],201949,,,1610612758,80,65,2022-02-15T02:19:50Z,4590000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M37.00S,2022-02-15T02:19:46.3Z,3,REGULAR,substitution,in,[],1630556,,,1610612758,80,65,2022-02-15T02:19:50Z,4600000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M37.00S,2022-02-15T02:20:03.2Z,3,REGULAR,freethrow,2 of 2,[],1628978,,,1610612758,80,66,2022-02-15T02:20:03Z,4610000,,,0,,D. DiVincenzo Free Throw 2 of 2 (8 PTS),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
468,PT01M25.00S,2022-02-15T02:20:17.2Z,3,REGULAR,turnover,lost ball,[],200746,,,1610612751,80,66,2022-02-15T02:20:22Z,4620000,,,0,,L. Aldridge lost ball TURNOVER (2 TO),"[200746, 1626158]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,2.0,,,,,Holmes,1626158.0,,,
469,PT01M25.00S,2022-02-15T02:20:17.2Z,3,REGULAR,steal,,[],1626158,,,1610612758,80,66,2022-02-15T02:20:20Z,4630000,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M11.00S,2022-02-15T02:20:31.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,65.91655716162943,48.03921568627451,1610612758,80,66,2022-02-15T02:20:39Z,4640000,-10.0,268.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
471,PT01M10.00S,2022-02-15T02:20:32.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,80,66,2022-02-15T02:20:39Z,4650000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,,,,
472,PT01M10.00S,2022-02-15T02:20:36.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,80,66,2022-02-15T02:20:36Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M02.00S,2022-02-15T02:20:51.9Z,3,REGULAR,foul,offensive,['inpenalty'],200746,,,1610612751,80,66,2022-02-15T02:20:58Z,4670000,,,0,,L. Aldridge offensive FOUL (2 PF),"[200746, 203200]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,1628172.0,,2.0,0.0,Holiday,203200.0,,,,,
475,PT01M02.00S,2022-02-15T02:20:51.9Z,3,REGULAR,turnover,offensive foul,[],200746,,,1610612751,80,66,2022-02-15T02:20:51Z,4690000,,,0,,L. Aldridge offensive foul TURNOVER (3 TO),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,1628172.0,3.0,,,,,,,,,
476,PT00M47.30S,2022-02-15T02:21:18.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,78.13731931668858,10.294117647058822,1610612758,80,66,2022-02-15T02:21:24Z,4700000,-199.0,153.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
477,PT00M43.50S,2022-02-15T02:21:22.5Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612751,80,66,2022-02-15T02:21:24Z,4710000,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
478,PT00M29.50S,2022-02-15T02:21:36.6Z,3,REGULAR,3pt,Jump Shot,[],1628975,8.754927726675426,95.34313725490196,1610612751,80,66,2022-02-15T02:21:41Z,4720000,-227.0,30.0,1,left,MISS J. Carter step back 3PT,[1628975],1610612751.0,BKN,step back,,,Carter,J. Carter,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,,
479,PT00M26.20S,2022-02-15T02:21:39.9Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,80,66,2022-02-15T02:21:41Z,4730000,,,0,,R. Holmes REBOUND (Off:1 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,478.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
480,PT00M07.40S,2022-02-15T02:21:58.8Z,3,REGULAR,2pt,Jump Shot,[],1630558,78.66294349540078,70.09803921568627,1610612758,80,66,2022-02-15T02:22:04Z,4740000,100.0,148.0,1,right,MISS D. Mitchell 17' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,17.9,Missed,,,,,,,,,,,,,,,,,,,
481,PT00M03.00S,2022-02-15T02:22:03.2Z,3,REGULAR,rebound,offensive,[],203200,,,1610612758,80,66,2022-02-15T02:22:04Z,4750000,,,0,,J. Holiday REBOUND (Off:1 Def:0),[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,480.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
482,PT00M02.20S,2022-02-15T02:22:04.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629002,71.17279894875165,24.264705882352942,1610612758,80,66,2022-02-15T02:22:09Z,4760000,-129.0,218.0,1,right,MISS C. Metu 25' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
483,PT00M02.20S,2022-02-15T02:22:04.0Z,3,REGULAR,rebound,defensive,[],200746,,,1610612751,80,66,2022-02-15T02:22:09Z,4770000,,,0,,L. Aldridge REBOUND (Off:1 Def:5),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,482.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
484,PT00M00.00S,2022-02-15T02:22:29.2Z,3,REGULAR,period,end,[],0,,,1610612751,80,66,2022-02-15T02:22:29Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,out,['startperiod'],1628975,,,1610612751,80,66,2022-02-15T02:24:49Z,4790000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,out,['startperiod'],203552,,,1610612751,80,66,2022-02-15T02:24:49Z,4800000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,out,['startperiod'],1629002,,,1610612751,80,66,2022-02-15T02:24:49Z,4810000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,out,['startperiod'],1630558,,,1610612751,80,66,2022-02-15T02:24:49Z,4820000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,out,['startperiod'],1626158,,,1610612751,80,66,2022-02-15T02:24:49Z,4830000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,in,['startperiod'],201988,,,1610612751,80,66,2022-02-15T02:24:49Z,4840000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,in,['startperiod'],1628971,,,1610612751,80,66,2022-02-15T02:24:49Z,4850000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,in,['startperiod'],1627734,,,1610612751,80,66,2022-02-15T02:24:49Z,4860000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612751,80,66,2022-02-15T02:24:49Z,4870000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-02-15T02:22:32.7Z,4,REGULAR,substitution,in,['startperiod'],1628368,,,1610612751,80,66,2022-02-15T02:24:49Z,4880000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-02-15T02:24:56.5Z,4,REGULAR,period,start,[],0,,,1610612751,80,66,2022-02-15T02:24:56Z,4890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M45.00S,2022-02-15T02:25:10.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,18.2161629434954,45.09803921568628,1610612751,80,66,2022-02-15T02:25:15Z,4900000,25.0,119.0,1,left,MISS L. Aldridge 12' pullup Shot,[200746],1610612751.0,BKN,pullup,,,Aldridge,L. Aldridge,,,,,12.12,Missed,,,,,,,,,,,,,,,,,,,
497,PT11M43.00S,2022-02-15T02:25:12.8Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,80,66,2022-02-15T02:25:15Z,4910000,,,0,,L. Aldridge REBOUND (Off:2 Def:5),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,496.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
498,PT11M41.00S,2022-02-15T02:25:14.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200746,6.389618922470433,48.77450980392157,1610612751,82,66,2022-02-15T02:25:17Z,4920000,6.0,8.0,1,left,L. Aldridge putback Layup (15 PTS),[200746],1610612751.0,BKN,putback,,,Aldridge,L. Aldridge,,,,,0.97,Made,,,,,15.0,,,,,,,,,,,,,,
499,PT11M27.00S,2022-02-15T02:25:29.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203200,94.1688567674113,49.754901960784316,1610612758,82,68,2022-02-15T02:25:33Z,4930000,-1.0,2.0,1,right,J. Holiday cutting DUNK (7 PTS) (D. Fox 2 AST),"[203200, 1628368]",1610612758.0,SAC,cutting,,,Holiday,J. Holiday,,,,,0.26,Made,,,,,7.0,D. Fox,1628368.0,2.0,,,,,,,,,,,
501,PT11M09.00S,2022-02-15T02:25:46.4Z,4,REGULAR,2pt,Jump Shot,[],200746,24.129434954007884,29.65686274509804,1610612751,84,68,2022-02-15T02:25:50Z,4950000,102.0,174.0,1,left,L. Aldridge 20' Jump Shot (17 PTS) (C. Thomas 3 AST),"[200746, 1630560]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,20.18,Made,,,,,17.0,C. Thomas,1630560.0,3.0,,,,,,,,,,,
503,PT10M55.00S,2022-02-15T02:26:00.6Z,4,REGULAR,turnover,bad pass,[],1628368,,,1610612758,84,68,2022-02-15T02:26:04Z,4970000,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1628971]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,2.0,,,,,Brown,1628971.0,,,
504,PT10M55.00S,2022-02-15T02:26:00.6Z,4,REGULAR,steal,,[],1628971,,,1610612751,84,68,2022-02-15T02:26:02Z,4980000,,,0,,B. Brown STEAL (5 STL),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M48.00S,2022-02-15T02:26:07.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630556,2.7102496714848883,95.83333333333334,1610612751,87,68,2022-02-15T02:26:12Z,4990000,-229.0,-27.0,1,left,K. Edwards 3PT  (3 PTS) (P. Mills 2 AST),"[1630556, 201988]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,23.08,Made,,,,,3.0,P. Mills,201988.0,2.0,,,,,,,,,,,
507,PT10M34.00S,2022-02-15T02:26:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.51182654402102,50.0,1610612758,87,70,2022-02-15T02:26:26Z,5010000,0.0,8.0,1,right,D. Sabonis driving Layup (9 PTS) (J. Holiday 1 AST),"[1627734, 203200]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,0.85,Made,,,,,9.0,J. Holiday,203200.0,1.0,,,,,,,,,,,
509,PT10M30.00S,2022-02-15T02:26:27.8Z,4,REGULAR,foul,personal,[],1628368,,,1610612751,87,70,2022-02-15T02:26:41Z,5030000,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1630560]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,2004.0,,3.0,0.0,Thomas,1630560.0,,,,,
511,PT10M24.00S,2022-02-15T02:26:48.2Z,4,REGULAR,turnover,bad pass,[],200746,,,1610612751,87,70,2022-02-15T02:26:54Z,5050000,,,0,,L. Aldridge bad pass TURNOVER (4 TO),"[200746, 1628978]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,4.0,,,,,DiVincenzo,1628978.0,,,
512,PT10M24.00S,2022-02-15T02:26:48.2Z,4,REGULAR,steal,,[],1628978,,,1610612758,87,70,2022-02-15T02:26:51Z,5060000,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M19.00S,2022-02-15T02:26:52.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,92.46057818659659,51.225490196078425,1610612758,87,72,2022-02-15T02:26:58Z,5070000,6.0,18.0,1,right,D. DiVincenzo running Layup (10 PTS),[1628978],1610612758.0,SAC,running,,,DiVincenzo,D. DiVincenzo,,,,,1.94,Made,,,,,10.0,,,,,,,,,,,,,,
514,PT10M03.00S,2022-02-15T02:27:08.0Z,4,REGULAR,2pt,Jump Shot,[],1630560,16.90210249671485,26.715686274509803,1610612751,89,72,2022-02-15T02:27:11Z,5080000,116.0,106.0,1,left,C. Thomas 15' pullup Jump Shot (6 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,15.77,Made,,,,,6.0,,,,,,,,,,,,,,
515,PT09M49.00S,2022-02-15T02:27:22.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203200,91.5407358738502,53.67647058823529,1610612758,89,72,2022-02-15T02:27:26Z,5090000,18.0,27.0,1,right,MISS J. Holiday driving Layup - blocked,"[203200, 200746]",1610612758.0,SAC,driving,,,Holiday,J. Holiday,,,,,3.27,Missed,,,,,,,,,,,,,,,,,,Aldridge,200746.0
516,PT09M49.00S,2022-02-15T02:27:22.6Z,4,REGULAR,block,,[],200746,,,1610612758,89,72,2022-02-15T02:27:24Z,5100000,,,0,,L. Aldridge BLOCK (1 BLK),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M47.00S,2022-02-15T02:27:24.6Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,89,72,2022-02-15T02:27:26Z,5110000,,,0,,C. Thomas REBOUND (Off:0 Def:5),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,515.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
518,PT09M40.00S,2022-02-15T02:27:31.8Z,4,REGULAR,2pt,Jump Shot,[],1630556,7.440867279894875,66.91176470588235,1610612751,89,72,2022-02-15T02:27:36Z,5120000,-85.0,17.0,1,left,MISS K. Edwards 8' driving floating Shot,[1630556],1610612751.0,BKN,driving floating,,,Edwards,K. Edwards,,,,,8.64,Missed,,,,,,,,,,,,,,,,,,,
519,PT09M37.00S,2022-02-15T02:27:34.8Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,89,72,2022-02-15T02:27:36Z,5130000,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,518.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
520,PT09M24.00S,2022-02-15T02:27:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,94.03745072273325,53.92156862745098,1610612758,89,74,2022-02-15T02:27:52Z,5140000,20.0,4.0,1,right,H. Barnes driving reverse Layup (6 PTS) (D. Fox 3 AST),"[203084, 1628368]",1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,1.99,Made,,,,,6.0,D. Fox,1628368.0,3.0,,,,,,,,,,,
522,PT09M05.00S,2022-02-15T02:28:06.2Z,4,REGULAR,2pt,Jump Shot,[],1630560,18.084756898817346,28.676470588235293,1610612751,91,74,2022-02-15T02:28:21Z,5160000,107.0,117.0,1,left,C. Thomas 15' pullup Jump Shot (8 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,15.86,Made,,,,,8.0,,,,,,,,,,,,,,
523,PT08M54.00S,2022-02-15T02:28:16.9Z,4,REGULAR,3pt,Jump Shot,[],1627734,68.28186596583443,58.57843137254902,1610612758,91,74,2022-02-15T02:28:24Z,5170000,43.0,246.0,1,right,MISS D. Sabonis 24' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
