actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
177,PT10M58.00S,2021-10-28T00:10:44.1Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,22,29,2021-10-28T00:10:47Z,1750000,,,0,,T. Herro REBOUND (Off:2 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,175.0,3.0,1.0,2.0,,,,,,,,,,,
178,PT10M56.00S,2021-10-28T00:10:46.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629639,9.280551905387648,34.068627450980394,1610612748,22,29,2021-10-28T00:10:50Z,1760000,80.0,35.0,1,left,MISS T. Herro 8' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,8.69,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M52.00S,2021-10-28T00:10:50.1Z,2,REGULAR,rebound,offensive,[],203473,,,1610612748,22,29,2021-10-28T00:10:50Z,1770000,,,0,,D. Dedmon REBOUND (Off:3 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,178.0,5.0,2.0,3.0,,,,,,,,,,,
180,PT10M51.00S,2021-10-28T00:10:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203473,6.783837056504599,47.794117647058826,1610612748,22,31,2021-10-28T00:10:56Z,1780000,11.0,11.0,1,left,D. Dedmon putback Layup (6 PTS),[203473],1610612748.0,MIA,putback,,,Dedmon,D. Dedmon,,,,,1.58,Made,6.0,,,,,,,,,,,,,,,,,,
181,PT10M38.00S,2021-10-28T00:11:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200794,93.77463863337714,55.14705882352941,1610612751,24,31,2021-10-28T00:11:13Z,1790000,26.0,6.0,1,right,P. Millsap alley-oop Layup (2 PTS) (B. Brown 1 AST),"[200794, 1628971]",1610612751.0,BKN,alley-oop,,,Millsap,P. Millsap,,,,,2.64,Made,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,,
183,PT10M27.00S,2021-10-28T00:11:15.8Z,2,REGULAR,2pt,Jump Shot,[],202693,10.5946123521682,27.696078431372552,1610612748,24,33,2021-10-28T00:11:32Z,1810000,112.0,47.0,1,left,M. Morris 12' fadeaway Jump Shot (2 PTS) (K. Lowry 4 AST),"[202693, 200768]",1610612748.0,MIA,fadeaway,,,Morris,M. Morris,,,,,12.1,Made,2.0,K. Lowry,200768.0,4.0,,,,,,,,,,,,,,,
184,PT10M12.00S,2021-10-28T00:11:29.6Z,2,REGULAR,3pt,Jump Shot,[],200794,67.23061760840999,46.32352941176471,1610612751,27,33,2021-10-28T00:11:34Z,1820000,-18.0,256.0,1,right,P. Millsap 25' 3PT  (5 PTS) (D. Bembry 1 AST),"[200794, 1627761]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,25.62,Made,5.0,D. Bembry,1627761.0,1.0,,,,,,,,,,,,,,,
187,PT10M02.00S,2021-10-28T00:11:44.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,27,33,2021-10-28T00:11:44Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M02.00S,2021-10-28T00:11:45.1Z,2,REGULAR,substitution,out,[],203473,,,1610612748,27,33,2021-10-28T00:11:53Z,1850000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M02.00S,2021-10-28T00:11:45.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,27,33,2021-10-28T00:11:53Z,1860000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M57.00S,2021-10-28T00:12:10.7Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,27,33,2021-10-28T00:12:22Z,1870000,,,0,,T. Herro bad pass out-of-bounds TURNOVER (1 TO),[1629639],1610612748.0,MIA,bad pass,,,Herro,T. Herro,,,,,,,,,,,,,,,2530.0,1.0,,,,,,,,,
191,PT09M39.00S,2021-10-28T00:12:30.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627761,93.38042049934296,53.92156862745098,1610612751,29,33,2021-10-28T00:12:34Z,1880000,20.0,10.0,1,right,D. Bembry driving Layup (4 PTS) (J. Carter 1 AST),"[1627761, 1628975]",1610612751.0,BKN,driving,,,Bembry,D. Bembry,,,,,2.19,Made,4.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,,,
193,PT09M34.00S,2021-10-28T00:12:39.7Z,2,REGULAR,foul,personal,[],203925,,,1610612748,29,33,2021-10-28T00:12:45Z,1900000,,,0,,J. Harris personal FOUL (1 PF),"[203925, 200768]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Lowry,200768.0,,,,,
195,PT09M22.00S,2021-10-28T00:13:04.6Z,2,REGULAR,3pt,Jump Shot,[],1629622,4.681340341655716,96.56862745098039,1610612748,29,33,2021-10-28T00:13:09Z,1920000,-233.0,-8.0,1,left,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M19.00S,2021-10-28T00:13:07.6Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612751,29,33,2021-10-28T00:13:09Z,1930000,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,
197,PT09M14.00S,2021-10-28T00:13:15.6Z,2,REGULAR,foul,offensive,[],1628971,,,1610612751,29,33,2021-10-28T00:13:37Z,1940000,,,0,,B. Brown charge offensive FOUL (1 PF),"[1628971, 202693]",1610612751.0,BKN,charge,,,Brown,B. Brown,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Morris,202693.0,,,,,
199,PT09M14.00S,2021-10-28T00:13:15.6Z,2,REGULAR,turnover,offensive foul,[],1628971,,,1610612751,29,33,2021-10-28T00:13:15Z,1960000,,,0,,B. Brown offensive foul TURNOVER (1 TO),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,2530.0,1.0,,,,,,,,,
200,PT09M04.00S,2021-10-28T00:13:40.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202693,6.915243101182654,75.0,1610612748,29,33,2021-10-28T00:13:44Z,1970000,-125.0,13.0,1,left,MISS M. Morris 12' floating Shot,[202693],1610612748.0,MIA,floating,,,Morris,M. Morris,,,,,12.56,Missed,,,,,,,,,,,,,,,,,,,
201,PT09M02.00S,2021-10-28T00:13:42.0Z,2,REGULAR,rebound,defensive,[],1627761,,,1610612751,29,33,2021-10-28T00:13:44Z,1980000,,,0,,D. Bembry REBOUND (Off:0 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,200.0,1.0,1.0,0.0,,,,,,,,,,,
202,PT08M59.00S,2021-10-28T00:13:45.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627761,89.17542706964521,48.28431372549019,1610612751,29,33,2021-10-28T00:13:51Z,1990000,-9.0,49.0,1,right,MISS D. Bembry driving floating Shot,[1627761],1610612751.0,BKN,driving floating,,,Bembry,D. Bembry,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M56.00S,2021-10-28T00:13:48.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,29,33,2021-10-28T00:13:51Z,2000000,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,202.0,3.0,3.0,0.0,,,,,,,,,,,
204,PT08M47.00S,2021-10-28T00:13:56.8Z,2,REGULAR,2pt,Jump Shot,[],1629639,27.54599211563732,62.254901960784316,1610612748,29,33,2021-10-28T00:14:01Z,2010000,-61.0,206.0,1,left,MISS T. Herro 21' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,21.53,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M44.00S,2021-10-28T00:13:59.8Z,2,REGULAR,rebound,defensive,[],203925,,,1610612751,29,33,2021-10-28T00:14:01Z,2020000,,,0,,J. Harris REBOUND (Off:0 Def:2),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,,
206,PT08M38.00S,2021-10-28T00:14:05.9Z,2,REGULAR,3pt,Jump Shot,[],1628975,79.97700394218134,91.42156862745098,1610612751,29,33,2021-10-28T00:14:10Z,2030000,207.0,136.0,1,right,MISS J. Carter 24' 3PT,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
207,PT08M35.00S,2021-10-28T00:14:08.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,29,33,2021-10-28T00:14:10Z,2040000,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,206.0,4.0,4.0,0.0,,,,,,,,,,,
208,PT08M28.00S,2021-10-28T00:14:16.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.469776609724048,48.28431372549019,1610612748,29,35,2021-10-28T00:14:20Z,2050000,9.0,-1.0,1,left,B. Adebayo alley-oop DUNK (4 PTS) (K. Lowry 5 AST),"[1628389, 200768]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,0.87,Made,4.0,K. Lowry,200768.0,5.0,,,,,,,,,,,,,,,
210,PT08M13.00S,2021-10-28T00:14:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203925,94.30026281208936,48.529411764705884,1610612751,29,35,2021-10-28T00:14:34Z,2070000,-7.0,1.0,1,right,MISS J. Harris driving Layup,[203925],1610612751.0,BKN,driving,,,Harris,J. Harris,,,,,0.75,Missed,,,,,,,,,,,,,,,,,,,
211,PT08M11.00S,2021-10-28T00:14:32.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,29,35,2021-10-28T00:14:34Z,2080000,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,210.0,5.0,5.0,0.0,,,,,,,,,,,
212,PT08M04.00S,2021-10-28T00:14:40.6Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,29,35,2021-10-28T00:14:44Z,2090000,,,0,,T. Herro bad pass TURNOVER (2 TO),"[1629639, 1627761]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,2.0,,,,,,,Bembry,1627761.0,
213,PT08M04.00S,2021-10-28T00:14:40.6Z,2,REGULAR,steal,,[],1627761,,,1610612751,29,35,2021-10-28T00:14:42Z,2100000,,,0,,D. Bembry STEAL (1 STL),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M55.00S,2021-10-28T00:14:49.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,69.85873850197109,27.450980392156865,1610612751,29,35,2021-10-28T00:15:08Z,2110000,-113.0,231.0,1,right,MISS J. Carter 25' pullup 3PT,[1628975],1610612751.0,BKN,pullup,,,Carter,J. Carter,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
215,PT07M46.00S,2021-10-28T00:14:58.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,29,35,2021-10-28T00:15:08Z,2120000,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,214.0,6.0,6.0,0.0,,,,,,,,,,,
216,PT07M41.00S,2021-10-28T00:15:05.6Z,2,REGULAR,foul,personal,['2freethrow'],1627761,,,1610612748,29,35,2021-10-28T00:15:18Z,2130000,,,0,,D. Bembry shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1627761, 1628389]",1610612751.0,BKN,shooting,,,Bembry,D. Bembry,,,,,,,,,,,,,,,1628171.0,,3.0,0.0,Adebayo,1628389.0,,,,,
218,PT07M41.00S,2021-10-28T00:15:36.5Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,29,36,2021-10-28T00:15:36Z,2150000,,,0,,B. Adebayo Free Throw 1 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
219,PT07M41.00S,2021-10-28T00:15:50.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,29,36,2021-10-28T00:15:50Z,2160000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M41.00S,2021-10-28T00:15:52.3Z,2,REGULAR,substitution,out,[],1628975,,,1610612748,29,36,2021-10-28T00:18:25Z,2170000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M41.00S,2021-10-28T00:15:52.3Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,29,36,2021-10-28T00:18:25Z,2180000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M41.00S,2021-10-28T00:15:52.3Z,2,REGULAR,substitution,in,[],201935,,,1610612748,29,36,2021-10-28T00:18:25Z,2190000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M41.00S,2021-10-28T00:15:52.3Z,2,REGULAR,substitution,in,[],202710,,,1610612748,29,36,2021-10-28T00:18:25Z,2200000,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M41.00S,2021-10-28T00:18:48.0Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,29,37,2021-10-28T00:18:48Z,2210000,,,0,,B. Adebayo Free Throw 2 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
225,PT07M30.00S,2021-10-28T00:19:02.5Z,2,REGULAR,3pt,Jump Shot,[],1627761,69.46452036793693,72.30392156862744,1610612751,29,37,2021-10-28T00:19:07Z,2220000,112.0,235.0,1,right,MISS D. Bembry 25' 3PT,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M27.00S,2021-10-28T00:19:05.5Z,2,REGULAR,rebound,defensive,[],202693,,,1610612748,29,37,2021-10-28T00:19:07Z,2230000,,,0,,M. Morris REBOUND (Off:0 Def:1),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,225.0,1.0,1.0,0.0,,,,,,,,,,,
227,PT07M22.00S,2021-10-28T00:19:10.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,5.863994743758213,48.28431372549019,1610612748,29,39,2021-10-28T00:19:16Z,2240000,9.0,3.0,1,left,B. Adebayo running finger roll Layup (8 PTS),[1628389],1610612748.0,MIA,running finger roll,,,Adebayo,B. Adebayo,,,,,0.9,Made,8.0,,,,,,,,,,,,,,,,,,
228,PT07M12.00S,2021-10-28T00:19:20.8Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612751,29,39,2021-10-28T00:19:26Z,2250000,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1629622]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,2.0,,,,,,,Strus,1629622.0,
229,PT07M12.00S,2021-10-28T00:19:20.8Z,2,REGULAR,steal,,[],1629622,,,1610612748,29,39,2021-10-28T00:19:23Z,2260000,,,0,,M. Strus STEAL (1 STL),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M07.00S,2021-10-28T00:19:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,6.521024967148489,47.794117647058826,1610612748,29,41,2021-10-28T00:19:32Z,2270000,11.0,9.0,1,left,J. Butler cutting finger roll Layup (10 PTS) (K. Lowry 6 AST),"[202710, 200768]",1610612748.0,MIA,cutting finger roll,,,Butler,J. Butler,,,,,1.41,Made,10.0,K. Lowry,200768.0,6.0,,,,,,,,,,,,,,,
232,PT06M43.00S,2021-10-28T00:19:49.4Z,2,REGULAR,3pt,Jump Shot,[],201935,84.70762155059133,3.6764705882352944,1610612751,32,41,2021-10-28T00:19:54Z,2290000,-232.0,91.0,1,right,J. Harden 24' 3PT step back (3 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,24.89,Made,3.0,,,,,,,,,,,,,,,,,,
233,PT06M21.00S,2021-10-28T00:20:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,6.521024967148489,48.77450980392157,1610612748,32,41,2021-10-28T00:20:14Z,2300000,6.0,9.0,1,left,MISS J. Butler cutting Layup,[202710],1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M20.00S,2021-10-28T00:20:11.7Z,2,REGULAR,rebound,defensive,[],200794,,,1610612751,32,41,2021-10-28T00:20:14Z,2310000,,,0,,P. Millsap REBOUND (Off:0 Def:1),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,,,
235,PT06M16.00S,2021-10-28T00:20:20.4Z,2,REGULAR,turnover,out-of-bounds,[],201935,,,1610612751,32,41,2021-10-28T00:20:38Z,2320000,,,0,,J. Harden lost ball out-of-bounds TURNOVER (3 TO),[201935],1610612751.0,BKN,lost ball,,,Harden,J. Harden,,,,,,,,,,,,,,,2530.0,3.0,,,,,,,,,
236,PT06M16.00S,2021-10-28T00:20:23.4Z,2,REGULAR,substitution,out,[],203925,,,1610612748,32,41,2021-10-28T00:20:46Z,2330000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M16.00S,2021-10-28T00:20:23.4Z,2,REGULAR,substitution,out,[],200794,,,1610612748,32,41,2021-10-28T00:20:46Z,2340000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M16.00S,2021-10-28T00:20:23.4Z,2,REGULAR,substitution,out,[],1627761,,,1610612748,32,41,2021-10-28T00:20:46Z,2350000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M16.00S,2021-10-28T00:20:23.4Z,2,REGULAR,substitution,out,[],200768,,,1610612748,32,41,2021-10-28T00:20:46Z,2360000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M16.00S,2021-10-28T00:20:23.4Z,2,REGULAR,substitution,in,[],201142,,,1610612748,32,41,2021-10-28T00:20:46Z,2370000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M16.00S,2021-10-28T00:20:23.4Z,2,REGULAR,substitution,in,[],201933,,,1610612748,32,41,2021-10-28T00:20:46Z,2380000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M16.00S,2021-10-28T00:20:23.4Z,2,REGULAR,substitution,in,[],201988,,,1610612748,32,41,2021-10-28T00:20:46Z,2390000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M16.00S,2021-10-28T00:20:23.4Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,32,41,2021-10-28T00:20:46Z,2400000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M59.00S,2021-10-28T00:21:06.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202710,13.748357424441524,26.96078431372549,1610612748,32,41,2021-10-28T00:21:10Z,2410000,115.0,77.0,1,left,MISS J. Butler 13' driving floating bank Shot,[202710],1610612748.0,MIA,driving floating bank,,,Butler,J. Butler,,,,,13.84,Missed,,,,,,,,,,,,,,,,,,,
245,PT05M55.00S,2021-10-28T00:21:10.4Z,2,REGULAR,rebound,defensive,[],201142,,,1610612751,32,41,2021-10-28T00:21:10Z,2420000,,,0,,K. Durant REBOUND (Off:0 Def:7),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,244.0,7.0,7.0,0.0,,,,,,,,,,,
246,PT05M50.00S,2021-10-28T00:21:15.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201935,93.64323258869908,48.77450980392157,1610612751,34,41,2021-10-28T00:21:35Z,2430000,-6.0,7.0,1,right,J. Harden driving DUNK (5 PTS) (B. Griffin 1 AST),"[201935, 201933]",1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,0.95,Made,5.0,B. Griffin,201933.0,1.0,,,,,,,,,,,,,,,
248,PT05M38.00S,2021-10-28T00:21:26.2Z,2,REGULAR,3pt,Jump Shot,[],1629622,17.559132720105126,6.127450980392156,1610612748,34,41,2021-10-28T00:21:30Z,2450000,219.0,113.0,1,left,MISS M. Strus 24' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M36.00S,2021-10-28T00:21:29.1Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,34,41,2021-10-28T00:21:29Z,2460000,,,0,,J. Butler REBOUND (Off:3 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,248.0,7.0,4.0,3.0,,,,,,,,,,,
250,PT05M35.00S,2021-10-28T00:21:30.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,6.1268068331143235,49.26470588235294,1610612748,34,43,2021-10-28T00:21:40Z,2470000,4.0,5.0,1,left,J. Butler putback Layup (12 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,0.63,Made,12.0,,,,,,,,,,,,,,,,,,
251,PT05M27.00S,2021-10-28T00:21:40.5Z,2,REGULAR,foul,personal,[],202710,,,1610612751,34,43,2021-10-28T00:21:49Z,2480000,,,0,,J. Butler personal FOUL (1 PF),"[202710, 201988]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Mills,201988.0,,,,,
253,PT05M27.00S,2021-10-28T00:21:46.7Z,2,REGULAR,substitution,out,[],1629622,,,1610612751,34,43,2021-10-28T00:21:52Z,2500000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M27.00S,2021-10-28T00:21:46.7Z,2,REGULAR,substitution,in,[],1629130,,,1610612751,34,43,2021-10-28T00:21:52Z,2510000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M18.00S,2021-10-28T00:22:07.4Z,2,REGULAR,3pt,Jump Shot,[],201988,67.09921156373193,38.48039215686275,1610612751,34,43,2021-10-28T00:22:12Z,2520000,-58.0,257.0,1,right,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
256,PT05M15.00S,2021-10-28T00:22:10.4Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,34,43,2021-10-28T00:22:12Z,2530000,,,0,,T. Herro REBOUND (Off:2 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,255.0,4.0,2.0,2.0,,,,,,,,,,,
257,PT05M13.00S,2021-10-28T00:22:17.5Z,2,REGULAR,foul,offensive,[],202693,,,1610612748,34,43,2021-10-28T00:22:33Z,2540000,,,0,,M. Morris offensive FOUL (1 PF),"[202693, 201988]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Mills,201988.0,,,,,
259,PT05M13.00S,2021-10-28T00:22:17.5Z,2,REGULAR,turnover,offensive foul,[],202693,,,1610612748,34,43,2021-10-28T00:22:17Z,2560000,,,0,,M. Morris offensive foul TURNOVER (1 TO),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,2530.0,1.0,,,,,,,,,
260,PT05M03.00S,2021-10-28T00:22:38.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201935,70.64717477003943,74.75490196078431,1610612751,37,43,2021-10-28T00:22:44Z,2570000,124.0,223.0,1,right,J. Harden 25' 3PT step back (8 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.54,Made,8.0,,,,,,,,,,,,,,,,,,
261,PT05M03.00S,2021-10-28T00:22:43.5Z,2,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612751,37,43,2021-10-28T00:23:02Z,2580000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Harden 1 FT),"[1629130, 201935]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,2530.0,,2.0,0.0,Harden,201935.0,,,,,
263,PT05M03.00S,2021-10-28T00:23:08.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201935,,,1610612751,38,43,2021-10-28T00:23:08Z,2600000,,,0,,J. Harden Free Throw 1 of 1 (9 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
264,PT04M52.00S,2021-10-28T00:23:19.8Z,2,REGULAR,2pt,Jump Shot,[],1629639,11.251642575558476,26.47058823529412,1610612748,38,43,2021-10-28T00:23:26Z,2610000,118.0,53.0,1,left,MISS T. Herro 12' turnaround fadeaway Shot,[1629639],1610612748.0,MIA,turnaround fadeaway,,,Herro,T. Herro,,,,,12.91,Missed,,,,,,,,,,,,,,,,,,,
